.HEADER
..NAMES
Time,V U1.AE4
.DATA
0.0e+000,1.1838
3.86e-011,1.1838
7.72e-011,1.1838
1.157e-010,1.1838
1.543e-010,1.1838
1.929e-010,1.1838
2.314e-010,1.1838
2.700e-010,1.1838
3.086e-010,1.1838
3.472e-010,1.1838
3.857e-010,1.1838
4.243e-010,1.1838
4.629e-010,1.1838
5.015e-010,1.1838
5.401e-010,1.1838
5.786e-010,1.1838
6.172e-010,1.1838
6.558e-010,1.1838
6.944e-010,1.1838
7.329e-010,1.1838
7.715e-010,1.1838
8.101e-010,1.1838
8.486e-010,1.1838
8.872e-010,1.1838
9.258e-010,1.1866
9.644e-010,1.1919
1.0029e-009,1.1887
1.0415e-009,1.1573
1.0801e-009,1.0691
1.1187e-009,0.9284
1.1572e-009,0.7779
1.1958e-009,0.6345
1.2344e-009,0.5106
1.2730e-009,0.4153
1.3115e-009,0.3529
1.3501e-009,0.3181
1.3887e-009,0.2998
1.4273e-009,0.2890
1.4658e-009,0.2818
1.5044e-009,0.2765
1.5430e-009,0.2731
1.5816e-009,0.2729
1.6202e-009,0.2789
1.6587e-009,0.2944
1.6973e-009,0.3157
1.7359e-009,0.3339
1.7745e-009,0.3453
1.8130e-009,0.3501
1.8516e-009,0.3492
1.8902e-009,0.3434
1.9288e-009,0.3347
1.9673e-009,0.3265
2.0059e-009,0.3209
2.0445e-009,0.3176
2.0830e-009,0.3158
2.1216e-009,0.3150
2.1602e-009,0.3147
2.1988e-009,0.3156
2.2374e-009,0.3168
2.2759e-009,0.3169
2.3145e-009,0.3159
2.3531e-009,0.3205
2.3916e-009,0.3396
2.4302e-009,0.3912
2.4688e-009,0.4905
2.5074e-009,0.6318
2.5459e-009,0.7904
2.5845e-009,0.9148
2.6231e-009,1.0036
2.6617e-009,1.0663
2.7003e-009,1.1115
2.7388e-009,1.1437
2.7774e-009,1.1666
2.8160e-009,1.2203
2.8545e-009,1.2389
2.8931e-009,1.2340
2.9317e-009,1.1917
2.9703e-009,1.0878
3.0089e-009,0.9332
3.0474e-009,0.7642
3.0860e-009,0.5964
3.1246e-009,0.4557
3.1631e-009,0.3602
3.2017e-009,0.3102
3.2403e-009,0.2886
3.2789e-009,0.2658
3.3175e-009,0.2712
3.3560e-009,0.3016
3.3946e-009,0.3680
3.4332e-009,0.4824
3.4717e-009,0.6398
3.5103e-009,0.7950
3.5489e-009,0.9269
3.5875e-009,1.0340
3.6260e-009,1.1142
3.6646e-009,1.1674
3.7032e-009,1.1994
3.7418e-009,1.2165
3.7803e-009,1.2210
3.8189e-009,1.2198
