.HEADER
..NAMES
Time,V U1.AC23
.DATA
0.0e+000,1.1829
3.86e-011,1.1829
7.72e-011,1.1829
1.157e-010,1.1829
1.543e-010,1.1829
1.929e-010,1.1829
2.314e-010,1.1829
2.700e-010,1.1829
3.086e-010,1.1829
3.472e-010,1.1829
3.857e-010,1.1829
4.243e-010,1.1829
4.629e-010,1.1829
5.015e-010,1.1845
5.401e-010,1.1893
5.786e-010,1.1907
6.172e-010,1.1722
6.558e-010,1.1064
6.944e-010,0.9814
7.329e-010,0.8334
7.715e-010,0.6908
8.101e-010,0.5629
8.486e-010,0.4596
8.872e-010,0.3852
9.258e-010,0.3387
9.644e-010,0.3127
1.0029e-009,0.2840
1.0415e-009,0.2889
1.0801e-009,0.3256
1.1187e-009,0.4062
1.1572e-009,0.5341
1.1958e-009,0.6948
1.2344e-009,0.8430
1.2730e-009,0.9689
1.3115e-009,1.0669
1.3501e-009,1.1354
1.3887e-009,1.1790
1.4273e-009,1.2038
1.4658e-009,1.2151
1.5044e-009,1.2176
1.5430e-009,1.2177
1.5816e-009,1.2165
1.6202e-009,1.2108
1.6587e-009,1.1996
1.6973e-009,1.1844
1.7359e-009,1.1673
1.7745e-009,1.1533
1.8130e-009,1.1478
1.8516e-009,1.1493
1.8902e-009,1.1538
1.9288e-009,1.1657
1.9673e-009,1.1768
2.0059e-009,1.1746
2.0445e-009,1.1375
2.0830e-009,1.0402
2.1216e-009,0.8983
2.1602e-009,0.7538
2.1988e-009,0.6170
2.2374e-009,0.5011
2.2759e-009,0.4130
2.3145e-009,0.3544
2.3531e-009,0.3215
2.3916e-009,0.2908
2.4302e-009,0.2835
2.4688e-009,0.3041
2.5074e-009,0.3627
2.5459e-009,0.4683
2.5845e-009,0.6182
2.6231e-009,0.7758
2.6617e-009,0.9130
2.7003e-009,1.0248
2.7388e-009,1.1066
2.7774e-009,1.1609
2.8160e-009,1.1940
2.8545e-009,1.2319
2.8931e-009,1.2568
2.9317e-009,1.2570
2.9703e-009,1.2336
3.0089e-009,1.1596
3.0474e-009,1.0222
3.0860e-009,0.8561
3.1246e-009,0.6859
3.1631e-009,0.5313
3.2017e-009,0.4141
3.2403e-009,0.3412
3.2789e-009,0.3035
3.3175e-009,0.2853
3.3560e-009,0.2765
3.3946e-009,0.2709
3.4332e-009,0.2643
3.4717e-009,0.2610
3.5103e-009,0.2654
3.5489e-009,0.2764
3.5875e-009,0.2941
3.6260e-009,0.3172
3.6646e-009,0.3385
3.7032e-009,0.3527
3.7418e-009,0.3592
3.7803e-009,0.3583
3.8189e-009,0.3509
3.8575e-009,0.3402
3.8961e-009,0.3303
3.9346e-009,0.3236
3.9732e-009,0.3195
4.0118e-009,0.3176
4.0504e-009,0.3175
4.0890e-009,0.3178
4.1275e-009,0.3182
4.1661e-009,0.3185
4.2047e-009,0.3181
4.2433e-009,0.3167
4.2818e-009,0.3151
4.3204e-009,0.3139
4.3590e-009,0.3131
4.3975e-009,0.3128
4.4361e-009,0.3131
4.4747e-009,0.3139
4.5133e-009,0.3146
4.5519e-009,0.3150
4.5904e-009,0.3152
4.6290e-009,0.3152
4.6676e-009,0.3151
4.7062e-009,0.3150
4.7447e-009,0.3148
4.7833e-009,0.3146
4.8219e-009,0.3145
4.8604e-009,0.3146
4.8990e-009,0.3147
4.9376e-009,0.3148
4.9762e-009,0.3149
5.0147e-009,0.3150
5.0533e-009,0.3150
5.0919e-009,0.3149
5.1305e-009,0.3149
5.1691e-009,0.3149
5.2076e-009,0.3175
5.2462e-009,0.3292
5.2848e-009,0.3640
5.3234e-009,0.4415
5.3619e-009,0.5641
5.4005e-009,0.7171
5.4391e-009,0.8548
5.4776e-009,0.9543
5.5162e-009,1.0256
5.5548e-009,1.0789
5.5934e-009,1.1201
5.6320e-009,1.1510
5.6705e-009,1.2004
5.7091e-009,1.2321
5.7477e-009,1.2386
5.7863e-009,1.2164
5.8248e-009,1.1400
5.8634e-009,1.0009
5.9020e-009,0.8349
5.9405e-009,0.6649
5.9791e-009,0.5136
6.0177e-009,0.4025
6.0563e-009,0.3363
6.0948e-009,0.3039
6.1334e-009,0.2886
6.1720e-009,0.2803
6.2106e-009,0.2737
6.2492e-009,0.2657
6.2877e-009,0.2623
6.3263e-009,0.2668
6.3649e-009,0.2782
6.4035e-009,0.2966
6.4420e-009,0.3197
6.4806e-009,0.3403
6.5192e-009,0.3539
6.5577e-009,0.3600
6.5963e-009,0.3587
6.6349e-009,0.3509
6.6735e-009,0.3400
6.7121e-009,0.3300
6.7506e-009,0.3233
6.7892e-009,0.3194
6.8278e-009,0.3178
6.8664e-009,0.3180
6.9049e-009,0.3183
6.9435e-009,0.3187
6.9821e-009,0.3189
7.0206e-009,0.3184
7.0592e-009,0.3169
7.0978e-009,0.3207
7.1364e-009,0.3377
7.1749e-009,0.3851
7.2135e-009,0.4792
7.2521e-009,0.6152
7.2907e-009,0.7709
7.3293e-009,0.8949
7.3678e-009,0.9836
7.4064e-009,1.0475
7.4450e-009,1.0959
7.4835e-009,1.1330
7.5221e-009,1.1604
7.5607e-009,1.1795
