.HEADER
..NAMES
Time,V U1.AE16
.DATA
2.68828e-008,1.1645
2.69194e-008,1.1744
2.69561e-008,1.1783
2.69928e-008,1.1796
2.70295e-008,1.1809
2.70662e-008,1.1835
2.71028e-008,1.1872
2.71395e-008,1.1905
2.71762e-008,1.1910
2.72129e-008,1.1875
2.72495e-008,1.1814
2.72862e-008,1.1759
2.73229e-008,1.1721
2.73595e-008,1.1677
2.73962e-008,1.1578
2.74329e-008,1.1377
2.74696e-008,1.1093
2.75062e-008,1.0821
2.75429e-008,1.0653
2.75796e-008,1.0600
2.76163e-008,1.0591
2.76530e-008,1.0553
2.76896e-008,1.0471
2.77263e-008,1.0373
2.77630e-008,1.0294
2.77997e-008,1.0253
2.78363e-008,1.0254
2.78730e-008,1.0286
2.79097e-008,1.0324
2.79463e-008,1.0341
2.79830e-008,1.0329
2.80197e-008,1.0292
2.80564e-008,1.0246
2.80930e-008,1.0209
2.81297e-008,1.0197
2.81664e-008,1.0215
2.82031e-008,1.0248
2.82398e-008,1.0271
2.82764e-008,1.0268
2.83131e-008,1.0246
2.83498e-008,1.0241
2.83865e-008,1.0289
2.84231e-008,1.0399
2.84598e-008,1.0542
2.84965e-008,1.0671
2.85331e-008,1.0758
2.85698e-008,1.0807
2.86065e-008,1.0835
2.86432e-008,1.0854
2.86798e-008,1.0868
2.87165e-008,1.0877
2.87532e-008,1.0884
2.87899e-008,1.0891
2.88266e-008,1.0896
2.88632e-008,1.0901
2.88999e-008,1.0906
2.89366e-008,1.0913
2.89733e-008,1.0921
2.90099e-008,1.0928
2.90466e-008,1.0934
2.90833e-008,1.0933
2.91199e-008,1.0935
2.91566e-008,1.0939
2.91933e-008,1.0959
2.92300e-008,1.1020
2.92666e-008,1.1046
2.93033e-008,1.0910
2.93400e-008,1.0395
2.93767e-008,0.9366
2.94133e-008,0.8046
2.94500e-008,0.6725
2.94867e-008,0.5597
2.95234e-008,0.4764
2.95601e-008,0.4219
2.95967e-008,0.3868
2.96334e-008,0.3626
2.96701e-008,0.3445
2.97068e-008,0.3302
2.97434e-008,0.3190
2.97801e-008,0.3108
2.98168e-008,0.3054
2.98534e-008,0.3020
2.98901e-008,0.2999
2.99268e-008,0.2986
2.99635e-008,0.2982
3.00002e-008,0.2994
3.00368e-008,0.3020
3.00735e-008,0.3055
3.01102e-008,0.3086
3.01469e-008,0.3115
3.01835e-008,0.3156
3.02202e-008,0.3245
3.02569e-008,0.3411
3.02935e-008,0.3632
3.03302e-008,0.3840
3.03669e-008,0.3963
3.04036e-008,0.3981
3.04403e-008,0.3932
3.04769e-008,0.3879
3.05136e-008,0.3859
3.05503e-008,0.3885
3.05869e-008,0.3939
3.06236e-008,0.3991
3.06603e-008,0.4015
3.06970e-008,0.4004
3.07336e-008,0.3973
3.07703e-008,0.3941
3.08070e-008,0.3926
3.08437e-008,0.3936
3.08804e-008,0.3965
3.09170e-008,0.3998
3.09537e-008,0.4019
3.09904e-008,0.4018
3.10270e-008,0.4000
3.10637e-008,0.4005
3.11004e-008,0.4105
3.11371e-008,0.4421
3.11738e-008,0.5123
3.12104e-008,0.6208
3.12471e-008,0.7437
3.12838e-008,0.8532
3.13205e-008,0.9230
3.13571e-008,0.9671
3.13938e-008,0.9988
3.14305e-008,1.0258
3.14671e-008,1.0504
3.15038e-008,1.0719
3.15405e-008,1.0877
3.15772e-008,1.0993
3.16139e-008,1.1077
3.16505e-008,1.1140
3.16872e-008,1.1184
3.17239e-008,1.1213
3.17605e-008,1.1223
3.17972e-008,1.1214
3.18339e-008,1.1186
3.18706e-008,1.1144
3.19072e-008,1.1105
3.19439e-008,1.1078
3.19806e-008,1.1055
3.20173e-008,1.1005
3.20540e-008,1.0884
3.20906e-008,1.0682
3.21273e-008,1.0446
3.21640e-008,1.0264
3.22006e-008,1.0207
3.22373e-008,1.0264
3.22740e-008,1.0350
3.23107e-008,1.0385
3.23474e-008,1.0347
3.23840e-008,1.0270
3.24207e-008,1.0199
3.24574e-008,1.0162
3.24941e-008,1.0164
3.25307e-008,1.0196
3.25674e-008,1.0235
3.26041e-008,1.0257
3.26407e-008,1.0251
3.26774e-008,1.0222
3.27141e-008,1.0185
3.27508e-008,1.0158
3.27875e-008,1.0152
3.28241e-008,1.0169
3.28608e-008,1.0196
3.28975e-008,1.0213
3.29341e-008,1.0212
3.29708e-008,1.0205
3.30075e-008,1.0220
3.30442e-008,1.0282
3.30808e-008,1.0392
3.31175e-008,1.0520
3.31542e-008,1.0631
3.31909e-008,1.0706
3.32276e-008,1.0754
3.32642e-008,1.0792
3.33009e-008,1.0827
3.33376e-008,1.0859
3.33742e-008,1.0880
3.34109e-008,1.0892
3.34476e-008,1.0895
3.34843e-008,1.0895
3.35210e-008,1.0897
3.35576e-008,1.0903
3.35943e-008,1.0915
3.36310e-008,1.0930
3.36677e-008,1.0943
3.37043e-008,1.0951
3.37410e-008,1.0950
3.37777e-008,1.0943
3.38143e-008,1.0935
3.38510e-008,1.0935
3.38877e-008,1.0948
3.39244e-008,1.0971
3.39611e-008,1.0991
3.39977e-008,1.0998
3.40344e-008,1.0987
3.40711e-008,1.0968
3.41077e-008,1.0954
3.41444e-008,1.0952
3.41811e-008,1.0961
3.42178e-008,1.0974
3.42545e-008,1.0982
3.42911e-008,1.0985
3.43278e-008,1.0983
3.43645e-008,1.0979
3.44012e-008,1.0974
3.44378e-008,1.0972
3.44745e-008,1.0973
3.45112e-008,1.0977
3.45478e-008,1.0980
3.45845e-008,1.0982
3.46212e-008,1.0982
3.46579e-008,1.0979
3.46946e-008,1.0976
3.47312e-008,1.0976
3.47679e-008,1.0977
3.48046e-008,1.0978
3.48412e-008,1.0976
3.48779e-008,1.0971
3.49146e-008,1.0964
3.49513e-008,1.0961
3.49879e-008,1.0962
3.50246e-008,1.0965
3.50613e-008,1.0968
3.50980e-008,1.0968
3.51347e-008,1.0965
3.51713e-008,1.0962
3.52080e-008,1.0961
3.52447e-008,1.0961
3.52813e-008,1.0964
3.53180e-008,1.0966
3.53547e-008,1.0968
3.53914e-008,1.0967
3.54281e-008,1.0966
3.54647e-008,1.0963
3.55014e-008,1.0961
3.55381e-008,1.0960
3.55748e-008,1.0961
3.56114e-008,1.0963
3.56481e-008,1.0965
3.56848e-008,1.0965
3.57214e-008,1.0964
3.57581e-008,1.0961
3.57948e-008,1.0959
3.58315e-008,1.0959
3.58682e-008,1.0961
3.59048e-008,1.0963
3.59415e-008,1.0963
3.59782e-008,1.0963
3.60148e-008,1.0961
3.60515e-008,1.0961
