.HEADER
..NAMES
Time,V U1.AB13
.DATA
2.07947e-008,1.0438
2.08314e-008,1.0204
2.08681e-008,0.9756
2.09047e-008,0.8884
2.09414e-008,0.7621
2.09781e-008,0.6376
2.10148e-008,0.5338
2.10515e-008,0.4490
2.10881e-008,0.3778
2.11248e-008,0.3187
2.11615e-008,0.2735
2.11982e-008,0.2421
2.12348e-008,0.2251
2.12715e-008,0.2193
2.13082e-008,0.2201
2.13448e-008,0.2223
2.13815e-008,0.2220
2.14182e-008,0.2178
2.14549e-008,0.2106
2.14915e-008,0.2025
2.15282e-008,0.1974
2.15649e-008,0.1996
2.16016e-008,0.2115
2.16383e-008,0.2327
2.16749e-008,0.2587
2.17116e-008,0.2868
2.17483e-008,0.3183
2.17850e-008,0.3516
2.18216e-008,0.3812
2.18583e-008,0.4005
2.18950e-008,0.4063
2.19316e-008,0.4002
2.19683e-008,0.3887
2.20050e-008,0.3807
2.20417e-008,0.3823
2.20783e-008,0.3938
2.21150e-008,0.4102
2.21517e-008,0.4238
2.21884e-008,0.4282
2.22251e-008,0.4222
2.22617e-008,0.4095
2.22984e-008,0.3969
2.23351e-008,0.3900
2.23718e-008,0.3914
2.24084e-008,0.4003
2.24451e-008,0.4129
2.24818e-008,0.4239
2.25184e-008,0.4292
2.25551e-008,0.4277
2.25918e-008,0.4206
2.26285e-008,0.4101
2.26651e-008,0.3985
2.27018e-008,0.3873
2.27385e-008,0.3770
2.27752e-008,0.3676
2.28119e-008,0.3589
2.28485e-008,0.3507
2.28852e-008,0.3436
2.29219e-008,0.3377
2.29586e-008,0.3325
2.29952e-008,0.3274
2.30319e-008,0.3225
2.30686e-008,0.3190
2.31052e-008,0.3187
2.31419e-008,0.3221
2.31786e-008,0.3282
2.32153e-008,0.3348
2.32519e-008,0.3393
2.32886e-008,0.3397
2.33253e-008,0.3359
2.33620e-008,0.3295
2.33987e-008,0.3230
2.34353e-008,0.3183
2.34720e-008,0.3161
2.35087e-008,0.3162
2.35454e-008,0.3179
2.35820e-008,0.3238
2.36187e-008,0.3412
2.36554e-008,0.3835
2.36920e-008,0.4647
2.37287e-008,0.5766
2.37654e-008,0.7042
2.38021e-008,0.8097
2.38387e-008,0.8877
2.38754e-008,0.9460
2.39121e-008,0.9909
2.39488e-008,1.0263
