.HEADER
..NAMES
Time,V U1.AB12
.DATA
2.81297e-008,0.4088
2.81664e-008,0.4079
2.82031e-008,0.4067
2.82398e-008,0.4073
2.82764e-008,0.4148
2.83131e-008,0.4370
2.83498e-008,0.4899
2.83865e-008,0.5842
2.84231e-008,0.7009
2.84598e-008,0.8195
2.84965e-008,0.9024
2.85331e-008,0.9548
2.85698e-008,0.9906
2.86065e-008,1.0193
2.86432e-008,1.0450
2.86798e-008,1.0675
2.87165e-008,1.0863
2.87532e-008,1.1010
2.87899e-008,1.1112
2.88266e-008,1.1173
2.88632e-008,1.1202
2.88999e-008,1.1208
2.89366e-008,1.1206
2.89733e-008,1.1206
2.90099e-008,1.1206
2.90466e-008,1.1198
2.90833e-008,1.1171
2.91199e-008,1.1125
2.91566e-008,1.1030
2.91933e-008,1.0886
2.92300e-008,1.0713
2.92666e-008,1.0465
2.93033e-008,1.0061
2.93400e-008,0.9308
2.93767e-008,0.8135
2.94133e-008,0.6830
2.94500e-008,0.5623
2.94867e-008,0.4583
2.95234e-008,0.3749
2.95601e-008,0.3151
2.95967e-008,0.2770
2.96334e-008,0.2555
2.96701e-008,0.2448
2.97068e-008,0.2393
2.97434e-008,0.2349
2.97801e-008,0.2296
2.98168e-008,0.2233
2.98534e-008,0.2170
2.98901e-008,0.2117
2.99268e-008,0.2080
2.99635e-008,0.2066
3.00002e-008,0.2081
3.00368e-008,0.2119
3.00735e-008,0.2175
3.01102e-008,0.2250
3.01469e-008,0.2401
3.01835e-008,0.2765
3.02202e-008,0.3490
3.02569e-008,0.4705
3.02935e-008,0.6245
3.03302e-008,0.7816
3.03669e-008,0.8962
3.04036e-008,0.9703
3.04403e-008,1.0239
3.04769e-008,1.0694
3.05136e-008,1.1095
3.05503e-008,1.1400
3.05869e-008,1.1592
3.06236e-008,1.1688
3.06603e-008,1.1733
3.06970e-008,1.1768
3.07336e-008,1.1817
3.07703e-008,1.1877
3.08070e-008,1.1940
3.08437e-008,1.1994
3.08804e-008,1.2022
3.09170e-008,1.2015
3.09537e-008,1.1975
3.09904e-008,1.1919
3.10270e-008,1.1856
3.10637e-008,1.1757
3.11004e-008,1.1572
3.11371e-008,1.1288
3.11738e-008,1.0973
3.12104e-008,1.0744
3.12471e-008,1.0660
3.12838e-008,1.0666
3.13205e-008,1.0659
3.13571e-008,1.0573
3.13938e-008,1.0422
3.14305e-008,1.0272
3.14671e-008,1.0186
3.15038e-008,1.0184
3.15405e-008,1.0244
3.15772e-008,1.0316
3.16139e-008,1.0353
3.16505e-008,1.0338
3.16872e-008,1.0283
3.17239e-008,1.0217
3.17605e-008,1.0164
3.17972e-008,1.0140
3.18339e-008,1.0148
3.18706e-008,1.0176
3.19072e-008,1.0197
3.19439e-008,1.0189
3.19806e-008,1.0159
3.20173e-008,1.0144
3.20540e-008,1.0180
3.20906e-008,1.0270
3.21273e-008,1.0388
3.21640e-008,1.0503
3.22006e-008,1.0598
3.22373e-008,1.0683
3.22740e-008,1.0764
3.23107e-008,1.0837
3.23474e-008,1.0885
3.23840e-008,1.0899
3.24207e-008,1.0882
3.24574e-008,1.0851
3.24941e-008,1.0832
3.25307e-008,1.0838
3.25674e-008,1.0868
3.26041e-008,1.0907
3.26407e-008,1.0937
3.26774e-008,1.0948
3.27141e-008,1.0940
3.27508e-008,1.0919
3.27875e-008,1.0898
3.28241e-008,1.0891
3.28608e-008,1.0907
3.28975e-008,1.0943
3.29341e-008,1.0980
3.29708e-008,1.1001
3.30075e-008,1.0997
3.30442e-008,1.0977
3.30808e-008,1.0957
3.31175e-008,1.0947
3.31542e-008,1.0948
3.31909e-008,1.0956
3.32276e-008,1.0964
3.32642e-008,1.0970
3.33009e-008,1.0976
3.33376e-008,1.0981
3.33742e-008,1.0986
3.34109e-008,1.0985
3.34476e-008,1.0980
3.34843e-008,1.0971
3.35210e-008,1.0965
3.35576e-008,1.0964
3.35943e-008,1.0970
3.36310e-008,1.0979
3.36677e-008,1.0987
3.37043e-008,1.0992
3.37410e-008,1.0991
3.37777e-008,1.0980
3.38143e-008,1.0973
3.38510e-008,1.0972
3.38877e-008,1.0991
3.39244e-008,1.1043
3.39611e-008,1.1041
3.39977e-008,1.0853
3.40344e-008,1.0258
3.40711e-008,0.9165
3.41077e-008,0.7835
3.41444e-008,0.6534
3.41811e-008,0.5447
3.42178e-008,0.4644
3.42545e-008,0.4104
3.42911e-008,0.3752
3.43278e-008,0.3509
3.43645e-008,0.3341
3.44012e-008,0.3220
3.44378e-008,0.3135
3.44745e-008,0.3075
3.45112e-008,0.3033
3.45478e-008,0.3002
3.45845e-008,0.2977
3.46212e-008,0.2957
3.46579e-008,0.2943
3.46946e-008,0.2943
3.47312e-008,0.2962
3.47679e-008,0.3000
3.48046e-008,0.3058
3.48412e-008,0.3155
3.48779e-008,0.3314
3.49146e-008,0.3544
3.49513e-008,0.3794
3.49879e-008,0.3986
3.50246e-008,0.4065
3.50613e-008,0.4033
3.50980e-008,0.3948
3.51347e-008,0.3885
3.51713e-008,0.3885
3.52080e-008,0.3940
3.52447e-008,0.4015
3.52813e-008,0.4067
3.53180e-008,0.4073
3.53547e-008,0.4040
3.53914e-008,0.3994
3.54281e-008,0.3962
3.54647e-008,0.3960
3.55014e-008,0.3985
3.55381e-008,0.4026
3.55748e-008,0.4065
3.56114e-008,0.4087
3.56481e-008,0.4087
3.56848e-008,0.4075
3.57214e-008,0.4065
3.57581e-008,0.4061
3.57948e-008,0.4050
3.58315e-008,0.4015
3.58682e-008,0.3948
3.59048e-008,0.3856
3.59415e-008,0.3755
3.59782e-008,0.3655
3.60148e-008,0.3558
3.60515e-008,0.3464
3.60882e-008,0.3378
3.61249e-008,0.3309
3.61615e-008,0.3269
3.61982e-008,0.3260
3.62349e-008,0.3275
3.62716e-008,0.3299
3.63083e-008,0.3312
3.63449e-008,0.3307
3.63816e-008,0.3283
3.64183e-008,0.3252
3.64549e-008,0.3227
3.64916e-008,0.3215
3.65283e-008,0.3218
3.65650e-008,0.3233
3.66017e-008,0.3247
