.HEADER
..NAMES
Time,V U1.AB7
.DATA
2.81212e-008,1.1829
2.81598e-008,1.1829
2.81983e-008,1.1829
2.82369e-008,1.1829
2.82755e-008,1.1829
2.83140e-008,1.1829
2.83526e-008,1.1829
2.83912e-008,1.1829
2.84298e-008,1.1829
2.84683e-008,1.1829
2.85069e-008,1.1829
2.85455e-008,1.1829
2.85841e-008,1.1829
2.86226e-008,1.1829
2.86612e-008,1.1829
2.86998e-008,1.1829
2.87384e-008,1.1829
2.87770e-008,1.1829
2.88155e-008,1.1829
2.88541e-008,1.1829
2.88927e-008,1.1829
2.89313e-008,1.1829
2.89698e-008,1.1872
2.90084e-008,1.1915
2.90470e-008,1.1828
2.90855e-008,1.1373
2.91241e-008,1.0300
2.91627e-008,0.8828
2.92013e-008,0.7402
2.92398e-008,0.6150
2.92784e-008,0.5164
2.93170e-008,0.4379
2.93556e-008,0.3802
2.93941e-008,0.3443
2.94327e-008,0.3205
2.94713e-008,0.3063
2.95099e-008,0.3041
2.95485e-008,0.3127
2.95870e-008,0.3308
2.96256e-008,0.3535
2.96642e-008,0.3719
2.97028e-008,0.3806
2.97413e-008,0.3791
2.97799e-008,0.3695
2.98185e-008,0.3566
2.98570e-008,0.3443
2.98956e-008,0.3343
2.99342e-008,0.3277
2.99728e-008,0.3245
3.00113e-008,0.3231
3.00499e-008,0.3219
3.00885e-008,0.3204
3.01271e-008,0.3183
3.01657e-008,0.3159
3.02042e-008,0.3138
3.02428e-008,0.3130
3.02814e-008,0.3132
3.03199e-008,0.3141
3.03585e-008,0.3165
3.03971e-008,0.3253
3.04357e-008,0.3529
3.04743e-008,0.4188
3.05128e-008,0.5311
3.05514e-008,0.6783
3.05900e-008,0.8208
3.06285e-008,0.9186
3.06671e-008,0.9840
3.07057e-008,1.0337
3.07443e-008,1.0810
3.07829e-008,1.1233
3.08214e-008,1.1662
3.08600e-008,1.2090
3.08986e-008,1.2112
3.09372e-008,1.1777
3.09757e-008,1.0815
3.10143e-008,0.9230
3.10529e-008,0.7547
3.10914e-008,0.6115
3.11300e-008,0.5107
3.11686e-008,0.4434
3.12072e-008,0.3851
3.12458e-008,0.3425
3.12843e-008,0.3147
3.13229e-008,0.2804
3.13615e-008,0.2893
3.14000e-008,0.3457
3.14386e-008,0.4648
3.14772e-008,0.6433
3.15158e-008,0.8396
3.15544e-008,0.9823
3.15929e-008,1.0620
3.16315e-008,1.0984
3.16701e-008,1.1226
3.17087e-008,1.1490
3.17472e-008,1.1702
3.17858e-008,1.2203
3.18244e-008,1.2301
3.18629e-008,1.2067
3.19015e-008,1.1308
3.19401e-008,0.9826
3.19787e-008,0.8036
3.20173e-008,0.6442
3.20558e-008,0.5263
3.20944e-008,0.4552
3.21330e-008,0.3998
3.21715e-008,0.3559
3.22101e-008,0.3263
3.22487e-008,0.3019
3.22873e-008,0.2884
3.23259e-008,0.2915
3.23644e-008,0.3067
3.24030e-008,0.3315
3.24416e-008,0.3598
3.24801e-008,0.3797
3.25187e-008,0.3868
3.25573e-008,0.3823
3.25959e-008,0.3688
3.26344e-008,0.3530
3.26730e-008,0.3406
3.27116e-008,0.3318
3.27502e-008,0.3267
3.27888e-008,0.3250
3.28273e-008,0.3243
3.28659e-008,0.3226
3.29045e-008,0.3208
3.29430e-008,0.3181
3.29816e-008,0.3153
3.30202e-008,0.3133
3.30588e-008,0.3129
3.30974e-008,0.3133
3.31359e-008,0.3147
3.31745e-008,0.3158
3.32131e-008,0.3161
3.32516e-008,0.3162
3.32902e-008,0.3160
3.33288e-008,0.3155
3.33674e-008,0.3154
3.34060e-008,0.3153
3.34445e-008,0.3153
3.34831e-008,0.3156
3.35217e-008,0.3158
3.35603e-008,0.3158
3.35988e-008,0.3158
3.36374e-008,0.3168
3.36760e-008,0.3238
3.37145e-008,0.3482
3.37531e-008,0.4090
3.37917e-008,0.5171
3.38303e-008,0.6616
3.38689e-008,0.8084
3.39074e-008,0.9108
3.39460e-008,0.9787
3.39846e-008,1.0290
3.40231e-008,1.0762
3.40617e-008,1.1196
3.41003e-008,1.1568
3.41389e-008,1.2072
3.41775e-008,1.2129
3.42160e-008,1.1840
3.42546e-008,1.0958
3.42932e-008,0.9420
3.43318e-008,0.7722
3.43703e-008,0.6257
3.44089e-008,0.5196
3.44475e-008,0.4504
