.HEADER
..NAMES
Time,V U1.AC1
.DATA
0.0e+000,0.3146
3.86e-011,0.3146
7.72e-011,0.3146
1.157e-010,0.3146
1.543e-010,0.3146
1.929e-010,0.3146
2.314e-010,0.3146
2.700e-010,0.3146
3.086e-010,0.3146
3.472e-010,0.3146
3.857e-010,0.3146
4.243e-010,0.3146
4.629e-010,0.3146
5.015e-010,0.3146
5.401e-010,0.3146
5.786e-010,0.3146
6.172e-010,0.3146
6.558e-010,0.3146
6.944e-010,0.3146
7.329e-010,0.3146
7.715e-010,0.3146
8.101e-010,0.3146
8.486e-010,0.3146
8.872e-010,0.3146
9.258e-010,0.3171
9.644e-010,0.3282
1.0029e-009,0.3620
1.0415e-009,0.4386
1.0801e-009,0.5625
1.1187e-009,0.7202
1.1572e-009,0.8658
1.1958e-009,0.9721
1.2344e-009,1.0472
1.2730e-009,1.1003
1.3115e-009,1.1372
1.3501e-009,1.1618
1.3887e-009,1.2024
1.4273e-009,1.2356
1.4658e-009,1.2433
1.5044e-009,1.2244
1.5430e-009,1.1560
1.5816e-009,1.0277
1.6202e-009,0.8665
1.6587e-009,0.6951
1.6973e-009,0.5331
1.7359e-009,0.4064
1.7745e-009,0.3294
1.8130e-009,0.2944
1.8516e-009,0.2805
1.8902e-009,0.2756
1.9288e-009,0.2745
1.9673e-009,0.2702
2.0059e-009,0.2648
2.0445e-009,0.2636
2.0830e-009,0.2673
2.1216e-009,0.2782
2.1602e-009,0.2961
2.1988e-009,0.3154
2.2374e-009,0.3316
2.2759e-009,0.3423
2.3145e-009,0.3478
2.3531e-009,0.3474
2.3916e-009,0.3408
2.4302e-009,0.3315
2.4688e-009,0.3244
2.5074e-009,0.3197
2.5459e-009,0.3163
2.5845e-009,0.3148
2.6231e-009,0.3144
2.6617e-009,0.3150
2.7003e-009,0.3163
2.7388e-009,0.3173
2.7774e-009,0.3174
2.8160e-009,0.3166
2.8545e-009,0.3156
2.8931e-009,0.3148
2.9317e-009,0.3139
2.9703e-009,0.3130
3.0089e-009,0.3130
3.0474e-009,0.3136
3.0860e-009,0.3141
3.1246e-009,0.3144
3.1631e-009,0.3146
3.2017e-009,0.3148
3.2403e-009,0.3149
3.2789e-009,0.3149
3.3175e-009,0.3147
3.3560e-009,0.3145
3.3946e-009,0.3143
3.4332e-009,0.3143
3.4717e-009,0.3143
3.5103e-009,0.3143
3.5489e-009,0.3143
3.5875e-009,0.3145
3.6260e-009,0.3146
3.6646e-009,0.3146
3.7032e-009,0.3145
3.7418e-009,0.3172
3.7803e-009,0.3290
3.8189e-009,0.3645
3.8575e-009,0.4436
3.8961e-009,0.5696
3.9346e-009,0.7281
3.9732e-009,0.8718
4.0118e-009,0.9764
4.0504e-009,1.0502
4.0890e-009,1.1024
4.1275e-009,1.1387
4.1661e-009,1.1627
4.2047e-009,1.2069
4.2433e-009,1.2368
4.2818e-009,1.2430
4.3204e-009,1.2222
4.3590e-009,1.1507
4.3975e-009,1.0197
4.4361e-009,0.8577
4.4747e-009,0.6862
4.5133e-009,0.5255
4.5519e-009,0.4011
4.5904e-009,0.3267
4.6290e-009,0.2931
4.6676e-009,0.2799
4.7062e-009,0.2755
4.7447e-009,0.2743
4.7833e-009,0.2695
4.8219e-009,0.2644
4.8604e-009,0.2636
4.8990e-009,0.2676
4.9376e-009,0.2789
4.9762e-009,0.2970
5.0147e-009,0.3163
5.0533e-009,0.3322
5.0919e-009,0.3426
5.1305e-009,0.3479
5.1691e-009,0.3471
5.2076e-009,0.3402
5.2462e-009,0.3311
5.2848e-009,0.3241
5.3234e-009,0.3193
5.3619e-009,0.3160
5.4005e-009,0.3147
5.4391e-009,0.3144
5.4776e-009,0.3150
5.5162e-009,0.3163
5.5548e-009,0.3172
5.5934e-009,0.3173
5.6320e-009,0.3220
5.6705e-009,0.3395
5.7091e-009,0.3882
5.7477e-009,0.4842
5.7863e-009,0.6231
5.8248e-009,0.7831
5.8634e-009,0.9124
5.9020e-009,1.0056
5.9405e-009,1.0710
5.9791e-009,1.1172
6.0177e-009,1.1488
6.0563e-009,1.1700
6.0948e-009,1.2205
6.1334e-009,1.2412
6.1720e-009,1.2393
6.2106e-009,1.2028
6.2492e-009,1.1083
6.2877e-009,0.9615
6.3263e-009,0.7946
6.3649e-009,0.6240
6.4035e-009,0.4744
6.4420e-009,0.3684
6.4806e-009,0.3108
6.5192e-009,0.2867
6.5577e-009,0.2774
6.5963e-009,0.2748
6.6349e-009,0.2731
6.6735e-009,0.2674
6.7121e-009,0.2635
6.7506e-009,0.2642
6.7892e-009,0.2706
6.8278e-009,0.2850
6.8664e-009,0.3042
6.9049e-009,0.3226
6.9435e-009,0.3366
6.9821e-009,0.3451
7.0206e-009,0.3483
7.0592e-009,0.3450
7.0978e-009,0.3367
7.1364e-009,0.3281
7.1749e-009,0.3221
7.2135e-009,0.3179
7.2521e-009,0.3153
7.2907e-009,0.3145
7.3293e-009,0.3144
7.3678e-009,0.3154
7.4064e-009,0.3167
7.4450e-009,0.3173
7.4835e-009,0.3170
7.5221e-009,0.3161
7.5607e-009,0.3151
7.5993e-009,0.3143
7.6379e-009,0.3133
7.6764e-009,0.3127
7.7150e-009,0.3131
7.7536e-009,0.3138
7.7922e-009,0.3141
7.8307e-009,0.3143
7.8693e-009,0.3145
7.9079e-009,0.3147
7.9464e-009,0.3148
7.9850e-009,0.3147
8.0236e-009,0.3145
8.0622e-009,0.3143
8.1008e-009,0.3142
8.1393e-009,0.3142
8.1779e-009,0.3142
8.2165e-009,0.3142
8.2550e-009,0.3143
8.2936e-009,0.3145
8.3322e-009,0.3145
8.3708e-009,0.3144
8.4093e-009,0.3144
8.4479e-009,0.3203
8.4865e-009,0.3399
8.5251e-009,0.3914
8.5637e-009,0.4910
8.6022e-009,0.6331
8.6408e-009,0.7933
8.6794e-009,0.9198
8.7179e-009,1.0104
8.7565e-009,1.0741
8.7951e-009,1.1192
8.8337e-009,1.1498
8.8722e-009,1.1704
8.9108e-009,1.1858
8.9494e-009,1.1969
8.9880e-009,1.2049
9.0266e-009,1.2102
9.0651e-009,1.2126
9.1037e-009,1.2098
9.1423e-009,1.2001
9.1808e-009,1.1838
9.2194e-009,1.1669
9.2580e-009,1.1582
9.2966e-009,1.1585
9.3352e-009,1.1630
9.3737e-009,1.1740
9.4123e-009,1.1836
9.4509e-009,1.1809
9.4895e-009,1.1440
9.5280e-009,1.0460
9.5666e-009,0.9008
9.6052e-009,0.7508
9.6437e-009,0.6080
9.6823e-009,0.4858
9.7209e-009,0.3935
9.7595e-009,0.3352
9.7981e-009,0.3060
9.8366e-009,0.2931
9.8752e-009,0.2863
9.9138e-009,0.2812
9.9524e-009,0.2758
9.9909e-009,0.2714
1.00295e-008,0.2693
1.00681e-008,0.2730
1.01066e-008,0.2870
1.01452e-008,0.3079
1.01838e-008,0.3266
1.02224e-008,0.3392
1.02610e-008,0.3455
1.02995e-008,0.3475
1.03381e-008,0.3529
1.03767e-008,0.3764
1.04152e-008,0.4399
1.04538e-008,0.5518
1.04924e-008,0.7009
1.05310e-008,0.8482
1.05695e-008,0.9574
1.06081e-008,1.0358
1.06467e-008,1.0928
1.06853e-008,1.1343
1.07239e-008,1.1620
1.07624e-008,1.1984
1.08010e-008,1.2342
1.08396e-008,1.2436
1.08781e-008,1.2294
1.09167e-008,1.1698
1.09553e-008,1.0489
1.09939e-008,0.8900
1.10324e-008,0.7197
1.10710e-008,0.5556
1.11096e-008,0.4230
1.11482e-008,0.3387
1.11868e-008,0.2981
1.12253e-008,0.2822
1.12639e-008,0.2763
1.13025e-008,0.2745
1.13410e-008,0.2702
1.13796e-008,0.2645
1.14182e-008,0.2629
1.14568e-008,0.2659
1.14953e-008,0.2755
1.15339e-008,0.2925
1.15725e-008,0.3123
1.16111e-008,0.3292
1.16497e-008,0.3408
1.16882e-008,0.3470
1.17268e-008,0.3517
1.17654e-008,0.3648
1.18039e-008,0.4055
1.18425e-008,0.4944
1.18811e-008,0.6275
1.19197e-008,0.7828
1.19583e-008,0.9095
1.19968e-008,1.0020
1.20354e-008,1.0682
1.20740e-008,1.1164
1.21126e-008,1.1498
1.21511e-008,1.1719
1.21897e-008,1.2218
1.22283e-008,1.2418
1.22668e-008,1.2404
1.23054e-008,1.2059
1.23440e-008,1.1134
1.23826e-008,0.9671
1.24212e-008,0.8008
1.24597e-008,0.6307
1.24983e-008,0.4803
1.25369e-008,0.3726
1.25755e-008,0.3131
1.26140e-008,0.2880
1.26526e-008,0.2782
1.26912e-008,0.2751
1.27297e-008,0.2730
1.27683e-008,0.2671
1.28069e-008,0.2632
1.28455e-008,0.2638
1.28841e-008,0.2698
1.29226e-008,0.2836
1.29612e-008,0.3030
1.29998e-008,0.3218
1.30383e-008,0.3360
1.30769e-008,0.3447
1.31155e-008,0.3481
1.31541e-008,0.3451
1.31926e-008,0.3370
1.32312e-008,0.3282
1.32698e-008,0.3221
1.33084e-008,0.3178
1.33470e-008,0.3151
1.33855e-008,0.3143
1.34241e-008,0.3142
1.34627e-008,0.3151
1.35012e-008,0.3164
1.35398e-008,0.3172
1.35784e-008,0.3182
1.36170e-008,0.3250
1.36555e-008,0.3500
1.36941e-008,0.4126
1.37327e-008,0.5231
1.37713e-008,0.6724
1.38099e-008,0.8274
1.38484e-008,0.9446
1.38870e-008,1.0281
1.39256e-008,1.0869
1.39641e-008,1.1282
1.40027e-008,1.1561
1.40413e-008,1.1827
1.40799e-008,1.2293
1.41185e-008,1.2429
1.41570e-008,1.2326
1.41956e-008,1.1799
1.42342e-008,1.0663
1.42728e-008,0.9105
1.43113e-008,0.7404
1.43499e-008,0.5737
1.43885e-008,0.4357
1.44270e-008,0.3454
1.44656e-008,0.3003
1.45042e-008,0.2826
1.45428e-008,0.2759
1.45814e-008,0.2744
1.46199e-008,0.2715
1.46585e-008,0.2656
1.46971e-008,0.2630
1.47357e-008,0.2652
1.47742e-008,0.2740
1.48128e-008,0.2906
1.48514e-008,0.3101
1.48899e-008,0.3274
1.49285e-008,0.3397
1.49671e-008,0.3465
1.50057e-008,0.3478
1.50443e-008,0.3426
1.50828e-008,0.3336
1.51214e-008,0.3258
1.51600e-008,0.3205
1.51985e-008,0.3167
1.52371e-008,0.3147
1.52757e-008,0.3142
1.53143e-008,0.3145
1.53528e-008,0.3157
1.53914e-008,0.3168
1.54300e-008,0.3172
1.54686e-008,0.3197
1.55071e-008,0.3313
1.55457e-008,0.3674
1.55843e-008,0.4479
1.56229e-008,0.5744
1.56615e-008,0.7326
1.57000e-008,0.8748
1.57386e-008,0.9788
1.57772e-008,1.0521
1.58158e-008,1.1039
1.58543e-008,1.1400
1.58929e-008,1.1639
1.59315e-008,1.1808
1.59701e-008,1.1932
1.60086e-008,1.2021
1.60472e-008,1.2082
1.60858e-008,1.2117
1.61243e-008,1.2112
1.61629e-008,1.2042
1.62015e-008,1.1902
1.62401e-008,1.1726
1.62786e-008,1.1604
1.63172e-008,1.1577
1.63558e-008,1.1610
1.63944e-008,1.1698
1.64329e-008,1.1806
1.64715e-008,1.1842
1.65101e-008,1.1635
1.65487e-008,1.0895
1.65873e-008,0.9571
1.66258e-008,0.8057
1.66644e-008,0.6591
1.67030e-008,0.5280
1.67416e-008,0.4237
1.67801e-008,0.3527
1.68187e-008,0.3143
1.68573e-008,0.2906
1.68959e-008,0.2755
1.69344e-008,0.2898
1.69730e-008,0.3360
1.70116e-008,0.4255
1.70501e-008,0.5582
1.70887e-008,0.7148
1.71273e-008,0.8544
1.71659e-008,0.9753
1.72044e-008,1.0723
1.72430e-008,1.1408
1.72816e-008,1.1832
1.73202e-008,1.2067
1.73588e-008,1.2185
1.73973e-008,1.2212
1.74359e-008,1.2214
1.74745e-008,1.2220
1.75131e-008,1.2198
1.75516e-008,1.2134
1.75902e-008,1.2020
1.76288e-008,1.1860
1.76674e-008,1.1705
1.77059e-008,1.1626
1.77445e-008,1.1620
1.77831e-008,1.1642
1.78216e-008,1.1741
1.78602e-008,1.1818
1.78988e-008,1.1757
1.79374e-008,1.1304
1.79759e-008,1.0226
1.80145e-008,0.8749
1.80531e-008,0.7266
1.80917e-008,0.5865
1.81302e-008,0.4689
1.81688e-008,0.3820
1.82074e-008,0.3294
1.82460e-008,0.3032
1.82846e-008,0.2911
1.83231e-008,0.2847
1.83617e-008,0.2795
1.84003e-008,0.2743
1.84389e-008,0.2704
1.84774e-008,0.2691
1.85160e-008,0.2742
1.85546e-008,0.2898
1.85932e-008,0.3110
1.86317e-008,0.3288
1.86703e-008,0.3402
1.87089e-008,0.3456
1.87474e-008,0.3474
1.87860e-008,0.3545
1.88246e-008,0.3824
1.88632e-008,0.4534
1.89017e-008,0.5721
1.89403e-008,0.7248
1.89789e-008,0.8667
1.90175e-008,0.9708
1.90560e-008,1.0453
1.90946e-008,1.0998
1.91332e-008,1.1391
1.91718e-008,1.1649
1.92104e-008,1.2045
1.92489e-008,1.2361
1.92875e-008,1.2428
1.93261e-008,1.2236
1.93647e-008,1.1547
1.94032e-008,1.0255
1.94418e-008,0.8640
1.94804e-008,0.6932
1.95190e-008,0.5322
1.95575e-008,0.4063
1.95961e-008,0.3295
1.96347e-008,0.2945
1.96732e-008,0.2806
1.97118e-008,0.2755
1.97504e-008,0.2739
1.97890e-008,0.2693
1.98275e-008,0.2638
1.98661e-008,0.2628
1.99047e-008,0.2666
1.99433e-008,0.2774
1.99819e-008,0.2954
2.00204e-008,0.3149
2.00590e-008,0.3311
2.00976e-008,0.3418
2.01362e-008,0.3473
2.01747e-008,0.3468
2.02133e-008,0.3402
2.02519e-008,0.3310
2.02905e-008,0.3238
2.03290e-008,0.3191
