.HEADER
..NAMES
Time,V U1.AB25
.DATA
0.0e+000,1.1836
3.86e-011,1.1836
7.72e-011,1.1836
1.157e-010,1.1836
1.543e-010,1.1836
1.929e-010,1.1836
2.314e-010,1.1836
2.700e-010,1.1836
3.086e-010,1.1836
3.472e-010,1.1836
3.857e-010,1.1836
4.243e-010,1.1836
4.629e-010,1.1836
5.015e-010,1.1836
5.401e-010,1.1858
5.786e-010,1.1911
6.172e-010,1.1898
6.558e-010,1.1634
6.944e-010,1.0830
7.329e-010,0.9465
7.715e-010,0.7948
8.101e-010,0.6517
8.486e-010,0.5307
8.872e-010,0.4432
9.258e-010,0.3882
9.644e-010,0.3542
1.0029e-009,0.3324
1.0415e-009,0.3172
1.0801e-009,0.3050
1.1187e-009,0.2964
1.1572e-009,0.2962
1.1958e-009,0.3072
1.2344e-009,0.3254
1.2730e-009,0.3464
1.3115e-009,0.3647
1.3501e-009,0.3746
1.3887e-009,0.3738
1.4273e-009,0.3659
1.4658e-009,0.3547
1.5044e-009,0.3475
1.5430e-009,0.3571
1.5816e-009,0.4040
1.6202e-009,0.5032
1.6587e-009,0.6452
1.6973e-009,0.8010
1.7359e-009,0.9193
1.7745e-009,0.9986
1.8130e-009,1.0481
1.8516e-009,1.0807
1.8902e-009,1.1074
1.9288e-009,1.1350
1.9673e-009,1.1997
2.0059e-009,1.2192
2.0445e-009,1.2099
2.0830e-009,1.1540
2.1216e-009,1.0238
2.1602e-009,0.8392
2.1988e-009,0.6682
2.2374e-009,0.5211
2.2759e-009,0.4160
2.3145e-009,0.3570
2.3531e-009,0.3336
2.3916e-009,0.3189
2.4302e-009,0.2914
2.4688e-009,0.2929
2.5074e-009,0.3227
2.5459e-009,0.3966
2.5845e-009,0.5279
2.6231e-009,0.7154
2.6617e-009,0.8872
2.7003e-009,1.0147
2.7388e-009,1.1006
2.7774e-009,1.1501
2.8160e-009,1.1693
2.8545e-009,1.1787
2.8931e-009,1.2183
2.9317e-009,1.2367
2.9703e-009,1.2292
3.0089e-009,1.1889
3.0474e-009,1.0872
3.0860e-009,0.9131
3.1246e-009,0.7302
3.1631e-009,0.5702
3.2017e-009,0.4461
3.2403e-009,0.3680
3.2789e-009,0.3317
3.3175e-009,0.3190
3.3560e-009,0.2956
3.3946e-009,0.2881
3.4332e-009,0.3090
3.4717e-009,0.3694
3.5103e-009,0.4815
3.5489e-009,0.6534
3.5875e-009,0.8371
3.6260e-009,0.9787
3.6646e-009,1.0773
3.7032e-009,1.1370
3.7418e-009,1.1657
3.7803e-009,1.1765
3.8189e-009,1.2054
3.8575e-009,1.2347
3.8961e-009,1.2351
3.9346e-009,1.2073
3.9732e-009,1.1272
4.0118e-009,0.9727
4.0504e-009,0.7857
4.0890e-009,0.6178
4.1275e-009,0.4803
4.1661e-009,0.3881
4.2047e-009,0.3397
4.2433e-009,0.3227
4.2818e-009,0.3111
4.3204e-009,0.3007
4.3590e-009,0.2929
4.3975e-009,0.2870
4.4361e-009,0.2863
4.4747e-009,0.2971
4.5133e-009,0.3194
4.5519e-009,0.3430
4.5904e-009,0.3633
4.6290e-009,0.3763
4.6676e-009,0.3791
4.7062e-009,0.3710
4.7447e-009,0.3573
4.7833e-009,0.3483
4.8219e-009,0.3552
4.8604e-009,0.3961
4.8990e-009,0.4885
4.9376e-009,0.6277
4.9762e-009,0.7863
5.0147e-009,0.9093
5.0533e-009,0.9926
5.0919e-009,1.0450
5.1305e-009,1.0789
5.1691e-009,1.1047
5.2076e-009,1.1324
5.2462e-009,1.1560
5.2848e-009,1.1706
5.3234e-009,1.1769
5.3619e-009,1.1754
5.4005e-009,1.1653
5.4391e-009,1.1493
5.4776e-009,1.1357
5.5162e-009,1.1275
5.5548e-009,1.1269
5.5934e-009,1.1339
5.6320e-009,1.1459
5.6705e-009,1.1572
5.7091e-009,1.1715
5.7477e-009,1.1834
5.7863e-009,1.1818
5.8248e-009,1.1451
5.8634e-009,1.0464
5.9020e-009,0.8990
5.9405e-009,0.7493
5.9791e-009,0.6114
6.0177e-009,0.5004
6.0563e-009,0.4251
6.0948e-009,0.3792
6.1334e-009,0.3495
6.1720e-009,0.3296
6.2106e-009,0.3148
6.2492e-009,0.3029
6.2877e-009,0.2953
6.3263e-009,0.2981
6.3649e-009,0.3119
6.4035e-009,0.3315
6.4420e-009,0.3525
6.4806e-009,0.3692
6.5192e-009,0.3764
6.5577e-009,0.3730
6.5963e-009,0.3636
6.6349e-009,0.3517
6.6735e-009,0.3385
6.7121e-009,0.3270
6.7506e-009,0.3205
6.7892e-009,0.3186
6.8278e-009,0.3181
6.8664e-009,0.3181
6.9049e-009,0.3189
6.9435e-009,0.3188
6.9821e-009,0.3172
7.0206e-009,0.3149
7.0592e-009,0.3132
7.0978e-009,0.3122
7.1364e-009,0.3118
7.1749e-009,0.3120
7.2135e-009,0.3128
7.2521e-009,0.3136
7.2907e-009,0.3143
7.3293e-009,0.3147
7.3678e-009,0.3148
7.4064e-009,0.3145
7.4450e-009,0.3142
7.4835e-009,0.3140
7.5221e-009,0.3138
7.5607e-009,0.3137
7.5993e-009,0.3197
7.6379e-009,0.3396
7.6764e-009,0.3914
7.7150e-009,0.4906
7.7536e-009,0.6315
7.7922e-009,0.7883
7.8307e-009,0.9086
7.8693e-009,0.9893
7.9079e-009,1.0410
7.9464e-009,1.0771
7.9850e-009,1.1064
8.0236e-009,1.1357
8.0622e-009,1.1596
8.1008e-009,1.1742
8.1393e-009,1.1793
8.1779e-009,1.1760
8.2165e-009,1.1645
8.2550e-009,1.1484
8.2936e-009,1.1346
8.3322e-009,1.1268
8.3708e-009,1.1272
8.4093e-009,1.1350
8.4479e-009,1.1470
8.4865e-009,1.1581
8.5251e-009,1.1724
