.HEADER
..NAMES
Time,V U1.AE2
3.33288e-008,1.1933
3.33674e-008,1.1844
3.34060e-008,1.1389
3.34445e-008,1.0323
3.34831e-008,0.8845
3.35217e-008,0.7360
3.35603e-008,0.5964
3.35988e-008,0.4794
3.36374e-008,0.3925
3.36760e-008,0.3384
3.37145e-008,0.3095
3.37531e-008,0.2945
3.37917e-008,0.2857
3.38303e-008,0.2795
3.38689e-008,0.2750
3.39074e-008,0.2729
3.39460e-008,0.2761
3.39846e-008,0.2894
3.40231e-008,0.3111
3.40617e-008,0.3317
3.41003e-008,0.3455
3.41389e-008,0.3521
3.41775e-008,0.3528
3.42160e-008,0.3496
3.42546e-008,0.3519
3.42932e-008,0.3767
3.43318e-008,0.4452
3.43703e-008,0.5617
3.44089e-008,0.7132
3.44475e-008,0.8562
3.44860e-008,0.9617
3.45246e-008,1.0390
3.45632e-008,1.0955
3.46018e-008,1.1347
3.46404e-008,1.1600
3.46789e-008,1.1773
3.47175e-008,1.1893
3.47561e-008,1.1973
3.47946e-008,1.2019
3.48332e-008,1.2027
3.48718e-008,1.1981
3.49104e-008,1.1867
3.49490e-008,1.1700
3.49875e-008,1.1547
3.50261e-008,1.1491
3.50647e-008,1.1522
3.51032e-008,1.1584
3.51418e-008,1.1640
3.51804e-008,1.1690
3.52190e-008,1.1739
3.52575e-008,1.1778
3.52961e-008,1.1802
3.53347e-008,1.1815
3.53733e-008,1.1821
3.54119e-008,1.1820
3.54504e-008,1.1815
3.54890e-008,1.1806
3.55276e-008,1.1808
3.55661e-008,1.1827
3.56047e-008,1.1846
3.56433e-008,1.1852
3.56819e-008,1.1849
3.57205e-008,1.1845
3.57590e-008,1.1844
3.57976e-008,1.1843
3.58362e-008,1.1841
3.58747e-008,1.1840
3.59133e-008,1.1839
3.59519e-008,1.1839
3.59905e-008,1.1837
3.60290e-008,1.1837
3.60676e-008,1.1839
3.61062e-008,1.1844
3.61448e-008,1.1844
3.61834e-008,1.1842
3.62219e-008,1.1839
3.62605e-008,1.1839
3.62991e-008,1.1840
3.63376e-008,1.1840
3.63762e-008,1.1840
3.64148e-008,1.1840
3.64534e-008,1.1840
3.64920e-008,1.1840
3.65305e-008,1.1840
3.65691e-008,1.1840
3.66077e-008,1.1840
3.66462e-008,1.1841
3.66848e-008,1.1840
3.67234e-008,1.1839
3.67620e-008,1.1839
3.68006e-008,1.1839
3.68391e-008,1.1840
3.68777e-008,1.1840
3.69163e-008,1.1839
3.69549e-008,1.1839
3.69934e-008,1.1839
3.70320e-008,1.1839
3.70706e-008,1.1839
3.71091e-008,1.1839
3.71477e-008,1.1839
3.71863e-008,1.1839
3.72249e-008,1.1839
3.72635e-008,1.1839
3.73020e-008,1.1839
3.73406e-008,1.1839
3.73792e-008,1.1839
3.74177e-008,1.1839
3.74563e-008,1.1839
3.74949e-008,1.1861
3.75335e-008,1.1914
3.75721e-008,1.1902
3.76106e-008,1.1639
3.76492e-008,1.0839
3.76878e-008,0.9483
3.77263e-008,0.7977
3.77649e-008,0.6532
3.78035e-008,0.5256
3.78421e-008,0.4253
3.78806e-008,0.3576
3.79192e-008,0.3198
3.79578e-008,0.2912
3.79964e-008,0.2762
3.80350e-008,0.2905
3.80735e-008,0.3391
3.81121e-008,0.4326
3.81507e-008,0.5713
3.81892e-008,0.7362
3.82278e-008,0.8852
3.82664e-008,1.0081
3.83050e-008,1.0983
3.83436e-008,1.1579
3.83821e-008,1.1930
3.84207e-008,1.2170
3.84593e-008,1.2528
3.84978e-008,1.2579
3.85364e-008,1.2437
3.85750e-008,1.1881
3.86136e-008,1.0685
3.86521e-008,0.9050
3.86907e-008,0.7300
3.87293e-008,0.5643
3.87679e-008,0.4332
3.88065e-008,0.3476
3.88450e-008,0.3018
3.88836e-008,0.2815
3.89222e-008,0.2746
3.89607e-008,0.2719
3.89993e-008,0.2663
3.90379e-008,0.2635
3.90765e-008,0.2661
3.91151e-008,0.2735
3.91536e-008,0.2887
3.91922e-008,0.3101
3.92308e-008,0.3305
3.92693e-008,0.3455
3.93079e-008,0.3538
3.93465e-008,0.3549
3.93851e-008,0.3489
3.94237e-008,0.3388
3.94622e-008,0.3296
3.95008e-008,0.3229
3.95394e-008,0.3181
3.95780e-008,0.3161
3.96165e-008,0.3160
3.96551e-008,0.3162
3.96937e-008,0.3169
3.97322e-008,0.3177
3.97708e-008,0.3176
3.98094e-008,0.3164
3.98480e-008,0.3177
3.98866e-008,0.3284
3.99251e-008,0.3625
3.99637e-008,0.4402
4.00023e-008,0.5651
4.00408e-008,0.7224
4.00794e-008,0.8647
4.01180e-008,0.9687
4.01566e-008,1.0427
4.01952e-008,1.0959
4.02337e-008,1.1341
4.02723e-008,1.1600
4.03109e-008,1.2052
4.03494e-008,1.2348
4.03880e-008,1.2399
4.04266e-008,1.2168
4.04652e-008,1.1403
4.05037e-008,1.0013
4.05423e-008,0.8317
4.05809e-008,0.6565
4.06195e-008,0.5015
4.06581e-008,0.3898
4.06966e-008,0.3249
4.07352e-008,0.2943
4.07738e-008,0.2736
4.08123e-008,0.2658
4.08509e-008,0.2829
4.08895e-008,0.3301
4.09281e-008,0.4251
4.09667e-008,0.5686
4.10052e-008,0.7352
4.10438e-008,0.8829
4.10824e-008,1.0042
4.11209e-008,1.0957
4.11595e-008,1.1584
4.11981e-008,1.1966
4.12367e-008,1.2271
4.12752e-008,1.2572
4.13138e-008,1.2596
4.13524e-008,1.2434
4.13910e-008,1.1841
4.14296e-008,1.0608
