.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
2.29136e-008,0.8553
2.29521e-008,0.6943
2.29907e-008,0.4387
2.30293e-008,0.1264
2.30678e-008,-0.1888
2.31064e-008,-0.4496
2.31450e-008,-0.6307
2.31836e-008,-0.7405
2.32221e-008,-0.7982
2.32607e-008,-0.8357
2.32993e-008,-0.8417
2.33379e-008,-0.8240
2.33764e-008,-0.7617
2.34150e-008,-0.6224
2.34536e-008,-0.4285
2.34922e-008,-0.1803
2.35308e-008,0.0782
2.35693e-008,0.3003
2.36079e-008,0.4909
2.36465e-008,0.6391
2.36851e-008,0.7444
2.37236e-008,0.8337
2.37622e-008,0.8997
2.38008e-008,0.9135
2.38394e-008,0.8842
2.38779e-008,0.7560
2.39165e-008,0.5285
2.39551e-008,0.2276
2.39936e-008,-0.0918
2.40322e-008,-0.3761
2.40708e-008,-0.5818
2.41094e-008,-0.7124
2.41479e-008,-0.7843
2.41865e-008,-0.8231
2.42251e-008,-0.8456
2.42637e-008,-0.8246
2.43023e-008,-0.7907
2.43408e-008,-0.6726
2.43794e-008,-0.4969
2.44180e-008,-0.2622
2.44566e-008,-0.0016
2.44951e-008,0.2344
2.45337e-008,0.4344
2.45723e-008,0.5977
2.46109e-008,0.7146
2.46494e-008,0.8001
2.46880e-008,0.8875
2.47266e-008,0.9101
2.47651e-008,0.9032
2.48037e-008,0.8078
2.48423e-008,0.6106
2.48809e-008,0.3270
2.49194e-008,0.0083
2.49580e-008,-0.2941
2.49966e-008,-0.5254
2.50352e-008,-0.6787
2.50737e-008,-0.7664
2.51123e-008,-0.8111
2.51509e-008,-0.8430
2.51895e-008,-0.8320
2.52281e-008,-0.8094
2.52666e-008,-0.7181
2.53052e-008,-0.5577
2.53438e-008,-0.3415
2.53824e-008,-0.0841
2.54209e-008,0.1656
2.54595e-008,0.3734
2.54981e-008,0.5510
2.55367e-008,0.6819
2.55752e-008,0.7756
2.56138e-008,0.8682
2.56524e-008,0.9080
2.56909e-008,0.9135
2.57295e-008,0.8498
2.57681e-008,0.6838
2.58067e-008,0.4234
2.58452e-008,0.1097
2.58838e-008,-0.2038
2.59224e-008,-0.4608
2.59610e-008,-0.6379
2.59995e-008,-0.7447
2.60381e-008,-0.8006
2.60767e-008,-0.8363
2.61153e-008,-0.8405
2.61539e-008,-0.8208
2.61924e-008,-0.7561
2.62310e-008,-0.6138
2.62696e-008,-0.4167
2.63082e-008,-0.1669
2.63467e-008,0.0911
2.63853e-008,0.3105
2.64239e-008,0.4993
2.64625e-008,0.6453
2.65010e-008,0.7489
2.65396e-008,0.8414
2.65782e-008,0.9016
2.66167e-008,0.9155
2.66553e-008,0.8806
2.66939e-008,0.7469
2.67325e-008,0.5146
2.67710e-008,0.2109
2.68096e-008,-0.1076
2.68482e-008,-0.3884
2.68868e-008,-0.5902
2.69254e-008,-0.7175
2.69639e-008,-0.7870
2.70025e-008,-0.8241
2.70411e-008,-0.8449
2.70797e-008,-0.8223
2.71182e-008,-0.7860
2.71568e-008,-0.6649
2.71954e-008,-0.4860
2.72340e-008,-0.2490
2.72725e-008,0.0119
2.73111e-008,0.2454
2.73497e-008,0.4435
2.73882e-008,0.6047
2.74268e-008,0.7197
2.74654e-008,0.8035
2.75040e-008,0.8907
2.75425e-008,0.9101
2.75811e-008,0.9014
2.76197e-008,0.8002
2.76583e-008,0.5982
2.76968e-008,0.3109
2.77354e-008,-0.0080
2.77740e-008,-0.3077
2.78126e-008,-0.5351
2.78512e-008,-0.6847
2.78897e-008,-0.7698
2.79283e-008,-0.8128
2.79669e-008,-0.8443
2.80055e-008,-0.8304
2.80440e-008,-0.8079
2.80826e-008,-0.7109
2.81212e-008,-0.5484
2.81598e-008,-0.3288
2.81983e-008,-0.0705
2.82369e-008,0.1768
2.82755e-008,0.3837
2.83140e-008,0.5591
2.83526e-008,0.6873
2.83912e-008,0.7800
2.84298e-008,0.8705
2.84683e-008,0.9082
2.85069e-008,0.9115
2.85455e-008,0.8436
2.85841e-008,0.6724
2.86226e-008,0.4081
2.86612e-008,0.0933
2.86998e-008,-0.2192
2.87384e-008,-0.4718
2.87770e-008,-0.6448
2.88155e-008,-0.7485
2.88541e-008,-0.8024
2.88927e-008,-0.8388
2.89313e-008,-0.8397
2.89698e-008,-0.8215
2.90084e-008,-0.7506
2.90470e-008,-0.6052
2.90855e-008,-0.4051
2.91241e-008,-0.1537
2.91627e-008,0.1030
2.92013e-008,0.3209
2.92398e-008,0.5082
2.92784e-008,0.6514
2.93170e-008,0.7535
2.93556e-008,0.8443
2.93941e-008,0.9025
2.94327e-008,0.9144
2.94713e-008,0.8760
2.95099e-008,0.7370
2.95485e-008,0.5001
2.95870e-008,0.1948
2.96256e-008,-0.1237
2.96642e-008,-0.4009
2.97028e-008,-0.5985
2.97413e-008,-0.7223
2.97799e-008,-0.7890
2.98185e-008,-0.8279
2.98570e-008,-0.8449
2.98956e-008,-0.8260
2.99342e-008,-0.7824
2.99728e-008,-0.6568
3.00113e-008,-0.4757
3.00499e-008,-0.2358
3.00885e-008,0.0246
3.01271e-008,0.2559
3.01657e-008,0.4533
3.02042e-008,0.6116
3.02428e-008,0.7247
3.02814e-008,0.8070
3.03199e-008,0.8922
3.03585e-008,0.9099
3.03971e-008,0.8981
3.04357e-008,0.7920
3.04743e-008,0.5849
3.05128e-008,0.2950
3.05514e-008,-0.0244
3.05900e-008,-0.3216
3.06285e-008,-0.5446
3.06671e-008,-0.6905
3.07057e-008,-0.7728
3.07443e-008,-0.8142
3.07829e-008,-0.8441
3.08214e-008,-0.8283
3.08600e-008,-0.8038
3.08986e-008,-0.7042
3.09372e-008,-0.5387
3.09757e-008,-0.3162
3.10143e-008,-0.0572
3.10529e-008,0.1884
3.10914e-008,0.3931
3.11300e-008,0.5665
3.11686e-008,0.6927
3.12072e-008,0.7838
3.12458e-008,0.8752
3.12843e-008,0.9089
3.13229e-008,0.9111
3.13615e-008,0.8375
3.14000e-008,0.6612
3.14386e-008,0.3926
3.14772e-008,0.0767
3.15158e-008,-0.2339
3.15544e-008,-0.4826
3.15929e-008,-0.6517
3.16315e-008,-0.7524
3.16701e-008,-0.8044
3.17087e-008,-0.8393
3.17472e-008,-0.8383
3.17858e-008,-0.8181
3.18244e-008,-0.7447
3.18629e-008,-0.5962
3.19015e-008,-0.3931
3.19401e-008,-0.1402
3.19787e-008,0.1157
3.20173e-008,0.3310
3.20558e-008,0.5165
3.20944e-008,0.6575
3.21330e-008,0.7579
3.21715e-008,0.8511
3.22101e-008,0.9042
3.22487e-008,0.9158
3.22873e-008,0.8718
3.23259e-008,0.7274
3.23644e-008,0.4857
3.24030e-008,0.1782
3.24416e-008,-0.1394
3.24801e-008,-0.4128
3.25187e-008,-0.6064
3.25573e-008,-0.7270
3.25959e-008,-0.7916
3.26344e-008,-0.8287
3.26730e-008,-0.8440
3.27116e-008,-0.8235
3.27502e-008,-0.7774
3.27888e-008,-0.6488
3.28273e-008,-0.4645
3.28659e-008,-0.2227
3.29045e-008,0.0380
3.29430e-008,0.2668
3.29816e-008,0.4621
3.30202e-008,0.6183
3.30588e-008,0.7295
3.30974e-008,0.8167
3.31359e-008,0.8948
3.31745e-008,0.9125
3.32131e-008,0.8957
3.32516e-008,0.7840
3.32902e-008,0.5720
3.33288e-008,0.2787
3.33674e-008,-0.0406
3.34060e-008,-0.3348
3.34445e-008,-0.5540
3.34831e-008,-0.6960
3.35217e-008,-0.7761
3.35603e-008,-0.8158
3.35988e-008,-0.8451
3.36374e-008,-0.8264
3.36760e-008,-0.8017
3.37145e-008,-0.6967
3.37531e-008,-0.5290
3.37917e-008,-0.3033
3.38303e-008,-0.0437
3.38689e-008,0.1995
3.39074e-008,0.4033
3.39460e-008,0.5743
3.39846e-008,0.6980
3.40231e-008,0.7881
3.40617e-008,0.8772
3.41003e-008,0.9090
3.41389e-008,0.9088
3.41775e-008,0.8308
3.42160e-008,0.6493
3.42546e-008,0.3772
3.42932e-008,0.0603
3.43318e-008,-0.2490
3.43703e-008,-0.4933
3.44089e-008,-0.6583
3.44475e-008,-0.7559
3.44860e-008,-0.8060
3.45246e-008,-0.8412
3.45632e-008,-0.8372
3.46018e-008,-0.8181
3.46404e-008,-0.7386
3.46789e-008,-0.5874
3.47175e-008,-0.3811
3.47561e-008,-0.1270
3.47946e-008,0.1274
3.48332e-008,0.3415
3.48718e-008,0.5251
3.49104e-008,0.6634
3.49490e-008,0.7624
3.49875e-008,0.8539
3.50261e-008,0.9050
3.50647e-008,0.9144
3.51032e-008,0.8666
3.51418e-008,0.7170
3.51804e-008,0.4710
3.52190e-008,0.1620
3.52575e-008,-0.1553
3.52961e-008,-0.4248
3.53347e-008,-0.6144
3.53733e-008,-0.7314
3.54119e-008,-0.7936
3.54504e-008,-0.8321
3.54890e-008,-0.8437
3.55276e-008,-0.8261
3.55661e-008,-0.7731
3.56047e-008,-0.6406
3.56433e-008,-0.4538
3.56819e-008,-0.2095
3.57205e-008,0.0504
3.57590e-008,0.2773
3.57976e-008,0.4716
3.58362e-008,0.6250
3.58747e-008,0.7342
3.59133e-008,0.8205
3.59519e-008,0.8961
3.59905e-008,0.9119
3.60290e-008,0.8919
3.60676e-008,0.7753
3.61062e-008,0.5582
3.61448e-008,0.2628
3.61834e-008,-0.0570
3.62219e-008,-0.3482
3.62605e-008,-0.5631
3.62991e-008,-0.7014
3.63376e-008,-0.7787
3.63762e-008,-0.8170
3.64148e-008,-0.8458
3.64534e-008,-0.8245
3.64920e-008,-0.7992
3.65305e-008,-0.6892
3.65691e-008,-0.5194
3.66077e-008,-0.2906
3.66462e-008,-0.0306
3.66848e-008,0.2103
3.67234e-008,0.4134
3.67620e-008,0.5818
3.68006e-008,0.7033
3.68391e-008,0.7919
3.68777e-008,0.8815
3.69163e-008,0.9097
3.69549e-008,0.9078
3.69934e-008,0.8236
3.70320e-008,0.6373
3.70706e-008,0.3613
3.71091e-008,0.0437
3.71477e-008,-0.2634
3.71863e-008,-0.5038
3.72249e-008,-0.6650
3.72635e-008,-0.7593
3.73020e-008,-0.8079
3.73406e-008,-0.8415
3.73792e-008,-0.8357
3.74177e-008,-0.8147
3.74563e-008,-0.7325
