.HEADER
..NAMES
Time,V U1.AC10&AB10
1.35398e-008,0.1770
1.35784e-008,0.3554
1.36170e-008,0.5065
1.36555e-008,0.6336
1.36941e-008,0.7159
1.37327e-008,0.7849
1.37713e-008,0.8114
1.38099e-008,0.8027
1.38484e-008,0.7383
1.38870e-008,0.5826
1.39256e-008,0.3439
1.39641e-008,0.0702
1.40027e-008,-0.2045
1.40413e-008,-0.4182
1.40799e-008,-0.5655
1.41185e-008,-0.6611
1.41570e-008,-0.7094
1.41956e-008,-0.7395
1.42342e-008,-0.7529
1.42728e-008,-0.7505
1.43113e-008,-0.6888
1.43499e-008,-0.5522
1.43885e-008,-0.3535
1.44270e-008,-0.1179
1.44656e-008,0.1113
1.45042e-008,0.3031
1.45428e-008,0.4605
1.45814e-008,0.5972
1.46199e-008,0.6953
1.46585e-008,0.7549
1.46971e-008,0.8080
1.47357e-008,0.8105
1.47742e-008,0.7650
1.48128e-008,0.6434
1.48514e-008,0.4242
1.48899e-008,0.1582
1.49285e-008,-0.1208
1.49671e-008,-0.3592
1.50057e-008,-0.5245
1.50443e-008,-0.6358
1.50828e-008,-0.6989
1.51214e-008,-0.7250
1.51600e-008,-0.7534
1.51985e-008,-0.7577
1.52371e-008,-0.7152
1.52757e-008,-0.6044
1.53143e-008,-0.4206
1.53528e-008,-0.1932
1.53914e-008,0.0413
1.54300e-008,0.2472
1.54686e-008,0.4127
1.55071e-008,0.5569
1.55457e-008,0.6698
1.55843e-008,0.7345
1.56229e-008,0.8000
1.56615e-008,0.8129
1.57000e-008,0.7850
1.57386e-008,0.6935
1.57772e-008,0.5011
1.58158e-008,0.2449
1.58543e-008,-0.0328
1.58929e-008,-0.2924
1.59315e-008,-0.4789
1.59701e-008,-0.6060
1.60086e-008,-0.6841
1.60472e-008,-0.7188
1.60858e-008,-0.7503
1.61243e-008,-0.7530
1.61629e-008,-0.7353
1.62015e-008,-0.6486
1.62401e-008,-0.4843
1.62786e-008,-0.2688
1.63172e-008,-0.0313
1.63558e-008,0.1870
1.63944e-008,0.3632
1.64329e-008,0.5138
1.64715e-008,0.6392
1.65101e-008,0.7188
1.65487e-008,0.7860
1.65873e-008,0.8107
1.66258e-008,0.8000
1.66644e-008,0.7326
1.67030e-008,0.5719
1.67416e-008,0.3301
1.67801e-008,0.0558
1.68187e-008,-0.2174
1.68573e-008,-0.4273
1.68959e-008,-0.5716
1.69344e-008,-0.6649
1.69730e-008,-0.7109
1.70116e-008,-0.7426
1.70501e-008,-0.7530
1.70887e-008,-0.7497
1.71273e-008,-0.6845
1.71659e-008,-0.5435
1.72044e-008,-0.3425
1.72430e-008,-0.1054
1.72816e-008,0.1224
1.73202e-008,0.3115
1.73588e-008,0.4681
1.73973e-008,0.6035
1.74359e-008,0.6988
1.74745e-008,0.7635
1.75131e-008,0.8093
1.75516e-008,0.8101
1.75902e-008,0.7614
1.76288e-008,0.6340
1.76674e-008,0.4118
1.77059e-008,0.1439
1.77445e-008,-0.1352
1.77831e-008,-0.3693
1.78216e-008,-0.5317
1.78602e-008,-0.6405
1.78988e-008,-0.7009
1.79374e-008,-0.7261
1.79759e-008,-0.7531
1.80145e-008,-0.7554
1.80531e-008,-0.7106
1.80917e-008,-0.5963
1.81302e-008,-0.4095
1.81688e-008,-0.1812
1.82074e-008,0.0524
1.82460e-008,0.2566
1.82846e-008,0.4205
1.83231e-008,0.5635
1.83617e-008,0.6742
1.84003e-008,0.7365
1.84389e-008,0.8029
1.84774e-008,0.8145
1.85160e-008,0.7828
1.85546e-008,0.6861
1.85932e-008,0.4891
1.86317e-008,0.2308
1.86703e-008,-0.0474
1.87089e-008,-0.3037
1.87474e-008,-0.4867
1.87860e-008,-0.6114
1.88246e-008,-0.6868
1.88632e-008,-0.7201
1.89017e-008,-0.7504
1.89403e-008,-0.7519
1.89789e-008,-0.7316
1.90175e-008,-0.6416
1.90560e-008,-0.4741
1.90946e-008,-0.2567
1.91332e-008,-0.0198
1.91718e-008,0.1970
1.92104e-008,0.3716
1.92489e-008,0.5208
1.92875e-008,0.6444
1.93261e-008,0.7215
1.93647e-008,0.7906
1.94032e-008,0.8111
1.94418e-008,0.7985
1.94804e-008,0.7272
1.95190e-008,0.5609
1.95575e-008,0.3166
1.95961e-008,0.0414
1.96347e-008,-0.2301
1.96732e-008,-0.4361
1.97118e-008,-0.5778
1.97504e-008,-0.6683
1.97890e-008,-0.7125
1.98275e-008,-0.7431
1.98661e-008,-0.7519
1.99047e-008,-0.7468
1.99433e-008,-0.6787
1.99819e-008,-0.5342
2.00204e-008,-0.3305
2.00590e-008,-0.0937
2.00976e-008,0.1329
2.01362e-008,0.3202
2.01747e-008,0.4755
2.02133e-008,0.6093
2.02519e-008,0.7022
2.02905e-008,0.7649
2.03290e-008,0.8092
2.03676e-008,0.8082
2.04062e-008,0.7570
2.04447e-008,0.6249
2.04833e-008,0.3985
2.05219e-008,0.1296
2.05605e-008,-0.1486
2.05990e-008,-0.3793
2.06376e-008,-0.5383
2.06762e-008,-0.6446
2.07148e-008,-0.7028
2.07533e-008,-0.7309
2.07919e-008,-0.7539
2.08305e-008,-0.7564
2.08691e-008,-0.7076
2.09077e-008,-0.5885
2.09462e-008,-0.3996
2.09848e-008,-0.1687
2.10234e-008,0.0641
2.10620e-008,0.2655
2.11005e-008,0.4282
2.11391e-008,0.5702
2.11777e-008,0.6787
2.12163e-008,0.7387
2.12548e-008,0.8032
2.12934e-008,0.8130
2.13320e-008,0.7791
2.13705e-008,0.6783
2.14091e-008,0.4766
2.14477e-008,0.2168
2.14863e-008,-0.0617
2.15248e-008,-0.3150
2.15634e-008,-0.4944
2.16020e-008,-0.6165
2.16406e-008,-0.6894
2.16791e-008,-0.7210
2.17177e-008,-0.7519
2.17563e-008,-0.7569
2.17949e-008,-0.7296
2.18335e-008,-0.6352
2.18720e-008,-0.4642
2.19106e-008,-0.2445
2.19492e-008,-0.0077
2.19878e-008,0.2068
2.20263e-008,0.3794
2.20649e-008,0.5280
2.21035e-008,0.6497
2.21420e-008,0.7242
2.21806e-008,0.7915
2.22192e-008,0.8102
2.22578e-008,0.7956
2.22963e-008,0.7210
2.23349e-008,0.5498
2.23735e-008,0.3027
2.24121e-008,0.0270
2.24506e-008,-0.2426
2.24892e-008,-0.4449
2.25278e-008,-0.5834
2.25664e-008,-0.6718
2.26050e-008,-0.7139
2.26435e-008,-0.7457
2.26821e-008,-0.7518
2.27207e-008,-0.7457
2.27593e-008,-0.6739
2.27978e-008,-0.5252
2.28364e-008,-0.3192
2.28750e-008,-0.0813
2.29136e-008,0.1436
2.29521e-008,0.3283
2.29907e-008,0.4830
2.30293e-008,0.6153
2.30678e-008,0.7056
2.31064e-008,0.7719
2.31450e-008,0.8101
2.31836e-008,0.8073
2.32221e-008,0.7530
2.32607e-008,0.6148
2.32993e-008,0.3858
2.33379e-008,0.1152
2.33764e-008,-0.1626
2.34150e-008,-0.3891
2.34536e-008,-0.5452
2.34922e-008,-0.6492
2.35308e-008,-0.7045
2.35693e-008,-0.7315
2.36079e-008,-0.7533
2.36465e-008,-0.7539
2.36851e-008,-0.7026
2.37236e-008,-0.5800
2.37622e-008,-0.3883
2.38008e-008,-0.1567
2.38394e-008,0.0751
2.38779e-008,0.2748
2.39165e-008,0.4359
2.39551e-008,0.5767
2.39936e-008,0.6829
2.40322e-008,0.7405
2.40708e-008,0.8057
2.41094e-008,0.8139
2.41479e-008,0.7765
2.41865e-008,0.6703
2.42251e-008,0.4645
2.42637e-008,0.2027
2.43023e-008,-0.0762
2.43408e-008,-0.3259
2.43794e-008,-0.5020
2.44180e-008,-0.6215
2.44566e-008,-0.6919
2.44951e-008,-0.7223
2.45337e-008,-0.7518
2.45723e-008,-0.7554
2.46109e-008,-0.7255
2.46494e-008,-0.6279
2.46880e-008,-0.4537
2.47266e-008,-0.2324
2.47651e-008,0.0038
2.48037e-008,0.2166
2.48423e-008,0.3876
2.48809e-008,0.5348
2.49194e-008,0.6544
2.49580e-008,0.7267
2.49966e-008,0.7954
2.50352e-008,0.8131
2.50737e-008,0.7939
2.51123e-008,0.7150
2.51509e-008,0.5384
2.51895e-008,0.2890
2.52281e-008,0.0125
2.52666e-008,-0.2550
2.53052e-008,-0.4534
2.53438e-008,-0.5891
2.53824e-008,-0.6750
2.54209e-008,-0.7154
2.54595e-008,-0.7461
2.54981e-008,-0.7506
2.55367e-008,-0.7425
2.55752e-008,-0.6677
2.56138e-008,-0.5155
2.56524e-008,-0.3071
2.56909e-008,-0.0698
2.57295e-008,0.1541
2.57681e-008,0.3370
2.58067e-008,0.4903
2.58452e-008,0.6210
2.58838e-008,0.7089
2.59224e-008,0.7731
2.59610e-008,0.8100
2.59995e-008,0.8052
2.60381e-008,0.7482
2.60767e-008,0.6052
2.61153e-008,0.3722
2.61539e-008,0.1011
2.61924e-008,-0.1758
2.62310e-008,-0.3987
2.62696e-008,-0.5514
2.63082e-008,-0.6530
2.63467e-008,-0.7062
2.63853e-008,-0.7353
2.64239e-008,-0.7539
2.64625e-008,-0.7542
2.65010e-008,-0.6992
2.65396e-008,-0.5717
2.65782e-008,-0.3782
2.66167e-008,-0.1444
2.66553e-008,0.0866
2.66939e-008,0.2835
2.67325e-008,0.4436
2.67710e-008,0.5832
2.68096e-008,0.6871
2.68482e-008,0.7426
2.68868e-008,0.8058
2.69254e-008,0.8122
2.69639e-008,0.7726
2.70025e-008,0.6621
2.70411e-008,0.4517
2.70797e-008,0.1887
2.71182e-008,-0.0904
2.71568e-008,-0.3368
2.71954e-008,-0.5092
2.72340e-008,-0.6262
2.72725e-008,-0.6943
2.73111e-008,-0.7231
2.73497e-008,-0.7529
2.73882e-008,-0.7585
2.74268e-008,-0.7232
2.74654e-008,-0.6210
2.75040e-008,-0.4436
2.75425e-008,-0.2201
2.75811e-008,0.0158
2.76197e-008,0.2262
2.76583e-008,0.3953
2.76968e-008,0.5418
2.77354e-008,0.6595
2.77740e-008,0.7293
2.78126e-008,0.7960
2.78512e-008,0.8118
2.78897e-008,0.7907
2.79283e-008,0.7083
2.79669e-008,0.5267
2.80055e-008,0.2750
2.80440e-008,-0.0019
2.80826e-008,-0.2672
2.81212e-008,-0.4617
2.81598e-008,-0.5945
2.81983e-008,-0.6782
2.82369e-008,-0.7165
2.82755e-008,-0.7484
2.83140e-008,-0.7502
2.83526e-008,-0.7411
2.83912e-008,-0.6624
2.84298e-008,-0.5060
2.84683e-008,-0.2954
2.85069e-008,-0.0575
2.85455e-008,0.1646
2.85841e-008,0.3450
2.86226e-008,0.4978
2.86612e-008,0.6269
2.86998e-008,0.7121
2.87384e-008,0.7792
2.87770e-008,0.8106
2.88155e-008,0.8040
2.88541e-008,0.7437
2.88927e-008,0.5946
2.89313e-008,0.3593
2.89698e-008,0.0867
2.90084e-008,-0.1894
2.90470e-008,-0.4080
2.90855e-008,-0.5581
2.91241e-008,-0.6571
2.91627e-008,-0.7078
2.92013e-008,-0.7359
2.92398e-008,-0.7532
2.92784e-008,-0.7516
2.93170e-008,-0.6939
2.93556e-008,-0.5629
2.93941e-008,-0.3667
2.94327e-008,-0.1326
2.94713e-008,0.0977
2.95099e-008,0.2927
2.95485e-008,0.4512
2.95870e-008,0.5895
2.96256e-008,0.6907
2.96642e-008,0.7518
2.97028e-008,0.8079
2.97413e-008,0.8126
2.97799e-008,0.7698
2.98185e-008,0.6535
2.98570e-008,0.4394
2.98956e-008,0.1745
2.99342e-008,-0.1047
2.99728e-008,-0.3472
3.00113e-008,-0.5166
3.00499e-008,-0.6308
3.00885e-008,-0.6967
3.01271e-008,-0.7243
3.01657e-008,-0.7528
3.02042e-008,-0.7565
3.02428e-008,-0.7189
3.02814e-008,-0.6133
3.03199e-008,-0.4328
3.03585e-008,-0.2080
3.03971e-008,0.0271
3.04357e-008,0.2360
3.04743e-008,0.4033
3.05128e-008,0.5486
3.05514e-008,0.6640
3.05900e-008,0.7316
3.06285e-008,0.7993
3.06671e-008,0.8144
3.07057e-008,0.7888
3.07443e-008,0.7017
3.07829e-008,0.5150
3.08214e-008,0.2612
3.08600e-008,-0.0163
3.08986e-008,-0.2790
3.09372e-008,-0.4698
3.09757e-008,-0.6001
3.10143e-008,-0.6811
3.10529e-008,-0.7179
3.10914e-008,-0.7486
3.11300e-008,-0.7488
3.11686e-008,-0.7377
3.12072e-008,-0.6559
3.12458e-008,-0.4960
3.12843e-008,-0.2832
3.13229e-008,-0.0459
3.13615e-008,0.1749
3.14000e-008,0.3535
3.14386e-008,0.5050
3.14772e-008,0.6323
3.15158e-008,0.7152
3.15544e-008,0.7804
3.15929e-008,0.8103
3.16315e-008,0.8017
3.16701e-008,0.7385
3.17087e-008,0.5845
3.17472e-008,0.3455
3.17858e-008,0.0726
3.18244e-008,-0.2023
3.18629e-008,-0.4172
3.19015e-008,-0.5642
3.19401e-008,-0.6606
3.19787e-008,-0.7094
3.20173e-008,-0.7394
3.20558e-008,-0.7535
3.20944e-008,-0.7513
3.21330e-008,-0.6900
3.21715e-008,-0.5543
3.22101e-008,-0.3560
3.22487e-008,-0.1203
3.22873e-008,0.1089
3.23259e-008,0.3012
3.23644e-008,0.4589
3.24030e-008,0.5958
3.24416e-008,0.6945
3.24801e-008,0.7543
3.25187e-008,0.8078
3.25573e-008,0.8107
3.25959e-008,0.7655
3.26344e-008,0.6447
3.26730e-008,0.4263
3.27116e-008,0.1604
3.27502e-008,-0.1187
3.27888e-008,-0.3577
3.28273e-008,-0.5236
3.28659e-008,-0.6353
3.29045e-008,-0.6988
3.29430e-008,-0.7251
3.29816e-008,-0.7537
3.30202e-008,-0.7582
3.30588e-008,-0.7163
3.30974e-008,-0.6060
3.31359e-008,-0.4227
3.31745e-008,-0.1956
3.32131e-008,0.0390
3.32516e-008,0.2453
3.32902e-008,0.4110
3.33288e-008,0.5555
3.33674e-008,0.6688
3.34060e-008,0.7339
3.34445e-008,0.7997
3.34831e-008,0.8129
3.35217e-008,0.7854
3.35603e-008,0.6945
3.35988e-008,0.5030
3.36374e-008,0.2471
3.36760e-008,-0.0306
3.37145e-008,-0.2907
3.37531e-008,-0.4778
3.37917e-008,-0.6054
3.38303e-008,-0.6839
3.38689e-008,-0.7188
3.39074e-008,-0.7506
3.39460e-008,-0.7533
3.39846e-008,-0.7361
3.40231e-008,-0.6500
3.40617e-008,-0.4863
3.41003e-008,-0.2713
3.41389e-008,-0.0336
3.41775e-008,0.1850
3.42160e-008,0.3615
3.42546e-008,0.5123
3.42932e-008,0.6381
3.43318e-008,0.7181
3.43703e-008,0.7857
3.44089e-008,0.8106
3.44475e-008,0.8002
3.44860e-008,0.7333
3.45246e-008,0.5735
3.45632e-008,0.3324
3.46018e-008,0.0581
3.46404e-008,-0.2155
3.46789e-008,-0.4261
3.47175e-008,-0.5708
3.47561e-008,-0.6645
3.47946e-008,-0.7109
3.48332e-008,-0.7399
3.48718e-008,-0.7525
3.49104e-008,-0.7485
3.49490e-008,-0.6843
3.49875e-008,-0.5453
3.50261e-008,-0.3441
3.50647e-008,-0.1085
3.51032e-008,0.1197
3.51418e-008,0.3102
3.51804e-008,0.4664
3.52190e-008,0.6019
3.52575e-008,0.6979
3.52961e-008,0.7628
3.53347e-008,0.8094
3.53733e-008,0.8105
3.54119e-008,0.7623
3.54504e-008,0.6357
3.54890e-008,0.4139
3.55276e-008,0.1460
3.55661e-008,-0.1328
3.56047e-008,-0.3677
3.56433e-008,-0.5307
3.56819e-008,-0.6397
3.57205e-008,-0.7008
3.57590e-008,-0.7263
3.57976e-008,-0.7533
3.58362e-008,-0.7559
3.58747e-008,-0.7116
3.59133e-008,-0.5979
3.59519e-008,-0.4117
3.59905e-008,-0.1835
3.60290e-008,0.0502
3.60676e-008,0.2547
3.61062e-008,0.4189
3.61448e-008,0.5621
3.61834e-008,0.6732
3.62219e-008,0.7359
3.62605e-008,0.8026
3.62991e-008,0.8146
3.63376e-008,0.7832
3.63762e-008,0.6872
3.64148e-008,0.4910
3.64534e-008,0.2331
3.64920e-008,-0.0451
3.65305e-008,-0.3020
3.65691e-008,-0.4856
3.66077e-008,-0.6108
3.66462e-008,-0.6866
3.66848e-008,-0.7201
3.67234e-008,-0.7506
3.67620e-008,-0.7522
3.68006e-008,-0.7324
3.68391e-008,-0.6431
3.68777e-008,-0.4760
3.69163e-008,-0.2591
3.69549e-008,-0.0221
3.69934e-008,0.1950
3.70320e-008,0.3699
3.70706e-008,0.5194
3.71091e-008,0.6433
3.71477e-008,0.7208
3.71863e-008,0.7902
3.72249e-008,0.8110
3.72635e-008,0.7989
3.73020e-008,0.7281
3.73406e-008,0.5626
3.73792e-008,0.3189
3.74177e-008,0.0437
3.74563e-008,-0.2281
3.74949e-008,-0.4348
3.75335e-008,-0.5770
3.75721e-008,-0.6679
3.76106e-008,-0.7125
3.76492e-008,-0.7431
3.76878e-008,-0.7522
3.77263e-008,-0.7475
3.77649e-008,-0.6799
3.78035e-008,-0.5360
3.78421e-008,-0.3328
3.78806e-008,-0.0960
3.79192e-008,0.1308
3.79578e-008,0.3184
3.79964e-008,0.4739
3.80350e-008,0.6080
3.80735e-008,0.7015
3.81121e-008,0.7645
3.81507e-008,0.8091
3.81892e-008,0.8084
3.82278e-008,0.7576
3.82664e-008,0.6264
3.83050e-008,0.4006
3.83436e-008,0.1319
3.83821e-008,-0.1465
3.84207e-008,-0.3778
3.84593e-008,-0.5373
3.84978e-008,-0.6441
3.85364e-008,-0.7027
3.85750e-008,-0.7310
3.86136e-008,-0.7541
3.86521e-008,-0.7569
3.86907e-008,-0.7086
3.87293e-008,-0.5901
3.87679e-008,-0.4017
3.88065e-008,-0.1710
3.88450e-008,0.0620
3.88836e-008,0.2636
3.89222e-008,0.4266
3.89607e-008,0.5688
3.89993e-008,0.6778
3.90379e-008,0.7381
3.90765e-008,0.8029
3.91151e-008,0.8131
3.91536e-008,0.7796
3.91922e-008,0.6795
3.92308e-008,0.4786
3.92693e-008,0.2191
3.93079e-008,-0.0594
3.93465e-008,-0.3133
3.93851e-008,-0.4932
3.94237e-008,-0.6159
3.94622e-008,-0.6892
3.95008e-008,-0.7210
3.95394e-008,-0.7521
3.95780e-008,-0.7571
3.96165e-008,-0.7304
3.96551e-008,-0.6367
3.96937e-008,-0.4661
3.97322e-008,-0.2469
3.97708e-008,-0.0099
3.98094e-008,0.2049
