.HEADER
..NAMES
Time,V U1.AE19
.DATA
0.0e+000,0.3157
3.86e-011,0.3157
7.72e-011,0.3157
1.157e-010,0.3157
1.543e-010,0.3157
1.929e-010,0.3157
2.314e-010,0.3157
2.700e-010,0.3157
3.086e-010,0.3157
3.472e-010,0.3157
3.857e-010,0.3157
4.243e-010,0.3157
4.629e-010,0.3157
5.015e-010,0.3157
5.401e-010,0.3157
5.786e-010,0.3157
6.172e-010,0.3157
6.558e-010,0.3160
6.944e-010,0.3222
7.329e-010,0.3432
7.715e-010,0.3973
8.101e-010,0.4992
8.486e-010,0.6411
8.872e-010,0.7955
9.258e-010,0.9110
9.644e-010,0.9871
1.0029e-009,1.0370
1.0415e-009,1.0738
1.0801e-009,1.1063
1.1187e-009,1.1344
1.1572e-009,1.1933
1.1958e-009,1.2028
1.2344e-009,1.1807
1.2730e-009,1.1103
1.3115e-009,0.9646
1.3501e-009,0.7858
1.3887e-009,0.6353
1.4273e-009,0.5161
1.4658e-009,0.4354
1.5044e-009,0.3854
1.5430e-009,0.3529
1.5816e-009,0.3272
1.6202e-009,0.2983
1.6587e-009,0.3021
1.6973e-009,0.3455
1.7359e-009,0.4469
1.7745e-009,0.6116
1.8130e-009,0.8112
1.8516e-009,0.9699
1.8902e-009,1.0669
1.9288e-009,1.1121
1.9673e-009,1.1285
2.0059e-009,1.1377
2.0445e-009,1.1526
2.0830e-009,1.1945
2.1216e-009,1.2131
2.1602e-009,1.2006
2.1988e-009,1.1471
2.2374e-009,1.0225
2.2759e-009,0.8397
2.3145e-009,0.6739
2.3531e-009,0.5407
2.3916e-009,0.4496
2.4302e-009,0.3956
2.4688e-009,0.3630
2.5074e-009,0.3369
2.5459e-009,0.3197
2.5845e-009,0.3095
2.6231e-009,0.3074
2.6617e-009,0.3165
2.7003e-009,0.3364
2.7388e-009,0.3593
2.7774e-009,0.3780
2.8160e-009,0.3877
2.8545e-009,0.3846
2.8931e-009,0.3722
2.9317e-009,0.3570
2.9703e-009,0.3428
3.0089e-009,0.3308
3.0474e-009,0.3242
3.0860e-009,0.3226
3.1246e-009,0.3224
3.1631e-009,0.3216
3.2017e-009,0.3209
3.2403e-009,0.3193
3.2789e-009,0.3166
3.3175e-009,0.3140
3.3560e-009,0.3132
3.3946e-009,0.3134
3.4332e-009,0.3141
3.4717e-009,0.3159
3.5103e-009,0.3234
3.5489e-009,0.3460
3.5875e-009,0.4023
3.6260e-009,0.5063
3.6646e-009,0.6493
3.7032e-009,0.8023
3.7418e-009,0.9152
3.7803e-009,0.9897
3.8189e-009,1.0390
3.8575e-009,1.0757
3.8961e-009,1.1084
3.9346e-009,1.1357
3.9732e-009,1.1937
4.0118e-009,1.2021
4.0504e-009,1.1782
4.0890e-009,1.1044
4.1275e-009,0.9556
4.1661e-009,0.7769
4.2047e-009,0.6280
4.2433e-009,0.5109
4.2818e-009,0.4322
4.3204e-009,0.3833
4.3590e-009,0.3512
4.3975e-009,0.3262
4.4361e-009,0.3118
4.4747e-009,0.3054
4.5133e-009,0.3091
4.5519e-009,0.3232
4.5904e-009,0.3454
4.6290e-009,0.3670
4.6676e-009,0.3827
4.7062e-009,0.3872
4.7447e-009,0.3800
4.7833e-009,0.3661
4.8219e-009,0.3516
4.8604e-009,0.3382
4.8990e-009,0.3300
4.9376e-009,0.3382
4.9762e-009,0.3754
5.0147e-009,0.4578
5.0533e-009,0.5852
5.0919e-009,0.7407
5.1305e-009,0.8721
5.1691e-009,0.9593
5.2076e-009,1.0153
5.2462e-009,1.0559
5.2848e-009,1.0901
5.3234e-009,1.1226
5.3619e-009,1.1458
5.4005e-009,1.1551
5.4391e-009,1.1520
5.4776e-009,1.1415
5.5162e-009,1.1278
5.5548e-009,1.1170
5.5934e-009,1.1143
5.6320e-009,1.1205
5.6705e-009,1.1328
5.7091e-009,1.1463
5.7477e-009,1.1576
5.7863e-009,1.1655
5.8248e-009,1.1746
5.8634e-009,1.1833
5.9020e-009,1.1835
5.9405e-009,1.1593
5.9791e-009,1.0831
6.0177e-009,0.9493
6.0563e-009,0.8006
6.0948e-009,0.6620
6.1334e-009,0.5445
6.1720e-009,0.4574
6.2106e-009,0.3975
6.2492e-009,0.3580
6.2877e-009,0.3347
6.3263e-009,0.3225
6.3649e-009,0.3181
6.4035e-009,0.3215
6.4420e-009,0.3337
6.4806e-009,0.3520
6.5192e-009,0.3696
6.5577e-009,0.3804
6.5963e-009,0.3815
6.6349e-009,0.3747
6.6735e-009,0.3629
6.7121e-009,0.3492
6.7506e-009,0.3362
6.7892e-009,0.3327
6.8278e-009,0.3486
6.8664e-009,0.3993
6.9049e-009,0.4988
6.9435e-009,0.6397
6.9821e-009,0.7942
7.0206e-009,0.9089
7.0592e-009,0.9834
7.0978e-009,1.0323
7.1364e-009,1.0691
7.1749e-009,1.1023
7.2135e-009,1.1322
7.2521e-009,1.1504
7.2907e-009,1.1548
7.3293e-009,1.1485
7.3678e-009,1.1366
7.4064e-009,1.1233
7.4450e-009,1.1151
