.HEADER
..NAMES
Time,V U1.AC11
.DATA
0.0e+000,1.1829
3.86e-011,1.1829
7.72e-011,1.1829
1.157e-010,1.1829
1.543e-010,1.1829
1.929e-010,1.1829
2.314e-010,1.1829
2.700e-010,1.1829
3.086e-010,1.1829
3.472e-010,1.1829
3.857e-010,1.1829
4.243e-010,1.1829
4.629e-010,1.1829
5.015e-010,1.1829
5.401e-010,1.1829
5.786e-010,1.1829
6.172e-010,1.1829
6.558e-010,1.1829
6.944e-010,1.1829
7.329e-010,1.1829
7.715e-010,1.1829
8.101e-010,1.1829
8.486e-010,1.1876
8.872e-010,1.1916
9.258e-010,1.1811
9.644e-010,1.1323
1.0029e-009,1.0231
1.0415e-009,0.8771
1.0801e-009,0.7337
1.1187e-009,0.6011
1.1572e-009,0.4906
1.1958e-009,0.4058
1.2344e-009,0.3502
1.2730e-009,0.3190
1.3115e-009,0.2874
1.3501e-009,0.2858
1.3887e-009,0.3141
1.4273e-009,0.3870
1.4658e-009,0.5162
1.5044e-009,0.6928
1.5430e-009,0.8583
1.5816e-009,0.9817
1.6202e-009,1.0662
1.6587e-009,1.1223
1.6973e-009,1.1580
1.7359e-009,1.1778
1.7745e-009,1.2188
1.8130e-009,1.2401
1.8516e-009,1.2365
1.8902e-009,1.2004
1.9288e-009,1.1045
1.9673e-009,0.9481
2.0059e-009,0.7756
2.0445e-009,0.6167
2.0830e-009,0.4917
2.1216e-009,0.4023
2.1602e-009,0.3451
2.1988e-009,0.3152
2.2374e-009,0.2881
2.2759e-009,0.2743
2.3145e-009,0.2919
2.3531e-009,0.3499
2.3916e-009,0.4607
2.4302e-009,0.6253
2.4688e-009,0.8024
2.5074e-009,0.9435
2.5459e-009,1.0442
2.5845e-009,1.1103
2.6231e-009,1.1516
2.6617e-009,1.1746
2.7003e-009,1.2047
2.7388e-009,1.2353
2.7774e-009,1.2397
2.8160e-009,1.2174
2.8545e-009,1.1435
2.8931e-009,1.0029
2.9317e-009,0.8306
2.9703e-009,0.6649
3.0089e-009,0.5278
3.0474e-009,0.4272
3.0860e-009,0.3595
3.1246e-009,0.3223
3.1631e-009,0.2993
3.2017e-009,0.2749
3.2403e-009,0.2829
3.2789e-009,0.3267
3.3175e-009,0.4201
3.3560e-009,0.5686
3.3946e-009,0.7497
3.4332e-009,0.9033
3.4717e-009,1.0166
3.5103e-009,1.0926
3.5489e-009,1.1409
3.5875e-009,1.1693
3.6260e-009,1.1835
3.6646e-009,1.1921
3.7032e-009,1.1972
3.7418e-009,1.1977
3.7803e-009,1.1934
3.8189e-009,1.1835
3.8575e-009,1.1680
3.8961e-009,1.1540
3.9346e-009,1.1483
3.9732e-009,1.1503
4.0118e-009,1.1564
4.0504e-009,1.1631
4.0890e-009,1.1689
4.1275e-009,1.1737
4.1661e-009,1.1771
4.2047e-009,1.1790
4.2433e-009,1.1800
4.2818e-009,1.1802
4.3204e-009,1.1795
4.3590e-009,1.1795
4.3975e-009,1.1812
4.4361e-009,1.1829
4.4747e-009,1.1839
4.5133e-009,1.1841
4.5519e-009,1.1837
4.5904e-009,1.1834
4.6290e-009,1.1831
4.6676e-009,1.1830
4.7062e-009,1.1830
4.7447e-009,1.1830
4.7833e-009,1.1829
4.8219e-009,1.1829
4.8604e-009,1.1831
4.8990e-009,1.1833
4.9376e-009,1.1833
4.9762e-009,1.1831
5.0147e-009,1.1830
5.0533e-009,1.1856
5.0919e-009,1.1908
5.1305e-009,1.1887
5.1691e-009,1.1600
5.2076e-009,1.0766
5.2462e-009,0.9405
5.2848e-009,0.7940
5.3234e-009,0.6554
5.3619e-009,0.5348
5.4005e-009,0.4385
5.4391e-009,0.3704
5.4776e-009,0.3301
5.5162e-009,0.3081
5.5548e-009,0.2950
5.5934e-009,0.2863
5.6320e-009,0.2816
5.6705e-009,0.2849
5.7091e-009,0.2996
5.7477e-009,0.3195
5.7863e-009,0.3363
5.8248e-009,0.3467
5.8634e-009,0.3504
5.9020e-009,0.3481
5.9405e-009,0.3419
5.9791e-009,0.3342
6.0177e-009,0.3330
6.0563e-009,0.3505
6.0948e-009,0.4040
6.1334e-009,0.5065
6.1720e-009,0.6494
6.2106e-009,0.8025
6.2492e-009,0.9163
6.2877e-009,0.9964
6.3263e-009,1.0552
6.3649e-009,1.1016
6.4035e-009,1.1374
6.4420e-009,1.1619
6.4806e-009,1.1781
6.5192e-009,1.1876
6.5577e-009,1.1906
6.5963e-009,1.1867
6.6349e-009,1.1756
6.6735e-009,1.1601
6.7121e-009,1.1491
6.7506e-009,1.1478
6.7892e-009,1.1534
6.8278e-009,1.1607
6.8664e-009,1.1670
6.9049e-009,1.1715
6.9435e-009,1.1746
6.9821e-009,1.1770
7.0206e-009,1.1787
7.0592e-009,1.1797
7.0978e-009,1.1797
7.1364e-009,1.1791
7.1749e-009,1.1797
7.2135e-009,1.1818
7.2521e-009,1.1836
7.2907e-009,1.1842
7.3293e-009,1.1840
7.3678e-009,1.1835
7.4064e-009,1.1831
7.4450e-009,1.1829
7.4835e-009,1.1831
7.5221e-009,1.1832
7.5607e-009,1.1831
