.HEADER
..NAMES
Time,V U1.AA25&AA24
.DATA
4.12367e-008,1.1086
4.12752e-008,1.1033
4.13138e-008,1.0849
4.13524e-008,1.0288
4.13910e-008,0.9124
4.14296e-008,0.7932
4.14681e-008,0.6931
4.15067e-008,0.5809
4.15453e-008,0.4889
4.15838e-008,0.4304
4.16224e-008,0.3968
4.16610e-008,0.3886
4.16996e-008,0.3906
4.17382e-008,0.4146
4.17767e-008,0.4731
4.18153e-008,0.5743
4.18539e-008,0.7038
4.18924e-008,0.8317
4.19310e-008,0.9167
4.19696e-008,0.9795
4.20082e-008,1.0329
4.20468e-008,1.0682
4.20853e-008,1.0799
4.21239e-008,1.0751
4.21625e-008,1.1059
4.22011e-008,1.1081
4.22396e-008,1.0914
4.22782e-008,1.0541
4.23168e-008,0.9531
4.23553e-008,0.8270
4.23939e-008,0.7266
4.24325e-008,0.6157
4.24711e-008,0.5139
4.25097e-008,0.4463
4.25482e-008,0.4044
4.25868e-008,0.3901
4.26254e-008,0.3866
4.26639e-008,0.4037
4.27025e-008,0.4504
4.27411e-008,0.5379
4.27797e-008,0.6614
4.28183e-008,0.7951
4.28568e-008,0.8932
4.28954e-008,0.9610
4.29340e-008,1.0175
4.29726e-008,1.0593
4.30111e-008,1.0786
4.30497e-008,1.0777
4.30883e-008,1.1019
4.31268e-008,1.1102
4.31654e-008,1.0964
4.32040e-008,1.0723
4.32426e-008,0.9912
4.32812e-008,0.8650
4.33197e-008,0.7578
4.33583e-008,0.6516
4.33969e-008,0.5428
4.34354e-008,0.4647
4.34740e-008,0.4150
4.35126e-008,0.3913
4.35512e-008,0.3845
4.35898e-008,0.3963
4.36283e-008,0.4321
4.36669e-008,0.5052
4.37055e-008,0.6200
4.37440e-008,0.7537
4.37826e-008,0.8670
4.38212e-008,0.9416
4.38598e-008,1.0006
4.38983e-008,1.0482
4.39369e-008,1.0752
4.39755e-008,1.0791
4.40141e-008,1.0905
4.40527e-008,1.1084
4.40912e-008,1.1029
4.41298e-008,1.0831
4.41684e-008,1.0238
4.42069e-008,0.9058
4.42455e-008,0.7878
4.42841e-008,0.6880
4.43227e-008,0.5758
4.43613e-008,0.4849
4.43998e-008,0.4280
4.44384e-008,0.3960
4.44770e-008,0.3862
4.45155e-008,0.3908
4.45541e-008,0.4170
4.45927e-008,0.4769
4.46313e-008,0.5805
4.46699e-008,0.7110
4.47084e-008,0.8370
4.47470e-008,0.9202
4.47856e-008,0.9827
4.48242e-008,1.0352
4.48627e-008,1.0693
4.49013e-008,1.0800
4.49399e-008,1.0746
4.49784e-008,1.1053
4.50170e-008,1.1081
4.50556e-008,1.0905
4.50942e-008,1.0501
4.51328e-008,0.9466
4.51713e-008,0.8212
4.52099e-008,0.7213
4.52485e-008,0.6107
4.52870e-008,0.5095
4.53256e-008,0.4432
4.53642e-008,0.4029
4.54028e-008,0.3904
4.54414e-008,0.3863
4.54799e-008,0.4054
4.55185e-008,0.4537
4.55571e-008,0.5431
4.55957e-008,0.6683
4.56342e-008,0.8017
4.56728e-008,0.8969
4.57114e-008,0.9642
4.57499e-008,1.0202
4.57885e-008,1.0607
4.58271e-008,1.0790
4.58657e-008,1.0774
4.59043e-008,1.1011
4.59428e-008,1.1101
4.59814e-008,1.0960
4.60200e-008,1.0694
4.60585e-008,0.9852
4.60971e-008,0.8587
4.61357e-008,0.7525
4.61743e-008,0.6463
4.62129e-008,0.5381
4.62514e-008,0.4611
4.62900e-008,0.4129
4.63286e-008,0.3911
4.63671e-008,0.3854
4.64057e-008,0.3975
4.64443e-008,0.4346
4.64829e-008,0.5102
4.65214e-008,0.6268
4.65600e-008,0.7608
4.65986e-008,0.8715
4.66372e-008,0.9444
4.66758e-008,1.0033
4.67143e-008,1.0503
4.67529e-008,1.0760
4.67915e-008,1.0789
4.68300e-008,1.0946
4.68686e-008,1.1093
4.69072e-008,1.1014
4.69458e-008,1.0820
4.69844e-008,1.0191
4.70229e-008,0.8991
4.70615e-008,0.7831
4.71001e-008,0.6819
4.71386e-008,0.5700
4.71772e-008,0.4816
4.72158e-008,0.4257
4.72544e-008,0.3950
4.72930e-008,0.3869
4.73315e-008,0.3920
4.73701e-008,0.4189
4.74087e-008,0.4814
4.74473e-008,0.5869
4.74858e-008,0.7176
4.75244e-008,0.8423
4.75630e-008,0.9238
4.76015e-008,0.9855
4.76401e-008,1.0375
4.76787e-008,1.0705
4.77173e-008,1.0799
4.77559e-008,1.0809
4.77944e-008,1.1070
4.78330e-008,1.1067
4.78716e-008,1.0896
4.79101e-008,1.0467
4.79487e-008,0.9401
4.79873e-008,0.8156
4.80259e-008,0.7160
4.80645e-008,0.6043
4.81030e-008,0.5053
4.81416e-008,0.4410
4.81802e-008,0.4014
4.82188e-008,0.3903
4.82573e-008,0.3877
4.82959e-008,0.4069
4.83345e-008,0.4573
4.83730e-008,0.5492
4.84116e-008,0.6750
4.84502e-008,0.8075
4.84888e-008,0.9011
4.85274e-008,0.9671
4.85659e-008,1.0227
4.86045e-008,1.0624
4.86431e-008,1.0792
4.86816e-008,1.0770
4.87202e-008,1.1035
4.87588e-008,1.1099
4.87974e-008,1.0948
4.88360e-008,1.0672
4.88745e-008,0.9793
4.89131e-008,0.8524
4.89517e-008,0.7479
4.89902e-008,0.6399
4.90288e-008,0.5329
4.90674e-008,0.4586
4.91060e-008,0.4113
4.91445e-008,0.3906
4.91831e-008,0.3848
4.92217e-008,0.3984
4.92603e-008,0.4376
4.92989e-008,0.5153
4.93374e-008,0.6334
4.93760e-008,0.7674
4.94146e-008,0.8758
4.94531e-008,0.9481
4.94917e-008,1.0062
4.95303e-008,1.0521
4.95689e-008,1.0766
4.96075e-008,1.0787
4.96460e-008,1.0939
4.96846e-008,1.1091
4.97232e-008,1.1010
4.97617e-008,1.0800
4.98003e-008,1.0138
4.98389e-008,0.8926
4.98775e-008,0.7778
4.99160e-008,0.6767
4.99546e-008,0.5650
4.99932e-008,0.4777
5.00318e-008,0.4235
5.00704e-008,0.3943
5.01089e-008,0.3849
5.01475e-008,0.3924
5.01861e-008,0.4215
5.02246e-008,0.4854
5.02632e-008,0.5932
5.03018e-008,0.7250
5.03404e-008,0.8471
5.03790e-008,0.9273
5.04175e-008,0.9887
5.04561e-008,1.0396
5.04947e-008,1.0714
5.05332e-008,1.0799
5.05718e-008,1.0807
5.06104e-008,1.1064
5.06490e-008,1.1067
5.06876e-008,1.0885
5.07261e-008,1.0424
5.07647e-008,0.9334
5.08033e-008,0.8100
5.08419e-008,0.7107
5.08804e-008,0.5993
5.09190e-008,0.5010
5.09576e-008,0.4381
5.09961e-008,0.4002
5.10347e-008,0.3907
5.10733e-008,0.3876
5.11119e-008,0.4088
5.11505e-008,0.4607
5.11890e-008,0.5548
5.12276e-008,0.6821
5.12662e-008,0.8137
5.13047e-008,0.9047
5.13433e-008,0.9704
5.13819e-008,1.0252
5.14205e-008,1.0637
5.14591e-008,1.0795
5.14976e-008,1.0765
5.15362e-008,1.1027
5.15748e-008,1.1098
5.16133e-008,1.0943
5.16519e-008,1.0640
5.16905e-008,0.9731
5.17291e-008,0.8462
5.17676e-008,0.7426
5.18062e-008,0.6348
5.18448e-008,0.5284
5.18834e-008,0.4551
5.19220e-008,0.4095
5.19605e-008,0.3906
5.19991e-008,0.3841
5.20377e-008,0.3995
5.20762e-008,0.4405
5.21148e-008,0.5200
5.21534e-008,0.6401
5.21920e-008,0.7746
5.22306e-008,0.8798
5.22691e-008,0.9514
5.23077e-008,1.0092
5.23463e-008,1.0537
5.23848e-008,1.0773
5.24234e-008,1.0786
5.24620e-008,1.0971
5.25006e-008,1.1097
5.25391e-008,1.0997
5.25777e-008,1.0786
5.26163e-008,1.0089
5.26549e-008,0.8859
5.26935e-008,0.7730
5.27320e-008,0.6704
5.27706e-008,0.5596
5.28092e-008,0.4745
5.28477e-008,0.4212
5.28863e-008,0.3934
5.29249e-008,0.3858
5.29635e-008,0.3937
5.30021e-008,0.4238
5.30406e-008,0.4902
5.30792e-008,0.5995
5.31178e-008,0.7318
5.31563e-008,0.8522
5.31949e-008,0.9308
5.32335e-008,0.9913
5.32721e-008,1.0418
5.33107e-008,1.0725
5.33492e-008,1.0797
5.33878e-008,1.0869
5.34264e-008,1.1078
5.34650e-008,1.1051
5.35035e-008,1.0876
5.35421e-008,1.0387
5.35807e-008,0.9269
5.36192e-008,0.8047
5.36578e-008,0.7050
5.36964e-008,0.5930
5.37350e-008,0.4972
5.37736e-008,0.4360
5.38121e-008,0.3989
5.38507e-008,0.3908
5.38893e-008,0.3890
5.39278e-008,0.4104
5.39664e-008,0.4647
5.40050e-008,0.5610
5.40436e-008,0.6887
5.40822e-008,0.8193
5.41207e-008,0.9088
5.41593e-008,0.9732
5.41979e-008,1.0277
5.42365e-008,1.0653
5.42750e-008,1.0796
5.43136e-008,1.0761
5.43522e-008,1.1049
5.43907e-008,1.1092
5.44293e-008,1.0932
5.44679e-008,1.0614
5.45065e-008,0.9669
5.45451e-008,0.8400
5.45836e-008,0.7378
5.46222e-008,0.6283
5.46608e-008,0.5236
5.46993e-008,0.4526
5.47379e-008,0.4079
5.47765e-008,0.3903
5.48151e-008,0.3855
5.48537e-008,0.4008
5.48922e-008,0.4435
5.49308e-008,0.5258
5.49694e-008,0.6468
5.50079e-008,0.7809
5.50465e-008,0.8843
5.50851e-008,0.9544
5.51237e-008,1.0118
5.51622e-008,1.0557
5.52008e-008,1.0778
5.52394e-008,1.0783
5.52780e-008,1.0967
5.53166e-008,1.1097
5.53551e-008,1.0991
5.53937e-008,1.0763
5.54323e-008,1.0033
5.54708e-008,0.8794
5.55094e-008,0.7680
5.55480e-008,0.6653
5.55866e-008,0.5544
5.56252e-008,0.4708
5.56637e-008,0.4192
5.57023e-008,0.3928
5.57409e-008,0.3843
5.57794e-008,0.3941
5.58180e-008,0.4264
5.58566e-008,0.4946
5.58952e-008,0.6060
5.59338e-008,0.7391
5.59723e-008,0.8568
5.60109e-008,0.9342
5.60495e-008,0.9945
5.60881e-008,1.0438
5.61266e-008,1.0734
5.61652e-008,1.0796
5.62038e-008,1.0863
5.62423e-008,1.1075
5.62809e-008,1.1051
5.63195e-008,1.0862
5.63581e-008,1.0340
5.63967e-008,0.9202
5.64352e-008,0.7992
5.64738e-008,0.6998
5.65124e-008,0.5880
5.65509e-008,0.4931
5.65895e-008,0.4331
5.66281e-008,0.3980
5.66667e-008,0.3879
5.67053e-008,0.3891
5.67438e-008,0.4126
5.67824e-008,0.4682
5.68210e-008,0.5669
5.68596e-008,0.6959
5.68981e-008,0.8252
5.69367e-008,0.9123
5.69753e-008,0.9763
5.70138e-008,1.0301
5.70524e-008,1.0665
5.70910e-008,1.0798
5.71296e-008,1.0756
5.71682e-008,1.1041
5.72067e-008,1.1092
5.72453e-008,1.0925
5.72839e-008,1.0578
5.73224e-008,0.9606
5.73610e-008,0.8339
5.73996e-008,0.7325
5.74382e-008,0.6232
5.74768e-008,0.5192
5.75153e-008,0.4492
5.75539e-008,0.4063
5.75925e-008,0.3904
5.76310e-008,0.3850
5.76696e-008,0.4022
5.77082e-008,0.4466
5.77468e-008,0.5308
5.77853e-008,0.6535
5.78239e-008,0.7879
5.78625e-008,0.8882
5.79011e-008,0.9576
5.79397e-008,1.0146
5.79782e-008,1.0572
5.80168e-008,1.0783
5.80554e-008,1.0781
5.80939e-008,1.0993
5.81325e-008,1.1101
5.81711e-008,1.0978
5.82097e-008,1.0747
5.82483e-008,0.9980
5.82868e-008,0.8727
5.83254e-008,0.7632
5.83640e-008,0.6590
5.84025e-008,0.5491
5.84411e-008,0.4679
5.84797e-008,0.4171
5.85183e-008,0.3920
5.85569e-008,0.3853
5.85954e-008,0.3954
5.86340e-008,0.4288
5.86726e-008,0.4996
5.87112e-008,0.6124
5.87497e-008,0.7458
5.87883e-008,0.8618
5.88269e-008,0.9374
5.88654e-008,0.9971
5.89040e-008,1.0460
5.89426e-008,1.0743
5.89812e-008,1.0794
5.90198e-008,1.0914
5.90583e-008,1.1087
5.90969e-008,1.1033
5.91355e-008,1.0852
5.91740e-008,1.0297
5.92126e-008,0.9136
5.92512e-008,0.7942
5.92898e-008,0.6940
5.93284e-008,0.5819
5.93669e-008,0.4896
5.94055e-008,0.4310
5.94441e-008,0.3969
5.94827e-008,0.3885
5.95212e-008,0.3904
5.95598e-008,0.4144
5.95984e-008,0.4724
5.96370e-008,0.5733
5.96755e-008,0.7026
5.97141e-008,0.8307
5.97527e-008,0.9161
5.97912e-008,0.9790
5.98298e-008,1.0326
5.98684e-008,1.0680
5.99070e-008,1.0799
5.99455e-008,1.0752
5.99841e-008,1.1060
6.00227e-008,1.1082
6.00613e-008,1.0916
6.00999e-008,1.0548
6.01384e-008,0.9543
6.01770e-008,0.8281
6.02156e-008,0.7275
6.02542e-008,0.6167
6.02927e-008,0.5147
6.03313e-008,0.4469
6.03699e-008,0.4047
6.04085e-008,0.3901
6.04470e-008,0.3864
6.04856e-008,0.4035
6.05242e-008,0.4499
6.05627e-008,0.5369
6.06013e-008,0.6602
6.06399e-008,0.7940
6.06785e-008,0.8925
6.07170e-008,0.9605
6.07556e-008,1.0171
6.07942e-008,1.0591
6.08328e-008,1.0786
6.08714e-008,1.0778
6.09099e-008,1.0991
6.09485e-008,1.1100
6.09871e-008,1.0972
6.10257e-008,1.0720
6.10642e-008,0.9921
6.11028e-008,0.8663
6.11414e-008,0.7582
6.11800e-008,0.6537
6.12185e-008,0.5441
6.12571e-008,0.4646
6.12957e-008,0.4153
6.13342e-008,0.3917
6.13728e-008,0.3841
6.14114e-008,0.3960
6.14500e-008,0.4316
6.14885e-008,0.5042
6.15271e-008,0.6191
6.15657e-008,0.7530
6.16043e-008,0.8660
6.16429e-008,0.9408
6.16814e-008,1.0002
6.17200e-008,1.0479
6.17586e-008,1.0750
6.17972e-008,1.0792
6.18357e-008,1.0905
6.18743e-008,1.1084
