.HEADER
..NAMES
Time,V U1.AD5
.DATA
0.0e+000,1.1834
3.86e-011,1.1834
7.72e-011,1.1834
1.157e-010,1.1834
1.543e-010,1.1834
1.929e-010,1.1834
2.314e-010,1.1834
2.700e-010,1.1834
3.086e-010,1.1834
3.472e-010,1.1834
3.857e-010,1.1834
4.243e-010,1.1834
4.629e-010,1.1834
5.015e-010,1.1834
5.401e-010,1.1834
5.786e-010,1.1834
6.172e-010,1.1834
6.558e-010,1.1834
6.944e-010,1.1834
7.329e-010,1.1834
7.715e-010,1.1834
8.101e-010,1.1834
8.486e-010,1.1834
8.872e-010,1.1834
9.258e-010,1.1849
9.644e-010,1.1898
1.0029e-009,1.1915
1.0415e-009,1.1734
1.0801e-009,1.1078
1.1187e-009,0.9806
1.1572e-009,0.8274
1.1958e-009,0.6811
1.2344e-009,0.5552
1.2730e-009,0.4620
1.3115e-009,0.4002
1.3501e-009,0.3599
1.3887e-009,0.3357
1.4273e-009,0.3056
1.4658e-009,0.3088
1.5044e-009,0.3456
1.5430e-009,0.4346
1.5816e-009,0.5833
1.6202e-009,0.7665
1.6587e-009,0.9210
1.6973e-009,1.0358
1.7359e-009,1.1093
1.7745e-009,1.1477
1.8130e-009,1.1681
1.8516e-009,1.1857
1.8902e-009,1.2308
1.9288e-009,1.2411
1.9673e-009,1.2296
2.0059e-009,1.1796
2.0445e-009,1.0528
2.0830e-009,0.8704
2.1216e-009,0.6950
2.1602e-009,0.5394
2.1988e-009,0.4241
2.2374e-009,0.3589
2.2759e-009,0.3309
2.3145e-009,0.3133
2.3531e-009,0.2893
2.3916e-009,0.2893
2.4302e-009,0.3159
2.4688e-009,0.3831
2.5074e-009,0.5120
2.5459e-009,0.6956
2.5845e-009,0.8672
2.6231e-009,0.9986
2.6617e-009,1.0909
2.7003e-009,1.1437
2.7388e-009,1.1660
2.7774e-009,1.1829
2.8160e-009,1.1944
2.8545e-009,1.1968
2.8931e-009,1.1947
2.9317e-009,1.1928
2.9703e-009,1.1827
3.0089e-009,1.1649
3.0474e-009,1.1484
3.0860e-009,1.1365
3.1246e-009,1.1283
3.1631e-009,1.1281
3.2017e-009,1.1374
3.2403e-009,1.1489
3.2789e-009,1.1624
3.3175e-009,1.1770
3.3560e-009,1.1829
3.3946e-009,1.1598
3.4332e-009,1.0804
3.4717e-009,0.9425
3.5103e-009,0.7899
3.5489e-009,0.6463
3.5875e-009,0.5273
3.6260e-009,0.4438
3.6646e-009,0.3894
3.7032e-009,0.3543
3.7418e-009,0.3329
3.7803e-009,0.3177
3.8189e-009,0.3036
3.8575e-009,0.2932
3.8961e-009,0.2931
3.9346e-009,0.3035
3.9732e-009,0.3209
4.0118e-009,0.3423
4.0504e-009,0.3623
4.0890e-009,0.3735
4.1275e-009,0.3740
4.1661e-009,0.3677
4.2047e-009,0.3570
4.2433e-009,0.3436
4.2818e-009,0.3316
4.3204e-009,0.3240
4.3590e-009,0.3200
4.3975e-009,0.3183
4.4361e-009,0.3185
4.4747e-009,0.3195
4.5133e-009,0.3193
4.5519e-009,0.3181
4.5904e-009,0.3167
4.6290e-009,0.3149
4.6676e-009,0.3133
4.7062e-009,0.3172
4.7447e-009,0.3342
4.7833e-009,0.3808
4.8219e-009,0.4748
4.8604e-009,0.6130
4.8990e-009,0.7730
4.9376e-009,0.8992
4.9762e-009,0.9829
5.0147e-009,1.0356
5.0533e-009,1.0721
5.0919e-009,1.1036
5.1305e-009,1.1350
5.1691e-009,1.1594
5.2076e-009,1.1749
5.2462e-009,1.1820
5.2848e-009,1.1808
5.3234e-009,1.1699
5.3619e-009,1.1544
5.4005e-009,1.1396
5.4391e-009,1.1296
5.4776e-009,1.1269
5.5162e-009,1.1330
5.5548e-009,1.1443
5.5934e-009,1.1552
5.6320e-009,1.1694
5.6705e-009,1.1820
5.7091e-009,1.1816
5.7477e-009,1.1483
5.7863e-009,1.0549
5.8248e-009,0.9088
5.8634e-009,0.7573
5.9020e-009,0.6182
5.9405e-009,0.5073
5.9791e-009,0.4307
6.0177e-009,0.3813
6.0563e-009,0.3494
6.0948e-009,0.3194
6.1334e-009,0.3046
6.1720e-009,0.3192
6.2106e-009,0.3755
6.2492e-009,0.4892
6.2877e-009,0.6599
6.3263e-009,0.8364
6.3649e-009,0.9749
6.4035e-009,1.0723
6.4420e-009,1.1300
6.4806e-009,1.1574
6.5192e-009,1.1763
6.5577e-009,1.2090
6.5963e-009,1.2378
6.6349e-009,1.2391
6.6735e-009,1.2157
6.7121e-009,1.1377
6.7506e-009,0.9791
6.7892e-009,0.7959
6.8278e-009,0.6268
6.8664e-009,0.4859
6.9049e-009,0.3909
6.9435e-009,0.3447
6.9821e-009,0.3230
7.0206e-009,0.3085
7.0592e-009,0.2996
7.0978e-009,0.2920
7.1364e-009,0.2831
7.1749e-009,0.2809
7.2135e-009,0.2938
7.2521e-009,0.3144
7.2907e-009,0.3368
7.3293e-009,0.3589
7.3678e-009,0.3754
7.4064e-009,0.3784
7.4450e-009,0.3714
7.4835e-009,0.3601
7.5221e-009,0.3467
7.5607e-009,0.3328
7.5993e-009,0.3234
7.6379e-009,0.3197
7.6764e-009,0.3183
7.7150e-009,0.3181
7.7536e-009,0.3193
7.7922e-009,0.3200
7.8307e-009,0.3188
7.8693e-009,0.3169
7.9079e-009,0.3154
7.9464e-009,0.3137
7.9850e-009,0.3123
8.0236e-009,0.3123
8.0622e-009,0.3130
8.1008e-009,0.3137
8.1393e-009,0.3144
8.1779e-009,0.3153
8.2165e-009,0.3156
8.2550e-009,0.3154
8.2936e-009,0.3151
8.3322e-009,0.3150
8.3708e-009,0.3146
8.4093e-009,0.3144
8.4479e-009,0.3144
8.4865e-009,0.3146
8.5251e-009,0.3147
8.5637e-009,0.3148
8.6022e-009,0.3149
8.6408e-009,0.3149
8.6794e-009,0.3148
8.7179e-009,0.3148
8.7565e-009,0.3147
8.7951e-009,0.3147
8.8337e-009,0.3146
8.8722e-009,0.3147
8.9108e-009,0.3168
8.9494e-009,0.3268
8.9880e-009,0.3583
9.0266e-009,0.4312
9.0651e-009,0.5516
9.1037e-009,0.7063
9.1423e-009,0.8510
9.1808e-009,0.9514
9.2194e-009,1.0153
9.2580e-009,1.0577
9.2966e-009,1.0904
9.3352e-009,1.1227
9.3737e-009,1.1711
9.4123e-009,1.2151
9.4509e-009,1.2244
9.4895e-009,1.2015
9.5280e-009,1.1186
9.5666e-009,0.9571
9.6052e-009,0.7756
9.6437e-009,0.6103
9.6823e-009,0.4763
9.7209e-009,0.3896
9.7595e-009,0.3479
9.7981e-009,0.3269
9.8366e-009,0.3055
9.8752e-009,0.2883
9.9138e-009,0.2988
9.9524e-009,0.3409
9.9909e-009,0.4349
1.00295e-008,0.5945
1.00681e-008,0.7821
1.01066e-008,0.9352
1.01452e-008,1.0483
1.01838e-008,1.1218
1.02224e-008,1.1567
1.02610e-008,1.1745
1.02995e-008,1.1894
1.03381e-008,1.2338
1.03767e-008,1.2398
1.04152e-008,1.2242
1.04538e-008,1.1661
1.04924e-008,1.0284
1.05310e-008,0.8443
1.05695e-008,0.6714
1.06081e-008,0.5210
1.06467e-008,0.4116
1.06853e-008,0.3524
1.07239e-008,0.3273
1.07624e-008,0.3114
1.08010e-008,0.2867
1.08396e-008,0.2916
1.08781e-008,0.3238
1.09167e-008,0.3994
1.09553e-008,0.5384
1.09939e-008,0.7255
1.10324e-008,0.8909
1.10710e-008,1.0158
1.11096e-008,1.1017
1.11482e-008,1.1487
1.11868e-008,1.1690
1.12253e-008,1.1858
1.12639e-008,1.1960
1.13025e-008,1.1973
1.13410e-008,1.1950
1.13796e-008,1.1924
1.14182e-008,1.1806
1.14568e-008,1.1624
1.14953e-008,1.1465
1.15339e-008,1.1352
1.15725e-008,1.1280
1.16111e-008,1.1294
1.16497e-008,1.1395
1.16882e-008,1.1509
1.17268e-008,1.1598
1.17654e-008,1.1682
1.18039e-008,1.1750
1.18425e-008,1.1776
1.18811e-008,1.1784
1.19197e-008,1.1792
1.19583e-008,1.1796
1.19968e-008,1.1794
1.20354e-008,1.1802
1.20740e-008,1.1820
1.21126e-008,1.1834
1.21511e-008,1.1841
1.21897e-008,1.1849
1.22283e-008,1.1851
1.22668e-008,1.1844
1.23054e-008,1.1838
1.23440e-008,1.1837
1.23826e-008,1.1835
1.24212e-008,1.1832
1.24597e-008,1.1833
1.24983e-008,1.1836
1.25369e-008,1.1837
1.25755e-008,1.1837
1.26140e-008,1.1839
1.26526e-008,1.1857
1.26912e-008,1.1904
1.27297e-008,1.1916
1.27683e-008,1.1720
1.28069e-008,1.1036
1.28455e-008,0.9741
1.28841e-008,0.8209
1.29226e-008,0.6753
1.29612e-008,0.5506
1.29998e-008,0.4590
1.30383e-008,0.3984
1.30769e-008,0.3590
1.31155e-008,0.3314
1.31541e-008,0.3051
1.31926e-008,0.3099
1.32312e-008,0.3489
1.32698e-008,0.4407
1.33084e-008,0.5925
1.33470e-008,0.7752
1.33855e-008,0.9277
1.34241e-008,1.0405
1.34627e-008,1.1123
1.35012e-008,1.1491
1.35398e-008,1.1695
1.35784e-008,1.1869
1.36170e-008,1.1956
1.36555e-008,1.1972
1.36941e-008,1.1960
1.37327e-008,1.1910
1.37713e-008,1.1760
1.38099e-008,1.1580
1.38484e-008,1.1429
1.38870e-008,1.1321
1.39256e-008,1.1270
1.39641e-008,1.1317
1.40027e-008,1.1426
1.40413e-008,1.1532
1.40799e-008,1.1622
1.41185e-008,1.1704
1.41570e-008,1.1758
1.41956e-008,1.1775
1.42342e-008,1.1784
1.42728e-008,1.1791
1.43113e-008,1.1791
1.43499e-008,1.1792
1.43885e-008,1.1806
1.44270e-008,1.1823
1.44656e-008,1.1834
1.45042e-008,1.1843
1.45428e-008,1.1849
1.45814e-008,1.1848
1.46199e-008,1.1841
1.46585e-008,1.1837
1.46971e-008,1.1835
1.47357e-008,1.1832
1.47742e-008,1.1831
1.48128e-008,1.1833
1.48514e-008,1.1835
1.48899e-008,1.1836
1.49285e-008,1.1837
1.49671e-008,1.1839
1.50057e-008,1.1862
1.50443e-008,1.1913
1.50828e-008,1.1898
1.51214e-008,1.1626
1.51600e-008,1.0807
1.51985e-008,0.9420
1.52371e-008,0.7895
1.52757e-008,0.6469
1.53143e-008,0.5285
1.53528e-008,0.4439
1.53914e-008,0.3885
1.54300e-008,0.3530
1.54686e-008,0.3226
1.55071e-008,0.3038
1.55457e-008,0.3145
1.55843e-008,0.3632
1.56229e-008,0.4675
1.56615e-008,0.6302
1.57000e-008,0.8102
1.57386e-008,0.9547
1.57772e-008,1.0587
1.58158e-008,1.1225
1.58543e-008,1.1537
1.58929e-008,1.1736
1.59315e-008,1.1895
1.59701e-008,1.1962
1.60086e-008,1.1969
1.60472e-008,1.1955
1.60858e-008,1.1886
1.61243e-008,1.1721
1.61629e-008,1.1545
1.62015e-008,1.1402
1.62401e-008,1.1304
1.62786e-008,1.1271
1.63172e-008,1.1337
1.63558e-008,1.1449
1.63944e-008,1.1551
1.64329e-008,1.1719
1.64715e-008,1.1833
1.65101e-008,1.1750
1.65487e-008,1.1226
1.65873e-008,1.0067
1.66258e-008,0.8542
1.66644e-008,0.7058
1.67030e-008,0.5740
1.67416e-008,0.4757
1.67801e-008,0.4100
1.68187e-008,0.3676
1.68573e-008,0.3409
1.68959e-008,0.3241
1.69344e-008,0.3095
1.69730e-008,0.2968
1.70116e-008,0.2918
1.70501e-008,0.2981
1.70887e-008,0.3128
1.71273e-008,0.3330
1.71659e-008,0.3546
1.72044e-008,0.3703
1.72430e-008,0.3750
1.72816e-008,0.3712
1.73202e-008,0.3621
1.73588e-008,0.3516
1.73973e-008,0.3514
1.74359e-008,0.3794
1.74745e-008,0.4556
1.75131e-008,0.5803
1.75516e-008,0.7370
1.75902e-008,0.8755
1.76288e-008,0.9701
1.76674e-008,1.0288
1.77059e-008,1.0673
1.77445e-008,1.0973
1.77831e-008,1.1270
1.78216e-008,1.1814
1.78602e-008,1.2167
1.78988e-008,1.2216
1.79374e-008,1.1921
1.79759e-008,1.0971
1.80145e-008,0.9278
1.80531e-008,0.7495
1.80917e-008,0.5875
1.81302e-008,0.4603
1.81688e-008,0.3806
1.82074e-008,0.3440
1.82460e-008,0.3236
1.82846e-008,0.3012
1.83231e-008,0.2884
1.83617e-008,0.3028
1.84003e-008,0.3513
1.84389e-008,0.4552
1.84774e-008,0.6237
1.85160e-008,0.8084
1.85546e-008,0.9553
1.85932e-008,1.0621
1.86317e-008,1.1292
1.86703e-008,1.1594
1.87089e-008,1.1766
1.87474e-008,1.2040
1.87860e-008,1.2368
1.88246e-008,1.2388
1.88632e-008,1.2191
1.89017e-008,1.1506
1.89403e-008,1.0006
1.89789e-008,0.8169
1.90175e-008,0.6462
1.90560e-008,0.5010
1.90946e-008,0.3989
1.91332e-008,0.3474
1.91718e-008,0.3242
1.92104e-008,0.3092
1.92489e-008,0.2997
1.92875e-008,0.2926
1.93261e-008,0.2842
1.93647e-008,0.2806
1.94032e-008,0.2919
1.94418e-008,0.3123
1.94804e-008,0.3346
1.95190e-008,0.3565
1.95575e-008,0.3740
1.95961e-008,0.3787
1.96347e-008,0.3725
1.96732e-008,0.3616
1.97118e-008,0.3485
1.97504e-008,0.3345
1.97890e-008,0.3243
1.98275e-008,0.3201
1.98661e-008,0.3186
1.99047e-008,0.3181
1.99433e-008,0.3192
1.99819e-008,0.3202
2.00204e-008,0.3191
2.00590e-008,0.3172
2.00976e-008,0.3156
2.01362e-008,0.3140
2.01747e-008,0.3126
2.02133e-008,0.3123
2.02519e-008,0.3130
2.02905e-008,0.3138
2.03290e-008,0.3144
2.03676e-008,0.3153
2.04062e-008,0.3157
2.04447e-008,0.3155
2.04833e-008,0.3152
2.05219e-008,0.3151
2.05605e-008,0.3148
2.05990e-008,0.3145
2.06376e-008,0.3168
2.06762e-008,0.3276
2.07148e-008,0.3606
2.07533e-008,0.4358
2.07919e-008,0.5585
2.08305e-008,0.7143
2.08691e-008,0.8570
2.09077e-008,0.9553
2.09462e-008,1.0178
2.09848e-008,1.0594
2.10234e-008,1.0919
2.10620e-008,1.1241
2.11005e-008,1.1519
2.11391e-008,1.1706
2.11777e-008,1.1805
2.12163e-008,1.1826
2.12548e-008,1.1750
2.12934e-008,1.1603
2.13320e-008,1.1450
2.13705e-008,1.1329
2.14091e-008,1.1273
2.14477e-008,1.1302
2.14863e-008,1.1403
2.15248e-008,1.1517
2.15634e-008,1.1641
2.16020e-008,1.1782
2.16406e-008,1.1846
2.16791e-008,1.1668
2.17177e-008,1.0982
2.17563e-008,0.9675
2.17949e-008,0.8137
2.18335e-008,0.6685
2.18720e-008,0.5453
2.19106e-008,0.4562
2.19492e-008,0.3979
2.19878e-008,0.3600
2.20263e-008,0.3327
2.20649e-008,0.3060
2.21035e-008,0.3101
2.21420e-008,0.3482
2.21806e-008,0.4396
2.22192e-008,0.5914
2.22578e-008,0.7745
2.22963e-008,0.9276
2.23349e-008,1.0409
2.23735e-008,1.1129
2.24121e-008,1.1495
2.24506e-008,1.1697
2.24892e-008,1.1869
2.25278e-008,1.1955
2.25664e-008,1.1971
2.26050e-008,1.1960
2.26435e-008,1.1911
2.26821e-008,1.1762
2.27207e-008,1.1584
2.27593e-008,1.1432
2.27978e-008,1.1324
2.28364e-008,1.1272
2.28750e-008,1.1318
2.29136e-008,1.1427
2.29521e-008,1.1533
2.29907e-008,1.1689
2.30293e-008,1.1820
2.30678e-008,1.1797
2.31064e-008,1.1394
2.31450e-008,1.0366
2.31836e-008,0.8875
2.32221e-008,0.7372
2.32607e-008,0.6001
2.32993e-008,0.4939
2.33379e-008,0.4223
2.33764e-008,0.3754
2.34150e-008,0.3457
2.34536e-008,0.3277
2.34922e-008,0.3128
2.35308e-008,0.2993
2.35693e-008,0.2921
2.36079e-008,0.2961
2.36465e-008,0.3093
2.36851e-008,0.3285
2.37236e-008,0.3504
2.37622e-008,0.3679
2.38008e-008,0.3750
2.38394e-008,0.3727
2.38779e-008,0.3646
2.39165e-008,0.3538
2.39551e-008,0.3500
2.39936e-008,0.3703
2.40322e-008,0.4352
2.40708e-008,0.5502
2.41094e-008,0.7027
2.41479e-008,0.8501
2.41865e-008,0.9535
2.42251e-008,1.0186
2.42637e-008,1.0603
2.43023e-008,1.0910
2.43408e-008,1.1208
2.43794e-008,1.1477
2.44180e-008,1.1667
2.44566e-008,1.1778
2.44951e-008,1.1812
2.45337e-008,1.1754
2.45723e-008,1.1619
2.46109e-008,1.1468
2.46494e-008,1.1342
2.46880e-008,1.1278
2.47266e-008,1.1297
2.47651e-008,1.1390
2.48037e-008,1.1504
2.48423e-008,1.1615
2.48809e-008,1.1768
2.49194e-008,1.1847
2.49580e-008,1.1706
2.49966e-008,1.1088
2.50352e-008,0.9836
2.50737e-008,0.8298
2.51123e-008,0.6833
2.51509e-008,0.5568
2.51895e-008,0.4638
2.52281e-008,0.4028
2.52666e-008,0.3630
2.53052e-008,0.3384
2.53438e-008,0.3218
2.53824e-008,0.3072
2.54209e-008,0.2953
2.54595e-008,0.2920
2.54981e-008,0.2999
2.55367e-008,0.3159
2.55752e-008,0.3368
2.56138e-008,0.3578
2.56524e-008,0.3720
2.56909e-008,0.3752
2.57295e-008,0.3703
2.57681e-008,0.3604
2.58067e-008,0.3476
2.58452e-008,0.3348
2.58838e-008,0.3259
2.59224e-008,0.3211
2.59610e-008,0.3190
2.59995e-008,0.3187
2.60381e-008,0.3196
2.60767e-008,0.3199
2.61153e-008,0.3188
2.61539e-008,0.3174
2.61924e-008,0.3157
2.62310e-008,0.3139
2.62696e-008,0.3157
2.63082e-008,0.3276
2.63467e-008,0.3639
2.63853e-008,0.4445
2.64239e-008,0.5722
2.64625e-008,0.7306
2.65010e-008,0.8697
2.65396e-008,0.9641
2.65782e-008,1.0237
2.66167e-008,1.0635
2.66553e-008,1.0954
2.66939e-008,1.1271
2.67325e-008,1.1539
2.67710e-008,1.1718
2.68096e-008,1.1811
2.68482e-008,1.1824
2.68868e-008,1.1739
2.69254e-008,1.1589
2.69639e-008,1.1436
2.70025e-008,1.1320
2.70411e-008,1.1270
2.70797e-008,1.1308
2.71182e-008,1.1413
2.71568e-008,1.1527
2.71954e-008,1.1620
2.72340e-008,1.1694
2.72725e-008,1.1746
2.73111e-008,1.1769
2.73497e-008,1.1777
2.73882e-008,1.1782
2.74268e-008,1.1785
2.74654e-008,1.1789
2.75040e-008,1.1802
2.75425e-008,1.1819
2.75811e-008,1.1834
2.76197e-008,1.1845
2.76583e-008,1.1864
2.76968e-008,1.1912
2.77354e-008,1.1925
2.77740e-008,1.1744
2.78126e-008,1.1095
2.78512e-008,0.9828
2.78897e-008,0.8295
2.79283e-008,0.6831
2.79669e-008,0.5570
2.80055e-008,0.4636
2.80440e-008,0.4015
2.80826e-008,0.3610
2.81212e-008,0.3367
2.81598e-008,0.3203
2.81983e-008,0.3064
2.82369e-008,0.2953
2.82755e-008,0.2928
2.83140e-008,0.3008
2.83526e-008,0.3170
2.83912e-008,0.3378
2.84298e-008,0.3585
2.84683e-008,0.3721
2.85069e-008,0.3750
2.85455e-008,0.3699
2.85841e-008,0.3599
2.86226e-008,0.3505
2.86612e-008,0.3547
2.86998e-008,0.3912
2.87384e-008,0.4780
2.87770e-008,0.6109
2.88155e-008,0.7695
2.88541e-008,0.8986
2.88927e-008,0.9847
2.89313e-008,1.0381
2.89698e-008,1.0738
2.90084e-008,1.1035
2.90470e-008,1.1331
2.90855e-008,1.1921
2.91241e-008,1.2200
2.91627e-008,1.2192
2.92013e-008,1.1793
2.92398e-008,1.0673
2.92784e-008,0.8900
2.93170e-008,0.7149
2.93556e-008,0.5579
2.93941e-008,0.4401
2.94327e-008,0.3707
2.94713e-008,0.3395
2.95099e-008,0.3202
2.95485e-008,0.2961
2.95870e-008,0.2894
2.96256e-008,0.3095
2.96642e-008,0.3676
2.97028e-008,0.4851
2.97413e-008,0.6633
2.97799e-008,0.8419
2.98185e-008,0.9805
2.98570e-008,1.0792
2.98956e-008,1.1381
2.99342e-008,1.1632
2.99728e-008,1.1800
3.00113e-008,1.2151
3.00499e-008,1.2390
3.00885e-008,1.2369
3.01271e-008,1.2106
3.01657e-008,1.1266
3.02042e-008,0.9631
3.02428e-008,0.7809
3.02814e-008,0.6140
3.03199e-008,0.4763
3.03585e-008,0.3846
3.03971e-008,0.3414
3.04357e-008,0.3210
3.04743e-008,0.3010
3.05128e-008,0.2858
3.05514e-008,0.2997
3.05900e-008,0.3447
3.06285e-008,0.4413
3.06671e-008,0.6027
3.07057e-008,0.7899
3.07443e-008,0.9404
3.07829e-008,1.0511
3.08214e-008,1.1232
3.08600e-008,1.1576
3.08986e-008,1.1753
3.09372e-008,1.1969
3.09757e-008,1.2362
3.10143e-008,1.2404
3.10529e-008,1.2231
3.10914e-008,1.1621
3.11300e-008,1.0207
3.11686e-008,0.8367
3.12072e-008,0.6643
3.12458e-008,0.5153
3.12843e-008,0.4080
3.13229e-008,0.3512
3.13615e-008,0.3264
3.14000e-008,0.3108
3.14386e-008,0.3007
3.14772e-008,0.2934
3.15158e-008,0.2852
3.15544e-008,0.2804
3.15929e-008,0.2901
3.16315e-008,0.3098
3.16701e-008,0.3322
3.17087e-008,0.3542
3.17472e-008,0.3727
3.17858e-008,0.3790
3.18244e-008,0.3736
3.18629e-008,0.3629
3.19015e-008,0.3528
3.19401e-008,0.3534
3.19787e-008,0.3834
3.20173e-008,0.4646
3.20558e-008,0.5941
3.20944e-008,0.7521
3.21330e-008,0.8861
3.21715e-008,0.9778
3.22101e-008,1.0342
3.22487e-008,1.0708
3.22873e-008,1.1005
3.23259e-008,1.1304
3.23644e-008,1.1542
3.24030e-008,1.1705
3.24416e-008,1.1796
3.24801e-008,1.1806
3.25187e-008,1.1716
3.25573e-008,1.1572
3.25959e-008,1.1428
3.26344e-008,1.1317
3.26730e-008,1.1274
3.27116e-008,1.1320
3.27502e-008,1.1427
3.27888e-008,1.1536
3.28273e-008,1.1669
3.28659e-008,1.1806
3.29045e-008,1.1837
3.29430e-008,1.1580
3.29816e-008,1.0761
3.30202e-008,0.9364
3.30588e-008,0.7833
3.30974e-008,0.6410
3.31359e-008,0.5242
3.31745e-008,0.4419
3.32131e-008,0.3885
3.32516e-008,0.3543
3.32902e-008,0.3329
