.HEADER
..NAMES
Time,V U1.Y15
.DATA
1.45967e-008,0.3213
1.46333e-008,0.3204
1.46700e-008,0.3245
1.47067e-008,0.3316
1.47433e-008,0.3387
1.47800e-008,0.3431
1.48167e-008,0.3433
1.48534e-008,0.3393
1.48901e-008,0.3328
1.49267e-008,0.3267
1.49634e-008,0.3232
1.50001e-008,0.3230
1.50368e-008,0.3251
1.50734e-008,0.3278
1.51101e-008,0.3303
1.51468e-008,0.3364
1.51834e-008,0.3550
1.52201e-008,0.4024
1.52568e-008,0.4895
1.52935e-008,0.6057
1.53301e-008,0.7333
1.53668e-008,0.8347
1.54035e-008,0.9103
1.54402e-008,0.9675
1.54769e-008,1.0122
1.55135e-008,1.0460
1.55502e-008,1.0695
1.55869e-008,1.0846
1.56236e-008,1.0937
1.56602e-008,1.0999
1.56969e-008,1.1052
1.57336e-008,1.1107
1.57703e-008,1.1161
1.58069e-008,1.1204
1.58436e-008,1.1223
1.58803e-008,1.1205
1.59169e-008,1.1155
1.59536e-008,1.1095
1.59903e-008,1.1045
1.60270e-008,1.0987
1.60636e-008,1.0911
1.61003e-008,1.0806
1.61370e-008,1.0592
1.61737e-008,1.0152
1.62104e-008,0.9283
1.62470e-008,0.7955
1.62837e-008,0.6545
1.63204e-008,0.5341
1.63571e-008,0.4395
1.63937e-008,0.3663
1.64304e-008,0.3113
1.64671e-008,0.2729
1.65037e-008,0.2482
1.65404e-008,0.2346
1.65771e-008,0.2276
1.66138e-008,0.2236
1.66504e-008,0.2199
1.66871e-008,0.2147
1.67238e-008,0.2086
1.67605e-008,0.2032
1.67972e-008,0.2006
1.68338e-008,0.2023
1.68705e-008,0.2079
1.69072e-008,0.2148
1.69439e-008,0.2206
1.69805e-008,0.2257
1.70172e-008,0.2342
1.70539e-008,0.2516
1.70905e-008,0.2808
1.71272e-008,0.3169
1.71639e-008,0.3502
1.72006e-008,0.3721
1.72372e-008,0.3803
1.72739e-008,0.3796
1.73106e-008,0.3784
1.73473e-008,0.3827
1.73840e-008,0.3921
1.74206e-008,0.4024
1.74573e-008,0.4092
1.74940e-008,0.4107
1.75307e-008,0.4079
1.75673e-008,0.4038
1.76040e-008,0.4014
1.76407e-008,0.4024
1.76773e-008,0.4062
1.77140e-008,0.4112
1.77507e-008,0.4152
1.77874e-008,0.4169
1.78240e-008,0.4165
1.78607e-008,0.4152
1.78974e-008,0.4146
1.79341e-008,0.4183
1.79708e-008,0.4314
1.80074e-008,0.4646
1.80441e-008,0.5353
1.80808e-008,0.6412
1.81175e-008,0.7607
1.81541e-008,0.8665
1.81908e-008,0.9346
1.82275e-008,0.9789
1.82641e-008,1.0104
1.83008e-008,1.0350
