.HEADER
..NAMES
Time,V U1.AC9
.DATA
0.0e+000,0.3159
3.86e-011,0.3159
7.72e-011,0.3159
1.157e-010,0.3159
1.543e-010,0.3159
1.929e-010,0.3159
2.314e-010,0.3159
2.700e-010,0.3159
3.086e-010,0.3159
3.472e-010,0.3159
3.857e-010,0.3159
4.243e-010,0.3159
4.629e-010,0.3159
5.015e-010,0.3159
5.401e-010,0.3159
5.786e-010,0.3159
6.172e-010,0.3159
6.558e-010,0.3159
6.944e-010,0.3159
7.329e-010,0.3159
7.715e-010,0.3159
8.101e-010,0.3164
8.486e-010,0.3228
8.872e-010,0.3443
9.258e-010,0.3991
9.644e-010,0.5006
1.0029e-009,0.6404
1.0415e-009,0.7916
1.0801e-009,0.9064
1.1187e-009,0.9893
1.1572e-009,1.0512
1.1958e-009,1.0999
1.2344e-009,1.1374
1.2730e-009,1.1628
1.3115e-009,1.1782
1.3501e-009,1.1854
1.3887e-009,1.1850
1.4273e-009,1.1771
1.4658e-009,1.1634
1.5044e-009,1.1486
1.5430e-009,1.1411
1.5816e-009,1.1437
1.6202e-009,1.1515
1.6587e-009,1.1595
1.6973e-009,1.1659
1.7359e-009,1.1706
1.7745e-009,1.1805
1.8130e-009,1.1876
1.8516e-009,1.1803
1.8902e-009,1.1362
1.9288e-009,1.0314
1.9673e-009,0.8872
2.0059e-009,0.7457
2.0445e-009,0.6152
2.0830e-009,0.5044
2.1216e-009,0.4174
2.1602e-009,0.3578
2.1988e-009,0.3234
2.2374e-009,0.3038
2.2759e-009,0.2921
2.3145e-009,0.2866
2.3531e-009,0.2878
2.3916e-009,0.2997
2.4302e-009,0.3204
2.4688e-009,0.3402
2.5074e-009,0.3525
2.5459e-009,0.3572
2.5845e-009,0.3555
2.6231e-009,0.3491
2.6617e-009,0.3405
2.7003e-009,0.3322
2.7388e-009,0.3260
2.7774e-009,0.3222
2.8160e-009,0.3205
2.8545e-009,0.3205
2.8931e-009,0.3211
2.9317e-009,0.3201
2.9703e-009,0.3180
3.0089e-009,0.3158
3.0474e-009,0.3147
3.0860e-009,0.3142
3.1246e-009,0.3143
3.1631e-009,0.3161
3.2017e-009,0.3248
3.2403e-009,0.3520
3.2789e-009,0.4165
3.3175e-009,0.5273
3.3560e-009,0.6734
3.3946e-009,0.8185
3.4332e-009,0.9254
3.4717e-009,1.0029
3.5103e-009,1.0618
3.5489e-009,1.1083
3.5875e-009,1.1434
3.6260e-009,1.1668
3.6646e-009,1.1801
3.7032e-009,1.1856
3.7418e-009,1.1837
3.7803e-009,1.1744
3.8189e-009,1.1599
3.8575e-009,1.1458
3.8961e-009,1.1406
3.9346e-009,1.1450
3.9732e-009,1.1532
4.0118e-009,1.1608
4.0504e-009,1.1668
4.0890e-009,1.1711
4.1275e-009,1.1822
4.1661e-009,1.1876
4.2047e-009,1.1749
4.2433e-009,1.1191
4.2818e-009,1.0026
4.3204e-009,0.8564
4.3590e-009,0.7168
4.3975e-009,0.5899
4.4361e-009,0.4839
4.4747e-009,0.4022
4.5133e-009,0.3484
4.5519e-009,0.3181
4.5904e-009,0.3006
4.6290e-009,0.2902
4.6676e-009,0.2860
4.7062e-009,0.2892
4.7447e-009,0.3034
4.7833e-009,0.3248
4.8219e-009,0.3433
4.8604e-009,0.3540
4.8990e-009,0.3572
4.9376e-009,0.3543
4.9762e-009,0.3472
5.0147e-009,0.3385
5.0533e-009,0.3305
5.0919e-009,0.3248
5.1305e-009,0.3216
5.1691e-009,0.3202
5.2076e-009,0.3206
5.2462e-009,0.3209
5.2848e-009,0.3196
5.3234e-009,0.3174
5.3619e-009,0.3154
5.4005e-009,0.3144
5.4391e-009,0.3141
5.4776e-009,0.3143
5.5162e-009,0.3171
5.5548e-009,0.3283
5.5934e-009,0.3615
5.6320e-009,0.4359
5.6705e-009,0.5554
5.7091e-009,0.7059
5.7477e-009,0.8436
5.7863e-009,0.9434
5.8248e-009,1.0163
5.8634e-009,1.0723
5.9020e-009,1.1166
5.9405e-009,1.1491
5.9791e-009,1.1938
6.0177e-009,1.2254
6.0563e-009,1.2274
6.0948e-009,1.1970
6.1334e-009,1.1068
6.1720e-009,0.9518
6.2106e-009,0.7811
6.2492e-009,0.6298
6.2877e-009,0.5100
6.3263e-009,0.4212
6.3649e-009,0.3587
6.4035e-009,0.3226
6.4420e-009,0.3006
6.4806e-009,0.2841
6.5192e-009,0.2774
6.5577e-009,0.2787
6.5963e-009,0.2874
6.6349e-009,0.3065
6.6735e-009,0.3307
6.7121e-009,0.3498
6.7506e-009,0.3595
6.7892e-009,0.3598
6.8278e-009,0.3534
6.8664e-009,0.3443
6.9049e-009,0.3343
6.9435e-009,0.3317
6.9821e-009,0.3485
7.0206e-009,0.4000
7.0592e-009,0.4991
7.0978e-009,0.6387
7.1364e-009,0.7913
7.1749e-009,0.9064
7.2135e-009,0.9872
7.2521e-009,1.0472
7.2907e-009,1.0952
7.3293e-009,1.1332
7.3678e-009,1.1599
7.4064e-009,1.1767
7.4450e-009,1.1851
7.4835e-009,1.1853
7.5221e-009,1.1775
7.5607e-009,1.1639
7.5993e-009,1.1487
7.6379e-009,1.1403
7.6764e-009,1.1427
7.7150e-009,1.1507
7.7536e-009,1.1591
7.7922e-009,1.1657
7.8307e-009,1.1703
7.8693e-009,1.1736
7.9079e-009,1.1761
7.9464e-009,1.1778
7.9850e-009,1.1786
8.0236e-009,1.1789
8.0622e-009,1.1792
8.1008e-009,1.1807
8.1393e-009,1.1833
8.1779e-009,1.1846
8.2165e-009,1.1846
8.2550e-009,1.1840
8.2936e-009,1.1835
8.3322e-009,1.1863
8.3708e-009,1.1915
8.4093e-009,1.1873
8.4479e-009,1.1535
8.4865e-009,1.0626
8.5251e-009,0.9233
8.5637e-009,0.7791
8.6022e-009,0.6429
8.6408e-009,0.5251
8.6794e-009,0.4319
8.7179e-009,0.3667
8.7565e-009,0.3283
8.7951e-009,0.2952
8.8337e-009,0.2844
8.8722e-009,0.3044
8.9108e-009,0.3662
8.9494e-009,0.4848
8.9880e-009,0.6576
9.0266e-009,0.8347
9.0651e-009,0.9668
9.1037e-009,1.0562
9.1423e-009,1.1145
9.1808e-009,1.1522
9.2194e-009,1.1745
9.2580e-009,1.2059
9.2966e-009,1.2365
9.3352e-009,1.2376
9.3737e-009,1.2099
9.4123e-009,1.1290
9.4509e-009,0.9811
9.4895e-009,0.8062
9.5280e-009,0.6453
9.5666e-009,0.5167
9.6052e-009,0.4238
9.6437e-009,0.3598
9.6823e-009,0.3231
9.7209e-009,0.2991
9.7595e-009,0.2737
9.7981e-009,0.2829
9.8366e-009,0.3307
9.8752e-009,0.4313
9.9138e-009,0.5892
9.9524e-009,0.7764
9.9909e-009,0.9288
1.00295e-008,1.0355
1.00681e-008,1.1033
1.01066e-008,1.1448
1.01452e-008,1.1696
1.01838e-008,1.1831
1.02224e-008,1.2294
1.02610e-008,1.2393
1.02995e-008,1.2236
1.03381e-008,1.1633
1.03767e-008,1.0347
1.04152e-008,0.8619
1.04538e-008,0.6943
1.04924e-008,0.5533
1.05310e-008,0.4491
1.05695e-008,0.3760
1.06081e-008,0.3316
1.06467e-008,0.3078
1.06853e-008,0.2772
1.07239e-008,0.2765
1.07624e-008,0.3109
1.08010e-008,0.3934
1.08396e-008,0.5335
1.08781e-008,0.7186
1.09167e-008,0.8854
1.09553e-008,1.0063
1.09939e-008,1.0852
1.10324e-008,1.1337
1.10710e-008,1.1633
1.11096e-008,1.1798
1.11482e-008,1.1895
1.11868e-008,1.1953
1.12253e-008,1.1949
1.12639e-008,1.1881
1.13025e-008,1.1761
1.13410e-008,1.1593
1.13796e-008,1.1444
1.14182e-008,1.1394
1.14568e-008,1.1435
1.14953e-008,1.1518
1.15339e-008,1.1603
1.15725e-008,1.1673
1.16111e-008,1.1725
1.16497e-008,1.1761
1.16882e-008,1.1778
1.17268e-008,1.1786
1.17654e-008,1.1791
1.18039e-008,1.1789
1.18425e-008,1.1795
1.18811e-008,1.1817
1.19197e-008,1.1838
1.19583e-008,1.1845
1.19968e-008,1.1843
1.20354e-008,1.1838
1.20740e-008,1.1833
1.21126e-008,1.1831
1.21511e-008,1.1830
1.21897e-008,1.1831
1.22283e-008,1.1831
1.22668e-008,1.1831
1.23054e-008,1.1832
1.23440e-008,1.1835
1.23826e-008,1.1835
1.24212e-008,1.1833
1.24597e-008,1.1831
1.24983e-008,1.1831
1.25369e-008,1.1832
1.25755e-008,1.1832
1.26140e-008,1.1833
1.26526e-008,1.1833
1.26912e-008,1.1833
1.27297e-008,1.1832
1.27683e-008,1.1833
1.28069e-008,1.1833
1.28455e-008,1.1832
1.28841e-008,1.1832
1.29226e-008,1.1832
1.29612e-008,1.1832
1.29998e-008,1.1832
1.30383e-008,1.1886
1.30769e-008,1.1917
1.31155e-008,1.1782
1.31541e-008,1.1228
1.31926e-008,1.0076
1.32312e-008,0.8616
1.32698e-008,0.7198
1.33084e-008,0.5899
1.33470e-008,0.4824
1.33855e-008,0.4008
1.34241e-008,0.3477
1.34627e-008,0.3179
1.35012e-008,0.3008
1.35398e-008,0.2905
1.35784e-008,0.2858
1.36170e-008,0.2887
1.36555e-008,0.3028
1.36941e-008,0.3240
1.37327e-008,0.3422
1.37713e-008,0.3531
1.38099e-008,0.3568
1.38484e-008,0.3542
1.38870e-008,0.3471
1.39256e-008,0.3382
1.39641e-008,0.3322
1.40027e-008,0.3395
1.40413e-008,0.3745
1.40799e-008,0.4555
1.41185e-008,0.5821
1.41570e-008,0.7360
1.41956e-008,0.8667
1.42342e-008,0.9590
1.42728e-008,1.0260
1.43113e-008,1.0783
1.43499e-008,1.1202
1.43885e-008,1.1510
1.44270e-008,1.2017
1.44656e-008,1.2271
1.45042e-008,1.2251
1.45428e-008,1.1876
1.45814e-008,1.0863
1.46199e-008,0.9246
1.46585e-008,0.7553
1.46971e-008,0.6079
1.47357e-008,0.4937
1.47742e-008,0.4093
1.48128e-008,0.3514
1.48514e-008,0.3184
1.48899e-008,0.2972
1.49285e-008,0.2819
1.49671e-008,0.2767
1.50057e-008,0.2791
1.50443e-008,0.2893
1.50828e-008,0.3098
1.51214e-008,0.3337
1.51600e-008,0.3516
1.51985e-008,0.3598
1.52371e-008,0.3588
1.52757e-008,0.3517
1.53143e-008,0.3423
1.53528e-008,0.3331
1.53914e-008,0.3322
1.54300e-008,0.3533
1.54686e-008,0.4117
1.55071e-008,0.5178
1.55457e-008,0.6618
1.55843e-008,0.8111
1.56229e-008,0.9201
1.56615e-008,0.9970
1.57000e-008,1.0548
1.57386e-008,1.1013
1.57772e-008,1.1378
1.58158e-008,1.1627
1.58543e-008,1.1781
1.58929e-008,1.1854
1.59315e-008,1.1843
1.59701e-008,1.1755
1.60086e-008,1.1613
1.60472e-008,1.1465
1.60858e-008,1.1398
1.61243e-008,1.1434
1.61629e-008,1.1518
1.62015e-008,1.1599
1.62401e-008,1.1662
1.62786e-008,1.1706
1.63172e-008,1.1738
1.63558e-008,1.1762
1.63944e-008,1.1777
1.64329e-008,1.1784
1.64715e-008,1.1787
1.65101e-008,1.1791
1.65487e-008,1.1808
1.65873e-008,1.1834
1.66258e-008,1.1845
1.66644e-008,1.1842
1.67030e-008,1.1837
1.67416e-008,1.1832
1.67801e-008,1.1830
1.68187e-008,1.1831
1.68573e-008,1.1832
1.68959e-008,1.1832
1.69344e-008,1.1831
1.69730e-008,1.1832
1.70116e-008,1.1834
1.70501e-008,1.1835
1.70887e-008,1.1833
1.71273e-008,1.1831
1.71659e-008,1.1831
1.72044e-008,1.1831
1.72430e-008,1.1862
1.72816e-008,1.1915
1.73202e-008,1.1872
1.73588e-008,1.1535
1.73973e-008,1.0630
1.74359e-008,0.9238
1.74745e-008,0.7793
1.75131e-008,0.6428
1.75516e-008,0.5250
1.75902e-008,0.4319
1.76288e-008,0.3668
1.76674e-008,0.3283
1.77059e-008,0.3071
1.77445e-008,0.2942
1.77831e-008,0.2871
1.78216e-008,0.2863
1.78602e-008,0.2955
1.78988e-008,0.3149
1.79374e-008,0.3354
1.79759e-008,0.3495
1.80145e-008,0.3561
1.80531e-008,0.3560
1.80917e-008,0.3505
1.81302e-008,0.3421
1.81688e-008,0.3340
1.82074e-008,0.3340
1.82460e-008,0.3552
1.82846e-008,0.4152
1.83231e-008,0.5238
1.83617e-008,0.6697
1.84003e-008,0.8170
1.84389e-008,0.9239
1.84774e-008,0.9999
1.85160e-008,1.0575
1.85546e-008,1.1036
1.85932e-008,1.1394
1.86317e-008,1.1638
1.86703e-008,1.1785
1.87089e-008,1.1850
1.87474e-008,1.1836
1.87860e-008,1.1749
1.88246e-008,1.1605
1.88632e-008,1.1457
1.89017e-008,1.1396
1.89403e-008,1.1437
1.89789e-008,1.1522
1.90175e-008,1.1601
1.90560e-008,1.1663
1.90946e-008,1.1706
1.91332e-008,1.1737
1.91718e-008,1.1761
1.92104e-008,1.1776
1.92489e-008,1.1784
1.92875e-008,1.1785
1.93261e-008,1.1789
1.93647e-008,1.1808
1.94032e-008,1.1834
1.94418e-008,1.1843
1.94804e-008,1.1841
1.95190e-008,1.1835
1.95575e-008,1.1830
1.95961e-008,1.1870
1.96347e-008,1.1915
1.96732e-008,1.1833
1.97118e-008,1.1396
1.97504e-008,1.0362
1.97890e-008,0.8926
1.98275e-008,0.7497
1.98661e-008,0.6163
1.99047e-008,0.5034
1.99433e-008,0.4159
1.99819e-008,0.3567
2.00204e-008,0.3227
2.00590e-008,0.3038
2.00976e-008,0.2923
2.01362e-008,0.2864
2.01747e-008,0.2873
2.02133e-008,0.2989
2.02519e-008,0.3195
2.02905e-008,0.3390
2.03290e-008,0.3515
2.03676e-008,0.3565
2.04062e-008,0.3551
2.04447e-008,0.3489
2.04833e-008,0.3402
2.05219e-008,0.3318
2.05605e-008,0.3254
2.05990e-008,0.3216
2.06376e-008,0.3198
2.06762e-008,0.3200
2.07148e-008,0.3205
2.07533e-008,0.3196
2.07919e-008,0.3175
2.08305e-008,0.3153
2.08691e-008,0.3142
2.09077e-008,0.3137
2.09462e-008,0.3138
2.09848e-008,0.3142
2.10234e-008,0.3147
2.10620e-008,0.3151
2.11005e-008,0.3154
2.11391e-008,0.3156
2.11777e-008,0.3156
2.12163e-008,0.3152
2.12548e-008,0.3149
2.12934e-008,0.3149
2.13320e-008,0.3152
2.13705e-008,0.3153
2.14091e-008,0.3153
2.14477e-008,0.3153
2.14863e-008,0.3153
2.15248e-008,0.3152
2.15634e-008,0.3152
2.16020e-008,0.3152
2.16406e-008,0.3152
2.16791e-008,0.3152
2.17177e-008,0.3152
2.17563e-008,0.3153
2.17949e-008,0.3153
2.18335e-008,0.3153
2.18720e-008,0.3153
2.19106e-008,0.3153
2.19492e-008,0.3209
2.19878e-008,0.3398
2.20263e-008,0.3896
2.20649e-008,0.4856
2.21035e-008,0.6217
2.21420e-008,0.7742
2.21806e-008,0.8939
2.22192e-008,0.9801
2.22578e-008,1.0439
2.22963e-008,1.0940
2.23349e-008,1.1328
2.23735e-008,1.1598
2.24121e-008,1.2138
2.24506e-008,1.2294
2.24892e-008,1.2184
2.25278e-008,1.1640
2.25664e-008,1.0405
2.26050e-008,0.8708
2.26435e-008,0.7074
2.26821e-008,0.5695
2.27207e-008,0.4649
2.27593e-008,0.3885
2.27978e-008,0.3389
2.28364e-008,0.3113
2.28750e-008,0.2916
2.29136e-008,0.2794
2.29521e-008,0.2771
2.29907e-008,0.2815
2.30293e-008,0.2949
2.30678e-008,0.3177
2.31064e-008,0.3404
2.31450e-008,0.3553
2.31836e-008,0.3605
2.32221e-008,0.3572
2.32607e-008,0.3492
2.32993e-008,0.3395
2.33379e-008,0.3313
2.33764e-008,0.3360
2.34150e-008,0.3668
2.34536e-008,0.4401
2.34922e-008,0.5597
2.35308e-008,0.7115
2.35693e-008,0.8496
2.36079e-008,0.9471
2.36465e-008,1.0167
2.36851e-008,1.0705
2.37236e-008,1.1139
2.37622e-008,1.1467
2.38008e-008,1.1924
2.38394e-008,1.2251
2.38779e-008,1.2278
2.39165e-008,1.1976
2.39551e-008,1.1078
2.39936e-008,0.9531
2.40322e-008,0.7820
2.40708e-008,0.6301
2.41094e-008,0.5102
2.41479e-008,0.4217
2.41865e-008,0.3592
2.42251e-008,0.3230
2.42637e-008,0.2950
2.43023e-008,0.2722
2.43408e-008,0.2851
2.43794e-008,0.3380
2.44180e-008,0.4443
2.44566e-008,0.6076
2.44951e-008,0.7949
2.45337e-008,0.9429
2.45723e-008,1.0443
2.46109e-008,1.1078
2.46494e-008,1.1470
2.46880e-008,1.1708
2.47266e-008,1.1838
2.47651e-008,1.1925
2.48037e-008,1.1963
2.48423e-008,1.1931
2.48809e-008,1.1839
2.49194e-008,1.1697
2.49580e-008,1.1524
2.49966e-008,1.1408
2.50352e-008,1.1400
2.50737e-008,1.1466
2.51123e-008,1.1554
2.51509e-008,1.1636
2.51895e-008,1.1698
2.52281e-008,1.1743
2.52666e-008,1.1770
2.53052e-008,1.1782
2.53438e-008,1.1788
2.53824e-008,1.1790
2.54209e-008,1.1789
2.54595e-008,1.1802
2.54981e-008,1.1828
2.55367e-008,1.1843
2.55752e-008,1.1845
2.56138e-008,1.1841
2.56524e-008,1.1836
2.56909e-008,1.1832
2.57295e-008,1.1830
2.57681e-008,1.1830
2.58067e-008,1.1831
2.58452e-008,1.1831
2.58838e-008,1.1831
2.59224e-008,1.1833
2.59610e-008,1.1835
2.59995e-008,1.1834
2.60381e-008,1.1832
2.60767e-008,1.1831
2.61153e-008,1.1831
2.61539e-008,1.1862
2.61924e-008,1.1914
2.62310e-008,1.1872
2.62696e-008,1.1538
2.63082e-008,1.0635
2.63467e-008,0.9245
2.63853e-008,0.7799
2.64239e-008,0.6433
2.64625e-008,0.5255
2.65010e-008,0.4322
2.65396e-008,0.3670
2.65782e-008,0.3284
2.66167e-008,0.2972
2.66553e-008,0.2846
2.66939e-008,0.3038
2.67325e-008,0.3650
2.67710e-008,0.4829
2.68096e-008,0.6554
2.68482e-008,0.8328
2.68868e-008,0.9653
2.69254e-008,1.0552
2.69639e-008,1.1137
2.70025e-008,1.1515
2.70411e-008,1.1740
2.70797e-008,1.2053
2.71182e-008,1.2360
2.71568e-008,1.2375
2.71954e-008,1.2102
2.72340e-008,1.1298
2.72725e-008,0.9824
2.73111e-008,0.8074
2.73497e-008,0.6461
2.73882e-008,0.5173
2.74268e-008,0.4241
2.74654e-008,0.3599
2.75040e-008,0.3230
2.75425e-008,0.3020
2.75811e-008,0.2859
2.76197e-008,0.2778
2.76583e-008,0.2778
2.76968e-008,0.2854
2.77354e-008,0.3031
2.77740e-008,0.3265
2.78126e-008,0.3465
2.78512e-008,0.3582
2.78897e-008,0.3603
2.79283e-008,0.3546
2.79669e-008,0.3454
2.80055e-008,0.3353
2.80440e-008,0.3269
2.80826e-008,0.3225
2.81212e-008,0.3207
2.81598e-008,0.3200
2.81983e-008,0.3203
2.82369e-008,0.3204
2.82755e-008,0.3191
2.83140e-008,0.3167
2.83526e-008,0.3146
2.83912e-008,0.3135
2.84298e-008,0.3134
2.84683e-008,0.3137
2.85069e-008,0.3182
2.85455e-008,0.3337
2.85841e-008,0.3755
2.86226e-008,0.4617
2.86612e-008,0.5903
2.86998e-008,0.7436
2.87384e-008,0.8712
2.87770e-008,0.9632
2.88155e-008,1.0311
2.88541e-008,1.0840
2.88927e-008,1.1254
2.89313e-008,1.1551
2.89698e-008,1.1735
2.90084e-008,1.1831
2.90470e-008,1.1853
2.90855e-008,1.1797
2.91241e-008,1.1677
2.91627e-008,1.1523
2.92013e-008,1.1417
2.92398e-008,1.1414
2.92784e-008,1.1482
2.93170e-008,1.1565
2.93556e-008,1.1634
2.93941e-008,1.1686
2.94327e-008,1.1723
2.94713e-008,1.1751
2.95099e-008,1.1771
2.95485e-008,1.1782
2.95870e-008,1.1787
2.96256e-008,1.1788
2.96642e-008,1.1799
2.97028e-008,1.1823
2.97413e-008,1.1841
2.97799e-008,1.1843
2.98185e-008,1.1838
2.98570e-008,1.1833
2.98956e-008,1.1830
2.99342e-008,1.1830
2.99728e-008,1.1831
3.00113e-008,1.1832
3.00499e-008,1.1831
3.00885e-008,1.1831
3.01271e-008,1.1833
3.01657e-008,1.1835
3.02042e-008,1.1834
3.02428e-008,1.1832
3.02814e-008,1.1830
3.03199e-008,1.1831
3.03585e-008,1.1847
3.03971e-008,1.1895
3.04357e-008,1.1912
3.04743e-008,1.1735
3.05128e-008,1.1094
3.05514e-008,0.9865
3.05900e-008,0.8402
3.06285e-008,0.6993
3.06671e-008,0.5724
3.07057e-008,0.4684
3.07443e-008,0.3913
3.07829e-008,0.3419
3.08214e-008,0.3147
3.08600e-008,0.2989
3.08986e-008,0.2895
3.09372e-008,0.2857
3.09757e-008,0.2900
3.10143e-008,0.3057
3.10529e-008,0.3272
3.10914e-008,0.3444
3.11300e-008,0.3541
3.11686e-008,0.3568
3.12072e-008,0.3533
3.12458e-008,0.3458
3.12843e-008,0.3369
3.13229e-008,0.3291
3.13615e-008,0.3237
3.14000e-008,0.3206
3.14386e-008,0.3197
3.14772e-008,0.3202
