.HEADER
..NAMES
Time,V U1.Y9
.DATA
2.92013e-008,1.1815
2.92398e-008,1.1828
2.92784e-008,1.1837
2.93170e-008,1.1841
2.93556e-008,1.1841
2.93941e-008,1.1838
2.94327e-008,1.1859
2.94713e-008,1.1909
2.95099e-008,1.1884
2.95485e-008,1.1585
2.95870e-008,1.0723
2.96256e-008,0.9348
2.96642e-008,0.7911
2.97028e-008,0.6607
2.97413e-008,0.5542
2.97799e-008,0.4690
2.98185e-008,0.4027
2.98570e-008,0.3594
2.98956e-008,0.3204
2.99342e-008,0.3010
2.99728e-008,0.3186
3.00113e-008,0.3824
3.00499e-008,0.5057
3.00885e-008,0.6747
3.01271e-008,0.8458
3.01657e-008,0.9701
3.02042e-008,1.0463
3.02428e-008,1.0908
3.02814e-008,1.1267
3.03199e-008,1.1565
3.03585e-008,1.1750
3.03971e-008,1.1844
3.04357e-008,1.1839
3.04743e-008,1.1737
3.05128e-008,1.1593
3.05514e-008,1.1442
3.05900e-008,1.1313
3.06285e-008,1.1256
3.06671e-008,1.1289
3.07057e-008,1.1386
3.07443e-008,1.1509
3.07829e-008,1.1617
3.08214e-008,1.1682
3.08600e-008,1.1718
3.08986e-008,1.1741
3.09372e-008,1.1755
3.09757e-008,1.1770
3.10143e-008,1.1787
3.10529e-008,1.1803
3.10914e-008,1.1816
3.11300e-008,1.1832
3.11686e-008,1.1839
3.12072e-008,1.1842
3.12458e-008,1.1841
3.12843e-008,1.1835
3.13229e-008,1.1830
3.13615e-008,1.1829
3.14000e-008,1.1830
3.14386e-008,1.1832
3.14772e-008,1.1834
3.15158e-008,1.1835
3.15544e-008,1.1835
3.15929e-008,1.1834
3.16315e-008,1.1833
3.16701e-008,1.1833
3.17087e-008,1.1833
3.17472e-008,1.1834
3.17858e-008,1.1834
3.18244e-008,1.1834
3.18629e-008,1.1834
3.19015e-008,1.1835
3.19401e-008,1.1835
3.19787e-008,1.1834
3.20173e-008,1.1834
3.20558e-008,1.1834
3.20944e-008,1.1834
3.21330e-008,1.1834
3.21715e-008,1.1834
3.22101e-008,1.1834
3.22487e-008,1.1863
3.22873e-008,1.1915
3.23259e-008,1.1878
3.23644e-008,1.1555
3.24030e-008,1.0659
3.24416e-008,0.9266
3.24801e-008,0.7835
3.25187e-008,0.6541
3.25573e-008,0.5491
3.25959e-008,0.4651
3.26344e-008,0.3997
3.26730e-008,0.3572
3.27116e-008,0.3193
3.27502e-008,0.3010
3.27888e-008,0.3203
3.28273e-008,0.3869
3.28659e-008,0.5128
3.29045e-008,0.6836
3.29430e-008,0.8530
3.29816e-008,0.9747
3.30202e-008,1.0489
3.30588e-008,1.0923
3.30974e-008,1.1279
3.31359e-008,1.1572
3.31745e-008,1.1753
3.32131e-008,1.1843
3.32516e-008,1.1834
3.32902e-008,1.1729
3.33288e-008,1.1583
3.33674e-008,1.1433
3.34060e-008,1.1306
3.34445e-008,1.1254
3.34831e-008,1.1291
3.35217e-008,1.1389
3.35603e-008,1.1512
3.35988e-008,1.1619
3.36374e-008,1.1683
3.36760e-008,1.1717
3.37145e-008,1.1740
3.37531e-008,1.1754
3.37917e-008,1.1768
3.38303e-008,1.1786
3.38689e-008,1.1802
3.39074e-008,1.1815
3.39460e-008,1.1831
3.39846e-008,1.1838
3.40231e-008,1.1840
3.40617e-008,1.1839
3.41003e-008,1.1833
3.41389e-008,1.1876
3.41775e-008,1.1913
3.42160e-008,1.1802
3.42546e-008,1.1297
3.42932e-008,1.0181
3.43318e-008,0.8725
3.43703e-008,0.7337
3.44089e-008,0.6123
3.44475e-008,0.5160
3.44860e-008,0.4382
3.45246e-008,0.3816
3.45632e-008,0.3460
3.46018e-008,0.3219
3.46404e-008,0.3071
3.46789e-008,0.3029
3.47175e-008,0.3073
3.47561e-008,0.3199
3.47946e-008,0.3386
3.48332e-008,0.3566
3.48718e-008,0.3682
3.49104e-008,0.3707
3.49490e-008,0.3648
3.49875e-008,0.3544
3.50261e-008,0.3436
3.50647e-008,0.3360
3.51032e-008,0.3408
3.51418e-008,0.3728
3.51804e-008,0.4500
3.52190e-008,0.5716
3.52575e-008,0.7200
3.52961e-008,0.8472
3.53347e-008,0.9315
3.53733e-008,0.9896
3.54119e-008,1.0377
3.54504e-008,1.0859
3.54890e-008,1.1269
3.55276e-008,1.1826
3.55661e-008,1.2132
3.56047e-008,1.2102
3.56433e-008,1.1700
3.56819e-008,1.0624
3.57205e-008,0.9050
3.57590e-008,0.7440
3.57976e-008,0.6045
3.58362e-008,0.5061
3.58747e-008,0.4367
3.59133e-008,0.3794
3.59519e-008,0.3419
3.59905e-008,0.3161
3.60290e-008,0.2958
3.60676e-008,0.2887
3.61062e-008,0.2938
3.61448e-008,0.3073
3.61834e-008,0.3290
3.62219e-008,0.3520
3.62605e-008,0.3675
3.62991e-008,0.3736
3.63376e-008,0.3704
3.63762e-008,0.3595
3.64148e-008,0.3471
3.64534e-008,0.3369
3.64920e-008,0.3290
3.65305e-008,0.3244
3.65691e-008,0.3229
3.66077e-008,0.3218
3.66462e-008,0.3205
3.66848e-008,0.3193
3.67234e-008,0.3174
3.67620e-008,0.3151
3.68006e-008,0.3138
3.68391e-008,0.3131
3.68777e-008,0.3131
3.69163e-008,0.3140
3.69549e-008,0.3148
3.69934e-008,0.3151
3.70320e-008,0.3155
3.70706e-008,0.3154
3.71091e-008,0.3151
3.71477e-008,0.3150
3.71863e-008,0.3149
3.72249e-008,0.3148
3.72635e-008,0.3150
3.73020e-008,0.3151
3.73406e-008,0.3151
3.73792e-008,0.3151
3.74177e-008,0.3191
3.74563e-008,0.3341
3.74949e-008,0.3764
3.75335e-008,0.4638
3.75721e-008,0.5926
3.76106e-008,0.7433
3.76492e-008,0.8632
3.76878e-008,0.9434
3.77263e-008,1.0005
3.77649e-008,1.0496
3.78035e-008,1.0975
3.78421e-008,1.1353
3.78806e-008,1.1581
3.79192e-008,1.1682
3.79578e-008,1.1668
3.79964e-008,1.1576
3.80350e-008,1.1464
3.80735e-008,1.1358
3.81121e-008,1.1290
3.81507e-008,1.1295
3.81892e-008,1.1371
3.82278e-008,1.1480
3.82664e-008,1.1583
3.83050e-008,1.1655
3.83436e-008,1.1694
3.83821e-008,1.1719
3.84207e-008,1.1741
3.84593e-008,1.1759
3.84978e-008,1.1779
3.85364e-008,1.1798
3.85750e-008,1.1812
3.86136e-008,1.1825
