.HEADER
..NAMES
Time,V U1.AC10&AB10
7.4835e-009,0.4594
7.5221e-009,0.4101
7.5607e-009,0.3766
7.5993e-009,0.3543
7.6379e-009,0.3266
7.6764e-009,0.3273
7.7150e-009,0.3660
7.7536e-009,0.4522
7.7922e-009,0.6040
7.8307e-009,0.7921
7.8693e-009,0.9470
7.9079e-009,1.0375
7.9464e-009,1.0818
7.9850e-009,1.1021
8.0236e-009,1.1195
8.0622e-009,1.1365
8.1008e-009,1.1717
8.1393e-009,1.1919
8.1779e-009,1.1799
8.2165e-009,1.1388
8.2550e-009,1.0298
8.2936e-009,0.8602
8.3322e-009,0.6955
8.3708e-009,0.5671
8.4093e-009,0.4795
8.4479e-009,0.4236
8.4865e-009,0.3857
8.5251e-009,0.3608
8.5637e-009,0.3362
8.6022e-009,0.3225
8.6408e-009,0.3497
8.6794e-009,0.4181
8.7179e-009,0.5499
8.7565e-009,0.7319
8.7951e-009,0.9059
8.8337e-009,1.0146
8.8722e-009,1.0716
8.9108e-009,1.0969
8.9494e-009,1.1138
8.9880e-009,1.1319
9.0266e-009,1.1445
9.0651e-009,1.1886
9.1037e-009,1.1859
9.1423e-009,1.1563
9.1808e-009,1.0738
9.2194e-009,0.9167
9.2580e-009,0.7433
9.2966e-009,0.6036
9.3352e-009,0.5026
9.3737e-009,0.4392
9.4123e-009,0.3961
9.4509e-009,0.3674
9.4895e-009,0.3479
9.5280e-009,0.3215
9.5666e-009,0.3371
9.6052e-009,0.3906
9.6437e-009,0.5006
9.6823e-009,0.6713
9.7209e-009,0.8571
9.7595e-009,0.9866
9.7981e-009,1.0582
9.8366e-009,1.0908
9.8752e-009,1.1081
9.9138e-009,1.1262
9.9524e-009,1.1415
9.9909e-009,1.1828
1.00295e-008,1.1898
1.00681e-008,1.1690
1.01066e-008,1.1089
1.01452e-008,0.9717
1.01838e-008,0.7954
1.02224e-008,0.6440
1.02610e-008,0.5297
1.02995e-008,0.4563
1.03381e-008,0.4080
1.03767e-008,0.3751
1.04152e-008,0.3535
1.04538e-008,0.3247
1.04924e-008,0.3281
1.05310e-008,0.3688
1.05695e-008,0.4583
1.06081e-008,0.6131
1.06467e-008,0.8014
1.06853e-008,0.9529
1.07239e-008,1.0407
1.07624e-008,1.0833
1.08010e-008,1.1029
1.08396e-008,1.1204
1.08781e-008,1.1373
1.09167e-008,1.1719
1.09553e-008,1.1913
1.09939e-008,1.1784
1.10324e-008,1.1352
1.10710e-008,1.0223
1.11096e-008,0.8508
1.11482e-008,0.6878
1.11868e-008,0.5615
1.12253e-008,0.4760
1.12639e-008,0.4213
1.13025e-008,0.3839
1.13410e-008,0.3598
1.13796e-008,0.3359
1.14182e-008,0.3234
1.14568e-008,0.3520
1.14953e-008,0.4231
1.15339e-008,0.5578
1.15725e-008,0.7413
1.16111e-008,0.9130
1.16497e-008,1.0187
1.16882e-008,1.0735
1.17268e-008,1.0976
1.17654e-008,1.1147
1.18039e-008,1.1326
1.18425e-008,1.1524
1.18811e-008,1.1901
1.19197e-008,1.1853
1.19583e-008,1.1539
1.19968e-008,1.0670
1.20354e-008,0.9076
1.20740e-008,0.7353
1.21126e-008,0.5973
1.21511e-008,0.4986
1.21897e-008,0.4363
1.22283e-008,0.3942
1.22668e-008,0.3661
1.23054e-008,0.3468
1.23440e-008,0.3218
1.23826e-008,0.3390
1.24212e-008,0.3946
1.24597e-008,0.5079
1.24983e-008,0.6810
1.25369e-008,0.8654
1.25755e-008,0.9915
1.26140e-008,1.0606
1.26526e-008,1.0917
1.26912e-008,1.1090
1.27297e-008,1.1271
1.27683e-008,1.1418
1.28069e-008,1.1854
1.28455e-008,1.1896
1.28841e-008,1.1673
1.29226e-008,1.1036
1.29612e-008,0.9630
1.29998e-008,0.7869
1.30383e-008,0.6372
1.30769e-008,0.5250
1.31155e-008,0.4532
1.31541e-008,0.4060
1.31926e-008,0.3739
1.32312e-008,0.3523
1.32698e-008,0.3245
1.33084e-008,0.3296
1.33470e-008,0.3720
1.33855e-008,0.4646
1.34241e-008,0.6224
1.34627e-008,0.8108
1.35012e-008,0.9587
1.35398e-008,1.0438
1.35784e-008,1.0845
1.36170e-008,1.1038
1.36555e-008,1.1214
1.36941e-008,1.1379
1.37327e-008,1.1760
1.37713e-008,1.1917
1.38099e-008,1.1772
1.38484e-008,1.1314
1.38870e-008,1.0142
1.39256e-008,0.8419
1.39641e-008,0.6806
1.40027e-008,0.5560
1.40413e-008,0.4726
1.40799e-008,0.4188
1.41185e-008,0.3825
1.41570e-008,0.3586
1.41956e-008,0.3323
1.42342e-008,0.3236
1.42728e-008,0.3543
1.43113e-008,0.4283
1.43499e-008,0.5668
1.43885e-008,0.7514
1.44270e-008,0.9198
1.44656e-008,1.0225
1.45042e-008,1.0751
1.45428e-008,1.0985
1.45814e-008,1.1155
1.46199e-008,1.1334
1.46585e-008,1.1534
1.46971e-008,1.1896
1.47357e-008,1.1840
1.47742e-008,1.1512
1.48128e-008,1.0606
1.48514e-008,0.8982
1.48899e-008,0.7272
1.49285e-008,0.5911
1.49671e-008,0.4946
1.50057e-008,0.4338
1.50443e-008,0.3926
1.50828e-008,0.3650
1.51214e-008,0.3461
1.51600e-008,0.3212
1.51985e-008,0.3407
1.52371e-008,0.3988
1.52757e-008,0.5156
1.53143e-008,0.6906
1.53528e-008,0.8735
1.53914e-008,0.9962
1.54300e-008,1.0629
1.54686e-008,1.0928
1.55071e-008,1.1098
1.55457e-008,1.1279
1.55843e-008,1.1424
1.56229e-008,1.1851
1.56615e-008,1.1887
1.57000e-008,1.1652
1.57386e-008,1.0984
1.57772e-008,0.9541
1.58158e-008,0.7780
1.58543e-008,0.6304
1.58929e-008,0.5204
1.59315e-008,0.4504
1.59701e-008,0.4039
1.60086e-008,0.3726
1.60472e-008,0.3516
1.60858e-008,0.3230
1.61243e-008,0.3306
1.61629e-008,0.3750
1.62015e-008,0.4711
1.62401e-008,0.6316
1.62786e-008,0.8199
1.63172e-008,0.9643
1.63558e-008,1.0467
1.63944e-008,1.0858
1.64329e-008,1.1046
1.64715e-008,1.1224
1.65101e-008,1.1387
1.65487e-008,1.1761
1.65873e-008,1.1910
1.66258e-008,1.1756
1.66644e-008,1.1275
1.67030e-008,1.0064
1.67416e-008,0.8326
1.67801e-008,0.6732
1.68187e-008,0.5507
1.68573e-008,0.4694
1.68959e-008,0.4165
1.69344e-008,0.3809
1.69730e-008,0.3576
1.70116e-008,0.3293
1.70501e-008,0.3239
1.70887e-008,0.3567
1.71273e-008,0.4336
1.71659e-008,0.5754
1.72044e-008,0.7610
1.72430e-008,0.9265
1.72816e-008,1.0262
1.73202e-008,1.0768
1.73588e-008,1.0993
1.73973e-008,1.1164
1.74359e-008,1.1341
1.74745e-008,1.1608
1.75131e-008,1.1908
1.75516e-008,1.1832
1.75902e-008,1.1485
1.76288e-008,1.0531
1.76674e-008,0.8890
1.77059e-008,0.7195
1.77445e-008,0.5851
1.77831e-008,0.4909
1.78216e-008,0.4311
1.78602e-008,0.3908
1.78988e-008,0.3639
1.79374e-008,0.3450
1.79759e-008,0.3218
1.80145e-008,0.3428
1.80531e-008,0.4031
1.80917e-008,0.5233
1.81302e-008,0.7004
1.81688e-008,0.8815
1.82074e-008,1.0008
1.82460e-008,1.0651
1.82846e-008,1.0936
1.83231e-008,1.1107
1.83617e-008,1.1288
1.84003e-008,1.1428
1.84389e-008,1.1874
1.84774e-008,1.1884
1.85160e-008,1.1633
1.85546e-008,1.0925
1.85932e-008,0.9453
1.86317e-008,0.7696
1.86703e-008,0.6239
1.87089e-008,0.5159
1.87474e-008,0.4475
1.87860e-008,0.4018
1.88246e-008,0.3713
1.88632e-008,0.3504
1.89017e-008,0.3230
1.89403e-008,0.3322
1.89789e-008,0.3786
1.90175e-008,0.4778
1.90560e-008,0.6411
1.90946e-008,0.8291
1.91332e-008,0.9699
1.91718e-008,1.0496
1.92104e-008,1.0870
1.92489e-008,1.1054
1.92875e-008,1.1233
1.93261e-008,1.1393
1.93647e-008,1.1796
1.94032e-008,1.1913
1.94418e-008,1.1743
1.94804e-008,1.1233
1.95190e-008,0.9982
1.95575e-008,0.8237
1.95961e-008,0.6661
1.96347e-008,0.5455
1.96732e-008,0.4660
1.97118e-008,0.4143
1.97504e-008,0.3795
1.97890e-008,0.3563
1.98275e-008,0.3290
1.98661e-008,0.3251
1.99047e-008,0.3595
1.99433e-008,0.4392
1.99819e-008,0.5842
2.00204e-008,0.7710
2.00590e-008,0.9331
2.00976e-008,1.0298
2.01362e-008,1.0783
2.01747e-008,1.1001
2.02133e-008,1.1172
2.02519e-008,1.1347
2.02905e-008,1.1610
2.03290e-008,1.1903
2.03676e-008,1.1819
2.04062e-008,1.1455
2.04447e-008,1.0465
2.04833e-008,0.8798
2.05219e-008,0.7115
2.05605e-008,0.5791
2.05990e-008,0.4871
2.06376e-008,0.4289
2.06762e-008,0.3891
2.07148e-008,0.3629
2.07533e-008,0.3406
2.07919e-008,0.3215
2.08305e-008,0.3446
2.08691e-008,0.4076
2.09077e-008,0.5314
2.09462e-008,0.7100
2.09848e-008,0.8893
2.10234e-008,1.0052
2.10620e-008,1.0671
2.11005e-008,1.0947
2.11391e-008,1.1116
2.11777e-008,1.1297
2.12163e-008,1.1433
2.12548e-008,1.1870
2.12934e-008,1.1875
2.13320e-008,1.1611
2.13705e-008,1.0869
2.14091e-008,0.9363
2.14477e-008,0.7610
2.14863e-008,0.6172
2.15248e-008,0.5115
2.15634e-008,0.4448
2.16020e-008,0.3998
2.16406e-008,0.3701
2.16791e-008,0.3497
2.17177e-008,0.3219
2.17563e-008,0.3334
2.17949e-008,0.3820
2.18335e-008,0.4848
2.18720e-008,0.6504
2.19106e-008,0.8380
2.19492e-008,0.9752
2.19878e-008,1.0523
2.20263e-008,1.0882
2.20649e-008,1.1062
2.21035e-008,1.1242
2.21420e-008,1.1401
2.21806e-008,1.1796
2.22192e-008,1.1906
2.22578e-008,1.1726
2.22963e-008,1.1190
2.23349e-008,0.9900
2.23735e-008,0.8144
2.24121e-008,0.6589
2.24506e-008,0.5403
2.24892e-008,0.4629
2.25278e-008,0.4122
2.25664e-008,0.3780
2.26050e-008,0.3554
2.26435e-008,0.3266
2.26821e-008,0.3256
2.27207e-008,0.3622
2.27593e-008,0.4450
2.27978e-008,0.5931
2.28364e-008,0.7804
2.28750e-008,0.9394
2.29136e-008,1.0332
2.29521e-008,1.0799
2.29907e-008,1.1009
2.30293e-008,1.1182
2.30678e-008,1.1355
2.31064e-008,1.1668
2.31450e-008,1.1912
2.31836e-008,1.1810
2.32221e-008,1.1424
2.32607e-008,1.0386
2.32993e-008,0.8706
2.33379e-008,0.7040
2.33764e-008,0.5734
2.34150e-008,0.4834
2.34536e-008,0.4263
2.34922e-008,0.3872
2.35308e-008,0.3618
2.35693e-008,0.3400
2.36079e-008,0.3222
2.36465e-008,0.3470
2.36851e-008,0.4122
2.37236e-008,0.5394
2.37622e-008,0.7199
2.38008e-008,0.8971
2.38394e-008,1.0095
2.38779e-008,1.0691
2.39165e-008,1.0955
2.39551e-008,1.1126
2.39936e-008,1.1306
2.40322e-008,1.1437
2.40708e-008,1.1889
2.41094e-008,1.1870
2.41479e-008,1.1590
2.41865e-008,1.0806
2.42251e-008,0.9274
2.42637e-008,0.7529
2.43023e-008,0.6109
2.43408e-008,0.5072
2.43794e-008,0.4419
2.44180e-008,0.3979
2.44566e-008,0.3688
2.44951e-008,0.3485
2.45337e-008,0.3221
2.45723e-008,0.3352
2.46109e-008,0.3859
2.46494e-008,0.4918
2.46880e-008,0.6600
2.47266e-008,0.8468
2.47651e-008,0.9805
2.48037e-008,1.0549
2.48423e-008,1.0893
2.48809e-008,1.1070
2.49194e-008,1.1250
2.49580e-008,1.1406
2.49966e-008,1.1827
2.50352e-008,1.1906
2.50737e-008,1.1710
2.51123e-008,1.1142
2.51509e-008,0.9815
2.51895e-008,0.8057
2.52281e-008,0.6520
2.52666e-008,0.5353
2.53052e-008,0.4596
2.53438e-008,0.4102
2.53824e-008,0.3766
2.54209e-008,0.3542
2.54595e-008,0.3264
2.54981e-008,0.3269
2.55367e-008,0.3652
2.55752e-008,0.4509
2.56138e-008,0.6022
2.56524e-008,0.7901
2.56909e-008,0.9457
2.57295e-008,1.0366
2.57681e-008,1.0813
2.58067e-008,1.1017
2.58452e-008,1.1191
2.58838e-008,1.1362
2.59224e-008,1.1668
2.59610e-008,1.1907
2.59995e-008,1.1796
2.60381e-008,1.1392
2.60767e-008,1.0315
2.61153e-008,0.8614
2.61539e-008,0.6962
2.61924e-008,0.5677
2.62310e-008,0.4798
2.62696e-008,0.4240
2.63082e-008,0.3857
2.63467e-008,0.3609
2.63853e-008,0.3365
2.64239e-008,0.3221
2.64625e-008,0.3490
2.65010e-008,0.4170
2.65396e-008,0.5478
2.65782e-008,0.7295
2.66167e-008,0.9043
2.66553e-008,1.0136
2.66939e-008,1.0711
2.67325e-008,1.0965
2.67710e-008,1.1134
2.68096e-008,1.1316
2.68482e-008,1.1442
2.68868e-008,1.1885
2.69254e-008,1.1860
2.69639e-008,1.1566
2.70025e-008,1.0746
2.70411e-008,0.9181
2.70797e-008,0.7445
2.71182e-008,0.6045
2.71568e-008,0.5031
2.71954e-008,0.4394
2.72340e-008,0.3961
2.72725e-008,0.3675
2.73111e-008,0.3479
2.73497e-008,0.3212
2.73882e-008,0.3366
2.74268e-008,0.3897
2.74654e-008,0.4991
2.75040e-008,0.6694
2.75425e-008,0.8553
2.75811e-008,0.9855
2.76197e-008,1.0575
2.76583e-008,1.0904
2.76968e-008,1.1078
2.77354e-008,1.1259
2.77740e-008,1.1413
2.78126e-008,1.1826
2.78512e-008,1.1898
2.78897e-008,1.1692
2.79283e-008,1.1095
2.79669e-008,0.9729
2.80055e-008,0.7967
2.80440e-008,0.6450
2.80826e-008,0.5304
2.81212e-008,0.4567
2.81598e-008,0.4082
2.81983e-008,0.3752
2.82369e-008,0.3534
2.82755e-008,0.3244
2.83140e-008,0.3277
2.83526e-008,0.3681
2.83912e-008,0.4570
2.84298e-008,0.6113
2.84683e-008,0.7994
2.85069e-008,0.9516
2.85455e-008,1.0399
2.85841e-008,1.0828
2.86226e-008,1.1026
2.86612e-008,1.1201
2.86998e-008,1.1370
2.87384e-008,1.1718
2.87770e-008,1.1913
2.88155e-008,1.1785
2.88541e-008,1.1357
2.88927e-008,1.0234
2.89313e-008,0.8523
2.89698e-008,0.6890
2.90084e-008,0.5622
2.90470e-008,0.4764
2.90855e-008,0.4215
2.91241e-008,0.3840
2.91627e-008,0.3598
2.92013e-008,0.3358
2.92398e-008,0.3231
2.92784e-008,0.3515
2.93170e-008,0.4220
2.93556e-008,0.5562
2.93941e-008,0.7394
2.94327e-008,0.9115
2.94713e-008,1.0177
2.95099e-008,1.0730
2.95485e-008,1.0973
2.95870e-008,1.1143
2.96256e-008,1.1323
2.96642e-008,1.1521
2.97028e-008,1.1900
2.97413e-008,1.1853
2.97799e-008,1.1542
2.98185e-008,1.0679
2.98570e-008,0.9091
2.98956e-008,0.7366
2.99342e-008,0.5982
2.99728e-008,0.4991
3.00113e-008,0.4365
3.00499e-008,0.3944
3.00885e-008,0.3662
3.01271e-008,0.3467
3.01657e-008,0.3216
3.02042e-008,0.3386
3.02428e-008,0.3938
3.02814e-008,0.5065
3.03199e-008,0.6791
3.03585e-008,0.8638
3.03971e-008,0.9904
3.04357e-008,1.0600
3.04743e-008,1.0914
3.05128e-008,1.1087
3.05514e-008,1.1267
3.05900e-008,1.1416
3.06285e-008,1.1852
3.06671e-008,1.1896
3.07057e-008,1.1675
3.07443e-008,1.1043
3.07829e-008,0.9643
3.08214e-008,0.7883
3.08600e-008,0.6383
3.08986e-008,0.5257
3.09372e-008,0.4535
3.09757e-008,0.4062
3.10143e-008,0.3740
3.10529e-008,0.3523
3.10914e-008,0.3244
3.11300e-008,0.3292
3.11686e-008,0.3712
3.12072e-008,0.4633
3.12458e-008,0.6207
3.12843e-008,0.8090
3.13229e-008,0.9575
3.13615e-008,1.0430
3.14000e-008,1.0841
3.14386e-008,1.1034
3.14772e-008,1.1211
3.15158e-008,1.1376
3.15544e-008,1.1718
3.15929e-008,1.1907
3.16315e-008,1.1771
3.16701e-008,1.1322
3.17087e-008,1.0160
3.17472e-008,0.8431
3.17858e-008,0.6814
3.18244e-008,0.5567
3.18629e-008,0.4731
3.19015e-008,0.4193
3.19401e-008,0.3826
3.19787e-008,0.3588
3.20173e-008,0.3326
3.20558e-008,0.3232
3.20944e-008,0.3537
3.21330e-008,0.4272
3.21715e-008,0.5648
3.22101e-008,0.7491
3.22487e-008,0.9183
3.22873e-008,1.0216
3.23259e-008,1.0747
3.23644e-008,1.0982
3.24030e-008,1.1152
3.24416e-008,1.1331
3.24801e-008,1.1531
3.25187e-008,1.1896
3.25573e-008,1.1842
3.25959e-008,1.1515
3.26344e-008,1.0615
3.26730e-008,0.8997
3.27116e-008,0.7284
3.27502e-008,0.5920
3.27888e-008,0.4952
3.28273e-008,0.4341
3.28659e-008,0.3927
3.29045e-008,0.3651
3.29430e-008,0.3461
3.29816e-008,0.3210
3.30202e-008,0.3402
3.30588e-008,0.3979
3.30974e-008,0.5141
3.31359e-008,0.6887
3.31745e-008,0.8719
3.32131e-008,0.9952
3.32516e-008,1.0624
3.32902e-008,1.0924
3.33288e-008,1.1095
3.33674e-008,1.1277
3.34060e-008,1.1422
3.34445e-008,1.1851
3.34831e-008,1.1888
3.35217e-008,1.1655
3.35603e-008,1.0992
3.35988e-008,0.9555
3.36374e-008,0.7794
3.36760e-008,0.6315
3.37145e-008,0.5211
3.37531e-008,0.4508
3.37917e-008,0.4041
3.38303e-008,0.3727
3.38689e-008,0.3516
3.39074e-008,0.3228
3.39460e-008,0.3302
3.39846e-008,0.3743
3.40231e-008,0.4698
3.40617e-008,0.6299
3.41003e-008,0.8181
3.41389e-008,0.9632
3.41775e-008,1.0460
3.42160e-008,1.0855
3.42546e-008,1.1043
3.42932e-008,1.1221
3.43318e-008,1.1385
3.43703e-008,1.1761
3.44089e-008,1.1910
3.44475e-008,1.1758
3.44860e-008,1.1281
3.45246e-008,1.0076
3.45632e-008,0.8341
3.46018e-008,0.6744
3.46404e-008,0.5515
3.46789e-008,0.4698
3.47175e-008,0.4168
3.47561e-008,0.3810
3.47946e-008,0.3576
3.48332e-008,0.3320
3.48718e-008,0.3243
3.49104e-008,0.3564
3.49490e-008,0.4325
3.49875e-008,0.5733
3.50261e-008,0.7592
3.50647e-008,0.9253
3.51032e-008,1.0255
3.51418e-008,1.0764
3.51804e-008,1.0989
3.52190e-008,1.1161
3.52575e-008,1.1337
3.52961e-008,1.1604
3.53347e-008,1.1908
3.53733e-008,1.1834
3.54119e-008,1.1489
3.54504e-008,1.0545
3.54890e-008,0.8907
3.55276e-008,0.7207
3.55661e-008,0.5859
3.56047e-008,0.4913
3.56433e-008,0.4314
3.56819e-008,0.3910
3.57205e-008,0.3640
3.57590e-008,0.3451
3.57976e-008,0.3216
3.58362e-008,0.3423
3.58747e-008,0.4023
3.59133e-008,0.5219
3.59519e-008,0.6986
3.59905e-008,0.8799
3.60290e-008,0.9998
3.60676e-008,1.0645
3.61062e-008,1.0934
3.61448e-008,1.1105
3.61834e-008,1.1285
3.62219e-008,1.1426
3.62605e-008,1.1873
3.62991e-008,1.1885
3.63376e-008,1.1636
3.63762e-008,1.0934
3.64148e-008,0.9467
3.64534e-008,0.7710
3.64920e-008,0.6249
3.65305e-008,0.5166
3.65691e-008,0.4478
3.66077e-008,0.4021
3.66462e-008,0.3715
3.66848e-008,0.3505
3.67234e-008,0.3229
3.67620e-008,0.3318
3.68006e-008,0.3778
3.68391e-008,0.4765
3.68777e-008,0.6394
3.69163e-008,0.8274
3.69549e-008,0.9688
3.69934e-008,1.0489
3.70320e-008,1.0867
3.70706e-008,1.1051
3.71091e-008,1.1230
3.71477e-008,1.1391
3.71863e-008,1.1795
3.72249e-008,1.1913
3.72635e-008,1.1745
3.73020e-008,1.1239
3.73406e-008,0.9994
3.73792e-008,0.8252
3.74177e-008,0.6673
3.74563e-008,0.5463
3.74949e-008,0.4664
3.75335e-008,0.4145
3.75721e-008,0.3797
3.76106e-008,0.3564
3.76492e-008,0.3290
3.76878e-008,0.3248
3.77263e-008,0.3589
3.77649e-008,0.4381
3.78035e-008,0.5826
3.78421e-008,0.7692
3.78806e-008,0.9318
3.79192e-008,1.0290
3.79578e-008,1.0779
3.79964e-008,1.0998
3.80350e-008,1.1170
3.80735e-008,1.1346
3.81121e-008,1.1609
3.81507e-008,1.1903
3.81892e-008,1.1821
3.82278e-008,1.1460
3.82664e-008,1.0476
3.83050e-008,0.8813
3.83436e-008,0.7128
3.83821e-008,0.5800
3.84207e-008,0.4876
3.84593e-008,0.4291
3.84978e-008,0.3893
3.85364e-008,0.3630
3.85750e-008,0.3406
3.86136e-008,0.3213
3.86521e-008,0.3442
3.86907e-008,0.4067
3.87293e-008,0.5299
3.87679e-008,0.7082
3.88065e-008,0.8878
3.88450e-008,1.0043
3.88836e-008,1.0666
3.89222e-008,1.0944
3.89607e-008,1.1113
3.89993e-008,1.1295
3.90379e-008,1.1432
3.90765e-008,1.1870
3.91151e-008,1.1875
3.91536e-008,1.1614
3.91922e-008,1.0878
3.92308e-008,0.9377
3.92693e-008,0.7624
3.93079e-008,0.6183
3.93465e-008,0.5122
3.93851e-008,0.4452
3.94237e-008,0.4000
3.94622e-008,0.3702
3.95008e-008,0.3497
3.95394e-008,0.3217
3.95780e-008,0.3330
3.96165e-008,0.3813
3.96551e-008,0.4835
3.96937e-008,0.6486
3.97322e-008,0.8363
3.97708e-008,0.9742
3.98094e-008,1.0517
3.98480e-008,1.0879
3.98866e-008,1.1060
3.99251e-008,1.1239
3.99637e-008,1.1399
4.00023e-008,1.1796
4.00408e-008,1.1906
4.00794e-008,1.1728
4.01180e-008,1.1197
4.01566e-008,0.9913
4.01952e-008,0.8159
4.02337e-008,0.6601
4.02723e-008,0.5411
4.03109e-008,0.4633
4.03494e-008,0.4125
4.03880e-008,0.3781
4.04266e-008,0.3554
4.04652e-008,0.3289
4.05037e-008,0.3260
4.05423e-008,0.3618
4.05809e-008,0.4438
4.06195e-008,0.5910
4.06581e-008,0.7786
4.06966e-008,0.9383
4.07352e-008,1.0325
4.07738e-008,1.0795
4.08123e-008,1.1006
4.08509e-008,1.1179
4.08895e-008,1.1352
4.09281e-008,1.1666
4.09667e-008,1.1913
4.10052e-008,1.1812
4.10438e-008,1.1430
4.10824e-008,1.0401
4.11209e-008,0.8723
4.11595e-008,0.7052
4.11981e-008,0.5743
4.12367e-008,0.4839
4.12752e-008,0.4266
4.13138e-008,0.3875
4.13524e-008,0.3619
4.13910e-008,0.3400
