.HEADER
..NAMES
Time,V U1.AC18
.DATA
0.0e+000,0.3161
3.86e-011,0.3161
7.72e-011,0.3161
1.157e-010,0.3161
1.543e-010,0.3161
1.929e-010,0.3161
2.314e-010,0.3161
2.700e-010,0.3161
3.086e-010,0.3161
3.472e-010,0.3161
3.857e-010,0.3161
4.243e-010,0.3161
4.629e-010,0.3161
5.015e-010,0.3161
5.401e-010,0.3161
5.786e-010,0.3161
6.172e-010,0.3161
6.558e-010,0.3161
6.944e-010,0.3197
7.329e-010,0.3339
7.715e-010,0.3744
8.101e-010,0.4602
8.486e-010,0.5895
8.872e-010,0.7435
9.258e-010,0.8692
9.644e-010,0.9524
1.0029e-009,1.0087
1.0415e-009,1.0539
1.0801e-009,1.0972
1.1187e-009,1.1312
1.1572e-009,1.1815
1.1958e-009,1.1994
1.2344e-009,1.1826
1.2730e-009,1.1240
1.3115e-009,0.9947
1.3501e-009,0.8284
1.3887e-009,0.6810
1.4273e-009,0.5647
1.4658e-009,0.4853
1.5044e-009,0.4240
1.5430e-009,0.3676
1.5816e-009,0.3309
1.6202e-009,0.3101
1.6587e-009,0.3006
1.6973e-009,0.3109
1.7359e-009,0.3335
1.7745e-009,0.3578
1.8130e-009,0.3807
1.8516e-009,0.3926
1.8902e-009,0.3887
1.9288e-009,0.3772
1.9673e-009,0.3628
2.0059e-009,0.3477
2.0445e-009,0.3373
2.0830e-009,0.3319
2.1216e-009,0.3350
2.1602e-009,0.3597
2.1988e-009,0.4224
2.2374e-009,0.5306
2.2759e-009,0.6732
2.3145e-009,0.8152
2.3531e-009,0.9136
2.3916e-009,0.9801
2.4302e-009,1.0308
2.4688e-009,1.0765
2.5074e-009,1.1178
2.5459e-009,1.1520
2.5845e-009,1.1958
2.6231e-009,1.1944
2.6617e-009,1.1582
2.7003e-009,1.0642
2.7388e-009,0.9071
2.7774e-009,0.7476
2.8160e-009,0.6163
2.8545e-009,0.5195
2.8931e-009,0.4532
2.9317e-009,0.3929
2.9703e-009,0.3453
3.0089e-009,0.3184
3.0474e-009,0.2887
3.0860e-009,0.3046
3.1246e-009,0.3727
3.1631e-009,0.5024
3.2017e-009,0.6850
3.2403e-009,0.8758
3.2789e-009,1.0020
3.3175e-009,1.0636
3.3560e-009,1.0894
3.3946e-009,1.1092
3.4332e-009,1.1364
3.4717e-009,1.1597
3.5103e-009,1.1696
3.5489e-009,1.1645
3.5875e-009,1.1451
3.6260e-009,1.1206
3.6646e-009,1.1034
3.7032e-009,1.0985
3.7418e-009,1.1070
3.7803e-009,1.1256
3.8189e-009,1.1446
3.8575e-009,1.1580
3.8961e-009,1.1660
3.9346e-009,1.1696
3.9732e-009,1.1707
4.0118e-009,1.1722
4.0504e-009,1.1742
4.0890e-009,1.1770
4.1275e-009,1.1804
4.1661e-009,1.1829
4.2047e-009,1.1840
4.2433e-009,1.1842
4.2818e-009,1.1833
4.3204e-009,1.1821
4.3590e-009,1.1817
4.3975e-009,1.1818
4.4361e-009,1.1849
4.4747e-009,1.1907
4.5133e-009,1.1887
4.5519e-009,1.1591
4.5904e-009,1.0728
4.6290e-009,0.9331
4.6676e-009,0.7855
4.7062e-009,0.6515
4.7447e-009,0.5432
4.7833e-009,0.4598
4.8219e-009,0.3963
4.8604e-009,0.3556
4.8990e-009,0.3318
4.9376e-009,0.3191
4.9762e-009,0.3194
5.0147e-009,0.3315
5.0533e-009,0.3502
5.0919e-009,0.3706
5.1305e-009,0.3846
5.1691e-009,0.3870
5.2076e-009,0.3804
5.2462e-009,0.3681
5.2848e-009,0.3534
5.3234e-009,0.3407
5.3619e-009,0.3320
5.4005e-009,0.3269
5.4391e-009,0.3246
5.4776e-009,0.3233
5.5162e-009,0.3213
5.5548e-009,0.3189
5.5934e-009,0.3166
5.6320e-009,0.3148
5.6705e-009,0.3138
5.7091e-009,0.3141
5.7477e-009,0.3148
5.7863e-009,0.3157
5.8248e-009,0.3165
5.8634e-009,0.3166
5.9020e-009,0.3163
5.9405e-009,0.3160
5.9791e-009,0.3157
6.0177e-009,0.3156
6.0563e-009,0.3158
6.0948e-009,0.3159
6.1334e-009,0.3161
6.1720e-009,0.3161
6.2106e-009,0.3160
6.2492e-009,0.3158
6.2877e-009,0.3157
6.3263e-009,0.3157
6.3649e-009,0.3157
6.4035e-009,0.3157
6.4420e-009,0.3158
6.4806e-009,0.3158
6.5192e-009,0.3158
6.5577e-009,0.3158
6.5963e-009,0.3158
6.6349e-009,0.3158
6.6735e-009,0.3158
6.7121e-009,0.3158
6.7506e-009,0.3158
6.7892e-009,0.3191
6.8278e-009,0.3323
6.8664e-009,0.3707
6.9049e-009,0.4538
6.9435e-009,0.5810
6.9821e-009,0.7346
7.0206e-009,0.8629
7.0592e-009,0.9482
7.0978e-009,1.0057
7.1364e-009,1.0511
7.1749e-009,1.0947
7.2135e-009,1.1294
7.2521e-009,1.1479
7.2907e-009,1.1509
7.3293e-009,1.1415
7.3678e-009,1.1252
7.4064e-009,1.1119
7.4450e-009,1.1071
7.4835e-009,1.1119
7.5221e-009,1.1248
7.5607e-009,1.1398
7.5993e-009,1.1518
7.6379e-009,1.1603
7.6764e-009,1.1658
7.7150e-009,1.1688
7.7536e-009,1.1714
7.7922e-009,1.1740
7.8307e-009,1.1766
7.8693e-009,1.1794
7.9079e-009,1.1816
7.9464e-009,1.1829
7.9850e-009,1.1833
8.0236e-009,1.1832
8.0622e-009,1.1825
8.1008e-009,1.1821
8.1393e-009,1.1822
8.1779e-009,1.1841
8.2165e-009,1.1894
8.2550e-009,1.1908
8.2936e-009,1.1711
8.3322e-009,1.1020
8.3708e-009,0.9728
8.4093e-009,0.8235
8.4479e-009,0.6849
8.4865e-009,0.5692
8.5251e-009,0.4802
8.5637e-009,0.4111
8.6022e-009,0.3642
8.6408e-009,0.3331
8.6794e-009,0.3073
8.7179e-009,0.3233
8.7565e-009,0.3877
8.7951e-009,0.5154
8.8337e-009,0.6951
8.8722e-009,0.8789
8.9108e-009,1.0022
8.9494e-009,1.0667
8.9880e-009,1.0954
9.0266e-009,1.1175
9.0651e-009,1.1433
9.1037e-009,1.1617
9.1423e-009,1.2069
9.1808e-009,1.2087
9.2194e-009,1.1752
9.2580e-009,1.0911
9.2966e-009,0.9377
9.3352e-009,0.7678
9.3737e-009,0.6296
9.4123e-009,0.5295
9.4509e-009,0.4646
9.4895e-009,0.4078
9.5280e-009,0.3579
9.5666e-009,0.3258
9.6052e-009,0.2920
9.6437e-009,0.2972
9.6823e-009,0.3523
9.7209e-009,0.4689
9.7595e-009,0.6440
9.7981e-009,0.8401
9.8366e-009,0.9828
9.8752e-009,1.0553
9.9138e-009,1.0849
9.9524e-009,1.1032
9.9909e-009,1.1293
1.00295e-008,1.1548
1.00681e-008,1.1991
1.01066e-008,1.2132
1.01452e-008,1.1909
1.01838e-008,1.1253
1.02224e-008,0.9889
1.02610e-008,0.8160
1.02995e-008,0.6668
1.03381e-008,0.5556
1.03767e-008,0.4836
1.04152e-008,0.4275
1.04538e-008,0.3728
1.04924e-008,0.3345
1.05310e-008,0.3112
1.05695e-008,0.3002
1.06081e-008,0.3099
1.06467e-008,0.3328
1.06853e-008,0.3583
1.07239e-008,0.3818
1.07624e-008,0.3937
1.08010e-008,0.3892
1.08396e-008,0.3768
1.08781e-008,0.3616
1.09167e-008,0.3464
1.09553e-008,0.3363
1.09939e-008,0.3312
1.10324e-008,0.3347
1.10710e-008,0.3595
1.11096e-008,0.4219
1.11482e-008,0.5297
1.11868e-008,0.6719
1.12253e-008,0.8138
1.12639e-008,0.9124
1.13025e-008,0.9792
1.13410e-008,1.0301
1.13796e-008,1.0760
1.14182e-008,1.1174
1.14568e-008,1.1434
1.14953e-008,1.1518
1.15339e-008,1.1465
1.15725e-008,1.1315
1.16111e-008,1.1159
1.16497e-008,1.1078
1.16882e-008,1.1092
1.17268e-008,1.1192
1.17654e-008,1.1341
1.18039e-008,1.1474
1.18425e-008,1.1568
1.18811e-008,1.1634
1.19197e-008,1.1673
1.19583e-008,1.1778
1.19968e-008,1.1840
1.20354e-008,1.1738
1.20740e-008,1.1221
1.21126e-008,1.0087
1.21511e-008,0.8622
1.21897e-008,0.7215
1.22283e-008,0.5981
1.22668e-008,0.5018
1.23054e-008,0.4261
1.23440e-008,0.3724
1.23826e-008,0.3412
1.24212e-008,0.3233
1.24597e-008,0.3170
1.24983e-008,0.3242
1.25369e-008,0.3400
1.25755e-008,0.3601
1.26140e-008,0.3782
1.26526e-008,0.3866
1.26912e-008,0.3843
1.27297e-008,0.3749
1.27683e-008,0.3612
1.28069e-008,0.3470
1.28455e-008,0.3363
1.28841e-008,0.3310
1.29226e-008,0.3396
1.29612e-008,0.3754
1.29998e-008,0.4556
1.30383e-008,0.5795
1.30769e-008,0.7296
1.31155e-008,0.8567
1.31541e-008,0.9413
1.31926e-008,0.9995
1.32312e-008,1.0464
1.32698e-008,1.0917
1.33084e-008,1.1284
1.33470e-008,1.1482
1.33855e-008,1.1516
1.34241e-008,1.1421
1.34627e-008,1.1255
1.35012e-008,1.1118
1.35398e-008,1.1070
1.35784e-008,1.1117
1.36170e-008,1.1245
1.36555e-008,1.1395
1.36941e-008,1.1514
1.37327e-008,1.1597
1.37713e-008,1.1652
1.38099e-008,1.1683
1.38484e-008,1.1709
1.38870e-008,1.1736
1.39256e-008,1.1763
1.39641e-008,1.1791
1.40027e-008,1.1814
1.40413e-008,1.1827
1.40799e-008,1.1831
1.41185e-008,1.1830
1.41570e-008,1.1823
1.41956e-008,1.1819
1.42342e-008,1.1820
1.42728e-008,1.1822
1.43113e-008,1.1826
1.43499e-008,1.1829
1.43885e-008,1.1830
1.44270e-008,1.1830
1.44656e-008,1.1828
1.45042e-008,1.1826
1.45428e-008,1.1826
1.45814e-008,1.1826
1.46199e-008,1.1828
1.46585e-008,1.1829
1.46971e-008,1.1830
1.47357e-008,1.1830
1.47742e-008,1.1830
1.48128e-008,1.1829
1.48514e-008,1.1829
1.48899e-008,1.1829
1.49285e-008,1.1829
1.49671e-008,1.1829
