.HEADER
..NAMES
Time,V U1.AE3&AD3
9.3737e-009,0.0727
9.4123e-009,-0.2296
9.4509e-009,-0.4708
9.4895e-009,-0.6346
9.5280e-009,-0.7363
9.5666e-009,-0.7859
9.6052e-009,-0.8204
9.6437e-009,-0.8159
9.6823e-009,-0.7847
9.7209e-009,-0.7096
9.7595e-009,-0.5580
9.7981e-009,-0.3619
9.8366e-009,-0.1327
9.8752e-009,0.1109
9.9138e-009,0.3199
9.9524e-009,0.4976
9.9909e-009,0.6413
1.00295e-008,0.7378
1.00681e-008,0.8279
1.01066e-008,0.8817
1.01452e-008,0.8815
1.01838e-008,0.8408
1.02224e-008,0.6944
1.02610e-008,0.4563
1.02995e-008,0.1695
1.03381e-008,-0.1362
1.03767e-008,-0.4049
1.04152e-008,-0.5893
1.04538e-008,-0.7110
1.04924e-008,-0.7736
1.05310e-008,-0.8115
1.05695e-008,-0.8230
1.06081e-008,-0.7890
1.06467e-008,-0.7427
1.06853e-008,-0.6119
1.07239e-008,-0.4289
1.07624e-008,-0.2079
1.08010e-008,0.0343
1.08396e-008,0.2594
1.08781e-008,0.4434
1.09167e-008,0.6016
1.09553e-008,0.7111
1.09939e-008,0.7944
1.10324e-008,0.8725
1.10710e-008,0.8836
1.11096e-008,0.8635
1.11482e-008,0.7527
1.11868e-008,0.5388
1.12253e-008,0.2634
1.12639e-008,-0.0402
1.13025e-008,-0.3294
1.13410e-008,-0.5383
1.13796e-008,-0.6795
1.14182e-008,-0.7590
1.14568e-008,-0.7964
1.14953e-008,-0.8249
1.15339e-008,-0.8030
1.15725e-008,-0.7678
1.16111e-008,-0.6609
1.16497e-008,-0.4913
1.16882e-008,-0.2806
1.17268e-008,-0.0434
1.17654e-008,0.1941
1.18039e-008,0.3870
1.18425e-008,0.5565
1.18811e-008,0.6810
1.19197e-008,0.7659
1.19583e-008,0.8567
1.19968e-008,0.8857
1.20354e-008,0.8770
1.20740e-008,0.8003
1.21126e-008,0.6152
1.21511e-008,0.3545
1.21897e-008,0.0570
1.22283e-008,-0.2443
1.22668e-008,-0.4809
1.23054e-008,-0.6415
1.23440e-008,-0.7398
1.23826e-008,-0.7874
1.24212e-008,-0.8223
1.24597e-008,-0.8149
1.24983e-008,-0.7849
1.25369e-008,-0.7036
1.25755e-008,-0.5492
1.26140e-008,-0.3511
1.26526e-008,-0.1206
1.26912e-008,0.1226
1.27297e-008,0.3292
1.27683e-008,0.5066
1.28069e-008,0.6472
1.28455e-008,0.7420
1.28841e-008,0.8341
1.29226e-008,0.8829
1.29612e-008,0.8828
1.29998e-008,0.8363
1.30383e-008,0.6838
1.30769e-008,0.4425
1.31155e-008,0.1536
1.31541e-008,-0.1519
1.31926e-008,-0.4160
1.32312e-008,-0.5975
1.32698e-008,-0.7157
1.33084e-008,-0.7760
1.33470e-008,-0.8124
1.33855e-008,-0.8219
1.34241e-008,-0.7860
1.34627e-008,-0.7374
1.35012e-008,-0.6037
1.35398e-008,-0.4181
1.35784e-008,-0.1960
1.36170e-008,0.0469
1.36555e-008,0.2698
1.36941e-008,0.4518
1.37327e-008,0.6081
1.37713e-008,0.7155
1.38099e-008,0.8032
1.38484e-008,0.8752
1.38870e-008,0.8830
1.39256e-008,0.8610
1.39641e-008,0.7441
1.40027e-008,0.5261
1.40413e-008,0.2482
1.40799e-008,-0.0561
1.41185e-008,-0.3421
1.41570e-008,-0.5472
1.41956e-008,-0.6851
1.42342e-008,-0.7619
1.42728e-008,-0.7979
1.43113e-008,-0.8243
1.43499e-008,-0.8004
1.43885e-008,-0.7632
1.44270e-008,-0.6535
1.44656e-008,-0.4813
1.45042e-008,-0.2690
1.45428e-008,-0.0307
1.45814e-008,0.2053
1.46199e-008,0.3959
1.46585e-008,0.5638
1.46971e-008,0.6861
1.47357e-008,0.7694
1.47742e-008,0.8606
1.48128e-008,0.8860
1.48514e-008,0.8761
1.48899e-008,0.7934
1.49285e-008,0.6037
1.49671e-008,0.3399
1.50057e-008,0.0409
1.50443e-008,-0.2586
1.50828e-008,-0.4906
1.51214e-008,-0.6483
1.51600e-008,-0.7434
1.51985e-008,-0.7893
1.52371e-008,-0.8224
1.52757e-008,-0.8130
1.53143e-008,-0.7811
1.53528e-008,-0.6972
1.53914e-008,-0.5400
1.54300e-008,-0.3396
1.54686e-008,-0.1082
1.55071e-008,0.1346
1.55457e-008,0.3387
1.55843e-008,0.5143
1.56229e-008,0.6529
1.56615e-008,0.7460
1.57000e-008,0.8366
1.57386e-008,0.8834
1.57772e-008,0.8810
1.58158e-008,0.8311
1.58543e-008,0.6734
1.58929e-008,0.4283
1.59315e-008,0.1384
1.59701e-008,-0.1671
1.60086e-008,-0.4273
1.60472e-008,-0.6049
1.60858e-008,-0.7200
1.61243e-008,-0.7780
1.61629e-008,-0.8152
1.62015e-008,-0.8214
1.62401e-008,-0.7892
1.62786e-008,-0.7330
1.63172e-008,-0.5952
1.63558e-008,-0.4077
1.63944e-008,-0.1841
1.64329e-008,0.0591
1.64715e-008,0.2792
1.65101e-008,0.4611
1.65487e-008,0.6148
1.65873e-008,0.7199
1.66258e-008,0.8065
1.66644e-008,0.8763
1.67030e-008,0.8819
1.67416e-008,0.8572
1.67801e-008,0.7348
1.68187e-008,0.5125
1.68573e-008,0.2332
1.68959e-008,-0.0717
1.69344e-008,-0.3550
1.69730e-008,-0.5557
1.70116e-008,-0.6905
1.70501e-008,-0.7642
1.70887e-008,-0.8024
1.71273e-008,-0.8248
1.71659e-008,-0.7981
1.72044e-008,-0.7607
1.72430e-008,-0.6457
1.72816e-008,-0.4717
1.73202e-008,-0.2574
1.73588e-008,-0.0183
1.73973e-008,0.2156
1.74359e-008,0.4053
1.74745e-008,0.5716
1.75131e-008,0.6910
1.75516e-008,0.7730
1.75902e-008,0.8624
1.76288e-008,0.8854
1.76674e-008,0.8735
1.77059e-008,0.7859
1.77445e-008,0.5913
1.77831e-008,0.3252
1.78216e-008,0.0253
1.78602e-008,-0.2730
1.78988e-008,-0.5003
1.79374e-008,-0.6548
1.79759e-008,-0.7466
1.80145e-008,-0.7907
1.80531e-008,-0.8239
1.80917e-008,-0.8117
1.81302e-008,-0.7804
1.81688e-008,-0.6906
1.82074e-008,-0.5310
1.82460e-008,-0.3286
1.82846e-008,-0.0959
1.83231e-008,0.1461
1.83617e-008,0.3480
1.84003e-008,0.5231
1.84389e-008,0.6585
1.84774e-008,0.7501
1.85160e-008,0.8422
1.85546e-008,0.8843
1.85932e-008,0.8817
1.86317e-008,0.8258
1.86703e-008,0.6625
1.87089e-008,0.4142
1.87474e-008,0.1224
1.87860e-008,-0.1826
1.88246e-008,-0.4380
1.88632e-008,-0.6126
1.89017e-008,-0.7243
1.89403e-008,-0.7802
1.89789e-008,-0.8158
1.90175e-008,-0.8201
1.90560e-008,-0.7861
1.90946e-008,-0.7274
1.91332e-008,-0.5866
1.91718e-008,-0.3967
1.92104e-008,-0.1720
1.92489e-008,0.0716
1.92875e-008,0.2893
1.93261e-008,0.4694
1.93647e-008,0.6212
1.94032e-008,0.7241
1.94418e-008,0.8141
1.94804e-008,0.8785
1.95190e-008,0.8825
1.95575e-008,0.8541
1.95961e-008,0.7257
1.96347e-008,0.4995
1.96732e-008,0.2178
1.97118e-008,-0.0874
1.97504e-008,-0.3672
1.97890e-008,-0.5641
1.98275e-008,-0.6959
1.98661e-008,-0.7669
1.99047e-008,-0.8036
1.99433e-008,-0.8241
1.99819e-008,-0.7953
2.00204e-008,-0.7559
2.00590e-008,-0.6380
2.00976e-008,-0.4614
2.01362e-008,-0.2455
2.01747e-008,-0.0056
2.02133e-008,0.2266
2.02519e-008,0.4141
2.02905e-008,0.5787
2.03290e-008,0.6960
2.03676e-008,0.7765
2.04062e-008,0.8659
2.04447e-008,0.8854
2.04833e-008,0.8721
2.05219e-008,0.7785
2.05605e-008,0.5794
2.05990e-008,0.3104
2.06376e-008,0.0093
2.06762e-008,-0.2868
2.07148e-008,-0.5097
2.07533e-008,-0.6612
2.07919e-008,-0.7500
2.08305e-008,-0.7925
2.08691e-008,-0.8237
2.09077e-008,-0.8095
2.09462e-008,-0.7764
2.09848e-008,-0.6839
2.10234e-008,-0.5216
2.10620e-008,-0.3171
2.11005e-008,-0.0834
2.11391e-008,0.1579
2.11777e-008,0.3572
2.12163e-008,0.5307
2.12548e-008,0.6639
2.12934e-008,0.7540
2.13320e-008,0.8446
2.13705e-008,0.8847
2.14091e-008,0.8797
2.14477e-008,0.8202
2.14863e-008,0.6516
2.15248e-008,0.3998
2.15634e-008,0.1071
2.16020e-008,-0.1976
2.16406e-008,-0.4489
2.16791e-008,-0.6194
2.17177e-008,-0.7283
2.17563e-008,-0.7819
2.17949e-008,-0.8182
2.18335e-008,-0.8193
2.18720e-008,-0.7881
2.19106e-008,-0.7224
2.19492e-008,-0.5780
2.19878e-008,-0.3862
2.20263e-008,-0.1600
2.20649e-008,0.0837
2.21035e-008,0.2986
2.21420e-008,0.4786
2.21806e-008,0.6276
2.22192e-008,0.7285
2.22578e-008,0.8172
2.22963e-008,0.8792
2.23349e-008,0.8812
2.23735e-008,0.8498
2.24121e-008,0.7158
2.24506e-008,0.4857
2.24892e-008,0.2026
2.25278e-008,-0.1029
2.25664e-008,-0.3797
2.26050e-008,-0.5723
2.26435e-008,-0.7009
2.26821e-008,-0.7690
2.27207e-008,-0.8074
2.27593e-008,-0.8243
2.27978e-008,-0.7928
2.28364e-008,-0.7527
2.28750e-008,-0.6299
2.29136e-008,-0.4517
2.29521e-008,-0.2339
2.29907e-008,0.0067
2.30293e-008,0.2367
2.30678e-008,0.4235
2.31064e-008,0.5862
2.31450e-008,0.7007
2.31836e-008,0.7800
2.32221e-008,0.8674
2.32607e-008,0.8847
2.32993e-008,0.8691
2.33379e-008,0.7705
2.33764e-008,0.5665
2.34150e-008,0.2956
2.34536e-008,-0.0063
2.34922e-008,-0.3007
2.35308e-008,-0.5190
2.35693e-008,-0.6672
2.36079e-008,-0.7530
2.36465e-008,-0.7937
2.36851e-008,-0.8248
2.37236e-008,-0.8079
2.37622e-008,-0.7750
2.38008e-008,-0.6768
2.38394e-008,-0.5125
2.38779e-008,-0.3059
2.39165e-008,-0.0710
2.39551e-008,0.1692
2.39936e-008,0.3665
2.40322e-008,0.5392
2.40708e-008,0.6693
2.41094e-008,0.7578
2.41479e-008,0.8496
2.41865e-008,0.8852
2.42251e-008,0.8799
2.42637e-008,0.8141
2.43023e-008,0.6402
2.43408e-008,0.3856
2.43794e-008,0.0910
2.44180e-008,-0.2128
2.44566e-008,-0.4592
2.44951e-008,-0.6268
2.45337e-008,-0.7322
2.45723e-008,-0.7839
2.46109e-008,-0.8186
2.46494e-008,-0.8178
2.46880e-008,-0.7846
2.47266e-008,-0.7166
2.47651e-008,-0.5690
2.48037e-008,-0.3751
2.48423e-008,-0.1477
2.48809e-008,0.0961
2.49194e-008,0.3086
2.49580e-008,0.4867
2.49966e-008,0.6338
2.50352e-008,0.7325
2.50737e-008,0.8241
2.51123e-008,0.8810
2.51509e-008,0.8832
2.51895e-008,0.8461
2.52281e-008,0.7062
2.52666e-008,0.4724
2.53052e-008,0.1870
2.53438e-008,-0.1185
2.53824e-008,-0.3914
2.54209e-008,-0.5805
2.54595e-008,-0.7059
2.54981e-008,-0.7716
2.55367e-008,-0.8083
2.55752e-008,-0.8234
2.56138e-008,-0.7898
2.56524e-008,-0.7477
2.56909e-008,-0.6219
2.57295e-008,-0.4412
2.57681e-008,-0.2220
2.58067e-008,0.0194
2.58452e-008,0.2475
2.58838e-008,0.4321
2.59224e-008,0.5930
2.59610e-008,0.7055
2.59995e-008,0.7897
2.60381e-008,0.8706
2.60767e-008,0.8844
2.61153e-008,0.8672
2.61539e-008,0.7625
2.61924e-008,0.5541
2.62310e-008,0.2806
2.62696e-008,-0.0221
2.63082e-008,-0.3140
2.63467e-008,-0.5282
2.63853e-008,-0.6732
2.64239e-008,-0.7562
2.64625e-008,-0.7954
2.65010e-008,-0.8244
2.65396e-008,-0.8056
2.65782e-008,-0.7707
2.66167e-008,-0.6698
2.66553e-008,-0.5027
2.66939e-008,-0.2943
2.67325e-008,-0.0584
2.67710e-008,0.1809
2.68096e-008,0.3757
2.68482e-008,0.5467
2.68868e-008,0.6746
2.69254e-008,0.7614
2.69639e-008,0.8518
2.70025e-008,0.8853
2.70411e-008,0.8775
2.70797e-008,0.8080
2.71182e-008,0.6288
2.71568e-008,0.3712
2.71954e-008,0.0756
2.72340e-008,-0.2275
2.72725e-008,-0.4696
2.73111e-008,-0.6334
2.73497e-008,-0.7359
2.73882e-008,-0.7855
2.74268e-008,-0.8206
2.74654e-008,-0.8167
2.75040e-008,-0.7855
2.75425e-008,-0.7109
2.75811e-008,-0.5601
2.76197e-008,-0.3643
2.76583e-008,-0.1356
2.76968e-008,0.1081
2.77354e-008,0.3178
2.77740e-008,0.4958
2.78126e-008,0.6399
2.78512e-008,0.7368
2.78897e-008,0.8271
2.79283e-008,0.8814
2.79669e-008,0.8816
2.80055e-008,0.8414
2.80440e-008,0.6959
2.80826e-008,0.4584
2.81212e-008,0.1718
2.81598e-008,-0.1339
2.81983e-008,-0.4032
2.82369e-008,-0.5883
2.82755e-008,-0.7105
2.83140e-008,-0.7735
2.83526e-008,-0.8117
2.83912e-008,-0.8234
2.84298e-008,-0.7898
2.84683e-008,-0.7439
2.85069e-008,-0.6136
2.85455e-008,-0.4311
2.85841e-008,-0.2103
2.86226e-008,0.0317
2.86612e-008,0.2573
2.86998e-008,0.4416
2.87384e-008,0.6001
2.87770e-008,0.7100
2.88155e-008,0.7935
2.88541e-008,0.8720
2.88927e-008,0.8835
2.89313e-008,0.8639
2.89698e-008,0.7539
2.90084e-008,0.5408
2.90470e-008,0.2658
2.90855e-008,-0.0378
2.91241e-008,-0.3274
2.91627e-008,-0.5371
2.92013e-008,-0.6789
2.92398e-008,-0.7588
2.92784e-008,-0.7964
2.93170e-008,-0.8252
2.93556e-008,-0.8036
2.93941e-008,-0.7688
2.94327e-008,-0.6624
2.94713e-008,-0.4933
2.95099e-008,-0.2830
2.95485e-008,-0.0459
2.95870e-008,0.1918
2.96256e-008,0.3851
2.96642e-008,0.5549
2.97028e-008,0.6799
2.97413e-008,0.7650
2.97799e-008,0.8561
2.98185e-008,0.8855
2.98570e-008,0.8772
2.98956e-008,0.8012
2.99342e-008,0.6171
2.99728e-008,0.3568
3.00113e-008,0.0594
3.00499e-008,-0.2421
3.00885e-008,-0.4794
3.01271e-008,-0.6406
3.01657e-008,-0.7395
3.02042e-008,-0.7874
3.02428e-008,-0.8209
3.02814e-008,-0.8150
3.03199e-008,-0.7818
3.03585e-008,-0.7048
3.03971e-008,-0.5509
3.04357e-008,-0.3530
3.04743e-008,-0.1232
3.05128e-008,0.1203
3.05514e-008,0.3275
3.05900e-008,0.5038
3.06285e-008,0.6459
3.06671e-008,0.7408
3.07057e-008,0.8332
3.07443e-008,0.8829
3.07829e-008,0.8829
3.08214e-008,0.8371
3.08600e-008,0.6859
3.08986e-008,0.4448
3.09372e-008,0.1561
3.09757e-008,-0.1493
3.10143e-008,-0.4142
3.10529e-008,-0.5963
3.10914e-008,-0.7152
3.11300e-008,-0.7760
3.11686e-008,-0.8125
3.12072e-008,-0.8222
3.12458e-008,-0.7867
3.12843e-008,-0.7385
3.13229e-008,-0.6054
3.13615e-008,-0.4202
3.14000e-008,-0.1983
3.14386e-008,0.0445
3.14772e-008,0.2677
3.15158e-008,0.4500
3.15544e-008,0.6067
3.15929e-008,0.7145
3.16315e-008,0.8024
3.16701e-008,0.8748
3.17087e-008,0.8830
3.17472e-008,0.8615
3.17858e-008,0.7454
3.18244e-008,0.5282
3.18629e-008,0.2506
3.19015e-008,-0.0536
3.19401e-008,-0.3401
3.19787e-008,-0.5459
3.20173e-008,-0.6844
3.20558e-008,-0.7617
3.20944e-008,-0.7979
3.21330e-008,-0.8246
3.21715e-008,-0.8010
3.22101e-008,-0.7643
3.22487e-008,-0.6550
3.22873e-008,-0.4832
3.23259e-008,-0.2713
3.23644e-008,-0.0332
3.24030e-008,0.2030
3.24416e-008,0.3941
3.24801e-008,0.5623
3.25187e-008,0.6850
3.25573e-008,0.7686
3.25959e-008,0.8601
3.26344e-008,0.8858
3.26730e-008,0.8765
3.27116e-008,0.7945
3.27502e-008,0.6056
3.27888e-008,0.3423
3.28273e-008,0.0434
3.28659e-008,-0.2563
3.29045e-008,-0.4892
3.29430e-008,-0.6474
3.29816e-008,-0.7430
3.30202e-008,-0.7893
3.30588e-008,-0.8226
3.30974e-008,-0.8135
3.31359e-008,-0.7820
3.31745e-008,-0.6985
3.32131e-008,-0.5418
3.32516e-008,-0.3419
3.32902e-008,-0.1106
3.33288e-008,0.1322
3.33674e-008,0.3367
3.34060e-008,0.5128
3.34445e-008,0.6517
3.34831e-008,0.7451
3.35217e-008,0.8360
3.35603e-008,0.8831
3.35988e-008,0.8812
3.36374e-008,0.8319
3.36760e-008,0.6751
3.37145e-008,0.4306
3.37531e-008,0.1408
3.37917e-008,-0.1646
3.38303e-008,-0.4256
3.38689e-008,-0.6039
3.39074e-008,-0.7195
3.39460e-008,-0.7778
3.39846e-008,-0.8153
3.40231e-008,-0.8218
3.40617e-008,-0.7899
3.41003e-008,-0.7341
3.41389e-008,-0.5968
3.41775e-008,-0.4098
3.42160e-008,-0.1865
3.42546e-008,0.0567
3.42932e-008,0.2772
3.43318e-008,0.4594
3.43703e-008,0.6135
3.44089e-008,0.7189
3.44475e-008,0.8058
3.44860e-008,0.8759
3.45246e-008,0.8819
3.45632e-008,0.8578
3.46018e-008,0.7362
3.46404e-008,0.5147
3.46789e-008,0.2356
3.47175e-008,-0.0693
3.47561e-008,-0.3530
3.47946e-008,-0.5544
3.48332e-008,-0.6899
3.48718e-008,-0.7640
3.49104e-008,-0.8025
3.49490e-008,-0.8251
3.49875e-008,-0.7987
3.50261e-008,-0.7617
3.50647e-008,-0.6472
3.51032e-008,-0.4737
3.51418e-008,-0.2597
3.51804e-008,-0.0207
3.52190e-008,0.2135
3.52575e-008,0.4036
3.52961e-008,0.5702
3.53347e-008,0.6900
3.53733e-008,0.7722
3.54119e-008,0.8619
3.54504e-008,0.8853
3.54890e-008,0.8738
3.55276e-008,0.7871
3.55661e-008,0.5933
3.56047e-008,0.3276
3.56433e-008,0.0278
3.56819e-008,-0.2707
3.57205e-008,-0.4988
3.57590e-008,-0.6539
3.57976e-008,-0.7462
3.58362e-008,-0.7906
3.58747e-008,-0.8226
3.59133e-008,-0.8118
3.59519e-008,-0.7779
3.59905e-008,-0.6920
3.60290e-008,-0.5326
3.60676e-008,-0.3305
3.61062e-008,-0.0984
3.61448e-008,0.1440
3.61834e-008,0.3462
3.62219e-008,0.5205
3.62605e-008,0.6573
3.62991e-008,0.7489
3.63376e-008,0.8415
3.63762e-008,0.8845
3.64148e-008,0.8819
3.64534e-008,0.8268
3.64920e-008,0.6647
3.65305e-008,0.4165
3.65691e-008,0.1250
3.66077e-008,-0.1799
3.66462e-008,-0.4362
3.66848e-008,-0.6114
3.67234e-008,-0.7238
3.67620e-008,-0.7802
3.68006e-008,-0.8158
3.68391e-008,-0.8204
3.68777e-008,-0.7867
3.69163e-008,-0.7285
3.69549e-008,-0.5883
3.69934e-008,-0.3989
3.70320e-008,-0.1743
3.70706e-008,0.0692
3.71091e-008,0.2873
3.71477e-008,0.4677
3.71863e-008,0.6198
3.72249e-008,0.7232
3.72635e-008,0.8135
3.73020e-008,0.8781
3.73406e-008,0.8826
3.73792e-008,0.8547
3.74177e-008,0.7271
3.74563e-008,0.5017
3.74949e-008,0.2202
3.75335e-008,-0.0849
3.75721e-008,-0.3652
3.76106e-008,-0.5629
3.76492e-008,-0.6952
3.76878e-008,-0.7667
3.77263e-008,-0.8036
3.77649e-008,-0.8243
3.78035e-008,-0.7959
3.78421e-008,-0.7569
3.78806e-008,-0.6395
3.79192e-008,-0.4634
3.79578e-008,-0.2478
3.79964e-008,-0.0080
3.80350e-008,0.2245
3.80735e-008,0.4124
3.81121e-008,0.5773
3.81507e-008,0.6949
3.81892e-008,0.7757
3.82278e-008,0.8654
3.82664e-008,0.8853
3.83050e-008,0.8725
3.83436e-008,0.7797
3.83821e-008,0.5814
3.84207e-008,0.3129
3.84593e-008,0.0119
3.84978e-008,-0.2845
3.85364e-008,-0.5083
3.85750e-008,-0.6603
3.86136e-008,-0.7495
3.86521e-008,-0.7924
3.86907e-008,-0.8239
3.87293e-008,-0.8100
3.87679e-008,-0.7773
3.88065e-008,-0.6852
3.88450e-008,-0.5234
3.88836e-008,-0.3193
3.89222e-008,-0.0857
3.89607e-008,0.1557
3.89993e-008,0.3554
3.90379e-008,0.5292
3.90765e-008,0.6628
3.91151e-008,0.7531
3.91536e-008,0.8441
3.91922e-008,0.8845
3.92308e-008,0.8799
3.92693e-008,0.8211
3.93079e-008,0.6534
3.93465e-008,0.4022
3.93851e-008,0.1096
3.94237e-008,-0.1951
3.94622e-008,-0.4471
3.95008e-008,-0.6184
3.95394e-008,-0.7278
3.95780e-008,-0.7817
3.96165e-008,-0.8182
3.96551e-008,-0.8197
3.96937e-008,-0.7889
3.97322e-008,-0.7235
3.97708e-008,-0.5796
