.HEADER
..NAMES
Time,V U1.AA23
7.4450e-009,0.3169
7.4835e-009,0.3149
7.5221e-009,0.3138
7.5607e-009,0.3133
7.5993e-009,0.3130
7.6379e-009,0.3134
7.6764e-009,0.3142
7.7150e-009,0.3146
7.7536e-009,0.3149
7.7922e-009,0.3152
7.8307e-009,0.3151
7.8693e-009,0.3147
7.9079e-009,0.3147
7.9464e-009,0.3146
7.9850e-009,0.3146
8.0236e-009,0.3147
8.0622e-009,0.3148
8.1008e-009,0.3147
8.1393e-009,0.3148
8.1779e-009,0.3148
8.2165e-009,0.3147
8.2550e-009,0.3147
8.2936e-009,0.3147
8.3322e-009,0.3147
8.3708e-009,0.3146
8.4093e-009,0.3147
8.4479e-009,0.3147
8.4865e-009,0.3147
8.5251e-009,0.3148
8.5637e-009,0.3200
8.6022e-009,0.3381
8.6408e-009,0.3863
8.6794e-009,0.4806
8.7179e-009,0.6149
8.7565e-009,0.7656
8.7951e-009,0.8806
8.8337e-009,0.9573
8.8722e-009,1.0109
8.9108e-009,1.0559
8.9494e-009,1.0998
8.9880e-009,1.1361
9.0266e-009,1.1971
9.0651e-009,1.2187
9.1037e-009,1.2108
9.1423e-009,1.1593
9.1808e-009,1.0353
9.2194e-009,0.8730
9.2580e-009,0.7150
9.2966e-009,0.5749
9.3352e-009,0.4755
9.3737e-009,0.4126
9.4123e-009,0.3649
9.4509e-009,0.3359
9.4895e-009,0.3038
9.5280e-009,0.2937
9.5666e-009,0.3147
9.6052e-009,0.3883
9.6437e-009,0.5193
9.6823e-009,0.6899
9.7209e-009,0.8533
9.7595e-009,0.9757
9.7981e-009,1.0528
9.8366e-009,1.0995
9.8752e-009,1.1359
9.9138e-009,1.1613
9.9524e-009,1.1761
9.9909e-009,1.1851
1.00295e-008,1.1881
1.00681e-008,1.1828
1.01066e-008,1.1737
1.01452e-008,1.1627
1.01838e-008,1.1498
1.02224e-008,1.1397
1.02610e-008,1.1373
1.02995e-008,1.1417
1.03381e-008,1.1505
1.03767e-008,1.1609
1.04152e-008,1.1727
1.04538e-008,1.1834
1.04924e-008,1.1856
1.05310e-008,1.1629
1.05695e-008,1.0867
1.06081e-008,0.9546
1.06467e-008,0.8099
1.06853e-008,0.6758
1.07239e-008,0.5635
1.07624e-008,0.4787
1.08010e-008,0.4133
1.08396e-008,0.3681
1.08781e-008,0.3400
1.09167e-008,0.3192
1.09553e-008,0.3039
1.09939e-008,0.2982
1.10324e-008,0.3002
1.10710e-008,0.3090
1.11096e-008,0.3254
1.11482e-008,0.3442
1.11868e-008,0.3574
1.12253e-008,0.3626
1.12639e-008,0.3606
1.13025e-008,0.3527
1.13410e-008,0.3424
1.13796e-008,0.3380
1.14182e-008,0.3504
1.14568e-008,0.3971
1.14953e-008,0.4934
1.15339e-008,0.6299
1.15725e-008,0.7790
1.16111e-008,0.8905
1.16497e-008,0.9643
1.16882e-008,1.0154
1.17268e-008,1.0583
1.17654e-008,1.1011
1.18039e-008,1.1361
1.18425e-008,1.1990
1.18811e-008,1.2187
1.19197e-008,1.2093
1.19583e-008,1.1544
1.19968e-008,1.0272
1.20354e-008,0.8651
1.20740e-008,0.7070
1.21126e-008,0.5682
1.21511e-008,0.4717
1.21897e-008,0.4096
1.22283e-008,0.3628
1.22668e-008,0.3349
1.23054e-008,0.3169
1.23440e-008,0.2988
1.23826e-008,0.2873
1.24212e-008,0.2889
1.24597e-008,0.2976
1.24983e-008,0.3132
1.25369e-008,0.3354
1.25755e-008,0.3539
1.26140e-008,0.3627
1.26526e-008,0.3645
1.26912e-008,0.3591
1.27297e-008,0.3477
1.27683e-008,0.3382
1.28069e-008,0.3409
1.28455e-008,0.3683
1.28841e-008,0.4406
1.29226e-008,0.5611
1.29612e-008,0.7108
1.29998e-008,0.8434
1.30383e-008,0.9338
1.30769e-008,0.9932
1.31155e-008,1.0377
1.31541e-008,1.0808
1.31926e-008,1.1209
1.32312e-008,1.1747
1.32698e-008,1.2127
1.33084e-008,1.2180
1.33470e-008,1.1884
1.33855e-008,1.0959
1.34241e-008,0.9428
1.34627e-008,0.7811
1.35012e-008,0.6299
1.35398e-008,0.5118
1.35784e-008,0.4366
1.36170e-008,0.3828
1.36555e-008,0.3463
1.36941e-008,0.3252
1.37327e-008,0.3076
1.37713e-008,0.2912
1.38099e-008,0.2870
1.38484e-008,0.2927
1.38870e-008,0.3048
1.39256e-008,0.3245
1.39641e-008,0.3463
1.40027e-008,0.3596
1.40413e-008,0.3645
1.40799e-008,0.3627
1.41185e-008,0.3536
1.41570e-008,0.3416
1.41956e-008,0.3323
1.42342e-008,0.3251
1.42728e-008,0.3205
1.43113e-008,0.3198
1.43499e-008,0.3199
1.43885e-008,0.3191
1.44270e-008,0.3187
1.44656e-008,0.3178
1.45042e-008,0.3158
1.45428e-008,0.3143
1.45814e-008,0.3137
1.46199e-008,0.3133
1.46585e-008,0.3134
1.46971e-008,0.3141
1.47357e-008,0.3147
1.47742e-008,0.3150
1.48128e-008,0.3153
1.48514e-008,0.3154
1.48899e-008,0.3150
1.49285e-008,0.3148
1.49671e-008,0.3149
1.50057e-008,0.3148
1.50443e-008,0.3148
1.50828e-008,0.3149
1.51214e-008,0.3185
1.51600e-008,0.3325
1.51985e-008,0.3725
1.52371e-008,0.4569
1.52757e-008,0.5839
1.53143e-008,0.7353
1.53528e-008,0.8598
1.53914e-008,0.9433
1.54300e-008,1.0007
1.54686e-008,1.0467
1.55071e-008,1.0909
1.55457e-008,1.1296
1.55843e-008,1.1880
1.56229e-008,1.2169
1.56615e-008,1.2154
1.57000e-008,1.1758
1.57386e-008,1.0673
1.57772e-008,0.9080
1.58158e-008,0.7483
1.58543e-008,0.6022
1.58929e-008,0.4932
1.59315e-008,0.4245
1.59701e-008,0.3736
1.60086e-008,0.3407
1.60472e-008,0.3092
1.60858e-008,0.2938
1.61243e-008,0.3066
1.61629e-008,0.3679
1.62015e-008,0.4871
1.62401e-008,0.6520
1.62786e-008,0.8215
1.63172e-008,0.9537
1.63558e-008,1.0396
1.63944e-008,1.0909
1.64329e-008,1.1287
1.64715e-008,1.1570
1.65101e-008,1.1926
1.65487e-008,1.2262
1.65873e-008,1.2309
1.66258e-008,1.2041
1.66644e-008,1.1204
1.67030e-008,0.9717
1.67416e-008,0.8065
1.67801e-008,0.6492
1.68187e-008,0.5224
1.68573e-008,0.4392
1.68959e-008,0.3827
1.69344e-008,0.3457
1.69730e-008,0.3256
1.70116e-008,0.3094
1.70501e-008,0.2935
1.70887e-008,0.2879
1.71273e-008,0.2922
1.71659e-008,0.3031
1.72044e-008,0.3216
1.72430e-008,0.3435
1.72816e-008,0.3584
1.73202e-008,0.3647
1.73588e-008,0.3637
1.73973e-008,0.3553
1.74359e-008,0.3435
1.74745e-008,0.3379
1.75131e-008,0.3487
1.75516e-008,0.3923
1.75902e-008,0.4860
1.76288e-008,0.6216
1.76674e-008,0.7719
1.77059e-008,0.8860
1.77445e-008,0.9618
1.77831e-008,1.0131
1.78216e-008,1.0558
1.78602e-008,1.0988
1.78988e-008,1.1345
1.79374e-008,1.1957
1.79759e-008,1.2182
1.80145e-008,1.2110
1.80531e-008,1.1597
1.80917e-008,1.0363
1.81302e-008,0.8743
1.81688e-008,0.7157
1.82074e-008,0.5752
1.82460e-008,0.4759
1.82846e-008,0.4128
1.83231e-008,0.3652
1.83617e-008,0.3364
1.84003e-008,0.3041
1.84389e-008,0.2938
1.84774e-008,0.3147
1.85160e-008,0.3879
1.85546e-008,0.5186
1.85932e-008,0.6891
1.86317e-008,0.8527
1.86703e-008,0.9752
1.87089e-008,1.0525
1.87474e-008,1.0994
1.87860e-008,1.1358
1.88246e-008,1.1612
1.88632e-008,1.1761
1.89017e-008,1.1850
1.89403e-008,1.1881
1.89789e-008,1.1828
1.90175e-008,1.1738
1.90560e-008,1.1628
1.90946e-008,1.1499
1.91332e-008,1.1398
1.91718e-008,1.1374
1.92104e-008,1.1417
1.92489e-008,1.1505
1.92875e-008,1.1609
1.93261e-008,1.1726
1.93647e-008,1.1834
1.94032e-008,1.1856
1.94418e-008,1.1631
1.94804e-008,1.0873
1.95190e-008,0.9553
1.95575e-008,0.8107
1.95961e-008,0.6765
1.96347e-008,0.5641
1.96732e-008,0.4791
1.97118e-008,0.4136
1.97504e-008,0.3683
1.97890e-008,0.3337
1.98275e-008,0.3063
1.98661e-008,0.3124
1.99047e-008,0.3605
1.99433e-008,0.4630
1.99819e-008,0.6157
2.00204e-008,0.7856
2.00590e-008,0.9231
2.00976e-008,1.0184
2.01362e-008,1.0771
2.01747e-008,1.1166
2.02133e-008,1.1497
2.02519e-008,1.1706
2.02905e-008,1.1821
2.03290e-008,1.1880
2.03676e-008,1.1865
2.04062e-008,1.1781
2.04447e-008,1.1673
2.04833e-008,1.1553
2.05219e-008,1.1431
2.05605e-008,1.1371
2.05990e-008,1.1395
2.06376e-008,1.1467
2.06762e-008,1.1563
2.07148e-008,1.1657
2.07533e-008,1.1717
2.07919e-008,1.1749
2.08305e-008,1.1771
2.08691e-008,1.1783
2.09077e-008,1.1788
2.09462e-008,1.1800
2.09848e-008,1.1812
2.10234e-008,1.1821
2.10620e-008,1.1829
2.11005e-008,1.1839
2.11391e-008,1.1844
2.11777e-008,1.1846
2.12163e-008,1.1882
2.12548e-008,1.1925
2.12934e-008,1.1858
2.13320e-008,1.1470
2.13705e-008,1.0489
2.14091e-008,0.9060
2.14477e-008,0.7635
2.14863e-008,0.6345
2.15248e-008,0.5314
2.15634e-008,0.4530
2.16020e-008,0.3939
2.16406e-008,0.3557
2.16791e-008,0.3174
2.17177e-008,0.3044
2.17563e-008,0.3246
2.17949e-008,0.3920
2.18335e-008,0.5149
2.18720e-008,0.6795
2.19106e-008,0.8402
2.19492e-008,0.9623
2.19878e-008,1.0431
2.20263e-008,1.0923
2.20649e-008,1.1297
2.21035e-008,1.1589
2.21420e-008,1.1759
2.21806e-008,1.1847
2.22192e-008,1.1884
2.22578e-008,1.1839
2.22963e-008,1.1741
2.23349e-008,1.1629
2.23735e-008,1.1504
2.24121e-008,1.1398
2.24506e-008,1.1371
2.24892e-008,1.1417
2.25278e-008,1.1500
2.25664e-008,1.1599
2.26050e-008,1.1683
2.26435e-008,1.1729
2.26821e-008,1.1756
2.27207e-008,1.1776
2.27593e-008,1.1783
2.27978e-008,1.1791
2.28364e-008,1.1804
2.28750e-008,1.1814
2.29136e-008,1.1822
2.29521e-008,1.1832
2.29907e-008,1.1841
2.30293e-008,1.1844
2.30678e-008,1.1849
2.31064e-008,1.1900
2.31450e-008,1.1921
2.31836e-008,1.1768
2.32221e-008,1.1182
2.32607e-008,0.9990
2.32993e-008,0.8522
2.33379e-008,0.7136
2.33764e-008,0.5933
2.34150e-008,0.5000
2.34536e-008,0.4288
2.34922e-008,0.3773
2.35308e-008,0.3455
2.35693e-008,0.3096
2.36079e-008,0.3077
2.36465e-008,0.3431
2.36851e-008,0.4304
2.37236e-008,0.5717
2.37622e-008,0.7424
2.38008e-008,0.8900
2.38394e-008,0.9965
2.38779e-008,1.0640
2.39165e-008,1.1065
2.39551e-008,1.1416
2.39936e-008,1.1663
2.40322e-008,1.2148
2.40708e-008,1.2314
2.41094e-008,1.2234
2.41479e-008,1.1741
2.41865e-008,1.0544
2.42251e-008,0.8920
2.42637e-008,0.7293
2.43023e-008,0.5830
2.43408e-008,0.4782
2.43794e-008,0.4117
2.44180e-008,0.3628
2.44566e-008,0.3348
2.44951e-008,0.3180
2.45337e-008,0.3008
2.45723e-008,0.2884
2.46109e-008,0.2887
2.46494e-008,0.2963
2.46880e-008,0.3106
2.47266e-008,0.3320
2.47651e-008,0.3515
2.48037e-008,0.3619
2.48423e-008,0.3649
2.48809e-008,0.3604
2.49194e-008,0.3493
2.49580e-008,0.3391
2.49966e-008,0.3398
2.50352e-008,0.3633
2.50737e-008,0.4297
2.51123e-008,0.5453
2.51509e-008,0.6933
2.51895e-008,0.8307
2.52281e-008,0.9252
2.52666e-008,0.9874
2.53052e-008,1.0330
2.53438e-008,1.0759
2.53824e-008,1.1168
2.54209e-008,1.1675
2.54595e-008,1.2105
2.54981e-008,1.2188
2.55367e-008,1.1940
2.55752e-008,1.1099
2.56138e-008,0.9610
2.56524e-008,0.7988
2.56909e-008,0.6455
2.57295e-008,0.5226
2.57681e-008,0.4434
2.58067e-008,0.3880
2.58452e-008,0.3492
2.58838e-008,0.3237
2.59224e-008,0.2967
2.59610e-008,0.2983
2.59995e-008,0.3419
2.60381e-008,0.4421
2.60767e-008,0.5951
2.61153e-008,0.7704
2.61539e-008,0.9162
2.61924e-008,1.0163
2.62310e-008,1.0770
2.62696e-008,1.1171
2.63082e-008,1.1492
2.63467e-008,1.1689
2.63853e-008,1.1807
2.64239e-008,1.1873
2.64625e-008,1.1863
2.65010e-008,1.1787
2.65396e-008,1.1689
2.65782e-008,1.1569
2.66167e-008,1.1443
2.66553e-008,1.1374
2.66939e-008,1.1385
2.67325e-008,1.1453
2.67710e-008,1.1552
2.68096e-008,1.1650
2.68482e-008,1.1713
2.68868e-008,1.1750
2.69254e-008,1.1773
2.69639e-008,1.1783
2.70025e-008,1.1788
2.70411e-008,1.1800
2.70797e-008,1.1811
2.71182e-008,1.1820
2.71568e-008,1.1829
2.71954e-008,1.1838
2.72340e-008,1.1844
2.72725e-008,1.1847
2.73111e-008,1.1847
2.73497e-008,1.1842
2.73882e-008,1.1836
2.74268e-008,1.1835
2.74654e-008,1.1836
2.75040e-008,1.1836
2.75425e-008,1.1838
2.75811e-008,1.1840
2.76197e-008,1.1839
2.76583e-008,1.1838
2.76968e-008,1.1838
2.77354e-008,1.1838
2.77740e-008,1.1839
2.78126e-008,1.1839
2.78512e-008,1.1838
2.78897e-008,1.1838
2.79283e-008,1.1839
2.79669e-008,1.1839
2.80055e-008,1.1839
2.80440e-008,1.1839
2.80826e-008,1.1839
2.81212e-008,1.1839
2.81598e-008,1.1838
2.81983e-008,1.1838
2.82369e-008,1.1838
2.82755e-008,1.1838
2.83140e-008,1.1838
2.83526e-008,1.1838
2.83912e-008,1.1838
2.84298e-008,1.1838
2.84683e-008,1.1838
2.85069e-008,1.1838
2.85455e-008,1.1838
2.85841e-008,1.1838
2.86226e-008,1.1838
2.86612e-008,1.1838
2.86998e-008,1.1838
2.87384e-008,1.1838
2.87770e-008,1.1838
2.88155e-008,1.1838
2.88541e-008,1.1837
2.88927e-008,1.1837
2.89313e-008,1.1837
2.89698e-008,1.1837
2.90084e-008,1.1837
2.90470e-008,1.1837
2.90855e-008,1.1837
2.91241e-008,1.1837
2.91627e-008,1.1837
2.92013e-008,1.1837
2.92398e-008,1.1837
2.92784e-008,1.1837
2.93170e-008,1.1837
2.93556e-008,1.1837
2.93941e-008,1.1837
2.94327e-008,1.1837
2.94713e-008,1.1837
2.95099e-008,1.1837
2.95485e-008,1.1837
2.95870e-008,1.1837
2.96256e-008,1.1837
2.96642e-008,1.1837
2.97028e-008,1.1837
2.97413e-008,1.1837
2.97799e-008,1.1837
2.98185e-008,1.1837
2.98570e-008,1.1837
2.98956e-008,1.1836
2.99342e-008,1.1836
2.99728e-008,1.1836
3.00113e-008,1.1836
3.00499e-008,1.1836
3.00885e-008,1.1836
3.01271e-008,1.1872
3.01657e-008,1.1921
3.02042e-008,1.1859
3.02428e-008,1.1474
3.02814e-008,1.0496
3.03199e-008,0.9068
3.03585e-008,0.7639
3.03971e-008,0.6346
3.04357e-008,0.5314
3.04743e-008,0.4530
3.05128e-008,0.3938
3.05514e-008,0.3556
3.05900e-008,0.3311
3.06285e-008,0.3125
3.06671e-008,0.3010
3.07057e-008,0.2983
3.07443e-008,0.3025
3.07829e-008,0.3139
3.08214e-008,0.3316
3.08600e-008,0.3491
3.08986e-008,0.3597
3.09372e-008,0.3624
3.09757e-008,0.3581
3.10143e-008,0.3490
3.10529e-008,0.3389
3.10914e-008,0.3301
3.11300e-008,0.3237
3.11686e-008,0.3206
3.12072e-008,0.3197
3.12458e-008,0.3191
3.12843e-008,0.3183
3.13229e-008,0.3178
3.13615e-008,0.3167
3.14000e-008,0.3153
3.14386e-008,0.3140
3.14772e-008,0.3133
3.15158e-008,0.3141
3.15544e-008,0.3214
3.15929e-008,0.3455
3.16315e-008,0.4050
3.16701e-008,0.5111
3.17087e-008,0.6532
3.17472e-008,0.7992
3.17858e-008,0.9029
3.18244e-008,0.9719
3.18629e-008,1.0224
3.19015e-008,1.0668
3.19401e-008,1.1100
3.19787e-008,1.1430
3.20173e-008,1.1636
3.20558e-008,1.1739
3.20944e-008,1.1751
3.21330e-008,1.1689
3.21715e-008,1.1601
3.22101e-008,1.1503
3.22487e-008,1.1409
3.22873e-008,1.1372
3.23259e-008,1.1416
3.23644e-008,1.1506
3.24030e-008,1.1600
3.24416e-008,1.1677
3.24801e-008,1.1797
3.25187e-008,1.1859
3.25573e-008,1.1761
3.25959e-008,1.1266
3.26344e-008,1.0155
3.26730e-008,0.8705
3.27116e-008,0.7321
3.27502e-008,0.6087
3.27888e-008,0.5125
3.28273e-008,0.4392
3.28659e-008,0.3850
3.29045e-008,0.3504
3.29430e-008,0.3124
3.29816e-008,0.3052
3.30202e-008,0.3332
3.30588e-008,0.4119
3.30974e-008,0.5458
3.31359e-008,0.7150
3.31745e-008,0.8692
3.32131e-008,0.9828
3.32516e-008,1.0555
3.32902e-008,1.1003
3.33288e-008,1.1366
3.33674e-008,1.1631
3.34060e-008,1.2080
3.34445e-008,1.2303
3.34831e-008,1.2269
3.35217e-008,1.1864
3.35603e-008,1.0788
3.35988e-008,0.9189
3.36374e-008,0.7552
3.36760e-008,0.6047
3.37145e-008,0.4923
3.37531e-008,0.4208
3.37917e-008,0.3696
3.38303e-008,0.3383
3.38689e-008,0.3105
3.39074e-008,0.2942
3.39460e-008,0.3070
3.39846e-008,0.3679
3.40231e-008,0.4852
3.40617e-008,0.6497
3.41003e-008,0.8191
3.41389e-008,0.9512
3.41775e-008,1.0383
3.42160e-008,1.0908
3.42546e-008,1.1284
3.42932e-008,1.1568
3.43318e-008,1.1927
3.43703e-008,1.2259
3.44089e-008,1.2305
3.44475e-008,1.2042
3.44860e-008,1.1211
3.45246e-008,0.9728
3.45632e-008,0.8078
3.46018e-008,0.6503
3.46404e-008,0.5229
3.46789e-008,0.4396
3.47175e-008,0.3830
3.47561e-008,0.3456
3.47946e-008,0.3254
3.48332e-008,0.3093
3.48718e-008,0.2933
3.49104e-008,0.2876
3.49490e-008,0.2920
3.49875e-008,0.3028
3.50261e-008,0.3213
3.50647e-008,0.3432
3.51032e-008,0.3581
3.51418e-008,0.3644
3.51804e-008,0.3636
3.52190e-008,0.3553
3.52575e-008,0.3434
3.52961e-008,0.3377
3.53347e-008,0.3483
3.53733e-008,0.3914
3.54119e-008,0.4846
3.54504e-008,0.6199
3.54890e-008,0.7704
3.55276e-008,0.8849
3.55661e-008,0.9610
3.56047e-008,1.0124
3.56433e-008,1.0552
3.56819e-008,1.0983
3.57205e-008,1.1341
3.57590e-008,1.1580
3.57976e-008,1.1714
3.58362e-008,1.1755
3.58747e-008,1.1709
3.59133e-008,1.1629
3.59519e-008,1.1534
3.59905e-008,1.1431
3.60290e-008,1.1374
3.60676e-008,1.1400
3.61062e-008,1.1481
3.61448e-008,1.1577
3.61834e-008,1.1663
3.62219e-008,1.1774
3.62605e-008,1.1855
3.62991e-008,1.1815
3.63376e-008,1.1458
3.63762e-008,1.0504
3.64148e-008,0.9093
3.64534e-008,0.7681
3.64920e-008,0.6391
3.65305e-008,0.5354
3.65691e-008,0.4572
3.66077e-008,0.3973
3.66462e-008,0.3580
3.66848e-008,0.3206
3.67234e-008,0.3044
3.67620e-008,0.3216
3.68006e-008,0.3859
3.68391e-008,0.5055
3.68777e-008,0.6690
3.69163e-008,0.8322
3.69549e-008,0.9570
3.69934e-008,1.0397
3.70320e-008,1.0899
3.70706e-008,1.1273
3.71091e-008,1.1572
3.71477e-008,1.1751
3.71863e-008,1.1843
3.72249e-008,1.1884
3.72635e-008,1.1845
3.73020e-008,1.1749
3.73406e-008,1.1638
3.73792e-008,1.1513
3.74177e-008,1.1404
3.74563e-008,1.1371
3.74949e-008,1.1413
3.75335e-008,1.1495
3.75721e-008,1.1594
3.76106e-008,1.1680
3.76492e-008,1.1729
3.76878e-008,1.1756
3.77263e-008,1.1776
3.77649e-008,1.1784
3.78035e-008,1.1791
3.78421e-008,1.1804
3.78806e-008,1.1814
3.79192e-008,1.1822
3.79578e-008,1.1832
3.79964e-008,1.1841
3.80350e-008,1.1845
3.80735e-008,1.1846
3.81121e-008,1.1897
3.81507e-008,1.1923
3.81892e-008,1.1787
3.82278e-008,1.1235
3.82664e-008,1.0076
3.83050e-008,0.8609
3.83436e-008,0.7218
3.83821e-008,0.5999
3.84207e-008,0.5050
3.84593e-008,0.4325
3.84978e-008,0.3800
3.85364e-008,0.3472
3.85750e-008,0.3249
3.86136e-008,0.3082
3.86521e-008,0.2995
3.86907e-008,0.2992
3.87293e-008,0.3055
3.87679e-008,0.3192
3.88065e-008,0.3377
3.88450e-008,0.3535
3.88836e-008,0.3616
3.89222e-008,0.3619
3.89607e-008,0.3558
3.89993e-008,0.3460
3.90379e-008,0.3362
3.90765e-008,0.3280
3.91151e-008,0.3226
3.91536e-008,0.3204
3.91922e-008,0.3197
3.92308e-008,0.3190
3.92693e-008,0.3183
3.93079e-008,0.3178
3.93465e-008,0.3164
3.93851e-008,0.3150
3.94237e-008,0.3139
3.94622e-008,0.3133
3.95008e-008,0.3156
3.95394e-008,0.3265
3.95780e-008,0.3595
3.96165e-008,0.4335
3.96551e-008,0.5526
3.96937e-008,0.7020
3.97322e-008,0.8363
3.97708e-008,0.9276
3.98094e-008,0.9891
3.98480e-008,1.0365
3.98866e-008,1.0808
3.99251e-008,1.1215
3.99637e-008,1.1760
4.00023e-008,1.2135
4.00408e-008,1.2184
4.00794e-008,1.1892
4.01180e-008,1.0974
4.01566e-008,0.9446
4.01952e-008,0.7831
4.02337e-008,0.6320
4.02723e-008,0.5130
4.03109e-008,0.4374
4.03494e-008,0.3834
4.03880e-008,0.3464
4.04266e-008,0.3191
4.04652e-008,0.2955
4.05037e-008,0.3002
4.05423e-008,0.3491
4.05809e-008,0.4552
4.06195e-008,0.6121
4.06581e-008,0.7864
4.06966e-008,0.9282
4.07352e-008,1.0240
4.07738e-008,1.0815
4.08123e-008,1.1206
4.08509e-008,1.1518
4.08895e-008,1.1704
4.09281e-008,1.1816
4.09667e-008,1.1877
4.10052e-008,1.1858
4.10438e-008,1.1780
4.10824e-008,1.1679
4.11209e-008,1.1556
4.11595e-008,1.1433
4.11981e-008,1.1373
4.12367e-008,1.1390
4.12752e-008,1.1462
4.13138e-008,1.1563
4.13524e-008,1.1658
4.13910e-008,1.1791
4.14296e-008,1.1865
