.HEADER
..NAMES
Time,V U1.AD6&AE6
.DATA
0.0e+000,-0.8628
3.86e-011,-0.8628
7.72e-011,-0.8628
1.157e-010,-0.8628
1.543e-010,-0.8628
1.929e-010,-0.8628
2.314e-010,-0.8628
2.700e-010,-0.8628
3.086e-010,-0.8628
3.472e-010,-0.8628
3.857e-010,-0.8628
4.243e-010,-0.8628
4.629e-010,-0.8628
5.015e-010,-0.8628
5.401e-010,-0.8628
5.786e-010,-0.8628
6.172e-010,-0.8628
6.558e-010,-0.8628
6.944e-010,-0.8628
7.329e-010,-0.8628
7.715e-010,-0.8628
8.101e-010,-0.8628
8.486e-010,-0.8628
8.872e-010,-0.8628
9.258e-010,-0.8628
9.644e-010,-0.8628
1.0029e-009,-0.8628
1.0415e-009,-0.8628
1.0801e-009,-0.8628
1.1187e-009,-0.8628
1.1572e-009,-0.8616
1.1958e-009,-0.8540
1.2344e-009,-0.8289
1.2730e-009,-0.7717
1.3115e-009,-0.6617
1.3501e-009,-0.4962
1.3887e-009,-0.2871
1.4273e-009,-0.0668
1.4658e-009,0.1342
1.5044e-009,0.3076
1.5430e-009,0.4662
1.5816e-009,0.5964
1.6202e-009,0.7100
1.6587e-009,0.8150
1.6973e-009,0.8399
1.7359e-009,0.8302
1.7745e-009,0.7202
1.8130e-009,0.5148
1.8516e-009,0.2341
1.8902e-009,-0.0712
1.9288e-009,-0.3470
1.9673e-009,-0.5477
2.0059e-009,-0.6827
2.0445e-009,-0.7547
2.0830e-009,-0.7926
2.1216e-009,-0.8179
2.1602e-009,-0.7906
2.1988e-009,-0.7578
2.2374e-009,-0.6438
2.2759e-009,-0.4784
2.3145e-009,-0.2581
2.3531e-009,-0.0117
2.3916e-009,0.2141
2.4302e-009,0.3942
2.4688e-009,0.5563
2.5074e-009,0.6702
2.5459e-009,0.7599
2.5845e-009,0.8556
2.6231e-009,0.8800
2.6617e-009,0.8727
2.7003e-009,0.7866
2.7388e-009,0.6012
2.7774e-009,0.3377
2.8160e-009,0.0312
2.8545e-009,-0.2646
2.8931e-009,-0.4898
2.9317e-009,-0.6493
2.9703e-009,-0.7366
3.0089e-009,-0.7824
3.0474e-009,-0.8159
3.0860e-009,-0.8044
3.1246e-009,-0.7752
3.1631e-009,-0.6891
3.2017e-009,-0.5339
3.2403e-009,-0.3328
3.2789e-009,-0.0901
3.3175e-009,0.1500
3.3560e-009,0.3389
3.3946e-009,0.5120
3.4332e-009,0.6388
3.4717e-009,0.7341
3.5103e-009,0.8328
3.5489e-009,0.8794
3.5875e-009,0.8783
3.6260e-009,0.8261
3.6646e-009,0.6675
3.7032e-009,0.4279
3.7418e-009,0.1292
3.7803e-009,-0.1762
3.8189e-009,-0.4267
3.8575e-009,-0.6073
3.8961e-009,-0.7158
3.9346e-009,-0.7709
3.9732e-009,-0.8066
4.0118e-009,-0.8136
4.0504e-009,-0.7775
4.0890e-009,-0.7272
4.1275e-009,-0.5862
4.1661e-009,-0.4031
4.2047e-009,-0.1689
4.2433e-009,0.0779
4.2818e-009,0.2828
4.3204e-009,0.4590
4.3590e-009,0.6038
4.3975e-009,0.7054
4.4361e-009,0.7999
4.4747e-009,0.8737
4.5133e-009,0.8760
4.5519e-009,0.8547
4.5904e-009,0.7273
4.6290e-009,0.5122
4.6676e-009,0.2266
4.7062e-009,-0.0822
4.7447e-009,-0.3569
4.7833e-009,-0.5568
4.8219e-009,-0.6896
4.8604e-009,-0.7573
4.8990e-009,-0.7926
4.9376e-009,-0.8176
4.9762e-009,-0.7882
5.0147e-009,-0.7542
5.0533e-009,-0.6365
5.0919e-009,-0.4672
5.1305e-009,-0.2461
5.1691e-009,0.0007
5.2076e-009,0.2251
5.2462e-009,0.4034
5.2848e-009,0.5643
5.3234e-009,0.6756
5.3619e-009,0.7635
5.4005e-009,0.8599
5.4391e-009,0.8797
5.4776e-009,0.8712
5.5162e-009,0.7786
5.5548e-009,0.5889
5.5934e-009,0.3217
5.6320e-009,0.0149
5.6705e-009,-0.2787
5.7091e-009,-0.5002
5.7477e-009,-0.6562
5.7863e-009,-0.7403
5.8248e-009,-0.7845
5.8634e-009,-0.8165
5.9020e-009,-0.8027
5.9405e-009,-0.7719
5.9791e-009,-0.6829
6.0177e-009,-0.5250
6.0563e-009,-0.3211
6.0948e-009,-0.0780
6.1334e-009,0.1610
6.1720e-009,0.3472
6.2106e-009,0.5189
6.2492e-009,0.6438
6.2877e-009,0.7380
6.3263e-009,0.8383
6.3649e-009,0.8800
6.4035e-009,0.8786
6.4420e-009,0.8204
6.4806e-009,0.6573
6.5192e-009,0.4132
6.5577e-009,0.1129
6.5963e-009,-0.1914
6.6349e-009,-0.4378
6.6735e-009,-0.6152
6.7121e-009,-0.7199
6.7506e-009,-0.7736
6.7892e-009,-0.8098
6.8278e-009,-0.8129
6.8664e-009,-0.7807
6.9049e-009,-0.7222
6.9435e-009,-0.5783
6.9821e-009,-0.3925
7.0206e-009,-0.1564
7.0592e-009,0.0896
7.0978e-009,0.2912
7.1364e-009,0.4682
7.1749e-009,0.6092
7.2135e-009,0.7099
7.2521e-009,0.8033
7.2907e-009,0.8742
7.3293e-009,0.8751
7.3678e-009,0.8503
7.4064e-009,0.7176
7.4450e-009,0.4984
7.4835e-009,0.2109
7.5221e-009,-0.0980
7.5607e-009,-0.3694
7.5993e-009,-0.5656
7.6379e-009,-0.6945
7.6764e-009,-0.7596
7.7150e-009,-0.7975
7.7536e-009,-0.8181
7.7922e-009,-0.7859
7.8307e-009,-0.7518
7.8693e-009,-0.6285
7.9079e-009,-0.4581
7.9464e-009,-0.2340
7.9850e-009,0.0129
