.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
1.27297e-008,0.6427
1.27683e-008,0.4836
1.28069e-008,0.3695
1.28455e-008,0.3076
1.28841e-008,0.2906
1.29226e-008,0.2944
1.29612e-008,0.2873
1.29998e-008,0.3030
1.30383e-008,0.3451
1.30769e-008,0.4325
1.31155e-008,0.5702
1.31541e-008,0.7507
1.31926e-008,0.9181
1.32312e-008,1.0457
1.32698e-008,1.1318
1.33084e-008,1.1797
1.33470e-008,1.1980
1.33855e-008,1.2001
1.34241e-008,1.2294
1.34627e-008,1.2393
1.35012e-008,1.2273
1.35398e-008,1.1792
1.35784e-008,1.0657
1.36170e-008,0.8907
1.36555e-008,0.7000
1.36941e-008,0.5296
1.37327e-008,0.4002
1.37713e-008,0.3217
1.38099e-008,0.2926
1.38484e-008,0.2922
1.38870e-008,0.2884
1.39256e-008,0.2962
1.39641e-008,0.3278
1.40027e-008,0.3994
1.40413e-008,0.5214
1.40799e-008,0.6911
1.41185e-008,0.8691
1.41570e-008,1.0099
1.41956e-008,1.1090
1.42342e-008,1.1684
1.42728e-008,1.1947
1.43113e-008,1.2000
1.43499e-008,1.2206
1.43885e-008,1.2387
1.44270e-008,1.2337
1.44656e-008,1.2002
1.45042e-008,1.1095
1.45428e-008,0.9506
1.45814e-008,0.7594
1.46199e-008,0.5799
1.46585e-008,0.4361
1.46971e-008,0.3408
1.47357e-008,0.2974
1.47742e-008,0.2908
1.48128e-008,0.2913
1.48514e-008,0.2911
1.48899e-008,0.3145
1.49285e-008,0.3713
1.49671e-008,0.4774
1.50057e-008,0.6329
1.50443e-008,0.8164
1.50828e-008,0.9698
1.51214e-008,1.0822
1.51600e-008,1.1537
1.51985e-008,1.1894
1.52371e-008,1.1999
1.52757e-008,1.2058
1.53143e-008,1.2361
1.53528e-008,1.2377
1.53914e-008,1.2154
1.54300e-008,1.1460
1.54686e-008,1.0069
1.55071e-008,0.8198
1.55457e-008,0.6336
1.55843e-008,0.4767
1.56229e-008,0.3652
1.56615e-008,0.3060
1.57000e-008,0.2902
1.57386e-008,0.2946
1.57772e-008,0.2881
1.58158e-008,0.3044
1.58543e-008,0.3483
1.58929e-008,0.4383
1.59315e-008,0.5787
1.59701e-008,0.7599
1.60086e-008,0.9257
1.60472e-008,1.0512
1.60858e-008,1.1352
1.61243e-008,1.1813
1.61629e-008,1.1983
