.HEADER
..NAMES
Time,V U1.AE5
.DATA
0.0e+000,1.1837
3.86e-011,1.1837
7.72e-011,1.1837
1.157e-010,1.1837
1.543e-010,1.1837
1.929e-010,1.1837
2.314e-010,1.1837
2.700e-010,1.1837
3.086e-010,1.1837
3.472e-010,1.1837
3.857e-010,1.1837
4.243e-010,1.1837
4.629e-010,1.1837
5.015e-010,1.1837
5.401e-010,1.1837
5.786e-010,1.1837
6.172e-010,1.1837
6.558e-010,1.1837
6.944e-010,1.1837
7.329e-010,1.1837
7.715e-010,1.1837
8.101e-010,1.1837
8.486e-010,1.1837
8.872e-010,1.1837
9.258e-010,1.1853
9.644e-010,1.1903
1.0029e-009,1.1915
1.0415e-009,1.1717
1.0801e-009,1.1032
1.1187e-009,0.9746
1.1572e-009,0.8220
1.1958e-009,0.6749
1.2344e-009,0.5462
1.2730e-009,0.4491
1.3115e-009,0.3876
1.3501e-009,0.3518
1.3887e-009,0.3262
1.4273e-009,0.3016
1.4658e-009,0.3088
1.5044e-009,0.3498
1.5430e-009,0.4388
1.5816e-009,0.5822
1.6202e-009,0.7626
1.6587e-009,0.9150
1.6973e-009,1.0307
1.7359e-009,1.1091
1.7745e-009,1.1542
1.8130e-009,1.1747
1.8516e-009,1.1878
1.8902e-009,1.1982
1.9288e-009,1.2001
1.9673e-009,1.1974
2.0059e-009,1.1922
2.0445e-009,1.1832
2.0830e-009,1.1672
2.1216e-009,1.1507
2.1602e-009,1.1395
2.1988e-009,1.1338
2.2374e-009,1.1347
2.2759e-009,1.1416
2.3145e-009,1.1522
2.3531e-009,1.1680
2.3916e-009,1.1797
2.4302e-009,1.1777
2.4688e-009,1.1393
2.5074e-009,1.0377
2.5459e-009,0.8882
2.5845e-009,0.7374
2.6231e-009,0.5987
2.6617e-009,0.4860
2.7003e-009,0.4093
2.7388e-009,0.3652
2.7774e-009,0.3396
2.8160e-009,0.3095
2.8545e-009,0.3026
2.8931e-009,0.3258
2.9317e-009,0.3906
2.9703e-009,0.5074
3.0089e-009,0.6767
3.0474e-009,0.8477
3.0860e-009,0.9807
3.1246e-009,1.0766
3.1631e-009,1.1367
3.2017e-009,1.1676
3.2403e-009,1.1817
3.2789e-009,1.1942
3.3175e-009,1.2001
3.3560e-009,1.1991
3.3946e-009,1.1949
3.4332e-009,1.1881
3.4717e-009,1.1755
3.5103e-009,1.1582
3.5489e-009,1.1443
3.5875e-009,1.1359
3.6260e-009,1.1337
3.6646e-009,1.1378
3.7032e-009,1.1471
3.7418e-009,1.1574
3.7803e-009,1.1652
3.8189e-009,1.1717
3.8575e-009,1.1768
3.8961e-009,1.1795
3.9346e-009,1.1795
3.9732e-009,1.1793
4.0118e-009,1.1801
4.0504e-009,1.1805
4.0890e-009,1.1808
4.1275e-009,1.1819
4.1661e-009,1.1837
4.2047e-009,1.1847
4.2433e-009,1.1847
4.2818e-009,1.1848
4.3204e-009,1.1847
4.3590e-009,1.1842
4.3975e-009,1.1837
4.4361e-009,1.1836
4.4747e-009,1.1836
4.5133e-009,1.1834
4.5519e-009,1.1835
4.5904e-009,1.1838
4.6290e-009,1.1840
4.6676e-009,1.1840
4.7062e-009,1.1840
4.7447e-009,1.1841
4.7833e-009,1.1839
4.8219e-009,1.1838
4.8604e-009,1.1838
4.8990e-009,1.1839
4.9376e-009,1.1838
4.9762e-009,1.1838
5.0147e-009,1.1839
5.0533e-009,1.1839
5.0919e-009,1.1839
5.1305e-009,1.1839
5.1691e-009,1.1839
5.2076e-009,1.1839
5.2462e-009,1.1839
5.2848e-009,1.1838
5.3234e-009,1.1839
5.3619e-009,1.1839
5.4005e-009,1.1838
5.4391e-009,1.1839
5.4776e-009,1.1839
5.5162e-009,1.1839
5.5548e-009,1.1838
5.5934e-009,1.1838
5.6320e-009,1.1839
5.6705e-009,1.1838
5.7091e-009,1.1838
5.7477e-009,1.1838
5.7863e-009,1.1838
5.8248e-009,1.1838
5.8634e-009,1.1838
5.9020e-009,1.1838
5.9405e-009,1.1838
5.9791e-009,1.1838
6.0177e-009,1.1838
6.0563e-009,1.1838
6.0948e-009,1.1838
6.1334e-009,1.1838
6.1720e-009,1.1838
6.2106e-009,1.1838
6.2492e-009,1.1838
6.2877e-009,1.1838
6.3263e-009,1.1838
6.3649e-009,1.1838
6.4035e-009,1.1838
6.4420e-009,1.1838
6.4806e-009,1.1838
6.5192e-009,1.1838
6.5577e-009,1.1838
6.5963e-009,1.1838
6.6349e-009,1.1838
6.6735e-009,1.1838
6.7121e-009,1.1838
6.7506e-009,1.1838
6.7892e-009,1.1838
6.8278e-009,1.1838
6.8664e-009,1.1838
6.9049e-009,1.1838
6.9435e-009,1.1838
6.9821e-009,1.1838
7.0206e-009,1.1853
7.0592e-009,1.1901
7.0978e-009,1.1919
7.1364e-009,1.1739
7.1749e-009,1.1089
7.2135e-009,0.9830
7.2521e-009,0.8305
7.2907e-009,0.6829
7.3293e-009,0.5528
7.3678e-009,0.4537
7.4064e-009,0.3903
7.4450e-009,0.3533
7.4835e-009,0.3310
7.5221e-009,0.3164
7.5607e-009,0.3050
7.5993e-009,0.2959
7.6379e-009,0.2912
7.6764e-009,0.2955
7.7150e-009,0.3089
7.7536e-009,0.3276
7.7922e-009,0.3479
7.8307e-009,0.3634
7.8693e-009,0.3699
7.9079e-009,0.3672
7.9464e-009,0.3594
7.9850e-009,0.3488
8.0236e-009,0.3366
8.0622e-009,0.3260
8.1008e-009,0.3199
8.1393e-009,0.3178
8.1779e-009,0.3170
8.2165e-009,0.3170
8.2550e-009,0.3177
8.2936e-009,0.3180
8.3322e-009,0.3172
8.3708e-009,0.3154
8.4093e-009,0.3138
8.4479e-009,0.3126
8.4865e-009,0.3120
8.5251e-009,0.3119
8.5637e-009,0.3123
8.6022e-009,0.3130
8.6408e-009,0.3137
8.6794e-009,0.3143
8.7179e-009,0.3145
8.7565e-009,0.3144
8.7951e-009,0.3142
8.8337e-009,0.3140
8.8722e-009,0.3139
8.9108e-009,0.3136
8.9494e-009,0.3136
8.9880e-009,0.3137
9.0266e-009,0.3139
9.0651e-009,0.3140
9.1037e-009,0.3140
9.1423e-009,0.3141
9.1808e-009,0.3141
9.2194e-009,0.3140
9.2580e-009,0.3139
9.2966e-009,0.3139
9.3352e-009,0.3139
9.3737e-009,0.3139
9.4123e-009,0.3140
9.4509e-009,0.3140
9.4895e-009,0.3140
9.5280e-009,0.3141
9.5666e-009,0.3141
9.6052e-009,0.3141
9.6437e-009,0.3141
9.6823e-009,0.3141
9.7209e-009,0.3141
9.7595e-009,0.3141
9.7981e-009,0.3141
9.8366e-009,0.3141
9.8752e-009,0.3141
9.9138e-009,0.3141
9.9524e-009,0.3141
9.9909e-009,0.3142
1.00295e-008,0.3142
1.00681e-008,0.3142
1.01066e-008,0.3142
1.01452e-008,0.3142
1.01838e-008,0.3142
1.02224e-008,0.3142
1.02610e-008,0.3142
1.02995e-008,0.3144
1.03381e-008,0.3204
1.03767e-008,0.3406
1.04152e-008,0.3933
1.04538e-008,0.4940
1.04924e-008,0.6364
1.05310e-008,0.7942
1.05695e-008,0.9156
1.06081e-008,0.9982
1.06467e-008,1.0514
1.06853e-008,1.0875
