.HEADER
..NAMES
Time,V U1.AB19
.DATA
0.0e+000,1.1829
3.86e-011,1.1829
7.72e-011,1.1829
1.157e-010,1.1829
1.543e-010,1.1829
1.929e-010,1.1829
2.314e-010,1.1829
2.700e-010,1.1829
3.086e-010,1.1829
3.472e-010,1.1829
3.857e-010,1.1829
4.243e-010,1.1829
4.629e-010,1.1829
5.015e-010,1.1829
5.401e-010,1.1829
5.786e-010,1.1829
6.172e-010,1.1829
6.558e-010,1.1829
6.944e-010,1.1851
7.329e-010,1.1903
7.715e-010,1.1892
8.101e-010,1.1635
8.486e-010,1.0844
8.872e-010,0.9515
9.258e-010,0.8085
9.644e-010,0.6784
1.0029e-009,0.5702
1.0415e-009,0.4816
1.0801e-009,0.4101
1.1187e-009,0.3638
1.1572e-009,0.3263
1.1958e-009,0.3073
1.2344e-009,0.3278
1.2730e-009,0.3928
1.3115e-009,0.5185
1.3501e-009,0.6875
1.3887e-009,0.8558
1.4273e-009,0.9698
1.4658e-009,1.0344
1.5044e-009,1.0734
1.5430e-009,1.1100
1.5816e-009,1.1414
1.6202e-009,1.1678
1.6587e-009,1.2097
1.6973e-009,1.2081
1.7359e-009,1.1758
1.7745e-009,1.0899
1.8130e-009,0.9434
1.8516e-009,0.7835
1.8902e-009,0.6474
1.9288e-009,0.5472
1.9673e-009,0.4746
2.0059e-009,0.4081
2.0445e-009,0.3590
2.0830e-009,0.3279
2.1216e-009,0.3075
2.1602e-009,0.3044
2.1988e-009,0.3129
2.2374e-009,0.3274
2.2759e-009,0.3486
2.3145e-009,0.3659
2.3531e-009,0.3733
2.3916e-009,0.3725
2.4302e-009,0.3626
2.4688e-009,0.3499
2.5074e-009,0.3401
2.5459e-009,0.3318
2.5845e-009,0.3290
2.6231e-009,0.3411
2.6617e-009,0.3795
2.7003e-009,0.4628
2.7388e-009,0.5878
2.7774e-009,0.7337
2.8160e-009,0.8516
2.8545e-009,0.9316
2.8931e-009,0.9899
2.9317e-009,1.0426
2.9703e-009,1.0933
3.0089e-009,1.1298
3.0474e-009,1.1487
3.0860e-009,1.1534
3.1246e-009,1.1473
3.1631e-009,1.1379
3.2017e-009,1.1297
3.2403e-009,1.1241
3.2789e-009,1.1255
3.3175e-009,1.1339
3.3560e-009,1.1453
3.3946e-009,1.1560
3.4332e-009,1.1633
3.4717e-009,1.1673
3.5103e-009,1.1745
3.5489e-009,1.1829
3.5875e-009,1.1831
3.6260e-009,1.1575
3.6646e-009,1.0762
3.7032e-009,0.9427
3.7418e-009,0.8014
3.7803e-009,0.6727
3.8189e-009,0.5662
3.8575e-009,0.4778
3.8961e-009,0.4068
3.9346e-009,0.3613
3.9732e-009,0.3338
4.0118e-009,0.3193
4.0504e-009,0.3168
4.0890e-009,0.3217
4.1275e-009,0.3338
4.1661e-009,0.3512
4.2047e-009,0.3650
4.2433e-009,0.3710
4.2818e-009,0.3689
4.3204e-009,0.3599
4.3590e-009,0.3490
4.3975e-009,0.3391
4.4361e-009,0.3309
4.4747e-009,0.3260
4.5133e-009,0.3233
4.5519e-009,0.3210
4.5904e-009,0.3196
4.6290e-009,0.3183
4.6676e-009,0.3166
4.7062e-009,0.3153
4.7447e-009,0.3139
4.7833e-009,0.3135
4.8219e-009,0.3141
4.8604e-009,0.3147
4.8990e-009,0.3152
4.9376e-009,0.3208
4.9762e-009,0.3387
5.0147e-009,0.3865
5.0533e-009,0.4800
5.0919e-009,0.6127
5.1305e-009,0.7606
5.1691e-009,0.8720
5.2076e-009,0.9475
5.2462e-009,1.0038
5.2848e-009,1.0551
5.3234e-009,1.1026
5.3619e-009,1.1348
5.4005e-009,1.1504
5.4391e-009,1.1527
5.4776e-009,1.1457
5.5162e-009,1.1364
5.5548e-009,1.1286
5.5934e-009,1.1240
5.6320e-009,1.1265
5.6705e-009,1.1359
5.7091e-009,1.1475
5.7477e-009,1.1578
5.7863e-009,1.1646
5.8248e-009,1.1682
5.8634e-009,1.1767
5.9020e-009,1.1844
5.9405e-009,1.1809
5.9791e-009,1.1461
6.0177e-009,1.0518
6.0563e-009,0.9124
6.0948e-009,0.7734
6.1334e-009,0.6486
6.1720e-009,0.5467
6.2106e-009,0.4615
6.2492e-009,0.3953
6.2877e-009,0.3544
6.3263e-009,0.3299
6.3649e-009,0.3181
6.4035e-009,0.3175
6.4420e-009,0.3237
6.4806e-009,0.3375
6.5192e-009,0.3548
6.5577e-009,0.3670
6.5963e-009,0.3715
6.6349e-009,0.3676
6.6735e-009,0.3577
6.7121e-009,0.3470
6.7506e-009,0.3373
6.7892e-009,0.3303
6.8278e-009,0.3338
6.8664e-009,0.3586
6.9049e-009,0.4217
6.9435e-009,0.5310
6.9821e-009,0.6727
7.0206e-009,0.8088
7.0592e-009,0.9027
7.0978e-009,0.9676
7.1364e-009,1.0206
7.1749e-009,1.0728
7.2135e-009,1.1166
7.2521e-009,1.1580
7.2907e-009,1.1980
7.3293e-009,1.1975
7.3678e-009,1.1655
7.4064e-009,1.0756
7.4450e-009,0.9296
7.4835e-009,0.7749
7.5221e-009,0.6426
7.5607e-009,0.5454
