.HEADER
..NAMES
Time,V U1.AC10&AB10
.DATA
4.10438e-008,0.3890
4.10824e-008,0.4233
4.11209e-008,0.4844
4.11595e-008,0.5878
4.11981e-008,0.7345
4.12367e-008,0.8714
4.12752e-008,0.9707
4.13138e-008,1.0359
4.13524e-008,1.0663
4.13910e-008,1.0717
4.14296e-008,1.0756
4.14681e-008,1.1009
4.15067e-008,1.1149
4.15453e-008,1.1196
4.15838e-008,1.1086
4.16224e-008,1.0546
4.16610e-008,0.9356
4.16996e-008,0.7957
4.17382e-008,0.6609
4.17767e-008,0.5370
4.18153e-008,0.4484
4.18539e-008,0.4035
4.18924e-008,0.3834
4.19310e-008,0.3730
4.19696e-008,0.3823
4.20082e-008,0.4100
4.20468e-008,0.4622
4.20853e-008,0.5492
4.21239e-008,0.6859
4.21625e-008,0.8321
4.22011e-008,0.9432
4.22396e-008,1.0190
4.22782e-008,1.0606
4.23168e-008,1.0708
4.23553e-008,1.0739
4.23939e-008,1.0906
4.24325e-008,1.1115
4.24711e-008,1.1198
4.25097e-008,1.1139
4.25482e-008,1.0799
4.25868e-008,0.9779
4.26254e-008,0.8396
4.26639e-008,0.7030
4.27025e-008,0.5734
4.27411e-008,0.4713
4.27797e-008,0.4143
4.28183e-008,0.3876
4.28568e-008,0.3775
4.28954e-008,0.3770
4.29340e-008,0.3990
4.29726e-008,0.4426
4.30111e-008,0.5159
4.30497e-008,0.6383
4.30883e-008,0.7891
4.31268e-008,0.9121
4.31654e-008,0.9988
4.32040e-008,1.0515
4.32426e-008,1.0696
4.32812e-008,1.0725
4.33197e-008,1.0775
4.33583e-008,1.1078
4.33969e-008,1.1187
4.34354e-008,1.1178
4.34740e-008,1.0978
4.35126e-008,1.0164
4.35512e-008,0.8838
4.35898e-008,0.7457
4.36283e-008,0.6127
4.36669e-008,0.4990
4.37055e-008,0.4278
4.37440e-008,0.3940
4.37826e-008,0.3808
4.38212e-008,0.3743
4.38598e-008,0.3908
4.38983e-008,0.4260
4.39369e-008,0.4884
4.39755e-008,0.5941
4.40141e-008,0.7423
4.40527e-008,0.8776
4.40912e-008,0.9748
4.41298e-008,1.0384
4.41684e-008,1.0671
4.42069e-008,1.0718
4.42455e-008,1.0760
4.42841e-008,1.1032
4.43227e-008,1.1164
4.43613e-008,1.1197
4.43998e-008,1.1081
4.44384e-008,1.0496
4.44770e-008,0.9282
4.45155e-008,0.7889
4.45541e-008,0.6542
4.45927e-008,0.5313
4.46313e-008,0.4451
4.46699e-008,0.4020
4.47084e-008,0.3828
4.47470e-008,0.3737
4.47856e-008,0.3838
4.48242e-008,0.4122
4.48627e-008,0.4659
4.49013e-008,0.5549
4.49399e-008,0.6936
4.49784e-008,0.8389
4.50170e-008,0.9479
4.50556e-008,1.0219
4.50942e-008,1.0617
4.51328e-008,1.0710
4.51713e-008,1.0742
4.52099e-008,1.0950
4.52485e-008,1.1129
4.52870e-008,1.1203
4.53256e-008,1.1132
4.53642e-008,1.0761
4.54028e-008,0.9709
4.54414e-008,0.8326
4.54799e-008,0.6964
4.55185e-008,0.5671
4.55571e-008,0.4672
4.55957e-008,0.4124
4.56342e-008,0.3869
4.56728e-008,0.3780
4.57114e-008,0.3783
4.57499e-008,0.4010
4.57885e-008,0.4457
4.58271e-008,0.5208
4.58657e-008,0.6457
4.59043e-008,0.7964
4.59428e-008,0.9175
4.59814e-008,1.0022
4.60200e-008,1.0532
4.60585e-008,1.0699
4.60971e-008,1.0728
4.61357e-008,1.0779
4.61743e-008,1.1077
4.62129e-008,1.1184
4.62514e-008,1.1171
4.62900e-008,1.0951
4.63286e-008,1.0111
4.63671e-008,0.8769
4.64057e-008,0.7385
4.64443e-008,0.6062
4.64829e-008,0.4944
4.65214e-008,0.4253
4.65600e-008,0.3929
4.65986e-008,0.3806
4.66372e-008,0.3742
4.66758e-008,0.3916
4.67143e-008,0.4283
4.67529e-008,0.4926
4.67915e-008,0.6012
4.68300e-008,0.7501
4.68686e-008,0.8833
4.69072e-008,0.9790
4.69458e-008,1.0407
4.69844e-008,1.0676
4.70229e-008,1.0719
4.70615e-008,1.0762
4.71001e-008,1.1031
4.71386e-008,1.1160
4.71772e-008,1.1193
4.72158e-008,1.1065
4.72544e-008,1.0450
4.72930e-008,0.9213
4.73315e-008,0.7816
4.73701e-008,0.6473
4.74087e-008,0.5259
4.74473e-008,0.4422
4.74858e-008,0.4006
4.75244e-008,0.3823
4.75630e-008,0.3727
4.76015e-008,0.3843
4.76401e-008,0.4141
4.76787e-008,0.4690
4.77173e-008,0.5611
4.77559e-008,0.7017
4.77944e-008,0.8452
4.78330e-008,0.9524
4.78716e-008,1.0248
4.79101e-008,1.0627
4.79487e-008,1.0710
4.79873e-008,1.0743
4.80259e-008,1.0951
4.80645e-008,1.1127
4.81030e-008,1.1199
4.81416e-008,1.1122
4.81802e-008,1.0725
4.82188e-008,0.9645
4.82573e-008,0.8254
4.82959e-008,0.6894
4.83345e-008,0.5612
4.83730e-008,0.4634
4.84116e-008,0.4105
4.84502e-008,0.3861
4.84888e-008,0.3751
4.85274e-008,0.3785
4.85659e-008,0.4023
4.86045e-008,0.4487
4.86431e-008,0.5262
4.86816e-008,0.6534
4.87202e-008,0.8036
4.87588e-008,0.9225
4.87974e-008,1.0057
4.88360e-008,1.0549
4.88745e-008,1.0702
4.89131e-008,1.0730
4.89517e-008,1.0780
4.89902e-008,1.1091
4.90288e-008,1.1193
4.90674e-008,1.1168
4.91060e-008,1.0928
4.91445e-008,1.0045
4.91831e-008,0.8695
4.92217e-008,0.7319
4.92603e-008,0.5997
4.92989e-008,0.4896
4.93374e-008,0.4229
4.93760e-008,0.3917
4.94146e-008,0.3805
4.94531e-008,0.3752
4.94917e-008,0.3934
4.95303e-008,0.4311
4.95689e-008,0.4968
4.96075e-008,0.6077
4.96460e-008,0.7578
4.96846e-008,0.8893
4.97232e-008,0.9829
4.97617e-008,1.0430
4.98003e-008,1.0681
4.98389e-008,1.0720
4.98775e-008,1.0767
4.99160e-008,1.1051
4.99546e-008,1.1173
4.99932e-008,1.1193
5.00318e-008,1.1056
5.00704e-008,1.0395
5.01089e-008,0.9140
5.01475e-008,0.7749
5.01861e-008,0.6406
5.02246e-008,0.5203
5.02632e-008,0.4391
5.03018e-008,0.3991
5.03404e-008,0.3820
5.03790e-008,0.3734
5.04175e-008,0.3858
5.04561e-008,0.4164
5.04947e-008,0.4727
5.05332e-008,0.5671
5.05718e-008,0.7094
5.06104e-008,0.8518
5.06490e-008,0.9570
5.06876e-008,1.0276
5.07261e-008,1.0638
5.07647e-008,1.0712
5.08033e-008,1.0747
5.08419e-008,1.0984
5.08804e-008,1.1142
5.09190e-008,1.1203
5.09576e-008,1.1117
5.09961e-008,1.0682
5.10347e-008,0.9574
5.10733e-008,0.8184
5.11119e-008,0.6827
5.11505e-008,0.5551
5.11890e-008,0.4596
5.12276e-008,0.4087
5.12662e-008,0.3855
5.13047e-008,0.3758
5.13433e-008,0.3799
5.13819e-008,0.4043
5.14205e-008,0.4520
5.14591e-008,0.5314
5.14976e-008,0.6609
5.15362e-008,0.8107
5.15748e-008,0.9277
5.16133e-008,1.0090
5.16519e-008,1.0564
5.16905e-008,1.0704
5.17291e-008,1.0733
5.17676e-008,1.0784
5.18062e-008,1.1089
5.18448e-008,1.1189
5.18834e-008,1.1160
5.19220e-008,1.0899
5.19605e-008,0.9988
5.19991e-008,0.8626
5.20377e-008,0.7248
5.20762e-008,0.5934
5.21148e-008,0.4852
5.21534e-008,0.4207
5.21920e-008,0.3906
5.22306e-008,0.3803
5.22691e-008,0.3753
5.23077e-008,0.3944
5.23463e-008,0.4336
5.23848e-008,0.5012
5.24234e-008,0.6151
5.24620e-008,0.7654
5.25006e-008,0.8948
5.25391e-008,0.9869
5.25777e-008,1.0451
5.26163e-008,1.0685
5.26549e-008,1.0721
5.26935e-008,1.0768
5.27320e-008,1.1049
5.27706e-008,1.1170
5.28092e-008,1.1188
5.28477e-008,1.1037
5.28863e-008,1.0346
5.29249e-008,0.9070
5.29635e-008,0.7676
5.30021e-008,0.6338
5.30406e-008,0.5152
5.30792e-008,0.4364
5.31178e-008,0.3978
5.31563e-008,0.3816
5.31949e-008,0.3728
5.32335e-008,0.3864
5.32721e-008,0.4184
5.33107e-008,0.4761
5.33492e-008,0.5737
5.33878e-008,0.7175
5.34264e-008,0.8580
5.34650e-008,0.9615
5.35035e-008,1.0304
5.35421e-008,1.0646
5.35807e-008,1.0713
5.36192e-008,1.0749
5.36578e-008,1.0983
5.36964e-008,1.1139
5.37350e-008,1.1199
5.37736e-008,1.1105
5.38121e-008,1.0643
5.38507e-008,0.9508
5.38893e-008,0.8112
5.39278e-008,0.6758
5.39664e-008,0.5494
5.40050e-008,0.4560
5.40436e-008,0.4070
5.40822e-008,0.3848
5.41207e-008,0.3738
5.41593e-008,0.3802
5.41979e-008,0.4058
5.42365e-008,0.4551
5.42750e-008,0.5370
5.43136e-008,0.6687
5.43522e-008,0.8174
5.43907e-008,0.9326
5.44293e-008,1.0123
5.44679e-008,1.0579
5.45065e-008,1.0706
5.45451e-008,1.0735
5.45836e-008,1.0839
5.46222e-008,1.1103
5.46608e-008,1.1197
5.46993e-008,1.1156
5.47379e-008,1.0871
5.47765e-008,0.9919
5.48151e-008,0.8552
5.48537e-008,0.7181
5.48922e-008,0.5870
5.49308e-008,0.4805
5.49694e-008,0.4186
5.50079e-008,0.3895
5.50465e-008,0.3803
5.50851e-008,0.3764
5.51237e-008,0.3963
5.51622e-008,0.4366
5.52008e-008,0.5056
5.52394e-008,0.6219
5.52780e-008,0.7729
5.53166e-008,0.9006
5.53551e-008,0.9907
5.53937e-008,1.0472
5.54323e-008,1.0690
5.54708e-008,1.0723
5.55094e-008,1.0772
5.55480e-008,1.1066
5.55866e-008,1.1181
5.56252e-008,1.1187
5.56637e-008,1.1022
5.57023e-008,1.0288
5.57409e-008,0.8997
5.57794e-008,0.7609
5.58180e-008,0.6271
5.58566e-008,0.5099
5.58952e-008,0.4336
5.59338e-008,0.3966
5.59723e-008,0.3814
5.60109e-008,0.3736
5.60495e-008,0.3881
5.60881e-008,0.4208
5.61266e-008,0.4800
5.61652e-008,0.5798
5.62038e-008,0.7253
5.62423e-008,0.8644
5.62809e-008,0.9658
5.63195e-008,1.0330
5.63581e-008,1.0655
5.63967e-008,1.0716
5.64352e-008,1.0753
5.64738e-008,1.1010
5.65124e-008,1.1153
5.65509e-008,1.1201
5.65895e-008,1.1102
5.66281e-008,1.0596
5.66667e-008,0.9436
5.67053e-008,0.8043
5.67438e-008,0.6691
5.67824e-008,0.5435
5.68210e-008,0.4524
5.68596e-008,0.4054
5.68981e-008,0.3842
5.69367e-008,0.3744
5.69753e-008,0.3817
5.70138e-008,0.4079
5.70524e-008,0.4585
5.70910e-008,0.5423
5.71296e-008,0.6765
5.71682e-008,0.8244
5.72067e-008,0.9376
5.72453e-008,1.0154
5.72839e-008,1.0592
5.73224e-008,1.0707
5.73610e-008,1.0737
5.73996e-008,1.0900
5.74382e-008,1.1117
5.74768e-008,1.1202
5.75153e-008,1.1150
5.75539e-008,1.0838
5.75925e-008,0.9851
5.76310e-008,0.8481
5.76696e-008,0.7115
5.77082e-008,0.5806
5.77468e-008,0.4761
5.77853e-008,0.4167
5.78239e-008,0.3886
5.78625e-008,0.3805
5.79011e-008,0.3767
5.79397e-008,0.3975
5.79782e-008,0.4393
5.80168e-008,0.5101
5.80554e-008,0.6296
5.80939e-008,0.7806
5.81325e-008,0.9060
5.81711e-008,0.9946
5.82097e-008,1.0492
5.82483e-008,1.0692
5.82868e-008,1.0723
5.83254e-008,1.0773
5.83640e-008,1.1064
5.84025e-008,1.1178
5.84411e-008,1.1181
5.84797e-008,1.1001
5.85183e-008,1.0236
5.85569e-008,0.8926
5.85954e-008,0.7536
5.86340e-008,0.6205
5.86726e-008,0.5050
5.87112e-008,0.4309
5.87497e-008,0.3954
5.87883e-008,0.3811
5.88269e-008,0.3733
5.88654e-008,0.3888
5.89040e-008,0.4229
5.89426e-008,0.4836
5.89812e-008,0.5867
5.90198e-008,0.7332
5.90583e-008,0.8703
5.90969e-008,0.9701
5.91355e-008,1.0356
5.91740e-008,1.0662
5.92126e-008,1.0717
5.92512e-008,1.0755
5.92898e-008,1.1009
5.93284e-008,1.1150
5.93669e-008,1.1197
5.94055e-008,1.1089
5.94441e-008,1.0554
5.94827e-008,0.9368
5.95212e-008,0.7970
5.95598e-008,0.6622
5.95984e-008,0.5380
5.96370e-008,0.4490
5.96755e-008,0.4038
5.97141e-008,0.3835
5.97527e-008,0.3730
5.97912e-008,0.3820
5.98298e-008,0.4096
5.98684e-008,0.4616
5.99070e-008,0.5482
5.99455e-008,0.6846
5.99841e-008,0.8310
6.00227e-008,0.9424
6.00613e-008,1.0186
6.00999e-008,1.0604
6.01384e-008,1.0708
6.01770e-008,1.0738
6.02156e-008,1.0906
6.02542e-008,1.1115
6.02927e-008,1.1199
6.03313e-008,1.1141
6.03699e-008,1.0806
6.04085e-008,0.9790
6.04470e-008,0.8409
6.04856e-008,0.7043
6.05242e-008,0.5745
6.05627e-008,0.4720
6.06013e-008,0.4147
6.06399e-008,0.3877
6.06785e-008,0.3804
6.07170e-008,0.3778
6.07556e-008,0.3993
6.07942e-008,0.4423
6.08328e-008,0.5151
6.08714e-008,0.6366
6.09099e-008,0.7877
6.09485e-008,0.9115
6.09871e-008,0.9980
6.10257e-008,1.0510
6.10642e-008,1.0697
6.11028e-008,1.0726
6.11414e-008,1.0777
6.11800e-008,1.1080
6.12185e-008,1.1188
6.12571e-008,1.1179
6.12957e-008,1.0981
6.13342e-008,1.0175
6.13728e-008,0.8853
6.14114e-008,0.7471
6.14500e-008,0.6139
6.14885e-008,0.4999
6.15271e-008,0.4282
6.15657e-008,0.3942
6.16043e-008,0.3809
6.16429e-008,0.3742
6.16814e-008,0.3905
6.17200e-008,0.4255
6.17586e-008,0.4877
6.17972e-008,0.5930
6.18357e-008,0.7410
6.18743e-008,0.8766
