.HEADER
..NAMES
Time,V U1.AB16
.DATA
2.23718e-008,0.2243
2.24084e-008,0.2104
2.24451e-008,0.2058
2.24818e-008,0.2147
2.25184e-008,0.2342
2.25551e-008,0.2543
2.25918e-008,0.2692
2.26285e-008,0.2815
2.26651e-008,0.3060
2.27018e-008,0.3590
2.27385e-008,0.4610
2.27752e-008,0.6077
2.28119e-008,0.7705
2.28485e-008,0.9036
2.28852e-008,0.9828
2.29219e-008,1.0296
2.29586e-008,1.0654
2.29952e-008,1.1001
2.30319e-008,1.1334
2.30686e-008,1.1590
2.31052e-008,1.1737
2.31419e-008,1.1777
2.31786e-008,1.1751
2.32153e-008,1.1723
2.32519e-008,1.1750
2.32886e-008,1.1838
2.33253e-008,1.1942
2.33620e-008,1.1994
2.33987e-008,1.1938
2.34353e-008,1.1789
2.34720e-008,1.1617
2.35087e-008,1.1490
2.35454e-008,1.1394
2.35820e-008,1.1252
2.36187e-008,1.1029
2.36554e-008,1.0758
2.36920e-008,1.0527
2.37287e-008,1.0418
2.37654e-008,1.0423
2.38021e-008,1.0473
2.38387e-008,1.0485
2.38754e-008,1.0420
2.39121e-008,1.0294
2.39488e-008,1.0157
2.39855e-008,1.0064
2.40221e-008,1.0057
2.40588e-008,1.0144
2.40955e-008,1.0288
2.41322e-008,1.0419
2.41688e-008,1.0469
2.42055e-008,1.0410
2.42422e-008,1.0276
2.42788e-008,1.0134
2.43155e-008,1.0046
2.43522e-008,1.0045
2.43889e-008,1.0114
2.44255e-008,1.0223
2.44622e-008,1.0334
2.44989e-008,1.0438
2.45356e-008,1.0563
2.45723e-008,1.0640
2.46089e-008,1.0548
2.46456e-008,1.0080
2.46823e-008,0.9087
2.47190e-008,0.7812
2.47556e-008,0.6571
2.47923e-008,0.5530
2.48290e-008,0.4751
2.48657e-008,0.4210
2.49023e-008,0.3830
2.49390e-008,0.3544
2.49757e-008,0.3302
2.50123e-008,0.3103
2.50490e-008,0.2959
2.50857e-008,0.2887
2.51224e-008,0.2888
2.51590e-008,0.2941
2.51957e-008,0.3008
2.52324e-008,0.3064
2.52691e-008,0.3103
2.53058e-008,0.3144
2.53424e-008,0.3194
2.53791e-008,0.3235
2.54158e-008,0.3268
2.54525e-008,0.3330
2.54891e-008,0.3452
2.55258e-008,0.3650
2.55625e-008,0.3891
2.55991e-008,0.4094
2.56358e-008,0.4188
2.56725e-008,0.4152
2.57092e-008,0.4028
2.57458e-008,0.3889
2.57825e-008,0.3808
2.58192e-008,0.3812
2.58559e-008,0.3891
2.58926e-008,0.4006
2.59292e-008,0.4105
2.59659e-008,0.4149
2.60026e-008,0.4122
2.60393e-008,0.4049
2.60759e-008,0.3971
2.61126e-008,0.3922
2.61493e-008,0.3921
2.61859e-008,0.3958
2.62226e-008,0.4006
2.62593e-008,0.4040
2.62960e-008,0.4046
2.63326e-008,0.4023
2.63693e-008,0.3976
2.64060e-008,0.3904
2.64427e-008,0.3809
2.64794e-008,0.3698
2.65160e-008,0.3587
2.65527e-008,0.3491
2.65894e-008,0.3417
2.66261e-008,0.3361
2.66627e-008,0.3317
2.66994e-008,0.3275
2.67361e-008,0.3234
2.67727e-008,0.3199
2.68094e-008,0.3181
2.68461e-008,0.3187
2.68828e-008,0.3217
2.69194e-008,0.3264
2.69561e-008,0.3308
2.69928e-008,0.3331
2.70295e-008,0.3318
2.70662e-008,0.3273
2.71028e-008,0.3210
2.71395e-008,0.3155
2.71762e-008,0.3126
2.72129e-008,0.3132
2.72495e-008,0.3163
2.72862e-008,0.3204
2.73229e-008,0.3238
2.73595e-008,0.3256
2.73962e-008,0.3254
2.74329e-008,0.3236
2.74696e-008,0.3208
2.75062e-008,0.3182
2.75429e-008,0.3166
2.75796e-008,0.3166
2.76163e-008,0.3179
2.76530e-008,0.3200
2.76896e-008,0.3220
2.77263e-008,0.3231
2.77630e-008,0.3230
2.77997e-008,0.3217
2.78363e-008,0.3195
2.78730e-008,0.3174
2.79097e-008,0.3161
2.79463e-008,0.3162
2.79830e-008,0.3179
2.80197e-008,0.3204
2.80564e-008,0.3227
2.80930e-008,0.3239
2.81297e-008,0.3236
2.81664e-008,0.3221
2.82031e-008,0.3203
2.82398e-008,0.3194
2.82764e-008,0.3241
2.83131e-008,0.3432
2.83498e-008,0.3917
2.83865e-008,0.4820
2.84231e-008,0.6026
2.84598e-008,0.7343
2.84965e-008,0.8364
2.85331e-008,0.9079
2.85698e-008,0.9592
2.86065e-008,0.9995
2.86432e-008,1.0328
2.86798e-008,1.0592
2.87165e-008,1.0791
2.87532e-008,1.0933
2.87899e-008,1.1033
2.88266e-008,1.1103
2.88632e-008,1.1150
2.88999e-008,1.1176
2.89366e-008,1.1179
2.89733e-008,1.1154
2.90099e-008,1.1090
2.90466e-008,1.0997
2.90833e-008,1.0906
2.91199e-008,1.0855
2.91566e-008,1.0826
2.91933e-008,1.0778
2.92300e-008,1.0690
2.92666e-008,1.0490
2.93033e-008,1.0080
2.93400e-008,0.9267
2.93767e-008,0.8006
2.94133e-008,0.6652
2.94500e-008,0.5488
2.94867e-008,0.4560
2.95234e-008,0.3828
2.95601e-008,0.3264
2.95967e-008,0.2847
2.96334e-008,0.2563
2.96701e-008,0.2401
2.97068e-008,0.2335
2.97434e-008,0.2325
2.97801e-008,0.2327
2.98168e-008,0.2305
2.98534e-008,0.2254
2.98901e-008,0.2193
2.99268e-008,0.2162
2.99635e-008,0.2200
3.00002e-008,0.2324
3.00368e-008,0.2484
3.00735e-008,0.2611
3.01102e-008,0.2698
3.01469e-008,0.2837
3.01835e-008,0.3180
3.02202e-008,0.3900
3.02569e-008,0.5151
3.02935e-008,0.6742
3.03302e-008,0.8335
3.03669e-008,0.9427
3.04036e-008,1.0042
3.04403e-008,1.0427
3.04769e-008,1.0765
3.05136e-008,1.1118
3.05503e-008,1.1438
3.05869e-008,1.1677
3.06236e-008,1.1807
3.06603e-008,1.1836
3.06970e-008,1.1811
