.HEADER
..NAMES
Time,V U1.AC19
.DATA
0.0e+000,1.1830
3.86e-011,1.1830
7.72e-011,1.1830
1.157e-010,1.1830
1.543e-010,1.1830
1.929e-010,1.1830
2.314e-010,1.1830
2.700e-010,1.1830
3.086e-010,1.1830
3.472e-010,1.1830
3.857e-010,1.1830
4.243e-010,1.1830
4.629e-010,1.1830
5.015e-010,1.1830
5.401e-010,1.1830
5.786e-010,1.1830
6.172e-010,1.1830
6.558e-010,1.1830
6.944e-010,1.1860
7.329e-010,1.1912
7.715e-010,1.1872
8.101e-010,1.1542
8.486e-010,1.0637
8.872e-010,0.9239
9.258e-010,0.7806
9.644e-010,0.6509
1.0029e-009,0.5457
1.0415e-009,0.4625
1.0801e-009,0.3981
1.1187e-009,0.3569
1.1572e-009,0.3220
1.1958e-009,0.3084
1.2344e-009,0.3342
1.2730e-009,0.4093
1.3115e-009,0.5443
1.3501e-009,0.7219
1.3887e-009,0.8866
1.4273e-009,0.9939
1.4658e-009,1.0539
1.5044e-009,1.0877
1.5430e-009,1.1186
1.5816e-009,1.1464
1.6202e-009,1.1631
1.6587e-009,1.1692
1.6973e-009,1.1640
1.7359e-009,1.1493
1.7745e-009,1.1345
1.8130e-009,1.1235
1.8516e-009,1.1178
1.8902e-009,1.1223
1.9288e-009,1.1348
1.9673e-009,1.1485
2.0059e-009,1.1601
2.0445e-009,1.1674
2.0830e-009,1.1707
2.1216e-009,1.1728
2.1602e-009,1.1745
2.1988e-009,1.1760
2.2374e-009,1.1784
2.2759e-009,1.1805
2.3145e-009,1.1816
2.3531e-009,1.1825
2.3916e-009,1.1837
2.4302e-009,1.1836
2.4688e-009,1.1830
2.5074e-009,1.1825
2.5459e-009,1.1822
2.5845e-009,1.1824
2.6231e-009,1.1828
2.6617e-009,1.1830
2.7003e-009,1.1832
2.7388e-009,1.1832
2.7774e-009,1.1830
2.8160e-009,1.1829
2.8545e-009,1.1830
2.8931e-009,1.1830
2.9317e-009,1.1830
2.9703e-009,1.1831
3.0089e-009,1.1831
3.0474e-009,1.1873
