.HEADER
..NAMES
Time,V U1.AA25&AA24
.DATA
4.11209e-008,0.2995
4.11595e-008,0.3126
4.11981e-008,0.3574
4.12367e-008,0.4506
4.12752e-008,0.5993
4.13138e-008,0.7876
4.13524e-008,0.9631
4.13910e-008,1.0887
4.14296e-008,1.1658
4.14681e-008,1.2009
4.15067e-008,1.2026
4.15453e-008,1.1861
4.15838e-008,1.1862
4.16224e-008,1.2021
4.16610e-008,1.1944
4.16996e-008,1.1537
4.17382e-008,1.0506
4.17767e-008,0.8837
4.18153e-008,0.7027
4.18539e-008,0.5336
4.18924e-008,0.4028
4.19310e-008,0.3202
4.19696e-008,0.2837
4.20082e-008,0.2874
4.20468e-008,0.3002
4.20853e-008,0.3054
4.21239e-008,0.3390
4.21625e-008,0.4147
4.22011e-008,0.5470
4.22396e-008,0.7255
4.22782e-008,0.9133
4.23168e-008,1.0545
4.23553e-008,1.1463
4.23939e-008,1.1940
4.24325e-008,1.2050
4.24711e-008,1.1926
4.25097e-008,1.1722
4.25482e-008,1.2002
4.25868e-008,1.1996
4.26254e-008,1.1717
4.26639e-008,1.0914
4.27025e-008,0.9409
4.27411e-008,0.7585
4.27797e-008,0.5843
4.28183e-008,0.4388
4.28568e-008,0.3414
4.28954e-008,0.2902
4.29340e-008,0.2828
4.29726e-008,0.3005
4.30111e-008,0.3009
4.30497e-008,0.3246
4.30883e-008,0.3848
4.31268e-008,0.4992
4.31654e-008,0.6652
4.32040e-008,0.8579
4.32426e-008,1.0154
4.32812e-008,1.1224
4.33197e-008,1.1832
4.33583e-008,1.2048
4.33969e-008,1.1979
4.34354e-008,1.1787
4.34740e-008,1.1963
4.35126e-008,1.2021
4.35512e-008,1.1846
4.35898e-008,1.1247
4.36283e-008,0.9949
4.36669e-008,0.8158
4.37055e-008,0.6380
4.37440e-008,0.4796
4.37826e-008,0.3671
4.38212e-008,0.3016
4.38598e-008,0.2811
4.38983e-008,0.2940
4.39369e-008,0.3005
4.39755e-008,0.3143
4.40141e-008,0.3609
4.40527e-008,0.4568
4.40912e-008,0.6082
4.41298e-008,0.7977
4.41684e-008,0.9707
4.42069e-008,1.0937
4.42455e-008,1.1686
4.42841e-008,1.2018
4.43227e-008,1.2021
4.43613e-008,1.1850
4.43998e-008,1.1899
4.44384e-008,1.2027
4.44770e-008,1.1934
4.45155e-008,1.1503
4.45541e-008,1.0435
4.45927e-008,0.8744
4.46313e-008,0.6935
4.46699e-008,0.5253
4.47084e-008,0.3976
4.47470e-008,0.3174
4.47856e-008,0.2829
4.48242e-008,0.2882
4.48627e-008,0.3012
4.49013e-008,0.3067
4.49399e-008,0.3419
4.49784e-008,0.4201
4.50170e-008,0.5551
4.50556e-008,0.7354
4.50942e-008,0.9217
4.51328e-008,1.0603
4.51713e-008,1.1499
4.52099e-008,1.1954
4.52485e-008,1.2047
4.52870e-008,1.1916
4.53256e-008,1.1782
4.53642e-008,1.2013
4.54028e-008,1.1991
4.54414e-008,1.1693
4.54799e-008,1.0854
4.55185e-008,0.9320
4.55571e-008,0.7496
4.55957e-008,0.5753
4.56342e-008,0.4327
4.56728e-008,0.3378
4.57114e-008,0.2889
4.57499e-008,0.2832
4.57885e-008,0.3014
4.58271e-008,0.3019
4.58657e-008,0.3270
4.59043e-008,0.3894
4.59428e-008,0.5065
4.59814e-008,0.6748
4.60200e-008,0.8673
4.60585e-008,1.0219
4.60971e-008,1.1267
4.61357e-008,1.1853
4.61743e-008,1.2049
4.62129e-008,1.1970
4.62514e-008,1.1776
4.62900e-008,1.1957
4.63286e-008,1.2015
4.63671e-008,1.1827
4.64057e-008,1.1198
4.64443e-008,0.9865
4.64829e-008,0.8067
4.65214e-008,0.6297
4.65600e-008,0.4728
4.65986e-008,0.3624
4.66372e-008,0.2995
4.66758e-008,0.2814
4.67143e-008,0.2952
4.67529e-008,0.2997
4.67915e-008,0.3155
4.68300e-008,0.3643
4.68686e-008,0.4634
4.69072e-008,0.6173
4.69458e-008,0.8075
4.69844e-008,0.9782
4.70229e-008,1.0987
4.70615e-008,1.1713
4.71001e-008,1.2024
4.71386e-008,1.2015
4.71772e-008,1.1840
4.72158e-008,1.1892
4.72544e-008,1.2023
4.72930e-008,1.1921
4.73315e-008,1.1465
4.73701e-008,1.0358
4.74087e-008,0.8648
4.74473e-008,0.6847
4.74858e-008,0.5180
4.75244e-008,0.3922
4.75630e-008,0.3143
4.76015e-008,0.2824
4.76401e-008,0.2892
4.76787e-008,0.2996
4.77173e-008,0.3074
4.77559e-008,0.3444
4.77944e-008,0.4256
4.78330e-008,0.5635
4.78716e-008,0.7455
4.79101e-008,0.9298
4.79487e-008,1.0662
4.79873e-008,1.1531
4.80259e-008,1.1966
4.80645e-008,1.2044
4.81030e-008,1.1905
4.81416e-008,1.1777
4.81802e-008,1.2010
4.82188e-008,1.1982
4.82573e-008,1.1665
4.82959e-008,1.0791
4.83345e-008,0.9225
4.83730e-008,0.7403
4.84116e-008,0.5673
4.84502e-008,0.4267
4.84888e-008,0.3339
4.85274e-008,0.2877
4.85659e-008,0.2839
4.86045e-008,0.3025
4.86431e-008,0.3020
4.86816e-008,0.3288
4.87202e-008,0.3938
4.87588e-008,0.5140
4.87974e-008,0.6844
4.88360e-008,0.8763
4.88745e-008,1.0287
4.89131e-008,1.1307
4.89517e-008,1.1871
4.89902e-008,1.2051
4.90288e-008,1.1962
4.90674e-008,1.1764
4.91060e-008,1.1979
4.91445e-008,1.2015
4.91831e-008,1.1809
4.92217e-008,1.1148
4.92603e-008,0.9779
4.92989e-008,0.7971
4.93374e-008,0.6203
4.93760e-008,0.4658
4.94146e-008,0.3582
4.94531e-008,0.2974
4.94917e-008,0.2814
4.95303e-008,0.2962
4.95689e-008,0.3007
4.96075e-008,0.3174
4.96460e-008,0.3679
4.96846e-008,0.4699
4.97232e-008,0.6264
4.97617e-008,0.8175
4.98003e-008,0.9855
4.98389e-008,1.1035
4.98775e-008,1.1739
4.99160e-008,1.2031
4.99546e-008,1.2010
4.99932e-008,1.1829
5.00318e-008,1.1924
5.00704e-008,1.2027
5.01089e-008,1.1910
5.01475e-008,1.1428
5.01861e-008,1.0284
5.02246e-008,0.8556
5.02632e-008,0.6755
5.03018e-008,0.5100
5.03404e-008,0.3873
5.03790e-008,0.3116
5.04175e-008,0.2819
5.04561e-008,0.2899
5.04947e-008,0.3005
5.05332e-008,0.3088
5.05718e-008,0.3475
5.06104e-008,0.4314
5.06490e-008,0.5718
5.06876e-008,0.7556
5.07261e-008,0.9381
5.07647e-008,1.0717
5.08033e-008,1.1564
5.08419e-008,1.1978
5.08804e-008,1.2040
5.09190e-008,1.1894
5.09576e-008,1.1833
5.09961e-008,1.2020
5.10347e-008,1.1976
5.10733e-008,1.1638
5.11119e-008,1.0727
5.11505e-008,0.9135
5.11890e-008,0.7313
5.12276e-008,0.5585
5.12662e-008,0.4208
5.13047e-008,0.3306
5.13433e-008,0.2866
5.13819e-008,0.2845
5.14205e-008,0.3033
5.14591e-008,0.3031
5.14976e-008,0.3314
5.15362e-008,0.3987
5.15748e-008,0.5216
5.16133e-008,0.6942
5.16519e-008,0.8854
5.16905e-008,1.0349
5.17291e-008,1.1347
5.17676e-008,1.1890
5.18062e-008,1.2051
5.18448e-008,1.1953
5.18834e-008,1.1754
5.19220e-008,1.1995
5.19605e-008,1.2014
5.19991e-008,1.1790
5.20377e-008,1.1095
5.20762e-008,0.9693
5.21148e-008,0.7880
5.21534e-008,0.6111
5.21920e-008,0.4591
5.22306e-008,0.3542
5.22691e-008,0.2956
5.23077e-008,0.2816
5.23463e-008,0.2971
5.23848e-008,0.3000
5.24234e-008,0.3189
5.24620e-008,0.3718
5.25006e-008,0.4766
5.25391e-008,0.6355
5.25777e-008,0.8275
5.26163e-008,0.9931
5.26549e-008,1.1084
5.26935e-008,1.1763
5.27320e-008,1.2036
5.27706e-008,1.2003
5.28092e-008,1.1820
5.28477e-008,1.1917
5.28863e-008,1.2022
5.29249e-008,1.1895
5.29635e-008,1.1387
5.30021e-008,1.0206
5.30406e-008,0.8459
5.30792e-008,0.6667
5.31178e-008,0.5028
5.31563e-008,0.3822
5.31949e-008,0.3088
5.32335e-008,0.2816
5.32721e-008,0.2910
5.33107e-008,0.2993
5.33492e-008,0.3097
5.33878e-008,0.3504
5.34264e-008,0.4372
5.34650e-008,0.5803
5.35035e-008,0.7658
5.35421e-008,0.9461
5.35807e-008,1.0772
5.36192e-008,1.1594
5.36578e-008,1.1988
5.36964e-008,1.2036
5.37350e-008,1.1884
5.37736e-008,1.1827
5.38121e-008,1.2017
5.38507e-008,1.1965
5.38893e-008,1.1607
5.39278e-008,1.0659
5.39664e-008,0.9040
5.40050e-008,0.7222
5.40436e-008,0.5508
5.40822e-008,0.4150
5.41207e-008,0.3271
5.41593e-008,0.2855
5.41979e-008,0.2854
5.42365e-008,0.3008
5.42750e-008,0.3035
5.43136e-008,0.3335
5.43522e-008,0.4035
5.43907e-008,0.5295
5.44293e-008,0.7039
5.44679e-008,0.8943
5.45065e-008,1.0414
5.45451e-008,1.1384
5.45836e-008,1.1906
5.46222e-008,1.2052
5.46608e-008,1.1945
5.46993e-008,1.1743
5.47379e-008,1.1991
5.47765e-008,1.2007
5.48151e-008,1.1768
5.48537e-008,1.1040
5.48922e-008,0.9604
5.49308e-008,0.7785
5.49694e-008,0.6029
5.50079e-008,0.4526
5.50465e-008,0.3499
5.50851e-008,0.2936
5.51237e-008,0.2820
5.51622e-008,0.2983
5.52008e-008,0.3012
5.52394e-008,0.3208
5.52780e-008,0.3757
5.53166e-008,0.4836
5.53551e-008,0.6448
5.53937e-008,0.8371
5.54323e-008,0.9998
5.54708e-008,1.1128
5.55094e-008,1.1786
5.55480e-008,1.2041
5.55866e-008,1.1996
5.56252e-008,1.1808
5.56637e-008,1.1944
5.57023e-008,1.2026
5.57409e-008,1.1881
5.57794e-008,1.1345
5.58180e-008,1.0128
5.58566e-008,0.8366
5.58952e-008,0.6575
5.59338e-008,0.4952
5.59723e-008,0.3774
5.60109e-008,0.3065
5.60495e-008,0.2813
5.60881e-008,0.2917
5.61266e-008,0.3002
5.61652e-008,0.3112
5.62038e-008,0.3537
5.62423e-008,0.4433
5.62809e-008,0.5889
5.63195e-008,0.7758
5.63581e-008,0.9540
5.63967e-008,1.0825
5.64352e-008,1.1625
5.64738e-008,1.1998
5.65124e-008,1.2031
5.65509e-008,1.1873
5.65895e-008,1.1871
5.66281e-008,1.2025
5.66667e-008,1.1958
5.67053e-008,1.1577
5.67438e-008,1.0591
5.67824e-008,0.8949
5.68210e-008,0.7131
5.68596e-008,0.5423
5.68981e-008,0.4094
5.69367e-008,0.3240
5.69753e-008,0.2846
5.70138e-008,0.2861
5.70524e-008,0.3018
5.70910e-008,0.3046
5.71296e-008,0.3362
5.71682e-008,0.4086
5.72067e-008,0.5374
5.72453e-008,0.7139
5.72839e-008,0.9032
5.73224e-008,1.0474
5.73610e-008,1.1421
5.73996e-008,1.1923
5.74382e-008,1.2051
5.74768e-008,1.1935
5.75153e-008,1.1733
5.75539e-008,1.2005
5.75925e-008,1.2005
5.76310e-008,1.1746
5.76696e-008,1.0984
5.77082e-008,0.9517
5.77468e-008,0.7695
5.77853e-008,0.5937
5.78239e-008,0.4461
5.78625e-008,0.3461
5.79011e-008,0.2920
5.79397e-008,0.2823
5.79782e-008,0.2992
5.80168e-008,0.3007
5.80554e-008,0.3226
5.80939e-008,0.3798
5.81325e-008,0.4906
5.81711e-008,0.6541
5.82097e-008,0.8469
5.82483e-008,1.0072
5.82868e-008,1.1173
5.83254e-008,1.1808
5.83640e-008,1.2044
5.84025e-008,1.1988
5.84411e-008,1.1799
5.84797e-008,1.1939
5.85183e-008,1.2020
5.85569e-008,1.1864
5.85954e-008,1.1301
5.86340e-008,1.0046
5.86726e-008,0.8269
5.87112e-008,0.6489
5.87497e-008,0.4881
5.87883e-008,0.3724
5.88269e-008,0.3041
5.88654e-008,0.2812
5.89040e-008,0.2929
5.89426e-008,0.2993
5.89812e-008,0.3123
5.90198e-008,0.3568
5.90583e-008,0.4494
5.90969e-008,0.5977
5.91355e-008,0.7858
5.91740e-008,0.9617
5.92126e-008,1.0877
5.92512e-008,1.1652
5.92898e-008,1.2007
5.93284e-008,1.2027
5.93669e-008,1.1862
5.94055e-008,1.1863
5.94441e-008,1.2022
5.94827e-008,1.1946
5.95212e-008,1.1543
5.95598e-008,1.0519
5.95984e-008,0.8852
5.96370e-008,0.7041
5.96755e-008,0.5348
5.97141e-008,0.4038
5.97527e-008,0.3207
5.97912e-008,0.2837
5.98298e-008,0.2872
5.98684e-008,0.3000
5.99070e-008,0.3052
5.99455e-008,0.3385
5.99841e-008,0.4137
6.00227e-008,0.5455
6.00613e-008,0.7237
6.00999e-008,0.9118
6.01384e-008,1.0535
6.01770e-008,1.1456
6.02156e-008,1.1937
6.02542e-008,1.2050
6.02927e-008,1.1927
6.03313e-008,1.1723
6.03699e-008,1.2002
6.04085e-008,1.1997
6.04470e-008,1.1722
6.04856e-008,1.0924
6.05242e-008,0.9425
6.05627e-008,0.7601
6.06013e-008,0.5856
6.06399e-008,0.4398
6.06785e-008,0.3420
6.07170e-008,0.2904
6.07556e-008,0.2827
6.07942e-008,0.3003
6.08328e-008,0.3020
6.08714e-008,0.3246
6.09099e-008,0.3841
6.09485e-008,0.4979
6.09871e-008,0.6635
6.10257e-008,0.8562
6.10642e-008,1.0137
6.11028e-008,1.1215
6.11414e-008,1.1829
6.11800e-008,1.2047
6.12185e-008,1.1979
6.12571e-008,1.1787
6.12957e-008,1.1963
6.13342e-008,1.2023
6.13728e-008,1.1849
6.14114e-008,1.1255
6.14500e-008,0.9965
6.14885e-008,0.8177
6.15271e-008,0.6396
6.15657e-008,0.4808
6.16043e-008,0.3679
6.16429e-008,0.3020
6.16814e-008,0.2811
6.17200e-008,0.2938
6.17586e-008,0.3001
6.17972e-008,0.3139
6.18357e-008,0.3603
6.18743e-008,0.4557
