.HEADER
..NAMES
Time,V U1.AB11
.DATA
0.0e+000,0.3158
3.86e-011,0.3158
7.72e-011,0.3158
1.157e-010,0.3158
1.543e-010,0.3158
1.929e-010,0.3158
2.314e-010,0.3158
2.700e-010,0.3158
3.086e-010,0.3158
3.472e-010,0.3158
3.857e-010,0.3158
4.243e-010,0.3158
4.629e-010,0.3158
5.015e-010,0.3158
5.401e-010,0.3158
5.786e-010,0.3158
6.172e-010,0.3158
6.558e-010,0.3158
6.944e-010,0.3158
7.329e-010,0.3158
7.715e-010,0.3158
8.101e-010,0.3158
8.486e-010,0.3186
8.872e-010,0.3306
9.258e-010,0.3657
9.644e-010,0.4428
1.0029e-009,0.5626
1.0415e-009,0.7103
1.0801e-009,0.8416
1.1187e-009,0.9386
1.1572e-009,1.0121
1.1958e-009,1.0709
1.2344e-009,1.1173
1.2730e-009,1.1495
1.3115e-009,1.1970
1.3501e-009,1.2249
1.3887e-009,1.2253
1.4273e-009,1.1920
1.4658e-009,1.0975
1.5044e-009,0.9439
1.5430e-009,0.7817
1.5816e-009,0.6391
1.6202e-009,0.5230
1.6587e-009,0.4310
1.6973e-009,0.3662
1.7359e-009,0.3275
1.7745e-009,0.3015
1.8130e-009,0.2857
1.8516e-009,0.2795
1.8902e-009,0.2798
1.9288e-009,0.2901
1.9673e-009,0.3104
2.0059e-009,0.3325
2.0445e-009,0.3481
2.0830e-009,0.3541
2.1216e-009,0.3526
2.1602e-009,0.3470
2.1988e-009,0.3385
2.2374e-009,0.3303
2.2759e-009,0.3252
2.3145e-009,0.3223
2.3531e-009,0.3208
2.3916e-009,0.3208
2.4302e-009,0.3210
2.4688e-009,0.3201
2.5074e-009,0.3181
2.5459e-009,0.3157
2.5845e-009,0.3146
2.6231e-009,0.3143
2.6617e-009,0.3145
2.7003e-009,0.3151
2.7388e-009,0.3212
2.7774e-009,0.3400
2.8160e-009,0.3888
2.8545e-009,0.4827
2.8931e-009,0.6150
2.9317e-009,0.7630
2.9703e-009,0.8801
3.0089e-009,0.9673
3.0474e-009,1.0349
3.0860e-009,1.0893
3.1246e-009,1.1306
3.1631e-009,1.1581
3.2017e-009,1.1748
3.2403e-009,1.1835
3.2789e-009,1.1850
3.3175e-009,1.1789
3.3560e-009,1.1657
3.3946e-009,1.1516
3.4332e-009,1.1456
3.4717e-009,1.1488
3.5103e-009,1.1560
3.5489e-009,1.1629
3.5875e-009,1.1678
3.6260e-009,1.1713
3.6646e-009,1.1800
3.7032e-009,1.1876
3.7418e-009,1.1830
3.7803e-009,1.1454
3.8189e-009,1.0497
3.8575e-009,0.9119
3.8961e-009,0.7743
3.9346e-009,0.6442
3.9732e-009,0.5293
4.0118e-009,0.4351
4.0504e-009,0.3686
4.0890e-009,0.3298
4.1275e-009,0.2965
4.1661e-009,0.2865
4.2047e-009,0.3076
4.2433e-009,0.3724
4.2818e-009,0.4954
4.3204e-009,0.6674
4.3590e-009,0.8348
4.3975e-009,0.9581
4.4361e-009,1.0434
4.4747e-009,1.1032
4.5133e-009,1.1440
4.5519e-009,1.1686
4.5904e-009,1.1843
4.6290e-009,1.1925
4.6676e-009,1.1934
4.7062e-009,1.1899
4.7447e-009,1.1803
