.HEADER
..NAMES
Time,V U1.AC24
.DATA
0.0e+000,1.1839
3.86e-011,1.1839
7.72e-011,1.1839
1.157e-010,1.1839
1.543e-010,1.1839
1.929e-010,1.1839
2.314e-010,1.1839
2.700e-010,1.1839
3.086e-010,1.1839
3.472e-010,1.1839
3.857e-010,1.1839
4.243e-010,1.1839
4.629e-010,1.1839
5.015e-010,1.1856
5.401e-010,1.1905
5.786e-010,1.1917
6.172e-010,1.1724
6.558e-010,1.1048
6.944e-010,0.9778
7.329e-010,0.8278
7.715e-010,0.6827
8.101e-010,0.5528
8.486e-010,0.4492
8.872e-010,0.3770
9.258e-010,0.3338
9.644e-010,0.3066
1.0029e-009,0.2827
1.0415e-009,0.2899
1.0801e-009,0.3291
1.1187e-009,0.4112
1.1572e-009,0.5372
1.1958e-009,0.6893
1.2344e-009,0.8209
1.2730e-009,0.9330
1.3115e-009,1.0304
1.3501e-009,1.1075
1.3887e-009,1.1605
1.4273e-009,1.1939
1.4658e-009,1.2477
1.5044e-009,1.2632
1.5430e-009,1.2534
1.5816e-009,1.2103
1.6202e-009,1.1108
1.6587e-009,0.9629
1.6973e-009,0.8022
1.7359e-009,0.6407
1.7745e-009,0.4968
1.8130e-009,0.3873
1.8516e-009,0.3240
1.8902e-009,0.2955
1.9288e-009,0.2690
1.9673e-009,0.2698
2.0059e-009,0.3001
2.0445e-009,0.3681
2.0830e-009,0.4769
2.1216e-009,0.6247
2.1602e-009,0.7682
2.1988e-009,0.8890
2.2374e-009,0.9920
2.2759e-009,1.0775
2.3145e-009,1.1406
2.3531e-009,1.1824
2.3916e-009,1.2080
2.4302e-009,1.2215
2.4688e-009,1.2252
2.5074e-009,1.2244
2.5459e-009,1.2228
2.5845e-009,1.2195
2.6231e-009,1.2126
2.6617e-009,1.2012
2.7003e-009,1.1863
2.7388e-009,1.1703
2.7774e-009,1.1605
2.8160e-009,1.1591
2.8545e-009,1.1663
2.8931e-009,1.1764
2.9317e-009,1.1781
2.9703e-009,1.1541
3.0089e-009,1.0753
3.0474e-009,0.9408
3.0860e-009,0.7922
3.1246e-009,0.6510
3.1631e-009,0.5276
3.2017e-009,0.4309
3.2403e-009,0.3648
3.2789e-009,0.3260
3.3175e-009,0.3044
3.3560e-009,0.2921
3.3946e-009,0.2845
3.4332e-009,0.2790
3.4717e-009,0.2737
3.5103e-009,0.2704
3.5489e-009,0.2704
3.5875e-009,0.2760
3.6260e-009,0.2909
3.6646e-009,0.3117
3.7032e-009,0.3300
3.7418e-009,0.3419
3.7803e-009,0.3474
3.8189e-009,0.3531
3.8575e-009,0.3709
3.8961e-009,0.4202
3.9346e-009,0.5165
3.9732e-009,0.6529
4.0118e-009,0.8036
4.0504e-009,0.9191
4.0890e-009,1.0016
4.1275e-009,1.0613
4.1661e-009,1.1060
4.2047e-009,1.1400
4.2433e-009,1.1657
4.2818e-009,1.1838
4.3204e-009,1.1951
4.3590e-009,1.2024
4.3975e-009,1.2073
4.4361e-009,1.2096
4.4747e-009,1.2079
4.5133e-009,1.2008
4.5519e-009,1.1885
4.5904e-009,1.1725
4.6290e-009,1.1596
4.6676e-009,1.1556
4.7062e-009,1.1587
4.7447e-009,1.1709
4.7833e-009,1.1806
4.8219e-009,1.1765
4.8604e-009,1.1359
4.8990e-009,1.0335
4.9376e-009,0.8881
4.9762e-009,0.7415
5.0147e-009,0.6044
5.0533e-009,0.4894
5.0919e-009,0.4034
5.1305e-009,0.3479
5.1691e-009,0.3164
5.2076e-009,0.2993
5.2462e-009,0.2893
5.2848e-009,0.2830
5.3234e-009,0.2774
5.3619e-009,0.2726
5.4005e-009,0.2703
5.4391e-009,0.2717
5.4776e-009,0.2803
5.5162e-009,0.2983
5.5548e-009,0.3191
5.5934e-009,0.3353
5.6320e-009,0.3447
5.6705e-009,0.3480
5.7091e-009,0.3458
5.7477e-009,0.3390
5.7863e-009,0.3304
5.8248e-009,0.3233
5.8634e-009,0.3190
5.9020e-009,0.3166
5.9405e-009,0.3151
5.9791e-009,0.3140
6.0177e-009,0.3138
6.0563e-009,0.3142
6.0948e-009,0.3155
6.1334e-009,0.3165
6.1720e-009,0.3162
6.2106e-009,0.3148
6.2492e-009,0.3137
6.2877e-009,0.3129
6.3263e-009,0.3123
6.3649e-009,0.3120
6.4035e-009,0.3122
6.4420e-009,0.3129
6.4806e-009,0.3135
6.5192e-009,0.3136
6.5577e-009,0.3136
6.5963e-009,0.3137
6.6349e-009,0.3137
6.6735e-009,0.3137
6.7121e-009,0.3138
6.7506e-009,0.3136
6.7892e-009,0.3133
6.8278e-009,0.3133
6.8664e-009,0.3134
6.9049e-009,0.3135
6.9435e-009,0.3135
6.9821e-009,0.3136
7.0206e-009,0.3137
7.0592e-009,0.3138
7.0978e-009,0.3192
7.1364e-009,0.3379
7.1749e-009,0.3876
7.2135e-009,0.4844
7.2521e-009,0.6230
7.2907e-009,0.7799
7.3293e-009,0.9041
7.3678e-009,0.9927
7.4064e-009,1.0555
7.4450e-009,1.1016
7.4835e-009,1.1354
7.5221e-009,1.1606
7.5607e-009,1.2169
7.5993e-009,1.2374
7.6379e-009,1.2356
7.6764e-009,1.1987
7.7150e-009,1.1035
7.7536e-009,0.9595
7.7922e-009,0.8021
7.8307e-009,0.6414
7.8693e-009,0.4964
7.9079e-009,0.3865
7.9464e-009,0.3228
7.9850e-009,0.2945
8.0236e-009,0.2701
8.0622e-009,0.2710
8.1008e-009,0.3012
8.1393e-009,0.3672
8.1779e-009,0.4733
8.2165e-009,0.6200
8.2550e-009,0.7652
8.2936e-009,0.8865
8.3322e-009,0.9898
8.3708e-009,1.0759
8.4093e-009,1.1394
8.4479e-009,1.1813
8.4865e-009,1.2321
8.5251e-009,1.2622
8.5637e-009,1.2635
8.6022e-009,1.2358
8.6408e-009,1.1586
8.6794e-009,1.0246
8.7179e-009,0.8661
8.7565e-009,0.7015
8.7951e-009,0.5490
8.8337e-009,0.4252
8.8722e-009,0.3446
8.9108e-009,0.3043
8.9494e-009,0.2873
8.9880e-009,0.2781
9.0266e-009,0.2732
9.0651e-009,0.2699
9.1037e-009,0.2642
9.1423e-009,0.2614
9.1808e-009,0.2636
9.2194e-009,0.2715
9.2580e-009,0.2869
9.2966e-009,0.3075
9.3352e-009,0.3266
9.3737e-009,0.3402
9.4123e-009,0.3473
9.4509e-009,0.3482
9.4895e-009,0.3440
9.5280e-009,0.3361
9.5666e-009,0.3273
9.6052e-009,0.3211
9.6437e-009,0.3178
9.6823e-009,0.3156
9.7209e-009,0.3142
9.7595e-009,0.3141
9.7981e-009,0.3147
9.8366e-009,0.3156
9.8752e-009,0.3165
9.9138e-009,0.3167
9.9524e-009,0.3158
9.9909e-009,0.3147
1.00295e-008,0.3137
1.00681e-008,0.3129
1.01066e-008,0.3125
1.01452e-008,0.3123
1.01838e-008,0.3128
1.02224e-008,0.3135
1.02610e-008,0.3139
1.02995e-008,0.3139
1.03381e-008,0.3141
1.03767e-008,0.3187
1.04152e-008,0.3353
1.04538e-008,0.3807
1.04924e-008,0.4724
1.05310e-008,0.6069
1.05695e-008,0.7643
1.06081e-008,0.8927
1.06467e-008,0.9848
1.06853e-008,1.0499
1.07239e-008,1.0974
1.07624e-008,1.1325
1.08010e-008,1.1587
1.08396e-008,1.1778
1.08781e-008,1.1912
1.09167e-008,1.2008
1.09553e-008,1.2073
1.09939e-008,1.2109
1.10324e-008,1.2109
1.10710e-008,1.2057
1.11096e-008,1.1943
1.11482e-008,1.1777
1.11868e-008,1.1624
1.12253e-008,1.1559
1.12639e-008,1.1578
1.13025e-008,1.1684
1.13410e-008,1.1794
1.13796e-008,1.1797
1.14182e-008,1.1498
1.14568e-008,1.0615
1.14953e-008,0.9217
1.15339e-008,0.7739
1.15725e-008,0.6336
1.16111e-008,0.5129
1.16497e-008,0.4200
1.16882e-008,0.3581
1.17268e-008,0.3221
1.17654e-008,0.3026
1.18039e-008,0.2916
1.18425e-008,0.2848
1.18811e-008,0.2793
1.19197e-008,0.2741
1.19583e-008,0.2711
1.19968e-008,0.2716
1.20354e-008,0.2782
1.20740e-008,0.2944
1.21126e-008,0.3153
1.21511e-008,0.3328
1.21897e-008,0.3437
1.22283e-008,0.3483
1.22668e-008,0.3472
1.23054e-008,0.3412
1.23440e-008,0.3327
1.23826e-008,0.3251
1.24212e-008,0.3202
1.24597e-008,0.3175
1.24983e-008,0.3158
1.25369e-008,0.3146
1.25755e-008,0.3142
1.26140e-008,0.3145
1.26526e-008,0.3156
1.26912e-008,0.3172
1.27297e-008,0.3235
1.27683e-008,0.3435
1.28069e-008,0.3964
1.28455e-008,0.4970
1.28841e-008,0.6379
1.29226e-008,0.7927
1.29612e-008,0.9126
1.29998e-008,0.9989
1.30383e-008,1.0608
1.30769e-008,1.1059
1.31155e-008,1.1388
1.31541e-008,1.1631
1.31926e-008,1.2204
1.32312e-008,1.2386
1.32698e-008,1.2342
1.33084e-008,1.1921
1.33470e-008,1.0905
1.33855e-008,0.9434
1.34241e-008,0.7853
1.34627e-008,0.6255
1.35012e-008,0.4833
1.35398e-008,0.3780
1.35784e-008,0.3189
1.36170e-008,0.2932
1.36555e-008,0.2823
1.36941e-008,0.2766
1.37327e-008,0.2744
1.37713e-008,0.2693
1.38099e-008,0.2633
1.38484e-008,0.2629
1.38870e-008,0.2678
1.39256e-008,0.2787
1.39641e-008,0.2968
1.40027e-008,0.3174
1.40413e-008,0.3338
1.40799e-008,0.3437
1.41185e-008,0.3480
1.41570e-008,0.3470
1.41956e-008,0.3412
1.42342e-008,0.3325
1.42728e-008,0.3244
1.43113e-008,0.3198
1.43499e-008,0.3170
1.43885e-008,0.3149
1.44270e-008,0.3141
1.44656e-008,0.3146
1.45042e-008,0.3153
1.45428e-008,0.3162
1.45814e-008,0.3190
1.46199e-008,0.3285
1.46585e-008,0.3582
1.46971e-008,0.4284
1.47357e-008,0.5454
1.47742e-008,0.6971
1.48128e-008,0.8417
1.48514e-008,0.9478
1.48899e-008,1.0238
1.49285e-008,1.0789
1.49671e-008,1.1190
1.50057e-008,1.1486
1.50443e-008,1.1900
1.50828e-008,1.2293
1.51214e-008,1.2398
1.51600e-008,1.2246
1.51985e-008,1.1621
1.52371e-008,1.0397
1.52757e-008,0.8864
1.53143e-008,0.7259
1.53528e-008,0.5703
1.53914e-008,0.4395
1.54300e-008,0.3513
1.54686e-008,0.3068
1.55071e-008,0.2825
1.55457e-008,0.2671
1.55843e-008,0.2812
1.56229e-008,0.3279
1.56615e-008,0.4123
1.57000e-008,0.5387
1.57386e-008,0.6920
1.57772e-008,0.8250
1.58158e-008,0.9372
1.58543e-008,1.0329
1.58929e-008,1.1089
1.59315e-008,1.1618
1.59701e-008,1.1954
1.60086e-008,1.2515
1.60472e-008,1.2663
1.60858e-008,1.2552
1.61243e-008,1.2074
1.61629e-008,1.1017
