.HEADER
..NAMES
Time,V U1.AD2
.DATA
0.0e+000,0.3151
3.86e-011,0.3151
7.72e-011,0.3151
1.157e-010,0.3151
1.543e-010,0.3151
1.929e-010,0.3151
2.314e-010,0.3151
2.700e-010,0.3151
3.086e-010,0.3151
3.472e-010,0.3151
3.857e-010,0.3151
4.243e-010,0.3151
4.629e-010,0.3151
5.015e-010,0.3151
5.401e-010,0.3151
5.786e-010,0.3151
6.172e-010,0.3151
6.558e-010,0.3151
6.944e-010,0.3151
7.329e-010,0.3151
7.715e-010,0.3151
8.101e-010,0.3151
8.486e-010,0.3151
8.872e-010,0.3151
9.258e-010,0.3184
9.644e-010,0.3319
1.0029e-009,0.3710
1.0415e-009,0.4553
1.0801e-009,0.5854
1.1187e-009,0.7448
1.1572e-009,0.8835
1.1958e-009,0.9839
1.2344e-009,1.0551
1.2730e-009,1.1059
1.3115e-009,1.1413
1.3501e-009,1.1651
1.3887e-009,1.1820
1.4273e-009,1.1943
1.4658e-009,1.2027
1.5044e-009,1.2068
1.5430e-009,1.2060
1.5816e-009,1.1985
1.6202e-009,1.1843
1.6587e-009,1.1665
1.6973e-009,1.1522
1.7359e-009,1.1482
1.7745e-009,1.1523
1.8130e-009,1.1589
1.8516e-009,1.1689
1.8902e-009,1.1807
1.9288e-009,1.1842
1.9673e-009,1.1613
2.0059e-009,1.0833
2.0445e-009,0.9481
2.0830e-009,0.7962
2.1216e-009,0.6492
2.1602e-009,0.5190
2.1988e-009,0.4174
2.2374e-009,0.3507
2.2759e-009,0.3161
2.3145e-009,0.2905
2.3531e-009,0.2767
2.3916e-009,0.2906
2.4302e-009,0.3381
2.4688e-009,0.4314
2.5074e-009,0.5720
2.5459e-009,0.7396
2.5845e-009,0.8905
2.6231e-009,1.0148
2.6617e-009,1.1057
2.7003e-009,1.1649
2.7388e-009,1.1987
2.7774e-009,1.2152
2.8160e-009,1.2210
2.8545e-009,1.2208
2.8931e-009,1.2201
2.9317e-009,1.2171
2.9703e-009,1.2095
3.0089e-009,1.1976
3.0474e-009,1.1818
3.0860e-009,1.1651
3.1246e-009,1.1545
3.1631e-009,1.1521
3.2017e-009,1.1546
3.2403e-009,1.1589
3.2789e-009,1.1719
3.3175e-009,1.1816
3.3560e-009,1.1745
3.3946e-009,1.1261
3.4332e-009,1.0156
3.4717e-009,0.8668
3.5103e-009,0.7173
3.5489e-009,0.5775
3.5875e-009,0.4618
3.6260e-009,0.3780
3.6646e-009,0.3290
3.7032e-009,0.3048
3.7418e-009,0.2786
3.7803e-009,0.2801
3.8189e-009,0.3099
3.8575e-009,0.3810
3.8961e-009,0.4995
3.9346e-009,0.6603
3.9732e-009,0.8215
4.0118e-009,0.9597
4.0504e-009,1.0664
4.0890e-009,1.1400
4.1275e-009,1.1849
4.1661e-009,1.2086
4.2047e-009,1.2190
4.2433e-009,1.2206
4.2818e-009,1.2201
4.3204e-009,1.2188
4.3590e-009,1.2135
4.3975e-009,1.2036
4.4361e-009,1.1894
4.4747e-009,1.1725
4.5133e-009,1.1583
4.5519e-009,1.1522
4.5904e-009,1.1528
4.6290e-009,1.1565
4.6676e-009,1.1661
4.7062e-009,1.1778
4.7447e-009,1.1809
4.7833e-009,1.1561
4.8219e-009,1.0751
4.8604e-009,0.9387
4.8990e-009,0.7875
4.9376e-009,0.6413
4.9762e-009,0.5129
5.0147e-009,0.4130
5.0533e-009,0.3479
5.0919e-009,0.3139
5.1305e-009,0.2889
5.1691e-009,0.2760
5.2076e-009,0.2914
5.2462e-009,0.3412
5.2848e-009,0.4371
5.3234e-009,0.5799
5.3619e-009,0.7472
5.4005e-009,0.8973
5.4391e-009,1.0198
5.4776e-009,1.1089
5.5162e-009,1.1665
5.5548e-009,1.1992
5.5934e-009,1.2268
5.6320e-009,1.2579
5.6705e-009,1.2613
5.7091e-009,1.2454
5.7477e-009,1.1870
5.7863e-009,1.0636
5.8248e-009,0.8966
5.8634e-009,0.7194
5.9020e-009,0.5531
5.9405e-009,0.4225
5.9791e-009,0.3387
6.0177e-009,0.2956
6.0563e-009,0.2777
6.0948e-009,0.2582
6.1334e-009,0.2696
6.1720e-009,0.3063
6.2106e-009,0.3851
6.2492e-009,0.5151
6.2877e-009,0.6825
6.3263e-009,0.8396
6.3649e-009,0.9721
6.4035e-009,1.0753
6.4420e-009,1.1478
6.4806e-009,1.1918
6.5192e-009,1.2143
6.5577e-009,1.2536
6.5963e-009,1.2633
6.6349e-009,1.2543
6.6735e-009,1.2130
6.7121e-009,1.1102
6.7506e-009,0.9523
6.7892e-009,0.7774
6.8278e-009,0.6045
6.8664e-009,0.4595
6.9049e-009,0.3601
6.9435e-009,0.3060
6.9821e-009,0.2823
7.0206e-009,0.2599
7.0592e-009,0.2633
7.0978e-009,0.2908
7.1364e-009,0.3545
7.1749e-009,0.4682
7.2135e-009,0.6280
7.2521e-009,0.7920
7.2907e-009,0.9329
7.3293e-009,1.0459
7.3678e-009,1.1282
7.4064e-009,1.1806
7.4450e-009,1.2089
7.4835e-009,1.2214
7.5221e-009,1.2230
7.5607e-009,1.2213
7.5993e-009,1.2199
7.6379e-009,1.2148
7.6764e-009,1.2051
7.7150e-009,1.1920
7.7536e-009,1.1756
7.7922e-009,1.1599
7.8307e-009,1.1522
7.8693e-009,1.1524
7.9079e-009,1.1563
7.9464e-009,1.1609
7.9850e-009,1.1662
8.0236e-009,1.1717
8.0622e-009,1.1760
8.1008e-009,1.1793
8.1393e-009,1.1816
8.1779e-009,1.1823
8.2165e-009,1.1820
8.2550e-009,1.1816
8.2936e-009,1.1812
8.3322e-009,1.1813
8.3708e-009,1.1826
8.4093e-009,1.1842
8.4479e-009,1.1850
8.4865e-009,1.1849
8.5251e-009,1.1848
8.5637e-009,1.1849
8.6022e-009,1.1847
8.6408e-009,1.1845
8.6794e-009,1.1844
8.7179e-009,1.1842
8.7565e-009,1.1839
8.7951e-009,1.1839
8.8337e-009,1.1840
8.8722e-009,1.1842
8.9108e-009,1.1899
8.9494e-009,1.1932
8.9880e-009,1.1792
9.0266e-009,1.1223
9.0651e-009,1.0040
9.1037e-009,0.8530
9.1423e-009,0.7043
9.1808e-009,0.5673
9.2194e-009,0.4551
9.2580e-009,0.3749
9.2966e-009,0.3275
9.3352e-009,0.3034
9.3737e-009,0.2767
9.4123e-009,0.2807
9.4509e-009,0.3143
9.4895e-009,0.3900
9.5280e-009,0.5131
9.5666e-009,0.6763
9.6052e-009,0.8355
9.6437e-009,0.9712
9.6823e-009,1.0750
9.7209e-009,1.1455
9.7595e-009,1.1878
9.7981e-009,1.2097
9.8366e-009,1.2480
9.8752e-009,1.2611
9.9138e-009,1.2549
9.9524e-009,1.2189
9.9909e-009,1.1235
1.00295e-008,0.9695
1.00681e-008,0.7945
1.01066e-008,0.6200
1.01452e-008,0.4720
1.01838e-008,0.3684
1.02224e-008,0.3095
1.02610e-008,0.2831
1.02995e-008,0.2729
1.03381e-008,0.2701
1.03767e-008,0.2672
1.04152e-008,0.2626
1.04538e-008,0.2631
1.04924e-008,0.2692
1.05310e-008,0.2816
1.05695e-008,0.3016
1.06081e-008,0.3239
1.06467e-008,0.3421
1.06853e-008,0.3533
1.07239e-008,0.3569
1.07624e-008,0.3535
1.08010e-008,0.3445
1.08396e-008,0.3340
1.08781e-008,0.3258
1.09167e-008,0.3203
1.09553e-008,0.3168
1.09939e-008,0.3158
1.10324e-008,0.3163
1.10710e-008,0.3168
1.11096e-008,0.3178
1.11482e-008,0.3182
1.11868e-008,0.3174
1.12253e-008,0.3169
1.12639e-008,0.3226
1.13025e-008,0.3458
1.13410e-008,0.4054
1.13796e-008,0.5138
1.14182e-008,0.6625
1.14568e-008,0.8195
1.14953e-008,0.9380
1.15339e-008,1.0229
1.15725e-008,1.0830
1.16111e-008,1.1256
1.16497e-008,1.1545
1.16882e-008,1.1739
1.17268e-008,1.1880
1.17654e-008,1.1981
1.18039e-008,1.2043
1.18425e-008,1.2063
