.HEADER
..NAMES
Time,V U1.AA25&AA24
2.31064e-008,-0.2630
2.31450e-008,-0.4918
2.31836e-008,-0.6352
2.32221e-008,-0.7171
2.32607e-008,-0.7532
2.32993e-008,-0.7749
2.33379e-008,-0.7663
2.33764e-008,-0.7325
2.34150e-008,-0.6566
2.34536e-008,-0.5023
2.34922e-008,-0.2948
2.35308e-008,-0.0630
2.35693e-008,0.1787
2.36079e-008,0.3745
2.36465e-008,0.5091
2.36851e-008,0.6225
2.37236e-008,0.6979
2.37622e-008,0.7563
2.38008e-008,0.8054
2.38394e-008,0.8056
2.38779e-008,0.7625
2.39165e-008,0.6345
2.39551e-008,0.4084
2.39936e-008,0.1259
2.40322e-008,-0.1727
2.40708e-008,-0.4307
2.41094e-008,-0.5974
2.41479e-008,-0.6962
2.41865e-008,-0.7456
2.42251e-008,-0.7678
2.42637e-008,-0.7742
2.43023e-008,-0.7355
2.43408e-008,-0.6901
2.43794e-008,-0.5595
2.44180e-008,-0.3639
2.44566e-008,-0.1385
2.44951e-008,0.1037
2.45337e-008,0.3211
2.45723e-008,0.4688
2.46109e-008,0.5903
2.46494e-008,0.6794
2.46880e-008,0.7264
2.47266e-008,0.7961
2.47651e-008,0.8094
2.48037e-008,0.7847
2.48423e-008,0.6865
2.48809e-008,0.4885
2.49194e-008,0.2183
2.49580e-008,-0.0795
2.49966e-008,-0.3583
2.50352e-008,-0.5531
2.50737e-008,-0.6713
2.51123e-008,-0.7349
2.51509e-008,-0.7588
2.51895e-008,-0.7775
2.52281e-008,-0.7525
2.52666e-008,-0.7162
2.53052e-008,-0.6096
2.53438e-008,-0.4292
2.53824e-008,-0.2121
2.54209e-008,0.0266
2.54595e-008,0.2595
2.54981e-008,0.4268
2.55367e-008,0.5543
2.55752e-008,0.6560
2.56138e-008,0.7145
2.56524e-008,0.7817
2.56909e-008,0.8109
2.57295e-008,0.7997
2.57681e-008,0.7274
2.58067e-008,0.5609
2.58452e-008,0.3082
2.58838e-008,0.0155
2.59224e-008,-0.2764
2.59610e-008,-0.5014
2.59995e-008,-0.6408
2.60381e-008,-0.7198
2.60767e-008,-0.7542
2.61153e-008,-0.7745
2.61539e-008,-0.7643
2.61924e-008,-0.7288
2.62310e-008,-0.6503
2.62696e-008,-0.4929
2.63082e-008,-0.2832
2.63467e-008,-0.0508
2.63853e-008,0.1901
2.64239e-008,0.3824
2.64625e-008,0.5150
2.65010e-008,0.6272
2.65396e-008,0.7006
2.65782e-008,0.7623
2.66167e-008,0.8069
2.66553e-008,0.8070
2.66939e-008,0.7588
2.67325e-008,0.6249
2.67710e-008,0.3953
2.68096e-008,0.1105
2.68482e-008,-0.1881
2.68868e-008,-0.4412
2.69254e-008,-0.6038
2.69639e-008,-0.7003
2.70025e-008,-0.7472
2.70411e-008,-0.7680
2.70797e-008,-0.7730
2.71182e-008,-0.7320
2.71568e-008,-0.6840
2.71954e-008,-0.5513
2.72340e-008,-0.3530
2.72725e-008,-0.1261
2.73111e-008,0.1160
2.73497e-008,0.3304
2.73882e-008,0.4754
2.74268e-008,0.5950
2.74654e-008,0.6827
2.75040e-008,0.7355
2.75425e-008,0.7987
2.75811e-008,0.8087
2.76197e-008,0.7824
2.76583e-008,0.6787
2.76968e-008,0.4762
2.77354e-008,0.2039
2.77740e-008,-0.0955
2.78126e-008,-0.3710
2.78512e-008,-0.5604
2.78897e-008,-0.6759
2.79283e-008,-0.7372
2.79669e-008,-0.7593
2.80055e-008,-0.7769
2.80440e-008,-0.7498
2.80826e-008,-0.7108
2.81212e-008,-0.6021
2.81598e-008,-0.4193
2.81983e-008,-0.1999
2.82369e-008,0.0391
2.82755e-008,0.2700
2.83140e-008,0.4342
2.83526e-008,0.5596
2.83912e-008,0.6597
2.84298e-008,0.7170
2.84683e-008,0.7856
2.85069e-008,0.8110
2.85455e-008,0.7989
2.85841e-008,0.7217
2.86226e-008,0.5498
2.86612e-008,0.2946
2.86998e-008,-0.0005
2.87384e-008,-0.2908
2.87770e-008,-0.5099
2.88155e-008,-0.6461
2.88541e-008,-0.7227
2.88927e-008,-0.7551
2.89313e-008,-0.7763
2.89698e-008,-0.7629
2.90084e-008,-0.7290
2.90470e-008,-0.6446
2.90855e-008,-0.4825
2.91241e-008,-0.2720
2.91627e-008,-0.0383
2.92013e-008,0.2019
2.92398e-008,0.3900
2.92784e-008,0.5217
2.93170e-008,0.6323
2.93556e-008,0.7031
2.93941e-008,0.7639
2.94327e-008,0.8073
2.94713e-008,0.8049
2.95099e-008,0.7537
2.95485e-008,0.6153
2.95870e-008,0.3812
2.96256e-008,0.0954
2.96642e-008,-0.2022
2.97028e-008,-0.4518
2.97413e-008,-0.6104
2.97799e-008,-0.7035
2.98185e-008,-0.7484
2.98570e-008,-0.7708
2.98956e-008,-0.7722
2.99342e-008,-0.7358
2.99728e-008,-0.6801
3.00113e-008,-0.5417
3.00499e-008,-0.3421
3.00885e-008,-0.1146
3.01271e-008,0.1284
3.01657e-008,0.3392
3.02042e-008,0.4819
3.02428e-008,0.6010
3.02814e-008,0.6859
3.03199e-008,0.7373
3.03585e-008,0.7999
3.03971e-008,0.8077
3.04357e-008,0.7782
3.04743e-008,0.6709
3.05128e-008,0.4630
3.05514e-008,0.1886
3.05900e-008,-0.1101
3.06285e-008,-0.3828
3.06671e-008,-0.5684
3.07057e-008,-0.6800
3.07443e-008,-0.7389
3.07829e-008,-0.7599
3.08214e-008,-0.7769
3.08600e-008,-0.7475
3.08986e-008,-0.7087
3.09372e-008,-0.5944
3.09757e-008,-0.4084
3.10143e-008,-0.1887
3.10529e-008,0.0517
3.10914e-008,0.2803
3.11300e-008,0.4405
3.11686e-008,0.5662
3.12072e-008,0.6640
3.12458e-008,0.7183
3.12843e-008,0.7868
3.13229e-008,0.8109
3.13615e-008,0.7957
3.14000e-008,0.7153
3.14386e-008,0.5383
3.14772e-008,0.2794
3.15158e-008,-0.0156
3.15544e-008,-0.3038
3.15929e-008,-0.5190
3.16315e-008,-0.6514
3.16701e-008,-0.7252
3.17087e-008,-0.7560
3.17472e-008,-0.7774
3.17858e-008,-0.7613
3.18244e-008,-0.7292
3.18629e-008,-0.6388
3.19015e-008,-0.4718
3.19401e-008,-0.2610
3.19787e-008,-0.0259
3.20173e-008,0.2134
3.20558e-008,0.3968
3.20944e-008,0.5285
3.21330e-008,0.6376
3.21715e-008,0.7053
3.22101e-008,0.7691
3.22487e-008,0.8088
3.22873e-008,0.8056
3.23259e-008,0.7494
3.23644e-008,0.6051
3.24030e-008,0.3672
3.24416e-008,0.0797
3.24801e-008,-0.2170
3.25187e-008,-0.4615
3.25573e-008,-0.6171
3.25959e-008,-0.7072
3.26344e-008,-0.7498
3.26730e-008,-0.7708
3.27116e-008,-0.7706
3.27502e-008,-0.7327
3.27888e-008,-0.6741
3.28273e-008,-0.5331
3.28659e-008,-0.3306
3.29045e-008,-0.1021
3.29430e-008,0.1406
3.29816e-008,0.3480
3.30202e-008,0.4883
3.30588e-008,0.6058
3.30974e-008,0.6890
3.31359e-008,0.7456
3.31745e-008,0.8020
3.32131e-008,0.8068
3.32516e-008,0.7755
3.32902e-008,0.6625
3.33288e-008,0.4506
3.33674e-008,0.1739
3.34060e-008,-0.1261
3.34445e-008,-0.3948
3.34831e-008,-0.5753
3.35217e-008,-0.6844
3.35603e-008,-0.7409
3.35988e-008,-0.7604
3.36374e-008,-0.7761
3.36760e-008,-0.7445
3.37145e-008,-0.7031
3.37531e-008,-0.5867
3.37917e-008,-0.3981
3.38303e-008,-0.1763
3.38689e-008,0.0642
3.39074e-008,0.2904
3.39460e-008,0.4477
3.39846e-008,0.5714
3.40231e-008,0.6676
3.40617e-008,0.7208
3.41003e-008,0.7902
3.41389e-008,0.8107
3.41775e-008,0.7943
3.42160e-008,0.7089
3.42546e-008,0.5269
3.42932e-008,0.2655
3.43318e-008,-0.0316
3.43703e-008,-0.3178
3.44089e-008,-0.5270
3.44475e-008,-0.6565
3.44860e-008,-0.7279
3.45246e-008,-0.7567
3.45632e-008,-0.7772
3.46018e-008,-0.7592
3.46404e-008,-0.7243
3.46789e-008,-0.6317
3.47175e-008,-0.4624
3.47561e-008,-0.2489
3.47946e-008,-0.0135
3.48332e-008,0.2245
3.48718e-008,0.4048
3.49104e-008,0.5342
3.49490e-008,0.6416
3.49875e-008,0.7081
3.50261e-008,0.7708
3.50647e-008,0.8089
3.51032e-008,0.8033
3.51418e-008,0.7442
3.51804e-008,0.5952
3.52190e-008,0.3534
3.52575e-008,0.0647
3.52961e-008,-0.2315
3.53347e-008,-0.4718
3.53733e-008,-0.6228
3.54119e-008,-0.7101
3.54504e-008,-0.7510
3.54890e-008,-0.7732
3.55276e-008,-0.7697
3.55661e-008,-0.7359
3.56047e-008,-0.6694
3.56433e-008,-0.5232
3.56819e-008,-0.3197
3.57205e-008,-0.0903
3.57590e-008,0.1526
3.57976e-008,0.3563
3.58362e-008,0.4950
3.58747e-008,0.6115
3.59133e-008,0.6918
3.59519e-008,0.7472
3.59905e-008,0.8029
3.60290e-008,0.8055
3.60676e-008,0.7711
3.61062e-008,0.6541
3.61448e-008,0.4371
3.61834e-008,0.1586
3.62219e-008,-0.1404
3.62605e-008,-0.4063
3.62991e-008,-0.5828
3.63376e-008,-0.6881
3.63762e-008,-0.7425
3.64148e-008,-0.7645
3.64534e-008,-0.7759
3.64920e-008,-0.7420
3.65305e-008,-0.7004
3.65691e-008,-0.5782
3.66077e-008,-0.3873
3.66462e-008,-0.1649
3.66848e-008,0.0768
3.67234e-008,0.3002
3.67620e-008,0.4541
3.68006e-008,0.5779
3.68391e-008,0.6715
3.68777e-008,0.7222
3.69163e-008,0.7915
3.69549e-008,0.8104
3.69934e-008,0.7908
3.70320e-008,0.7021
3.70706e-008,0.5149
3.71091e-008,0.2502
3.71477e-008,-0.0464
3.71863e-008,-0.3305
3.72249e-008,-0.5357
3.72635e-008,-0.6615
3.73020e-008,-0.7301
3.73406e-008,-0.7575
3.73792e-008,-0.7779
3.74177e-008,-0.7574
3.74563e-008,-0.7237
3.74949e-008,-0.6253
3.75335e-008,-0.4516
3.75721e-008,-0.2378
3.76106e-008,-0.0009
3.76492e-008,0.2357
3.76878e-008,0.4113
3.77263e-008,0.5410
3.77649e-008,0.6466
3.78035e-008,0.7099
3.78421e-008,0.7755
3.78806e-008,0.8102
3.79192e-008,0.8033
3.79578e-008,0.7393
3.79964e-008,0.5845
3.80350e-008,0.3390
3.80735e-008,0.0489
3.81121e-008,-0.2459
3.81507e-008,-0.4812
3.81892e-008,-0.6289
3.82278e-008,-0.7136
3.82664e-008,-0.7522
3.83050e-008,-0.7730
3.83436e-008,-0.7678
3.83821e-008,-0.7321
3.84207e-008,-0.6632
3.84593e-008,-0.5143
3.84978e-008,-0.3081
3.85364e-008,-0.0777
3.85750e-008,0.1644
3.86136e-008,0.3648
3.86521e-008,0.5012
3.86907e-008,0.6162
3.87293e-008,0.6947
3.87679e-008,0.7543
3.88065e-008,0.8046
3.88450e-008,0.8077
3.88836e-008,0.7679
3.89222e-008,0.6450
3.89607e-008,0.4244
3.89993e-008,0.1436
3.90379e-008,-0.1561
3.90765e-008,-0.4177
3.91151e-008,-0.5894
3.91536e-008,-0.6923
3.91922e-008,-0.7442
3.92308e-008,-0.7647
3.92693e-008,-0.7749
3.93079e-008,-0.7388
3.93465e-008,-0.6945
3.93851e-008,-0.5703
3.94237e-008,-0.3767
3.94622e-008,-0.1523
3.95008e-008,0.0891
3.95394e-008,0.3099
3.95780e-008,0.4610
3.96165e-008,0.5829
3.96551e-008,0.6750
3.96937e-008,0.7246
3.97322e-008,0.7945
3.97708e-008,0.8100
3.98094e-008,0.7890
