.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
0.0e+000,1.1777
3.86e-011,1.1777
7.72e-011,1.1777
1.157e-010,1.1777
1.543e-010,1.1777
1.929e-010,1.1777
2.314e-010,1.1777
2.700e-010,1.1777
3.086e-010,1.1777
3.472e-010,1.1777
3.857e-010,1.1777
4.243e-010,1.1777
4.629e-010,1.1777
5.015e-010,1.1777
5.401e-010,1.1777
5.786e-010,1.1777
6.172e-010,1.1777
6.558e-010,1.1777
6.944e-010,1.1777
7.329e-010,1.1777
7.715e-010,1.1777
8.101e-010,1.1777
8.486e-010,1.1829
8.872e-010,1.1862
9.258e-010,1.1740
9.644e-010,1.1248
1.0029e-009,1.0205
1.0415e-009,0.8914
1.0801e-009,0.7673
1.1187e-009,0.6399
1.1572e-009,0.5245
1.1958e-009,0.4300
1.2344e-009,0.3699
1.2730e-009,0.3476
1.3115e-009,0.3320
1.3501e-009,0.3601
1.3887e-009,0.4237
1.4273e-009,0.5206
1.4658e-009,0.6465
1.5044e-009,0.7831
1.5430e-009,0.8967
1.5816e-009,0.9846
1.6202e-009,1.0548
1.6587e-009,1.1037
1.6973e-009,1.1302
1.7359e-009,1.1326
1.7745e-009,1.1484
1.8130e-009,1.1393
1.8516e-009,1.1122
1.8902e-009,1.0756
1.9288e-009,0.9947
1.9673e-009,0.8791
2.0059e-009,0.7618
2.0445e-009,0.6362
2.0830e-009,0.5248
2.1216e-009,0.4318
2.1602e-009,0.3627
2.1988e-009,0.3320
2.2374e-009,0.3166
2.2759e-009,0.3333
2.3145e-009,0.3912
2.3531e-009,0.4783
2.3916e-009,0.5981
2.4302e-009,0.7373
2.4688e-009,0.8627
2.5074e-009,0.9574
2.5459e-009,1.0318
2.5845e-009,1.0873
2.6231e-009,1.1224
2.6617e-009,1.1343
2.7003e-009,1.1403
2.7388e-009,1.1460
2.7774e-009,1.1212
2.8160e-009,1.0907
2.8545e-009,1.0262
2.8931e-009,0.9155
2.9317e-009,0.7999
2.9703e-009,0.6754
3.0089e-009,0.5571
3.0474e-009,0.4589
3.0860e-009,0.3807
3.1246e-009,0.3380
3.1631e-009,0.3220
3.2017e-009,0.3226
3.2403e-009,0.3699
3.2789e-009,0.4471
3.3175e-009,0.5572
3.3560e-009,0.6922
3.3946e-009,0.8268
3.4332e-009,0.9300
3.4717e-009,1.0103
3.5103e-009,1.0722
3.5489e-009,1.1137
3.5875e-009,1.1337
3.6260e-009,1.1285
3.6646e-009,1.1486
3.7032e-009,1.1303
3.7418e-009,1.1021
3.7803e-009,1.0527
3.8189e-009,0.9535
3.8575e-009,0.8363
3.8961e-009,0.7156
3.9346e-009,0.5923
3.9732e-009,0.4882
4.0118e-009,0.4023
4.0504e-009,0.3470
4.0890e-009,0.3286
4.1275e-009,0.3168
4.1661e-009,0.3512
4.2047e-009,0.4192
4.2433e-009,0.5190
4.2818e-009,0.6479
4.3204e-009,0.7873
4.3590e-009,0.9007
4.3975e-009,0.9870
4.4361e-009,1.0548
4.4747e-009,1.1028
4.5133e-009,1.1301
4.5519e-009,1.1325
4.5904e-009,1.1481
4.6290e-009,1.1389
4.6676e-009,1.1113
4.7062e-009,1.0733
4.7447e-009,0.9895
4.7833e-009,0.8726
4.8219e-009,0.7554
4.8604e-009,0.6297
4.8990e-009,0.5191
4.9376e-009,0.4273
4.9762e-009,0.3601
5.0147e-009,0.3315
5.0533e-009,0.3174
5.0919e-009,0.3356
5.1305e-009,0.3951
5.1691e-009,0.4840
5.2076e-009,0.6051
5.2462e-009,0.7447
5.2848e-009,0.8681
5.3234e-009,0.9615
5.3619e-009,1.0354
5.4005e-009,1.0897
5.4391e-009,1.1238
5.4776e-009,1.1345
5.5162e-009,1.1442
5.5548e-009,1.1458
5.5934e-009,1.1200
5.6320e-009,1.0889
5.6705e-009,1.0216
5.7091e-009,0.9100
5.7477e-009,0.7939
5.7863e-009,0.6687
5.8248e-009,0.5518
5.8634e-009,0.4545
5.9020e-009,0.3775
5.9405e-009,0.3370
5.9791e-009,0.3223
6.0177e-009,0.3245
6.0563e-009,0.3734
6.0948e-009,0.4521
6.1334e-009,0.5638
6.1720e-009,0.6997
6.2106e-009,0.8331
6.2492e-009,0.9347
6.2877e-009,1.0141
6.3263e-009,1.0749
6.3649e-009,1.1154
6.4035e-009,1.1343
6.4420e-009,1.1332
6.4806e-009,1.1493
6.5192e-009,1.1287
6.5577e-009,1.1007
6.5963e-009,1.0491
6.6349e-009,0.9478
6.6735e-009,0.8309
6.7121e-009,0.7087
6.7506e-009,0.5865
6.7892e-009,0.4834
6.8278e-009,0.3987
6.8664e-009,0.3453
6.9049e-009,0.3284
6.9435e-009,0.3181
6.9821e-009,0.3543
7.0206e-009,0.4238
7.0592e-009,0.5250
7.0978e-009,0.6552
7.1364e-009,0.7942
7.1749e-009,0.9056
7.2135e-009,0.9910
7.2521e-009,1.0578
7.2907e-009,1.1047
7.3293e-009,1.1309
7.3678e-009,1.1322
7.4064e-009,1.1498
7.4450e-009,1.1374
7.4835e-009,1.1102
7.5221e-009,1.0706
7.5607e-009,0.9842
7.5993e-009,0.8673
7.6379e-009,0.7487
7.6764e-009,0.6234
7.7150e-009,0.5140
7.7536e-009,0.4233
7.7922e-009,0.3579
7.8307e-009,0.3310
7.8693e-009,0.3164
7.9079e-009,0.3381
7.9464e-009,0.3989
7.9850e-009,0.4894
8.0236e-009,0.6120
8.0622e-009,0.7518
8.1008e-009,0.8739
8.1393e-009,0.9661
8.1779e-009,1.0387
8.2165e-009,1.0922
8.2550e-009,1.1252
8.2936e-009,1.1344
8.3322e-009,1.1432
8.3708e-009,1.1447
8.4093e-009,1.1186
8.4479e-009,1.0865
8.4865e-009,1.0167
8.5251e-009,0.9036
8.5637e-009,0.7881
8.6022e-009,0.6629
8.6408e-009,0.5465
8.6794e-009,0.4501
8.7179e-009,0.3746
8.7565e-009,0.3360
8.7951e-009,0.3198
8.8337e-009,0.3257
8.8722e-009,0.3767
8.9108e-009,0.4570
8.9494e-009,0.5704
8.9880e-009,0.7070
9.0266e-009,0.8390
9.0651e-009,0.9394
9.1037e-009,1.0178
9.1423e-009,1.0776
9.1808e-009,1.1170
9.2194e-009,1.1345
9.2580e-009,1.1326
9.2966e-009,1.1483
9.3352e-009,1.1275
9.3737e-009,1.0988
9.4123e-009,1.0450
9.4509e-009,0.9415
9.4895e-009,0.8249
9.5280e-009,0.7027
9.5666e-009,0.5810
9.6052e-009,0.4787
9.6437e-009,0.3952
9.6823e-009,0.3437
9.7209e-009,0.3283
9.7595e-009,0.3183
9.7981e-009,0.3572
9.8366e-009,0.4280
9.8752e-009,0.5311
9.9138e-009,0.6624
9.9524e-009,0.8007
9.9909e-009,0.9108
1.00295e-008,0.9951
1.00681e-008,1.0609
1.01066e-008,1.1067
1.01452e-008,1.1316
1.01838e-008,1.1315
1.02224e-008,1.1488
1.02610e-008,1.1363
1.02995e-008,1.1086
1.03381e-008,1.0674
1.03767e-008,0.9784
1.04152e-008,0.8610
1.04538e-008,0.7428
1.04924e-008,0.6176
1.05310e-008,0.5090
1.05695e-008,0.4192
1.06081e-008,0.3557
1.06467e-008,0.3305
1.06853e-008,0.3171
1.07239e-008,0.3403
1.07624e-008,0.4027
1.08010e-008,0.4952
1.08396e-008,0.6191
1.08781e-008,0.7590
1.09167e-008,0.8790
1.09553e-008,0.9701
1.09939e-008,1.0421
1.10324e-008,1.0943
1.10710e-008,1.1263
1.11096e-008,1.1343
1.11482e-008,1.1462
1.11868e-008,1.1440
1.12253e-008,1.1173
1.12639e-008,1.0844
1.13025e-008,1.0119
1.13410e-008,0.8981
1.13796e-008,0.7818
1.14182e-008,0.6561
1.14568e-008,0.5412
