.HEADER
..NAMES
Time,V U1.Y16
.DATA
3.44378e-008,0.3275
3.44745e-008,0.3209
3.45112e-008,0.3149
3.45478e-008,0.3100
3.45845e-008,0.3073
3.46212e-008,0.3082
3.46579e-008,0.3137
3.46946e-008,0.3230
3.47312e-008,0.3328
3.47679e-008,0.3399
3.48046e-008,0.3450
3.48412e-008,0.3512
3.48779e-008,0.3616
3.49146e-008,0.3769
3.49513e-008,0.3947
3.49879e-008,0.4099
3.50246e-008,0.4183
3.50613e-008,0.4179
3.50980e-008,0.4106
3.51347e-008,0.4011
3.51713e-008,0.3939
3.52080e-008,0.3915
3.52447e-008,0.3940
3.52813e-008,0.3994
3.53180e-008,0.4048
3.53547e-008,0.4078
3.53914e-008,0.4073
3.54281e-008,0.4039
3.54647e-008,0.3995
3.55014e-008,0.3957
3.55381e-008,0.3936
3.55748e-008,0.3933
3.56114e-008,0.3942
3.56481e-008,0.3962
3.56848e-008,0.3986
3.57214e-008,0.3997
3.57581e-008,0.3977
3.57948e-008,0.3916
3.58315e-008,0.3819
3.58682e-008,0.3705
3.59048e-008,0.3596
3.59415e-008,0.3504
3.59782e-008,0.3433
3.60148e-008,0.3376
3.60515e-008,0.3322
3.60882e-008,0.3266
3.61249e-008,0.3211
3.61615e-008,0.3169
3.61982e-008,0.3151
3.62349e-008,0.3160
3.62716e-008,0.3193
3.63083e-008,0.3237
3.63449e-008,0.3279
3.63816e-008,0.3306
3.64183e-008,0.3312
3.64549e-008,0.3296
3.64916e-008,0.3263
3.65283e-008,0.3220
3.65650e-008,0.3176
3.66017e-008,0.3142
3.66383e-008,0.3128
3.66750e-008,0.3142
3.67117e-008,0.3215
3.67484e-008,0.3415
3.67850e-008,0.3863
3.68217e-008,0.4699
3.68584e-008,0.5823
3.68950e-008,0.7071
3.69317e-008,0.8082
3.69684e-008,0.8799
3.70051e-008,0.9339
3.70418e-008,0.9785
3.70784e-008,1.0172
3.71151e-008,1.0485
3.71518e-008,1.0717
3.71884e-008,1.0874
3.72251e-008,1.0976
3.72618e-008,1.1040
3.72985e-008,1.1081
3.73351e-008,1.1105
3.73718e-008,1.1114
3.74085e-008,1.1099
3.74452e-008,1.1051
3.74819e-008,1.0975
3.75185e-008,1.0896
3.75552e-008,1.0838
3.75919e-008,1.0799
3.76285e-008,1.0738
3.76652e-008,1.0616
3.77019e-008,1.0433
3.77386e-008,1.0235
