.HEADER
..NAMES
Time,V U1.AD18&AE18
.DATA
3.58362e-008,1.0486
3.58747e-008,0.9633
3.59133e-008,0.8352
3.59519e-008,0.6982
3.59905e-008,0.5696
3.60290e-008,0.4603
3.60676e-008,0.4037
3.61062e-008,0.3896
3.61448e-008,0.4046
3.61834e-008,0.4189
3.62219e-008,0.4496
3.62605e-008,0.4930
3.62991e-008,0.5653
3.63376e-008,0.6703
3.63762e-008,0.7986
3.64148e-008,0.9039
3.64534e-008,0.9939
3.64920e-008,1.0539
3.65305e-008,1.0777
3.65691e-008,1.0703
3.66077e-008,1.0437
3.66462e-008,1.0702
3.66848e-008,1.0687
3.67234e-008,1.0849
3.67620e-008,1.0679
3.68006e-008,0.9926
3.68391e-008,0.8799
3.68777e-008,0.7404
3.69163e-008,0.6090
3.69549e-008,0.4910
3.69934e-008,0.4153
3.70320e-008,0.3900
3.70706e-008,0.4012
3.71091e-008,0.4112
3.71477e-008,0.4403
3.71863e-008,0.4767
3.72249e-008,0.5389
3.72635e-008,0.6352
3.73020e-008,0.7572
3.73406e-008,0.8727
3.73792e-008,0.9676
3.74177e-008,1.0387
3.74563e-008,1.0744
3.74949e-008,1.0761
3.75335e-008,1.0520
3.75721e-008,1.0678
3.76106e-008,1.0661
3.76492e-008,1.0810
3.76878e-008,1.0801
3.77263e-008,1.0198
3.77649e-008,0.9219
3.78035e-008,0.7833
3.78421e-008,0.6501
3.78806e-008,0.5259
3.79192e-008,0.4324
3.79578e-008,0.3941
3.79964e-008,0.3943
3.80350e-008,0.4069
3.80735e-008,0.4305
3.81121e-008,0.4630
3.81507e-008,0.5158
3.81892e-008,0.6013
3.82278e-008,0.7158
3.82664e-008,0.8400
3.83050e-008,0.9389
3.83436e-008,1.0199
3.83821e-008,1.0671
3.84207e-008,1.0784
3.84593e-008,1.0606
3.84978e-008,1.0597
3.85364e-008,1.0673
3.85750e-008,1.0755
3.86136e-008,1.0855
3.86521e-008,1.0449
3.86907e-008,0.9585
3.87293e-008,0.8269
3.87679e-008,0.6916
3.88065e-008,0.5632
3.88450e-008,0.4561
3.88836e-008,0.4020
3.89222e-008,0.3901
3.89607e-008,0.4066
