.HEADER
..NAMES
Time,V U1.AC7
.DATA
0.0e+000,1.1833
3.86e-011,1.1833
7.72e-011,1.1833
1.157e-010,1.1833
1.543e-010,1.1833
1.929e-010,1.1833
2.314e-010,1.1833
2.700e-010,1.1833
3.086e-010,1.1833
3.472e-010,1.1833
3.857e-010,1.1833
4.243e-010,1.1833
4.629e-010,1.1833
5.015e-010,1.1833
5.401e-010,1.1833
5.786e-010,1.1833
6.172e-010,1.1833
6.558e-010,1.1833
6.944e-010,1.1833
7.329e-010,1.1833
7.715e-010,1.1833
8.101e-010,1.1833
8.486e-010,1.1833
8.872e-010,1.1833
9.258e-010,1.1833
9.644e-010,1.1863
1.0029e-009,1.1915
1.0415e-009,1.1876
1.0801e-009,1.1544
1.1187e-009,1.0633
1.1572e-009,0.9206
1.1958e-009,0.7723
1.2344e-009,0.6364
1.2730e-009,0.5271
1.3115e-009,0.4472
1.3501e-009,0.3898
1.3887e-009,0.3524
1.4273e-009,0.3299
1.4658e-009,0.3136
1.5044e-009,0.3024
1.5430e-009,0.2992
1.5816e-009,0.3025
1.6202e-009,0.3107
1.6587e-009,0.3249
1.6973e-009,0.3424
1.7359e-009,0.3557
1.7745e-009,0.3614
1.8130e-009,0.3605
1.8516e-009,0.3540
1.8902e-009,0.3445
1.9288e-009,0.3415
1.9673e-009,0.3593
2.0059e-009,0.4165
2.0445e-009,0.5244
2.0830e-009,0.6710
2.1216e-009,0.8193
2.1602e-009,0.9239
2.1988e-009,0.9922
2.2374e-009,1.0389
2.2759e-009,1.0766
2.3145e-009,1.1140
2.3531e-009,1.1439
2.3916e-009,1.1629
2.4302e-009,1.1722
2.4688e-009,1.1741
2.5074e-009,1.1688
2.5459e-009,1.1613
2.5845e-009,1.1535
2.6231e-009,1.1445
2.6617e-009,1.1381
2.7003e-009,1.1397
2.7388e-009,1.1472
2.7774e-009,1.1562
2.8160e-009,1.1647
2.8545e-009,1.1714
2.8931e-009,1.1750
2.9317e-009,1.1766
2.9703e-009,1.1776
3.0089e-009,1.1781
3.0474e-009,1.1789
3.0860e-009,1.1805
3.1246e-009,1.1820
3.1631e-009,1.1822
3.2017e-009,1.1827
3.2403e-009,1.1836
3.2789e-009,1.1840
3.3175e-009,1.1840
3.3560e-009,1.1839
3.3946e-009,1.1836
3.4332e-009,1.1833
3.4717e-009,1.1832
3.5103e-009,1.1832
3.5489e-009,1.1832
3.5875e-009,1.1835
3.6260e-009,1.1838
3.6646e-009,1.1836
3.7032e-009,1.1834
3.7418e-009,1.1835
3.7803e-009,1.1868
3.8189e-009,1.1919
3.8575e-009,1.1870
3.8961e-009,1.1516
3.9346e-009,1.0572
3.9732e-009,0.9131
4.0118e-009,0.7654
4.0504e-009,0.6304
4.0890e-009,0.5226
4.1275e-009,0.4442
4.1661e-009,0.3877
4.2047e-009,0.3512
4.2433e-009,0.3292
4.2818e-009,0.3131
4.3204e-009,0.3022
4.3590e-009,0.2994
4.3975e-009,0.3030
4.4361e-009,0.3115
4.4747e-009,0.3260
4.5133e-009,0.3434
4.5519e-009,0.3563
4.5904e-009,0.3617
4.6290e-009,0.3605
4.6676e-009,0.3537
4.7062e-009,0.3435
4.7447e-009,0.3335
4.7833e-009,0.3257
4.8219e-009,0.3208
4.8604e-009,0.3190
4.8990e-009,0.3188
4.9376e-009,0.3182
4.9762e-009,0.3175
5.0147e-009,0.3168
5.0533e-009,0.3161
5.0919e-009,0.3148
5.1305e-009,0.3138
5.1691e-009,0.3133
5.2076e-009,0.3132
5.2462e-009,0.3133
5.2848e-009,0.3137
5.3234e-009,0.3141
5.3619e-009,0.3146
5.4005e-009,0.3149
5.4391e-009,0.3148
5.4776e-009,0.3145
5.5162e-009,0.3144
5.5548e-009,0.3144
5.5934e-009,0.3144
5.6320e-009,0.3143
5.6705e-009,0.3144
5.7091e-009,0.3145
5.7477e-009,0.3145
5.7863e-009,0.3145
5.8248e-009,0.3145
5.8634e-009,0.3145
5.9020e-009,0.3145
5.9405e-009,0.3145
5.9791e-009,0.3144
6.0177e-009,0.3144
6.0563e-009,0.3145
6.0948e-009,0.3145
6.1334e-009,0.3187
6.1720e-009,0.3342
6.2106e-009,0.3775
6.2492e-009,0.4669
6.2877e-009,0.5995
6.3263e-009,0.7553
6.3649e-009,0.8804
6.4035e-009,0.9635
6.4420e-009,1.0183
6.4806e-009,1.0598
6.5192e-009,1.0987
6.5577e-009,1.1337
6.5963e-009,1.1579
6.6349e-009,1.1709
6.6735e-009,1.1756
6.7121e-009,1.1725
6.7506e-009,1.1652
6.7892e-009,1.1571
6.8278e-009,1.1485
6.8664e-009,1.1404
6.9049e-009,1.1386
6.9435e-009,1.1439
6.9821e-009,1.1527
7.0206e-009,1.1616
7.0592e-009,1.1693
7.0978e-009,1.1741
7.1364e-009,1.1764
7.1749e-009,1.1775
7.2135e-009,1.1782
7.2521e-009,1.1788
7.2907e-009,1.1802
7.3293e-009,1.1819
7.3678e-009,1.1825
7.4064e-009,1.1828
