.HEADER
..NAMES
Time,V U1.AD24
6.5577e-009,0.3177
6.5963e-009,0.3171
6.6349e-009,0.3155
6.6735e-009,0.3140
6.7121e-009,0.3131
6.7506e-009,0.3127
6.7892e-009,0.3124
6.8278e-009,0.3127
6.8664e-009,0.3133
6.9049e-009,0.3139
6.9435e-009,0.3141
6.9821e-009,0.3142
7.0206e-009,0.3144
7.0592e-009,0.3144
7.0978e-009,0.3144
7.1364e-009,0.3142
7.1749e-009,0.3139
7.2135e-009,0.3137
7.2521e-009,0.3138
7.2907e-009,0.3139
7.3293e-009,0.3141
7.3678e-009,0.3141
7.4064e-009,0.3142
7.4450e-009,0.3142
7.4835e-009,0.3142
7.5221e-009,0.3141
7.5607e-009,0.3141
7.5993e-009,0.3141
7.6379e-009,0.3142
7.6764e-009,0.3141
7.7150e-009,0.3141
7.7536e-009,0.3141
7.7922e-009,0.3142
7.8307e-009,0.3142
7.8693e-009,0.3142
7.9079e-009,0.3142
7.9464e-009,0.3142
7.9850e-009,0.3142
8.0236e-009,0.3143
8.0622e-009,0.3143
8.1008e-009,0.3142
8.1393e-009,0.3143
8.1779e-009,0.3143
8.2165e-009,0.3143
8.2550e-009,0.3143
8.2936e-009,0.3143
8.3322e-009,0.3143
8.3708e-009,0.3143
8.4093e-009,0.3143
8.4479e-009,0.3143
8.4865e-009,0.3173
8.5251e-009,0.3297
8.5637e-009,0.3663
8.6022e-009,0.4468
8.6408e-009,0.5728
8.6794e-009,0.7290
8.7179e-009,0.8676
8.7565e-009,0.9681
8.7951e-009,1.0394
8.8337e-009,1.0910
8.8722e-009,1.1284
8.9108e-009,1.1552
8.9494e-009,1.2023
8.9880e-009,1.2337
9.0266e-009,1.2401
9.0651e-009,1.2179
9.1037e-009,1.1430
9.1423e-009,1.0081
9.1808e-009,0.8454
9.2194e-009,0.6765
9.2580e-009,0.5206
9.2966e-009,0.4002
9.3352e-009,0.3287
9.3737e-009,0.2964
9.4123e-009,0.2736
9.4509e-009,0.2658
9.4895e-009,0.2855
9.5280e-009,0.3366
9.5666e-009,0.4272
9.6052e-009,0.5649
9.6437e-009,0.7232
9.6823e-009,0.8607
9.7209e-009,0.9771
9.7595e-009,1.0713
9.7981e-009,1.1402
9.8366e-009,1.1843
9.8752e-009,1.2104
9.9138e-009,1.2237
9.9524e-009,1.2267
9.9909e-009,1.2249
1.00295e-008,1.2229
1.00681e-008,1.2186
1.01066e-008,1.2092
1.01452e-008,1.1953
1.01838e-008,1.1796
1.02224e-008,1.1643
1.02610e-008,1.1556
1.02995e-008,1.1550
1.03381e-008,1.1586
1.03767e-008,1.1631
1.04152e-008,1.1676
1.04538e-008,1.1726
1.04924e-008,1.1768
1.05310e-008,1.1793
1.05695e-008,1.1808
1.06081e-008,1.1823
1.06467e-008,1.1834
1.06853e-008,1.1828
1.07239e-008,1.1820
1.07624e-008,1.1818
1.08010e-008,1.1821
1.08396e-008,1.1878
1.08781e-008,1.1933
1.09167e-008,1.1844
1.09553e-008,1.1372
1.09939e-008,1.0292
1.10324e-008,0.8817
1.10710e-008,0.7343
1.11096e-008,0.5961
1.11482e-008,0.4812
1.11868e-008,0.3968
1.12253e-008,0.3444
1.12639e-008,0.3153
1.13025e-008,0.2993
1.13410e-008,0.2892
1.13796e-008,0.2816
1.14182e-008,0.2754
1.14568e-008,0.2713
1.14953e-008,0.2712
1.15339e-008,0.2776
1.15725e-008,0.2935
1.16111e-008,0.3159
1.16497e-008,0.3355
1.16882e-008,0.3478
1.17268e-008,0.3530
1.17654e-008,0.3523
1.18039e-008,0.3465
1.18425e-008,0.3374
1.18811e-008,0.3284
1.19197e-008,0.3222
1.19583e-008,0.3186
1.19968e-008,0.3165
1.20354e-008,0.3154
1.20740e-008,0.3151
1.21126e-008,0.3158
1.21511e-008,0.3171
1.21897e-008,0.3179
1.22283e-008,0.3171
1.22668e-008,0.3154
1.23054e-008,0.3140
1.23440e-008,0.3132
1.23826e-008,0.3127
1.24212e-008,0.3125
1.24597e-008,0.3128
1.24983e-008,0.3136
1.25369e-008,0.3141
1.25755e-008,0.3143
1.26140e-008,0.3143
1.26526e-008,0.3145
1.26912e-008,0.3146
1.27297e-008,0.3145
1.27683e-008,0.3143
1.28069e-008,0.3140
1.28455e-008,0.3139
1.28841e-008,0.3139
1.29226e-008,0.3141
1.29612e-008,0.3142
1.29998e-008,0.3142
1.30383e-008,0.3143
1.30769e-008,0.3144
1.31155e-008,0.3144
1.31541e-008,0.3143
1.31926e-008,0.3143
1.32312e-008,0.3143
1.32698e-008,0.3143
1.33084e-008,0.3143
1.33470e-008,0.3143
1.33855e-008,0.3143
1.34241e-008,0.3143
1.34627e-008,0.3144
1.35012e-008,0.3144
1.35398e-008,0.3144
1.35784e-008,0.3144
1.36170e-008,0.3144
1.36555e-008,0.3192
1.36941e-008,0.3363
1.37327e-008,0.3826
1.37713e-008,0.4756
1.38099e-008,0.6115
1.38484e-008,0.7693
1.38870e-008,0.8973
1.39256e-008,0.9893
1.39641e-008,1.0545
1.40027e-008,1.1019
1.40413e-008,1.1361
1.40799e-008,1.1610
1.41185e-008,1.1795
1.41570e-008,1.1927
1.41956e-008,1.2021
1.42342e-008,1.2079
1.42728e-008,1.2097
1.43113e-008,1.2060
1.43499e-008,1.1955
1.43885e-008,1.1796
1.44270e-008,1.1624
1.44656e-008,1.1517
1.45042e-008,1.1511
1.45428e-008,1.1564
1.45814e-008,1.1627
1.46199e-008,1.1683
1.46585e-008,1.1734
1.46971e-008,1.1777
1.47357e-008,1.1805
1.47742e-008,1.1819
1.48128e-008,1.1828
1.48514e-008,1.1835
1.48899e-008,1.1832
1.49285e-008,1.1823
1.49671e-008,1.1816
1.50057e-008,1.1816
1.50443e-008,1.1854
1.50828e-008,1.1925
1.51214e-008,1.1918
1.51600e-008,1.1645
1.51985e-008,1.0824
1.52371e-008,0.9461
1.52757e-008,0.7964
1.53143e-008,0.6527
1.53528e-008,0.5267
1.53914e-008,0.4287
1.54300e-008,0.3631
1.54686e-008,0.3257
1.55071e-008,0.2970
1.55457e-008,0.2815
1.55843e-008,0.2955
1.56229e-008,0.3441
1.56615e-008,0.4364
1.57000e-008,0.5722
1.57386e-008,0.7274
1.57772e-008,0.8629
1.58158e-008,0.9803
1.58543e-008,1.0755
1.58929e-008,1.1427
1.59315e-008,1.1846
1.59701e-008,1.2087
1.60086e-008,1.2207
1.60472e-008,1.2233
1.60858e-008,1.2222
1.61243e-008,1.2217
1.61629e-008,1.2182
1.62015e-008,1.2094
1.62401e-008,1.1958
1.62786e-008,1.1794
1.63172e-008,1.1636
1.63558e-008,1.1551
1.63944e-008,1.1551
1.64329e-008,1.1587
1.64715e-008,1.1626
1.65101e-008,1.1669
1.65487e-008,1.1721
1.65873e-008,1.1765
1.66258e-008,1.1790
1.66644e-008,1.1808
1.67030e-008,1.1824
1.67416e-008,1.1834
1.67801e-008,1.1827
1.68187e-008,1.1818
1.68573e-008,1.1815
1.68959e-008,1.1818
1.69344e-008,1.1831
1.69730e-008,1.1846
1.70116e-008,1.1852
1.70501e-008,1.1850
1.70887e-008,1.1848
1.71273e-008,1.1849
1.71659e-008,1.1848
1.72044e-008,1.1844
1.72430e-008,1.1843
1.72816e-008,1.1844
1.73202e-008,1.1842
1.73588e-008,1.1840
1.73973e-008,1.1840
1.74359e-008,1.1842
1.74745e-008,1.1844
1.75131e-008,1.1846
1.75516e-008,1.1846
1.75902e-008,1.1844
1.76288e-008,1.1842
1.76674e-008,1.1842
1.77059e-008,1.1843
1.77445e-008,1.1843
1.77831e-008,1.1842
1.78216e-008,1.1842
1.78602e-008,1.1843
1.78988e-008,1.1842
1.79374e-008,1.1842
1.79759e-008,1.1842
1.80145e-008,1.1843
1.80531e-008,1.1843
1.80917e-008,1.1842
1.81302e-008,1.1842
1.81688e-008,1.1842
1.82074e-008,1.1842
1.82460e-008,1.1842
1.82846e-008,1.1842
1.83231e-008,1.1862
1.83617e-008,1.1913
1.84003e-008,1.1911
1.84389e-008,1.1676
1.84774e-008,1.0925
1.85160e-008,0.9603
1.85546e-008,0.8104
1.85932e-008,0.6661
1.86317e-008,0.5380
1.86703e-008,0.4371
1.87089e-008,0.3680
1.87474e-008,0.3284
1.87860e-008,0.3068
1.88246e-008,0.2940
1.88632e-008,0.2850
1.89017e-008,0.2780
1.89403e-008,0.2725
1.89789e-008,0.2701
1.90175e-008,0.2729
1.90560e-008,0.2836
1.90946e-008,0.3036
1.91332e-008,0.3257
1.91718e-008,0.3420
1.92104e-008,0.3508
1.92489e-008,0.3530
1.92875e-008,0.3551
1.93261e-008,0.3684
1.93647e-008,0.4124
1.94032e-008,0.5043
1.94418e-008,0.6385
1.94804e-008,0.7909
1.95190e-008,0.9110
1.95575e-008,0.9978
1.95961e-008,1.0609
1.96347e-008,1.1081
1.96732e-008,1.1426
1.97118e-008,1.1667
1.97504e-008,1.2204
1.97890e-008,1.2388
1.98275e-008,1.2352
1.98661e-008,1.1960
1.99047e-008,1.0967
1.99433e-008,0.9458
1.99819e-008,0.7798
2.00204e-008,0.6141
2.00590e-008,0.4703
2.00976e-008,0.3684
2.01362e-008,0.3136
2.01747e-008,0.2906
2.02133e-008,0.2808
2.02519e-008,0.2754
2.02905e-008,0.2721
2.03290e-008,0.2655
2.03676e-008,0.2610
2.04062e-008,0.2636
2.04447e-008,0.2726
2.04833e-008,0.2885
2.05219e-008,0.3097
2.05605e-008,0.3301
2.05990e-008,0.3449
2.06376e-008,0.3525
2.06762e-008,0.3554
2.07148e-008,0.3629
2.07533e-008,0.3899
2.07919e-008,0.4578
2.08305e-008,0.5725
2.08691e-008,0.7213
2.09077e-008,0.8590
2.09462e-008,0.9599
2.09848e-008,1.0337
2.10234e-008,1.0881
2.10620e-008,1.1280
2.11005e-008,1.1563
2.11391e-008,1.1998
2.11777e-008,1.2334
2.12163e-008,1.2406
2.12548e-008,1.2214
2.12934e-008,1.1523
2.13320e-008,1.0216
2.13705e-008,0.8593
2.14091e-008,0.6911
2.14477e-008,0.5345
2.14863e-008,0.4109
2.15248e-008,0.3347
2.15634e-008,0.2995
2.16020e-008,0.2795
2.16406e-008,0.2660
2.16791e-008,0.2819
2.17177e-008,0.3286
2.17563e-008,0.4141
2.17949e-008,0.5463
2.18335e-008,0.7057
2.18720e-008,0.8459
2.19106e-008,0.9649
2.19492e-008,1.0620
2.19878e-008,1.1341
2.20263e-008,1.1807
2.20649e-008,1.2079
2.21035e-008,1.2224
2.21420e-008,1.2264
2.21806e-008,1.2246
2.22192e-008,1.2226
2.22578e-008,1.2190
2.22963e-008,1.2104
2.23349e-008,1.1969
2.23735e-008,1.1814
2.24121e-008,1.1657
2.24506e-008,1.1560
2.24892e-008,1.1546
2.25278e-008,1.1579
2.25664e-008,1.1700
2.26050e-008,1.1782
2.26435e-008,1.1712
2.26821e-008,1.1242
2.27207e-008,1.0150
2.27593e-008,0.8679
2.27978e-008,0.7229
2.28364e-008,0.5877
2.28750e-008,0.4743
2.29136e-008,0.3906
2.29521e-008,0.3394
2.29907e-008,0.3118
2.30293e-008,0.2834
2.30678e-008,0.2841
2.31064e-008,0.3134
2.31450e-008,0.3819
2.31836e-008,0.4947
2.32221e-008,0.6466
2.32607e-008,0.7941
2.32993e-008,0.9213
2.33379e-008,1.0288
2.33764e-008,1.1110
2.34150e-008,1.1652
2.34536e-008,1.1972
2.34922e-008,1.2150
2.35308e-008,1.2224
2.35693e-008,1.2227
2.36079e-008,1.2222
2.36465e-008,1.2207
2.36851e-008,1.2147
2.37236e-008,1.2032
2.37622e-008,1.1882
2.38008e-008,1.1716
2.38394e-008,1.1584
2.38779e-008,1.1542
2.39165e-008,1.1564
2.39551e-008,1.1604
2.39936e-008,1.1645
2.40322e-008,1.1692
2.40708e-008,1.1742
2.41094e-008,1.1779
2.41479e-008,1.1799
2.41865e-008,1.1816
2.42251e-008,1.1830
2.42637e-008,1.1831
2.43023e-008,1.1821
2.43408e-008,1.1815
2.43794e-008,1.1815
2.44180e-008,1.1823
2.44566e-008,1.1838
2.44951e-008,1.1849
2.45337e-008,1.1852
2.45723e-008,1.1849
2.46109e-008,1.1848
2.46494e-008,1.1848
2.46880e-008,1.1846
2.47266e-008,1.1843
2.47651e-008,1.1843
2.48037e-008,1.1843
2.48423e-008,1.1841
2.48809e-008,1.1848
2.49194e-008,1.1901
2.49580e-008,1.1925
2.49966e-008,1.1762
2.50352e-008,1.1145
2.50737e-008,0.9923
2.51123e-008,0.8424
2.51509e-008,0.6962
2.51895e-008,0.5635
2.52281e-008,0.4561
2.52666e-008,0.3803
2.53052e-008,0.3348
2.53438e-008,0.3105
2.53824e-008,0.2965
2.54209e-008,0.2868
2.54595e-008,0.2795
2.54981e-008,0.2736
2.55367e-008,0.2704
2.55752e-008,0.2719
2.56138e-008,0.2806
2.56524e-008,0.2989
2.56909e-008,0.3214
2.57295e-008,0.3393
2.57681e-008,0.3496
2.58067e-008,0.3531
2.58452e-008,0.3511
2.58838e-008,0.3441
2.59224e-008,0.3347
2.59610e-008,0.3264
2.59995e-008,0.3209
2.60381e-008,0.3178
2.60767e-008,0.3160
2.61153e-008,0.3151
2.61539e-008,0.3151
2.61924e-008,0.3160
2.62310e-008,0.3173
2.62696e-008,0.3177
2.63082e-008,0.3195
2.63467e-008,0.3302
2.63853e-008,0.3651
2.64239e-008,0.4440
2.64625e-008,0.5685
2.65010e-008,0.7240
2.65396e-008,0.8635
2.65782e-008,0.9655
2.66167e-008,1.0380
2.66553e-008,1.0901
2.66939e-008,1.1279
2.67325e-008,1.1549
2.67710e-008,1.2021
2.68096e-008,1.2335
2.68482e-008,1.2398
2.68868e-008,1.2176
2.69254e-008,1.1431
2.69639e-008,1.0086
2.70025e-008,0.8463
2.70411e-008,0.6776
2.70797e-008,0.5218
2.71182e-008,0.4011
2.71568e-008,0.3290
2.71954e-008,0.2963
2.72340e-008,0.2755
2.72725e-008,0.2659
2.73111e-008,0.2850
2.73497e-008,0.3355
2.73882e-008,0.4256
2.74268e-008,0.5628
2.74654e-008,0.7212
2.75040e-008,0.8592
2.75425e-008,0.9758
2.75811e-008,1.0704
2.76197e-008,1.1395
2.76583e-008,1.1837
2.76968e-008,1.2221
2.77354e-008,1.2607
2.77740e-008,1.2668
2.78126e-008,1.2488
2.78512e-008,1.1909
2.78897e-008,1.0726
2.79283e-008,0.9127
2.79669e-008,0.7424
2.80055e-008,0.5800
2.80440e-008,0.4451
2.80826e-008,0.3539
2.81212e-008,0.3064
2.81598e-008,0.2864
2.81983e-008,0.2640
2.82369e-008,0.2733
2.82755e-008,0.3126
2.83140e-008,0.3897
2.83526e-008,0.5123
2.83912e-008,0.6701
2.84298e-008,0.8154
2.84683e-008,0.9392
2.85069e-008,1.0415
2.85455e-008,1.1198
2.85841e-008,1.1723
2.86226e-008,1.2034
2.86612e-008,1.2203
2.86998e-008,1.2263
2.87384e-008,1.2252
2.87770e-008,1.2234
2.88155e-008,1.2204
2.88541e-008,1.2131
2.88927e-008,1.2004
2.89313e-008,1.1851
2.89698e-008,1.1689
2.90084e-008,1.1573
2.90470e-008,1.1543
2.90855e-008,1.1571
2.91241e-008,1.1615
2.91627e-008,1.1660
2.92013e-008,1.1707
2.92398e-008,1.1753
2.92784e-008,1.1784
2.93170e-008,1.1802
2.93556e-008,1.1818
2.93941e-008,1.1832
2.94327e-008,1.1830
2.94713e-008,1.1821
2.95099e-008,1.1817
2.95485e-008,1.1817
2.95870e-008,1.1827
2.96256e-008,1.1841
2.96642e-008,1.1851
2.97028e-008,1.1853
2.97413e-008,1.1850
2.97799e-008,1.1849
2.98185e-008,1.1848
2.98570e-008,1.1846
2.98956e-008,1.1844
2.99342e-008,1.1844
2.99728e-008,1.1844
3.00113e-008,1.1841
3.00499e-008,1.1840
3.00885e-008,1.1842
3.01271e-008,1.1844
3.01657e-008,1.1845
3.02042e-008,1.1846
3.02428e-008,1.1845
3.02814e-008,1.1843
3.03199e-008,1.1842
3.03585e-008,1.1843
3.03971e-008,1.1843
3.04357e-008,1.1843
3.04743e-008,1.1843
3.05128e-008,1.1859
3.05514e-008,1.1909
3.05900e-008,1.1920
3.06285e-008,1.1723
3.06671e-008,1.1043
3.07057e-008,0.9771
3.07443e-008,0.8271
3.07829e-008,0.6818
3.08214e-008,0.5513
3.08600e-008,0.4469
3.08986e-008,0.3743
3.09372e-008,0.3317
3.09757e-008,0.3051
3.10143e-008,0.2818
3.10529e-008,0.2895
3.10914e-008,0.3290
3.11300e-008,0.4112
3.11686e-008,0.5379
3.12072e-008,0.6941
3.12458e-008,0.8343
3.12843e-008,0.9558
3.13229e-008,1.0565
3.13615e-008,1.1301
3.14000e-008,1.1768
3.14386e-008,1.2040
3.14772e-008,1.2185
3.15158e-008,1.2229
3.15544e-008,1.2220
3.15929e-008,1.2215
3.16315e-008,1.2190
3.16701e-008,1.2114
3.17087e-008,1.1987
3.17472e-008,1.1829
3.17858e-008,1.1665
3.18244e-008,1.1559
3.18629e-008,1.1542
3.19015e-008,1.1575
3.19401e-008,1.1681
3.19787e-008,1.1770
3.20173e-008,1.1738
3.20558e-008,1.1358
3.20944e-008,1.0362
3.21330e-008,0.8920
3.21715e-008,0.7461
3.22101e-008,0.6082
3.22487e-008,0.4904
3.22873e-008,0.4018
3.23259e-008,0.3453
3.23644e-008,0.3146
3.24030e-008,0.2864
3.24416e-008,0.2822
3.24801e-008,0.3061
3.25187e-008,0.3673
3.25573e-008,0.4727
3.25959e-008,0.6199
3.26344e-008,0.7713
3.26730e-008,0.9014
3.27116e-008,1.0125
3.27502e-008,1.0993
3.27888e-008,1.1578
3.28273e-008,1.1927
3.28659e-008,1.2332
3.29045e-008,1.2610
3.29430e-008,1.2611
3.29816e-008,1.2365
3.30202e-008,1.1647
3.30588e-008,1.0320
3.30974e-008,0.8676
3.31359e-008,0.6971
3.31745e-008,0.5396
3.32131e-008,0.4148
3.32516e-008,0.3369
3.32902e-008,0.2997
3.33288e-008,0.2834
3.33674e-008,0.2747
3.34060e-008,0.2705
3.34445e-008,0.2669
3.34831e-008,0.2614
3.35217e-008,0.2606
3.35603e-008,0.2667
3.35988e-008,0.2797
3.36374e-008,0.2991
3.36760e-008,0.3206
3.37145e-008,0.3388
3.37531e-008,0.3501
3.37917e-008,0.3542
3.38303e-008,0.3519
3.38689e-008,0.3446
3.39074e-008,0.3344
3.39460e-008,0.3255
3.39846e-008,0.3203
3.40231e-008,0.3173
3.40617e-008,0.3154
3.41003e-008,0.3149
3.41389e-008,0.3156
3.41775e-008,0.3167
3.42160e-008,0.3174
3.42546e-008,0.3174
3.42932e-008,0.3165
3.43318e-008,0.3152
3.43703e-008,0.3139
3.44089e-008,0.3130
3.44475e-008,0.3125
3.44860e-008,0.3124
3.45246e-008,0.3129
3.45632e-008,0.3138
3.46018e-008,0.3143
3.46404e-008,0.3143
3.46789e-008,0.3145
3.47175e-008,0.3146
3.47561e-008,0.3146
3.47946e-008,0.3144
3.48332e-008,0.3142
3.48718e-008,0.3140
3.49104e-008,0.3140
3.49490e-008,0.3140
3.49875e-008,0.3141
3.50261e-008,0.3142
3.50647e-008,0.3143
3.51032e-008,0.3144
3.51418e-008,0.3145
3.51804e-008,0.3144
3.52190e-008,0.3172
3.52575e-008,0.3294
3.52961e-008,0.3656
3.53347e-008,0.4453
3.53733e-008,0.5707
3.54119e-008,0.7267
3.54504e-008,0.8659
3.54890e-008,0.9669
3.55276e-008,1.0386
3.55661e-008,1.0904
3.56047e-008,1.1280
3.56433e-008,1.1548
3.56819e-008,1.1749
3.57205e-008,1.1894
3.57590e-008,1.1998
3.57976e-008,1.2066
3.58362e-008,1.2096
3.58747e-008,1.2076
3.59133e-008,1.1990
3.59519e-008,1.1843
3.59905e-008,1.1668
3.60290e-008,1.1536
3.60676e-008,1.1504
3.61062e-008,1.1547
3.61448e-008,1.1645
3.61834e-008,1.1768
3.62219e-008,1.1814
3.62605e-008,1.1618
3.62991e-008,1.0894
3.63376e-008,0.9590
3.63762e-008,0.8100
3.64148e-008,0.6665
3.64534e-008,0.5382
3.64920e-008,0.4359
3.65305e-008,0.3657
3.65691e-008,0.3256
3.66077e-008,0.2989
3.66462e-008,0.2813
3.66848e-008,0.2934
3.67234e-008,0.3374
3.67620e-008,0.4238
3.68006e-008,0.5545
3.68391e-008,0.7111
3.68777e-008,0.8491
3.69163e-008,0.9684
3.69549e-008,1.0663
3.69934e-008,1.1368
3.70320e-008,1.1810
3.70706e-008,1.2063
3.71091e-008,1.2546
3.71477e-008,1.2644
3.71863e-008,1.2515
3.72249e-008,1.2034
3.72635e-008,1.0953
3.73020e-008,0.9389
3.73406e-008,0.7695
3.73792e-008,0.6038
3.74177e-008,0.4629
3.74563e-008,0.3645
3.74949e-008,0.3120
3.75335e-008,0.2893
3.75721e-008,0.2646
3.76106e-008,0.2695
3.76492e-008,0.3038
3.76878e-008,0.3746
3.77263e-008,0.4895
3.77649e-008,0.6449
3.78035e-008,0.7939
3.78421e-008,0.9209
3.78806e-008,1.0265
3.79192e-008,1.1088
3.79578e-008,1.1654
3.79964e-008,1.1997
3.80350e-008,1.2478
3.80735e-008,1.2667
3.81121e-008,1.2607
3.81507e-008,1.2258
3.81892e-008,1.1370
3.82278e-008,0.9919
3.82664e-008,0.8251
3.83050e-008,0.6559
3.83436e-008,0.5053
3.83821e-008,0.3917
3.84207e-008,0.3245
3.84593e-008,0.2938
3.84978e-008,0.2683
3.85364e-008,0.2650
3.85750e-008,0.2894
3.86136e-008,0.3476
3.86521e-008,0.4477
3.86907e-008,0.5932
3.87293e-008,0.7487
3.87679e-008,0.8824
3.88065e-008,0.9953
3.88450e-008,1.0855
3.88836e-008,1.1502
3.89222e-008,1.1906
3.89607e-008,1.2344
3.89993e-008,1.2638
3.90379e-008,1.2651
3.90765e-008,1.2416
3.91151e-008,1.1721
3.91536e-008,1.0421
3.91922e-008,0.8787
3.92308e-008,0.7084
3.92693e-008,0.5499
3.93079e-008,0.4226
3.93465e-008,0.3409
3.93851e-008,0.3010
3.94237e-008,0.2841
3.94622e-008,0.2755
3.95008e-008,0.2712
3.95394e-008,0.2672
3.95780e-008,0.2616
3.96165e-008,0.2607
3.96551e-008,0.2664
3.96937e-008,0.2788
3.97322e-008,0.2980
3.97708e-008,0.3198
3.98094e-008,0.3383
3.98480e-008,0.3500
3.98866e-008,0.3542
3.99251e-008,0.3582
3.99637e-008,0.3734
4.00023e-008,0.4193
4.00408e-008,0.5124
4.00794e-008,0.6473
4.01180e-008,0.7985
4.01566e-008,0.9159
4.01952e-008,1.0014
4.02337e-008,1.0640
4.02723e-008,1.1106
4.03109e-008,1.1441
4.03494e-008,1.1679
4.03880e-008,1.1846
4.04266e-008,1.1956
4.04652e-008,1.2028
4.05037e-008,1.2070
4.05423e-008,1.2074
4.05809e-008,1.2022
4.06195e-008,1.1908
4.06581e-008,1.1755
4.06966e-008,1.1598
4.07352e-008,1.1513
4.07738e-008,1.1523
4.08123e-008,1.1580
4.08509e-008,1.1640
4.08895e-008,1.1692
4.09281e-008,1.1739
4.09667e-008,1.1778
4.10052e-008,1.1803
4.10438e-008,1.1817
4.10824e-008,1.1826
4.11209e-008,1.1833
4.11595e-008,1.1829
4.11981e-008,1.1820
4.12367e-008,1.1815
4.12752e-008,1.1818
4.13138e-008,1.1832
4.13524e-008,1.1849
4.13910e-008,1.1857
4.14296e-008,1.1855
