.HEADER
..NAMES
Time,V U4.A7
9.6823e-009,0.5989
9.7209e-009,0.5181
9.7595e-009,0.4579
9.7981e-009,0.4177
9.8366e-009,0.3826
9.8752e-009,0.3653
9.9138e-009,0.3832
9.9524e-009,0.4329
9.9909e-009,0.5184
1.00295e-008,0.6384
1.00681e-008,0.7580
1.01066e-008,0.8482
1.01452e-008,0.9248
1.01838e-008,0.9895
1.02224e-008,1.0402
1.02610e-008,1.0773
1.02995e-008,1.1225
1.03381e-008,1.1570
1.03767e-008,1.1587
1.04152e-008,1.1439
1.04538e-008,1.0857
1.04924e-008,0.9791
1.05310e-008,0.8557
1.05695e-008,0.7366
1.06081e-008,0.6291
1.06467e-008,0.5415
1.06853e-008,0.4749
1.07239e-008,0.4289
1.07624e-008,0.4006
1.08010e-008,0.3765
1.08396e-008,0.3583
1.08781e-008,0.3475
1.09167e-008,0.3357
1.09553e-008,0.3237
1.09939e-008,0.3185
1.10324e-008,0.3180
1.10710e-008,0.3188
1.11096e-008,0.3208
1.11482e-008,0.3227
1.11868e-008,0.3246
1.12253e-008,0.3253
1.12639e-008,0.3240
1.13025e-008,0.3235
1.13410e-008,0.3234
1.13796e-008,0.3221
1.14182e-008,0.3211
1.14568e-008,0.3218
1.14953e-008,0.3223
1.15339e-008,0.3219
1.15725e-008,0.3216
1.16111e-008,0.3215
1.16497e-008,0.3213
1.16882e-008,0.3208
1.17268e-008,0.3205
1.17654e-008,0.3207
1.18039e-008,0.3207
1.18425e-008,0.3205
1.18811e-008,0.3206
1.19197e-008,0.3209
1.19583e-008,0.3208
1.19968e-008,0.3206
1.20354e-008,0.3206
1.20740e-008,0.3207
1.21126e-008,0.3206
1.21511e-008,0.3209
1.21897e-008,0.3252
1.22283e-008,0.3407
1.22668e-008,0.3811
1.23054e-008,0.4597
1.23440e-008,0.5715
1.23826e-008,0.6967
1.24212e-008,0.7989
1.24597e-008,0.8752
1.24983e-008,0.9430
1.25369e-008,1.0011
1.25755e-008,1.0463
1.26140e-008,1.0818
1.26526e-008,1.1324
1.26912e-008,1.1570
1.27297e-008,1.1553
1.27683e-008,1.1356
1.28069e-008,1.0661
1.28455e-008,0.9484
1.28841e-008,0.8239
1.29226e-008,0.7088
1.29612e-008,0.6072
1.29998e-008,0.5251
1.30383e-008,0.4631
1.30769e-008,0.4216
1.31155e-008,0.3864
1.31541e-008,0.3647
1.31926e-008,0.3795
1.32312e-008,0.4262
1.32698e-008,0.5072
1.33084e-008,0.6235
1.33470e-008,0.7465
1.33855e-008,0.8402
1.34241e-008,0.9177
1.34627e-008,0.9833
1.35012e-008,1.0354
1.35398e-008,1.0733
1.35784e-008,1.1137
1.36170e-008,1.1547
1.36555e-008,1.1592
1.36941e-008,1.1470
1.37327e-008,1.0940
1.37713e-008,0.9918
1.38099e-008,0.8688
1.38484e-008,0.7490
1.38870e-008,0.6396
1.39256e-008,0.5497
1.39641e-008,0.4811
1.40027e-008,0.4324
1.40413e-008,0.4027
1.40799e-008,0.3793
1.41185e-008,0.3600
1.41570e-008,0.3485
1.41956e-008,0.3369
1.42342e-008,0.3247
1.42728e-008,0.3187
1.43113e-008,0.3179
1.43499e-008,0.3187
1.43885e-008,0.3205
1.44270e-008,0.3225
1.44656e-008,0.3243
1.45042e-008,0.3257
1.45428e-008,0.3297
1.45814e-008,0.3485
1.46199e-008,0.3965
1.46585e-008,0.4823
1.46971e-008,0.5986
1.47357e-008,0.7236
1.47742e-008,0.8191
1.48128e-008,0.8924
1.48514e-008,0.9576
1.48899e-008,1.0129
1.49285e-008,1.0549
1.49671e-008,1.0910
1.50057e-008,1.1415
1.50443e-008,1.1573
1.50828e-008,1.1542
1.51214e-008,1.1259
1.51600e-008,1.0446
1.51985e-008,0.9222
1.52371e-008,0.7993
1.52757e-008,0.6860
1.53143e-008,0.5883
1.53528e-008,0.5105
1.53914e-008,0.4527
1.54300e-008,0.4159
1.54686e-008,0.3906
1.55071e-008,0.3673
1.55457e-008,0.3534
1.55843e-008,0.3434
1.56229e-008,0.3300
1.56615e-008,0.3197
1.57000e-008,0.3176
1.57386e-008,0.3185
1.57772e-008,0.3199
1.58158e-008,0.3217
1.58543e-008,0.3235
1.58929e-008,0.3251
1.59315e-008,0.3264
1.59701e-008,0.3364
1.60086e-008,0.3694
1.60472e-008,0.4372
1.60858e-008,0.5402
1.61243e-008,0.6657
1.61629e-008,0.7785
1.62015e-008,0.8588
1.62401e-008,0.9277
1.62786e-008,0.9880
1.63172e-008,1.0366
1.63558e-008,1.0725
1.63944e-008,1.1174
1.64329e-008,1.1552
1.64715e-008,1.1565
1.65101e-008,1.1447
1.65487e-008,1.0901
1.65873e-008,0.9825
1.66258e-008,0.8563
1.66644e-008,0.7383
1.67030e-008,0.6322
1.67416e-008,0.5449
1.67801e-008,0.4776
1.68187e-008,0.4308
1.68573e-008,0.4022
1.68959e-008,0.3778
1.69344e-008,0.3588
1.69730e-008,0.3484
1.70116e-008,0.3366
1.70501e-008,0.3235
1.70887e-008,0.3178
1.71273e-008,0.3180
1.71659e-008,0.3191
1.72044e-008,0.3208
1.72430e-008,0.3226
1.72816e-008,0.3244
1.73202e-008,0.3256
1.73588e-008,0.3298
1.73973e-008,0.3500
1.74359e-008,0.4002
1.74745e-008,0.4876
1.75131e-008,0.6048
1.75516e-008,0.7294
1.75902e-008,0.8232
1.76288e-008,0.8959
1.76674e-008,0.9606
1.77059e-008,1.0153
1.77445e-008,1.0567
1.77831e-008,1.0861
1.78216e-008,1.1066
1.78602e-008,1.1218
1.78988e-008,1.1359
1.79374e-008,1.1498
1.79759e-008,1.1626
1.80145e-008,1.1688
1.80531e-008,1.1671
1.80917e-008,1.1660
1.81302e-008,1.1681
1.81688e-008,1.1706
1.82074e-008,1.1720
1.82460e-008,1.1730
1.82846e-008,1.1734
1.83231e-008,1.1738
1.83617e-008,1.1749
1.84003e-008,1.1765
1.84389e-008,1.1777
1.84774e-008,1.1770
1.85160e-008,1.1759
1.85546e-008,1.1765
1.85932e-008,1.1776
1.86317e-008,1.1780
1.86703e-008,1.1782
1.87089e-008,1.1783
1.87474e-008,1.1811
1.87860e-008,1.1851
1.88246e-008,1.1784
1.88632e-008,1.1431
1.89017e-008,1.0596
1.89403e-008,0.9416
1.89789e-008,0.8273
1.90175e-008,0.7188
1.90560e-008,0.6168
1.90946e-008,0.5321
1.91332e-008,0.4690
1.91718e-008,0.4249
1.92104e-008,0.3947
1.92489e-008,0.3742
1.92875e-008,0.3598
1.93261e-008,0.3467
1.93647e-008,0.3319
1.94032e-008,0.3221
1.94418e-008,0.3205
1.94804e-008,0.3205
1.95190e-008,0.3202
1.95575e-008,0.3213
1.95961e-008,0.3231
1.96347e-008,0.3242
1.96732e-008,0.3247
1.97118e-008,0.3248
1.97504e-008,0.3244
1.97890e-008,0.3230
1.98275e-008,0.3214
1.98661e-008,0.3215
1.99047e-008,0.3226
1.99433e-008,0.3225
1.99819e-008,0.3218
2.00204e-008,0.3216
2.00590e-008,0.3215
2.00976e-008,0.3212
2.01362e-008,0.3219
2.01747e-008,0.3287
2.02133e-008,0.3500
2.02519e-008,0.4012
2.02905e-008,0.4917
2.03290e-008,0.6109
2.03676e-008,0.7332
2.04062e-008,0.8244
2.04447e-008,0.8972
2.04833e-008,0.9623
2.05219e-008,1.0168
2.05605e-008,1.0578
2.05990e-008,1.0873
2.06376e-008,1.1079
2.06762e-008,1.1224
2.07148e-008,1.1363
2.07533e-008,1.1508
2.07919e-008,1.1632
2.08305e-008,1.1685
2.08691e-008,1.1666
2.09077e-008,1.1661
2.09462e-008,1.1683
2.09848e-008,1.1706
2.10234e-008,1.1720
2.10620e-008,1.1738
2.11005e-008,1.1798
2.11391e-008,1.1829
2.11777e-008,1.1722
2.12163e-008,1.1292
2.12548e-008,1.0361
2.12934e-008,0.9151
2.13320e-008,0.8018
2.13705e-008,0.6945
2.14091e-008,0.5967
2.14477e-008,0.5168
2.14863e-008,0.4581
2.15248e-008,0.4163
2.15634e-008,0.3780
2.16020e-008,0.3674
2.16406e-008,0.3885
2.16791e-008,0.4378
2.17177e-008,0.5241
2.17563e-008,0.6479
2.17949e-008,0.7678
2.18335e-008,0.8555
2.18720e-008,0.9294
2.19106e-008,0.9924
2.19492e-008,1.0422
2.19878e-008,1.0766
2.20263e-008,1.1002
2.20649e-008,1.1193
2.21035e-008,1.1333
2.21420e-008,1.1438
2.21806e-008,1.1559
2.22192e-008,1.1682
2.22578e-008,1.1712
2.22963e-008,1.1685
2.23349e-008,1.1685
2.23735e-008,1.1704
2.24121e-008,1.1716
2.24506e-008,1.1722
2.24892e-008,1.1732
2.25278e-008,1.1743
2.25664e-008,1.1746
2.26050e-008,1.1752
2.26435e-008,1.1771
2.26821e-008,1.1781
2.27207e-008,1.1769
2.27593e-008,1.1763
2.27978e-008,1.1773
2.28364e-008,1.1779
2.28750e-008,1.1781
2.29136e-008,1.1782
2.29521e-008,1.1784
2.29907e-008,1.1783
2.30293e-008,1.1781
2.30678e-008,1.1782
2.31064e-008,1.1786
2.31450e-008,1.1785
2.31836e-008,1.1780
2.32221e-008,1.1781
2.32607e-008,1.1784
2.32993e-008,1.1784
2.33379e-008,1.1784
2.33764e-008,1.1784
2.34150e-008,1.1792
2.34536e-008,1.1836
2.34922e-008,1.1847
2.35308e-008,1.1685
2.35693e-008,1.1144
2.36079e-008,1.0120
2.36465e-008,0.8927
2.36851e-008,0.7821
2.37236e-008,0.6746
2.37622e-008,0.5788
2.38008e-008,0.5031
2.38394e-008,0.4487
2.38779e-008,0.4084
2.39165e-008,0.3729
2.39551e-008,0.3705
2.39936e-008,0.3964
2.40322e-008,0.4527
2.40708e-008,0.5478
2.41094e-008,0.6761
2.41479e-008,0.7885
2.41865e-008,0.8716
2.42251e-008,0.9434
2.42637e-008,1.0041
2.43023e-008,1.0508
2.43408e-008,1.0824
2.43794e-008,1.1047
2.44180e-008,1.1229
2.44566e-008,1.1356
2.44951e-008,1.1461
2.45337e-008,1.1590
2.45723e-008,1.1700
2.46109e-008,1.1707
2.46494e-008,1.1682
2.46880e-008,1.1690
2.47266e-008,1.1709
2.47651e-008,1.1719
2.48037e-008,1.1725
2.48423e-008,1.1736
2.48809e-008,1.1745
2.49194e-008,1.1747
2.49580e-008,1.1756
2.49966e-008,1.1776
2.50352e-008,1.1781
2.50737e-008,1.1767
2.51123e-008,1.1765
2.51509e-008,1.1776
2.51895e-008,1.1780
2.52281e-008,1.1782
2.52666e-008,1.1784
2.53052e-008,1.1806
2.53438e-008,1.1850
2.53824e-008,1.1815
2.54209e-008,1.1542
2.54595e-008,1.0818
2.54981e-008,0.9677
2.55367e-008,0.8507
2.55752e-008,0.7417
2.56138e-008,0.6374
2.56524e-008,0.5485
2.56909e-008,0.4807
2.57295e-008,0.4330
2.57681e-008,0.3947
2.58067e-008,0.3676
2.58452e-008,0.3772
2.58838e-008,0.4131
2.59224e-008,0.4830
2.59610e-008,0.5927
2.59995e-008,0.7216
2.60381e-008,0.8211
2.60767e-008,0.8991
2.61153e-008,0.9671
2.61539e-008,1.0230
2.61924e-008,1.0640
2.62310e-008,1.0913
2.62696e-008,1.1118
2.63082e-008,1.1281
2.63467e-008,1.1395
2.63853e-008,1.1505
2.64239e-008,1.1638
2.64625e-008,1.1714
2.65010e-008,1.1696
2.65396e-008,1.1681
2.65782e-008,1.1697
2.66167e-008,1.1714
2.66553e-008,1.1721
2.66939e-008,1.1729
2.67325e-008,1.1740
2.67710e-008,1.1746
2.68096e-008,1.1749
2.68482e-008,1.1763
2.68868e-008,1.1781
2.69254e-008,1.1777
2.69639e-008,1.1764
2.70025e-008,1.1769
2.70411e-008,1.1778
2.70797e-008,1.1781
2.71182e-008,1.1782
2.71568e-008,1.1784
2.71954e-008,1.1784
2.72340e-008,1.1782
2.72725e-008,1.1782
2.73111e-008,1.1785
2.73497e-008,1.1787
2.73882e-008,1.1782
2.74268e-008,1.1780
2.74654e-008,1.1783
2.75040e-008,1.1785
2.75425e-008,1.1784
2.75811e-008,1.1784
2.76197e-008,1.1784
2.76583e-008,1.1784
2.76968e-008,1.1783
2.77354e-008,1.1784
2.77740e-008,1.1785
2.78126e-008,1.1785
2.78512e-008,1.1783
2.78897e-008,1.1784
2.79283e-008,1.1785
2.79669e-008,1.1785
2.80055e-008,1.1784
2.80440e-008,1.1785
2.80826e-008,1.1785
2.81212e-008,1.1784
2.81598e-008,1.1785
2.81983e-008,1.1785
2.82369e-008,1.1785
2.82755e-008,1.1785
2.83140e-008,1.1785
2.83526e-008,1.1785
2.83912e-008,1.1785
2.84298e-008,1.1785
2.84683e-008,1.1785
2.85069e-008,1.1785
2.85455e-008,1.1785
2.85841e-008,1.1785
2.86226e-008,1.1785
2.86612e-008,1.1785
2.86998e-008,1.1785
2.87384e-008,1.1785
2.87770e-008,1.1785
2.88155e-008,1.1785
2.88541e-008,1.1785
2.88927e-008,1.1785
2.89313e-008,1.1785
2.89698e-008,1.1785
2.90084e-008,1.1785
2.90470e-008,1.1785
2.90855e-008,1.1785
2.91241e-008,1.1785
2.91627e-008,1.1785
2.92013e-008,1.1785
2.92398e-008,1.1785
2.92784e-008,1.1785
2.93170e-008,1.1785
2.93556e-008,1.1785
2.93941e-008,1.1785
2.94327e-008,1.1785
2.94713e-008,1.1785
2.95099e-008,1.1793
2.95485e-008,1.1836
2.95870e-008,1.1852
2.96256e-008,1.1703
2.96642e-008,1.1187
2.97028e-008,1.0187
2.97413e-008,0.8992
2.97799e-008,0.7881
2.98185e-008,0.6803
2.98570e-008,0.5837
2.98956e-008,0.5068
2.99342e-008,0.4512
2.99728e-008,0.4129
3.00113e-008,0.3867
3.00499e-008,0.3687
3.00885e-008,0.3553
3.01271e-008,0.3415
3.01657e-008,0.3276
3.02042e-008,0.3212
3.02428e-008,0.3208
3.02814e-008,0.3204
3.03199e-008,0.3206
3.03585e-008,0.3222
3.03971e-008,0.3237
3.04357e-008,0.3246
3.04743e-008,0.3249
3.05128e-008,0.3248
3.05514e-008,0.3241
3.05900e-008,0.3224
3.06285e-008,0.3213
3.06671e-008,0.3220
3.07057e-008,0.3228
3.07443e-008,0.3224
3.07829e-008,0.3217
3.08214e-008,0.3217
3.08600e-008,0.3215
3.08986e-008,0.3212
3.09372e-008,0.3235
3.09757e-008,0.3341
3.10143e-008,0.3642
3.10529e-008,0.4297
3.10914e-008,0.5325
3.11300e-008,0.6570
3.11686e-008,0.7701
3.12072e-008,0.8516
3.12458e-008,0.9218
3.12843e-008,0.9834
3.13229e-008,1.0332
3.13615e-008,1.0697
3.14000e-008,1.0958
3.14386e-008,1.1135
3.14772e-008,1.1273
3.15158e-008,1.1416
3.15544e-008,1.1558
3.15929e-008,1.1663
3.16315e-008,1.1682
3.16701e-008,1.1661
3.17087e-008,1.1668
3.17472e-008,1.1693
3.17858e-008,1.1713
3.18244e-008,1.1725
3.18629e-008,1.1733
3.19015e-008,1.1734
3.19401e-008,1.1740
3.19787e-008,1.1756
3.20173e-008,1.1772
3.20558e-008,1.1776
3.20944e-008,1.1764
3.21330e-008,1.1760
3.21715e-008,1.1771
3.22101e-008,1.1779
3.22487e-008,1.1781
3.22873e-008,1.1782
3.23259e-008,1.1790
3.23644e-008,1.1831
3.24030e-008,1.1844
3.24416e-008,1.1686
3.24801e-008,1.1147
3.25187e-008,1.0123
3.25573e-008,0.8926
3.25959e-008,0.7822
3.26344e-008,0.6749
3.26730e-008,0.5792
3.27116e-008,0.5032
3.27502e-008,0.4487
3.27888e-008,0.4110
3.28273e-008,0.3853
3.28659e-008,0.3678
3.29045e-008,0.3546
3.29430e-008,0.3406
3.29816e-008,0.3267
3.30202e-008,0.3208
3.30588e-008,0.3207
3.30974e-008,0.3203
3.31359e-008,0.3205
3.31745e-008,0.3221
3.32131e-008,0.3237
3.32516e-008,0.3245
3.32902e-008,0.3248
3.33288e-008,0.3247
3.33674e-008,0.3240
3.34060e-008,0.3223
3.34445e-008,0.3212
3.34831e-008,0.3220
3.35217e-008,0.3227
3.35603e-008,0.3223
3.35988e-008,0.3216
3.36374e-008,0.3216
3.36760e-008,0.3214
3.37145e-008,0.3211
3.37531e-008,0.3210
3.37917e-008,0.3210
3.38303e-008,0.3208
3.38689e-008,0.3205
3.39074e-008,0.3207
3.39460e-008,0.3210
3.39846e-008,0.3211
3.40231e-008,0.3208
3.40617e-008,0.3207
3.41003e-008,0.3208
3.41389e-008,0.3207
3.41775e-008,0.3207
3.42160e-008,0.3208
3.42546e-008,0.3208
3.42932e-008,0.3207
3.43318e-008,0.3206
3.43703e-008,0.3207
3.44089e-008,0.3207
3.44475e-008,0.3207
3.44860e-008,0.3206
3.45246e-008,0.3206
3.45632e-008,0.3206
3.46018e-008,0.3206
3.46404e-008,0.3206
3.46789e-008,0.3219
3.47175e-008,0.3296
3.47561e-008,0.3531
3.47946e-008,0.4084
3.48332e-008,0.5023
3.48718e-008,0.6227
3.49104e-008,0.7429
3.49490e-008,0.8315
3.49875e-008,0.9039
3.50261e-008,0.9680
3.50647e-008,1.0212
3.51032e-008,1.0610
3.51418e-008,1.1005
3.51804e-008,1.1485
3.52190e-008,1.1567
3.52575e-008,1.1516
3.52961e-008,1.1142
3.53347e-008,1.0216
3.53733e-008,0.8962
3.54119e-008,0.7756
3.54504e-008,0.6650
3.54890e-008,0.5710
3.55276e-008,0.4972
3.55661e-008,0.4436
3.56047e-008,0.4104
3.56433e-008,0.3855
3.56819e-008,0.3634
3.57205e-008,0.3514
3.57590e-008,0.3409
3.57976e-008,0.3271
3.58362e-008,0.3186
3.58747e-008,0.3178
3.59133e-008,0.3187
3.59519e-008,0.3202
3.59905e-008,0.3220
3.60290e-008,0.3238
3.60676e-008,0.3253
3.61062e-008,0.3272
3.61448e-008,0.3407
3.61834e-008,0.3799
3.62219e-008,0.4553
3.62605e-008,0.5641
3.62991e-008,0.6907
3.63376e-008,0.7965
3.63762e-008,0.8731
3.64148e-008,0.9404
3.64534e-008,0.9988
3.64920e-008,1.0447
3.65305e-008,1.0794
3.65691e-008,1.1280
3.66077e-008,1.1571
3.66462e-008,1.1559
3.66848e-008,1.1381
3.67234e-008,1.0723
3.67620e-008,0.9572
3.68006e-008,0.8319
3.68391e-008,0.7158
3.68777e-008,0.6131
3.69163e-008,0.5298
3.69549e-008,0.4665
3.69934e-008,0.4237
3.70320e-008,0.3894
3.70706e-008,0.3654
3.71091e-008,0.3777
3.71477e-008,0.4221
3.71863e-008,0.5009
3.72249e-008,0.6152
3.72635e-008,0.7393
3.73020e-008,0.8347
3.73406e-008,0.9130
3.73792e-008,0.9795
3.74177e-008,1.0324
3.74563e-008,1.0713
3.74949e-008,1.1126
3.75335e-008,1.1539
3.75721e-008,1.1591
3.76106e-008,1.1490
3.76492e-008,1.0993
3.76878e-008,0.9995
3.77263e-008,0.8767
3.77649e-008,0.7567
3.78035e-008,0.6462
3.78421e-008,0.5548
3.78806e-008,0.4847
3.79192e-008,0.4350
3.79578e-008,0.4001
3.79964e-008,0.3693
3.80350e-008,0.3708
3.80735e-008,0.4041
3.81121e-008,0.4720
3.81507e-008,0.5764
3.81892e-008,0.7030
3.82278e-008,0.8068
3.82664e-008,0.8887
3.83050e-008,0.9595
3.83436e-008,1.0172
3.83821e-008,1.0605
3.84207e-008,1.0974
3.84593e-008,1.1453
3.84978e-008,1.1594
3.85364e-008,1.1550
3.85750e-008,1.1207
3.86136e-008,1.0358
3.86521e-008,0.9157
3.86907e-008,0.7939
3.87293e-008,0.6793
3.87679e-008,0.5815
3.88065e-008,0.5048
3.88450e-008,0.4486
3.88836e-008,0.4111
3.89222e-008,0.3765
3.89607e-008,0.3664
3.89993e-008,0.3901
3.90379e-008,0.4468
3.90765e-008,0.5395
3.91151e-008,0.6635
3.91536e-008,0.7775
3.91922e-008,0.8640
3.92308e-008,0.9385
3.92693e-008,1.0005
3.93079e-008,1.0484
3.93465e-008,1.0817
3.93851e-008,1.1034
3.94237e-008,1.1206
3.94622e-008,1.1345
3.95008e-008,1.1459
3.95394e-008,1.1581
3.95780e-008,1.1687
3.96165e-008,1.1705
3.96551e-008,1.1685
3.96937e-008,1.1690
3.97322e-008,1.1707
3.97708e-008,1.1718
3.98094e-008,1.1726
3.98480e-008,1.1774
3.98866e-008,1.1835
3.99251e-008,1.1783
3.99637e-008,1.1479
4.00023e-008,1.0716
4.00408e-008,0.9555
4.00794e-008,0.8381
4.01180e-008,0.7289
4.01566e-008,0.6266
4.01952e-008,0.5404
4.02337e-008,0.4749
4.02723e-008,0.4291
4.03109e-008,0.3979
4.03494e-008,0.3763
4.03880e-008,0.3610
4.04266e-008,0.3482
4.04652e-008,0.3337
4.05037e-008,0.3227
4.05423e-008,0.3201
4.05809e-008,0.3203
4.06195e-008,0.3203
4.06581e-008,0.3213
4.06966e-008,0.3229
4.07352e-008,0.3241
4.07738e-008,0.3246
4.08123e-008,0.3246
4.08509e-008,0.3244
4.08895e-008,0.3233
4.09281e-008,0.3216
4.09667e-008,0.3213
4.10052e-008,0.3224
4.10438e-008,0.3226
4.10824e-008,0.3219
4.11209e-008,0.3215
4.11595e-008,0.3215
4.11981e-008,0.3212
4.12367e-008,0.3216
4.12752e-008,0.3273
4.13138e-008,0.3463
4.13524e-008,0.3933
4.13910e-008,0.4793
4.14296e-008,0.5961
