.HEADER
..NAMES
Time,V U2.N2
7.9585e-009,0.3277
7.9952e-009,0.3276
8.0318e-009,0.3271
8.0685e-009,0.3265
8.1052e-009,0.3261
8.1418e-009,0.3259
8.1785e-009,0.3261
8.2152e-009,0.3268
8.2519e-009,0.3279
8.2886e-009,0.3289
8.3252e-009,0.3296
8.3619e-009,0.3297
8.3986e-009,0.3294
8.4352e-009,0.3290
8.4719e-009,0.3285
8.5086e-009,0.3282
8.5453e-009,0.3281
8.5820e-009,0.3283
8.6186e-009,0.3288
8.6553e-009,0.3293
8.6920e-009,0.3296
8.7286e-009,0.3296
8.7653e-009,0.3292
8.8020e-009,0.3287
8.8387e-009,0.3282
8.8754e-009,0.3279
8.9120e-009,0.3280
8.9487e-009,0.3284
8.9854e-009,0.3290
9.0220e-009,0.3297
9.0587e-009,0.3301
9.0954e-009,0.3302
9.1321e-009,0.3300
9.1688e-009,0.3296
9.2054e-009,0.3292
9.2421e-009,0.3289
9.2788e-009,0.3294
9.3154e-009,0.3319
9.3521e-009,0.3386
9.3888e-009,0.3522
9.4255e-009,0.3760
9.4622e-009,0.4126
9.4988e-009,0.4634
9.5355e-009,0.5288
9.5722e-009,0.6069
9.6088e-009,0.6925
9.6455e-009,0.7782
9.6822e-009,0.8564
9.7189e-009,0.9222
9.7556e-009,0.9726
9.7922e-009,1.0059
9.8289e-009,1.0232
9.8656e-009,1.0289
9.9022e-009,1.0297
9.9389e-009,1.0308
9.9756e-009,1.0344
1.00123e-008,1.0409
1.00490e-008,1.0497
1.00856e-008,1.0598
1.01223e-008,1.0690
1.01590e-008,1.0755
1.01956e-008,1.0781
1.02323e-008,1.0777
1.02690e-008,1.0762
1.03057e-008,1.0754
1.03424e-008,1.0761
1.03790e-008,1.0783
1.04157e-008,1.0813
1.04524e-008,1.0839
1.04890e-008,1.0854
1.05257e-008,1.0854
1.05624e-008,1.0843
1.05991e-008,1.0826
1.06358e-008,1.0815
1.06724e-008,1.0818
1.07091e-008,1.0844
1.07458e-008,1.0889
1.07824e-008,1.0941
1.08191e-008,1.0986
1.08558e-008,1.1013
1.08925e-008,1.1021
1.09292e-008,1.1014
1.09658e-008,1.0997
1.10025e-008,1.0979
1.10392e-008,1.0969
1.10758e-008,1.0972
1.11125e-008,1.0988
1.11492e-008,1.1013
1.11859e-008,1.1034
1.12226e-008,1.1036
1.12592e-008,1.0995
1.12959e-008,1.0878
1.13326e-008,1.0656
1.13693e-008,1.0308
1.14059e-008,0.9815
1.14426e-008,0.9162
1.14793e-008,0.8360
1.15159e-008,0.7461
1.15526e-008,0.6547
1.15893e-008,0.5690
1.16260e-008,0.4945
1.16627e-008,0.4362
1.16993e-008,0.3979
1.17360e-008,0.3795
1.17727e-008,0.3759
1.18093e-008,0.3797
1.18460e-008,0.3848
1.18827e-008,0.3872
1.19194e-008,0.3849
1.19561e-008,0.3773
1.19927e-008,0.3658
1.20294e-008,0.3533
1.20661e-008,0.3434
1.21027e-008,0.3386
1.21394e-008,0.3405
1.21761e-008,0.3500
1.22128e-008,0.3686
1.22495e-008,0.3982
1.22861e-008,0.4401
1.23228e-008,0.4955
1.23595e-008,0.5651
1.23961e-008,0.6473
1.24328e-008,0.7365
1.24695e-008,0.8236
1.25062e-008,0.9008
1.25429e-008,0.9630
1.25795e-008,1.0071
1.26162e-008,1.0306
1.26529e-008,1.0351
1.26895e-008,1.0277
1.27262e-008,1.0178
1.27629e-008,1.0122
1.27996e-008,1.0132
1.28363e-008,1.0202
1.28729e-008,1.0319
1.29096e-008,1.0460
1.29463e-008,1.0591
1.29829e-008,1.0675
1.30196e-008,1.0697
1.30563e-008,1.0671
1.30930e-008,1.0633
1.31297e-008,1.0617
1.31663e-008,1.0641
1.32030e-008,1.0702
1.32397e-008,1.0789
1.32763e-008,1.0884
1.33130e-008,1.0965
1.33497e-008,1.1016
1.33864e-008,1.1030
1.34231e-008,1.1012
1.34597e-008,1.0976
1.34964e-008,1.0943
1.35331e-008,1.0930
1.35697e-008,1.0944
1.36064e-008,1.0979
1.36431e-008,1.1021
1.36798e-008,1.1055
1.37165e-008,1.1071
1.37531e-008,1.1070
1.37898e-008,1.1055
1.38265e-008,1.1033
1.38631e-008,1.1011
1.38998e-008,1.0998
1.39365e-008,1.0999
1.39732e-008,1.1014
1.40099e-008,1.1033
1.40465e-008,1.1030
1.40832e-008,1.0975
1.41199e-008,1.0830
1.41565e-008,1.0568
1.41932e-008,1.0165
1.42299e-008,0.9607
1.42666e-008,0.8884
1.43033e-008,0.8028
1.43399e-008,0.7107
1.43766e-008,0.6206
1.44133e-008,0.5389
1.44499e-008,0.4706
1.44866e-008,0.4201
1.45233e-008,0.3898
1.45600e-008,0.3774
1.45967e-008,0.3766
1.46333e-008,0.3804
1.46700e-008,0.3838
1.47067e-008,0.3838
1.47433e-008,0.3792
1.47800e-008,0.3701
1.48167e-008,0.3585
1.48534e-008,0.3476
1.48901e-008,0.3403
1.49267e-008,0.3384
1.49634e-008,0.3428
1.50001e-008,0.3549
1.50368e-008,0.3765
1.50734e-008,0.4096
1.51101e-008,0.4558
1.51468e-008,0.5162
1.51834e-008,0.5912
1.52201e-008,0.6779
1.52568e-008,0.7688
1.52935e-008,0.8545
1.53301e-008,0.9277
1.53668e-008,0.9841
1.54035e-008,1.0208
1.54402e-008,1.0365
1.54769e-008,1.0351
1.55135e-008,1.0253
1.55502e-008,1.0163
1.55869e-008,1.0131
1.56236e-008,1.0166
1.56602e-008,1.0258
1.56969e-008,1.0389
1.57336e-008,1.0531
1.57703e-008,1.0645
1.58069e-008,1.0701
1.58436e-008,1.0695
1.58803e-008,1.0655
1.59169e-008,1.0615
1.59536e-008,1.0605
1.59903e-008,1.0632
1.60270e-008,1.0692
1.60636e-008,1.0766
1.61003e-008,1.0836
1.61370e-008,1.0885
1.61737e-008,1.0905
1.62104e-008,1.0896
1.62470e-008,1.0870
1.62837e-008,1.0844
1.63204e-008,1.0836
1.63571e-008,1.0858
1.63937e-008,1.0904
1.64304e-008,1.0959
1.64671e-008,1.1005
1.65037e-008,1.1030
1.65404e-008,1.1033
1.65771e-008,1.1019
1.66138e-008,1.0996
1.66504e-008,1.0974
1.66871e-008,1.0962
1.67238e-008,1.0968
1.67605e-008,1.0991
1.67972e-008,1.1022
1.68338e-008,1.1044
1.68705e-008,1.1032
1.69072e-008,1.0955
1.69439e-008,1.0782
1.69805e-008,1.0489
1.70172e-008,1.0059
1.70539e-008,0.9475
1.70905e-008,0.8736
1.71272e-008,0.7873
1.71639e-008,0.6959
1.72006e-008,0.6074
1.72372e-008,0.5277
1.72739e-008,0.4616
1.73106e-008,0.4139
1.73473e-008,0.3865
1.73840e-008,0.3768
1.74206e-008,0.3779
1.74573e-008,0.3829
1.74940e-008,0.3868
1.75307e-008,0.3868
1.75673e-008,0.3816
1.76040e-008,0.3716
1.76407e-008,0.3590
1.76773e-008,0.3474
1.77140e-008,0.3399
1.77507e-008,0.3387
1.77874e-008,0.3448
1.78240e-008,0.3595
1.78607e-008,0.3846
1.78974e-008,0.4217
1.79341e-008,0.4719
1.79708e-008,0.5361
1.80074e-008,0.6140
1.80441e-008,0.7017
1.80808e-008,0.7910
1.81175e-008,0.8733
1.81541e-008,0.9421
1.81908e-008,0.9939
1.82275e-008,1.0257
1.82641e-008,1.0372
1.83008e-008,1.0334
1.83375e-008,1.0233
1.83742e-008,1.0154
1.84108e-008,1.0135
1.84475e-008,1.0182
1.84842e-008,1.0282
1.85209e-008,1.0416
1.85576e-008,1.0554
1.85942e-008,1.0657
1.86309e-008,1.0701
1.86676e-008,1.0691
1.87043e-008,1.0653
1.87409e-008,1.0613
1.87776e-008,1.0567
1.88143e-008,1.0485
1.88509e-008,1.0324
1.88876e-008,1.0038
1.89243e-008,0.9582
1.89610e-008,0.8926
1.89976e-008,0.8086
1.90343e-008,0.7138
1.90710e-008,0.6183
1.91077e-008,0.5308
1.91444e-008,0.4591
1.91810e-008,0.4090
1.92177e-008,0.3826
1.92544e-008,0.3761
1.92911e-008,0.3808
1.93277e-008,0.3885
1.93644e-008,0.3938
1.94011e-008,0.3942
1.94377e-008,0.3888
1.94744e-008,0.3786
1.95111e-008,0.3664
1.95478e-008,0.3562
1.95844e-008,0.3504
1.96211e-008,0.3492
1.96578e-008,0.3506
1.96945e-008,0.3519
1.97312e-008,0.3511
1.97678e-008,0.3476
1.98045e-008,0.3419
1.98412e-008,0.3355
1.98779e-008,0.3302
1.99145e-008,0.3273
1.99512e-008,0.3273
1.99879e-008,0.3300
2.00245e-008,0.3341
2.00612e-008,0.3377
2.00979e-008,0.3389
2.01346e-008,0.3369
2.01712e-008,0.3324
2.02079e-008,0.3268
2.02446e-008,0.3217
2.02813e-008,0.3182
2.03179e-008,0.3167
2.03546e-008,0.3172
2.03913e-008,0.3189
2.04280e-008,0.3209
2.04647e-008,0.3222
2.05013e-008,0.3224
2.05380e-008,0.3222
2.05747e-008,0.3239
2.06114e-008,0.3310
2.06480e-008,0.3477
2.06847e-008,0.3777
2.07214e-008,0.4228
2.07580e-008,0.4835
2.07947e-008,0.5585
2.08314e-008,0.6442
2.08681e-008,0.7335
2.09047e-008,0.8181
2.09414e-008,0.8910
2.09781e-008,0.9487
2.10148e-008,0.9897
2.10515e-008,1.0139
2.10881e-008,1.0237
2.11248e-008,1.0247
2.11615e-008,1.0238
2.11982e-008,1.0253
2.12348e-008,1.0305
2.12715e-008,1.0388
2.13082e-008,1.0493
2.13448e-008,1.0605
2.13815e-008,1.0703
2.14182e-008,1.0768
2.14549e-008,1.0793
2.14915e-008,1.0793
2.15282e-008,1.0784
2.15649e-008,1.0764
2.16016e-008,1.0707
2.16383e-008,1.0571
2.16749e-008,1.0316
2.17116e-008,0.9906
2.17483e-008,0.9310
2.17850e-008,0.8521
2.18216e-008,0.7591
2.18583e-008,0.6619
2.18950e-008,0.5705
2.19316e-008,0.4920
2.19683e-008,0.4320
2.20050e-008,0.3949
2.20417e-008,0.3802
2.20783e-008,0.3815
2.21150e-008,0.3892
2.21517e-008,0.3961
2.21884e-008,0.3986
2.22251e-008,0.3956
2.22617e-008,0.3869
2.22984e-008,0.3744
2.23351e-008,0.3616
2.23718e-008,0.3524
2.24084e-008,0.3486
2.24451e-008,0.3490
2.24818e-008,0.3509
2.25184e-008,0.3516
2.25551e-008,0.3495
2.25918e-008,0.3443
2.26285e-008,0.3371
2.26651e-008,0.3295
2.27018e-008,0.3235
2.27385e-008,0.3206
2.27752e-008,0.3213
2.28119e-008,0.3249
2.28485e-008,0.3297
2.28852e-008,0.3337
2.29219e-008,0.3350
2.29586e-008,0.3328
2.29952e-008,0.3280
2.30319e-008,0.3221
2.30686e-008,0.3170
2.31052e-008,0.3138
2.31419e-008,0.3129
2.31786e-008,0.3141
2.32153e-008,0.3166
2.32519e-008,0.3194
2.32886e-008,0.3215
2.33253e-008,0.3223
2.33620e-008,0.3227
2.33987e-008,0.3252
2.34353e-008,0.3340
2.34720e-008,0.3533
2.35087e-008,0.3864
2.35454e-008,0.4350
2.35820e-008,0.4990
2.36187e-008,0.5769
2.36554e-008,0.6641
2.36920e-008,0.7529
2.37287e-008,0.8347
2.37654e-008,0.9037
2.38021e-008,0.9570
2.38387e-008,0.9937
2.38754e-008,1.0141
2.39121e-008,1.0214
2.39488e-008,1.0219
2.39855e-008,1.0220
2.40221e-008,1.0250
2.40588e-008,1.0316
2.40955e-008,1.0408
2.41322e-008,1.0518
2.41688e-008,1.0629
2.42055e-008,1.0719
2.42422e-008,1.0771
2.42788e-008,1.0785
2.43155e-008,1.0776
2.43522e-008,1.0766
2.43889e-008,1.0771
2.44255e-008,1.0794
2.44622e-008,1.0831
2.44989e-008,1.0870
2.45356e-008,1.0904
2.45723e-008,1.0922
2.46089e-008,1.0921
2.46456e-008,1.0905
2.46823e-008,1.0881
2.47190e-008,1.0864
2.47556e-008,1.0864
2.47923e-008,1.0888
2.48290e-008,1.0930
2.48657e-008,1.0981
2.49023e-008,1.1025
2.49390e-008,1.1053
2.49757e-008,1.1061
2.50123e-008,1.1052
2.50490e-008,1.1033
2.50857e-008,1.1010
2.51224e-008,1.0992
2.51590e-008,1.0987
2.51957e-008,1.0997
2.52324e-008,1.1018
2.52691e-008,1.1036
2.53058e-008,1.1028
2.53424e-008,1.0966
2.53791e-008,1.0814
2.54158e-008,1.0544
2.54525e-008,1.0134
2.54891e-008,0.9568
2.55258e-008,0.8840
2.55625e-008,0.7981
2.55991e-008,0.7063
2.56358e-008,0.6165
2.56725e-008,0.5352
2.57092e-008,0.4673
2.57458e-008,0.4175
2.57825e-008,0.3878
2.58192e-008,0.3759
2.58559e-008,0.3754
2.58926e-008,0.3794
2.59292e-008,0.3831
2.59659e-008,0.3835
2.60026e-008,0.3791
2.60393e-008,0.3703
2.60759e-008,0.3589
2.61126e-008,0.3482
2.61493e-008,0.3409
2.61859e-008,0.3391
2.62226e-008,0.3438
2.62593e-008,0.3567
2.62960e-008,0.3798
2.63326e-008,0.4149
2.63693e-008,0.4635
2.64060e-008,0.5267
2.64427e-008,0.6043
2.64794e-008,0.6928
2.65160e-008,0.7840
2.65527e-008,0.8686
2.65894e-008,0.9397
2.66261e-008,0.9933
2.66627e-008,1.0268
2.66994e-008,1.0395
2.67361e-008,1.0362
2.67727e-008,1.0259
2.68094e-008,1.0174
2.68461e-008,1.0152
2.68828e-008,1.0197
2.69194e-008,1.0297
2.69561e-008,1.0430
2.69928e-008,1.0567
2.70295e-008,1.0669
2.70662e-008,1.0710
2.71028e-008,1.0693
2.71395e-008,1.0646
2.71762e-008,1.0607
2.72129e-008,1.0601
2.72495e-008,1.0634
2.72862e-008,1.0697
2.73229e-008,1.0773
2.73595e-008,1.0840
2.73962e-008,1.0883
2.74329e-008,1.0897
2.74696e-008,1.0886
2.75062e-008,1.0861
2.75429e-008,1.0839
2.75796e-008,1.0840
2.76163e-008,1.0871
2.76530e-008,1.0923
2.76896e-008,1.0978
2.77263e-008,1.1017
2.77630e-008,1.1034
2.77997e-008,1.1028
2.78363e-008,1.1007
2.78730e-008,1.0980
2.79097e-008,1.0958
2.79463e-008,1.0951
2.79830e-008,1.0962
2.80197e-008,1.0987
2.80564e-008,1.1014
2.80930e-008,1.1030
2.81297e-008,1.1026
2.81664e-008,1.1002
2.82031e-008,1.0965
2.82398e-008,1.0927
2.82764e-008,1.0899
2.83131e-008,1.0886
2.83498e-008,1.0889
2.83865e-008,1.0904
2.84231e-008,1.0924
2.84598e-008,1.0943
2.84965e-008,1.0954
2.85331e-008,1.0951
2.85698e-008,1.0937
2.86065e-008,1.0922
2.86432e-008,1.0912
2.86798e-008,1.0912
2.87165e-008,1.0917
2.87532e-008,1.0924
2.87899e-008,1.0931
2.88266e-008,1.0935
2.88632e-008,1.0932
2.88999e-008,1.0920
2.89366e-008,1.0904
2.89733e-008,1.0889
2.90099e-008,1.0880
2.90466e-008,1.0877
2.90833e-008,1.0878
2.91199e-008,1.0879
2.91566e-008,1.0878
2.91933e-008,1.0871
2.92300e-008,1.0857
2.92666e-008,1.0839
2.93033e-008,1.0823
2.93400e-008,1.0814
2.93767e-008,1.0814
2.94133e-008,1.0823
2.94500e-008,1.0840
2.94867e-008,1.0860
2.95234e-008,1.0877
2.95601e-008,1.0885
2.95967e-008,1.0882
2.96334e-008,1.0872
2.96701e-008,1.0861
2.97068e-008,1.0852
2.97434e-008,1.0848
2.97801e-008,1.0852
2.98168e-008,1.0862
2.98534e-008,1.0877
2.98901e-008,1.0893
2.99268e-008,1.0904
2.99635e-008,1.0909
3.00002e-008,1.0898
3.00368e-008,1.0851
3.00735e-008,1.0736
3.01102e-008,1.0521
3.01469e-008,1.0178
3.01835e-008,0.9680
3.02202e-008,0.9012
3.02569e-008,0.8191
3.02935e-008,0.7278
3.03302e-008,0.6355
3.03669e-008,0.5496
3.04036e-008,0.4766
3.04403e-008,0.4219
3.04769e-008,0.3884
3.05136e-008,0.3743
3.05503e-008,0.3736
3.05869e-008,0.3791
3.06236e-008,0.3848
3.06603e-008,0.3868
3.06970e-008,0.3833
3.07336e-008,0.3744
3.07703e-008,0.3623
3.08070e-008,0.3502
3.08437e-008,0.3415
3.08804e-008,0.3387
3.09170e-008,0.3433
3.09537e-008,0.3566
3.09904e-008,0.3802
3.10270e-008,0.4156
3.10637e-008,0.4638
3.11004e-008,0.5257
3.11371e-008,0.6012
3.11738e-008,0.6872
3.12104e-008,0.7762
3.12471e-008,0.8594
3.12838e-008,0.9304
3.13205e-008,0.9851
3.13571e-008,1.0206
3.13938e-008,1.0357
3.14305e-008,1.0344
3.14671e-008,1.0250
3.15038e-008,1.0163
3.15405e-008,1.0131
3.15772e-008,1.0162
3.16139e-008,1.0250
3.16505e-008,1.0377
3.16872e-008,1.0517
3.17239e-008,1.0632
3.17605e-008,1.0693
3.17972e-008,1.0699
3.18339e-008,1.0671
3.18706e-008,1.0635
3.19072e-008,1.0592
3.19439e-008,1.0517
3.19806e-008,1.0368
3.20173e-008,1.0101
3.20540e-008,0.9671
3.20906e-008,0.9042
3.21273e-008,0.8225
3.21640e-008,0.7285
3.22006e-008,0.6324
3.22373e-008,0.5431
3.22740e-008,0.4683
3.23107e-008,0.4147
3.23474e-008,0.3853
3.23840e-008,0.3770
3.24207e-008,0.3814
3.24574e-008,0.3898
3.24941e-008,0.3962
3.25307e-008,0.3975
3.25674e-008,0.3927
3.26041e-008,0.3823
3.26407e-008,0.3693
3.26774e-008,0.3577
3.27141e-008,0.3507
3.27508e-008,0.3497
3.27875e-008,0.3543
3.28241e-008,0.3644
3.28608e-008,0.3814
3.28975e-008,0.4077
3.29341e-008,0.4459
3.29708e-008,0.4981
3.30075e-008,0.5660
3.30442e-008,0.6482
3.30808e-008,0.7381
3.31175e-008,0.8266
3.31542e-008,0.9053
3.31909e-008,0.9688
3.32276e-008,1.0129
3.32642e-008,1.0351
3.33009e-008,1.0383
3.33376e-008,1.0306
3.33742e-008,1.0215
3.34109e-008,1.0168
3.34476e-008,1.0183
3.34843e-008,1.0255
3.35210e-008,1.0371
3.35576e-008,1.0505
3.35943e-008,1.0620
3.36310e-008,1.0684
3.36677e-008,1.0691
3.37043e-008,1.0660
3.37410e-008,1.0627
3.37777e-008,1.0621
3.38143e-008,1.0652
3.38510e-008,1.0715
3.38877e-008,1.0796
3.39244e-008,1.0875
3.39611e-008,1.0933
3.39977e-008,1.0961
3.40344e-008,1.0958
3.40711e-008,1.0933
3.41077e-008,1.0901
3.41444e-008,1.0882
3.41811e-008,1.0888
3.42178e-008,1.0920
3.42545e-008,1.0965
3.42911e-008,1.1007
3.43278e-008,1.1034
3.43645e-008,1.1041
3.44012e-008,1.1033
3.44378e-008,1.1015
3.44745e-008,1.0995
3.45112e-008,1.0981
3.45478e-008,1.0978
3.45845e-008,1.0988
3.46212e-008,1.1006
3.46579e-008,1.1020
3.46946e-008,1.1020
3.47312e-008,1.1003
3.47679e-008,1.0972
3.48046e-008,1.0933
3.48412e-008,1.0896
3.48779e-008,1.0867
3.49146e-008,1.0849
3.49513e-008,1.0844
3.49879e-008,1.0850
3.50246e-008,1.0864
3.50613e-008,1.0879
3.50980e-008,1.0891
3.51347e-008,1.0897
3.51713e-008,1.0900
3.52080e-008,1.0900
3.52447e-008,1.0901
3.52813e-008,1.0902
3.53180e-008,1.0903
3.53547e-008,1.0902
3.53914e-008,1.0900
3.54281e-008,1.0897
3.54647e-008,1.0893
3.55014e-008,1.0890
3.55381e-008,1.0891
3.55748e-008,1.0896
3.56114e-008,1.0899
3.56481e-008,1.0881
3.56848e-008,1.0812
3.57214e-008,1.0655
3.57581e-008,1.0376
3.57948e-008,0.9947
3.58315e-008,0.9348
3.58682e-008,0.8583
3.59048e-008,0.7697
3.59415e-008,0.6768
3.59782e-008,0.5873
3.60148e-008,0.5082
3.60515e-008,0.4450
3.60882e-008,0.4019
3.61249e-008,0.3790
3.61615e-008,0.3723
3.61982e-008,0.3750
3.62349e-008,0.3806
3.62716e-008,0.3845
3.63083e-008,0.3840
3.63449e-008,0.3780
3.63816e-008,0.3678
3.64183e-008,0.3559
3.64549e-008,0.3455
3.64916e-008,0.3395
3.65283e-008,0.3399
3.65650e-008,0.3484
3.66017e-008,0.3665
3.66383e-008,0.3960
3.66750e-008,0.4383
3.67117e-008,0.4941
3.67484e-008,0.5641
3.67850e-008,0.6465
3.68217e-008,0.7357
3.68584e-008,0.8228
3.68950e-008,0.9000
3.69317e-008,0.9625
3.69684e-008,1.0071
3.70051e-008,1.0315
3.70418e-008,1.0369
3.70784e-008,1.0301
3.71151e-008,1.0202
3.71518e-008,1.0141
3.71884e-008,1.0141
3.72251e-008,1.0202
3.72618e-008,1.0312
3.72985e-008,1.0450
3.73351e-008,1.0581
3.73718e-008,1.0670
3.74085e-008,1.0699
3.74452e-008,1.0679
3.74819e-008,1.0644
3.75185e-008,1.0626
3.75552e-008,1.0643
3.75919e-008,1.0697
3.76285e-008,1.0778
3.76652e-008,1.0869
3.77019e-008,1.0951
3.77386e-008,1.1006
3.77753e-008,1.1025
3.78119e-008,1.1013
3.78486e-008,1.0983
3.78853e-008,1.0952
3.79220e-008,1.0938
3.79586e-008,1.0948
3.79953e-008,1.0979
3.80320e-008,1.1019
3.80686e-008,1.1052
3.81053e-008,1.1069
3.81420e-008,1.1070
3.81787e-008,1.1057
3.82154e-008,1.1036
3.82520e-008,1.1013
3.82887e-008,1.0996
3.83254e-008,1.0992
3.83620e-008,1.0999
3.83987e-008,1.1012
3.84354e-008,1.1017
3.84721e-008,1.1008
3.85088e-008,1.0983
3.85454e-008,1.0949
3.85821e-008,1.0912
3.86188e-008,1.0877
3.86555e-008,1.0850
3.86921e-008,1.0837
3.87288e-008,1.0839
3.87655e-008,1.0853
3.88021e-008,1.0873
3.88388e-008,1.0893
3.88755e-008,1.0906
3.89122e-008,1.0912
3.89489e-008,1.0913
3.89855e-008,1.0909
3.90222e-008,1.0903
3.90589e-008,1.0897
3.90955e-008,1.0892
3.91322e-008,1.0888
3.91689e-008,1.0886
3.92056e-008,1.0885
3.92422e-008,1.0885
3.92789e-008,1.0885
3.93156e-008,1.0885
3.93523e-008,1.0886
3.93890e-008,1.0887
