.HEADER
..NAMES
Time,V U2.F3&G3
1.03767e-008,0.7970
1.04152e-008,0.6757
1.04538e-008,0.5686
1.04924e-008,0.4833
1.05310e-008,0.4223
1.05695e-008,0.3797
1.06081e-008,0.3584
1.06467e-008,0.3644
1.06853e-008,0.3987
1.07239e-008,0.4656
1.07624e-008,0.5634
1.08010e-008,0.6735
1.08396e-008,0.7776
1.08781e-008,0.8737
1.09167e-008,0.9569
1.09553e-008,1.0231
1.09939e-008,1.0707
1.10324e-008,1.1081
1.10710e-008,1.1401
1.11096e-008,1.1554
1.11482e-008,1.1555
1.11868e-008,1.1269
1.12253e-008,1.0553
1.12639e-008,0.9529
1.13025e-008,0.8359
1.13410e-008,0.7131
1.13796e-008,0.6003
1.14182e-008,0.5077
1.14568e-008,0.4390
1.14953e-008,0.3914
1.15339e-008,0.3620
1.15725e-008,0.3596
1.16111e-008,0.3845
1.16497e-008,0.4407
1.16882e-008,0.5297
1.17268e-008,0.6391
1.17654e-008,0.7455
1.18039e-008,0.8445
1.18425e-008,0.9323
1.18811e-008,1.0042
1.19197e-008,1.0576
1.19583e-008,1.0964
1.19968e-008,1.1321
1.20354e-008,1.1521
1.20740e-008,1.1576
1.21126e-008,1.1404
1.21511e-008,1.0825
1.21897e-008,0.9872
1.22283e-008,0.8742
1.22668e-008,0.7516
1.23054e-008,0.6341
1.23440e-008,0.5345
1.23826e-008,0.4581
1.24212e-008,0.4052
1.24597e-008,0.3692
1.24983e-008,0.3578
1.25369e-008,0.3738
1.25755e-008,0.4196
1.26140e-008,0.4985
1.26526e-008,0.6040
1.26912e-008,0.7126
1.27297e-008,0.8140
1.27683e-008,0.9060
1.28069e-008,0.9834
1.28455e-008,1.0428
1.28841e-008,1.0848
1.29226e-008,1.1223
1.29612e-008,1.1476
1.29998e-008,1.1576
1.30383e-008,1.1496
1.30769e-008,1.1058
1.31155e-008,1.0201
1.31541e-008,0.9114
1.31926e-008,0.7906
1.32312e-008,0.6697
1.32698e-008,0.5637
1.33084e-008,0.4797
1.33470e-008,0.4198
1.33855e-008,0.3784
1.34241e-008,0.3583
1.34627e-008,0.3657
1.35012e-008,0.4015
1.35398e-008,0.4700
1.35784e-008,0.5690
1.36170e-008,0.6791
1.36555e-008,0.7827
1.36941e-008,0.8783
1.37327e-008,0.9608
1.37713e-008,1.0260
1.38099e-008,1.0728
1.38484e-008,1.1109
1.38870e-008,1.1417
1.39256e-008,1.1560
1.39641e-008,1.1551
1.40027e-008,1.1246
1.40413e-008,1.0508
1.40799e-008,0.9473
1.41185e-008,0.8296
1.41570e-008,0.7069
1.41956e-008,0.5951
1.42342e-008,0.5037
1.42728e-008,0.4363
1.43113e-008,0.3898
1.43499e-008,0.3615
1.43885e-008,0.3604
1.44270e-008,0.3868
1.44656e-008,0.4447
1.45042e-008,0.5351
1.45428e-008,0.6447
1.45814e-008,0.7507
1.46199e-008,0.8493
1.46585e-008,0.9364
1.46971e-008,1.0074
1.47357e-008,1.0598
1.47742e-008,1.0978
1.48128e-008,1.1329
1.48514e-008,1.1525
1.48899e-008,1.1572
1.49285e-008,1.1383
1.49671e-008,1.0782
1.50057e-008,0.9817
1.50443e-008,0.8681
1.50828e-008,0.7454
1.51214e-008,0.6286
1.51600e-008,0.5301
1.51985e-008,0.4549
1.52371e-008,0.4027
1.52757e-008,0.3676
1.53143e-008,0.3577
1.53528e-008,0.3752
1.53914e-008,0.4227
1.54300e-008,0.5034
1.54686e-008,0.6097
1.55071e-008,0.7179
1.55457e-008,0.8190
1.55843e-008,0.9104
1.56229e-008,0.9869
1.56615e-008,1.0452
1.57000e-008,1.0863
1.57386e-008,1.1232
1.57772e-008,1.1481
1.58158e-008,1.1576
1.58543e-008,1.1482
1.58929e-008,1.1021
1.59315e-008,1.0147
1.59701e-008,0.9054
1.60086e-008,0.7844
1.60472e-008,0.6639
1.60858e-008,0.5588
1.61243e-008,0.4760
1.61629e-008,0.4172
1.62015e-008,0.3763
1.62401e-008,0.3578
1.62786e-008,0.3666
1.63172e-008,0.4041
1.63558e-008,0.4743
1.63944e-008,0.5746
1.64329e-008,0.6845
1.64715e-008,0.7879
1.65101e-008,0.8829
1.65487e-008,0.9645
1.65873e-008,1.0289
1.66258e-008,1.0747
1.66644e-008,1.1120
1.67030e-008,1.1423
1.67416e-008,1.1561
1.67801e-008,1.1542
1.68187e-008,1.1216
1.68573e-008,1.0458
1.68959e-008,0.9415
1.69344e-008,0.8234
1.69730e-008,0.7009
1.70116e-008,0.5898
1.70501e-008,0.4995
1.70887e-008,0.4334
1.71273e-008,0.3874
1.71659e-008,0.3605
1.72044e-008,0.3608
1.72430e-008,0.3887
1.72816e-008,0.4484
1.73202e-008,0.5404
1.73588e-008,0.6503
1.73973e-008,0.7560
1.74359e-008,0.8541
1.74745e-008,0.9405
1.75131e-008,1.0106
1.75516e-008,1.0620
1.75902e-008,1.1002
1.76288e-008,1.1350
1.76674e-008,1.1533
1.77059e-008,1.1572
1.77445e-008,1.1366
1.77831e-008,1.0741
1.78216e-008,0.9763
1.78602e-008,0.8619
1.78988e-008,0.7390
1.79374e-008,0.6230
1.79759e-008,0.5256
1.80145e-008,0.4517
1.80531e-008,0.4008
1.80917e-008,0.3668
1.81302e-008,0.3582
1.81688e-008,0.3770
1.82074e-008,0.4262
1.82460e-008,0.5084
1.82846e-008,0.6155
1.83231e-008,0.7233
1.83617e-008,0.8239
1.84003e-008,0.9147
1.84389e-008,0.9904
1.84774e-008,1.0478
1.85160e-008,1.0886
1.85546e-008,1.1257
1.85932e-008,1.1492
1.86317e-008,1.1578
1.86703e-008,1.1471
1.87089e-008,1.0988
1.87474e-008,1.0096
1.87860e-008,0.8995
1.88246e-008,0.7779
1.88632e-008,0.6580
1.89017e-008,0.5540
1.89403e-008,0.4724
1.89789e-008,0.4149
1.90175e-008,0.3751
1.90560e-008,0.3578
1.90946e-008,0.3680
1.91332e-008,0.4070
1.91718e-008,0.4789
1.92104e-008,0.5803
1.92489e-008,0.6900
1.92875e-008,0.7930
1.93261e-008,0.8874
1.93647e-008,0.9683
1.94032e-008,1.0317
1.94418e-008,1.0768
1.94804e-008,1.1147
1.95190e-008,1.1438
1.95575e-008,1.1567
1.95961e-008,1.1537
1.96347e-008,1.1190
1.96732e-008,1.0411
1.97118e-008,0.9359
1.97504e-008,0.8170
1.97890e-008,0.6947
1.98275e-008,0.5847
1.98661e-008,0.4957
1.99047e-008,0.4307
1.99433e-008,0.3858
1.99819e-008,0.3601
2.00204e-008,0.3618
2.00590e-008,0.3912
2.00976e-008,0.4525
2.01362e-008,0.5459
2.01747e-008,0.6560
2.02133e-008,0.7612
2.02519e-008,0.8588
2.02905e-008,0.9445
2.03290e-008,1.0137
2.03676e-008,1.0642
2.04062e-008,1.1029
2.04447e-008,1.1369
2.04833e-008,1.1541
2.05219e-008,1.1571
2.05605e-008,1.1347
2.05990e-008,1.0699
2.06376e-008,0.9709
2.06762e-008,0.8557
2.07148e-008,0.7327
2.07533e-008,0.6174
2.07919e-008,0.5213
2.08305e-008,0.4486
2.08691e-008,0.3984
2.09077e-008,0.3653
2.09462e-008,0.3583
2.09848e-008,0.3786
2.10234e-008,0.4294
2.10620e-008,0.5134
2.11005e-008,0.6211
2.11391e-008,0.7286
2.11777e-008,0.8290
2.12163e-008,0.9190
2.12548e-008,0.9938
2.12934e-008,1.0502
2.13320e-008,1.0901
2.13705e-008,1.1266
2.14091e-008,1.1496
2.14477e-008,1.1577
2.14863e-008,1.1454
2.15248e-008,1.0948
2.15634e-008,1.0042
2.16020e-008,0.8935
2.16406e-008,0.7718
2.16791e-008,0.6523
2.17177e-008,0.5493
2.17563e-008,0.4689
2.17949e-008,0.4123
2.18335e-008,0.3732
2.18720e-008,0.3575
2.19106e-008,0.3691
2.19492e-008,0.4097
2.19878e-008,0.4834
2.20263e-008,0.5859
2.20649e-008,0.6954
2.21035e-008,0.7981
2.21420e-008,0.8920
2.21806e-008,0.9720
2.22192e-008,1.0344
2.22578e-008,1.0785
2.22963e-008,1.1157
2.23349e-008,1.1444
2.23735e-008,1.1568
2.24121e-008,1.1527
2.24506e-008,1.1158
2.24892e-008,1.0360
2.25278e-008,0.9300
2.25664e-008,0.8108
2.26050e-008,0.6888
2.26435e-008,0.5795
2.26821e-008,0.4916
2.27207e-008,0.4279
2.27593e-008,0.3835
2.27978e-008,0.3593
2.28364e-008,0.3624
2.28750e-008,0.3933
2.29136e-008,0.4564
2.29521e-008,0.5513
2.29907e-008,0.6615
2.30293e-008,0.7664
2.30678e-008,0.8636
2.31064e-008,0.9485
2.31450e-008,1.0167
2.31836e-008,1.0662
2.32221e-008,1.1041
2.32607e-008,1.1376
2.32993e-008,1.1544
2.33379e-008,1.1566
2.33764e-008,1.1322
2.34150e-008,1.0653
2.34536e-008,0.9652
2.34922e-008,0.8495
2.35308e-008,0.7266
2.35693e-008,0.6120
2.36079e-008,0.5169
2.36465e-008,0.4455
2.36851e-008,0.3965
2.37236e-008,0.3646
2.37622e-008,0.3588
2.38008e-008,0.3806
2.38394e-008,0.4331
2.38779e-008,0.5185
2.39165e-008,0.6269
2.39551e-008,0.7339
2.39936e-008,0.8338
2.40322e-008,0.9232
2.40708e-008,0.9971
2.41094e-008,1.0526
2.41479e-008,1.0924
2.41865e-008,1.1290
2.42251e-008,1.1507
2.42637e-008,1.1579
2.43023e-008,1.1441
2.43408e-008,1.0913
2.43794e-008,0.9990
2.44180e-008,0.8875
2.44566e-008,0.7653
2.44951e-008,0.6465
2.45337e-008,0.5446
2.45723e-008,0.4654
2.46109e-008,0.4102
2.46494e-008,0.3721
2.46880e-008,0.3576
2.47266e-008,0.3706
2.47651e-008,0.4128
2.48037e-008,0.4881
2.48423e-008,0.5916
2.48809e-008,0.7009
2.49194e-008,0.8031
2.49580e-008,0.8964
2.49966e-008,0.9756
2.50352e-008,1.0371
2.50737e-008,1.0807
2.51123e-008,1.1185
2.51509e-008,1.1457
2.51895e-008,1.1572
2.52281e-008,1.1519
2.52666e-008,1.1130
2.53052e-008,1.0312
2.53438e-008,0.9242
2.53824e-008,0.8043
2.54209e-008,0.6827
2.54595e-008,0.5745
2.54981e-008,0.4879
2.55367e-008,0.4254
2.55752e-008,0.3821
2.56138e-008,0.3591
2.56524e-008,0.3635
2.56909e-008,0.3959
2.57295e-008,0.4607
2.57681e-008,0.5569
2.58067e-008,0.6671
2.58452e-008,0.7716
2.58838e-008,0.8682
2.59224e-008,0.9524
2.59610e-008,1.0197
2.59995e-008,1.0684
2.60381e-008,1.1068
2.60767e-008,1.1393
2.61153e-008,1.1551
2.61539e-008,1.1563
2.61924e-008,1.1301
2.62310e-008,1.0610
2.62696e-008,0.9597
2.63082e-008,0.8432
2.63467e-008,0.7203
2.63853e-008,0.6066
2.64239e-008,0.5128
2.64625e-008,0.4426
2.65010e-008,0.3941
2.65396e-008,0.3633
2.65782e-008,0.3592
2.66167e-008,0.3823
2.66553e-008,0.4365
2.66939e-008,0.5237
2.67325e-008,0.6325
2.67710e-008,0.7393
2.68096e-008,0.8388
2.68482e-008,0.9274
2.68868e-008,1.0004
2.69254e-008,1.0549
2.69639e-008,1.0938
2.70025e-008,1.1298
2.70411e-008,1.1511
2.70797e-008,1.1576
2.71182e-008,1.1423
2.71568e-008,1.0871
2.71954e-008,0.9935
2.72340e-008,0.8814
2.72725e-008,0.7591
2.73111e-008,0.6408
2.73497e-008,0.5399
2.73882e-008,0.4620
2.74268e-008,0.4076
2.74654e-008,0.3703
2.75040e-008,0.3574
2.75425e-008,0.3718
2.75811e-008,0.4157
2.76197e-008,0.4928
2.76583e-008,0.5973
2.76968e-008,0.7063
2.77354e-008,0.8082
2.77740e-008,0.9009
2.78126e-008,0.9792
2.78512e-008,1.0397
2.78897e-008,1.0823
2.79283e-008,1.1194
2.79669e-008,1.1462
2.80055e-008,1.1573
2.80440e-008,1.1507
2.80826e-008,1.1095
2.81212e-008,1.0260
2.81598e-008,0.9183
2.81983e-008,0.7982
2.82369e-008,0.6768
2.82755e-008,0.5695
2.83140e-008,0.4840
2.83526e-008,0.4227
2.83912e-008,0.3799
2.84298e-008,0.3584
2.84683e-008,0.3642
2.85069e-008,0.3982
2.85455e-008,0.4648
2.85841e-008,0.5624
2.86226e-008,0.6726
2.86612e-008,0.7768
2.86998e-008,0.8729
2.87384e-008,0.9563
2.87770e-008,1.0227
2.88155e-008,1.0704
2.88541e-008,1.1079
2.88927e-008,1.1400
2.89313e-008,1.1553
2.89698e-008,1.1556
2.90084e-008,1.1274
2.90470e-008,1.0562
2.90855e-008,0.9539
2.91241e-008,0.8370
2.91627e-008,0.7142
2.92013e-008,0.6013
2.92398e-008,0.5085
2.92784e-008,0.4396
2.93170e-008,0.3924
2.93556e-008,0.3627
2.93941e-008,0.3598
2.94327e-008,0.3845
2.94713e-008,0.4404
2.95099e-008,0.5290
2.95485e-008,0.6382
2.95870e-008,0.7445
2.96256e-008,0.8435
2.96642e-008,0.9316
2.97028e-008,1.0037
2.97413e-008,1.0572
2.97799e-008,1.0962
2.98185e-008,1.1320
2.98570e-008,1.1521
2.98956e-008,1.1577
2.99342e-008,1.1408
2.99728e-008,1.0833
3.00113e-008,0.9882
3.00499e-008,0.8753
3.00885e-008,0.7527
3.01271e-008,0.6351
3.01657e-008,0.5354
3.02042e-008,0.4587
3.02428e-008,0.4056
3.02814e-008,0.3693
3.03199e-008,0.3577
3.03585e-008,0.3735
3.03971e-008,0.4190
3.04357e-008,0.4976
3.04743e-008,0.6030
3.05128e-008,0.7117
3.05514e-008,0.8132
3.05900e-008,0.9053
3.06285e-008,0.9828
3.06671e-008,1.0423
3.07057e-008,1.0845
3.07443e-008,1.1221
3.07829e-008,1.1475
3.08214e-008,1.1576
3.08600e-008,1.1498
3.08986e-008,1.1064
3.09372e-008,1.0210
3.09757e-008,0.9125
3.10143e-008,0.7917
3.10529e-008,0.6708
3.10914e-008,0.5646
3.11300e-008,0.4803
3.11686e-008,0.4203
3.12072e-008,0.3786
3.12458e-008,0.3583
3.12843e-008,0.3655
3.13229e-008,0.4010
3.13615e-008,0.4692
3.14000e-008,0.5680
3.14386e-008,0.6781
3.14772e-008,0.7819
3.15158e-008,0.8775
3.15544e-008,0.9601
3.15929e-008,1.0256
3.16315e-008,1.0725
3.16701e-008,1.1107
3.17087e-008,1.1416
3.17472e-008,1.1559
3.17858e-008,1.1552
3.18244e-008,1.1251
3.18629e-008,1.0517
3.19015e-008,0.9484
3.19401e-008,0.8307
3.19787e-008,0.7080
3.20173e-008,0.5960
3.20558e-008,0.5044
3.20944e-008,0.4368
3.21330e-008,0.3901
3.21715e-008,0.3616
3.22101e-008,0.3603
3.22487e-008,0.3864
3.22873e-008,0.4440
3.23259e-008,0.5342
3.23644e-008,0.6438
3.24030e-008,0.7498
3.24416e-008,0.8485
3.24801e-008,0.9357
3.25187e-008,1.0069
3.25573e-008,1.0594
3.25959e-008,1.0975
3.26344e-008,1.1328
3.26730e-008,1.1524
3.27116e-008,1.1573
3.27502e-008,1.1387
3.27888e-008,1.0790
3.28273e-008,0.9827
3.28659e-008,0.8692
3.29045e-008,0.7465
3.29430e-008,0.6296
3.29816e-008,0.5309
3.30202e-008,0.4554
3.30588e-008,0.4031
3.30974e-008,0.3677
3.31359e-008,0.3576
3.31745e-008,0.3749
3.32131e-008,0.4221
3.32516e-008,0.5025
3.32902e-008,0.6087
3.33288e-008,0.7170
3.33674e-008,0.8182
3.34060e-008,0.9097
3.34445e-008,0.9863
3.34831e-008,1.0448
3.35217e-008,1.0861
3.35603e-008,1.1230
3.35988e-008,1.1480
3.36374e-008,1.1576
3.36760e-008,1.1484
3.37145e-008,1.1028
3.37531e-008,1.0157
3.37917e-008,0.9065
3.38303e-008,0.7855
3.38689e-008,0.6650
3.39074e-008,0.5597
3.39460e-008,0.4766
3.39846e-008,0.4176
3.40231e-008,0.3765
3.40617e-008,0.3578
3.41003e-008,0.3664
3.41389e-008,0.4035
3.41775e-008,0.4735
3.42160e-008,0.5736
3.42546e-008,0.6836
3.42932e-008,0.7871
3.43318e-008,0.8821
3.43703e-008,0.9639
3.44089e-008,1.0284
3.44475e-008,1.0743
3.44860e-008,1.1118
3.45246e-008,1.1422
3.45632e-008,1.1561
3.46018e-008,1.1544
3.46404e-008,1.1222
3.46789e-008,1.0467
3.47175e-008,0.9426
3.47561e-008,0.8245
3.47946e-008,0.7020
3.48332e-008,0.5907
3.48718e-008,0.5003
3.49104e-008,0.4339
3.49490e-008,0.3885
3.49875e-008,0.3612
3.50261e-008,0.3610
3.50647e-008,0.3887
3.51032e-008,0.4480
3.51418e-008,0.5396
3.51804e-008,0.6495
3.52190e-008,0.7550
3.52575e-008,0.8531
3.52961e-008,0.9397
3.53347e-008,1.0100
3.53733e-008,1.0616
3.54119e-008,1.1000
3.54504e-008,1.1349
3.54890e-008,1.1533
3.55276e-008,1.1573
3.55661e-008,1.1369
3.56047e-008,1.0750
3.56433e-008,0.9773
3.56819e-008,0.8630
3.57205e-008,0.7401
3.57590e-008,0.6240
3.57976e-008,0.5264
3.58362e-008,0.4523
3.58747e-008,0.4012
3.59133e-008,0.3669
3.59519e-008,0.3581
3.59905e-008,0.3767
3.60290e-008,0.4256
3.60676e-008,0.5075
3.61062e-008,0.6144
3.61448e-008,0.7224
3.61834e-008,0.8231
3.62219e-008,0.9140
3.62605e-008,0.9898
3.62991e-008,1.0473
3.63376e-008,1.0883
3.63762e-008,1.1256
3.64148e-008,1.1491
3.64534e-008,1.1578
3.64920e-008,1.1474
3.65305e-008,1.0994
3.65691e-008,1.0106
3.66077e-008,0.9006
3.66462e-008,0.7790
3.66848e-008,0.6591
3.67234e-008,0.5549
3.67620e-008,0.4731
3.68006e-008,0.4153
3.68391e-008,0.3753
3.68777e-008,0.3578
3.69163e-008,0.3678
3.69549e-008,0.4065
3.69934e-008,0.4781
3.70320e-008,0.5793
3.70706e-008,0.6891
3.71091e-008,0.7921
3.71477e-008,0.8867
3.71863e-008,0.9677
3.72249e-008,1.0312
3.72635e-008,1.0765
3.73020e-008,1.1145
3.73406e-008,1.1437
3.73792e-008,1.1566
3.74177e-008,1.1539
3.74563e-008,1.1195
3.74949e-008,1.0420
3.75335e-008,0.9369
3.75721e-008,0.8181
3.76106e-008,0.6958
3.76492e-008,0.5856
3.76878e-008,0.4964
3.77263e-008,0.4312
3.77649e-008,0.3861
3.78035e-008,0.3602
3.78421e-008,0.3617
3.78806e-008,0.3908
3.79192e-008,0.4518
3.79578e-008,0.5450
3.79964e-008,0.6550
3.80350e-008,0.7603
3.80735e-008,0.8580
3.81121e-008,0.9438
3.81507e-008,1.0131
3.81892e-008,1.0638
3.82278e-008,1.1013
3.82664e-008,1.1356
3.83050e-008,1.1536
3.83436e-008,1.1568
3.83821e-008,1.1347
3.84207e-008,1.0705
3.84593e-008,0.9717
3.84978e-008,0.8569
3.85364e-008,0.7340
3.85750e-008,0.6185
3.86136e-008,0.5221
3.86521e-008,0.4491
3.86907e-008,0.3987
3.87293e-008,0.3654
3.87679e-008,0.3582
3.88065e-008,0.3783
3.88450e-008,0.4288
3.88836e-008,0.5125
3.89222e-008,0.6201
3.89607e-008,0.7277
3.89993e-008,0.8281
3.90379e-008,0.9183
3.90765e-008,0.9931
3.91151e-008,1.0497
3.91536e-008,1.0898
3.91922e-008,1.1264
3.92308e-008,1.1496
3.92693e-008,1.1577
3.93079e-008,1.1457
3.93465e-008,1.0955
3.93851e-008,1.0052
3.94237e-008,0.8946
3.94622e-008,0.7729
3.95008e-008,0.6533
3.95394e-008,0.5501
3.95780e-008,0.4695
3.96165e-008,0.4128
3.96551e-008,0.3734
3.96937e-008,0.3574
3.97322e-008,0.3688
3.97708e-008,0.4092
3.98094e-008,0.4826
3.98480e-008,0.5849
3.98866e-008,0.6945
3.99251e-008,0.7973
3.99637e-008,0.8912
4.00023e-008,0.9714
4.00408e-008,1.0339
4.00794e-008,1.0782
4.01180e-008,1.1156
4.01566e-008,1.1443
4.01952e-008,1.1568
4.02337e-008,1.1529
4.02723e-008,1.1164
4.03109e-008,1.0369
4.03494e-008,0.9310
4.03880e-008,0.8119
4.04266e-008,0.6898
4.04652e-008,0.5804
4.05037e-008,0.4923
4.05423e-008,0.4284
4.05809e-008,0.3838
4.06195e-008,0.3594
4.06581e-008,0.3622
4.06966e-008,0.3928
4.07352e-008,0.4557
4.07738e-008,0.5504
4.08123e-008,0.6605
4.08509e-008,0.7656
4.08895e-008,0.8628
4.09281e-008,0.9478
4.09667e-008,1.0162
4.10052e-008,1.0659
4.10438e-008,1.1039
4.10824e-008,1.1375
4.11209e-008,1.1543
4.11595e-008,1.1567
4.11981e-008,1.1327
4.12367e-008,1.0662
4.12752e-008,0.9662
4.13138e-008,0.8506
4.13524e-008,0.7277
4.13910e-008,0.6130
