.HEADER
..NAMES
Time,V U5.A2
.DATA
3.87293e-008,0.7081
3.87679e-008,0.6051
3.88065e-008,0.5233
3.88450e-008,0.4664
3.88836e-008,0.4241
3.89222e-008,0.3895
3.89607e-008,0.3693
3.89993e-008,0.3755
3.90379e-008,0.4195
3.90765e-008,0.5055
3.91151e-008,0.6246
3.91536e-008,0.7460
3.91922e-008,0.8456
3.92308e-008,0.9198
3.92693e-008,0.9765
3.93079e-008,1.0220
3.93465e-008,1.0625
3.93851e-008,1.1078
3.94237e-008,1.1498
3.94622e-008,1.1695
3.95008e-008,1.1548
3.95394e-008,1.0978
3.95780e-008,0.9933
3.96165e-008,0.8671
3.96551e-008,0.7458
3.96937e-008,0.6379
3.97322e-008,0.5482
3.97708e-008,0.4837
3.98094e-008,0.4374
3.98480e-008,0.4046
3.98866e-008,0.3812
3.99251e-008,0.3623
3.99637e-008,0.3465
4.00023e-008,0.3368
4.00408e-008,0.3298
4.00794e-008,0.3224
4.01180e-008,0.3171
4.01566e-008,0.3161
4.01952e-008,0.3176
4.02337e-008,0.3199
4.02723e-008,0.3222
4.03109e-008,0.3237
4.03494e-008,0.3242
4.03880e-008,0.3241
4.04266e-008,0.3230
4.04652e-008,0.3215
4.05037e-008,0.3211
4.05423e-008,0.3216
4.05809e-008,0.3214
4.06195e-008,0.3207
4.06581e-008,0.3204
4.06966e-008,0.3204
4.07352e-008,0.3205
4.07738e-008,0.3210
4.08123e-008,0.3247
4.08509e-008,0.3393
4.08895e-008,0.3780
4.09281e-008,0.4533
4.09667e-008,0.5654
4.10052e-008,0.6945
4.10438e-008,0.8071
4.10824e-008,0.8866
4.11209e-008,0.9434
4.11595e-008,0.9917
4.11981e-008,1.0345
4.12367e-008,1.0709
