.HEADER
..NAMES
Time,V U3.T3
7.9952e-009,0.4725
8.0318e-009,0.4487
8.0685e-009,0.4189
8.1052e-009,0.3904
8.1418e-009,0.3683
8.1785e-009,0.3555
8.2152e-009,0.3524
8.2519e-009,0.3558
8.2886e-009,0.3603
8.3252e-009,0.3613
8.3619e-009,0.3570
8.3986e-009,0.3481
8.4352e-009,0.3368
8.4719e-009,0.3267
8.5086e-009,0.3210
8.5453e-009,0.3212
8.5820e-009,0.3266
8.6186e-009,0.3342
8.6553e-009,0.3408
8.6920e-009,0.3435
8.7286e-009,0.3415
8.7653e-009,0.3353
8.8020e-009,0.3269
8.8387e-009,0.3187
8.8754e-009,0.3130
8.9120e-009,0.3112
8.9487e-009,0.3132
8.9854e-009,0.3174
9.0220e-009,0.3220
9.0587e-009,0.3250
9.0954e-009,0.3256
9.1321e-009,0.3239
9.1688e-009,0.3208
9.2054e-009,0.3178
9.2421e-009,0.3161
9.2788e-009,0.3167
9.3154e-009,0.3194
9.3521e-009,0.3237
9.3888e-009,0.3284
9.4255e-009,0.3323
9.4622e-009,0.3346
9.4988e-009,0.3349
9.5355e-009,0.3336
9.5722e-009,0.3314
9.6088e-009,0.3289
9.6455e-009,0.3269
9.6822e-009,0.3258
9.7189e-009,0.3255
9.7556e-009,0.3258
9.7922e-009,0.3266
9.8289e-009,0.3276
9.8656e-009,0.3285
9.9022e-009,0.3292
9.9389e-009,0.3295
9.9756e-009,0.3296
1.00123e-008,0.3294
1.00490e-008,0.3291
1.00856e-008,0.3288
1.01223e-008,0.3284
1.01590e-008,0.3280
1.01956e-008,0.3279
1.02323e-008,0.3280
1.02690e-008,0.3283
1.03057e-008,0.3286
1.03424e-008,0.3288
1.03790e-008,0.3287
1.04157e-008,0.3285
1.04524e-008,0.3282
1.04890e-008,0.3279
1.05257e-008,0.3277
1.05624e-008,0.3278
1.05991e-008,0.3281
1.06358e-008,0.3287
1.06724e-008,0.3292
1.07091e-008,0.3296
1.07458e-008,0.3297
1.07824e-008,0.3293
1.08191e-008,0.3287
1.08558e-008,0.3281
1.08925e-008,0.3276
1.09292e-008,0.3275
1.09658e-008,0.3277
1.10025e-008,0.3281
1.10392e-008,0.3290
1.10758e-008,0.3313
1.11125e-008,0.3371
1.11492e-008,0.3506
1.11859e-008,0.3763
1.12226e-008,0.4177
1.12592e-008,0.4757
1.12959e-008,0.5485
1.13326e-008,0.6321
1.13693e-008,0.7193
1.14059e-008,0.8000
1.14426e-008,0.8649
1.14793e-008,0.9096
1.15159e-008,0.9354
1.15526e-008,0.9459
1.15893e-008,0.9464
1.16260e-008,0.9444
1.16627e-008,0.9468
1.16993e-008,0.9579
1.17360e-008,0.9775
1.17727e-008,1.0021
1.18093e-008,1.0265
1.18460e-008,1.0465
1.18827e-008,1.0598
1.19194e-008,1.0664
1.19561e-008,1.0675
1.19927e-008,1.0657
1.20294e-008,1.0646
1.20661e-008,1.0667
1.21027e-008,1.0720
1.21394e-008,1.0789
1.21761e-008,1.0855
1.22128e-008,1.0897
1.22495e-008,1.0903
1.22861e-008,1.0877
1.23228e-008,1.0834
1.23595e-008,1.0799
1.23961e-008,1.0789
1.24328e-008,1.0814
1.24695e-008,1.0867
1.25062e-008,1.0934
1.25429e-008,1.0997
1.25795e-008,1.1038
1.26162e-008,1.1050
1.26529e-008,1.1031
1.26895e-008,1.0995
1.27262e-008,1.0960
1.27629e-008,1.0939
1.27996e-008,1.0940
1.28363e-008,1.0959
1.28729e-008,1.0988
1.29096e-008,1.1015
1.29463e-008,1.1028
1.29829e-008,1.1020
1.30196e-008,1.0991
1.30563e-008,1.0950
1.30930e-008,1.0907
1.31297e-008,1.0873
1.31663e-008,1.0855
1.32030e-008,1.0853
1.32397e-008,1.0865
1.32763e-008,1.0883
1.33130e-008,1.0900
1.33497e-008,1.0911
1.33864e-008,1.0914
1.34231e-008,1.0910
1.34597e-008,1.0903
1.34964e-008,1.0897
1.35331e-008,1.0893
1.35697e-008,1.0892
1.36064e-008,1.0892
1.36431e-008,1.0893
1.36798e-008,1.0893
1.37165e-008,1.0891
1.37531e-008,1.0889
1.37898e-008,1.0886
1.38265e-008,1.0886
1.38631e-008,1.0887
1.38998e-008,1.0891
1.39365e-008,1.0895
1.39732e-008,1.0898
1.40099e-008,1.0898
1.40465e-008,1.0898
1.40832e-008,1.0896
1.41199e-008,1.0893
1.41565e-008,1.0892
1.41932e-008,1.0891
1.42299e-008,1.0891
1.42666e-008,1.0892
1.43033e-008,1.0892
1.43399e-008,1.0892
1.43766e-008,1.0890
1.44133e-008,1.0888
1.44499e-008,1.0887
1.44866e-008,1.0887
1.45233e-008,1.0888
1.45600e-008,1.0891
1.45967e-008,1.0894
1.46333e-008,1.0896
1.46700e-008,1.0897
1.47067e-008,1.0896
1.47433e-008,1.0894
1.47800e-008,1.0891
1.48167e-008,1.0889
1.48534e-008,1.0889
1.48901e-008,1.0891
1.49267e-008,1.0894
1.49634e-008,1.0898
1.50001e-008,1.0900
1.50368e-008,1.0900
1.50734e-008,1.0899
1.51101e-008,1.0896
1.51468e-008,1.0893
1.51834e-008,1.0890
1.52201e-008,1.0890
1.52568e-008,1.0891
1.52935e-008,1.0893
1.53301e-008,1.0896
1.53668e-008,1.0898
1.54035e-008,1.0899
1.54402e-008,1.0898
1.54769e-008,1.0896
1.55135e-008,1.0894
1.55502e-008,1.0893
1.55869e-008,1.0892
1.56236e-008,1.0893
1.56602e-008,1.0895
1.56969e-008,1.0899
1.57336e-008,1.0905
1.57703e-008,1.0915
1.58069e-008,1.0920
1.58436e-008,1.0896
1.58803e-008,1.0798
1.59169e-008,1.0573
1.59536e-008,1.0183
1.59903e-008,0.9612
1.60270e-008,0.8858
1.60636e-008,0.7954
1.61003e-008,0.6992
1.61370e-008,0.6094
1.61737e-008,0.5357
1.62104e-008,0.4836
1.62470e-008,0.4552
1.62837e-008,0.4477
1.63204e-008,0.4539
1.63571e-008,0.4642
1.63937e-008,0.4698
1.64304e-008,0.4647
1.64671e-008,0.4478
1.65037e-008,0.4224
1.65404e-008,0.3944
1.65771e-008,0.3694
1.66138e-008,0.3515
1.66504e-008,0.3429
1.66871e-008,0.3432
1.67238e-008,0.3506
1.67605e-008,0.3646
1.67972e-008,0.3876
1.68338e-008,0.4232
1.68705e-008,0.4739
1.69072e-008,0.5400
1.69439e-008,0.6208
1.69805e-008,0.7118
1.70172e-008,0.8026
1.70539e-008,0.8795
1.70905e-008,0.9331
1.71272e-008,0.9615
1.71639e-008,0.9682
1.72006e-008,0.9591
1.72372e-008,0.9437
1.72739e-008,0.9325
1.73106e-008,0.9341
1.73473e-008,0.9509
1.73840e-008,0.9794
1.74206e-008,1.0120
1.74573e-008,1.0403
1.74940e-008,1.0593
1.75307e-008,1.0675
1.75673e-008,1.0660
1.76040e-008,1.0585
1.76407e-008,1.0508
1.76773e-008,1.0484
1.77140e-008,1.0533
1.77507e-008,1.0641
1.77874e-008,1.0771
1.78240e-008,1.0886
1.78607e-008,1.0953
1.78974e-008,1.0958
1.79341e-008,1.0912
1.79708e-008,1.0847
1.80074e-008,1.0797
1.80441e-008,1.0787
1.80808e-008,1.0823
1.81175e-008,1.0893
1.81541e-008,1.0972
1.81908e-008,1.1037
1.82275e-008,1.1067
1.82641e-008,1.1057
1.83008e-008,1.1018
1.83375e-008,1.0969
1.83742e-008,1.0935
1.84108e-008,1.0927
1.84475e-008,1.0947
1.84842e-008,1.0985
1.85209e-008,1.1024
1.85576e-008,1.1049
1.85942e-008,1.1047
1.86309e-008,1.1015
1.86676e-008,1.0965
1.87043e-008,1.0909
1.87409e-008,1.0863
1.87776e-008,1.0838
1.88143e-008,1.0837
1.88509e-008,1.0854
1.88876e-008,1.0880
1.89243e-008,1.0905
1.89610e-008,1.0922
1.89976e-008,1.0926
1.90343e-008,1.0921
1.90710e-008,1.0911
1.91077e-008,1.0903
1.91444e-008,1.0899
1.91810e-008,1.0899
1.92177e-008,1.0900
1.92544e-008,1.0900
1.92911e-008,1.0899
1.93277e-008,1.0895
1.93644e-008,1.0890
1.94011e-008,1.0885
1.94377e-008,1.0883
1.94744e-008,1.0887
1.95111e-008,1.0893
1.95478e-008,1.0901
1.95844e-008,1.0906
1.96211e-008,1.0906
1.96578e-008,1.0901
1.96945e-008,1.0895
1.97312e-008,1.0889
1.97678e-008,1.0886
1.98045e-008,1.0885
1.98412e-008,1.0888
1.98779e-008,1.0893
1.99145e-008,1.0898
1.99512e-008,1.0900
1.99879e-008,1.0898
2.00245e-008,1.0893
2.00612e-008,1.0887
2.00979e-008,1.0883
2.01346e-008,1.0883
2.01712e-008,1.0886
2.02079e-008,1.0892
2.02446e-008,1.0897
2.02813e-008,1.0901
2.03179e-008,1.0901
2.03546e-008,1.0899
2.03913e-008,1.0896
2.04280e-008,1.0897
2.04647e-008,1.0904
2.05013e-008,1.0908
2.05380e-008,1.0884
2.05747e-008,1.0780
2.06114e-008,1.0541
2.06480e-008,1.0132
2.06847e-008,0.9536
2.07214e-008,0.8755
2.07580e-008,0.7832
2.07947e-008,0.6867
2.08314e-008,0.5983
2.08681e-008,0.5272
2.09047e-008,0.4784
2.09414e-008,0.4534
2.09781e-008,0.4485
2.10148e-008,0.4559
2.10515e-008,0.4659
2.10881e-008,0.4700
2.11248e-008,0.4630
2.11615e-008,0.4443
2.11982e-008,0.4182
2.12348e-008,0.3905
2.12715e-008,0.3665
2.13082e-008,0.3500
2.13448e-008,0.3428
2.13815e-008,0.3432
2.14182e-008,0.3473
2.14549e-008,0.3509
2.14915e-008,0.3512
2.15282e-008,0.3474
2.15649e-008,0.3406
2.16016e-008,0.3333
2.16383e-008,0.3281
2.16749e-008,0.3270
2.17116e-008,0.3298
2.17483e-008,0.3349
2.17850e-008,0.3396
2.18216e-008,0.3416
2.18583e-008,0.3397
2.18950e-008,0.3341
2.19316e-008,0.3264
2.19683e-008,0.3188
2.20050e-008,0.3135
2.20417e-008,0.3119
2.20783e-008,0.3140
2.21150e-008,0.3183
2.21517e-008,0.3230
2.21884e-008,0.3262
2.22251e-008,0.3268
2.22617e-008,0.3250
2.22984e-008,0.3223
2.23351e-008,0.3216
2.23718e-008,0.3277
2.24084e-008,0.3464
2.24451e-008,0.3822
2.24818e-008,0.4367
2.25184e-008,0.5079
2.25551e-008,0.5915
2.25918e-008,0.6813
2.26285e-008,0.7679
2.26651e-008,0.8411
2.27018e-008,0.8939
2.27385e-008,0.9255
2.27752e-008,0.9400
2.28119e-008,0.9427
2.28485e-008,0.9402
2.28852e-008,0.9397
2.29219e-008,0.9469
2.29586e-008,0.9638
2.29952e-008,0.9881
2.30319e-008,1.0148
2.30686e-008,1.0385
2.31052e-008,1.0557
2.31419e-008,1.0655
2.31786e-008,1.0688
2.32153e-008,1.0675
2.32519e-008,1.0649
2.32886e-008,1.0645
2.33253e-008,1.0679
2.33620e-008,1.0744
2.33987e-008,1.0817
2.34353e-008,1.0877
2.34720e-008,1.0907
2.35087e-008,1.0898
2.35454e-008,1.0860
2.35820e-008,1.0816
2.36187e-008,1.0789
2.36554e-008,1.0794
2.36920e-008,1.0835
2.37287e-008,1.0901
2.37654e-008,1.0972
2.38021e-008,1.1031
2.38387e-008,1.1062
2.38754e-008,1.1058
2.39121e-008,1.1026
2.39488e-008,1.0982
2.39855e-008,1.0945
2.40221e-008,1.0930
2.40588e-008,1.0940
2.40955e-008,1.0967
2.41322e-008,1.1002
2.41688e-008,1.1029
2.42055e-008,1.1037
2.42422e-008,1.1020
2.42788e-008,1.0982
2.43155e-008,1.0933
2.43522e-008,1.0887
2.43889e-008,1.0855
2.44255e-008,1.0843
2.44622e-008,1.0849
2.44989e-008,1.0869
2.45356e-008,1.0893
2.45723e-008,1.0913
2.46089e-008,1.0923
2.46456e-008,1.0922
2.46823e-008,1.0914
2.47190e-008,1.0902
2.47556e-008,1.0893
2.47923e-008,1.0887
2.48290e-008,1.0886
2.48657e-008,1.0888
2.49023e-008,1.0892
2.49390e-008,1.0894
2.49757e-008,1.0895
2.50123e-008,1.0893
2.50490e-008,1.0889
2.50857e-008,1.0887
2.51224e-008,1.0888
2.51590e-008,1.0890
2.51957e-008,1.0894
2.52324e-008,1.0896
2.52691e-008,1.0898
2.53058e-008,1.0899
2.53424e-008,1.0897
2.53791e-008,1.0895
2.54158e-008,1.0893
2.54525e-008,1.0891
2.54891e-008,1.0890
2.55258e-008,1.0890
2.55625e-008,1.0890
2.55991e-008,1.0890
2.56358e-008,1.0889
2.56725e-008,1.0888
2.57092e-008,1.0888
2.57458e-008,1.0889
2.57825e-008,1.0891
2.58192e-008,1.0893
2.58559e-008,1.0895
2.58926e-008,1.0896
2.59292e-008,1.0895
2.59659e-008,1.0894
2.60026e-008,1.0893
2.60393e-008,1.0895
2.60759e-008,1.0902
2.61126e-008,1.0912
2.61493e-008,1.0906
2.61859e-008,1.0844
2.62226e-008,1.0670
2.62593e-008,1.0339
2.62960e-008,0.9828
2.63326e-008,0.9131
2.63693e-008,0.8266
2.64060e-008,0.7307
2.64427e-008,0.6374
2.64794e-008,0.5575
2.65160e-008,0.4981
2.65527e-008,0.4622
2.65894e-008,0.4486
2.66261e-008,0.4514
2.66627e-008,0.4613
2.66994e-008,0.4690
2.67361e-008,0.4676
2.67727e-008,0.4542
2.68094e-008,0.4309
2.68461e-008,0.4032
2.68828e-008,0.3769
2.69194e-008,0.3565
2.69561e-008,0.3449
2.69928e-008,0.3425
2.70295e-008,0.3477
2.70662e-008,0.3592
2.71028e-008,0.3785
2.71395e-008,0.4093
2.71762e-008,0.4547
2.72129e-008,0.5158
2.72495e-008,0.5920
2.72862e-008,0.6806
2.73229e-008,0.7731
2.73595e-008,0.8561
2.73962e-008,0.9180
2.74329e-008,0.9546
2.74696e-008,0.9679
2.75062e-008,0.9632
2.75429e-008,0.9487
2.75796e-008,0.9350
2.76163e-008,0.9318
2.76530e-008,0.9437
2.76896e-008,0.9691
2.77263e-008,1.0013
2.77630e-008,1.0317
2.77997e-008,1.0541
2.78363e-008,1.0658
2.78730e-008,1.0673
2.79097e-008,1.0612
2.79463e-008,1.0529
2.79830e-008,1.0484
2.80197e-008,1.0510
2.80564e-008,1.0601
2.80930e-008,1.0728
2.81297e-008,1.0852
2.81664e-008,1.0937
2.82031e-008,1.0963
2.82398e-008,1.0931
2.82764e-008,1.0868
2.83131e-008,1.0810
2.83498e-008,1.0785
2.83865e-008,1.0807
2.84231e-008,1.0867
2.84598e-008,1.0946
2.84965e-008,1.1018
2.85331e-008,1.1061
2.85698e-008,1.1064
2.86065e-008,1.1033
2.86432e-008,1.0985
2.86798e-008,1.0944
2.87165e-008,1.0927
2.87532e-008,1.0939
2.87899e-008,1.0973
2.88266e-008,1.1018
2.88632e-008,1.1056
2.88999e-008,1.1074
2.89366e-008,1.1057
2.89733e-008,1.0982
2.90099e-008,1.0813
2.90466e-008,1.0509
2.90833e-008,1.0052
2.91199e-008,0.9437
2.91566e-008,0.8666
2.91933e-008,0.7769
2.92300e-008,0.6837
2.92666e-008,0.5987
2.93033e-008,0.5305
2.93400e-008,0.4832
2.93767e-008,0.4580
2.94133e-008,0.4522
2.94500e-008,0.4586
2.94867e-008,0.4675
2.95234e-008,0.4705
2.95601e-008,0.4624
2.95967e-008,0.4430
2.96334e-008,0.4165
2.96701e-008,0.3888
2.97068e-008,0.3652
2.97434e-008,0.3492
2.97801e-008,0.3426
2.98168e-008,0.3445
2.98534e-008,0.3525
2.98901e-008,0.3657
2.99268e-008,0.3870
2.99635e-008,0.4206
3.00002e-008,0.4698
3.00368e-008,0.5352
3.00735e-008,0.6161
3.01102e-008,0.7081
3.01469e-008,0.8003
3.01835e-008,0.8783
3.02202e-008,0.9323
3.02569e-008,0.9605
3.02935e-008,0.9665
3.03302e-008,0.9567
3.03669e-008,0.9407
3.04036e-008,0.9295
3.04403e-008,0.9317
3.04769e-008,0.9496
3.05136e-008,0.9794
3.05503e-008,1.0128
3.05869e-008,1.0412
3.06236e-008,1.0598
3.06603e-008,1.0671
3.06970e-008,1.0647
3.07336e-008,1.0566
3.07703e-008,1.0488
3.08070e-008,1.0469
3.08437e-008,1.0529
3.08804e-008,1.0648
3.09170e-008,1.0787
3.09537e-008,1.0904
3.09904e-008,1.0968
3.10270e-008,1.0964
3.10637e-008,1.0909
3.11004e-008,1.0835
3.11371e-008,1.0781
3.11738e-008,1.0772
3.12104e-008,1.0813
3.12471e-008,1.0889
3.12838e-008,1.0976
3.13205e-008,1.1044
3.13571e-008,1.1075
3.13938e-008,1.1062
3.14305e-008,1.1018
3.14671e-008,1.0966
3.15038e-008,1.0929
3.15405e-008,1.0921
3.15772e-008,1.0944
3.16139e-008,1.0987
3.16505e-008,1.1034
3.16872e-008,1.1068
3.17239e-008,1.1076
3.17605e-008,1.1043
3.17972e-008,1.0943
3.18339e-008,1.0739
3.18706e-008,1.0395
3.19072e-008,0.9897
3.19439e-008,0.9242
3.19806e-008,0.8434
3.20173e-008,0.7518
3.20540e-008,0.6598
3.20906e-008,0.5786
3.21273e-008,0.5157
3.21640e-008,0.4741
3.22006e-008,0.4545
3.22373e-008,0.4529
3.22740e-008,0.4609
3.23107e-008,0.4691
3.23474e-008,0.4695
3.23840e-008,0.4582
3.24207e-008,0.4363
3.24574e-008,0.4089
3.24941e-008,0.3819
3.25307e-008,0.3599
3.25674e-008,0.3464
3.26041e-008,0.3422
3.26407e-008,0.3450
3.26774e-008,0.3499
3.27141e-008,0.3527
3.27508e-008,0.3514
3.27875e-008,0.3459
3.28241e-008,0.3380
3.28608e-008,0.3306
3.28975e-008,0.3265
3.29341e-008,0.3268
3.29708e-008,0.3310
3.30075e-008,0.3368
3.30442e-008,0.3411
3.30808e-008,0.3418
3.31175e-008,0.3383
3.31542e-008,0.3313
3.31909e-008,0.3229
3.32276e-008,0.3155
3.32642e-008,0.3114
3.33009e-008,0.3117
3.33376e-008,0.3153
3.33742e-008,0.3206
3.34109e-008,0.3251
3.34476e-008,0.3273
3.34843e-008,0.3266
3.35210e-008,0.3237
3.35576e-008,0.3203
3.35943e-008,0.3201
3.36310e-008,0.3278
3.36677e-008,0.3489
3.37043e-008,0.3873
3.37410e-008,0.4438
3.37777e-008,0.5160
3.38143e-008,0.5997
3.38510e-008,0.6883
3.38877e-008,0.7731
3.39244e-008,0.8441
3.39611e-008,0.8950
3.39977e-008,0.9256
3.40344e-008,0.9398
3.40711e-008,0.9429
3.41077e-008,0.9411
3.41444e-008,0.9412
3.41811e-008,0.9490
3.42178e-008,0.9660
3.42545e-008,0.9900
3.42911e-008,1.0161
3.43278e-008,1.0392
3.43645e-008,1.0560
3.44012e-008,1.0657
3.44378e-008,1.0689
3.44745e-008,1.0677
3.45112e-008,1.0653
3.45478e-008,1.0651
3.45845e-008,1.0684
3.46212e-008,1.0747
3.46579e-008,1.0818
3.46946e-008,1.0876
3.47312e-008,1.0904
3.47679e-008,1.0895
3.48046e-008,1.0859
3.48412e-008,1.0817
3.48779e-008,1.0792
3.49146e-008,1.0799
3.49513e-008,1.0840
3.49879e-008,1.0905
3.50246e-008,1.0975
3.50613e-008,1.1032
3.50980e-008,1.1061
3.51347e-008,1.1056
3.51713e-008,1.1023
3.52080e-008,1.0980
3.52447e-008,1.0945
3.52813e-008,1.0932
3.53180e-008,1.0942
3.53547e-008,1.0971
3.53914e-008,1.1009
3.54281e-008,1.1042
3.54647e-008,1.1059
3.55014e-008,1.1047
3.55381e-008,1.0981
3.55748e-008,1.0823
3.56114e-008,1.0532
3.56481e-008,1.0085
3.56848e-008,0.9478
3.57214e-008,0.8711
3.57581e-008,0.7815
3.57948e-008,0.6880
3.58315e-008,0.6023
3.58682e-008,0.5330
3.59048e-008,0.4845
3.59415e-008,0.4580
3.59782e-008,0.4512
3.60148e-008,0.4568
3.60515e-008,0.4656
3.60882e-008,0.4690
3.61249e-008,0.4620
3.61615e-008,0.4437
3.61982e-008,0.4180
3.62349e-008,0.3908
3.62716e-008,0.3670
3.63083e-008,0.3503
3.63449e-008,0.3427
3.63816e-008,0.3437
3.64183e-008,0.3510
3.64549e-008,0.3640
3.64916e-008,0.3853
3.65283e-008,0.4191
3.65650e-008,0.4683
3.66017e-008,0.5336
3.66383e-008,0.6141
3.66750e-008,0.7054
3.67117e-008,0.7973
3.67484e-008,0.8754
3.67850e-008,0.9300
3.68217e-008,0.9591
3.68584e-008,0.9660
3.68950e-008,0.9572
3.69317e-008,0.9418
3.69684e-008,0.9307
3.70051e-008,0.9323
3.70418e-008,0.9494
3.70784e-008,0.9784
3.71151e-008,1.0112
3.71518e-008,1.0396
3.71884e-008,1.0585
3.72251e-008,1.0665
3.72618e-008,1.0648
3.72985e-008,1.0572
3.73351e-008,1.0496
3.73718e-008,1.0476
3.74085e-008,1.0530
3.74452e-008,1.0644
3.74819e-008,1.0779
3.75185e-008,1.0895
3.75552e-008,1.0961
3.75919e-008,1.0962
3.76285e-008,1.0911
3.76652e-008,1.0840
3.77019e-008,1.0787
3.77386e-008,1.0776
3.77753e-008,1.0814
3.78119e-008,1.0888
3.78486e-008,1.0971
3.78853e-008,1.1039
3.79220e-008,1.1071
3.79586e-008,1.1061
3.79953e-008,1.1020
3.80320e-008,1.0969
3.80686e-008,1.0932
3.81053e-008,1.0924
3.81420e-008,1.0945
3.81787e-008,1.0986
3.82154e-008,1.1031
3.82520e-008,1.1065
3.82887e-008,1.1075
3.83254e-008,1.1044
3.83620e-008,1.0948
3.83987e-008,1.0749
3.84354e-008,1.0411
3.84721e-008,0.9919
3.85088e-008,0.9269
3.85454e-008,0.8465
3.85821e-008,0.7551
3.86188e-008,0.6629
3.86555e-008,0.5812
3.86921e-008,0.5176
3.87288e-008,0.4753
3.87655e-008,0.4550
3.88021e-008,0.4528
3.88388e-008,0.4607
3.88755e-008,0.4689
3.89122e-008,0.4697
3.89489e-008,0.4588
3.89855e-008,0.4372
3.90222e-008,0.4099
3.90589e-008,0.3828
3.90955e-008,0.3607
3.91322e-008,0.3468
3.91689e-008,0.3423
3.92056e-008,0.3449
3.92422e-008,0.3498
3.92789e-008,0.3527
3.93156e-008,0.3515
3.93523e-008,0.3462
3.93890e-008,0.3384
