.HEADER
..NAMES
Time,V U3.D3
.DATA
4.11209e-008,0.6199
4.11595e-008,0.5307
4.11981e-008,0.4648
4.12367e-008,0.4183
4.12752e-008,0.3795
4.13138e-008,0.3662
4.13524e-008,0.3794
4.13910e-008,0.4225
4.14296e-008,0.5009
4.14681e-008,0.6136
4.15067e-008,0.7309
4.15453e-008,0.8296
4.15838e-008,0.9156
4.16224e-008,0.9866
4.16610e-008,1.0403
4.16996e-008,1.0778
4.17382e-008,1.1206
4.17767e-008,1.1495
4.18153e-008,1.1580
4.18539e-008,1.1489
4.18924e-008,1.0978
4.19310e-008,1.0029
4.19696e-008,0.8888
4.20082e-008,0.7685
4.20468e-008,0.6522
4.20853e-008,0.5542
4.21239e-008,0.4801
4.21625e-008,0.4274
4.22011e-008,0.3942
4.22396e-008,0.3730
4.22782e-008,0.3565
4.23168e-008,0.3457
4.23553e-008,0.3358
4.23939e-008,0.3249
4.24325e-008,0.3176
4.24711e-008,0.3155
4.25097e-008,0.3154
4.25482e-008,0.3170
4.25868e-008,0.3202
4.26254e-008,0.3230
4.26639e-008,0.3253
4.27025e-008,0.3314
4.27411e-008,0.3499
4.27797e-008,0.3949
4.28183e-008,0.4751
4.28568e-008,0.5838
4.28954e-008,0.7020
4.29340e-008,0.8012
4.29726e-008,0.8872
4.30111e-008,0.9598
4.30497e-008,1.0171
4.30883e-008,1.0573
4.31268e-008,1.0933
4.31654e-008,1.1384
4.32040e-008,1.1518
4.32426e-008,1.1549
4.32812e-008,1.1270
4.33197e-008,1.0506
4.33583e-008,0.9395
4.33969e-008,0.8210
4.34354e-008,0.7026
4.34740e-008,0.5961
4.35126e-008,0.5113
4.35512e-008,0.4493
4.35898e-008,0.4078
4.36283e-008,0.3832
4.36669e-008,0.3641
4.37055e-008,0.3504
4.37440e-008,0.3408
4.37826e-008,0.3301
4.38212e-008,0.3199
4.38598e-008,0.3156
4.38983e-008,0.3155
4.39369e-008,0.3164
4.39755e-008,0.3187
4.40141e-008,0.3218
4.40527e-008,0.3241
4.40912e-008,0.3276
4.41298e-008,0.3388
4.41684e-008,0.3691
4.42069e-008,0.4329
4.42455e-008,0.5294
4.42841e-008,0.6472
4.43227e-008,0.7566
4.43613e-008,0.8480
4.43998e-008,0.9273
4.44384e-008,0.9920
4.44770e-008,1.0401
4.45155e-008,1.0731
4.45541e-008,1.0972
4.45927e-008,1.1149
4.46313e-008,1.1296
4.46699e-008,1.1436
4.47084e-008,1.1559
4.47470e-008,1.1652
4.47856e-008,1.1691
4.48242e-008,1.1688
4.48627e-008,1.1691
4.49013e-008,1.1703
4.49399e-008,1.1710
4.49784e-008,1.1710
4.50170e-008,1.1716
4.50556e-008,1.1728
4.50942e-008,1.1739
4.51328e-008,1.1751
4.51713e-008,1.1760
4.52099e-008,1.1764
4.52485e-008,1.1761
4.52870e-008,1.1758
4.53256e-008,1.1761
4.53642e-008,1.1767
4.54028e-008,1.1771
4.54414e-008,1.1771
4.54799e-008,1.1784
4.55185e-008,1.1825
4.55571e-008,1.1817
4.55957e-008,1.1639
4.56342e-008,1.1101
4.56728e-008,1.0162
4.57114e-008,0.9074
4.57499e-008,0.7957
4.57885e-008,0.6827
4.58271e-008,0.5813
4.58657e-008,0.5010
4.59043e-008,0.4441
4.59428e-008,0.4048
4.59814e-008,0.3790
4.60200e-008,0.3619
4.60585e-008,0.3497
4.60971e-008,0.3384
4.61357e-008,0.3270
4.61743e-008,0.3199
4.62129e-008,0.3179
4.62514e-008,0.3171
4.62900e-008,0.3172
4.63286e-008,0.3192
4.63671e-008,0.3222
4.64057e-008,0.3241
4.64443e-008,0.3248
4.64829e-008,0.3245
4.65214e-008,0.3238
4.65600e-008,0.3228
4.65986e-008,0.3216
4.66372e-008,0.3213
4.66758e-008,0.3219
4.67143e-008,0.3219
4.67529e-008,0.3215
4.67915e-008,0.3214
4.68300e-008,0.3215
4.68686e-008,0.3215
4.69072e-008,0.3243
4.69458e-008,0.3361
4.69844e-008,0.3686
4.70229e-008,0.4345
4.70615e-008,0.5328
4.71001e-008,0.6514
4.71386e-008,0.7593
4.71772e-008,0.8496
4.72158e-008,0.9285
4.72544e-008,0.9932
4.72930e-008,1.0410
4.73315e-008,1.0757
4.73701e-008,1.1222
4.74087e-008,1.1484
4.74473e-008,1.1559
4.74858e-008,1.1445
4.75244e-008,1.0889
4.75630e-008,0.9884
4.76015e-008,0.8713
4.76401e-008,0.7519
4.76787e-008,0.6390
4.77173e-008,0.5444
4.77559e-008,0.4731
4.77944e-008,0.4230
4.78330e-008,0.3924
4.78716e-008,0.3718
4.79101e-008,0.3553
4.79487e-008,0.3448
4.79873e-008,0.3348
4.80259e-008,0.3237
4.80645e-008,0.3166
4.81030e-008,0.3154
4.81416e-008,0.3159
4.81802e-008,0.3176
4.82188e-008,0.3206
4.82573e-008,0.3232
4.82959e-008,0.3249
4.83345e-008,0.3252
4.83730e-008,0.3241
4.84116e-008,0.3232
4.84502e-008,0.3225
4.84888e-008,0.3215
4.85274e-008,0.3211
4.85659e-008,0.3218
4.86045e-008,0.3219
4.86431e-008,0.3217
4.86816e-008,0.3216
4.87202e-008,0.3214
4.87588e-008,0.3218
4.87974e-008,0.3272
4.88360e-008,0.3447
4.88745e-008,0.3886
4.89131e-008,0.4675
4.89517e-008,0.5754
4.89902e-008,0.6939
4.90288e-008,0.7937
4.90674e-008,0.8803
4.91060e-008,0.9541
4.91445e-008,1.0128
4.91831e-008,1.0544
4.92217e-008,1.0894
4.92603e-008,1.1358
4.92989e-008,1.1516
4.93374e-008,1.1552
4.93760e-008,1.1296
4.94146e-008,1.0559
4.94531e-008,0.9460
4.94917e-008,0.8274
4.95303e-008,0.7090
4.95689e-008,0.6016
4.96075e-008,0.5154
4.96460e-008,0.4524
4.96846e-008,0.4078
4.97232e-008,0.3740
4.97617e-008,0.3657
4.98003e-008,0.3804
4.98389e-008,0.4293
4.98775e-008,0.5136
4.99160e-008,0.6282
4.99546e-008,0.7418
4.99932e-008,0.8406
5.00318e-008,0.9264
5.00704e-008,0.9958
5.01089e-008,1.0470
5.01475e-008,1.0813
5.01861e-008,1.1041
5.02246e-008,1.1206
5.02632e-008,1.1340
5.03018e-008,1.1459
5.03404e-008,1.1566
5.03790e-008,1.1661
5.04175e-008,1.1711
5.04561e-008,1.1711
5.04947e-008,1.1709
5.05332e-008,1.1714
5.05718e-008,1.1716
5.06104e-008,1.1712
5.06490e-008,1.1714
5.06876e-008,1.1724
5.07261e-008,1.1737
5.07647e-008,1.1749
5.08033e-008,1.1758
5.08419e-008,1.1764
5.08804e-008,1.1764
5.09190e-008,1.1760
5.09576e-008,1.1761
5.09961e-008,1.1766
5.10347e-008,1.1769
5.10733e-008,1.1770
5.11119e-008,1.1771
5.11505e-008,1.1773
5.11890e-008,1.1774
5.12276e-008,1.1774
5.12662e-008,1.1773
5.13047e-008,1.1773
5.13433e-008,1.1772
5.13819e-008,1.1771
5.14205e-008,1.1771
5.14591e-008,1.1773
5.14976e-008,1.1773
5.15362e-008,1.1773
5.15748e-008,1.1783
5.16133e-008,1.1822
5.16519e-008,1.1820
5.16905e-008,1.1655
5.17291e-008,1.1142
5.17676e-008,1.0221
5.18062e-008,0.9137
5.18448e-008,0.8023
5.18834e-008,0.6888
5.19220e-008,0.5864
5.19605e-008,0.5048
5.19991e-008,0.4467
5.20377e-008,0.4067
5.20762e-008,0.3802
5.21148e-008,0.3628
5.21534e-008,0.3503
5.21920e-008,0.3391
5.22306e-008,0.3276
5.22691e-008,0.3202
5.23077e-008,0.3180
5.23463e-008,0.3171
5.23848e-008,0.3171
5.24234e-008,0.3190
5.24620e-008,0.3221
5.25006e-008,0.3243
5.25391e-008,0.3281
5.25777e-008,0.3417
5.26163e-008,0.3770
5.26549e-008,0.4459
5.26935e-008,0.5463
5.27320e-008,0.6656
5.27706e-008,0.7717
5.28092e-008,0.8608
5.28477e-008,0.9377
5.28863e-008,1.0003
5.29249e-008,1.0460
5.29635e-008,1.0801
5.30021e-008,1.1271
5.30406e-008,1.1493
5.30792e-008,1.1560
5.31178e-008,1.1410
5.31563e-008,1.0802
5.31949e-008,0.9768
5.32335e-008,0.8594
5.32721e-008,0.7398
5.33107e-008,0.6282
5.33492e-008,0.5359
5.33878e-008,0.4670
5.34264e-008,0.4190
5.34650e-008,0.3900
5.35035e-008,0.3699
5.35421e-008,0.3540
5.35807e-008,0.3439
5.36192e-008,0.3337
5.36578e-008,0.3227
5.36964e-008,0.3163
5.37350e-008,0.3154
5.37736e-008,0.3160
5.38121e-008,0.3178
5.38507e-008,0.3209
5.38893e-008,0.3234
5.39278e-008,0.3250
5.39664e-008,0.3252
5.40050e-008,0.3240
5.40436e-008,0.3232
5.40822e-008,0.3224
5.41207e-008,0.3214
5.41593e-008,0.3211
5.41979e-008,0.3219
5.42365e-008,0.3219
5.42750e-008,0.3217
5.43136e-008,0.3216
5.43522e-008,0.3214
5.43907e-008,0.3210
5.44293e-008,0.3207
5.44679e-008,0.3205
5.45065e-008,0.3205
5.45451e-008,0.3206
5.45836e-008,0.3206
5.46222e-008,0.3207
5.46608e-008,0.3209
5.46993e-008,0.3209
5.47379e-008,0.3207
5.47765e-008,0.3207
5.48151e-008,0.3207
5.48537e-008,0.3213
5.48922e-008,0.3266
5.49308e-008,0.3435
5.49694e-008,0.3855
5.50079e-008,0.4623
5.50465e-008,0.5687
5.50851e-008,0.6874
5.51237e-008,0.7883
5.51622e-008,0.8754
5.52008e-008,0.9503
5.52394e-008,1.0100
5.52780e-008,1.0524
5.53166e-008,1.0822
5.53551e-008,1.1042
5.53937e-008,1.1206
5.54323e-008,1.1351
5.54708e-008,1.1484
5.55094e-008,1.1597
5.55480e-008,1.1673
5.55866e-008,1.1690
5.56252e-008,1.1686
5.56637e-008,1.1695
5.57023e-008,1.1708
5.57409e-008,1.1711
5.57794e-008,1.1716
5.58180e-008,1.1772
5.58566e-008,1.1809
5.58952e-008,1.1740
5.59338e-008,1.1406
5.59723e-008,1.0642
5.60109e-008,0.9584
5.60495e-008,0.8478
5.60881e-008,0.7340
5.61266e-008,0.6262
5.61652e-008,0.5356
5.62038e-008,0.4683
5.62423e-008,0.4206
5.62809e-008,0.3806
5.63195e-008,0.3662
5.63581e-008,0.3776
5.63967e-008,0.4187
5.64352e-008,0.4951
5.64738e-008,0.6063
5.65124e-008,0.7246
5.65509e-008,0.8242
5.65895e-008,0.9111
5.66281e-008,0.9828
5.66667e-008,1.0376
5.67053e-008,1.0755
5.67438e-008,1.1166
5.67824e-008,1.1488
5.68210e-008,1.1576
5.68596e-008,1.1502
5.68981e-008,1.1021
5.69367e-008,1.0095
5.69753e-008,0.8959
5.70138e-008,0.7758
5.70524e-008,0.6589
5.70910e-008,0.5594
5.71296e-008,0.4838
5.71682e-008,0.4299
5.72067e-008,0.3906
5.72453e-008,0.3662
5.72839e-008,0.3691
5.73224e-008,0.3991
5.73610e-008,0.4648
5.73996e-008,0.5650
5.74382e-008,0.6843
5.74768e-008,0.7894
5.75153e-008,0.8821
5.75539e-008,0.9606
5.75925e-008,1.0221
5.76310e-008,1.0648
5.76696e-008,1.0932
5.77082e-008,1.1123
5.77468e-008,1.1272
5.77853e-008,1.1399
5.78239e-008,1.1511
5.78625e-008,1.1613
5.79011e-008,1.1693
5.79397e-008,1.1713
5.79782e-008,1.1708
5.80168e-008,1.1711
5.80554e-008,1.1717
5.80939e-008,1.1715
5.81325e-008,1.1722
5.81711e-008,1.1781
5.82097e-008,1.1803
5.82483e-008,1.1697
5.82868e-008,1.1282
5.83254e-008,1.0435
5.83640e-008,0.9358
5.84025e-008,0.8246
5.84411e-008,0.7104
5.84797e-008,0.6052
5.85183e-008,0.5194
5.85569e-008,0.4569
5.85954e-008,0.4118
5.86340e-008,0.3746
5.86726e-008,0.3669
5.87112e-008,0.3834
5.87497e-008,0.4318
5.87883e-008,0.5156
5.88269e-008,0.6321
5.88654e-008,0.7466
5.89040e-008,0.8433
5.89426e-008,0.9272
5.89812e-008,0.9958
5.90198e-008,1.0468
5.90583e-008,1.0826
5.90969e-008,1.1260
5.91355e-008,1.1513
5.91740e-008,1.1583
5.92126e-008,1.1441
5.92512e-008,1.0858
5.92898e-008,0.9865
5.93284e-008,0.8712
5.93669e-008,0.7504
5.94055e-008,0.6363
5.94441e-008,0.5415
5.94827e-008,0.4709
5.95212e-008,0.4210
5.95598e-008,0.3835
5.95984e-008,0.3650
5.96370e-008,0.3727
5.96755e-008,0.4099
5.97141e-008,0.4830
5.97527e-008,0.5897
5.97912e-008,0.7078
5.98298e-008,0.8097
5.98684e-008,0.8998
5.99070e-008,0.9750
5.99455e-008,1.0326
5.99841e-008,1.0718
6.00227e-008,1.0978
6.00613e-008,1.1157
6.00999e-008,1.1300
6.01384e-008,1.1423
6.01770e-008,1.1533
6.02156e-008,1.1633
6.02542e-008,1.1702
6.02927e-008,1.1713
6.03313e-008,1.1708
6.03699e-008,1.1713
6.04085e-008,1.1718
6.04470e-008,1.1714
6.04856e-008,1.1713
6.05242e-008,1.1721
6.05627e-008,1.1733
6.06013e-008,1.1746
6.06399e-008,1.1756
6.06785e-008,1.1762
6.07170e-008,1.1765
6.07556e-008,1.1762
6.07942e-008,1.1761
6.08328e-008,1.1764
6.08714e-008,1.1769
6.09099e-008,1.1770
6.09485e-008,1.1770
6.09871e-008,1.1772
6.10257e-008,1.1774
6.10642e-008,1.1774
6.11028e-008,1.1774
6.11414e-008,1.1773
6.11800e-008,1.1772
6.12185e-008,1.1771
6.12571e-008,1.1771
6.12957e-008,1.1772
6.13342e-008,1.1773
6.13728e-008,1.1773
6.14114e-008,1.1772
6.14500e-008,1.1772
6.14885e-008,1.1773
6.15271e-008,1.1773
6.15657e-008,1.1772
6.16043e-008,1.1772
6.16429e-008,1.1772
6.16814e-008,1.1772
6.17200e-008,1.1772
6.17586e-008,1.1773
6.17972e-008,1.1773
6.18357e-008,1.1773
6.18743e-008,1.1772
