.HEADER
..NAMES
Time,V U2.L7
1.05991e-008,1.0870
1.06358e-008,1.0871
1.06724e-008,1.0875
1.07091e-008,1.0883
1.07458e-008,1.0891
1.07824e-008,1.0897
1.08191e-008,1.0898
1.08558e-008,1.0896
1.08925e-008,1.0890
1.09292e-008,1.0884
1.09658e-008,1.0880
1.10025e-008,1.0879
1.10392e-008,1.0881
1.10758e-008,1.0886
1.11125e-008,1.0891
1.11492e-008,1.0897
1.11859e-008,1.0902
1.12226e-008,1.0901
1.12592e-008,1.0875
1.12959e-008,1.0788
1.13326e-008,1.0591
1.13693e-008,1.0233
1.14059e-008,0.9681
1.14426e-008,0.8930
1.14793e-008,0.8024
1.15159e-008,0.7041
1.15526e-008,0.6084
1.15893e-008,0.5252
1.16260e-008,0.4615
1.16627e-008,0.4201
1.16993e-008,0.3987
1.17360e-008,0.3914
1.17727e-008,0.3911
1.18093e-008,0.3914
1.18460e-008,0.3882
1.18827e-008,0.3806
1.19194e-008,0.3704
1.19561e-008,0.3603
1.19927e-008,0.3527
1.20294e-008,0.3490
1.20661e-008,0.3487
1.21027e-008,0.3507
1.21394e-008,0.3546
1.21761e-008,0.3620
1.22128e-008,0.3776
1.22495e-008,0.4074
1.22861e-008,0.4566
1.23228e-008,0.5270
1.23595e-008,0.6154
1.23961e-008,0.7135
1.24328e-008,0.8096
1.24695e-008,0.8923
1.25062e-008,0.9535
1.25429e-008,0.9907
1.25795e-008,1.0069
1.26162e-008,1.0094
1.26529e-008,1.0071
1.26895e-008,1.0068
1.27262e-008,1.0122
1.27629e-008,1.0231
1.27996e-008,1.0365
1.28363e-008,1.0483
1.28729e-008,1.0556
1.29096e-008,1.0576
1.29463e-008,1.0557
1.29829e-008,1.0529
1.30196e-008,1.0522
1.30563e-008,1.0558
1.30930e-008,1.0632
1.31297e-008,1.0708
1.31663e-008,1.0722
1.32030e-008,1.0601
1.32397e-008,1.0280
1.32763e-008,0.9723
1.33130e-008,0.8944
1.33497e-008,0.8005
1.33864e-008,0.7004
1.34231e-008,0.6051
1.34597e-008,0.5243
1.34964e-008,0.4639
1.35331e-008,0.4253
1.35697e-008,0.4053
1.36064e-008,0.3979
1.36431e-008,0.3968
1.36798e-008,0.3964
1.37165e-008,0.3935
1.37531e-008,0.3875
1.37898e-008,0.3797
1.38265e-008,0.3722
1.38631e-008,0.3663
1.38998e-008,0.3630
1.39365e-008,0.3614
1.39732e-008,0.3602
1.40099e-008,0.3577
1.40465e-008,0.3529
1.40832e-008,0.3460
1.41199e-008,0.3382
1.41565e-008,0.3313
1.41932e-008,0.3270
1.42299e-008,0.3260
1.42666e-008,0.3279
1.43033e-008,0.3315
1.43399e-008,0.3348
1.43766e-008,0.3364
1.44133e-008,0.3354
1.44499e-008,0.3322
1.44866e-008,0.3277
1.45233e-008,0.3234
1.45600e-008,0.3203
1.45967e-008,0.3189
1.46333e-008,0.3192
1.46700e-008,0.3203
1.47067e-008,0.3214
1.47433e-008,0.3219
1.47800e-008,0.3214
1.48167e-008,0.3202
1.48534e-008,0.3189
1.48901e-008,0.3184
1.49267e-008,0.3206
1.49634e-008,0.3278
1.50001e-008,0.3437
1.50368e-008,0.3723
1.50734e-008,0.4171
1.51101e-008,0.4793
1.51468e-008,0.5571
1.51834e-008,0.6453
1.52201e-008,0.7360
1.52568e-008,0.8203
1.52935e-008,0.8907
1.53301e-008,0.9430
1.53668e-008,0.9769
1.54035e-008,0.9957
1.54402e-008,1.0050
1.54769e-008,1.0106
1.55135e-008,1.0169
1.55502e-008,1.0258
1.55869e-008,1.0368
1.56236e-008,1.0482
1.56602e-008,1.0576
1.56969e-008,1.0636
1.57336e-008,1.0662
1.57703e-008,1.0667
1.58069e-008,1.0671
1.58436e-008,1.0692
1.58803e-008,1.0738
1.59169e-008,1.0791
1.59536e-008,1.0810
1.59903e-008,1.0733
1.60270e-008,1.0492
1.60636e-008,1.0040
1.61003e-008,0.9361
1.61370e-008,0.8490
1.61737e-008,0.7506
1.62104e-008,0.6516
1.62470e-008,0.5624
1.62837e-008,0.4913
1.63204e-008,0.4422
1.63571e-008,0.4141
1.63937e-008,0.4020
1.64304e-008,0.3991
1.64671e-008,0.3990
1.65037e-008,0.3972
1.65404e-008,0.3919
1.65771e-008,0.3839
1.66138e-008,0.3753
1.66504e-008,0.3681
1.66871e-008,0.3637
1.67238e-008,0.3618
1.67605e-008,0.3613
1.67972e-008,0.3608
1.68338e-008,0.3604
1.68705e-008,0.3631
1.69072e-008,0.3743
1.69439e-008,0.4009
1.69805e-008,0.4482
1.70172e-008,0.5178
1.70539e-008,0.6061
1.70905e-008,0.7043
1.71272e-008,0.8006
1.71639e-008,0.8837
1.72006e-008,0.9459
1.72372e-008,0.9846
1.72739e-008,1.0029
1.73106e-008,1.0077
1.73473e-008,1.0072
1.73840e-008,1.0080
1.74206e-008,1.0135
1.74573e-008,1.0237
1.74940e-008,1.0360
1.75307e-008,1.0468
1.75673e-008,1.0536
1.76040e-008,1.0557
1.76407e-008,1.0545
1.76773e-008,1.0524
1.77140e-008,1.0524
1.77507e-008,1.0563
1.77874e-008,1.0636
1.78240e-008,1.0705
1.78607e-008,1.0707
1.78974e-008,1.0567
1.79341e-008,1.0222
1.79708e-008,0.9640
1.80074e-008,0.8835
1.80441e-008,0.7876
1.80808e-008,0.6866
1.81175e-008,0.5918
1.81541e-008,0.5127
1.81908e-008,0.4550
1.82275e-008,0.4195
1.82641e-008,0.4024
1.83008e-008,0.3972
1.83375e-008,0.3971
1.83742e-008,0.3968
1.84108e-008,0.3933
1.84475e-008,0.3864
1.84842e-008,0.3780
1.85209e-008,0.3702
1.85576e-008,0.3646
1.85942e-008,0.3619
1.86309e-008,0.3612
1.86676e-008,0.3612
1.87043e-008,0.3613
1.87409e-008,0.3637
1.87776e-008,0.3732
1.88143e-008,0.3964
1.88509e-008,0.4390
1.88876e-008,0.5039
1.89243e-008,0.5887
1.89610e-008,0.6858
1.89976e-008,0.7838
1.90343e-008,0.8709
1.90710e-008,0.9383
1.91077e-008,0.9819
1.91444e-008,1.0037
1.91810e-008,1.0099
1.92177e-008,1.0091
1.92544e-008,1.0084
1.92911e-008,1.0122
1.93277e-008,1.0213
1.93644e-008,1.0335
1.94011e-008,1.0453
1.94377e-008,1.0534
1.94744e-008,1.0568
1.95111e-008,1.0561
1.95478e-008,1.0537
1.95844e-008,1.0526
1.96211e-008,1.0552
1.96578e-008,1.0615
1.96945e-008,1.0686
1.97312e-008,1.0705
1.97678e-008,1.0595
1.98045e-008,1.0290
1.98412e-008,0.9749
1.98779e-008,0.8978
1.99145e-008,0.8038
1.99512e-008,0.7027
1.99879e-008,0.6061
2.00245e-008,0.5239
2.00612e-008,0.4626
2.00979e-008,0.4239
2.01346e-008,0.4044
2.01712e-008,0.3978
2.02079e-008,0.3973
2.02446e-008,0.3972
2.02813e-008,0.3941
2.03179e-008,0.3875
2.03546e-008,0.3791
2.03913e-008,0.3711
2.04280e-008,0.3653
2.04647e-008,0.3622
2.05013e-008,0.3614
2.05380e-008,0.3614
2.05747e-008,0.3615
2.06114e-008,0.3632
2.06480e-008,0.3712
2.06847e-008,0.3917
2.07214e-008,0.4310
2.07580e-008,0.4925
2.07947e-008,0.5746
2.08314e-008,0.6705
2.08681e-008,0.7691
2.09047e-008,0.8586
2.09414e-008,0.9293
2.09781e-008,0.9767
2.10148e-008,1.0016
2.10515e-008,1.0097
2.10881e-008,1.0095
2.11248e-008,1.0084
2.11615e-008,1.0114
2.11982e-008,1.0197
2.12348e-008,1.0316
2.12715e-008,1.0436
2.13082e-008,1.0524
2.13448e-008,1.0565
2.13815e-008,1.0563
2.14182e-008,1.0540
2.14549e-008,1.0522
2.14915e-008,1.0536
2.15282e-008,1.0590
2.15649e-008,1.0675
2.16016e-008,1.0769
2.16383e-008,1.0847
2.16749e-008,1.0891
2.17116e-008,1.0897
2.17483e-008,1.0876
2.17850e-008,1.0849
2.18216e-008,1.0834
2.18583e-008,1.0843
2.18950e-008,1.0877
2.19316e-008,1.0924
2.19683e-008,1.0969
2.20050e-008,1.0997
2.20417e-008,1.1003
2.20783e-008,1.0992
2.21150e-008,1.0973
2.21517e-008,1.0959
2.21884e-008,1.0957
2.22251e-008,1.0969
2.22617e-008,1.0989
2.22984e-008,1.1011
2.23351e-008,1.1026
2.23718e-008,1.1030
2.24084e-008,1.1023
2.24451e-008,1.1007
2.24818e-008,1.0977
2.25184e-008,1.0914
2.25551e-008,1.0781
2.25918e-008,1.0526
2.26285e-008,1.0105
2.26651e-008,0.9489
2.27018e-008,0.8687
2.27385e-008,0.7753
2.27752e-008,0.6775
2.28119e-008,0.5856
2.28485e-008,0.5085
2.28852e-008,0.4520
2.29219e-008,0.4170
2.29586e-008,0.3999
2.29952e-008,0.3943
2.30319e-008,0.3933
2.30686e-008,0.3916
2.31052e-008,0.3862
2.31419e-008,0.3774
2.31786e-008,0.3672
2.32153e-008,0.3583
2.32519e-008,0.3524
2.32886e-008,0.3499
2.33253e-008,0.3500
2.33620e-008,0.3516
2.33987e-008,0.3546
2.34353e-008,0.3616
2.34720e-008,0.3779
2.35087e-008,0.4097
2.35454e-008,0.4618
2.35820e-008,0.5352
2.36187e-008,0.6257
2.36554e-008,0.7242
2.36920e-008,0.8188
2.37287e-008,0.8986
2.37654e-008,0.9565
2.38021e-008,0.9908
2.38387e-008,1.0053
2.38754e-008,1.0077
2.39121e-008,1.0062
2.39488e-008,1.0074
2.39855e-008,1.0139
2.40221e-008,1.0251
2.40588e-008,1.0379
2.40955e-008,1.0487
2.41322e-008,1.0549
2.41688e-008,1.0562
2.42055e-008,1.0543
2.42422e-008,1.0519
2.42788e-008,1.0519
2.43155e-008,1.0559
2.43522e-008,1.0635
2.43889e-008,1.0730
2.44255e-008,1.0817
2.44622e-008,1.0875
2.44989e-008,1.0894
2.45356e-008,1.0880
2.45723e-008,1.0851
2.46089e-008,1.0831
2.46456e-008,1.0833
2.46823e-008,1.0862
2.47190e-008,1.0910
2.47556e-008,1.0960
2.47923e-008,1.0996
2.48290e-008,1.1010
2.48657e-008,1.1002
2.49023e-008,1.0982
2.49390e-008,1.0963
2.49757e-008,1.0955
2.50123e-008,1.0963
2.50490e-008,1.0984
2.50857e-008,1.1008
2.51224e-008,1.1026
2.51590e-008,1.1033
2.51957e-008,1.1027
2.52324e-008,1.1012
2.52691e-008,1.0989
2.53058e-008,1.0954
2.53424e-008,1.0879
2.53791e-008,1.0723
2.54158e-008,1.0433
2.54525e-008,0.9964
2.54891e-008,0.9297
2.55258e-008,0.8453
2.55625e-008,0.7497
2.55991e-008,0.6525
2.56358e-008,0.5637
2.56725e-008,0.4917
2.57092e-008,0.4410
2.57458e-008,0.4112
2.57825e-008,0.3977
2.58192e-008,0.3938
2.58559e-008,0.3929
2.58926e-008,0.3903
2.59292e-008,0.3839
2.59659e-008,0.3746
2.60026e-008,0.3647
2.60393e-008,0.3565
2.60759e-008,0.3516
2.61126e-008,0.3499
2.61493e-008,0.3504
2.61859e-008,0.3522
2.62226e-008,0.3558
2.62593e-008,0.3648
2.62960e-008,0.3847
2.63326e-008,0.4217
2.63693e-008,0.4796
2.64060e-008,0.5582
2.64427e-008,0.6519
2.64794e-008,0.7505
2.65160e-008,0.8420
2.65527e-008,0.9164
2.65894e-008,0.9679
2.66261e-008,0.9964
2.66627e-008,1.0069
2.66994e-008,1.0075
2.67361e-008,1.0063
2.67727e-008,1.0087
2.68094e-008,1.0166
2.68461e-008,1.0285
2.68828e-008,1.0411
2.69194e-008,1.0507
2.69561e-008,1.0556
2.69928e-008,1.0559
2.70295e-008,1.0537
2.70662e-008,1.0520
2.71028e-008,1.0534
2.71395e-008,1.0591
2.71762e-008,1.0672
2.72129e-008,1.0731
2.72495e-008,1.0701
2.72862e-008,1.0509
2.73229e-008,1.0102
2.73595e-008,0.9460
2.73962e-008,0.8614
2.74329e-008,0.7641
2.74696e-008,0.6646
2.75062e-008,0.5736
2.75429e-008,0.4996
2.75796e-008,0.4470
2.76163e-008,0.4157
2.76530e-008,0.4011
2.76896e-008,0.3969
2.77263e-008,0.3968
2.77630e-008,0.3959
2.77997e-008,0.3920
2.78363e-008,0.3851
2.78730e-008,0.3770
2.79097e-008,0.3697
2.79463e-008,0.3646
2.79830e-008,0.3619
2.80197e-008,0.3609
2.80564e-008,0.3604
2.80930e-008,0.3607
2.81297e-008,0.3644
2.81664e-008,0.3769
2.82031e-008,0.4048
2.82398e-008,0.4531
2.82764e-008,0.5234
2.83131e-008,0.6121
2.83498e-008,0.7106
2.83865e-008,0.8069
2.84231e-008,0.8898
2.84598e-008,0.9516
2.84965e-008,0.9896
2.85331e-008,1.0069
2.85698e-008,1.0105
2.86065e-008,1.0090
2.86432e-008,1.0089
2.86798e-008,1.0138
2.87165e-008,1.0239
2.87532e-008,1.0363
2.87899e-008,1.0476
2.88266e-008,1.0548
2.88632e-008,1.0571
2.88999e-008,1.0558
2.89366e-008,1.0534
2.89733e-008,1.0530
2.90099e-008,1.0565
2.90466e-008,1.0633
2.90833e-008,1.0697
2.91199e-008,1.0692
2.91566e-008,1.0542
2.91933e-008,1.0182
2.92300e-008,0.9583
2.92666e-008,0.8764
2.93033e-008,0.7795
2.93400e-008,0.6785
2.93767e-008,0.5845
2.94133e-008,0.5070
2.94500e-008,0.4513
2.94867e-008,0.4178
2.95234e-008,0.4020
2.95601e-008,0.3975
2.95967e-008,0.3975
2.96334e-008,0.3968
2.96701e-008,0.3927
2.97068e-008,0.3855
2.97434e-008,0.3770
2.97801e-008,0.3694
2.98168e-008,0.3643
2.98534e-008,0.3620
2.98901e-008,0.3615
2.99268e-008,0.3615
2.99635e-008,0.3617
3.00002e-008,0.3643
3.00368e-008,0.3746
3.00735e-008,0.3992
3.01102e-008,0.4436
3.01469e-008,0.5104
3.01835e-008,0.5967
3.02202e-008,0.6943
3.02569e-008,0.7918
3.02935e-008,0.8775
3.03302e-008,0.9428
3.03669e-008,0.9845
3.04036e-008,1.0046
3.04403e-008,1.0100
3.04769e-008,1.0090
3.05136e-008,1.0087
3.05503e-008,1.0130
3.05869e-008,1.0224
3.06236e-008,1.0346
3.06603e-008,1.0461
3.06970e-008,1.0538
3.07336e-008,1.0567
3.07703e-008,1.0558
3.08070e-008,1.0533
3.08437e-008,1.0522
3.08804e-008,1.0546
3.09170e-008,1.0609
3.09537e-008,1.0698
3.09904e-008,1.0790
3.10270e-008,1.0861
3.10637e-008,1.0896
3.11004e-008,1.0894
3.11371e-008,1.0869
3.11738e-008,1.0843
3.12104e-008,1.0834
3.12471e-008,1.0850
3.12838e-008,1.0888
3.13205e-008,1.0936
3.13571e-008,1.0977
3.13938e-008,1.1000
3.14305e-008,1.1002
3.14671e-008,1.0988
3.15038e-008,1.0969
3.15405e-008,1.0957
3.15772e-008,1.0959
3.16139e-008,1.0973
3.16505e-008,1.0995
3.16872e-008,1.1015
3.17239e-008,1.1025
3.17605e-008,1.1022
3.17972e-008,1.1006
3.18339e-008,1.0981
3.18706e-008,1.0952
3.19072e-008,1.0926
3.19439e-008,1.0905
3.19806e-008,1.0891
3.20173e-008,1.0881
3.20540e-008,1.0875
3.20906e-008,1.0871
3.21273e-008,1.0868
3.21640e-008,1.0867
3.22006e-008,1.0870
3.22373e-008,1.0878
3.22740e-008,1.0887
3.23107e-008,1.0897
3.23474e-008,1.0904
3.23840e-008,1.0906
3.24207e-008,1.0902
3.24574e-008,1.0895
3.24941e-008,1.0888
3.25307e-008,1.0883
3.25674e-008,1.0882
3.26041e-008,1.0885
3.26407e-008,1.0889
3.26774e-008,1.0893
3.27141e-008,1.0894
3.27508e-008,1.0891
3.27875e-008,1.0887
3.28241e-008,1.0883
3.28608e-008,1.0880
3.28975e-008,1.0881
3.29341e-008,1.0884
3.29708e-008,1.0888
3.30075e-008,1.0891
3.30442e-008,1.0892
3.30808e-008,1.0891
3.31175e-008,1.0887
3.31542e-008,1.0882
3.31909e-008,1.0879
3.32276e-008,1.0878
3.32642e-008,1.0880
3.33009e-008,1.0883
3.33376e-008,1.0887
3.33742e-008,1.0890
3.34109e-008,1.0890
3.34476e-008,1.0888
3.34843e-008,1.0885
3.35210e-008,1.0883
3.35576e-008,1.0882
3.35943e-008,1.0883
3.36310e-008,1.0888
3.36677e-008,1.0897
3.37043e-008,1.0906
3.37410e-008,1.0906
3.37777e-008,1.0875
3.38143e-008,1.0772
3.38510e-008,1.0547
3.38877e-008,1.0154
3.39244e-008,0.9563
3.39611e-008,0.8781
3.39977e-008,0.7855
3.40344e-008,0.6872
3.40711e-008,0.5934
3.41077e-008,0.5133
3.41444e-008,0.4535
3.41811e-008,0.4157
3.42178e-008,0.3969
3.42545e-008,0.3911
3.42911e-008,0.3912
3.43278e-008,0.3911
3.43645e-008,0.3873
3.44012e-008,0.3794
3.44378e-008,0.3692
3.44745e-008,0.3594
3.45112e-008,0.3524
3.45478e-008,0.3490
3.45845e-008,0.3487
3.46212e-008,0.3495
3.46579e-008,0.3493
3.46946e-008,0.3469
3.47312e-008,0.3421
3.47679e-008,0.3362
3.48046e-008,0.3311
3.48412e-008,0.3284
3.48779e-008,0.3287
3.49146e-008,0.3316
3.49513e-008,0.3354
3.49879e-008,0.3381
3.50246e-008,0.3385
3.50613e-008,0.3359
3.50980e-008,0.3311
3.51347e-008,0.3257
3.51713e-008,0.3211
3.52080e-008,0.3185
3.52447e-008,0.3183
3.52813e-008,0.3196
3.53180e-008,0.3215
3.53547e-008,0.3228
3.53914e-008,0.3229
3.54281e-008,0.3217
3.54647e-008,0.3198
3.55014e-008,0.3183
3.55381e-008,0.3184
3.55748e-008,0.3222
3.56114e-008,0.3322
3.56481e-008,0.3521
3.56848e-008,0.3858
3.57214e-008,0.4362
3.57581e-008,0.5037
3.57948e-008,0.5855
3.58315e-008,0.6755
3.58682e-008,0.7653
3.59048e-008,0.8461
3.59415e-008,0.9113
3.59782e-008,0.9577
3.60148e-008,0.9861
3.60515e-008,1.0008
3.60882e-008,1.0078
3.61249e-008,1.0127
3.61615e-008,1.0194
3.61982e-008,1.0290
3.62349e-008,1.0406
3.62716e-008,1.0519
3.63083e-008,1.0606
3.63449e-008,1.0657
3.63816e-008,1.0674
3.64183e-008,1.0673
3.64549e-008,1.0677
3.64916e-008,1.0703
3.65283e-008,1.0752
3.65650e-008,1.0800
3.66017e-008,1.0797
3.66383e-008,1.0675
3.66750e-008,1.0371
3.67117e-008,0.9845
3.67484e-008,0.9096
3.67850e-008,0.8176
3.68217e-008,0.7176
3.68584e-008,0.6206
3.68950e-008,0.5367
3.69317e-008,0.4728
3.69684e-008,0.4311
3.70051e-008,0.4090
3.70418e-008,0.4007
3.70784e-008,0.3993
3.71151e-008,0.3989
3.71518e-008,0.3959
3.71884e-008,0.3894
3.72251e-008,0.3809
3.72618e-008,0.3726
3.72985e-008,0.3664
3.73351e-008,0.3630
3.73718e-008,0.3618
3.74085e-008,0.3614
3.74452e-008,0.3607
3.74819e-008,0.3608
3.75185e-008,0.3654
3.75552e-008,0.3810
3.75919e-008,0.4139
3.76285e-008,0.4686
3.76652e-008,0.5451
3.77019e-008,0.6378
3.77386e-008,0.7367
3.77753e-008,0.8297
3.78119e-008,0.9066
3.78486e-008,0.9610
3.78853e-008,0.9925
3.79220e-008,1.0055
3.79586e-008,1.0078
3.79953e-008,1.0072
3.80320e-008,1.0094
3.80686e-008,1.0165
3.81053e-008,1.0277
3.81420e-008,1.0398
3.81787e-008,1.0495
3.82154e-008,1.0547
3.82520e-008,1.0556
3.82887e-008,1.0538
3.83254e-008,1.0521
3.83620e-008,1.0533
3.83987e-008,1.0585
3.84354e-008,1.0662
3.84721e-008,1.0717
3.85088e-008,1.0680
3.85454e-008,1.0479
3.85821e-008,1.0058
3.86188e-008,0.9398
3.86555e-008,0.8534
3.86921e-008,0.7546
3.87288e-008,0.6544
3.87655e-008,0.5638
3.88021e-008,0.4913
3.88388e-008,0.4410
3.88755e-008,0.4121
3.89122e-008,0.3997
3.89489e-008,0.3969
3.89855e-008,0.3973
3.90222e-008,0.3961
3.90589e-008,0.3914
3.90955e-008,0.3838
3.91322e-008,0.3753
3.91689e-008,0.3680
3.92056e-008,0.3634
3.92422e-008,0.3615
3.92789e-008,0.3610
3.93156e-008,0.3600
3.93523e-008,0.3569
3.93890e-008,0.3510
