.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
1.71273e-008,0.7937
1.71659e-008,0.8026
1.72044e-008,0.7644
1.72430e-008,0.6508
1.72816e-008,0.4378
1.73202e-008,0.1924
1.73588e-008,-0.0390
1.73973e-008,-0.2512
1.74359e-008,-0.4229
1.74745e-008,-0.5473
1.75131e-008,-0.6380
1.75516e-008,-0.7189
1.75902e-008,-0.7890
1.76288e-008,-0.8033
1.76674e-008,-0.7752
1.77059e-008,-0.6757
1.77445e-008,-0.4759
1.77831e-008,-0.2288
1.78216e-008,0.0056
1.78602e-008,0.2240
1.78988e-008,0.4035
1.79374e-008,0.5344
1.79759e-008,0.6282
1.80145e-008,0.7053
1.80531e-008,0.7808
1.80917e-008,0.8020
1.81302e-008,0.7827
1.81688e-008,0.6964
1.82074e-008,0.5140
1.82460e-008,0.2685
1.82846e-008,0.0325
1.83231e-008,-0.1875
1.83617e-008,-0.3739
1.84003e-008,-0.5124
1.84389e-008,-0.6120
1.84774e-008,-0.6923
1.85160e-008,-0.7735
1.85546e-008,-0.8028
1.85932e-008,-0.7909
1.86317e-008,-0.7167
1.86703e-008,-0.5493
1.87089e-008,-0.3066
1.87474e-008,-0.0675
1.87860e-008,0.1579
1.88246e-008,0.3518
1.88632e-008,0.4980
1.89017e-008,0.6014
1.89403e-008,0.6806
1.89789e-008,0.7618
1.90175e-008,0.7999
1.90560e-008,0.7952
1.90946e-008,0.7324
1.91332e-008,0.5829
1.91718e-008,0.3467
1.92104e-008,0.1055
1.92489e-008,-0.1203
1.92875e-008,-0.3199
1.93261e-008,-0.4736
1.93647e-008,-0.5836
1.94032e-008,-0.6670
1.94418e-008,-0.7515
1.94804e-008,-0.7992
1.95190e-008,-0.8001
1.95575e-008,-0.7485
1.95961e-008,-0.6141
1.96347e-008,-0.3854
1.96732e-008,-0.1415
1.97118e-008,0.0887
1.97504e-008,0.2954
1.97890e-008,0.4571
1.98275e-008,0.5722
1.98661e-008,0.6568
1.99047e-008,0.7374
1.99433e-008,0.7946
1.99819e-008,0.8013
2.00204e-008,0.7602
2.00590e-008,0.6421
2.00976e-008,0.4252
2.01362e-008,0.1799
2.01747e-008,-0.0506
