.HEADER
..NAMES
Time,V U5.F7
1.03767e-008,0.3932
1.04152e-008,0.3717
1.04538e-008,0.3598
1.04924e-008,0.3542
1.05310e-008,0.3495
1.05695e-008,0.3439
1.06081e-008,0.3371
1.06467e-008,0.3283
1.06853e-008,0.3208
1.07239e-008,0.3174
1.07624e-008,0.3162
1.08010e-008,0.3165
1.08396e-008,0.3183
1.08781e-008,0.3212
1.09167e-008,0.3243
1.09553e-008,0.3257
1.09939e-008,0.3259
1.10324e-008,0.3259
1.10710e-008,0.3259
1.11096e-008,0.3251
1.11482e-008,0.3236
1.11868e-008,0.3227
1.12253e-008,0.3222
1.12639e-008,0.3221
1.13025e-008,0.3237
1.13410e-008,0.3306
1.13796e-008,0.3503
1.14182e-008,0.3961
1.14568e-008,0.4753
1.14953e-008,0.5827
1.15339e-008,0.6983
1.15725e-008,0.7975
1.16111e-008,0.8857
1.16497e-008,0.9592
1.16882e-008,1.0156
1.17268e-008,1.0551
1.17654e-008,1.0824
1.18039e-008,1.1023
1.18425e-008,1.1166
1.18811e-008,1.1265
1.19197e-008,1.1343
1.19583e-008,1.1428
1.19968e-008,1.1526
1.20354e-008,1.1623
1.20740e-008,1.1703
1.21126e-008,1.1747
1.21511e-008,1.1742
1.21897e-008,1.1733
1.22283e-008,1.1730
1.22668e-008,1.1725
1.23054e-008,1.1716
1.23440e-008,1.1711
1.23826e-008,1.1715
1.24212e-008,1.1721
1.24597e-008,1.1725
1.24983e-008,1.1730
1.25369e-008,1.1742
1.25755e-008,1.1752
1.26140e-008,1.1755
1.26526e-008,1.1754
1.26912e-008,1.1753
1.27297e-008,1.1777
1.27683e-008,1.1797
1.28069e-008,1.1724
1.28455e-008,1.1396
1.28841e-008,1.0661
1.29226e-008,0.9650
1.29612e-008,0.8560
1.29998e-008,0.7408
1.30383e-008,0.6318
1.30769e-008,0.5396
1.31155e-008,0.4711
1.31541e-008,0.4246
1.31926e-008,0.3925
1.32312e-008,0.3715
1.32698e-008,0.3598
1.33084e-008,0.3539
1.33470e-008,0.3494
1.33855e-008,0.3441
1.34241e-008,0.3372
1.34627e-008,0.3281
1.35012e-008,0.3206
1.35398e-008,0.3174
1.35784e-008,0.3162
1.36170e-008,0.3165
1.36555e-008,0.3199
1.36941e-008,0.3320
1.37327e-008,0.3611
1.37713e-008,0.4176
1.38099e-008,0.5047
1.38484e-008,0.6166
1.38870e-008,0.7287
1.39256e-008,0.8234
1.39641e-008,0.9064
1.40027e-008,0.9745
1.40413e-008,1.0260
1.40799e-008,1.0625
1.41185e-008,1.1027
1.41570e-008,1.1367
1.41956e-008,1.1467
1.42342e-008,1.1420
1.42728e-008,1.1033
1.43113e-008,1.0260
1.43499e-008,0.9271
1.43885e-008,0.8149
1.44270e-008,0.7007
1.44656e-008,0.5959
1.45042e-008,0.5088
1.45428e-008,0.4473
1.45814e-008,0.4031
1.46199e-008,0.3721
1.46585e-008,0.3700
1.46971e-008,0.3970
1.47357e-008,0.4571
1.47742e-008,0.5453
1.48128e-008,0.6541
1.48514e-008,0.7541
1.48899e-008,0.8443
1.49285e-008,0.9238
1.49671e-008,0.9885
1.50057e-008,1.0368
1.50443e-008,1.0772
1.50828e-008,1.1215
1.51214e-008,1.1404
1.51600e-008,1.1468
1.51985e-008,1.1225
1.52371e-008,1.0585
1.52757e-008,0.9659
1.53143e-008,0.8574
1.53528e-008,0.7407
1.53914e-008,0.6318
1.54300e-008,0.5381
1.54686e-008,0.4675
1.55071e-008,0.4190
1.55457e-008,0.3801
1.55843e-008,0.3695
1.56229e-008,0.3848
1.56615e-008,0.4343
1.57000e-008,0.5136
1.57386e-008,0.6193
1.57772e-008,0.7231
1.58158e-008,0.8160
1.58543e-008,0.8994
1.58929e-008,0.9693
1.59315e-008,1.0228
1.59701e-008,1.0631
1.60086e-008,1.1105
1.60472e-008,1.1355
1.60858e-008,1.1474
1.61243e-008,1.1343
1.61629e-008,1.0830
1.62015e-008,0.9974
1.62401e-008,0.8935
1.62786e-008,0.7776
1.63172e-008,0.6653
1.63558e-008,0.5658
1.63944e-008,0.4871
1.64329e-008,0.4335
1.64715e-008,0.3978
1.65101e-008,0.3742
1.65487e-008,0.3601
1.65873e-008,0.3551
1.66258e-008,0.3499
1.66644e-008,0.3439
1.67030e-008,0.3379
1.67416e-008,0.3300
1.67801e-008,0.3224
1.68187e-008,0.3175
1.68573e-008,0.3149
1.68959e-008,0.3150
1.69344e-008,0.3168
1.69730e-008,0.3196
1.70116e-008,0.3230
1.70501e-008,0.3254
1.70887e-008,0.3259
1.71273e-008,0.3257
1.71659e-008,0.3259
1.72044e-008,0.3251
1.72430e-008,0.3235
1.72816e-008,0.3227
1.73202e-008,0.3221
1.73588e-008,0.3219
1.73973e-008,0.3222
1.74359e-008,0.3225
1.74745e-008,0.3230
1.75131e-008,0.3233
1.75516e-008,0.3232
1.75902e-008,0.3232
1.76288e-008,0.3230
1.76674e-008,0.3226
1.77059e-008,0.3224
1.77445e-008,0.3224
1.77831e-008,0.3224
1.78216e-008,0.3222
1.78602e-008,0.3228
1.78988e-008,0.3278
1.79374e-008,0.3435
1.79759e-008,0.3828
1.80145e-008,0.4552
1.80531e-008,0.5577
1.80917e-008,0.6751
1.81302e-008,0.7778
1.81688e-008,0.8684
1.82074e-008,0.9451
1.82460e-008,1.0051
1.82846e-008,1.0480
1.83231e-008,1.0773
1.83617e-008,1.0984
1.84003e-008,1.1136
1.84389e-008,1.1242
1.84774e-008,1.1323
1.85160e-008,1.1405
1.85546e-008,1.1502
1.85932e-008,1.1601
1.86317e-008,1.1686
1.86703e-008,1.1740
1.87089e-008,1.1743
1.87474e-008,1.1732
1.87860e-008,1.1728
1.88246e-008,1.1724
1.88632e-008,1.1716
1.89017e-008,1.1709
1.89403e-008,1.1711
1.89789e-008,1.1718
1.90175e-008,1.1723
1.90560e-008,1.1727
1.90946e-008,1.1737
1.91332e-008,1.1748
1.91718e-008,1.1753
1.92104e-008,1.1753
1.92489e-008,1.1751
1.92875e-008,1.1767
1.93261e-008,1.1795
1.93647e-008,1.1753
1.94032e-008,1.1497
1.94418e-008,1.0849
1.94804e-008,0.9875
1.95190e-008,0.8800
1.95575e-008,0.7654
1.95961e-008,0.6539
1.96347e-008,0.5574
1.96732e-008,0.4836
1.97118e-008,0.4331
1.97504e-008,0.3982
1.97890e-008,0.3750
1.98275e-008,0.3616
1.98661e-008,0.3548
1.99047e-008,0.3502
1.99433e-008,0.3452
1.99819e-008,0.3388
2.00204e-008,0.3300
2.00590e-008,0.3216
2.00976e-008,0.3177
2.01362e-008,0.3162
2.01747e-008,0.3161
2.02133e-008,0.3177
2.02519e-008,0.3207
2.02905e-008,0.3240
2.03290e-008,0.3257
2.03676e-008,0.3258
2.04062e-008,0.3259
2.04447e-008,0.3259
2.04833e-008,0.3253
2.05219e-008,0.3238
2.05605e-008,0.3229
2.05990e-008,0.3222
2.06376e-008,0.3219
2.06762e-008,0.3224
2.07148e-008,0.3229
2.07533e-008,0.3232
2.07919e-008,0.3233
2.08305e-008,0.3233
2.08691e-008,0.3233
2.09077e-008,0.3230
2.09462e-008,0.3226
2.09848e-008,0.3224
2.10234e-008,0.3225
2.10620e-008,0.3224
2.11005e-008,0.3222
2.11391e-008,0.3223
2.11777e-008,0.3224
2.12163e-008,0.3225
2.12548e-008,0.3225
2.12934e-008,0.3225
2.13320e-008,0.3224
2.13705e-008,0.3224
2.14091e-008,0.3223
2.14477e-008,0.3223
2.14863e-008,0.3222
2.15248e-008,0.3222
2.15634e-008,0.3222
2.16020e-008,0.3223
2.16406e-008,0.3222
2.16791e-008,0.3222
2.17177e-008,0.3222
2.17563e-008,0.3222
2.17949e-008,0.3222
2.18335e-008,0.3222
2.18720e-008,0.3222
2.19106e-008,0.3221
2.19492e-008,0.3221
2.19878e-008,0.3221
2.20263e-008,0.3221
2.20649e-008,0.3222
2.21035e-008,0.3247
2.21420e-008,0.3344
2.21806e-008,0.3620
2.22192e-008,0.4202
2.22578e-008,0.5110
2.22963e-008,0.6258
2.23349e-008,0.7364
2.23735e-008,0.8315
2.24121e-008,0.9146
2.24506e-008,0.9818
2.24892e-008,1.0318
2.25278e-008,1.0666
2.25664e-008,1.1077
2.26050e-008,1.1375
2.26435e-008,1.1458
2.26821e-008,1.1371
2.27207e-008,1.0923
2.27593e-008,1.0111
2.27978e-008,0.9110
2.28364e-008,0.7979
2.28750e-008,0.6846
2.29136e-008,0.5816
2.29521e-008,0.4981
2.29907e-008,0.4402
2.30293e-008,0.4017
2.30678e-008,0.3764
2.31064e-008,0.3603
2.31450e-008,0.3546
2.31836e-008,0.3507
2.32221e-008,0.3440
2.32607e-008,0.3383
2.32993e-008,0.3310
2.33379e-008,0.3232
2.33764e-008,0.3180
2.34150e-008,0.3149
2.34536e-008,0.3144
2.34922e-008,0.3165
2.35308e-008,0.3247
2.35693e-008,0.3477
2.36079e-008,0.3957
2.36465e-008,0.4744
2.36851e-008,0.5793
2.37236e-008,0.6954
2.37622e-008,0.7946
2.38008e-008,0.8811
2.38394e-008,0.9542
2.38779e-008,1.0111
2.39165e-008,1.0518
2.39551e-008,1.0871
2.39936e-008,1.1296
2.40322e-008,1.1434
2.40708e-008,1.1462
2.41094e-008,1.1200
2.41479e-008,1.0538
2.41865e-008,0.9603
2.42251e-008,0.8519
2.42637e-008,0.7362
2.43023e-008,0.6277
2.43408e-008,0.5338
2.43794e-008,0.4639
2.44180e-008,0.4162
2.44566e-008,0.3781
2.44951e-008,0.3679
2.45337e-008,0.3840
2.45723e-008,0.4346
2.46109e-008,0.5136
2.46494e-008,0.6191
2.46880e-008,0.7234
2.47266e-008,0.8163
2.47651e-008,0.8996
2.48037e-008,0.9694
2.48423e-008,1.0228
2.48809e-008,1.0610
2.49194e-008,1.0882
2.49580e-008,1.1089
2.49966e-008,1.1240
2.50352e-008,1.1324
2.50737e-008,1.1405
2.51123e-008,1.1496
2.51509e-008,1.1589
2.51895e-008,1.1662
2.52281e-008,1.1723
2.52666e-008,1.1749
2.53052e-008,1.1743
2.53438e-008,1.1741
2.53824e-008,1.1775
2.54209e-008,1.1804
2.54595e-008,1.1752
2.54981e-008,1.1495
2.55367e-008,1.0863
2.55752e-008,0.9901
2.56138e-008,0.8825
2.56524e-008,0.7686
2.56909e-008,0.6580
2.57295e-008,0.5615
2.57681e-008,0.4864
2.58067e-008,0.4346
2.58452e-008,0.3933
2.58838e-008,0.3692
2.59224e-008,0.3748
2.59610e-008,0.4093
2.59995e-008,0.4771
2.60381e-008,0.5742
2.60767e-008,0.6823
2.61153e-008,0.7781
2.61539e-008,0.8652
2.61924e-008,0.9421
2.62310e-008,1.0035
2.62696e-008,1.0478
2.63082e-008,1.0892
2.63467e-008,1.1286
2.63853e-008,1.1446
2.64239e-008,1.1449
2.64625e-008,1.1122
2.65010e-008,1.0414
2.65396e-008,0.9450
2.65782e-008,0.8336
2.66167e-008,0.7176
2.66553e-008,0.6109
2.66939e-008,0.5211
2.67325e-008,0.4559
2.67710e-008,0.4130
2.68096e-008,0.3844
2.68482e-008,0.3655
2.68868e-008,0.3566
2.69254e-008,0.3527
2.69639e-008,0.3467
2.70025e-008,0.3409
2.70411e-008,0.3338
2.70797e-008,0.3258
2.71182e-008,0.3197
2.71568e-008,0.3158
2.71954e-008,0.3145
2.72340e-008,0.3159
2.72725e-008,0.3220
2.73111e-008,0.3401
2.73497e-008,0.3803
2.73882e-008,0.4511
2.74268e-008,0.5495
2.74654e-008,0.6659
2.75040e-008,0.7700
2.75425e-008,0.8597
2.75811e-008,0.9366
2.76197e-008,0.9979
2.76583e-008,1.0427
2.76968e-008,1.0761
2.77354e-008,1.1208
2.77740e-008,1.1410
2.78126e-008,1.1476
2.78512e-008,1.1308
2.78897e-008,1.0750
2.79283e-008,0.9868
2.79669e-008,0.8822
2.80055e-008,0.7668
2.80440e-008,0.6555
2.80826e-008,0.5569
2.81212e-008,0.4800
2.81598e-008,0.4285
2.81983e-008,0.3942
2.82369e-008,0.3716
2.82755e-008,0.3584
2.83140e-008,0.3545
2.83526e-008,0.3494
2.83912e-008,0.3430
2.84298e-008,0.3370
2.84683e-008,0.3291
2.85069e-008,0.3218
2.85455e-008,0.3172
2.85841e-008,0.3148
2.86226e-008,0.3150
2.86612e-008,0.3181
2.86998e-008,0.3293
2.87384e-008,0.3577
2.87770e-008,0.4136
2.88155e-008,0.4995
2.88541e-008,0.6100
2.88927e-008,0.7231
2.89313e-008,0.8183
2.89698e-008,0.9017
2.90084e-008,0.9708
2.90470e-008,1.0233
2.90855e-008,1.0604
2.91241e-008,1.0981
2.91627e-008,1.1350
2.92013e-008,1.1457
2.92398e-008,1.1428
2.92784e-008,1.1065
2.93170e-008,1.0313
2.93556e-008,0.9336
2.93941e-008,0.8219
2.94327e-008,0.7071
2.94713e-008,0.6015
2.95099e-008,0.5133
2.95485e-008,0.4502
2.95870e-008,0.4048
2.96256e-008,0.3726
2.96642e-008,0.3692
2.97028e-008,0.3939
2.97413e-008,0.4527
2.97799e-008,0.5394
2.98185e-008,0.6478
2.98570e-008,0.7485
2.98956e-008,0.8392
2.99342e-008,0.9195
2.99728e-008,0.9851
3.00113e-008,1.0343
3.00499e-008,1.0691
3.00885e-008,1.0943
3.01271e-008,1.1138
3.01657e-008,1.1267
3.02042e-008,1.1346
3.02428e-008,1.1431
3.02814e-008,1.1523
3.03199e-008,1.1612
3.03585e-008,1.1682
3.03971e-008,1.1736
3.04357e-008,1.1750
3.04743e-008,1.1743
3.05128e-008,1.1746
3.05514e-008,1.1790
3.05900e-008,1.1802
3.06285e-008,1.1713
3.06671e-008,1.1372
3.07057e-008,1.0636
3.07443e-008,0.9626
3.07829e-008,0.8534
3.08214e-008,0.7390
3.08600e-008,0.6313
3.08986e-008,0.5398
3.09372e-008,0.4710
3.09757e-008,0.4243
3.10143e-008,0.3920
3.10529e-008,0.3709
3.10914e-008,0.3593
3.11300e-008,0.3538
3.11686e-008,0.3491
3.12072e-008,0.3435
3.12458e-008,0.3367
3.12843e-008,0.3278
3.13229e-008,0.3204
3.13615e-008,0.3172
3.14000e-008,0.3161
3.14386e-008,0.3164
3.14772e-008,0.3183
3.15158e-008,0.3212
3.15544e-008,0.3243
3.15929e-008,0.3256
3.16315e-008,0.3257
3.16701e-008,0.3258
3.17087e-008,0.3258
3.17472e-008,0.3249
3.17858e-008,0.3235
3.18244e-008,0.3226
3.18629e-008,0.3220
3.19015e-008,0.3220
3.19401e-008,0.3225
3.19787e-008,0.3229
3.20173e-008,0.3232
3.20558e-008,0.3232
3.20944e-008,0.3233
3.21330e-008,0.3232
3.21715e-008,0.3229
3.22101e-008,0.3225
3.22487e-008,0.3224
3.22873e-008,0.3225
3.23259e-008,0.3224
3.23644e-008,0.3222
3.24030e-008,0.3223
3.24416e-008,0.3224
3.24801e-008,0.3225
3.25187e-008,0.3225
3.25573e-008,0.3225
3.25959e-008,0.3224
3.26344e-008,0.3224
3.26730e-008,0.3223
3.27116e-008,0.3223
3.27502e-008,0.3222
3.27888e-008,0.3222
3.28273e-008,0.3222
3.28659e-008,0.3223
3.29045e-008,0.3222
3.29430e-008,0.3222
3.29816e-008,0.3222
3.30202e-008,0.3222
3.30588e-008,0.3222
3.30974e-008,0.3222
3.31359e-008,0.3221
3.31745e-008,0.3221
3.32131e-008,0.3221
3.32516e-008,0.3221
3.32902e-008,0.3221
3.33288e-008,0.3224
3.33674e-008,0.3259
3.34060e-008,0.3382
3.34445e-008,0.3711
3.34831e-008,0.4364
3.35217e-008,0.5331
3.35603e-008,0.6501
3.35988e-008,0.7568
3.36374e-008,0.8498
3.36760e-008,0.9298
3.37145e-008,0.9935
3.37531e-008,1.0399
3.37917e-008,1.0716
3.38303e-008,1.0942
3.38689e-008,1.1106
3.39074e-008,1.1221
3.39460e-008,1.1304
3.39846e-008,1.1384
3.40231e-008,1.1478
3.40617e-008,1.1579
3.41003e-008,1.1668
3.41389e-008,1.1732
3.41775e-008,1.1744
3.42160e-008,1.1732
3.42546e-008,1.1727
3.42932e-008,1.1723
3.43318e-008,1.1717
3.43703e-008,1.1708
3.44089e-008,1.1708
3.44475e-008,1.1715
3.44860e-008,1.1720
3.45246e-008,1.1724
3.45632e-008,1.1733
3.46018e-008,1.1745
3.46404e-008,1.1752
3.46789e-008,1.1752
3.47175e-008,1.1750
3.47561e-008,1.1760
3.47946e-008,1.1790
3.48332e-008,1.1773
3.48718e-008,1.1580
3.49104e-008,1.1026
3.49490e-008,1.0102
3.49875e-008,0.9040
3.50261e-008,0.7907
3.50647e-008,0.6773
3.51032e-008,0.5767
3.51418e-008,0.4976
3.51804e-008,0.4424
3.52190e-008,0.3995
3.52575e-008,0.3711
3.52961e-008,0.3728
3.53347e-008,0.4013
3.53733e-008,0.4639
3.54119e-008,0.5572
3.54504e-008,0.6660
3.54890e-008,0.7634
3.55276e-008,0.8515
3.55661e-008,0.9303
3.56047e-008,0.9947
3.56433e-008,1.0414
3.56819e-008,1.0803
3.57205e-008,1.1243
3.57590e-008,1.1426
3.57976e-008,1.1466
3.58362e-008,1.1201
3.58747e-008,1.0552
3.59133e-008,0.9618
3.59519e-008,0.8526
3.59905e-008,0.7362
3.60290e-008,0.6274
3.60676e-008,0.5341
3.61062e-008,0.4647
3.61448e-008,0.4188
3.61834e-008,0.3883
3.62219e-008,0.3680
3.62605e-008,0.3573
3.62991e-008,0.3535
3.63376e-008,0.3478
3.63762e-008,0.3418
3.64148e-008,0.3350
3.64534e-008,0.3270
3.64920e-008,0.3204
3.65305e-008,0.3163
3.65691e-008,0.3145
3.66077e-008,0.3155
3.66462e-008,0.3204
3.66848e-008,0.3359
3.67234e-008,0.3718
3.67620e-008,0.4375
3.68006e-008,0.5318
3.68391e-008,0.6470
3.68777e-008,0.7544
3.69163e-008,0.8459
3.69549e-008,0.9251
3.69934e-008,0.9891
3.70320e-008,1.0364
3.70706e-008,1.0702
3.71091e-008,1.1128
3.71477e-008,1.1392
3.71863e-008,1.1473
3.72249e-008,1.1357
3.72635e-008,1.0867
3.73020e-008,1.0024
3.73406e-008,0.9002
3.73792e-008,0.7856
3.74177e-008,0.6729
3.74563e-008,0.5717
3.74949e-008,0.4908
3.75335e-008,0.4353
3.75721e-008,0.3920
3.76106e-008,0.3692
3.76492e-008,0.3731
3.76878e-008,0.4092
3.77263e-008,0.4766
3.77649e-008,0.5722
3.78035e-008,0.6808
3.78421e-008,0.7777
3.78806e-008,0.8655
3.79192e-008,0.9417
3.79578e-008,1.0022
3.79964e-008,1.0466
3.80350e-008,1.0883
3.80735e-008,1.1276
3.81121e-008,1.1436
3.81507e-008,1.1437
3.81892e-008,1.1100
3.82278e-008,1.0372
3.82664e-008,0.9402
3.83050e-008,0.8283
3.83436e-008,0.7123
3.83821e-008,0.6065
3.84207e-008,0.5179
3.84593e-008,0.4538
3.84978e-008,0.4113
3.85364e-008,0.3831
3.85750e-008,0.3648
3.86136e-008,0.3563
3.86521e-008,0.3525
3.86907e-008,0.3464
3.87293e-008,0.3406
3.87679e-008,0.3335
3.88065e-008,0.3253
3.88450e-008,0.3193
3.88836e-008,0.3157
3.89222e-008,0.3145
3.89607e-008,0.3158
3.89993e-008,0.3182
3.90379e-008,0.3215
3.90765e-008,0.3245
3.91151e-008,0.3258
3.91536e-008,0.3257
3.91922e-008,0.3258
3.92308e-008,0.3256
3.92693e-008,0.3242
3.93079e-008,0.3229
3.93465e-008,0.3223
3.93851e-008,0.3219
3.94237e-008,0.3220
3.94622e-008,0.3223
3.95008e-008,0.3227
3.95394e-008,0.3231
3.95780e-008,0.3232
3.96165e-008,0.3232
3.96551e-008,0.3230
3.96937e-008,0.3227
3.97322e-008,0.3224
3.97708e-008,0.3223
3.98094e-008,0.3224
3.98480e-008,0.3222
3.98866e-008,0.3221
3.99251e-008,0.3223
3.99637e-008,0.3224
4.00023e-008,0.3224
4.00408e-008,0.3224
4.00794e-008,0.3224
4.01180e-008,0.3224
4.01566e-008,0.3223
4.01952e-008,0.3222
4.02337e-008,0.3222
4.02723e-008,0.3222
4.03109e-008,0.3221
4.03494e-008,0.3222
4.03880e-008,0.3240
4.04266e-008,0.3320
4.04652e-008,0.3556
4.05037e-008,0.4082
4.05423e-008,0.4939
4.05809e-008,0.6059
4.06195e-008,0.7194
4.06581e-008,0.8164
4.06966e-008,0.9018
4.07352e-008,0.9718
4.07738e-008,1.0246
4.08123e-008,1.0615
4.08509e-008,1.1014
4.08895e-008,1.1353
4.09281e-008,1.1453
4.09667e-008,1.1411
4.10052e-008,1.1030
4.10438e-008,1.0266
4.10824e-008,0.9287
4.11209e-008,0.8173
4.11595e-008,0.7031
4.11981e-008,0.5978
4.12367e-008,0.5102
4.12752e-008,0.4482
4.13138e-008,0.4034
4.13524e-008,0.3718
4.13910e-008,0.3693
4.14296e-008,0.3958
