.HEADER
..NAMES
Time,V U2.P2
2.82398e-008,1.0793
2.82764e-008,1.0839
2.83131e-008,1.0877
2.83498e-008,1.0897
2.83865e-008,1.0896
2.84231e-008,1.0881
2.84598e-008,1.0862
2.84965e-008,1.0849
2.85331e-008,1.0853
2.85698e-008,1.0877
2.86065e-008,1.0918
2.86432e-008,1.0965
2.86798e-008,1.1005
2.87165e-008,1.1028
2.87532e-008,1.1032
2.87899e-008,1.1021
2.88266e-008,1.1002
2.88632e-008,1.0982
2.88999e-008,1.0969
2.89366e-008,1.0969
2.89733e-008,1.0982
2.90099e-008,1.1004
2.90466e-008,1.1018
2.90833e-008,1.0998
2.91199e-008,1.0910
2.91566e-008,1.0720
2.91933e-008,1.0400
2.92300e-008,0.9933
2.92666e-008,0.9302
2.93033e-008,0.8514
2.93400e-008,0.7620
2.93767e-008,0.6701
2.94133e-008,0.5833
2.94500e-008,0.5072
2.94867e-008,0.4468
2.95234e-008,0.4062
2.95601e-008,0.3856
2.95967e-008,0.3804
2.96334e-008,0.3834
2.96701e-008,0.3885
2.97068e-008,0.3917
2.97434e-008,0.3905
2.97801e-008,0.3840
2.98168e-008,0.3732
2.98534e-008,0.3611
2.98901e-008,0.3509
2.99268e-008,0.3453
2.99635e-008,0.3454
3.00002e-008,0.3524
3.00368e-008,0.3678
3.00735e-008,0.3936
3.01102e-008,0.4315
3.01469e-008,0.4825
3.01835e-008,0.5477
3.02202e-008,0.6267
3.02569e-008,0.7148
3.02935e-008,0.8033
3.03302e-008,0.8833
3.03669e-008,0.9493
3.04036e-008,0.9977
3.04403e-008,1.0255
3.04769e-008,1.0332
3.05136e-008,1.0269
3.05503e-008,1.0160
3.05869e-008,1.0083
3.06236e-008,1.0071
3.06603e-008,1.0126
3.06970e-008,1.0237
3.07336e-008,1.0382
3.07703e-008,1.0524
3.08070e-008,1.0624
3.08437e-008,1.0662
3.08804e-008,1.0646
3.09170e-008,1.0609
3.09537e-008,1.0572
3.09904e-008,1.0528
3.10270e-008,1.0447
3.10637e-008,1.0287
3.11004e-008,1.0002
3.11371e-008,0.9542
3.11738e-008,0.8872
3.12104e-008,0.8015
3.12471e-008,0.7055
3.12838e-008,0.6099
3.13205e-008,0.5233
3.13571e-008,0.4534
3.13938e-008,0.4064
3.14305e-008,0.3843
3.14671e-008,0.3821
3.15038e-008,0.3902
3.15405e-008,0.3999
3.15772e-008,0.4056
3.16139e-008,0.4049
3.16505e-008,0.3975
3.16872e-008,0.3848
3.17239e-008,0.3704
3.17605e-008,0.3589
3.17972e-008,0.3533
3.18339e-008,0.3543
3.18706e-008,0.3609
3.19072e-008,0.3728
3.19439e-008,0.3914
3.19806e-008,0.4191
3.20173e-008,0.4582
3.20540e-008,0.5110
3.20906e-008,0.5795
3.21273e-008,0.6623
3.21640e-008,0.7521
3.22006e-008,0.8394
3.22373e-008,0.9160
3.22740e-008,0.9768
3.23107e-008,1.0171
3.23474e-008,1.0351
3.23840e-008,1.0343
3.24207e-008,1.0239
3.24574e-008,1.0134
3.24941e-008,1.0083
3.25307e-008,1.0105
3.25674e-008,1.0192
3.26041e-008,1.0327
3.26407e-008,1.0476
3.26774e-008,1.0597
3.27141e-008,1.0658
3.27508e-008,1.0655
3.27875e-008,1.0614
3.28241e-008,1.0574
3.28608e-008,1.0562
3.28975e-008,1.0593
3.29341e-008,1.0664
3.29708e-008,1.0760
3.30075e-008,1.0854
3.30442e-008,1.0924
3.30808e-008,1.0956
3.31175e-008,1.0951
3.31542e-008,1.0920
3.31909e-008,1.0882
3.32276e-008,1.0858
3.32642e-008,1.0861
3.33009e-008,1.0896
3.33376e-008,1.0949
3.33742e-008,1.1002
3.34109e-008,1.1036
3.34476e-008,1.1046
3.34843e-008,1.1033
3.35210e-008,1.1006
3.35576e-008,1.0976
3.35943e-008,1.0953
3.36310e-008,1.0947
3.36677e-008,1.0959
3.37043e-008,1.0982
3.37410e-008,1.1005
3.37777e-008,1.1015
3.38143e-008,1.1004
3.38510e-008,1.0975
3.38877e-008,1.0935
3.39244e-008,1.0893
3.39611e-008,1.0858
3.39977e-008,1.0838
3.40344e-008,1.0833
3.40711e-008,1.0843
3.41077e-008,1.0860
3.41444e-008,1.0879
3.41811e-008,1.0893
3.42178e-008,1.0898
3.42545e-008,1.0897
3.42911e-008,1.0892
3.43278e-008,1.0888
3.43645e-008,1.0887
3.44012e-008,1.0889
3.44378e-008,1.0893
3.44745e-008,1.0897
3.45112e-008,1.0898
3.45478e-008,1.0895
3.45845e-008,1.0889
3.46212e-008,1.0882
3.46579e-008,1.0877
3.46946e-008,1.0875
3.47312e-008,1.0876
3.47679e-008,1.0880
3.48046e-008,1.0886
3.48412e-008,1.0890
3.48779e-008,1.0891
3.49146e-008,1.0888
3.49513e-008,1.0883
3.49879e-008,1.0878
3.50246e-008,1.0875
3.50613e-008,1.0875
3.50980e-008,1.0877
3.51347e-008,1.0880
3.51713e-008,1.0883
3.52080e-008,1.0885
3.52447e-008,1.0885
3.52813e-008,1.0883
3.53180e-008,1.0879
3.53547e-008,1.0876
3.53914e-008,1.0874
3.54281e-008,1.0876
3.54647e-008,1.0879
3.55014e-008,1.0884
3.55381e-008,1.0891
3.55748e-008,1.0898
3.56114e-008,1.0900
3.56481e-008,1.0886
3.56848e-008,1.0827
3.57214e-008,1.0690
3.57581e-008,1.0442
3.57948e-008,1.0055
3.58315e-008,0.9505
3.58682e-008,0.8784
3.59048e-008,0.7926
3.59415e-008,0.7004
3.59782e-008,0.6097
3.60148e-008,0.5277
3.60515e-008,0.4606
3.60882e-008,0.4131
3.61249e-008,0.3867
3.61615e-008,0.3778
3.61982e-008,0.3799
3.62349e-008,0.3861
3.62716e-008,0.3911
3.63083e-008,0.3917
3.63449e-008,0.3865
3.63816e-008,0.3765
3.64183e-008,0.3642
3.64549e-008,0.3530
3.64916e-008,0.3456
3.65283e-008,0.3426
3.65650e-008,0.3431
3.66017e-008,0.3451
3.66383e-008,0.3466
3.66750e-008,0.3460
3.67117e-008,0.3429
3.67484e-008,0.3381
3.67850e-008,0.3329
3.68217e-008,0.3291
3.68584e-008,0.3277
3.68950e-008,0.3286
3.69317e-008,0.3312
3.69684e-008,0.3342
3.70051e-008,0.3359
3.70418e-008,0.3351
3.70784e-008,0.3316
3.71151e-008,0.3263
3.71518e-008,0.3208
3.71884e-008,0.3165
3.72251e-008,0.3143
3.72618e-008,0.3145
3.72985e-008,0.3167
3.73351e-008,0.3197
3.73718e-008,0.3227
3.74085e-008,0.3248
3.74452e-008,0.3263
3.74819e-008,0.3295
3.75185e-008,0.3383
3.75552e-008,0.3573
3.75919e-008,0.3902
3.76285e-008,0.4390
3.76652e-008,0.5041
3.77019e-008,0.5837
3.77386e-008,0.6727
3.77753e-008,0.7624
3.78119e-008,0.8441
3.78486e-008,0.9119
3.78853e-008,0.9632
3.79220e-008,0.9970
3.79586e-008,1.0140
3.79953e-008,1.0185
3.80320e-008,1.0176
3.80686e-008,1.0173
3.81053e-008,1.0207
3.81420e-008,1.0276
3.81787e-008,1.0371
3.82154e-008,1.0482
3.82520e-008,1.0590
3.82887e-008,1.0671
3.83254e-008,1.0713
3.83620e-008,1.0718
3.83987e-008,1.0709
3.84354e-008,1.0704
3.84721e-008,1.0718
3.85088e-008,1.0750
3.85454e-008,1.0795
3.85821e-008,1.0844
3.86188e-008,1.0883
3.86555e-008,1.0902
3.86921e-008,1.0900
3.87288e-008,1.0883
3.87655e-008,1.0862
3.88021e-008,1.0847
3.88388e-008,1.0851
3.88755e-008,1.0877
3.89122e-008,1.0921
3.89489e-008,1.0973
3.89855e-008,1.1016
3.90222e-008,1.1040
3.90589e-008,1.1043
3.90955e-008,1.1030
3.91322e-008,1.1008
3.91689e-008,1.0985
3.92056e-008,1.0968
3.92422e-008,1.0965
3.92789e-008,1.0977
3.93156e-008,1.1000
3.93523e-008,1.1019
3.93890e-008,1.1013
