.HEADER
..NAMES
Time,V U4.N7
4.9878e-009,1.0959
5.0245e-009,1.0934
5.0612e-009,1.0907
5.0978e-009,1.0886
5.1345e-009,1.0875
5.1712e-009,1.0876
5.2079e-009,1.0889
5.2445e-009,1.0909
5.2812e-009,1.0931
5.3179e-009,1.0947
5.3546e-009,1.0953
5.3912e-009,1.0947
5.4279e-009,1.0931
5.4646e-009,1.0911
5.5013e-009,1.0895
5.5379e-009,1.0890
5.5746e-009,1.0896
5.6113e-009,1.0910
5.6480e-009,1.0927
5.6846e-009,1.0940
5.7213e-009,1.0944
5.7580e-009,1.0939
5.7947e-009,1.0925
5.8313e-009,1.0907
5.8680e-009,1.0891
5.9047e-009,1.0883
5.9414e-009,1.0886
5.9780e-009,1.0900
6.0147e-009,1.0920
6.0514e-009,1.0939
6.0881e-009,1.0950
6.1247e-009,1.0951
6.1614e-009,1.0941
6.1981e-009,1.0925
6.2348e-009,1.0911
6.2714e-009,1.0906
6.3081e-009,1.0916
6.3448e-009,1.0923
6.3815e-009,1.0881
6.4181e-009,1.0705
6.4548e-009,1.0307
6.4915e-009,0.9648
6.5282e-009,0.8747
6.5648e-009,0.7686
6.6015e-009,0.6598
6.6382e-009,0.5628
6.6749e-009,0.4883
6.7115e-009,0.4418
6.7482e-009,0.4239
6.7849e-009,0.4293
6.8215e-009,0.4479
6.8582e-009,0.4680
6.8949e-009,0.4800
6.9316e-009,0.4791
6.9682e-009,0.4665
7.0049e-009,0.4475
7.0416e-009,0.4287
7.0783e-009,0.4142
7.1149e-009,0.4047
7.1516e-009,0.3981
7.1883e-009,0.3917
7.2250e-009,0.3830
7.2616e-009,0.3706
7.2983e-009,0.3545
7.3350e-009,0.3367
7.3717e-009,0.3206
7.4083e-009,0.3102
7.4450e-009,0.3087
7.4817e-009,0.3168
7.5184e-009,0.3314
7.5550e-009,0.3472
7.5917e-009,0.3582
7.6284e-009,0.3606
7.6651e-009,0.3540
7.7018e-009,0.3405
7.7384e-009,0.3241
7.7751e-009,0.3093
7.8118e-009,0.2998
7.8484e-009,0.2974
7.8851e-009,0.3021
7.9218e-009,0.3117
7.9585e-009,0.3228
7.9952e-009,0.3317
8.0318e-009,0.3361
8.0685e-009,0.3354
8.1052e-009,0.3311
8.1418e-009,0.3266
8.1785e-009,0.3264
8.2152e-009,0.3374
8.2519e-009,0.3672
8.2886e-009,0.4214
8.3252e-009,0.5003
8.3619e-009,0.5970
8.3986e-009,0.6995
8.4352e-009,0.7947
8.4719e-009,0.8719
8.5086e-009,0.9246
8.5453e-009,0.9526
8.5820e-009,0.9601
8.6186e-009,0.9537
8.6553e-009,0.9422
8.6920e-009,0.9343
8.7286e-009,0.9361
8.7653e-009,0.9485
8.8020e-009,0.9674
8.8387e-009,0.9867
8.8754e-009,1.0016
8.9120e-009,1.0106
8.9487e-009,1.0160
8.9854e-009,1.0212
9.0220e-009,1.0290
9.0587e-009,1.0404
9.0954e-009,1.0549
9.1321e-009,1.0716
9.1688e-009,1.0882
9.2054e-009,1.1018
9.2421e-009,1.1087
9.2788e-009,1.1068
9.3154e-009,1.0967
9.3521e-009,1.0824
9.3888e-009,1.0696
9.4255e-009,1.0635
9.4622e-009,1.0663
9.4988e-009,1.0766
9.5355e-009,1.0912
9.5722e-009,1.1058
9.6088e-009,1.1170
9.6455e-009,1.1224
9.6822e-009,1.1213
9.7189e-009,1.1144
9.7556e-009,1.1042
9.7922e-009,1.0940
9.8289e-009,1.0873
9.8656e-009,1.0857
9.9022e-009,1.0889
9.9389e-009,1.0951
9.9756e-009,1.1016
1.00123e-008,1.1066
1.00490e-008,1.1089
1.00856e-008,1.1071
1.01223e-008,1.0979
1.01590e-008,1.0751
1.01956e-008,1.0318
1.02323e-008,0.9654
1.02690e-008,0.8786
1.03057e-008,0.7784
1.03424e-008,0.6758
1.03790e-008,0.5834
1.04157e-008,0.5102
1.04524e-008,0.4613
1.04890e-008,0.4377
1.05257e-008,0.4361
1.05624e-008,0.4483
1.05991e-008,0.4639
1.06358e-008,0.4740
1.06724e-008,0.4739
1.07091e-008,0.4637
1.07458e-008,0.4480
1.07824e-008,0.4321
1.08191e-008,0.4196
1.08558e-008,0.4107
1.08925e-008,0.4035
1.09292e-008,0.3956
1.09658e-008,0.3863
1.10025e-008,0.3775
1.10392e-008,0.3758
1.10758e-008,0.3922
1.11125e-008,0.4366
1.11492e-008,0.5128
1.11859e-008,0.6149
1.12226e-008,0.7301
1.12592e-008,0.8411
1.12959e-008,0.9311
1.13326e-008,0.9884
1.13693e-008,1.0106
1.14059e-008,1.0022
1.14426e-008,0.9735
1.14793e-008,0.9387
1.15159e-008,0.9129
1.15526e-008,0.9056
1.15893e-008,0.9184
1.16260e-008,0.9449
1.16627e-008,0.9750
1.16993e-008,0.9999
1.17360e-008,1.0154
1.17727e-008,1.0227
1.18093e-008,1.0262
1.18460e-008,1.0300
1.18827e-008,1.0370
1.19194e-008,1.0489
1.19561e-008,1.0656
1.19927e-008,1.0849
1.20294e-008,1.1024
1.20661e-008,1.1130
1.21027e-008,1.1130
1.21394e-008,1.1025
1.21761e-008,1.0862
1.22128e-008,1.0710
1.22495e-008,1.0630
1.22861e-008,1.0649
1.23228e-008,1.0752
1.23595e-008,1.0901
1.23961e-008,1.1049
1.24328e-008,1.1160
1.24695e-008,1.1210
1.25062e-008,1.1192
1.25429e-008,1.1117
1.25795e-008,1.1013
1.26162e-008,1.0918
1.26529e-008,1.0863
1.26895e-008,1.0864
1.27262e-008,1.0911
1.27629e-008,1.0978
1.27996e-008,1.1038
1.28363e-008,1.1075
1.28729e-008,1.1081
1.29096e-008,1.1043
1.29463e-008,1.0923
1.29829e-008,1.0653
1.30196e-008,1.0166
1.30563e-008,0.9447
1.30930e-008,0.8533
1.31297e-008,0.7506
1.31663e-008,0.6488
1.32030e-008,0.5602
1.32397e-008,0.4930
1.32763e-008,0.4513
1.33130e-008,0.4351
1.33497e-008,0.4394
1.33864e-008,0.4547
1.34231e-008,0.4703
1.34597e-008,0.4778
1.34964e-008,0.4736
1.35331e-008,0.4596
1.35697e-008,0.4415
1.36064e-008,0.4251
1.36431e-008,0.4133
1.36798e-008,0.4059
1.37165e-008,0.4004
1.37531e-008,0.3938
1.37898e-008,0.3839
1.38265e-008,0.3697
1.38631e-008,0.3518
1.38998e-008,0.3328
1.39365e-008,0.3168
1.39732e-008,0.3079
1.40099e-008,0.3089
1.40465e-008,0.3194
1.40832e-008,0.3355
1.41199e-008,0.3512
1.41565e-008,0.3607
1.41932e-008,0.3608
1.42299e-008,0.3515
1.42666e-008,0.3360
1.43033e-008,0.3188
1.43399e-008,0.3046
1.43766e-008,0.2970
1.44133e-008,0.2974
1.44499e-008,0.3048
1.44866e-008,0.3162
1.45233e-008,0.3276
1.45600e-008,0.3353
1.45967e-008,0.3374
1.46333e-008,0.3342
1.46700e-008,0.3280
1.47067e-008,0.3224
1.47433e-008,0.3225
1.47800e-008,0.3345
1.48167e-008,0.3657
1.48534e-008,0.4210
1.48901e-008,0.5002
1.49267e-008,0.5964
1.49634e-008,0.6975
1.50001e-008,0.7911
1.50368e-008,0.8670
1.50734e-008,0.9193
1.51101e-008,0.9479
1.51468e-008,0.9569
1.51834e-008,0.9526
1.52201e-008,0.9429
1.52568e-008,0.9364
1.52935e-008,0.9386
1.53301e-008,0.9505
1.53668e-008,0.9684
1.54035e-008,0.9864
1.54402e-008,1.0001
1.54769e-008,1.0084
1.55135e-008,1.0135
1.55502e-008,1.0191
1.55869e-008,1.0277
1.56236e-008,1.0399
1.56602e-008,1.0552
1.56969e-008,1.0722
1.57336e-008,1.0889
1.57703e-008,1.1021
1.58069e-008,1.1085
1.58436e-008,1.1063
1.58803e-008,1.0960
1.59169e-008,1.0816
1.59536e-008,1.0691
1.59903e-008,1.0632
1.60270e-008,1.0663
1.60636e-008,1.0769
1.61003e-008,1.0915
1.61370e-008,1.1060
1.61737e-008,1.1170
1.62104e-008,1.1221
1.62470e-008,1.1207
1.62837e-008,1.1137
1.63204e-008,1.1035
1.63571e-008,1.0936
1.63937e-008,1.0871
1.64304e-008,1.0857
1.64671e-008,1.0892
1.65037e-008,1.0955
1.65404e-008,1.1020
1.65771e-008,1.1068
1.66138e-008,1.1089
1.66504e-008,1.1069
1.66871e-008,1.0977
1.67238e-008,1.0752
1.67605e-008,1.0327
1.67972e-008,0.9674
1.68338e-008,0.8815
1.68705e-008,0.7818
1.69072e-008,0.6793
1.69439e-008,0.5864
1.69805e-008,0.5124
1.70172e-008,0.4623
1.70539e-008,0.4377
1.70905e-008,0.4353
1.71272e-008,0.4471
1.71639e-008,0.4628
1.72006e-008,0.4735
1.72372e-008,0.4739
1.72739e-008,0.4643
1.73106e-008,0.4489
1.73473e-008,0.4329
1.73840e-008,0.4201
1.74206e-008,0.4109
1.74573e-008,0.4034
1.74940e-008,0.3954
1.75307e-008,0.3850
1.75673e-008,0.3712
1.76040e-008,0.3544
1.76407e-008,0.3365
1.76773e-008,0.3209
1.77140e-008,0.3112
1.77507e-008,0.3102
1.77874e-008,0.3182
1.78240e-008,0.3324
1.78607e-008,0.3474
1.78974e-008,0.3577
1.79341e-008,0.3596
1.79708e-008,0.3526
1.80074e-008,0.3391
1.80441e-008,0.3231
1.80808e-008,0.3089
1.81175e-008,0.3001
1.81541e-008,0.2985
1.81908e-008,0.3038
1.82275e-008,0.3136
1.82641e-008,0.3243
1.83008e-008,0.3324
1.83375e-008,0.3358
1.83742e-008,0.3341
1.84108e-008,0.3289
1.84475e-008,0.3236
1.84842e-008,0.3222
1.85209e-008,0.3304
1.85576e-008,0.3552
1.85942e-008,0.4027
1.86309e-008,0.4744
1.86676e-008,0.5659
1.87043e-008,0.6664
1.87409e-008,0.7633
1.87776e-008,0.8455
1.88143e-008,0.9056
1.88509e-008,0.9415
1.88876e-008,0.9563
1.89243e-008,0.9555
1.89610e-008,0.9465
1.89976e-008,0.9380
1.90343e-008,0.9369
1.90710e-008,0.9458
1.91077e-008,0.9622
1.91444e-008,0.9807
1.91810e-008,0.9961
1.92177e-008,1.0061
1.92544e-008,1.0121
1.92911e-008,1.0175
1.93277e-008,1.0251
1.93644e-008,1.0363
1.94011e-008,1.0507
1.94377e-008,1.0672
1.94744e-008,1.0840
1.95111e-008,1.0984
1.95478e-008,1.1071
1.95844e-008,1.1075
1.96211e-008,1.0994
1.96578e-008,1.0859
1.96945e-008,1.0724
1.97312e-008,1.0643
1.97678e-008,1.0648
1.98045e-008,1.0734
1.98412e-008,1.0871
1.98779e-008,1.1019
1.99145e-008,1.1141
1.99512e-008,1.1210
1.99879e-008,1.1215
2.00245e-008,1.1160
2.00612e-008,1.1065
2.00979e-008,1.0963
2.01346e-008,1.0887
2.01712e-008,1.0858
2.02079e-008,1.0880
2.02446e-008,1.0935
2.02813e-008,1.0997
2.03179e-008,1.1042
2.03546e-008,1.1055
2.03913e-008,1.1036
2.04280e-008,1.0990
2.04647e-008,1.0931
2.05013e-008,1.0873
2.05380e-008,1.0832
2.05747e-008,1.0819
2.06114e-008,1.0837
2.06480e-008,1.0879
2.06847e-008,1.0928
2.07214e-008,1.0970
2.07580e-008,1.0993
2.07947e-008,1.0994
2.08314e-008,1.0977
2.08681e-008,1.0949
2.09047e-008,1.0920
2.09414e-008,1.0896
2.09781e-008,1.0884
2.10148e-008,1.0884
2.10515e-008,1.0895
2.10881e-008,1.0911
2.11248e-008,1.0926
2.11615e-008,1.0935
2.11982e-008,1.0938
2.12348e-008,1.0935
2.12715e-008,1.0931
2.13082e-008,1.0933
2.13448e-008,1.0930
2.13815e-008,1.0888
2.14182e-008,1.0736
2.14549e-008,1.0388
2.14915e-008,0.9794
2.15282e-008,0.8957
2.15649e-008,0.7938
2.16016e-008,0.6855
2.16383e-008,0.5851
2.16749e-008,0.5042
2.17116e-008,0.4498
2.17483e-008,0.4240
2.17850e-008,0.4235
2.18216e-008,0.4394
2.18583e-008,0.4604
2.18950e-008,0.4762
2.19316e-008,0.4802
2.19683e-008,0.4717
2.20050e-008,0.4548
2.20417e-008,0.4357
2.20783e-008,0.4192
2.21150e-008,0.4072
2.21517e-008,0.3984
2.21884e-008,0.3908
2.22251e-008,0.3821
2.22617e-008,0.3709
2.22984e-008,0.3565
2.23351e-008,0.3404
2.23718e-008,0.3250
2.24084e-008,0.3138
2.24451e-008,0.3102
2.24818e-008,0.3155
2.25184e-008,0.3278
2.25551e-008,0.3426
2.25918e-008,0.3542
2.26285e-008,0.3586
2.26651e-008,0.3544
2.27018e-008,0.3430
2.27385e-008,0.3279
2.27752e-008,0.3132
2.28119e-008,0.3027
2.28485e-008,0.2985
2.28852e-008,0.3011
2.29219e-008,0.3091
2.29586e-008,0.3194
2.29952e-008,0.3286
2.30319e-008,0.3340
2.30686e-008,0.3347
2.31052e-008,0.3316
2.31419e-008,0.3274
2.31786e-008,0.3263
2.32153e-008,0.3344
2.32519e-008,0.3594
2.32886e-008,0.4076
2.33253e-008,0.4809
2.33620e-008,0.5742
2.33987e-008,0.6761
2.34353e-008,0.7739
2.34720e-008,0.8558
2.35087e-008,0.9144
2.35454e-008,0.9480
2.35820e-008,0.9598
2.36187e-008,0.9561
2.36554e-008,0.9449
2.36920e-008,0.9354
2.37287e-008,0.9346
2.37654e-008,0.9446
2.38021e-008,0.9624
2.38387e-008,0.9820
2.38754e-008,0.9981
2.39121e-008,1.0085
2.39488e-008,1.0147
2.39855e-008,1.0201
2.40221e-008,1.0278
2.40588e-008,1.0391
2.40955e-008,1.0543
2.41322e-008,1.0720
2.41688e-008,1.0881
2.42055e-008,1.0932
2.42422e-008,1.0742
2.42788e-008,1.0208
2.43155e-008,0.9324
2.43522e-008,0.8181
2.43889e-008,0.6941
2.44255e-008,0.5807
2.44622e-008,0.4943
2.44989e-008,0.4418
2.45356e-008,0.4227
2.45723e-008,0.4313
2.46089e-008,0.4569
2.46456e-008,0.4854
2.46823e-008,0.5037
2.47190e-008,0.5044
2.47556e-008,0.4878
2.47923e-008,0.4611
2.48290e-008,0.4345
2.48657e-008,0.4158
2.49023e-008,0.4071
2.49390e-008,0.4052
2.49757e-008,0.4045
2.50123e-008,0.4004
2.50490e-008,0.3905
2.50857e-008,0.3737
2.51224e-008,0.3515
2.51590e-008,0.3277
2.51957e-008,0.3076
2.52324e-008,0.2970
2.52691e-008,0.2996
2.53058e-008,0.3144
2.53424e-008,0.3358
2.53791e-008,0.3556
2.54158e-008,0.3670
2.54525e-008,0.3668
2.54891e-008,0.3559
2.55258e-008,0.3384
2.55625e-008,0.3193
2.55991e-008,0.3035
2.56358e-008,0.2947
2.56725e-008,0.2946
2.57092e-008,0.3023
2.57458e-008,0.3146
2.57825e-008,0.3271
2.58192e-008,0.3358
2.58559e-008,0.3386
2.58926e-008,0.3357
2.59292e-008,0.3295
2.59659e-008,0.3226
2.60026e-008,0.3175
2.60393e-008,0.3158
2.60759e-008,0.3177
2.61126e-008,0.3229
2.61493e-008,0.3298
2.61859e-008,0.3365
2.62226e-008,0.3409
2.62593e-008,0.3417
2.62960e-008,0.3388
2.63326e-008,0.3334
2.63693e-008,0.3273
2.64060e-008,0.3222
2.64427e-008,0.3191
2.64794e-008,0.3187
2.65160e-008,0.3206
2.65527e-008,0.3242
2.65894e-008,0.3286
2.66261e-008,0.3325
2.66627e-008,0.3349
2.66994e-008,0.3353
2.67361e-008,0.3339
2.67727e-008,0.3314
2.68094e-008,0.3285
2.68461e-008,0.3262
2.68828e-008,0.3253
2.69194e-008,0.3272
2.69561e-008,0.3350
2.69928e-008,0.3537
2.70295e-008,0.3897
2.70662e-008,0.4468
2.71028e-008,0.5244
2.71395e-008,0.6155
2.71762e-008,0.7104
2.72129e-008,0.7986
2.72495e-008,0.8712
2.72862e-008,0.9229
2.73229e-008,0.9531
2.73595e-008,0.9645
2.73962e-008,0.9624
2.74329e-008,0.9544
2.74696e-008,0.9486
2.75062e-008,0.9497
2.75429e-008,0.9584
2.75796e-008,0.9715
2.76163e-008,0.9848
2.76530e-008,0.9954
2.76896e-008,1.0035
2.77263e-008,1.0112
2.77630e-008,1.0207
2.77997e-008,1.0331
2.78363e-008,1.0480
2.78730e-008,1.0642
2.79097e-008,1.0803
2.79463e-008,1.0942
2.79830e-008,1.1033
2.80197e-008,1.1055
2.80564e-008,1.1002
2.80930e-008,1.0893
2.81297e-008,1.0772
2.81664e-008,1.0688
2.82031e-008,1.0674
2.82398e-008,1.0732
2.82764e-008,1.0843
2.83131e-008,1.0970
2.83498e-008,1.1082
2.83865e-008,1.1155
2.84231e-008,1.1175
2.84598e-008,1.1145
2.84965e-008,1.1079
2.85331e-008,1.1000
2.85698e-008,1.0935
2.86065e-008,1.0905
2.86432e-008,1.0914
2.86798e-008,1.0951
2.87165e-008,1.0994
2.87532e-008,1.1024
2.87899e-008,1.1031
2.88266e-008,1.1013
2.88632e-008,1.0976
2.88999e-008,1.0931
2.89366e-008,1.0889
2.89733e-008,1.0859
2.90099e-008,1.0849
2.90466e-008,1.0860
2.90833e-008,1.0887
2.91199e-008,1.0921
2.91566e-008,1.0950
2.91933e-008,1.0966
2.92300e-008,1.0969
2.92666e-008,1.0960
2.93033e-008,1.0946
2.93400e-008,1.0930
2.93767e-008,1.0917
2.94133e-008,1.0909
2.94500e-008,1.0906
2.94867e-008,1.0909
2.95234e-008,1.0913
2.95601e-008,1.0918
2.95967e-008,1.0920
2.96334e-008,1.0920
2.96701e-008,1.0920
2.97068e-008,1.0924
2.97434e-008,1.0934
2.97801e-008,1.0942
2.98168e-008,1.0916
2.98534e-008,1.0791
2.98901e-008,1.0479
2.99268e-008,0.9925
2.99635e-008,0.9122
3.00002e-008,0.8125
3.00368e-008,0.7042
3.00735e-008,0.6016
3.01102e-008,0.5170
3.01469e-008,0.4580
3.01835e-008,0.4275
3.02202e-008,0.4231
3.02569e-008,0.4367
3.02935e-008,0.4572
3.03302e-008,0.4740
3.03669e-008,0.4799
3.04036e-008,0.4732
3.04403e-008,0.4574
3.04769e-008,0.4386
3.05136e-008,0.4218
3.05503e-008,0.4094
3.05869e-008,0.4006
3.06236e-008,0.3931
3.06603e-008,0.3847
3.06970e-008,0.3737
3.07336e-008,0.3594
3.07703e-008,0.3430
3.08070e-008,0.3270
3.08437e-008,0.3147
3.08804e-008,0.3097
3.09170e-008,0.3138
3.09537e-008,0.3255
3.09904e-008,0.3404
3.10270e-008,0.3532
3.10637e-008,0.3590
3.11004e-008,0.3561
3.11371e-008,0.3455
3.11738e-008,0.3305
3.12104e-008,0.3153
3.12471e-008,0.3037
3.12838e-008,0.2984
3.13205e-008,0.3000
3.13571e-008,0.3075
3.13938e-008,0.3178
3.14305e-008,0.3276
3.14671e-008,0.3338
3.15038e-008,0.3352
3.15405e-008,0.3325
3.15772e-008,0.3279
3.16139e-008,0.3257
3.16505e-008,0.3315
3.16872e-008,0.3529
3.17239e-008,0.3968
3.17605e-008,0.4658
3.17972e-008,0.5563
3.18339e-008,0.6578
3.18706e-008,0.7572
3.19072e-008,0.8427
3.19439e-008,0.9057
3.19806e-008,0.9435
3.20173e-008,0.9588
3.20540e-008,0.9573
3.20906e-008,0.9469
3.21273e-008,0.9366
3.21640e-008,0.9340
3.22006e-008,0.9422
3.22373e-008,0.9590
3.22740e-008,0.9788
3.23107e-008,0.9958
3.23474e-008,1.0071
3.23840e-008,1.0137
3.24207e-008,1.0187
3.24574e-008,1.0255
3.24941e-008,1.0355
3.25307e-008,1.0488
3.25674e-008,1.0647
3.26041e-008,1.0815
3.26407e-008,1.0965
3.26774e-008,1.1063
3.27141e-008,1.1081
3.27508e-008,1.1011
3.27875e-008,1.0879
3.28241e-008,1.0740
3.28608e-008,1.0649
3.28975e-008,1.0642
3.29341e-008,1.0718
3.29708e-008,1.0851
3.30075e-008,1.1000
3.30442e-008,1.1127
3.30808e-008,1.1205
3.31175e-008,1.1220
3.31542e-008,1.1172
3.31909e-008,1.1081
3.32276e-008,1.0977
3.32642e-008,1.0894
3.33009e-008,1.0857
3.33376e-008,1.0871
3.33742e-008,1.0923
3.34109e-008,1.0989
3.34476e-008,1.1045
3.34843e-008,1.1079
3.35210e-008,1.1080
3.35576e-008,1.1024
3.35943e-008,1.0860
3.36310e-008,1.0516
3.36677e-008,0.9944
3.37043e-008,0.9152
3.37410e-008,0.8191
3.37777e-008,0.7158
3.38143e-008,0.6178
3.38510e-008,0.5361
3.38877e-008,0.4771
3.39244e-008,0.4437
3.39611e-008,0.4342
3.39977e-008,0.4422
3.40344e-008,0.4577
3.40711e-008,0.4710
3.41077e-008,0.4752
3.41444e-008,0.4686
3.41811e-008,0.4544
3.42178e-008,0.4379
3.42545e-008,0.4237
3.42911e-008,0.4135
3.43278e-008,0.4059
3.43645e-008,0.3986
3.44012e-008,0.3894
3.44378e-008,0.3770
3.44745e-008,0.3610
3.45112e-008,0.3431
3.45478e-008,0.3260
3.45845e-008,0.3135
3.46212e-008,0.3089
3.46579e-008,0.3139
3.46946e-008,0.3265
3.47312e-008,0.3421
3.47679e-008,0.3548
3.48046e-008,0.3601
3.48412e-008,0.3563
3.48779e-008,0.3447
3.49146e-008,0.3289
3.49513e-008,0.3134
3.49879e-008,0.3022
3.50246e-008,0.2978
3.50613e-008,0.3008
3.50980e-008,0.3094
3.51347e-008,0.3204
3.51713e-008,0.3299
3.52080e-008,0.3353
3.52447e-008,0.3353
3.52813e-008,0.3311
3.53180e-008,0.3252
3.53547e-008,0.3217
3.53914e-008,0.3255
3.54281e-008,0.3433
3.54647e-008,0.3820
3.55014e-008,0.4450
3.55381e-008,0.5303
3.55748e-008,0.6290
3.56114e-008,0.7287
3.56481e-008,0.8174
3.56848e-008,0.8862
3.57214e-008,0.9309
3.57581e-008,0.9528
3.57948e-008,0.9569
3.58315e-008,0.9500
3.58682e-008,0.9404
3.59048e-008,0.9360
3.59415e-008,0.9413
3.59782e-008,0.9556
3.60148e-008,0.9740
3.60515e-008,0.9910
3.60882e-008,1.0030
3.61249e-008,1.0101
3.61615e-008,1.0152
3.61982e-008,1.0217
3.62349e-008,1.0315
3.62716e-008,1.0448
3.63083e-008,1.0608
3.63449e-008,1.0778
3.63816e-008,1.0935
3.64183e-008,1.1047
3.64549e-008,1.1083
3.64916e-008,1.1032
3.65283e-008,1.0911
3.65650e-008,1.0769
3.66017e-008,1.0662
3.66383e-008,1.0634
3.66750e-008,1.0692
3.67117e-008,1.0816
3.67484e-008,1.0965
3.67850e-008,1.1100
3.68217e-008,1.1191
3.68584e-008,1.1220
3.68950e-008,1.1186
3.69317e-008,1.1102
3.69684e-008,1.0998
3.70051e-008,1.0909
3.70418e-008,1.0861
3.70784e-008,1.0865
3.71151e-008,1.0911
3.71518e-008,1.0974
3.71884e-008,1.1027
3.72251e-008,1.1054
3.72618e-008,1.1046
3.72985e-008,1.1009
3.73351e-008,1.0952
3.73718e-008,1.0892
3.74085e-008,1.0843
3.74452e-008,1.0819
3.74819e-008,1.0826
3.75185e-008,1.0860
3.75552e-008,1.0909
3.75919e-008,1.0955
3.76285e-008,1.0986
3.76652e-008,1.0995
3.77019e-008,1.0984
3.77386e-008,1.0959
3.77753e-008,1.0929
3.78119e-008,1.0903
3.78486e-008,1.0886
3.78853e-008,1.0881
3.79220e-008,1.0888
3.79586e-008,1.0903
3.79953e-008,1.0920
3.80320e-008,1.0932
3.80686e-008,1.0937
3.81053e-008,1.0934
3.81420e-008,1.0924
3.81787e-008,1.0911
3.82154e-008,1.0898
3.82520e-008,1.0890
3.82887e-008,1.0890
3.83254e-008,1.0898
3.83620e-008,1.0912
3.83987e-008,1.0927
3.84354e-008,1.0938
3.84721e-008,1.0940
3.85088e-008,1.0934
3.85454e-008,1.0920
3.85821e-008,1.0904
3.86188e-008,1.0890
3.86555e-008,1.0881
3.86921e-008,1.0881
3.87288e-008,1.0889
3.87655e-008,1.0904
3.88021e-008,1.0921
3.88388e-008,1.0936
3.88755e-008,1.0943
3.89122e-008,1.0941
3.89489e-008,1.0930
3.89855e-008,1.0915
3.90222e-008,1.0900
3.90589e-008,1.0890
3.90955e-008,1.0886
3.91322e-008,1.0891
3.91689e-008,1.0902
3.92056e-008,1.0916
3.92422e-008,1.0928
3.92789e-008,1.0935
3.93156e-008,1.0934
3.93523e-008,1.0925
3.93890e-008,1.0913
