.HEADER
..NAMES
Time,V U5.C7&B7
2.8931e-009,0.2460
2.9317e-009,0.4196
2.9703e-009,0.5589
3.0089e-009,0.6623
3.0474e-009,0.7354
3.0860e-009,0.7822
3.1246e-009,0.7957
3.1631e-009,0.7590
3.2017e-009,0.6476
3.2403e-009,0.4576
3.2789e-009,0.2273
3.3175e-009,-0.0034
3.3560e-009,-0.2136
3.3946e-009,-0.3917
3.4332e-009,-0.5374
3.4717e-009,-0.6467
3.5103e-009,-0.7240
3.5489e-009,-0.7756
3.5875e-009,-0.7947
3.6260e-009,-0.7668
3.6646e-009,-0.6696
3.7032e-009,-0.4908
3.7418e-009,-0.2638
3.7803e-009,-0.0322
3.8189e-009,0.1833
3.8575e-009,0.3684
3.8961e-009,0.5185
3.9346e-009,0.6337
3.9732e-009,0.7155
4.0118e-009,0.7707
4.0504e-009,0.7959
4.0890e-009,0.7778
4.1275e-009,0.6921
4.1661e-009,0.5244
4.2047e-009,0.3017
4.2433e-009,0.0682
4.2818e-009,-0.1503
4.3204e-009,-0.3389
4.3590e-009,-0.4948
4.3975e-009,-0.6164
4.4361e-009,-0.7024
4.4747e-009,-0.7626
4.5133e-009,-0.7932
4.5519e-009,-0.7819
4.5904e-009,-0.7094
4.6290e-009,-0.5551
4.6676e-009,-0.3377
4.7062e-009,-0.1046
4.7447e-009,0.1179
4.7833e-009,0.3137
4.8219e-009,0.4747
4.8604e-009,0.6013
4.8990e-009,0.6927
4.9376e-009,0.7566
4.9762e-009,0.7920
5.0147e-009,0.7897
5.0533e-009,0.7281
5.0919e-009,0.5856
5.1305e-009,0.3752
5.1691e-009,0.1413
5.2076e-009,-0.0841
5.2462e-009,-0.2830
5.2848e-009,-0.4489
5.3234e-009,-0.5822
5.3619e-009,-0.6783
5.4005e-009,-0.7468
5.4391e-009,-0.7877
5.4776e-009,-0.7912
5.5162e-009,-0.7407
5.5548e-009,-0.6128
5.5934e-009,-0.4103
5.6320e-009,-0.1780
5.6705e-009,0.0498
5.7091e-009,0.2555
5.7477e-009,0.4276
5.7863e-009,0.5651
5.8248e-009,0.6672
5.8634e-009,0.7396
5.9020e-009,0.7846
5.9405e-009,0.7958
5.9791e-009,0.7558
6.0177e-009,0.6397
6.0563e-009,0.4465
6.0948e-009,0.2155
6.1334e-009,-0.0151
6.1720e-009,-0.2238
6.2106e-009,-0.3999
6.2492e-009,-0.5439
6.2877e-009,-0.6514
6.3263e-009,-0.7282
6.3649e-009,-0.7785
6.4035e-009,-0.7952
6.4420e-009,-0.7640
6.4806e-009,-0.6626
6.5192e-009,-0.4801
6.5577e-009,-0.2521
6.5963e-009,-0.0206
6.6349e-009,0.1939
6.6735e-009,0.3770
6.7121e-009,0.5253
6.7506e-009,0.6384
6.7892e-009,0.7180
6.8278e-009,0.7718
6.8664e-009,0.7956
6.9049e-009,0.7748
6.9435e-009,0.6853
6.9821e-009,0.5138
7.0206e-009,0.2894
7.0592e-009,0.0564
7.0978e-009,-0.1606
7.1364e-009,-0.3477
7.1749e-009,-0.5020
7.2135e-009,-0.6217
7.2521e-009,-0.7071
7.2907e-009,-0.7660
7.3293e-009,-0.7944
7.3678e-009,-0.7804
7.4064e-009,-0.7038
7.4450e-009,-0.5452
7.4835e-009,-0.3262
7.5221e-009,-0.0930
7.5607e-009,0.1289
7.5993e-009,0.3228
7.6379e-009,0.4819
7.6764e-009,0.6067
7.7150e-009,0.6957
7.7536e-009,0.7580
7.7922e-009,0.7923
7.8307e-009,0.7877
7.8693e-009,0.7225
7.9079e-009,0.5760
7.9464e-009,0.3630
7.9850e-009,0.1292
8.0236e-009,-0.0948
8.0622e-009,-0.2923
8.1008e-009,-0.4567
8.1393e-009,-0.5881
8.1779e-009,-0.6831
8.2165e-009,-0.7507
8.2550e-009,-0.7896
8.2936e-009,-0.7906
8.3322e-009,-0.7365
8.3708e-009,-0.6041
8.4093e-009,-0.3990
8.4479e-009,-0.1664
8.4865e-009,0.0612
8.5251e-009,0.2652
8.5637e-009,0.4353
8.6022e-009,0.5712
8.6408e-009,0.6709
8.6794e-009,0.7414
8.7179e-009,0.7853
8.7565e-009,0.7947
8.7951e-009,0.7514
8.8337e-009,0.6313
8.8722e-009,0.4349
8.9108e-009,0.2031
8.9494e-009,-0.0263
8.9880e-009,-0.2335
9.0266e-009,-0.4082
9.0651e-009,-0.5505
9.1037e-009,-0.6558
9.1423e-009,-0.7304
9.1808e-009,-0.7791
9.2194e-009,-0.7943
9.2580e-009,-0.7604
9.2966e-009,-0.6550
9.3352e-009,-0.4690
9.3737e-009,-0.2399
9.4123e-009,-0.0093
9.4509e-009,0.2037
9.4895e-009,0.3852
9.5280e-009,0.5319
9.5666e-009,0.6433
9.6052e-009,0.7223
9.6437e-009,0.7748
9.6823e-009,0.7964
9.7209e-009,0.7725
9.7595e-009,0.6786
9.7981e-009,0.5032
9.8366e-009,0.2776
9.8752e-009,0.0446
9.9138e-009,-0.1713
9.9524e-009,-0.3564
9.9909e-009,-0.5090
1.00295e-008,-0.6267
1.00681e-008,-0.7097
1.01066e-008,-0.7671
1.01452e-008,-0.7942
1.01838e-008,-0.7777
1.02224e-008,-0.6976
1.02610e-008,-0.5350
1.02995e-008,-0.3140
1.03381e-008,-0.0812
1.03767e-008,0.1393
1.04152e-008,0.3317
1.04538e-008,0.4892
1.04924e-008,0.6121
1.05310e-008,0.7004
1.05695e-008,0.7615
1.06081e-008,0.7938
1.06467e-008,0.7866
1.06853e-008,0.7174
1.07239e-008,0.5664
1.07624e-008,0.3515
1.08010e-008,0.1174
1.08396e-008,-0.1060
1.08781e-008,-0.3016
1.09167e-008,-0.4642
1.09553e-008,-0.5938
1.09939e-008,-0.6864
1.10324e-008,-0.7523
1.10710e-008,-0.7899
1.11096e-008,-0.7888
1.11482e-008,-0.7315
1.11868e-008,-0.5950
1.12253e-008,-0.3871
1.12639e-008,-0.1543
1.13025e-008,0.0721
1.13410e-008,0.2746
1.13796e-008,0.4431
1.14182e-008,0.5772
1.14568e-008,0.6758
1.14953e-008,0.7455
1.15339e-008,0.7874
1.15725e-008,0.7944
1.16111e-008,0.7477
1.16497e-008,0.6230
1.16882e-008,0.4237
1.17268e-008,0.1913
1.17654e-008,-0.0378
1.18039e-008,-0.2435
1.18425e-008,-0.4162
1.18811e-008,-0.5568
1.19197e-008,-0.6605
1.19583e-008,-0.7346
1.19968e-008,-0.7819
1.20354e-008,-0.7944
1.20740e-008,-0.7573
1.21126e-008,-0.6474
1.21511e-008,-0.4580
1.21897e-008,-0.2282
1.22283e-008,0.0023
1.22668e-008,0.2141
1.23054e-008,0.3937
1.23440e-008,0.5385
1.23826e-008,0.6478
1.24212e-008,0.7246
1.24597e-008,0.7757
1.24983e-008,0.7959
1.25369e-008,0.7692
1.25755e-008,0.6713
1.26140e-008,0.4923
1.26526e-008,0.2652
1.26912e-008,0.0330
1.27297e-008,-0.1814
1.27683e-008,-0.3650
1.28069e-008,-0.5160
1.28455e-008,-0.6318
1.28841e-008,-0.7143
1.29226e-008,-0.7704
1.29612e-008,-0.7951
1.29998e-008,-0.7758
1.30383e-008,-0.6914
1.30769e-008,-0.5248
1.31155e-008,-0.3024
1.31541e-008,-0.0695
1.31926e-008,0.1501
1.32312e-008,0.3406
1.32698e-008,0.4963
1.33084e-008,0.6173
1.33470e-008,0.7032
1.33855e-008,0.7628
1.34241e-008,0.7939
1.34627e-008,0.7843
1.35012e-008,0.7114
1.35398e-008,0.5565
1.35784e-008,0.3392
1.36170e-008,0.1054
1.36555e-008,-0.1165
1.36941e-008,-0.3107
1.37327e-008,-0.4718
1.37713e-008,-0.5995
1.38099e-008,-0.6912
1.38484e-008,-0.7560
1.38870e-008,-0.7916
1.39256e-008,-0.7879
1.39641e-008,-0.7269
1.40027e-008,-0.5858
1.40413e-008,-0.3757
1.40799e-008,-0.1426
1.41185e-008,0.0833
1.41570e-008,0.2842
1.41956e-008,0.4507
1.42342e-008,0.5831
1.42728e-008,0.6793
1.43113e-008,0.7471
1.43499e-008,0.7880
1.43885e-008,0.7931
1.44270e-008,0.7430
1.44656e-008,0.6142
1.45042e-008,0.4119
1.45428e-008,0.1790
1.45814e-008,-0.0489
1.46199e-008,-0.2530
1.46585e-008,-0.4243
1.46971e-008,-0.5631
1.47357e-008,-0.6646
1.47742e-008,-0.7366
1.48128e-008,-0.7824
1.48514e-008,-0.7933
1.48899e-008,-0.7534
1.49285e-008,-0.6394
1.49671e-008,-0.4466
1.50057e-008,-0.2160
1.50443e-008,0.0136
1.50828e-008,0.2238
1.51214e-008,0.4018
1.51600e-008,0.5450
1.51985e-008,0.6527
1.52371e-008,0.7289
1.52757e-008,0.7785
1.53143e-008,0.7964
1.53528e-008,0.7666
1.53914e-008,0.6642
1.54300e-008,0.4815
1.54686e-008,0.2534
1.55071e-008,0.0214
1.55457e-008,-0.1918
1.55843e-008,-0.3735
1.56229e-008,-0.5229
1.56615e-008,-0.6365
1.57000e-008,-0.7167
1.57386e-008,-0.7714
1.57772e-008,-0.7948
1.58158e-008,-0.7729
1.58543e-008,-0.6847
1.58929e-008,-0.5143
1.59315e-008,-0.2901
1.59701e-008,-0.0578
1.60086e-008,0.1604
1.60472e-008,0.3494
1.60858e-008,0.5034
1.61243e-008,0.6226
1.61629e-008,0.7079
1.62015e-008,0.7662
1.62401e-008,0.7951
1.62786e-008,0.7828
1.63172e-008,0.7057
1.63558e-008,0.5466
1.63944e-008,0.3276
1.64329e-008,0.0936
1.64715e-008,-0.1275
1.65101e-008,-0.3197
1.65487e-008,-0.4791
1.65873e-008,-0.6049
1.66258e-008,-0.6943
1.66644e-008,-0.7574
1.67030e-008,-0.7918
1.67416e-008,-0.7859
1.67801e-008,-0.7215
1.68187e-008,-0.5764
1.68573e-008,-0.3637
1.68959e-008,-0.1306
1.69344e-008,0.0941
1.69730e-008,0.2935
1.70116e-008,0.4584
1.70501e-008,0.5889
1.70887e-008,0.6841
1.71273e-008,0.7510
1.71659e-008,0.7899
1.72044e-008,0.7925
1.72430e-008,0.7388
1.72816e-008,0.6055
1.73202e-008,0.4005
1.73588e-008,0.1673
1.73973e-008,-0.0602
1.74359e-008,-0.2627
1.74745e-008,-0.4321
1.75131e-008,-0.5692
1.75516e-008,-0.6692
1.75902e-008,-0.7407
1.76288e-008,-0.7849
1.76674e-008,-0.7932
1.77059e-008,-0.7498
1.77445e-008,-0.6314
1.77831e-008,-0.4355
1.78216e-008,-0.2043
1.78602e-008,0.0251
1.78988e-008,0.2341
1.79374e-008,0.4100
1.79759e-008,0.5514
1.80145e-008,0.6569
1.80531e-008,0.7310
1.80917e-008,0.7794
1.81302e-008,0.7956
1.81688e-008,0.7629
1.82074e-008,0.6565
1.82460e-008,0.4704
1.82846e-008,0.2411
1.83231e-008,0.0099
1.83617e-008,-0.2018
1.84003e-008,-0.3819
1.84389e-008,-0.5297
1.84774e-008,-0.6415
1.85160e-008,-0.7212
1.85546e-008,-0.7744
1.85932e-008,-0.7954
1.86317e-008,-0.7706
1.86703e-008,-0.6781
1.87089e-008,-0.5037
1.87474e-008,-0.2784
1.87860e-008,-0.0461
1.88246e-008,0.1711
1.88632e-008,0.3581
1.89017e-008,0.5103
1.89403e-008,0.6276
1.89789e-008,0.7104
1.90175e-008,0.7674
1.90560e-008,0.7950
1.90946e-008,0.7801
1.91332e-008,0.6994
1.91718e-008,0.5364
1.92104e-008,0.3153
1.92489e-008,0.0817
1.92875e-008,-0.1379
1.93261e-008,-0.3287
1.93647e-008,-0.4865
1.94032e-008,-0.6104
1.94418e-008,-0.6990
1.94804e-008,-0.7610
1.95190e-008,-0.7932
1.95575e-008,-0.7847
1.95961e-008,-0.7164
1.96347e-008,-0.5668
1.96732e-008,-0.3522
1.97118e-008,-0.1189
1.97504e-008,0.1053
1.97890e-008,0.3028
1.98275e-008,0.4658
1.98661e-008,0.5946
1.99047e-008,0.6874
1.99433e-008,0.7526
1.99819e-008,0.7904
2.00204e-008,0.7909
2.00590e-008,0.7337
2.00976e-008,0.5964
2.01362e-008,0.3886
2.01747e-008,0.1550
2.02133e-008,-0.0711
2.02519e-008,-0.2721
2.02905e-008,-0.4400
2.03290e-008,-0.5753
2.03676e-008,-0.6740
2.04062e-008,-0.7448
2.04447e-008,-0.7871
2.04833e-008,-0.7929
2.05219e-008,-0.7462
2.05605e-008,-0.6231
2.05990e-008,-0.4243
2.06376e-008,-0.1926
2.06762e-008,0.0366
2.07148e-008,0.2441
2.07533e-008,0.4180
2.07919e-008,0.5577
2.08305e-008,0.6615
2.08691e-008,0.7351
2.09077e-008,0.7821
2.09462e-008,0.7959
2.09848e-008,0.7597
2.10234e-008,0.6489
2.10620e-008,0.4594
2.11005e-008,0.2293
2.11391e-008,-0.0017
2.11777e-008,-0.2121
2.12163e-008,-0.3904
2.12548e-008,-0.5363
2.12934e-008,-0.6460
2.13320e-008,-0.7236
2.13705e-008,-0.7754
2.14091e-008,-0.7948
2.14477e-008,-0.7673
2.14863e-008,-0.6710
2.15248e-008,-0.4929
2.15634e-008,-0.2662
2.16020e-008,-0.0345
2.16406e-008,0.1813
2.16791e-008,0.3667
2.17177e-008,0.5172
2.17563e-008,0.6327
2.17949e-008,0.7150
2.18335e-008,0.7706
2.18720e-008,0.7960
2.19106e-008,0.7783
2.19492e-008,0.6932
2.19878e-008,0.5261
2.20263e-008,0.3037
2.20649e-008,0.0700
2.21035e-008,-0.1487
2.21420e-008,-0.3375
2.21806e-008,-0.4936
2.22192e-008,-0.6156
2.22578e-008,-0.7019
2.22963e-008,-0.7624
2.23349e-008,-0.7932
2.23735e-008,-0.7823
2.24121e-008,-0.7105
2.24506e-008,-0.5570
2.24892e-008,-0.3400
2.25278e-008,-0.1069
2.25664e-008,0.1159
2.26050e-008,0.3120
2.26435e-008,0.4733
2.26821e-008,0.6002
2.27207e-008,0.6921
2.27593e-008,0.7563
2.27978e-008,0.7921
2.28364e-008,0.7900
2.28750e-008,0.7290
2.29136e-008,0.5872
2.29521e-008,0.3772
2.29907e-008,0.1433
2.30293e-008,-0.0824
2.30678e-008,-0.2816
2.31064e-008,-0.4477
2.31450e-008,-0.5812
2.31836e-008,-0.6776
2.32221e-008,-0.7465
2.32607e-008,-0.7876
2.32993e-008,-0.7914
2.33379e-008,-0.7415
2.33764e-008,-0.6145
2.34150e-008,-0.4126
2.34536e-008,-0.1804
2.34922e-008,0.0477
2.35308e-008,0.2537
2.35693e-008,0.4260
2.36079e-008,0.5639
2.36465e-008,0.6657
2.36851e-008,0.7371
2.37236e-008,0.7827
2.37622e-008,0.7949
2.38008e-008,0.7557
2.38394e-008,0.6408
2.38779e-008,0.4480
2.39165e-008,0.2170
2.39551e-008,-0.0129
2.39936e-008,-0.2218
2.40322e-008,-0.3985
2.40708e-008,-0.5429
2.41094e-008,-0.6509
2.41479e-008,-0.7279
2.41865e-008,-0.7782
2.42251e-008,-0.7952
2.42637e-008,-0.7647
2.43023e-008,-0.6639
2.43408e-008,-0.4821
2.43794e-008,-0.2545
2.44180e-008,-0.0229
2.44566e-008,0.1918
2.44951e-008,0.3752
2.45337e-008,0.5240
2.45723e-008,0.6375
2.46109e-008,0.7174
2.46494e-008,0.7716
2.46880e-008,0.7958
2.47266e-008,0.7753
2.47651e-008,0.6864
2.48037e-008,0.5156
2.48423e-008,0.2913
2.48809e-008,0.0583
2.49194e-008,-0.1589
2.49580e-008,-0.3463
2.49966e-008,-0.5009
2.50352e-008,-0.6209
2.50737e-008,-0.7065
2.51123e-008,-0.7657
2.51509e-008,-0.7944
2.51895e-008,-0.7808
2.52281e-008,-0.7050
2.52666e-008,-0.5471
2.53052e-008,-0.3285
2.53438e-008,-0.0952
2.53824e-008,0.1269
2.54209e-008,0.3211
2.54595e-008,0.4806
2.54981e-008,0.6057
2.55367e-008,0.6952
2.55752e-008,0.7577
2.56138e-008,0.7923
2.56524e-008,0.7881
2.56909e-008,0.7235
2.57295e-008,0.5777
2.57681e-008,0.3651
2.58067e-008,0.1312
2.58452e-008,-0.0931
2.58838e-008,-0.2908
2.59224e-008,-0.4554
2.59610e-008,-0.5871
2.59995e-008,-0.6825
2.60381e-008,-0.7504
2.60767e-008,-0.7895
2.61153e-008,-0.7908
2.61539e-008,-0.7374
2.61924e-008,-0.6057
2.62310e-008,-0.4012
2.62696e-008,-0.1687
2.63082e-008,0.0591
2.63467e-008,0.2635
2.63853e-008,0.4339
2.64239e-008,0.5700
2.64625e-008,0.6702
2.65010e-008,0.7411
2.65396e-008,0.7852
2.65782e-008,0.7949
2.66167e-008,0.7522
2.66553e-008,0.6328
2.66939e-008,0.4369
2.67325e-008,0.2052
2.67710e-008,-0.0245
2.68096e-008,-0.2319
2.68482e-008,-0.4068
2.68868e-008,-0.5494
2.69254e-008,-0.6551
2.69639e-008,-0.7301
2.70025e-008,-0.7790
2.70411e-008,-0.7944
2.70797e-008,-0.7611
2.71182e-008,-0.6564
2.71568e-008,-0.4711
2.71954e-008,-0.2422
2.72340e-008,-0.0114
2.72725e-008,0.2019
2.73111e-008,0.3837
2.73497e-008,0.5307
2.73882e-008,0.6425
2.74268e-008,0.7219
2.74654e-008,0.7746
2.75040e-008,0.7965
2.75425e-008,0.7731
2.75811e-008,0.6798
2.76197e-008,0.5051
2.76583e-008,0.2797
2.76968e-008,0.0466
2.77354e-008,-0.1696
2.77740e-008,-0.3550
2.78126e-008,-0.5078
2.78512e-008,-0.6258
2.78897e-008,-0.7092
2.79283e-008,-0.7670
2.79669e-008,-0.7943
2.80055e-008,-0.7782
2.80440e-008,-0.6987
2.80826e-008,-0.5369
2.81212e-008,-0.3162
2.81598e-008,-0.0833
2.81983e-008,0.1374
2.82369e-008,0.3301
2.82755e-008,0.4879
2.83140e-008,0.6112
2.83526e-008,0.6999
2.83912e-008,0.7613
2.84298e-008,0.7938
2.84683e-008,0.7869
2.85069e-008,0.7184
2.85455e-008,0.5682
2.85841e-008,0.3536
2.86226e-008,0.1194
2.86612e-008,-0.1042
2.86998e-008,-0.3001
2.87384e-008,-0.4629
2.87770e-008,-0.5928
2.88155e-008,-0.6858
2.88541e-008,-0.7520
2.88927e-008,-0.7899
2.89313e-008,-0.7891
2.89698e-008,-0.7324
2.90084e-008,-0.5967
2.90470e-008,-0.3893
2.90855e-008,-0.1565
2.91241e-008,0.0701
2.91627e-008,0.2729
2.92013e-008,0.4417
2.92398e-008,0.5761
2.92784e-008,0.6741
2.93170e-008,0.7430
2.93556e-008,0.7856
2.93941e-008,0.7936
2.94327e-008,0.7478
2.94713e-008,0.6243
2.95099e-008,0.4252
2.95485e-008,0.1930
2.95870e-008,-0.0356
2.96256e-008,-0.2414
2.96642e-008,-0.4148
2.97028e-008,-0.5558
2.97413e-008,-0.6599
2.97799e-008,-0.7343
2.98185e-008,-0.7816
2.98570e-008,-0.7946
2.98956e-008,-0.7581
2.99342e-008,-0.6488
2.99728e-008,-0.4600
3.00113e-008,-0.2305
3.00499e-008,0.0002
3.00885e-008,0.2121
3.01271e-008,0.3920
3.01657e-008,0.5373
3.02042e-008,0.6470
3.02428e-008,0.7241
3.02814e-008,0.7756
3.03199e-008,0.7960
3.03585e-008,0.7698
3.03971e-008,0.6726
3.04357e-008,0.4942
3.04743e-008,0.2673
3.05128e-008,0.0350
3.05514e-008,-0.1797
3.05900e-008,-0.3636
3.06285e-008,-0.5149
3.06671e-008,-0.6310
3.07057e-008,-0.7138
3.07443e-008,-0.7702
3.07829e-008,-0.7952
3.08214e-008,-0.7764
3.08600e-008,-0.6926
3.08986e-008,-0.5267
3.09372e-008,-0.3046
3.09757e-008,-0.0717
3.10143e-008,0.1482
3.10529e-008,0.3390
3.10914e-008,0.4950
3.11300e-008,0.6164
3.11686e-008,0.7027
3.12072e-008,0.7626
3.12458e-008,0.7939
3.12843e-008,0.7847
3.13229e-008,0.7124
3.13615e-008,0.5583
3.14000e-008,0.3413
3.14386e-008,0.1074
3.14772e-008,-0.1148
3.15158e-008,-0.3092
3.15544e-008,-0.4705
3.15929e-008,-0.5985
3.16315e-008,-0.6906
3.16701e-008,-0.7558
3.17087e-008,-0.7916
3.17472e-008,-0.7882
3.17858e-008,-0.7278
3.18244e-008,-0.5876
3.18629e-008,-0.3779
3.19015e-008,-0.1449
3.19401e-008,0.0813
3.19787e-008,0.2825
3.20173e-008,0.4493
3.20558e-008,0.5820
3.20944e-008,0.6786
3.21330e-008,0.7468
3.21715e-008,0.7880
3.22101e-008,0.7933
3.22487e-008,0.7438
3.22873e-008,0.6158
3.23259e-008,0.4139
3.23644e-008,0.1811
3.24030e-008,-0.0470
3.24416e-008,-0.2514
3.24801e-008,-0.4229
3.25187e-008,-0.5620
3.25573e-008,-0.6639
3.25959e-008,-0.7363
3.26344e-008,-0.7823
3.26730e-008,-0.7935
3.27116e-008,-0.7541
3.27502e-008,-0.6409
3.27888e-008,-0.4487
3.28273e-008,-0.2183
3.28659e-008,0.0115
3.29045e-008,0.2220
3.29430e-008,0.4003
3.29816e-008,0.5438
3.30202e-008,0.6519
3.30588e-008,0.7285
3.30974e-008,0.7784
3.31359e-008,0.7965
3.31745e-008,0.7672
3.32131e-008,0.6655
3.32516e-008,0.4834
3.32902e-008,0.2556
3.33288e-008,0.0234
3.33674e-008,-0.1901
3.34060e-008,-0.3721
3.34445e-008,-0.5217
3.34831e-008,-0.6357
3.35217e-008,-0.7163
3.35603e-008,-0.7712
3.35988e-008,-0.7948
3.36374e-008,-0.7734
3.36760e-008,-0.6860
3.37145e-008,-0.5162
3.37531e-008,-0.2923
3.37917e-008,-0.0599
3.38303e-008,0.1586
3.38689e-008,0.3478
3.39074e-008,0.5021
3.39460e-008,0.6217
3.39846e-008,0.7073
3.40231e-008,0.7660
3.40617e-008,0.7951
3.41003e-008,0.7832
3.41389e-008,0.7068
3.41775e-008,0.5484
3.42160e-008,0.3298
3.42546e-008,0.0957
3.42932e-008,-0.1257
3.43318e-008,-0.3182
3.43703e-008,-0.4778
3.44089e-008,-0.6039
3.44475e-008,-0.6937
3.44860e-008,-0.7572
3.45246e-008,-0.7918
3.45632e-008,-0.7862
3.46018e-008,-0.7224
3.46404e-008,-0.5781
3.46789e-008,-0.3659
3.47175e-008,-0.1327
3.47561e-008,0.0922
3.47946e-008,0.2918
3.48332e-008,0.4570
3.48718e-008,0.5878
3.49104e-008,0.6823
3.49490e-008,0.7486
3.49875e-008,0.7882
3.50261e-008,0.7918
3.50647e-008,0.7390
3.51032e-008,0.6069
3.51418e-008,0.4021
3.51804e-008,0.1690
3.52190e-008,-0.0579
3.52575e-008,-0.2607
3.52961e-008,-0.4307
3.53347e-008,-0.5682
3.53733e-008,-0.6687
3.54119e-008,-0.7404
3.54504e-008,-0.7847
3.54890e-008,-0.7934
3.55276e-008,-0.7506
3.55661e-008,-0.6328
3.56047e-008,-0.4375
3.56433e-008,-0.2066
3.56819e-008,0.0230
3.57205e-008,0.2321
3.57590e-008,0.4084
3.57976e-008,0.5502
3.58362e-008,0.6561
3.58747e-008,0.7305
3.59133e-008,0.7792
3.59519e-008,0.7958
3.59905e-008,0.7635
3.60290e-008,0.6579
3.60676e-008,0.4723
3.61062e-008,0.2432
3.61448e-008,0.0119
3.61834e-008,-0.2000
3.62219e-008,-0.3805
3.62605e-008,-0.5285
3.62991e-008,-0.6407
3.63376e-008,-0.7208
3.63762e-008,-0.7742
3.64148e-008,-0.7955
3.64534e-008,-0.7712
3.64920e-008,-0.6794
3.65305e-008,-0.5057
3.65691e-008,-0.2807
3.66077e-008,-0.0483
3.66462e-008,0.1693
3.66848e-008,0.3565
3.67234e-008,0.5090
3.67620e-008,0.6267
3.68006e-008,0.7099
3.68391e-008,0.7672
3.68777e-008,0.7951
3.69163e-008,0.7806
3.69549e-008,0.7005
3.69934e-008,0.5382
3.70320e-008,0.3175
3.70706e-008,0.0838
3.71091e-008,-0.1361
3.71477e-008,-0.3272
3.71863e-008,-0.4852
3.72249e-008,-0.6094
3.72635e-008,-0.6984
3.73020e-008,-0.7608
3.73406e-008,-0.7932
3.73792e-008,-0.7851
3.74177e-008,-0.7174
3.74563e-008,-0.5686
3.74949e-008,-0.3544
3.75335e-008,-0.1211
3.75721e-008,0.1033
3.76106e-008,0.3012
3.76492e-008,0.4645
3.76878e-008,0.5935
3.77263e-008,0.6867
3.77649e-008,0.7523
3.78035e-008,0.7903
3.78421e-008,0.7912
3.78806e-008,0.7346
3.79192e-008,0.5980
3.79578e-008,0.3907
3.79964e-008,0.1571
3.80350e-008,-0.0693
3.80735e-008,-0.2705
3.81121e-008,-0.4387
3.81507e-008,-0.5743
3.81892e-008,-0.6724
3.82278e-008,-0.7422
3.82664e-008,-0.7852
3.83050e-008,-0.7921
3.83436e-008,-0.7463
3.83821e-008,-0.6244
3.84207e-008,-0.4260
3.84593e-008,-0.1943
3.84978e-008,0.0342
3.85364e-008,0.2419
3.85750e-008,0.4165
3.86136e-008,0.5566
3.86521e-008,0.6610
3.86907e-008,0.7348
3.87293e-008,0.7818
3.87679e-008,0.7961
3.88065e-008,0.7605
3.88450e-008,0.6503
3.88836e-008,0.4613
3.89222e-008,0.2314
3.89607e-008,0.0003
3.89993e-008,-0.2103
3.90379e-008,-0.3888
3.90765e-008,-0.5352
3.91151e-008,-0.6452
3.91536e-008,-0.7231
3.91922e-008,-0.7752
3.92308e-008,-0.7949
3.92693e-008,-0.7679
3.93079e-008,-0.6723
3.93465e-008,-0.4949
3.93851e-008,-0.2683
3.94237e-008,-0.0366
3.94622e-008,0.1795
3.95008e-008,0.3652
3.95394e-008,0.5160
3.95780e-008,0.6319
3.96165e-008,0.7145
3.96551e-008,0.7704
3.96937e-008,0.7961
3.97322e-008,0.7788
3.97708e-008,0.6944
3.98094e-008,0.5280
3.98480e-008,0.3058
