.HEADER
..NAMES
Time,V U2.D7
.DATA
3.65691e-008,0.4109
3.66077e-008,0.3812
3.66462e-008,0.3613
3.66848e-008,0.3508
3.67234e-008,0.3435
3.67620e-008,0.3348
3.68006e-008,0.3264
3.68391e-008,0.3201
3.68777e-008,0.3154
3.69163e-008,0.3134
3.69549e-008,0.3151
3.69934e-008,0.3182
3.70320e-008,0.3206
3.70706e-008,0.3232
3.71091e-008,0.3256
3.71477e-008,0.3259
3.71863e-008,0.3247
3.72249e-008,0.3239
3.72635e-008,0.3234
3.73020e-008,0.3222
3.73406e-008,0.3213
3.73792e-008,0.3213
3.74177e-008,0.3217
3.74563e-008,0.3218
3.74949e-008,0.3222
3.75335e-008,0.3243
3.75721e-008,0.3326
3.76106e-008,0.3567
3.76492e-008,0.4092
3.76878e-008,0.4959
3.77263e-008,0.6085
3.77649e-008,0.7236
3.78035e-008,0.8224
3.78421e-008,0.9036
3.78806e-008,0.9725
3.79192e-008,1.0267
3.79578e-008,1.0642
3.79964e-008,1.0904
3.80350e-008,1.1103
3.80735e-008,1.1252
3.81121e-008,1.1369
3.81507e-008,1.1479
3.81892e-008,1.1586
3.82278e-008,1.1671
3.82664e-008,1.1720
3.83050e-008,1.1733
3.83436e-008,1.1723
3.83821e-008,1.1715
3.84207e-008,1.1718
3.84593e-008,1.1743
3.84978e-008,1.1780
3.85364e-008,1.1782
3.85750e-008,1.1631
3.86136e-008,1.1160
3.86521e-008,1.0298
3.86907e-008,0.9202
3.87293e-008,0.8062
3.87679e-008,0.6950
3.88065e-008,0.5913
3.88450e-008,0.5074
3.88836e-008,0.4478
3.89222e-008,0.4037
3.89607e-008,0.3728
3.89993e-008,0.3655
3.90379e-008,0.3908
3.90765e-008,0.4476
3.91151e-008,0.5373
3.91536e-008,0.6508
3.91922e-008,0.7619
3.92308e-008,0.8556
3.92693e-008,0.9361
3.93079e-008,1.0036
3.93465e-008,1.0517
3.93851e-008,1.0838
3.94237e-008,1.1076
3.94622e-008,1.1246
3.95008e-008,1.1355
3.95394e-008,1.1452
3.95780e-008,1.1556
3.96165e-008,1.1645
3.96551e-008,1.1703
3.96937e-008,1.1737
3.97322e-008,1.1746
3.97708e-008,1.1733
3.98094e-008,1.1722
3.98480e-008,1.1725
3.98866e-008,1.1725
3.99251e-008,1.1720
3.99637e-008,1.1726
4.00023e-008,1.1739
4.00408e-008,1.1747
4.00794e-008,1.1752
4.01180e-008,1.1761
4.01566e-008,1.1767
4.01952e-008,1.1765
4.02337e-008,1.1761
4.02723e-008,1.1761
4.03109e-008,1.1765
4.03494e-008,1.1785
4.03880e-008,1.1813
4.04266e-008,1.1775
4.04652e-008,1.1522
4.05037e-008,1.0901
4.05423e-008,0.9931
4.05809e-008,0.8804
4.06195e-008,0.7668
4.06581e-008,0.6571
4.06966e-008,0.5595
4.07352e-008,0.4843
4.07738e-008,0.4322
4.08123e-008,0.3962
4.08509e-008,0.3718
4.08895e-008,0.3569
4.09281e-008,0.3474
4.09667e-008,0.3393
4.10052e-008,0.3308
4.10438e-008,0.3229
4.10824e-008,0.3174
4.11209e-008,0.3152
4.11595e-008,0.3158
4.11981e-008,0.3175
4.12367e-008,0.3196
