.HEADER
..NAMES
Time,V U3.B8
7.0592e-009,0.3277
7.0978e-009,0.3491
7.1364e-009,0.4011
7.1749e-009,0.4946
7.2135e-009,0.6196
7.2521e-009,0.7481
7.2907e-009,0.8431
7.3293e-009,0.9100
7.3678e-009,0.9686
7.4064e-009,1.0190
7.4450e-009,1.0583
7.4835e-009,1.0935
7.5221e-009,1.1424
7.5607e-009,1.1607
7.5993e-009,1.1466
7.6379e-009,1.1104
7.6764e-009,1.0298
7.7150e-009,0.9145
7.7536e-009,0.7932
7.7922e-009,0.6753
7.8307e-009,0.5725
7.8693e-009,0.4968
7.9079e-009,0.4473
7.9464e-009,0.4126
7.9850e-009,0.3883
8.0236e-009,0.3736
8.0622e-009,0.3598
8.1008e-009,0.3484
8.1393e-009,0.3416
8.1779e-009,0.3331
8.2165e-009,0.3238
8.2550e-009,0.3181
8.2936e-009,0.3156
8.3322e-009,0.3149
8.3708e-009,0.3172
8.4093e-009,0.3210
8.4479e-009,0.3230
8.4865e-009,0.3234
8.5251e-009,0.3235
8.5637e-009,0.3226
8.6022e-009,0.3217
8.6408e-009,0.3217
8.6794e-009,0.3212
8.7179e-009,0.3202
8.7565e-009,0.3197
8.7951e-009,0.3200
8.8337e-009,0.3202
8.8722e-009,0.3206
8.9108e-009,0.3211
8.9494e-009,0.3209
8.9880e-009,0.3205
9.0266e-009,0.3202
9.0651e-009,0.3200
9.1037e-009,0.3200
9.1423e-009,0.3202
9.1808e-009,0.3203
9.2194e-009,0.3201
9.2580e-009,0.3201
9.2966e-009,0.3202
9.3352e-009,0.3203
9.3737e-009,0.3203
9.4123e-009,0.3204
9.4509e-009,0.3203
9.4895e-009,0.3202
9.5280e-009,0.3201
9.5666e-009,0.3202
9.6052e-009,0.3202
9.6437e-009,0.3203
9.6823e-009,0.3203
9.7209e-009,0.3202
9.7595e-009,0.3202
9.7981e-009,0.3202
9.8366e-009,0.3202
9.8752e-009,0.3202
9.9138e-009,0.3202
9.9524e-009,0.3202
9.9909e-009,0.3202
1.00295e-008,0.3202
1.00681e-008,0.3202
1.01066e-008,0.3202
1.01452e-008,0.3202
1.01838e-008,0.3202
1.02224e-008,0.3202
1.02610e-008,0.3202
1.02995e-008,0.3209
1.03381e-008,0.3265
1.03767e-008,0.3456
1.04152e-008,0.3936
1.04538e-008,0.4828
1.04924e-008,0.6055
1.05310e-008,0.7356
1.05695e-008,0.8349
1.06081e-008,0.9034
1.06467e-008,0.9627
1.06853e-008,1.0141
1.07239e-008,1.0546
1.07624e-008,1.0837
1.08010e-008,1.1050
1.08396e-008,1.1190
1.08781e-008,1.1278
1.09167e-008,1.1369
1.09553e-008,1.1496
1.09939e-008,1.1638
1.10324e-008,1.1736
1.10710e-008,1.1740
1.11096e-008,1.1705
1.11482e-008,1.1700
1.11868e-008,1.1717
1.12253e-008,1.1731
1.12639e-008,1.1741
1.13025e-008,1.1751
1.13410e-008,1.1751
1.13796e-008,1.1744
1.14182e-008,1.1747
1.14568e-008,1.1764
1.14953e-008,1.1784
1.15339e-008,1.1792
1.15725e-008,1.1780
1.16111e-008,1.1765
1.16497e-008,1.1766
1.16882e-008,1.1774
1.17268e-008,1.1777
1.17654e-008,1.1779
1.18039e-008,1.1781
1.18425e-008,1.1779
1.18811e-008,1.1774
1.19197e-008,1.1774
1.19583e-008,1.1779
1.19968e-008,1.1782
1.20354e-008,1.1781
1.20740e-008,1.1777
1.21126e-008,1.1774
1.21511e-008,1.1776
1.21897e-008,1.1778
1.22283e-008,1.1779
1.22668e-008,1.1779
1.23054e-008,1.1779
1.23440e-008,1.1778
1.23826e-008,1.1777
1.24212e-008,1.1777
1.24597e-008,1.1778
1.24983e-008,1.1779
1.25369e-008,1.1778
1.25755e-008,1.1777
1.26140e-008,1.1777
1.26526e-008,1.1792
1.26912e-008,1.1839
1.27297e-008,1.1837
1.27683e-008,1.1620
1.28069e-008,1.0966
1.28455e-008,0.9821
1.28841e-008,0.8546
1.29226e-008,0.7410
1.29612e-008,0.6371
1.29998e-008,0.5483
1.30383e-008,0.4816
1.30769e-008,0.4369
1.31155e-008,0.4013
1.31541e-008,0.3694
1.31926e-008,0.3716
1.32312e-008,0.4106
1.32698e-008,0.4827
1.33084e-008,0.5846
1.33470e-008,0.7020
1.33855e-008,0.8050
1.34241e-008,0.8846
1.34627e-008,0.9520
1.35012e-008,1.0077
1.35398e-008,1.0517
1.35784e-008,1.0890
1.36170e-008,1.1362
1.36555e-008,1.1577
1.36941e-008,1.1488
1.37327e-008,1.1173
1.37713e-008,1.0372
1.38099e-008,0.9202
1.38484e-008,0.7995
1.38870e-008,0.6845
1.39256e-008,0.5816
1.39641e-008,0.5032
1.40027e-008,0.4512
1.40413e-008,0.4155
1.40799e-008,0.3898
1.41185e-008,0.3736
1.41570e-008,0.3601
1.41956e-008,0.3496
1.42342e-008,0.3429
1.42728e-008,0.3335
1.43113e-008,0.3234
1.43499e-008,0.3181
1.43885e-008,0.3163
1.44270e-008,0.3154
1.44656e-008,0.3171
1.45042e-008,0.3208
1.45428e-008,0.3251
1.45814e-008,0.3375
1.46199e-008,0.3723
1.46585e-008,0.4434
1.46971e-008,0.5528
1.47357e-008,0.6833
1.47742e-008,0.7979
1.48128e-008,0.8756
1.48514e-008,0.9384
1.48899e-008,0.9941
1.49285e-008,1.0396
1.49671e-008,1.0742
1.50057e-008,1.1188
1.50443e-008,1.1577
1.50828e-008,1.1557
1.51214e-008,1.1345
1.51600e-008,1.0782
1.51985e-008,0.9775
1.52371e-008,0.8567
1.52757e-008,0.7369
1.53143e-008,0.6240
1.53528e-008,0.5335
1.53914e-008,0.4711
1.54300e-008,0.4298
1.54686e-008,0.3998
1.55071e-008,0.3809
1.55457e-008,0.3673
1.55843e-008,0.3535
1.56229e-008,0.3451
1.56615e-008,0.3380
1.57000e-008,0.3284
1.57386e-008,0.3205
1.57772e-008,0.3168
1.58158e-008,0.3151
1.58543e-008,0.3157
1.58929e-008,0.3191
1.59315e-008,0.3222
1.59701e-008,0.3232
1.60086e-008,0.3236
1.60472e-008,0.3232
1.60858e-008,0.3220
1.61243e-008,0.3217
1.61629e-008,0.3216
1.62015e-008,0.3207
1.62401e-008,0.3199
1.62786e-008,0.3198
1.63172e-008,0.3201
1.63558e-008,0.3204
1.63944e-008,0.3209
1.64329e-008,0.3211
1.64715e-008,0.3207
1.65101e-008,0.3204
1.65487e-008,0.3201
1.65873e-008,0.3200
1.66258e-008,0.3201
1.66644e-008,0.3203
1.67030e-008,0.3202
1.67416e-008,0.3201
1.67801e-008,0.3202
1.68187e-008,0.3203
1.68573e-008,0.3203
1.68959e-008,0.3204
1.69344e-008,0.3203
1.69730e-008,0.3202
1.70116e-008,0.3202
1.70501e-008,0.3202
1.70887e-008,0.3202
1.71273e-008,0.3202
1.71659e-008,0.3203
1.72044e-008,0.3202
1.72430e-008,0.3202
1.72816e-008,0.3202
1.73202e-008,0.3202
1.73588e-008,0.3202
1.73973e-008,0.3202
1.74359e-008,0.3202
1.74745e-008,0.3202
1.75131e-008,0.3202
1.75516e-008,0.3202
1.75902e-008,0.3202
1.76288e-008,0.3202
1.76674e-008,0.3202
1.77059e-008,0.3202
1.77445e-008,0.3202
1.77831e-008,0.3203
1.78216e-008,0.3225
1.78602e-008,0.3330
1.78988e-008,0.3635
1.79374e-008,0.4304
1.79759e-008,0.5375
1.80145e-008,0.6682
1.80531e-008,0.7875
1.80917e-008,0.8691
1.81302e-008,0.9321
1.81688e-008,0.9880
1.82074e-008,1.0347
1.82460e-008,1.0701
1.82846e-008,1.1124
1.83231e-008,1.1549
1.83617e-008,1.1569
1.84003e-008,1.1378
1.84389e-008,1.0867
1.84774e-008,0.9906
1.85160e-008,0.8703
1.85546e-008,0.7499
1.85932e-008,0.6354
1.86317e-008,0.5417
1.86703e-008,0.4763
1.87089e-008,0.4334
1.87474e-008,0.3976
1.87860e-008,0.3711
1.88246e-008,0.3780
1.88632e-008,0.4132
1.89017e-008,0.4854
1.89403e-008,0.5941
1.89789e-008,0.7153
1.90175e-008,0.8136
1.90560e-008,0.8886
1.90946e-008,0.9542
1.91332e-008,1.0099
1.91718e-008,1.0541
1.92104e-008,1.0863
1.92489e-008,1.1072
1.92875e-008,1.1202
1.93261e-008,1.1310
1.93647e-008,1.1402
1.94032e-008,1.1506
1.94418e-008,1.1632
1.94804e-008,1.1727
1.95190e-008,1.1739
1.95575e-008,1.1716
1.95961e-008,1.1716
1.96347e-008,1.1730
1.96732e-008,1.1741
1.97118e-008,1.1748
1.97504e-008,1.1750
1.97890e-008,1.1747
1.98275e-008,1.1747
1.98661e-008,1.1751
1.99047e-008,1.1762
1.99433e-008,1.1780
1.99819e-008,1.1790
2.00204e-008,1.1780
2.00590e-008,1.1768
2.00976e-008,1.1769
2.01362e-008,1.1775
2.01747e-008,1.1777
2.02133e-008,1.1779
2.02519e-008,1.1779
2.02905e-008,1.1777
2.03290e-008,1.1776
2.03676e-008,1.1776
2.04062e-008,1.1778
2.04447e-008,1.1781
2.04833e-008,1.1781
2.05219e-008,1.1777
2.05605e-008,1.1775
2.05990e-008,1.1776
2.06376e-008,1.1778
2.06762e-008,1.1779
2.07148e-008,1.1778
2.07533e-008,1.1778
2.07919e-008,1.1778
2.08305e-008,1.1777
2.08691e-008,1.1777
2.09077e-008,1.1778
2.09462e-008,1.1779
2.09848e-008,1.1779
2.10234e-008,1.1777
2.10620e-008,1.1778
2.11005e-008,1.1798
2.11391e-008,1.1845
2.11777e-008,1.1823
2.12163e-008,1.1553
2.12548e-008,1.0818
2.12934e-008,0.9621
2.13320e-008,0.8362
2.13705e-008,0.7245
2.14091e-008,0.6223
2.14477e-008,0.5365
2.14863e-008,0.4734
2.15248e-008,0.4315
2.15634e-008,0.4011
2.16020e-008,0.3782
2.16406e-008,0.3639
2.16791e-008,0.3559
2.17177e-008,0.3492
2.17563e-008,0.3382
2.17949e-008,0.3252
2.18335e-008,0.3184
2.18720e-008,0.3175
2.19106e-008,0.3172
2.19492e-008,0.3175
2.19878e-008,0.3198
2.20263e-008,0.3228
2.20649e-008,0.3287
2.21035e-008,0.3490
2.21420e-008,0.4000
2.21806e-008,0.4918
2.22192e-008,0.6143
2.22578e-008,0.7411
2.22963e-008,0.8371
2.23349e-008,0.9058
2.23735e-008,0.9661
2.24121e-008,1.0172
2.24506e-008,1.0569
2.24892e-008,1.0857
2.25278e-008,1.1066
2.25664e-008,1.1195
2.26050e-008,1.1280
2.26435e-008,1.1377
2.26821e-008,1.1507
2.27207e-008,1.1645
2.27593e-008,1.1733
2.27978e-008,1.1734
2.28364e-008,1.1705
2.28750e-008,1.1704
2.29136e-008,1.1720
2.29521e-008,1.1739
2.29907e-008,1.1801
2.30293e-008,1.1853
2.30678e-008,1.1749
2.31064e-008,1.1323
2.31450e-008,1.0401
2.31836e-008,0.9150
2.32221e-008,0.7957
2.32607e-008,0.6868
2.32993e-008,0.5877
2.33379e-008,0.5090
2.33764e-008,0.4550
2.34150e-008,0.4182
2.34536e-008,0.3826
2.34922e-008,0.3658
2.35308e-008,0.3886
2.35693e-008,0.4435
2.36079e-008,0.5321
2.36465e-008,0.6453
2.36851e-008,0.7594
2.37236e-008,0.8489
2.37622e-008,0.9212
2.38008e-008,0.9820
2.38394e-008,1.0317
2.38779e-008,1.0708
2.39165e-008,1.1162
2.39551e-008,1.1536
2.39936e-008,1.1543
2.40322e-008,1.1376
2.40708e-008,1.0819
2.41094e-008,0.9785
2.41479e-008,0.8565
2.41865e-008,0.7394
2.42251e-008,0.6286
2.42637e-008,0.5372
2.43023e-008,0.4730
2.43408e-008,0.4311
2.43794e-008,0.4009
2.44180e-008,0.3810
2.44566e-008,0.3665
2.44951e-008,0.3536
2.45337e-008,0.3461
2.45723e-008,0.3385
2.46109e-008,0.3278
2.46494e-008,0.3199
2.46880e-008,0.3171
2.47266e-008,0.3157
2.47651e-008,0.3158
2.48037e-008,0.3188
2.48423e-008,0.3221
2.48809e-008,0.3232
2.49194e-008,0.3233
2.49580e-008,0.3229
2.49966e-008,0.3222
2.50352e-008,0.3221
2.50737e-008,0.3216
2.51123e-008,0.3205
2.51509e-008,0.3197
2.51895e-008,0.3200
2.52281e-008,0.3203
2.52666e-008,0.3203
2.53052e-008,0.3214
2.53438e-008,0.3268
2.53824e-008,0.3443
2.54209e-008,0.3893
2.54595e-008,0.4756
2.54981e-008,0.5967
2.55367e-008,0.7279
2.55752e-008,0.8298
2.56138e-008,0.8994
2.56524e-008,0.9591
2.56909e-008,1.0113
2.57295e-008,1.0526
2.57681e-008,1.0860
2.58067e-008,1.1342
2.58452e-008,1.1610
2.58838e-008,1.1499
2.59224e-008,1.1191
2.59610e-008,1.0462
2.59995e-008,0.9349
2.60381e-008,0.8135
2.60767e-008,0.6946
2.61153e-008,0.5880
2.61539e-008,0.5075
2.61924e-008,0.4543
2.62310e-008,0.4167
2.62696e-008,0.3811
2.63082e-008,0.3698
2.63467e-008,0.3916
2.63853e-008,0.4418
2.64239e-008,0.5327
2.64625e-008,0.6517
2.65010e-008,0.7655
2.65396e-008,0.8503
2.65782e-008,0.9204
2.66167e-008,0.9816
2.66553e-008,1.0322
2.66939e-008,1.0707
2.67325e-008,1.0974
2.67710e-008,1.1137
2.68096e-008,1.1255
2.68482e-008,1.1357
2.68868e-008,1.1448
2.69254e-008,1.1563
2.69639e-008,1.1685
2.70025e-008,1.1742
2.70411e-008,1.1727
2.70797e-008,1.1713
2.71182e-008,1.1723
2.71568e-008,1.1736
2.71954e-008,1.1745
2.72340e-008,1.1749
2.72725e-008,1.1749
2.73111e-008,1.1747
2.73497e-008,1.1749
2.73882e-008,1.1755
2.74268e-008,1.1770
2.74654e-008,1.1787
2.75040e-008,1.1788
2.75425e-008,1.1773
2.75811e-008,1.1767
2.76197e-008,1.1772
2.76583e-008,1.1789
2.76968e-008,1.1836
2.77354e-008,1.1842
2.77740e-008,1.1644
2.78126e-008,1.1021
2.78512e-008,0.9898
2.78897e-008,0.8619
2.79283e-008,0.7479
2.79669e-008,0.6435
2.80055e-008,0.5531
2.80440e-008,0.4846
2.80826e-008,0.4389
2.81212e-008,0.4070
2.81598e-008,0.3824
2.81983e-008,0.3663
2.82369e-008,0.3573
2.82755e-008,0.3508
2.83140e-008,0.3409
2.83526e-008,0.3276
2.83912e-008,0.3192
2.84298e-008,0.3176
2.84683e-008,0.3174
2.85069e-008,0.3173
2.85455e-008,0.3191
2.85841e-008,0.3221
2.86226e-008,0.3268
2.86612e-008,0.3427
2.86998e-008,0.3857
2.87384e-008,0.4689
2.87770e-008,0.5865
2.88155e-008,0.7156
2.88541e-008,0.8198
2.88927e-008,0.8921
2.89313e-008,0.9540
2.89698e-008,1.0072
2.90084e-008,1.0494
2.90470e-008,1.0828
2.90855e-008,1.1300
2.91241e-008,1.1605
2.91627e-008,1.1517
2.92013e-008,1.1243
2.92398e-008,1.0565
2.92784e-008,0.9475
2.93170e-008,0.8255
2.93556e-008,0.7063
2.93941e-008,0.5983
2.94327e-008,0.5151
2.94713e-008,0.4591
2.95099e-008,0.4212
2.95485e-008,0.3938
2.95870e-008,0.3771
2.96256e-008,0.3636
2.96642e-008,0.3509
2.97028e-008,0.3435
2.97413e-008,0.3358
2.97799e-008,0.3261
2.98185e-008,0.3191
2.98570e-008,0.3161
2.98956e-008,0.3150
2.99342e-008,0.3164
2.99728e-008,0.3200
3.00113e-008,0.3226
3.00499e-008,0.3233
3.00885e-008,0.3235
3.01271e-008,0.3229
3.01657e-008,0.3219
3.02042e-008,0.3217
3.02428e-008,0.3214
3.02814e-008,0.3204
3.03199e-008,0.3197
3.03585e-008,0.3199
3.03971e-008,0.3202
3.04357e-008,0.3205
3.04743e-008,0.3210
3.05128e-008,0.3210
3.05514e-008,0.3206
3.05900e-008,0.3203
3.06285e-008,0.3201
3.06671e-008,0.3200
3.07057e-008,0.3202
3.07443e-008,0.3203
3.07829e-008,0.3201
3.08214e-008,0.3201
3.08600e-008,0.3202
3.08986e-008,0.3203
3.09372e-008,0.3203
3.09757e-008,0.3204
3.10143e-008,0.3203
3.10529e-008,0.3202
3.10914e-008,0.3201
3.11300e-008,0.3202
3.11686e-008,0.3202
3.12072e-008,0.3203
3.12458e-008,0.3203
3.12843e-008,0.3202
3.13229e-008,0.3202
3.13615e-008,0.3202
3.14000e-008,0.3207
3.14386e-008,0.3253
3.14772e-008,0.3423
3.15158e-008,0.3860
3.15544e-008,0.4704
3.15929e-008,0.5902
3.16315e-008,0.7215
3.16701e-008,0.8255
3.17087e-008,0.8961
3.17472e-008,0.9562
3.17858e-008,1.0087
3.18244e-008,1.0506
3.18629e-008,1.0845
3.19015e-008,1.1332
3.19401e-008,1.1606
3.19787e-008,1.1507
3.20173e-008,1.1221
3.20558e-008,1.0519
3.20944e-008,0.9417
3.21330e-008,0.8201
3.21715e-008,0.7011
3.22101e-008,0.5933
3.22487e-008,0.5112
3.22873e-008,0.4566
3.23259e-008,0.4187
3.23644e-008,0.3837
3.24030e-008,0.3698
3.24416e-008,0.3894
3.24801e-008,0.4378
3.25187e-008,0.5269
3.25573e-008,0.6450
3.25959e-008,0.7599
3.26344e-008,0.8463
3.26730e-008,0.9168
3.27116e-008,0.9785
3.27502e-008,1.0297
3.27888e-008,1.0688
3.28273e-008,1.0963
3.28659e-008,1.1132
3.29045e-008,1.1249
3.29430e-008,1.1350
3.29816e-008,1.1442
3.30202e-008,1.1557
3.30588e-008,1.1679
3.30974e-008,1.1741
3.31359e-008,1.1729
3.31745e-008,1.1713
3.32131e-008,1.1721
3.32516e-008,1.1735
3.32902e-008,1.1744
3.33288e-008,1.1749
3.33674e-008,1.1749
3.34060e-008,1.1747
3.34445e-008,1.1748
3.34831e-008,1.1754
3.35217e-008,1.1769
3.35603e-008,1.1786
3.35988e-008,1.1788
3.36374e-008,1.1774
3.36760e-008,1.1766
3.37145e-008,1.1771
3.37531e-008,1.1776
3.37917e-008,1.1778
3.38303e-008,1.1779
3.38689e-008,1.1779
3.39074e-008,1.1776
3.39460e-008,1.1775
3.39846e-008,1.1776
3.40231e-008,1.1779
3.40617e-008,1.1782
3.41003e-008,1.1780
3.41389e-008,1.1776
3.41775e-008,1.1775
3.42160e-008,1.1784
3.42546e-008,1.1826
3.42932e-008,1.1851
3.43318e-008,1.1713
3.43703e-008,1.1200
3.44089e-008,1.0169
3.44475e-008,0.8883
3.44860e-008,0.7710
3.45246e-008,0.6646
3.45632e-008,0.5707
3.46018e-008,0.4975
3.46404e-008,0.4474
3.46789e-008,0.4131
3.47175e-008,0.3870
3.47561e-008,0.3690
3.47946e-008,0.3588
3.48332e-008,0.3523
3.48718e-008,0.3435
3.49104e-008,0.3304
3.49490e-008,0.3203
3.49875e-008,0.3176
3.50261e-008,0.3174
3.50647e-008,0.3172
3.51032e-008,0.3186
3.51418e-008,0.3215
3.51804e-008,0.3253
3.52190e-008,0.3376
3.52575e-008,0.3734
3.52961e-008,0.4477
3.53347e-008,0.5594
3.53733e-008,0.6889
3.54119e-008,0.8008
3.54504e-008,0.8779
3.54890e-008,0.9413
3.55276e-008,0.9967
3.55661e-008,1.0415
3.56047e-008,1.0755
3.56433e-008,1.1195
3.56819e-008,1.1579
3.57205e-008,1.1551
3.57590e-008,1.1328
3.57976e-008,1.0751
3.58362e-008,0.9730
3.58747e-008,0.8515
3.59133e-008,0.7314
3.59519e-008,0.6196
3.59905e-008,0.5305
3.60290e-008,0.4690
3.60676e-008,0.4281
3.61062e-008,0.3913
3.61448e-008,0.3692
3.61834e-008,0.3819
3.62219e-008,0.4211
3.62605e-008,0.4995
3.62991e-008,0.6122
3.63376e-008,0.7320
3.63762e-008,0.8255
3.64148e-008,0.8987
3.64534e-008,0.9633
3.64920e-008,1.0175
3.65305e-008,1.0599
3.65691e-008,1.1011
3.66077e-008,1.1463
3.66462e-008,1.1578
3.66848e-008,1.1449
3.67234e-008,1.1005
3.67620e-008,1.0088
3.68006e-008,0.8903
3.68391e-008,0.7717
3.68777e-008,0.6569
3.69163e-008,0.5585
3.69549e-008,0.4876
3.69934e-008,0.4412
3.70320e-008,0.4053
3.70706e-008,0.3742
3.71091e-008,0.3739
3.71477e-008,0.4051
3.71863e-008,0.4708
3.72249e-008,0.5738
3.72635e-008,0.6947
3.73020e-008,0.7989
3.73406e-008,0.8771
3.73792e-008,0.9442
3.74177e-008,1.0013
3.74563e-008,1.0474
3.74949e-008,1.0816
3.75335e-008,1.1044
3.75721e-008,1.1181
3.76106e-008,1.1291
3.76492e-008,1.1388
3.76878e-008,1.1489
3.77263e-008,1.1611
3.77649e-008,1.1714
3.78035e-008,1.1742
3.78421e-008,1.1721
3.78806e-008,1.1716
3.79192e-008,1.1727
3.79578e-008,1.1739
3.79964e-008,1.1747
3.80350e-008,1.1750
3.80735e-008,1.1748
3.81121e-008,1.1747
3.81507e-008,1.1751
3.81892e-008,1.1761
3.82278e-008,1.1777
3.82664e-008,1.1789
3.83050e-008,1.1783
3.83436e-008,1.1770
3.83821e-008,1.1768
3.84207e-008,1.1774
3.84593e-008,1.1777
3.84978e-008,1.1779
3.85364e-008,1.1779
3.85750e-008,1.1778
3.86136e-008,1.1776
3.86521e-008,1.1776
3.86907e-008,1.1778
3.87293e-008,1.1781
3.87679e-008,1.1782
3.88065e-008,1.1778
3.88450e-008,1.1775
3.88836e-008,1.1776
3.89222e-008,1.1778
3.89607e-008,1.1779
3.89993e-008,1.1779
3.90379e-008,1.1779
3.90765e-008,1.1778
3.91151e-008,1.1777
3.91536e-008,1.1777
3.91922e-008,1.1778
3.92308e-008,1.1779
3.92693e-008,1.1779
3.93079e-008,1.1778
3.93465e-008,1.1777
3.93851e-008,1.1778
3.94237e-008,1.1778
3.94622e-008,1.1778
3.95008e-008,1.1778
3.95394e-008,1.1778
3.95780e-008,1.1778
3.96165e-008,1.1778
3.96551e-008,1.1778
3.96937e-008,1.1778
3.97322e-008,1.1778
3.97708e-008,1.1778
3.98094e-008,1.1778
3.98480e-008,1.1778
3.98866e-008,1.1778
3.99251e-008,1.1778
3.99637e-008,1.1778
4.00023e-008,1.1778
4.00408e-008,1.1778
4.00794e-008,1.1778
4.01180e-008,1.1778
4.01566e-008,1.1778
4.01952e-008,1.1778
4.02337e-008,1.1778
4.02723e-008,1.1778
4.03109e-008,1.1784
4.03494e-008,1.1822
4.03880e-008,1.1852
4.04266e-008,1.1728
4.04652e-008,1.1242
4.05037e-008,1.0237
4.05423e-008,0.8954
4.05809e-008,0.7771
4.06195e-008,0.6702
4.06581e-008,0.5753
4.06966e-008,0.5009
4.07352e-008,0.4498
4.07738e-008,0.4132
4.08123e-008,0.3771
4.08509e-008,0.3661
4.08895e-008,0.3944
4.09281e-008,0.4550
4.09667e-008,0.5482
4.10052e-008,0.6633
4.10438e-008,0.7740
4.10824e-008,0.8599
4.11209e-008,0.9310
4.11595e-008,0.9906
4.11981e-008,1.0385
4.12367e-008,1.0762
4.12752e-008,1.1220
4.13138e-008,1.1554
4.13524e-008,1.1530
4.13910e-008,1.1324
4.14296e-008,1.0692
