.HEADER
..NAMES
Time,V U4.R2
2.28485e-008,0.3104
2.28852e-008,0.3135
2.29219e-008,0.3193
2.29586e-008,0.3252
2.29952e-008,0.3288
2.30319e-008,0.3289
2.30686e-008,0.3256
2.31052e-008,0.3205
2.31419e-008,0.3167
2.31786e-008,0.3185
2.32153e-008,0.3318
2.32519e-008,0.3629
2.32886e-008,0.4159
2.33253e-008,0.4890
2.33620e-008,0.5759
2.33987e-008,0.6681
2.34353e-008,0.7576
2.34720e-008,0.8354
2.35087e-008,0.8928
2.35454e-008,0.9261
2.35820e-008,0.9395
2.36187e-008,0.9414
2.36554e-008,0.9392
2.36920e-008,0.9380
2.37287e-008,0.9407
2.37654e-008,0.9481
2.38021e-008,0.9589
2.38387e-008,0.9704
2.38754e-008,0.9802
2.39121e-008,0.9866
2.39488e-008,0.9902
2.39855e-008,0.9934
2.40221e-008,0.9993
2.40588e-008,1.0101
2.40955e-008,1.0261
2.41322e-008,1.0453
2.41688e-008,1.0646
2.42055e-008,1.0805
2.42422e-008,1.0901
2.42788e-008,1.0924
2.43155e-008,1.0885
2.43522e-008,1.0812
2.43889e-008,1.0741
2.44255e-008,1.0703
2.44622e-008,1.0718
2.44989e-008,1.0788
2.45356e-008,1.0892
2.45723e-008,1.0995
2.46089e-008,1.1065
2.46456e-008,1.1090
2.46823e-008,1.1073
2.47190e-008,1.1031
2.47556e-008,1.0983
2.47923e-008,1.0947
2.48290e-008,1.0937
2.48657e-008,1.0955
2.49023e-008,1.0997
2.49390e-008,1.1046
2.49757e-008,1.1083
2.50123e-008,1.1097
2.50490e-008,1.1086
2.50857e-008,1.1045
2.51224e-008,1.0948
2.51590e-008,1.0738
2.51957e-008,1.0352
2.52324e-008,0.9770
2.52691e-008,0.9016
2.53058e-008,0.8126
2.53424e-008,0.7155
2.53791e-008,0.6217
2.54158e-008,0.5441
2.54525e-008,0.4903
2.54891e-008,0.4609
2.55258e-008,0.4523
2.55625e-008,0.4574
2.55991e-008,0.4677
2.56358e-008,0.4757
2.56725e-008,0.4770
2.57092e-008,0.4708
2.57458e-008,0.4591
2.57825e-008,0.4458
2.58192e-008,0.4348
2.58559e-008,0.4280
2.58926e-008,0.4244
2.59292e-008,0.4214
2.59659e-008,0.4164
2.60026e-008,0.4097
2.60393e-008,0.4062
2.60759e-008,0.4153
2.61126e-008,0.4466
2.61493e-008,0.5043
2.61859e-008,0.5848
2.62226e-008,0.6802
2.62593e-008,0.7807
2.62960e-008,0.8723
2.63326e-008,0.9395
2.63693e-008,0.9736
2.64060e-008,0.9783
2.64427e-008,0.9645
2.64794e-008,0.9442
2.65160e-008,0.9278
2.65527e-008,0.9220
2.65894e-008,0.9285
2.66261e-008,0.9445
2.66627e-008,0.9642
2.66994e-008,0.9814
2.67361e-008,0.9914
2.67727e-008,0.9934
2.68094e-008,0.9906
2.68461e-008,0.9890
2.68828e-008,0.9940
2.69194e-008,1.0089
2.69561e-008,1.0320
2.69928e-008,1.0562
2.70295e-008,1.0690
2.70662e-008,1.0561
2.71028e-008,1.0107
2.71395e-008,0.9352
2.71762e-008,0.8363
2.72129e-008,0.7240
2.72495e-008,0.6147
2.72862e-008,0.5274
2.73229e-008,0.4731
2.73595e-008,0.4509
2.73962e-008,0.4523
2.74329e-008,0.4658
2.74696e-008,0.4801
2.75062e-008,0.4871
2.75429e-008,0.4840
2.75796e-008,0.4723
2.76163e-008,0.4564
2.76530e-008,0.4420
2.76896e-008,0.4340
2.77263e-008,0.4338
2.77630e-008,0.4384
2.77997e-008,0.4420
2.78363e-008,0.4389
2.78730e-008,0.4259
2.79097e-008,0.4035
2.79463e-008,0.3753
2.79830e-008,0.3474
2.80197e-008,0.3259
2.80564e-008,0.3150
2.80930e-008,0.3153
2.81297e-008,0.3245
2.81664e-008,0.3381
2.82031e-008,0.3506
2.82398e-008,0.3569
2.82764e-008,0.3546
2.83131e-008,0.3448
2.83498e-008,0.3317
2.83865e-008,0.3200
2.84231e-008,0.3131
2.84598e-008,0.3120
2.84965e-008,0.3156
2.85331e-008,0.3216
2.85698e-008,0.3275
2.86065e-008,0.3309
2.86432e-008,0.3304
2.86798e-008,0.3262
2.87165e-008,0.3199
2.87532e-008,0.3146
2.87899e-008,0.3142
2.88266e-008,0.3230
2.88632e-008,0.3469
2.88999e-008,0.3907
2.89366e-008,0.4551
2.89733e-008,0.5362
2.90099e-008,0.6263
2.90466e-008,0.7175
2.90833e-008,0.8016
2.91199e-008,0.8694
2.91566e-008,0.9142
2.91933e-008,0.9362
2.92300e-008,0.9425
2.92666e-008,0.9411
2.93033e-008,0.9383
2.93400e-008,0.9381
2.93767e-008,0.9427
2.94133e-008,0.9520
2.94500e-008,0.9639
2.94867e-008,0.9756
2.95234e-008,0.9847
2.95601e-008,0.9901
2.95967e-008,0.9932
2.96334e-008,0.9974
2.96701e-008,1.0057
2.97068e-008,1.0196
2.97434e-008,1.0387
2.97801e-008,1.0590
2.98168e-008,1.0720
2.98534e-008,1.0658
2.98901e-008,1.0305
2.99268e-008,0.9653
2.99635e-008,0.8766
3.00002e-008,0.7723
3.00368e-008,0.6630
3.00735e-008,0.5657
3.01102e-008,0.4963
3.01469e-008,0.4598
3.01835e-008,0.4506
3.02202e-008,0.4589
3.02569e-008,0.4737
3.02935e-008,0.4858
3.03302e-008,0.4892
3.03669e-008,0.4830
3.04036e-008,0.4696
3.04403e-008,0.4537
3.04769e-008,0.4411
3.05136e-008,0.4352
3.05503e-008,0.4360
3.05869e-008,0.4393
3.06236e-008,0.4392
3.06603e-008,0.4317
3.06970e-008,0.4178
3.07336e-008,0.4041
3.07703e-008,0.4028
3.08070e-008,0.4258
3.08437e-008,0.4792
3.08804e-008,0.5596
3.09170e-008,0.6583
3.09537e-008,0.7646
3.09904e-008,0.8630
3.10270e-008,0.9356
3.10637e-008,0.9730
3.11004e-008,0.9788
3.11371e-008,0.9648
3.11738e-008,0.9441
3.12104e-008,0.9279
3.12471e-008,0.9229
3.12838e-008,0.9305
3.13205e-008,0.9472
3.13571e-008,0.9672
3.13938e-008,0.9841
3.14305e-008,0.9931
3.14671e-008,0.9934
3.15038e-008,0.9887
3.15405e-008,0.9854
3.15772e-008,0.9896
3.16139e-008,1.0046
3.16505e-008,1.0287
3.16872e-008,1.0538
3.17239e-008,1.0666
3.17605e-008,1.0526
3.17972e-008,1.0055
3.18339e-008,0.9282
3.18706e-008,0.8274
3.19072e-008,0.7136
3.19439e-008,0.6040
3.19806e-008,0.5180
3.20173e-008,0.4659
3.20540e-008,0.4462
3.20906e-008,0.4500
3.21273e-008,0.4652
3.21640e-008,0.4803
3.22006e-008,0.4874
3.22373e-008,0.4841
3.22740e-008,0.4721
3.23107e-008,0.4560
3.23474e-008,0.4415
3.23840e-008,0.4335
3.24207e-008,0.4333
3.24574e-008,0.4378
3.24941e-008,0.4412
3.25307e-008,0.4378
3.25674e-008,0.4245
3.26041e-008,0.4019
3.26407e-008,0.3738
3.26774e-008,0.3463
3.27141e-008,0.3255
3.27508e-008,0.3151
3.27875e-008,0.3158
3.28241e-008,0.3251
3.28608e-008,0.3385
3.28975e-008,0.3506
3.29341e-008,0.3564
3.29708e-008,0.3537
3.30075e-008,0.3438
3.30442e-008,0.3308
3.30808e-008,0.3195
3.31175e-008,0.3131
3.31542e-008,0.3125
3.31909e-008,0.3162
3.32276e-008,0.3221
3.32642e-008,0.3277
3.33009e-008,0.3308
3.33376e-008,0.3302
3.33742e-008,0.3259
3.34109e-008,0.3198
3.34476e-008,0.3149
3.34843e-008,0.3151
3.35210e-008,0.3252
3.35576e-008,0.3510
3.35943e-008,0.3971
3.36310e-008,0.4639
3.36677e-008,0.5466
3.37043e-008,0.6374
3.37410e-008,0.7286
3.37777e-008,0.8114
3.38143e-008,0.8769
3.38510e-008,0.9187
3.38877e-008,0.9382
3.39244e-008,0.9429
3.39611e-008,0.9408
3.39977e-008,0.9379
3.40344e-008,0.9382
3.40711e-008,0.9434
3.41077e-008,0.9532
3.41444e-008,0.9654
3.41811e-008,0.9771
3.42178e-008,0.9858
3.42545e-008,0.9908
3.42911e-008,0.9937
3.43278e-008,0.9978
3.43645e-008,1.0061
3.44012e-008,1.0197
3.44378e-008,1.0377
3.44745e-008,1.0574
3.45112e-008,1.0753
3.45478e-008,1.0881
3.45845e-008,1.0937
3.46212e-008,1.0920
3.46579e-008,1.0853
3.46946e-008,1.0771
3.47312e-008,1.0711
3.47679e-008,1.0699
3.48046e-008,1.0748
3.48412e-008,1.0844
3.48779e-008,1.0956
3.49146e-008,1.1048
3.49513e-008,1.1095
3.49879e-008,1.1095
3.50246e-008,1.1059
3.50613e-008,1.1007
3.50980e-008,1.0959
3.51347e-008,1.0933
3.51713e-008,1.0938
3.52080e-008,1.0973
3.52447e-008,1.1024
3.52813e-008,1.1069
3.53180e-008,1.1089
3.53547e-008,1.1075
3.53914e-008,1.1033
3.54281e-008,1.0975
3.54647e-008,1.0919
3.55014e-008,1.0879
3.55381e-008,1.0861
3.55748e-008,1.0867
3.56114e-008,1.0891
3.56481e-008,1.0923
3.56848e-008,1.0949
3.57214e-008,1.0961
3.57581e-008,1.0958
3.57948e-008,1.0943
3.58315e-008,1.0927
3.58682e-008,1.0916
3.59048e-008,1.0916
3.59415e-008,1.0924
3.59782e-008,1.0937
3.60148e-008,1.0948
3.60515e-008,1.0954
3.60882e-008,1.0951
3.61249e-008,1.0942
3.61615e-008,1.0928
3.61982e-008,1.0914
3.62349e-008,1.0903
3.62716e-008,1.0899
3.63083e-008,1.0904
3.63449e-008,1.0912
3.63816e-008,1.0922
3.64183e-008,1.0928
3.64549e-008,1.0930
3.64916e-008,1.0929
3.65283e-008,1.0925
3.65650e-008,1.0920
3.66017e-008,1.0916
3.66383e-008,1.0913
3.66750e-008,1.0913
3.67117e-008,1.0915
3.67484e-008,1.0917
3.67850e-008,1.0917
3.68217e-008,1.0917
3.68584e-008,1.0915
3.68950e-008,1.0913
3.69317e-008,1.0913
3.69684e-008,1.0914
3.70051e-008,1.0917
3.70418e-008,1.0919
3.70784e-008,1.0920
3.71151e-008,1.0920
3.71518e-008,1.0919
3.71884e-008,1.0917
3.72251e-008,1.0915
3.72618e-008,1.0914
3.72985e-008,1.0915
3.73351e-008,1.0917
3.73718e-008,1.0920
3.74085e-008,1.0922
3.74452e-008,1.0923
3.74819e-008,1.0921
3.75185e-008,1.0918
3.75552e-008,1.0915
3.75919e-008,1.0913
3.76285e-008,1.0912
3.76652e-008,1.0913
3.77019e-008,1.0915
3.77386e-008,1.0918
3.77753e-008,1.0920
3.78119e-008,1.0921
3.78486e-008,1.0921
3.78853e-008,1.0919
3.79220e-008,1.0916
3.79586e-008,1.0914
3.79953e-008,1.0913
3.80320e-008,1.0914
3.80686e-008,1.0915
3.81053e-008,1.0918
3.81420e-008,1.0920
3.81787e-008,1.0920
3.82154e-008,1.0920
3.82520e-008,1.0918
3.82887e-008,1.0916
3.83254e-008,1.0914
3.83620e-008,1.0913
3.83987e-008,1.0913
3.84354e-008,1.0915
3.84721e-008,1.0917
3.85088e-008,1.0919
3.85454e-008,1.0919
3.85821e-008,1.0919
3.86188e-008,1.0918
3.86555e-008,1.0916
3.86921e-008,1.0915
3.87288e-008,1.0914
3.87655e-008,1.0914
3.88021e-008,1.0915
3.88388e-008,1.0916
3.88755e-008,1.0917
3.89122e-008,1.0918
3.89489e-008,1.0918
3.89855e-008,1.0917
3.90222e-008,1.0916
3.90589e-008,1.0915
3.90955e-008,1.0914
3.91322e-008,1.0914
3.91689e-008,1.0915
3.92056e-008,1.0916
3.92422e-008,1.0916
3.92789e-008,1.0917
3.93156e-008,1.0917
3.93523e-008,1.0916
3.93890e-008,1.0916
