.HEADER
..NAMES
Time,V U3.J7&K7
8.8387e-009,-0.4885
8.8754e-009,-0.4292
8.9120e-009,-0.3497
8.9487e-009,-0.2522
8.9854e-009,-0.1385
9.0220e-009,-0.0114
9.0587e-009,0.1229
9.0954e-009,0.2537
9.1321e-009,0.3686
9.1688e-009,0.4577
9.2054e-009,0.5136
9.2421e-009,0.5343
9.2788e-009,0.5226
9.3154e-009,0.4831
9.3521e-009,0.4204
9.3888e-009,0.3375
9.4255e-009,0.2362
9.4622e-009,0.1186
9.4988e-009,-0.0118
9.5355e-009,-0.1475
9.5722e-009,-0.2769
9.6088e-009,-0.3878
9.6455e-009,-0.4704
9.6822e-009,-0.5184
9.7189e-009,-0.5311
9.7556e-009,-0.5121
9.7922e-009,-0.4663
9.8289e-009,-0.3983
9.8656e-009,-0.3109
9.9022e-009,-0.2063
9.9389e-009,-0.0863
9.9756e-009,0.0449
1.00123e-008,0.1792
1.00490e-008,0.3045
1.00856e-008,0.4096
1.01223e-008,0.4852
1.01590e-008,0.5261
1.01956e-008,0.5328
1.02323e-008,0.5088
1.02690e-008,0.4591
1.03057e-008,0.3876
1.03424e-008,0.2967
1.03790e-008,0.1881
1.04157e-008,0.0645
1.04524e-008,-0.0694
1.04890e-008,-0.2040
1.05257e-008,-0.3268
1.05624e-008,-0.4266
1.05991e-008,-0.4949
1.06358e-008,-0.5276
1.06724e-008,-0.5264
1.07091e-008,-0.4955
1.07458e-008,-0.4399
1.07824e-008,-0.3636
1.08191e-008,-0.2688
1.08558e-008,-0.1573
1.08925e-008,-0.0319
1.09292e-008,0.1019
1.09658e-008,0.2339
1.10025e-008,0.3520
1.10392e-008,0.4455
1.10758e-008,0.5068
1.11125e-008,0.5330
1.11492e-008,0.5261
1.11859e-008,0.4908
1.12226e-008,0.4315
1.12592e-008,0.3514
1.12959e-008,0.2527
1.13326e-008,0.1372
1.13693e-008,0.0083
1.14059e-008,-0.1273
1.14426e-008,-0.2584
1.14793e-008,-0.3726
1.15159e-008,-0.4598
1.15526e-008,-0.5130
1.15893e-008,-0.5310
1.16260e-008,-0.5166
1.16627e-008,-0.4748
1.16993e-008,-0.4101
1.17360e-008,-0.3258
1.17727e-008,-0.2237
1.18093e-008,-0.1058
1.18460e-008,0.0241
1.18827e-008,0.1587
1.19194e-008,0.2862
1.19561e-008,0.3949
1.19927e-008,0.4754
1.20294e-008,0.5217
1.20661e-008,0.5334
1.21027e-008,0.5139
1.21394e-008,0.4680
1.21761e-008,0.3998
1.22128e-008,0.3117
1.22495e-008,0.2056
1.22861e-008,0.0839
1.23228e-008,-0.0490
1.23595e-008,-0.1842
1.23961e-008,-0.3095
1.24328e-008,-0.4133
1.24695e-008,-0.4866
1.25062e-008,-0.5246
1.25429e-008,-0.5283
1.25795e-008,-0.5017
1.26162e-008,-0.4498
1.26529e-008,-0.3766
1.26895e-008,-0.2847
1.27262e-008,-0.1756
1.27629e-008,-0.0520
1.27996e-008,0.0815
1.28363e-008,0.2150
1.28729e-008,0.3361
1.29096e-008,0.4341
1.29463e-008,0.5005
1.29829e-008,0.5317
1.30196e-008,0.5292
1.30563e-008,0.4975
1.30930e-008,0.4413
1.31297e-008,0.3642
1.31663e-008,0.2683
1.32030e-008,0.1553
1.32397e-008,0.0283
1.32763e-008,-0.1070
1.33130e-008,-0.2397
1.33497e-008,-0.3573
1.33864e-008,-0.4493
1.34231e-008,-0.5080
1.34597e-008,-0.5310
1.34964e-008,-0.5210
1.35331e-008,-0.4828
1.35697e-008,-0.4212
1.36064e-008,-0.3396
1.36431e-008,-0.2401
1.36798e-008,-0.1247
1.37165e-008,0.0037
1.37531e-008,0.1382
1.37898e-008,0.2676
1.38265e-008,0.3801
1.38631e-008,0.4655
1.38998e-008,0.5173
1.39365e-008,0.5342
1.39732e-008,0.5190
1.40099e-008,0.4766
1.40465e-008,0.4113
1.40832e-008,0.3260
1.41199e-008,0.2225
1.41565e-008,0.1030
1.41932e-008,-0.0286
1.42299e-008,-0.1642
1.42666e-008,-0.2918
1.43033e-008,-0.3996
1.43399e-008,-0.4781
1.43766e-008,-0.5217
1.44133e-008,-0.5303
1.44499e-008,-0.5079
1.44866e-008,-0.4593
1.45233e-008,-0.3890
1.45600e-008,-0.2997
1.45967e-008,-0.1932
1.46333e-008,-0.0717
1.46700e-008,0.0603
1.47067e-008,0.1943
1.47433e-008,0.3179
1.47800e-008,0.4200
1.48167e-008,0.4917
1.48534e-008,0.5286
1.48901e-008,0.5315
1.49267e-008,0.5042
1.49634e-008,0.4517
1.50001e-008,0.3776
1.50368e-008,0.2842
1.50734e-008,0.1735
1.51101e-008,0.0481
1.51468e-008,-0.0864
1.51834e-008,-0.2202
1.52201e-008,-0.3406
1.52568e-008,-0.4369
1.52935e-008,-0.5008
1.53301e-008,-0.5293
1.53668e-008,-0.5243
1.54035e-008,-0.4903
1.54402e-008,-0.4322
1.54769e-008,-0.3536
1.55135e-008,-0.2568
1.55502e-008,-0.1435
1.55869e-008,-0.0167
1.56236e-008,0.1176
1.56602e-008,0.2486
1.56969e-008,0.3642
1.57336e-008,0.4541
1.57703e-008,0.5112
1.58069e-008,0.5333
1.58436e-008,0.5228
1.58803e-008,0.4844
1.59169e-008,0.4226
1.59536e-008,0.3403
1.59903e-008,0.2394
1.60270e-008,0.1220
1.60636e-008,-0.0082
1.61003e-008,-0.1440
1.61370e-008,-0.2736
1.61737e-008,-0.3849
1.62104e-008,-0.4681
1.62470e-008,-0.5170
1.62837e-008,-0.5307
1.63204e-008,-0.5128
1.63571e-008,-0.4681
1.63937e-008,-0.4012
1.64304e-008,-0.3148
1.64671e-008,-0.2108
1.65037e-008,-0.0912
1.65404e-008,0.0400
1.65771e-008,0.1748
1.66138e-008,0.3010
1.66504e-008,0.4072
1.66871e-008,0.4839
1.67238e-008,0.5258
1.67605e-008,0.5332
1.67972e-008,0.5098
1.68338e-008,0.4606
1.68705e-008,0.3895
1.69072e-008,0.2991
1.69439e-008,0.1910
1.69805e-008,0.0677
1.70172e-008,-0.0659
1.70539e-008,-0.2007
1.70905e-008,-0.3241
1.71272e-008,-0.4248
1.71639e-008,-0.4941
1.72006e-008,-0.5278
1.72372e-008,-0.5274
1.72739e-008,-0.4972
1.73106e-008,-0.4423
1.73473e-008,-0.3665
1.73840e-008,-0.2724
1.74206e-008,-0.1616
1.74573e-008,-0.0367
1.74940e-008,0.0969
1.75307e-008,0.2293
1.75673e-008,0.3481
1.76040e-008,0.4428
1.76407e-008,0.5052
1.76773e-008,0.5326
1.77140e-008,0.5267
1.77507e-008,0.4920
1.77874e-008,0.4332
1.78240e-008,0.3537
1.78607e-008,0.2555
1.78974e-008,0.1405
1.79341e-008,0.0120
1.79708e-008,-0.1235
1.80074e-008,-0.2549
1.80441e-008,-0.3698
1.80808e-008,-0.4580
1.81175e-008,-0.5124
1.81541e-008,-0.5313
1.81908e-008,-0.5178
1.82275e-008,-0.4767
1.82641e-008,-0.4127
1.83008e-008,-0.3290
1.83375e-008,-0.2276
1.83742e-008,-0.1103
1.84108e-008,0.0192
1.84475e-008,0.1538
1.84842e-008,0.2818
1.85209e-008,0.3916
1.85576e-008,0.4734
1.85942e-008,0.5211
1.86309e-008,0.5340
1.86676e-008,0.5153
1.87043e-008,0.4700
1.87409e-008,0.4021
1.87776e-008,0.3143
1.88143e-008,0.2086
1.88509e-008,0.0872
1.88876e-008,-0.0454
1.89243e-008,-0.1807
1.89610e-008,-0.3064
1.89976e-008,-0.4109
1.90343e-008,-0.4853
1.90710e-008,-0.5245
1.91077e-008,-0.5292
1.91444e-008,-0.5035
1.91810e-008,-0.4523
1.92177e-008,-0.3797
1.92544e-008,-0.2883
1.92911e-008,-0.1798
1.93277e-008,-0.0567
1.93644e-008,0.0762
1.94011e-008,0.2096
1.94377e-008,0.3311
1.94744e-008,0.4299
1.95111e-008,0.4975
1.95478e-008,0.5301
1.95844e-008,0.5292
1.96211e-008,0.4987
1.96578e-008,0.4436
1.96945e-008,0.3672
1.97312e-008,0.2717
1.97678e-008,0.1590
1.98045e-008,0.0321
1.98412e-008,-0.1030
1.98779e-008,-0.2359
1.99145e-008,-0.3539
1.99512e-008,-0.4465
1.99879e-008,-0.5060
2.00245e-008,-0.5302
2.00612e-008,-0.5214
2.00979e-008,-0.4844
2.01346e-008,-0.4238
2.01712e-008,-0.3431
2.02079e-008,-0.2444
2.02446e-008,-0.1293
2.02813e-008,-0.0010
2.03179e-008,0.1339
2.03546e-008,0.2641
2.03913e-008,0.3775
2.04280e-008,0.4640
2.04647e-008,0.5168
2.05013e-008,0.5344
2.05380e-008,0.5199
2.05747e-008,0.4780
2.06114e-008,0.4132
2.06480e-008,0.3283
2.06847e-008,0.2254
2.07214e-008,0.1063
2.07580e-008,-0.0249
2.07947e-008,-0.1606
2.08314e-008,-0.2888
2.08681e-008,-0.3974
2.09047e-008,-0.4769
2.09414e-008,-0.5215
2.09781e-008,-0.5310
2.10148e-008,-0.5093
2.10515e-008,-0.4614
2.10881e-008,-0.3917
2.11248e-008,-0.3030
2.11615e-008,-0.1971
2.11982e-008,-0.0762
2.12348e-008,0.0557
2.12715e-008,0.1898
2.13082e-008,0.3139
2.13448e-008,0.4170
2.13815e-008,0.4899
2.14182e-008,0.5279
2.14549e-008,0.5317
2.14915e-008,0.5052
2.15282e-008,0.4533
2.15649e-008,0.3798
2.16016e-008,0.2870
2.16383e-008,0.1768
2.16749e-008,0.0519
2.17116e-008,-0.0824
2.17483e-008,-0.2165
2.17850e-008,-0.3375
2.18216e-008,-0.4347
2.18583e-008,-0.4998
2.18950e-008,-0.5293
2.19316e-008,-0.5252
2.19683e-008,-0.4919
2.20050e-008,-0.4345
2.20417e-008,-0.3565
2.20783e-008,-0.2603
2.21150e-008,-0.1477
2.21517e-008,-0.0214
2.21884e-008,0.1128
2.22251e-008,0.2441
2.22617e-008,0.3605
2.22984e-008,0.4517
2.23351e-008,0.5100
2.23718e-008,0.5332
2.24084e-008,0.5236
2.24451e-008,0.4859
2.24818e-008,0.4246
2.25184e-008,0.3427
2.25551e-008,0.2423
2.25918e-008,0.1254
2.26285e-008,-0.0044
2.26651e-008,-0.1401
2.27018e-008,-0.2701
2.27385e-008,-0.3822
2.27752e-008,-0.4665
2.28119e-008,-0.5166
2.28485e-008,-0.5315
2.28852e-008,-0.5144
2.29219e-008,-0.4704
2.29586e-008,-0.4040
2.29952e-008,-0.3181
2.30319e-008,-0.2146
2.30686e-008,-0.0956
2.31052e-008,0.0351
2.31419e-008,0.1696
2.31786e-008,0.2959
2.32153e-008,0.4027
2.32519e-008,0.4805
2.32886e-008,0.5239
2.33253e-008,0.5328
2.33620e-008,0.5108
2.33987e-008,0.4627
2.34353e-008,0.3924
2.34720e-008,0.3025
2.35087e-008,0.1947
2.35454e-008,0.0716
2.35820e-008,-0.0619
2.36187e-008,-0.1967
2.36554e-008,-0.3204
2.36920e-008,-0.4217
2.37287e-008,-0.4918
2.37654e-008,-0.5266
2.38021e-008,-0.5274
2.38387e-008,-0.4984
2.38754e-008,-0.4446
2.39121e-008,-0.3698
2.39488e-008,-0.2764
2.39855e-008,-0.1660
2.40221e-008,-0.0415
2.40588e-008,0.0921
2.40955e-008,0.2247
2.41322e-008,0.3441
2.41688e-008,0.4395
2.42055e-008,0.5030
2.42422e-008,0.5314
2.42788e-008,0.5267
2.43155e-008,0.4931
2.43522e-008,0.4352
2.43889e-008,0.3565
2.44255e-008,0.2589
2.44622e-008,0.1442
2.44989e-008,0.0158
2.45356e-008,-0.1201
2.45723e-008,-0.2521
2.46089e-008,-0.3678
2.46456e-008,-0.4569
2.46823e-008,-0.5122
2.47190e-008,-0.5319
2.47556e-008,-0.5189
2.47923e-008,-0.4784
2.48290e-008,-0.4149
2.48657e-008,-0.3319
2.49023e-008,-0.2311
2.49390e-008,-0.1145
2.49757e-008,0.0147
2.50123e-008,0.1494
2.50490e-008,0.2779
2.50857e-008,0.3885
2.51224e-008,0.4714
2.51590e-008,0.5201
2.51957e-008,0.5340
2.52324e-008,0.5161
2.52691e-008,0.4713
2.53058e-008,0.4040
2.53424e-008,0.3169
2.53791e-008,0.2118
2.54158e-008,0.0910
2.54525e-008,-0.0413
2.54891e-008,-0.1767
2.55258e-008,-0.3030
2.55625e-008,-0.4084
2.55991e-008,-0.4839
2.56358e-008,-0.5242
2.56725e-008,-0.5299
2.57092e-008,-0.5049
2.57458e-008,-0.4543
2.57825e-008,-0.3823
2.58192e-008,-0.2915
2.58559e-008,-0.1837
2.58926e-008,-0.0612
2.59292e-008,0.0715
2.59659e-008,0.2051
2.60026e-008,0.3273
2.60393e-008,0.4271
2.60759e-008,0.4960
2.61126e-008,0.5298
2.61493e-008,0.5297
2.61859e-008,0.5000
2.62226e-008,0.4454
2.62593e-008,0.3695
2.62960e-008,0.2746
2.63326e-008,0.1624
2.63693e-008,0.0360
2.64060e-008,-0.0990
2.64427e-008,-0.2320
2.64794e-008,-0.3508
2.65160e-008,-0.4445
2.65527e-008,-0.5053
2.65894e-008,-0.5307
2.66261e-008,-0.5229
2.66627e-008,-0.4865
2.66994e-008,-0.4264
2.67361e-008,-0.3462
2.67727e-008,-0.2479
2.68094e-008,-0.1333
2.68461e-008,-0.0056
2.68828e-008,0.1288
2.69194e-008,0.2590
2.69561e-008,0.3728
2.69928e-008,0.4603
2.70295e-008,0.5144
2.70662e-008,0.5336
2.71028e-008,0.5205
2.71395e-008,0.4798
2.71762e-008,0.4159
2.72129e-008,0.3317
2.72495e-008,0.2291
2.72862e-008,0.1103
2.73229e-008,-0.0208
2.73595e-008,-0.1565
2.73962e-008,-0.2848
2.74329e-008,-0.3940
2.74696e-008,-0.4742
2.75062e-008,-0.5199
2.75429e-008,-0.5307
2.75796e-008,-0.5102
2.76163e-008,-0.4634
2.76530e-008,-0.3947
2.76896e-008,-0.3068
2.77263e-008,-0.2014
2.77630e-008,-0.0807
2.77997e-008,0.0509
2.78363e-008,0.1851
2.78730e-008,0.3098
2.79097e-008,0.4135
2.79463e-008,0.4873
2.79830e-008,0.5264
2.80197e-008,0.5314
2.80564e-008,0.5060
2.80930e-008,0.4551
2.81297e-008,0.3824
2.81664e-008,0.2903
2.82031e-008,0.1805
2.82398e-008,0.0558
2.82764e-008,-0.0788
2.83131e-008,-0.2133
2.83498e-008,-0.3352
2.83865e-008,-0.4333
2.84231e-008,-0.4992
2.84598e-008,-0.5296
2.84965e-008,-0.5261
2.85331e-008,-0.4934
2.85698e-008,-0.4365
2.86065e-008,-0.3592
2.86432e-008,-0.2636
2.86798e-008,-0.1516
2.87165e-008,-0.0257
2.87532e-008,0.1084
2.87899e-008,0.2402
2.88266e-008,0.3574
2.88632e-008,0.4496
2.88999e-008,0.5091
2.89366e-008,0.5333
2.89733e-008,0.5246
2.90099e-008,0.4874
2.90466e-008,0.4266
2.90833e-008,0.3453
2.91199e-008,0.2454
2.91566e-008,0.1290
2.91933e-008,-0.0004
2.92300e-008,-0.1361
2.92666e-008,-0.2664
2.93033e-008,-0.3793
2.93400e-008,-0.4647
2.93767e-008,-0.5158
2.94133e-008,-0.5317
2.94500e-008,-0.5155
2.94867e-008,-0.4722
2.95234e-008,-0.4064
2.95601e-008,-0.3211
2.95967e-008,-0.2183
2.96334e-008,-0.0999
2.96701e-008,0.0304
2.97068e-008,0.1650
2.97434e-008,0.2919
2.97801e-008,0.3996
2.98168e-008,0.4786
2.98534e-008,0.5232
2.98901e-008,0.5331
2.99268e-008,0.5119
2.99635e-008,0.4644
3.00002e-008,0.3946
3.00368e-008,0.3052
3.00735e-008,0.1980
3.01102e-008,0.0755
3.01469e-008,-0.0577
3.01835e-008,-0.1927
3.02202e-008,-0.3170
3.02569e-008,-0.4193
3.02935e-008,-0.4907
3.03302e-008,-0.5268
3.03669e-008,-0.5286
3.04036e-008,-0.5003
3.04403e-008,-0.4470
3.04769e-008,-0.3727
3.05136e-008,-0.2797
3.05503e-008,-0.1698
3.05869e-008,-0.0457
3.06236e-008,0.0877
3.06603e-008,0.2205
3.06970e-008,0.3405
3.07336e-008,0.4369
3.07703e-008,0.5017
3.08070e-008,0.5314
3.08437e-008,0.5276
3.08804e-008,0.4948
3.09170e-008,0.4375
3.09537e-008,0.3592
3.09904e-008,0.2620
3.10270e-008,0.1478
3.10637e-008,0.0198
3.11004e-008,-0.1155
3.11371e-008,-0.2475
3.11738e-008,-0.3636
3.12104e-008,-0.4534
3.12471e-008,-0.5099
3.12838e-008,-0.5310
3.13205e-008,-0.5195
3.13571e-008,-0.4802
3.13938e-008,-0.4178
3.14305e-008,-0.3355
3.14671e-008,-0.2352
3.15038e-008,-0.1189
3.15405e-008,0.0100
3.15772e-008,0.1446
3.16139e-008,0.2735
3.16505e-008,0.3847
3.16872e-008,0.4684
3.17239e-008,0.5183
3.17605e-008,0.5333
3.17972e-008,0.5167
3.18339e-008,0.4730
3.18706e-008,0.4066
3.19072e-008,0.3202
3.19439e-008,0.2155
3.19806e-008,0.0949
3.20173e-008,-0.0375
3.20540e-008,-0.1733
3.20906e-008,-0.3003
3.21273e-008,-0.4066
3.21640e-008,-0.4830
3.22006e-008,-0.5242
3.22373e-008,-0.5306
3.22740e-008,-0.5062
3.23107e-008,-0.4562
3.23474e-008,-0.3848
3.23840e-008,-0.2946
3.24207e-008,-0.1874
3.24574e-008,-0.0653
3.24941e-008,0.0672
3.25307e-008,0.2010
3.25674e-008,0.3239
3.26041e-008,0.4247
3.26407e-008,0.4947
3.26774e-008,0.5296
3.27141e-008,0.5304
3.27508e-008,0.5014
3.27875e-008,0.4474
3.28241e-008,0.3720
3.28608e-008,0.2775
3.28975e-008,0.1659
3.29341e-008,0.0399
3.29708e-008,-0.0949
3.30075e-008,-0.2283
3.30442e-008,-0.3476
3.30808e-008,-0.4422
3.31175e-008,-0.5042
3.31542e-008,-0.5305
3.31909e-008,-0.5236
3.32276e-008,-0.4880
3.32642e-008,-0.4286
3.33009e-008,-0.3490
3.33376e-008,-0.2514
3.33742e-008,-0.1375
3.34109e-008,-0.0102
3.34476e-008,0.1242
3.34843e-008,0.2548
3.35210e-008,0.3695
3.35576e-008,0.4581
3.35943e-008,0.5134
3.36310e-008,0.5336
3.36677e-008,0.5214
3.37043e-008,0.4813
3.37410e-008,0.4179
3.37777e-008,0.3343
3.38143e-008,0.2323
3.38510e-008,0.1140
3.38877e-008,-0.0167
3.39244e-008,-0.1523
3.39611e-008,-0.2811
3.39977e-008,-0.3911
3.40344e-008,-0.4725
3.40711e-008,-0.5193
3.41077e-008,-0.5311
3.41444e-008,-0.5115
3.41811e-008,-0.4653
3.42178e-008,-0.3972
3.42545e-008,-0.3098
3.42911e-008,-0.2050
3.43278e-008,-0.0849
3.43645e-008,0.0464
3.44012e-008,0.1807
3.44378e-008,0.3059
3.44745e-008,0.4107
3.45112e-008,0.4858
3.45478e-008,0.5262
3.45845e-008,0.5322
3.46212e-008,0.5076
3.46579e-008,0.4573
3.46946e-008,0.3850
3.47312e-008,0.2933
3.47679e-008,0.1839
3.48046e-008,0.0597
3.48412e-008,-0.0743
3.48779e-008,-0.2086
3.49146e-008,-0.3307
3.49513e-008,-0.4295
3.49879e-008,-0.4966
3.50246e-008,-0.5283
3.50613e-008,-0.5263
3.50980e-008,-0.4949
3.51347e-008,-0.4391
3.51713e-008,-0.3626
3.52080e-008,-0.2676
3.52447e-008,-0.1559
3.52813e-008,-0.0303
3.53180e-008,0.1036
3.53547e-008,0.2356
3.53914e-008,0.3533
3.54281e-008,0.4463
3.54647e-008,0.5068
3.55014e-008,0.5323
3.55381e-008,0.5248
3.55748e-008,0.4889
3.56114e-008,0.4290
3.56481e-008,0.3484
3.56848e-008,0.2491
3.57214e-008,0.1330
3.57581e-008,0.0037
3.57948e-008,-0.1319
3.58315e-008,-0.2626
3.58682e-008,-0.3759
3.59048e-008,-0.4620
3.59415e-008,-0.5141
3.59782e-008,-0.5311
3.60148e-008,-0.5160
3.60515e-008,-0.4737
3.60882e-008,-0.4089
3.61249e-008,-0.3245
3.61615e-008,-0.2223
3.61982e-008,-0.1042
3.62349e-008,0.0261
3.62716e-008,0.1611
3.63083e-008,0.2888
3.63449e-008,0.3975
3.63816e-008,0.4775
3.64183e-008,0.5230
3.64549e-008,0.5337
3.64916e-008,0.5130
3.65283e-008,0.4660
3.65650e-008,0.3967
3.66017e-008,0.3079
3.66383e-008,0.2013
3.66750e-008,0.0793
3.67117e-008,-0.0537
3.67484e-008,-0.1889
3.67850e-008,-0.3138
3.68217e-008,-0.4169
3.68584e-008,-0.4893
3.68950e-008,-0.5264
3.69317e-008,-0.5290
3.69684e-008,-0.5015
3.70051e-008,-0.4488
3.70418e-008,-0.3751
3.70784e-008,-0.2828
3.71151e-008,-0.1737
3.71518e-008,-0.0501
3.71884e-008,0.0831
3.72251e-008,0.2162
3.72618e-008,0.3369
3.72985e-008,0.4344
3.73351e-008,0.5004
3.73718e-008,0.5311
3.74085e-008,0.5283
3.74452e-008,0.4961
3.74819e-008,0.4394
3.75185e-008,0.3617
3.75552e-008,0.2650
3.75919e-008,0.1514
3.76285e-008,0.0240
3.76652e-008,-0.1113
3.77019e-008,-0.2436
3.77386e-008,-0.3604
3.77753e-008,-0.4513
3.78119e-008,-0.5090
3.78486e-008,-0.5312
