.HEADER
..NAMES
Time,V U3.H7
.DATA
3.02042e-008,0.3206
3.02428e-008,0.3206
3.02814e-008,0.3206
3.03199e-008,0.3206
3.03585e-008,0.3206
3.03971e-008,0.3206
3.04357e-008,0.3206
3.04743e-008,0.3206
3.05128e-008,0.3206
3.05514e-008,0.3206
3.05900e-008,0.3206
3.06285e-008,0.3206
3.06671e-008,0.3206
3.07057e-008,0.3206
3.07443e-008,0.3206
3.07829e-008,0.3206
3.08214e-008,0.3206
3.08600e-008,0.3206
3.08986e-008,0.3206
3.09372e-008,0.3206
3.09757e-008,0.3206
3.10143e-008,0.3206
3.10529e-008,0.3206
3.10914e-008,0.3206
3.11300e-008,0.3206
3.11686e-008,0.3206
3.12072e-008,0.3206
3.12458e-008,0.3206
3.12843e-008,0.3206
3.13229e-008,0.3206
3.13615e-008,0.3206
3.14000e-008,0.3220
3.14386e-008,0.3284
3.14772e-008,0.3478
3.15158e-008,0.3923
3.15544e-008,0.4699
3.15929e-008,0.5771
3.16315e-008,0.6939
3.16701e-008,0.7989
3.17087e-008,0.8853
3.17472e-008,0.9563
3.17858e-008,1.0130
3.18244e-008,1.0559
3.18629e-008,1.0874
3.19015e-008,1.1103
3.19401e-008,1.1286
3.19787e-008,1.1436
3.20173e-008,1.1546
3.20558e-008,1.1623
3.20944e-008,1.1665
3.21330e-008,1.1671
3.21715e-008,1.1666
3.22101e-008,1.1670
3.22487e-008,1.1684
3.22873e-008,1.1701
3.23259e-008,1.1714
3.23644e-008,1.1724
3.24030e-008,1.1735
3.24416e-008,1.1744
3.24801e-008,1.1749
3.25187e-008,1.1752
3.25573e-008,1.1754
3.25959e-008,1.1756
3.26344e-008,1.1761
3.26730e-008,1.1767
3.27116e-008,1.1771
3.27502e-008,1.1774
3.27888e-008,1.1774
3.28273e-008,1.1773
3.28659e-008,1.1773
3.29045e-008,1.1773
3.29430e-008,1.1773
3.29816e-008,1.1773
3.30202e-008,1.1773
3.30588e-008,1.1773
3.30974e-008,1.1774
3.31359e-008,1.1774
3.31745e-008,1.1774
3.32131e-008,1.1773
3.32516e-008,1.1773
3.32902e-008,1.1773
3.33288e-008,1.1773
3.33674e-008,1.1773
3.34060e-008,1.1773
3.34445e-008,1.1773
3.34831e-008,1.1773
3.35217e-008,1.1773
3.35603e-008,1.1773
3.35988e-008,1.1773
3.36374e-008,1.1773
3.36760e-008,1.1773
3.37145e-008,1.1773
3.37531e-008,1.1773
3.37917e-008,1.1774
3.38303e-008,1.1774
3.38689e-008,1.1774
3.39074e-008,1.1774
3.39460e-008,1.1774
3.39846e-008,1.1774
3.40231e-008,1.1774
3.40617e-008,1.1774
3.41003e-008,1.1774
3.41389e-008,1.1774
3.41775e-008,1.1774
3.42160e-008,1.1774
3.42546e-008,1.1774
3.42932e-008,1.1774
3.43318e-008,1.1774
3.43703e-008,1.1774
3.44089e-008,1.1774
3.44475e-008,1.1774
3.44860e-008,1.1774
3.45246e-008,1.1774
3.45632e-008,1.1774
3.46018e-008,1.1774
3.46404e-008,1.1774
3.46789e-008,1.1786
3.47175e-008,1.1812
3.47561e-008,1.1809
3.47946e-008,1.1665
3.48332e-008,1.1215
3.48718e-008,1.0384
3.49104e-008,0.9303
3.49490e-008,0.8143
3.49875e-008,0.7006
3.50261e-008,0.5977
3.50647e-008,0.5132
3.51032e-008,0.4500
3.51418e-008,0.4034
3.51804e-008,0.3722
3.52190e-008,0.3615
3.52575e-008,0.3815
3.52961e-008,0.4390
3.53347e-008,0.5366
3.53733e-008,0.6590
3.54119e-008,0.7775
3.54504e-008,0.8764
3.54890e-008,0.9547
3.55276e-008,1.0144
3.55661e-008,1.0592
3.56047e-008,1.0910
3.56433e-008,1.1125
3.56819e-008,1.1295
3.57205e-008,1.1440
3.57590e-008,1.1551
3.57976e-008,1.1635
3.58362e-008,1.1684
3.58747e-008,1.1693
3.59133e-008,1.1681
3.59519e-008,1.1671
3.59905e-008,1.1674
3.60290e-008,1.1690
3.60676e-008,1.1715
3.61062e-008,1.1757
3.61448e-008,1.1796
3.61834e-008,1.1746
3.62219e-008,1.1461
3.62605e-008,1.0801
3.62991e-008,0.9810
3.63376e-008,0.8673
3.63762e-008,0.7523
3.64148e-008,0.6438
3.64534e-008,0.5507
3.64920e-008,0.4775
3.65305e-008,0.4257
3.65691e-008,0.3910
3.66077e-008,0.3667
3.66462e-008,0.3491
3.66848e-008,0.3365
3.67234e-008,0.3264
3.67620e-008,0.3193
3.68006e-008,0.3166
3.68391e-008,0.3173
3.68777e-008,0.3195
3.69163e-008,0.3219
3.69549e-008,0.3237
3.69934e-008,0.3251
3.70320e-008,0.3258
3.70706e-008,0.3252
3.71091e-008,0.3241
3.71477e-008,0.3233
3.71863e-008,0.3227
3.72249e-008,0.3225
3.72635e-008,0.3225
3.73020e-008,0.3224
3.73406e-008,0.3221
3.73792e-008,0.3216
3.74177e-008,0.3211
3.74563e-008,0.3208
3.74949e-008,0.3206
3.75335e-008,0.3205
3.75721e-008,0.3205
3.76106e-008,0.3205
3.76492e-008,0.3206
3.76878e-008,0.3207
3.77263e-008,0.3207
3.77649e-008,0.3207
3.78035e-008,0.3206
3.78421e-008,0.3206
3.78806e-008,0.3206
3.79192e-008,0.3206
3.79578e-008,0.3216
3.79964e-008,0.3263
3.80350e-008,0.3420
3.80735e-008,0.3802
3.81121e-008,0.4504
3.81507e-008,0.5524
3.81892e-008,0.6692
3.82278e-008,0.7779
3.82664e-008,0.8680
3.83050e-008,0.9423
3.83436e-008,1.0020
3.83821e-008,1.0479
3.84207e-008,1.0894
3.84593e-008,1.1285
3.84978e-008,1.1572
3.85364e-008,1.1635
3.85750e-008,1.1373
3.86136e-008,1.0638
3.86521e-008,0.9532
3.86907e-008,0.8310
3.87293e-008,0.7112
3.87679e-008,0.6055
3.88065e-008,0.5204
3.88450e-008,0.4551
3.88836e-008,0.4104
3.89222e-008,0.3818
3.89607e-008,0.3601
3.89993e-008,0.3438
3.90379e-008,0.3318
3.90765e-008,0.3220
3.91151e-008,0.3160
3.91536e-008,0.3151
3.91922e-008,0.3169
3.92308e-008,0.3204
3.92693e-008,0.3233
3.93079e-008,0.3248
3.93465e-008,0.3256
3.93851e-008,0.3258
3.94237e-008,0.3248
3.94622e-008,0.3236
3.95008e-008,0.3229
3.95394e-008,0.3225
3.95780e-008,0.3225
3.96165e-008,0.3226
3.96551e-008,0.3224
3.96937e-008,0.3220
3.97322e-008,0.3214
3.97708e-008,0.3209
3.98094e-008,0.3206
3.98480e-008,0.3205
3.98866e-008,0.3204
3.99251e-008,0.3204
3.99637e-008,0.3206
4.00023e-008,0.3206
4.00408e-008,0.3207
4.00794e-008,0.3207
4.01180e-008,0.3206
4.01566e-008,0.3205
4.01952e-008,0.3205
4.02337e-008,0.3205
4.02723e-008,0.3206
4.03109e-008,0.3206
4.03494e-008,0.3206
4.03880e-008,0.3206
4.04266e-008,0.3206
4.04652e-008,0.3206
4.05037e-008,0.3206
4.05423e-008,0.3206
4.05809e-008,0.3206
4.06195e-008,0.3206
4.06581e-008,0.3206
4.06966e-008,0.3206
4.07352e-008,0.3206
4.07738e-008,0.3206
4.08123e-008,0.3206
4.08509e-008,0.3206
4.08895e-008,0.3206
4.09281e-008,0.3206
4.09667e-008,0.3206
4.10052e-008,0.3206
4.10438e-008,0.3206
4.10824e-008,0.3206
4.11209e-008,0.3206
4.11595e-008,0.3206
