.HEADER
..NAMES
Time,V U2.P8
1.21394e-008,0.3323
1.21761e-008,0.3424
1.22128e-008,0.3616
1.22495e-008,0.3933
1.22861e-008,0.4394
1.23228e-008,0.5004
1.23595e-008,0.5756
1.23961e-008,0.6615
1.24328e-008,0.7506
1.24695e-008,0.8339
1.25062e-008,0.9045
1.25429e-008,0.9596
1.25795e-008,0.9984
1.26162e-008,1.0209
1.26529e-008,1.0286
1.26895e-008,1.0268
1.27262e-008,1.0229
1.27629e-008,1.0223
1.27996e-008,1.0270
1.28363e-008,1.0357
1.28729e-008,1.0463
1.29096e-008,1.0574
1.29463e-008,1.0677
1.29829e-008,1.0757
1.30196e-008,1.0803
1.30563e-008,1.0813
1.30930e-008,1.0803
1.31297e-008,1.0794
1.31663e-008,1.0806
1.32030e-008,1.0843
1.32397e-008,1.0893
1.32763e-008,1.0942
1.33130e-008,1.0978
1.33497e-008,1.0996
1.33864e-008,1.0999
1.34231e-008,1.0992
1.34597e-008,1.0982
1.34964e-008,1.0974
1.35331e-008,1.0973
1.35697e-008,1.0985
1.36064e-008,1.1013
1.36431e-008,1.1052
1.36798e-008,1.1087
1.37165e-008,1.1103
1.37531e-008,1.1099
1.37898e-008,1.1081
1.38265e-008,1.1059
1.38631e-008,1.1039
1.38998e-008,1.1023
1.39365e-008,1.1011
1.39732e-008,1.1001
1.40099e-008,1.0994
1.40465e-008,1.0986
1.40832e-008,1.0972
1.41199e-008,1.0945
1.41565e-008,1.0904
1.41932e-008,1.0854
1.42299e-008,1.0805
1.42666e-008,1.0771
1.43033e-008,1.0757
1.43399e-008,1.0761
1.43766e-008,1.0776
1.44133e-008,1.0799
1.44499e-008,1.0829
1.44866e-008,1.0862
1.45233e-008,1.0888
1.45600e-008,1.0897
1.45967e-008,1.0890
1.46333e-008,1.0876
1.46700e-008,1.0861
1.47067e-008,1.0849
1.47433e-008,1.0843
1.47800e-008,1.0841
1.48167e-008,1.0845
1.48534e-008,1.0855
1.48901e-008,1.0872
1.49267e-008,1.0891
1.49634e-008,1.0900
1.50001e-008,1.0880
1.50368e-008,1.0801
1.50734e-008,1.0634
1.51101e-008,1.0355
1.51468e-008,0.9940
1.51834e-008,0.9368
1.52201e-008,0.8635
1.52568e-008,0.7776
1.52935e-008,0.6863
1.53301e-008,0.5975
1.53668e-008,0.5175
1.54035e-008,0.4514
1.54402e-008,0.4031
1.54769e-008,0.3748
1.55135e-008,0.3647
1.55502e-008,0.3671
1.55869e-008,0.3748
1.56236e-008,0.3818
1.56602e-008,0.3844
1.56969e-008,0.3817
1.57336e-008,0.3742
1.57703e-008,0.3633
1.58069e-008,0.3513
1.58436e-008,0.3411
1.58803e-008,0.3346
1.59169e-008,0.3325
1.59536e-008,0.3338
1.59903e-008,0.3363
1.60270e-008,0.3378
1.60636e-008,0.3374
1.61003e-008,0.3354
1.61370e-008,0.3329
1.61737e-008,0.3306
1.62104e-008,0.3289
1.62470e-008,0.3281
1.62837e-008,0.3284
1.63204e-008,0.3294
1.63571e-008,0.3304
1.63937e-008,0.3302
1.64304e-008,0.3281
1.64671e-008,0.3244
1.65037e-008,0.3198
1.65404e-008,0.3157
1.65771e-008,0.3131
1.66138e-008,0.3124
1.66504e-008,0.3134
1.66871e-008,0.3154
1.67238e-008,0.3180
1.67605e-008,0.3210
1.67972e-008,0.3251
1.68338e-008,0.3321
1.68705e-008,0.3450
1.69072e-008,0.3675
1.69439e-008,0.4028
1.69805e-008,0.4527
1.70172e-008,0.5177
1.70539e-008,0.5964
1.70905e-008,0.6839
1.71272e-008,0.7723
1.71639e-008,0.8531
1.72006e-008,0.9208
1.72372e-008,0.9728
1.72739e-008,1.0081
1.73106e-008,1.0267
1.73473e-008,1.0315
1.73840e-008,1.0287
1.74206e-008,1.0254
1.74573e-008,1.0263
1.74940e-008,1.0320
1.75307e-008,1.0410
1.75673e-008,1.0518
1.76040e-008,1.0629
1.76407e-008,1.0728
1.76773e-008,1.0798
1.77140e-008,1.0829
1.77507e-008,1.0826
1.77874e-008,1.0808
1.78240e-008,1.0799
1.78607e-008,1.0815
1.78974e-008,1.0853
1.79341e-008,1.0900
1.79708e-008,1.0943
1.80074e-008,1.0975
1.80441e-008,1.0993
1.80808e-008,1.0996
1.81175e-008,1.0989
1.81541e-008,1.0977
1.81908e-008,1.0968
1.82275e-008,1.0971
1.82641e-008,1.0989
1.83008e-008,1.1020
1.83375e-008,1.1055
1.83742e-008,1.1083
1.84108e-008,1.1093
1.84475e-008,1.1087
1.84842e-008,1.1070
1.85209e-008,1.1049
1.85576e-008,1.1031
1.85942e-008,1.1018
1.86309e-008,1.1011
1.86676e-008,1.1011
1.87043e-008,1.1006
1.87409e-008,1.0976
1.87776e-008,1.0885
1.88143e-008,1.0694
1.88509e-008,1.0378
1.88876e-008,0.9920
1.89243e-008,0.9312
1.89610e-008,0.8555
1.89976e-008,0.7689
1.90343e-008,0.6783
1.90710e-008,0.5916
1.91077e-008,0.5145
1.91444e-008,0.4514
1.91810e-008,0.4057
1.92177e-008,0.3789
1.92544e-008,0.3687
1.92911e-008,0.3692
1.93277e-008,0.3740
1.93644e-008,0.3782
1.94011e-008,0.3789
1.94377e-008,0.3754
1.94744e-008,0.3679
1.95111e-008,0.3579
1.95478e-008,0.3475
1.95844e-008,0.3397
1.96211e-008,0.3375
1.96578e-008,0.3436
1.96945e-008,0.3602
1.97312e-008,0.3887
1.97678e-008,0.4297
1.98045e-008,0.4838
1.98412e-008,0.5519
1.98779e-008,0.6335
1.99145e-008,0.7233
1.99512e-008,0.8122
1.99879e-008,0.8915
2.00245e-008,0.9567
2.00612e-008,1.0058
2.00979e-008,1.0364
2.01346e-008,1.0473
2.01712e-008,1.0423
2.02079e-008,1.0300
2.02446e-008,1.0193
2.02813e-008,1.0155
2.03179e-008,1.0190
2.03546e-008,1.0280
2.03913e-008,1.0404
2.04280e-008,1.0541
2.04647e-008,1.0667
2.05013e-008,1.0753
2.05380e-008,1.0783
2.05747e-008,1.0761
2.06114e-008,1.0700
2.06480e-008,1.0608
2.06847e-008,1.0473
2.07214e-008,1.0263
2.07580e-008,0.9936
2.07947e-008,0.9451
2.08314e-008,0.8786
2.08681e-008,0.7965
2.09047e-008,0.7058
2.09414e-008,0.6145
2.09781e-008,0.5298
2.10148e-008,0.4580
2.10515e-008,0.4055
2.10881e-008,0.3761
2.11248e-008,0.3677
2.11615e-008,0.3729
2.11982e-008,0.3830
2.12348e-008,0.3914
2.12715e-008,0.3947
2.13082e-008,0.3920
2.13448e-008,0.3838
2.13815e-008,0.3717
2.14182e-008,0.3586
2.14549e-008,0.3480
2.14915e-008,0.3433
2.15282e-008,0.3469
2.15649e-008,0.3597
2.16016e-008,0.3822
2.16383e-008,0.4149
2.16749e-008,0.4587
2.17116e-008,0.5156
2.17483e-008,0.5868
2.17850e-008,0.6698
2.18216e-008,0.7575
2.18583e-008,0.8414
2.18950e-008,0.9151
2.19316e-008,0.9753
2.19683e-008,1.0187
2.20050e-008,1.0422
2.20417e-008,1.0465
2.20783e-008,1.0382
2.21150e-008,1.0265
2.21517e-008,1.0185
2.21884e-008,1.0169
2.22251e-008,1.0214
2.22617e-008,1.0308
2.22984e-008,1.0433
2.23351e-008,1.0568
2.23718e-008,1.0681
2.24084e-008,1.0750
2.24451e-008,1.0767
2.24818e-008,1.0739
2.25184e-008,1.0674
2.25551e-008,1.0561
2.25918e-008,1.0379
2.26285e-008,1.0094
2.26651e-008,0.9667
2.27018e-008,0.9063
2.27385e-008,0.8287
2.27752e-008,0.7396
2.28119e-008,0.6475
2.28485e-008,0.5599
2.28852e-008,0.4832
2.29219e-008,0.4233
2.29586e-008,0.3856
2.29952e-008,0.3705
2.30319e-008,0.3727
2.30686e-008,0.3832
2.31052e-008,0.3939
2.31419e-008,0.4002
2.31786e-008,0.4003
2.32153e-008,0.3942
2.32519e-008,0.3830
2.32886e-008,0.3693
2.33253e-008,0.3563
2.33620e-008,0.3478
2.33987e-008,0.3471
2.34353e-008,0.3562
2.34720e-008,0.3762
2.35087e-008,0.4071
2.35454e-008,0.4490
2.35820e-008,0.5032
2.36187e-008,0.5715
2.36554e-008,0.6524
2.36920e-008,0.7397
2.37287e-008,0.8243
2.37654e-008,0.8995
2.38021e-008,0.9617
2.38387e-008,1.0085
2.38754e-008,1.0365
2.39121e-008,1.0452
2.39488e-008,1.0395
2.39855e-008,1.0282
2.40221e-008,1.0191
2.40588e-008,1.0160
2.40955e-008,1.0191
2.41322e-008,1.0272
2.41688e-008,1.0388
2.42055e-008,1.0518
2.42422e-008,1.0635
2.42788e-008,1.0713
2.43155e-008,1.0741
2.43522e-008,1.0729
2.43889e-008,1.0705
2.44255e-008,1.0698
2.44622e-008,1.0721
2.44989e-008,1.0769
2.45356e-008,1.0827
2.45723e-008,1.0880
2.46089e-008,1.0921
2.46456e-008,1.0950
2.46823e-008,1.0962
2.47190e-008,1.0956
2.47556e-008,1.0940
2.47923e-008,1.0926
2.48290e-008,1.0927
2.48657e-008,1.0948
2.49023e-008,1.0980
2.49390e-008,1.1014
2.49757e-008,1.1037
2.50123e-008,1.1046
2.50490e-008,1.1043
2.50857e-008,1.1034
2.51224e-008,1.1020
2.51590e-008,1.1005
2.51957e-008,1.0991
2.52324e-008,1.0980
2.52691e-008,1.0973
2.53058e-008,1.0967
2.53424e-008,1.0956
2.53791e-008,1.0933
2.54158e-008,1.0899
2.54525e-008,1.0858
2.54891e-008,1.0818
2.55258e-008,1.0787
2.55625e-008,1.0770
2.55991e-008,1.0766
2.56358e-008,1.0775
2.56725e-008,1.0795
2.57092e-008,1.0824
2.57458e-008,1.0855
2.57825e-008,1.0882
2.58192e-008,1.0897
2.58559e-008,1.0899
2.58926e-008,1.0893
2.59292e-008,1.0883
2.59659e-008,1.0872
2.60026e-008,1.0861
2.60393e-008,1.0854
2.60759e-008,1.0853
2.61126e-008,1.0859
2.61493e-008,1.0873
2.61859e-008,1.0890
2.62226e-008,1.0900
2.62593e-008,1.0880
2.62960e-008,1.0799
2.63326e-008,1.0626
2.63693e-008,1.0334
2.64060e-008,0.9903
2.64427e-008,0.9311
2.64794e-008,0.8561
2.65160e-008,0.7691
2.65527e-008,0.6776
2.65894e-008,0.5893
2.66261e-008,0.5105
2.66627e-008,0.4462
2.66994e-008,0.4000
2.67361e-008,0.3738
2.67727e-008,0.3650
2.68094e-008,0.3679
2.68461e-008,0.3755
2.68828e-008,0.3820
2.69194e-008,0.3842
2.69561e-008,0.3811
2.69928e-008,0.3732
2.70295e-008,0.3621
2.70662e-008,0.3504
2.71028e-008,0.3405
2.71395e-008,0.3345
2.71762e-008,0.3330
2.72129e-008,0.3349
2.72495e-008,0.3380
2.72862e-008,0.3403
2.73229e-008,0.3411
2.73595e-008,0.3408
2.73962e-008,0.3399
2.74329e-008,0.3389
2.74696e-008,0.3378
2.75062e-008,0.3371
2.75429e-008,0.3370
2.75796e-008,0.3370
2.76163e-008,0.3363
2.76530e-008,0.3342
2.76896e-008,0.3305
2.77263e-008,0.3258
2.77630e-008,0.3209
2.77997e-008,0.3171
2.78363e-008,0.3151
2.78730e-008,0.3150
2.79097e-008,0.3164
2.79463e-008,0.3187
2.79830e-008,0.3211
2.80197e-008,0.3230
2.80564e-008,0.3237
2.80930e-008,0.3234
2.81297e-008,0.3223
2.81664e-008,0.3212
2.82031e-008,0.3209
2.82398e-008,0.3218
2.82764e-008,0.3239
2.83131e-008,0.3268
2.83498e-008,0.3300
2.83865e-008,0.3326
2.84231e-008,0.3343
2.84598e-008,0.3347
2.84965e-008,0.3338
2.85331e-008,0.3320
2.85698e-008,0.3298
2.86065e-008,0.3279
2.86432e-008,0.3264
2.86798e-008,0.3257
2.87165e-008,0.3256
2.87532e-008,0.3262
2.87899e-008,0.3271
2.88266e-008,0.3280
2.88632e-008,0.3286
2.88999e-008,0.3289
2.89366e-008,0.3290
2.89733e-008,0.3296
2.90099e-008,0.3320
2.90466e-008,0.3385
2.90833e-008,0.3522
2.91199e-008,0.3761
2.91566e-008,0.4123
2.91933e-008,0.4620
2.92300e-008,0.5256
2.92666e-008,0.6016
2.93033e-008,0.6857
2.93400e-008,0.7703
2.93767e-008,0.8480
2.94133e-008,0.9143
2.94500e-008,0.9668
2.94867e-008,1.0038
2.95234e-008,1.0247
2.95601e-008,1.0319
2.95967e-008,1.0315
2.96334e-008,1.0300
2.96701e-008,1.0310
2.97068e-008,1.0352
2.97434e-008,1.0419
2.97801e-008,1.0505
2.98168e-008,1.0603
2.98534e-008,1.0699
2.98901e-008,1.0775
2.99268e-008,1.0821
2.99635e-008,1.0833
3.00002e-008,1.0808
3.00368e-008,1.0730
3.00735e-008,1.0572
3.01102e-008,1.0306
3.01469e-008,0.9902
3.01835e-008,0.9332
3.02202e-008,0.8582
3.02569e-008,0.7691
3.02935e-008,0.6752
3.03302e-008,0.5856
3.03669e-008,0.5067
3.04036e-008,0.4427
3.04403e-008,0.3982
3.04769e-008,0.3761
3.05136e-008,0.3739
3.05503e-008,0.3831
3.05869e-008,0.3944
3.06236e-008,0.4016
3.06603e-008,0.4024
3.06970e-008,0.3975
3.07336e-008,0.3877
3.07703e-008,0.3750
3.08070e-008,0.3617
3.08437e-008,0.3511
3.08804e-008,0.3467
3.09170e-008,0.3509
3.09537e-008,0.3651
3.09904e-008,0.3895
3.10270e-008,0.4241
3.10637e-008,0.4698
3.11004e-008,0.5289
3.11371e-008,0.6026
3.11738e-008,0.6875
3.12104e-008,0.7752
3.12471e-008,0.8567
3.12838e-008,0.9267
3.13205e-008,0.9827
3.13571e-008,1.0216
3.13938e-008,1.0409
3.14305e-008,1.0421
3.14671e-008,1.0324
3.15038e-008,1.0211
3.15405e-008,1.0149
3.15772e-008,1.0155
3.16139e-008,1.0220
3.16505e-008,1.0326
3.16872e-008,1.0455
3.17239e-008,1.0583
3.17605e-008,1.0684
3.17972e-008,1.0739
3.18339e-008,1.0740
3.18706e-008,1.0693
3.19072e-008,1.0602
3.19439e-008,1.0458
3.19806e-008,1.0236
3.20173e-008,0.9901
3.20540e-008,0.9412
3.20906e-008,0.8745
3.21273e-008,0.7923
3.21640e-008,0.7016
3.22006e-008,0.6107
3.22373e-008,0.5265
3.22740e-008,0.4552
3.23107e-008,0.4027
3.23474e-008,0.3728
3.23840e-008,0.3641
3.24207e-008,0.3699
3.24574e-008,0.3813
3.24941e-008,0.3910
3.25307e-008,0.3954
3.25674e-008,0.3934
3.26041e-008,0.3856
3.26407e-008,0.3738
3.26774e-008,0.3606
3.27141e-008,0.3495
3.27508e-008,0.3442
3.27875e-008,0.3473
3.28241e-008,0.3604
3.28608e-008,0.3840
3.28975e-008,0.4182
3.29341e-008,0.4636
3.29708e-008,0.5217
3.30075e-008,0.5936
3.30442e-008,0.6768
3.30808e-008,0.7639
3.31175e-008,0.8464
3.31542e-008,0.9184
3.31909e-008,0.9769
3.32276e-008,1.0189
3.32642e-008,1.0415
3.33009e-008,1.0457
3.33376e-008,1.0378
3.33742e-008,1.0268
3.34109e-008,1.0194
3.34476e-008,1.0182
3.34843e-008,1.0229
3.35210e-008,1.0321
3.35576e-008,1.0443
3.35943e-008,1.0572
3.36310e-008,1.0681
3.36677e-008,1.0746
3.37043e-008,1.0762
3.37410e-008,1.0733
3.37777e-008,1.0661
3.38143e-008,1.0536
3.38510e-008,1.0335
3.38877e-008,1.0025
3.39244e-008,0.9567
3.39611e-008,0.8931
3.39977e-008,0.8130
3.40344e-008,0.7227
3.40711e-008,0.6309
3.41077e-008,0.5447
3.41444e-008,0.4702
3.41811e-008,0.4135
3.42178e-008,0.3793
3.42545e-008,0.3673
3.42911e-008,0.3712
3.43278e-008,0.3822
3.43645e-008,0.3926
3.44012e-008,0.3980
3.44378e-008,0.3971
3.44745e-008,0.3902
3.45112e-008,0.3786
3.45478e-008,0.3649
3.45845e-008,0.3526
3.46212e-008,0.3454
3.46579e-008,0.3465
3.46946e-008,0.3579
3.47312e-008,0.3802
3.47679e-008,0.4135
3.48046e-008,0.4580
3.48412e-008,0.5152
3.48779e-008,0.5867
3.49146e-008,0.6701
3.49513e-008,0.7583
3.49879e-008,0.8422
3.50246e-008,0.9158
3.50613e-008,0.9759
3.50980e-008,1.0197
3.51347e-008,1.0440
3.51713e-008,1.0492
3.52080e-008,1.0413
3.52447e-008,1.0294
3.52813e-008,1.0209
3.53180e-008,1.0190
3.53547e-008,1.0233
3.53914e-008,1.0324
3.54281e-008,1.0447
3.54647e-008,1.0579
3.55014e-008,1.0693
3.55381e-008,1.0763
3.55748e-008,1.0780
3.56114e-008,1.0748
3.56481e-008,1.0674
3.56848e-008,1.0552
3.57214e-008,1.0361
3.57581e-008,1.0068
3.57948e-008,0.9635
3.58315e-008,0.9027
3.58682e-008,0.8250
3.59048e-008,0.7361
3.59415e-008,0.6443
3.59782e-008,0.5570
3.60148e-008,0.4804
3.60515e-008,0.4205
3.60882e-008,0.3826
3.61249e-008,0.3674
3.61615e-008,0.3694
3.61982e-008,0.3796
3.62349e-008,0.3901
3.62716e-008,0.3963
3.63083e-008,0.3964
3.63449e-008,0.3905
3.63816e-008,0.3796
3.64183e-008,0.3662
3.64549e-008,0.3534
3.64916e-008,0.3443
3.65283e-008,0.3404
3.65650e-008,0.3407
3.66017e-008,0.3426
3.66383e-008,0.3430
3.66750e-008,0.3407
3.67117e-008,0.3362
3.67484e-008,0.3310
3.67850e-008,0.3266
3.68217e-008,0.3236
3.68584e-008,0.3224
3.68950e-008,0.3233
3.69317e-008,0.3261
3.69684e-008,0.3297
3.70051e-008,0.3322
3.70418e-008,0.3323
3.70784e-008,0.3294
3.71151e-008,0.3245
3.71518e-008,0.3190
3.71884e-008,0.3144
3.72251e-008,0.3119
3.72618e-008,0.3115
3.72985e-008,0.3130
3.73351e-008,0.3155
3.73718e-008,0.3185
3.74085e-008,0.3212
3.74452e-008,0.3227
3.74819e-008,0.3226
3.75185e-008,0.3212
3.75552e-008,0.3194
3.75919e-008,0.3180
3.76285e-008,0.3177
3.76652e-008,0.3186
3.77019e-008,0.3203
3.77386e-008,0.3227
3.77753e-008,0.3252
3.78119e-008,0.3271
3.78486e-008,0.3281
3.78853e-008,0.3280
3.79220e-008,0.3273
3.79586e-008,0.3263
3.79953e-008,0.3249
3.80320e-008,0.3237
3.80686e-008,0.3230
3.81053e-008,0.3233
3.81420e-008,0.3242
3.81787e-008,0.3254
3.82154e-008,0.3265
3.82520e-008,0.3273
3.82887e-008,0.3278
3.83254e-008,0.3285
3.83620e-008,0.3300
3.83987e-008,0.3339
3.84354e-008,0.3428
3.84721e-008,0.3598
3.85088e-008,0.3879
3.85454e-008,0.4290
3.85821e-008,0.4839
3.86188e-008,0.5521
3.86555e-008,0.6312
3.86921e-008,0.7157
3.87288e-008,0.7982
3.87655e-008,0.8723
3.88021e-008,0.9342
3.88388e-008,0.9816
3.88755e-008,1.0133
3.89122e-008,1.0296
3.89489e-008,1.0346
3.89855e-008,1.0343
3.90222e-008,1.0340
3.90589e-008,1.0363
3.90955e-008,1.0413
3.91322e-008,1.0484
3.91689e-008,1.0570
3.92056e-008,1.0662
3.92422e-008,1.0743
3.92789e-008,1.0799
3.93156e-008,1.0822
3.93523e-008,1.0823
3.93890e-008,1.0818
