.HEADER
..NAMES
Time,V U3.F7
3.4332e-009,1.0794
3.4717e-009,0.9738
3.5103e-009,0.8527
3.5489e-009,0.7321
3.5875e-009,0.6227
3.6260e-009,0.5335
3.6646e-009,0.4649
3.7032e-009,0.4148
3.7418e-009,0.3797
3.7803e-009,0.3601
3.8189e-009,0.3651
3.8575e-009,0.4042
3.8961e-009,0.4848
3.9346e-009,0.6009
3.9732e-009,0.7262
4.0118e-009,0.8361
4.0504e-009,0.9245
4.0890e-009,0.9927
4.1275e-009,1.0431
4.1661e-009,1.0793
4.2047e-009,1.1043
4.2433e-009,1.1225
4.2818e-009,1.1380
4.3204e-009,1.1510
4.3590e-009,1.1606
4.3975e-009,1.1673
4.4361e-009,1.1698
4.4747e-009,1.1688
4.5133e-009,1.1672
4.5519e-009,1.1669
4.5904e-009,1.1680
4.6290e-009,1.1697
4.6676e-009,1.1713
4.7062e-009,1.1726
4.7447e-009,1.1739
4.7833e-009,1.1749
4.8219e-009,1.1753
4.8604e-009,1.1755
4.8990e-009,1.1755
4.9376e-009,1.1758
4.9762e-009,1.1763
5.0147e-009,1.1769
5.0533e-009,1.1774
5.0919e-009,1.1776
5.1305e-009,1.1776
5.1691e-009,1.1775
5.2076e-009,1.1774
5.2462e-009,1.1774
5.2848e-009,1.1773
5.3234e-009,1.1773
5.3619e-009,1.1774
5.4005e-009,1.1774
5.4391e-009,1.1775
5.4776e-009,1.1775
5.5162e-009,1.1774
5.5548e-009,1.1774
5.5934e-009,1.1782
5.6320e-009,1.1805
5.6705e-009,1.1815
5.7091e-009,1.1713
5.7477e-009,1.1344
5.7863e-009,1.0600
5.8248e-009,0.9567
5.8634e-009,0.8419
5.9020e-009,0.7271
5.9405e-009,0.6205
5.9791e-009,0.5310
6.0177e-009,0.4627
6.0563e-009,0.4127
6.0948e-009,0.3775
6.1334e-009,0.3614
6.1720e-009,0.3743
6.2106e-009,0.4225
6.2492e-009,0.5112
6.2877e-009,0.6299
6.3263e-009,0.7508
6.3649e-009,0.8548
6.4035e-009,0.9383
6.4420e-009,1.0025
6.4806e-009,1.0505
6.5192e-009,1.0851
6.5577e-009,1.1086
6.5963e-009,1.1263
6.6349e-009,1.1414
6.6735e-009,1.1534
6.7121e-009,1.1622
6.7506e-009,1.1678
6.7892e-009,1.1694
6.8278e-009,1.1683
6.8664e-009,1.1672
6.9049e-009,1.1673
6.9435e-009,1.1686
6.9821e-009,1.1703
7.0206e-009,1.1716
7.0592e-009,1.1729
7.0978e-009,1.1742
7.1364e-009,1.1750
7.1749e-009,1.1753
7.2135e-009,1.1755
7.2521e-009,1.1756
7.2907e-009,1.1759
7.3293e-009,1.1765
7.3678e-009,1.1771
7.4064e-009,1.1775
7.4450e-009,1.1776
7.4835e-009,1.1776
7.5221e-009,1.1775
7.5607e-009,1.1774
7.5993e-009,1.1774
7.6379e-009,1.1774
7.6764e-009,1.1774
7.7150e-009,1.1774
7.7536e-009,1.1774
7.7922e-009,1.1775
7.8307e-009,1.1775
7.8693e-009,1.1774
7.9079e-009,1.1774
7.9464e-009,1.1774
7.9850e-009,1.1774
8.0236e-009,1.1774
8.0622e-009,1.1774
8.1008e-009,1.1774
8.1393e-009,1.1774
8.1779e-009,1.1774
8.2165e-009,1.1774
8.2550e-009,1.1774
8.2936e-009,1.1774
8.3322e-009,1.1774
8.3708e-009,1.1774
8.4093e-009,1.1774
8.4479e-009,1.1774
8.4865e-009,1.1774
8.5251e-009,1.1774
8.5637e-009,1.1774
8.6022e-009,1.1774
8.6408e-009,1.1774
8.6794e-009,1.1774
8.7179e-009,1.1774
8.7565e-009,1.1774
8.7951e-009,1.1774
8.8337e-009,1.1774
8.8722e-009,1.1781
8.9108e-009,1.1803
8.9494e-009,1.1818
8.9880e-009,1.1734
9.0266e-009,1.1401
9.0651e-009,1.0696
9.1037e-009,0.9685
9.1423e-009,0.8543
9.1808e-009,0.7391
9.2194e-009,0.6311
9.2580e-009,0.5396
9.2966e-009,0.4690
9.3352e-009,0.4174
9.3737e-009,0.3804
9.4123e-009,0.3618
9.4509e-009,0.3714
9.4895e-009,0.4154
9.5280e-009,0.4999
9.5666e-009,0.6166
9.6052e-009,0.7385
9.6437e-009,0.8446
9.6823e-009,0.9303
9.7209e-009,0.9965
9.7595e-009,1.0460
9.7981e-009,1.0847
9.8366e-009,1.1219
9.8752e-009,1.1528
9.9138e-009,1.1669
9.9524e-009,1.1555
9.9909e-009,1.1007
1.00295e-008,1.0016
1.00681e-008,0.8804
1.01066e-008,0.7572
1.01452e-008,0.6433
1.01838e-008,0.5487
1.02224e-008,0.4760
1.02610e-008,0.4230
1.02995e-008,0.3850
1.03381e-008,0.3622
1.03767e-008,0.3615
1.04152e-008,0.3926
1.04538e-008,0.4641
1.04924e-008,0.5740
1.05310e-008,0.6998
1.05695e-008,0.8144
1.06081e-008,0.9075
1.06467e-008,0.9800
1.06853e-008,1.0339
1.07239e-008,1.0728
1.07624e-008,1.0999
1.08010e-008,1.1189
1.08396e-008,1.1349
1.08781e-008,1.1485
1.09167e-008,1.1588
1.09553e-008,1.1661
1.09939e-008,1.1696
1.10324e-008,1.1692
1.10710e-008,1.1676
1.11096e-008,1.1669
1.11482e-008,1.1677
1.11868e-008,1.1694
1.12253e-008,1.1726
1.12639e-008,1.1772
1.13025e-008,1.1793
1.13410e-008,1.1678
1.13796e-008,1.1269
1.14182e-008,1.0482
1.14568e-008,0.9427
1.14953e-008,0.8280
1.15339e-008,0.7143
1.15725e-008,0.6099
1.16111e-008,0.5232
1.16497e-008,0.4573
1.16882e-008,0.4087
1.17268e-008,0.3751
1.17654e-008,0.3613
1.18039e-008,0.3773
1.18425e-008,0.4296
1.18811e-008,0.5224
1.19197e-008,0.6429
1.19583e-008,0.7627
1.19968e-008,0.8645
1.20354e-008,0.9458
1.20740e-008,1.0081
1.21126e-008,1.0545
1.21511e-008,1.0878
1.21897e-008,1.1105
1.22283e-008,1.1279
1.22668e-008,1.1428
1.23054e-008,1.1545
1.23440e-008,1.1629
1.23826e-008,1.1682
1.24212e-008,1.1694
1.24597e-008,1.1681
1.24983e-008,1.1671
1.25369e-008,1.1674
1.25755e-008,1.1687
1.26140e-008,1.1710
1.26526e-008,1.1751
1.26912e-008,1.1793
1.27297e-008,1.1758
1.27683e-008,1.1509
1.28069e-008,1.0900
1.28455e-008,0.9949
1.28841e-008,0.8829
1.29226e-008,0.7678
1.29612e-008,0.6577
1.29998e-008,0.5619
1.30383e-008,0.4859
1.30769e-008,0.4311
1.31155e-008,0.3942
1.31541e-008,0.3688
1.31926e-008,0.3505
1.32312e-008,0.3373
1.32698e-008,0.3271
1.33084e-008,0.3197
1.33470e-008,0.3166
1.33855e-008,0.3171
1.34241e-008,0.3191
1.34627e-008,0.3215
1.35012e-008,0.3236
1.35398e-008,0.3252
1.35784e-008,0.3270
1.36170e-008,0.3326
1.36555e-008,0.3511
1.36941e-008,0.3949
1.37327e-008,0.4718
1.37713e-008,0.5780
1.38099e-008,0.6939
1.38484e-008,0.7983
1.38870e-008,0.8845
1.39256e-008,0.9555
1.39641e-008,1.0120
1.40027e-008,1.0548
1.40413e-008,1.0866
1.40799e-008,1.1099
1.41185e-008,1.1285
1.41570e-008,1.1437
1.41956e-008,1.1550
1.42342e-008,1.1626
1.42728e-008,1.1665
1.43113e-008,1.1671
1.43499e-008,1.1667
1.43885e-008,1.1672
1.44270e-008,1.1686
1.44656e-008,1.1702
1.45042e-008,1.1729
1.45428e-008,1.1772
1.45814e-008,1.1796
1.46199e-008,1.1700
1.46585e-008,1.1330
1.46971e-008,1.0582
1.47357e-008,0.9548
1.47742e-008,0.8405
1.48128e-008,0.7263
1.48514e-008,0.6204
1.48899e-008,0.5314
1.49285e-008,0.4632
1.49671e-008,0.4130
1.50057e-008,0.3777
1.50443e-008,0.3613
1.50828e-008,0.3740
1.51214e-008,0.4221
1.51600e-008,0.5107
1.51985e-008,0.6296
1.52371e-008,0.7506
1.52757e-008,0.8546
1.53143e-008,0.9380
1.53528e-008,1.0022
1.53914e-008,1.0502
1.54300e-008,1.0849
1.54686e-008,1.1085
1.55071e-008,1.1262
1.55457e-008,1.1414
1.55843e-008,1.1534
1.56229e-008,1.1622
1.56615e-008,1.1678
1.57000e-008,1.1694
1.57386e-008,1.1683
1.57772e-008,1.1672
1.58158e-008,1.1673
1.58543e-008,1.1686
1.58929e-008,1.1702
1.59315e-008,1.1716
1.59701e-008,1.1729
1.60086e-008,1.1741
1.60472e-008,1.1750
1.60858e-008,1.1753
1.61243e-008,1.1755
1.61629e-008,1.1756
1.62015e-008,1.1759
1.62401e-008,1.1765
1.62786e-008,1.1770
1.63172e-008,1.1775
1.63558e-008,1.1776
1.63944e-008,1.1776
1.64329e-008,1.1775
1.64715e-008,1.1774
1.65101e-008,1.1774
1.65487e-008,1.1774
1.65873e-008,1.1774
1.66258e-008,1.1774
1.66644e-008,1.1774
1.67030e-008,1.1775
1.67416e-008,1.1775
1.67801e-008,1.1774
1.68187e-008,1.1774
1.68573e-008,1.1774
1.68959e-008,1.1774
1.69344e-008,1.1774
1.69730e-008,1.1774
1.70116e-008,1.1774
1.70501e-008,1.1774
1.70887e-008,1.1774
1.71273e-008,1.1774
1.71659e-008,1.1774
1.72044e-008,1.1774
1.72430e-008,1.1774
1.72816e-008,1.1774
1.73202e-008,1.1774
1.73588e-008,1.1774
1.73973e-008,1.1774
1.74359e-008,1.1774
1.74745e-008,1.1774
1.75131e-008,1.1774
1.75516e-008,1.1774
1.75902e-008,1.1774
1.76288e-008,1.1774
1.76674e-008,1.1774
1.77059e-008,1.1774
1.77445e-008,1.1774
1.77831e-008,1.1781
1.78216e-008,1.1803
1.78602e-008,1.1818
1.78988e-008,1.1735
1.79374e-008,1.1403
1.79759e-008,1.0700
1.80145e-008,0.9690
1.80531e-008,0.8548
1.80917e-008,0.7397
1.81302e-008,0.6316
1.81688e-008,0.5400
1.82074e-008,0.4693
1.82460e-008,0.4197
1.82846e-008,0.3866
1.83231e-008,0.3634
1.83617e-008,0.3468
1.84003e-008,0.3346
1.84389e-008,0.3250
1.84774e-008,0.3185
1.85160e-008,0.3164
1.85546e-008,0.3174
1.85932e-008,0.3197
1.86317e-008,0.3221
1.86703e-008,0.3241
1.87089e-008,0.3255
1.87474e-008,0.3259
1.87860e-008,0.3252
1.88246e-008,0.3241
1.88632e-008,0.3233
1.89017e-008,0.3227
1.89403e-008,0.3225
1.89789e-008,0.3226
1.90175e-008,0.3225
1.90560e-008,0.3221
1.90946e-008,0.3216
1.91332e-008,0.3211
1.91718e-008,0.3208
1.92104e-008,0.3207
1.92489e-008,0.3206
1.92875e-008,0.3205
1.93261e-008,0.3206
1.93647e-008,0.3208
1.94032e-008,0.3208
1.94418e-008,0.3208
1.94804e-008,0.3208
1.95190e-008,0.3207
1.95575e-008,0.3207
1.95961e-008,0.3207
1.96347e-008,0.3207
1.96732e-008,0.3208
1.97118e-008,0.3208
1.97504e-008,0.3208
1.97890e-008,0.3208
1.98275e-008,0.3208
1.98661e-008,0.3208
1.99047e-008,0.3207
1.99433e-008,0.3207
1.99819e-008,0.3207
2.00204e-008,0.3207
2.00590e-008,0.3208
2.00976e-008,0.3208
2.01362e-008,0.3208
2.01747e-008,0.3207
2.02133e-008,0.3207
2.02519e-008,0.3207
2.02905e-008,0.3207
2.03290e-008,0.3207
2.03676e-008,0.3207
2.04062e-008,0.3207
2.04447e-008,0.3207
2.04833e-008,0.3207
2.05219e-008,0.3207
2.05605e-008,0.3207
2.05990e-008,0.3214
2.06376e-008,0.3252
2.06762e-008,0.3384
2.07148e-008,0.3717
2.07533e-008,0.4357
2.07919e-008,0.5320
2.08305e-008,0.6471
2.08691e-008,0.7580
2.09077e-008,0.8518
2.09462e-008,0.9293
2.09848e-008,0.9921
2.10234e-008,1.0404
2.10620e-008,1.0762
2.11005e-008,1.1022
2.11391e-008,1.1222
2.11777e-008,1.1386
2.12163e-008,1.1512
2.12548e-008,1.1600
2.12934e-008,1.1655
2.13320e-008,1.1673
2.13705e-008,1.1669
2.14091e-008,1.1670
2.14477e-008,1.1680
2.14863e-008,1.1696
2.15248e-008,1.1716
2.15634e-008,1.1754
2.16020e-008,1.1794
2.16406e-008,1.1758
2.16791e-008,1.1510
2.17177e-008,1.0903
2.17563e-008,0.9955
2.17949e-008,0.8836
2.18335e-008,0.7685
2.18720e-008,0.6582
2.19106e-008,0.5622
2.19492e-008,0.4861
2.19878e-008,0.4312
2.20263e-008,0.3943
2.20649e-008,0.3689
2.21035e-008,0.3505
2.21420e-008,0.3373
2.21806e-008,0.3271
2.22192e-008,0.3197
2.22578e-008,0.3166
2.22963e-008,0.3170
2.23349e-008,0.3191
2.23735e-008,0.3215
2.24121e-008,0.3236
2.24506e-008,0.3251
2.24892e-008,0.3258
2.25278e-008,0.3254
2.25664e-008,0.3243
2.26050e-008,0.3234
2.26435e-008,0.3228
2.26821e-008,0.3225
2.27207e-008,0.3225
2.27593e-008,0.3225
2.27978e-008,0.3221
2.28364e-008,0.3216
2.28750e-008,0.3212
2.29136e-008,0.3208
2.29521e-008,0.3206
2.29907e-008,0.3205
2.30293e-008,0.3205
2.30678e-008,0.3206
2.31064e-008,0.3207
2.31450e-008,0.3207
2.31836e-008,0.3207
2.32221e-008,0.3207
2.32607e-008,0.3207
2.32993e-008,0.3206
2.33379e-008,0.3207
2.33764e-008,0.3207
2.34150e-008,0.3207
2.34536e-008,0.3207
2.34922e-008,0.3207
2.35308e-008,0.3207
2.35693e-008,0.3207
2.36079e-008,0.3207
2.36465e-008,0.3207
2.36851e-008,0.3207
2.37236e-008,0.3207
2.37622e-008,0.3207
2.38008e-008,0.3207
2.38394e-008,0.3207
2.38779e-008,0.3212
2.39165e-008,0.3245
2.39551e-008,0.3362
2.39936e-008,0.3668
2.40322e-008,0.4272
2.40708e-008,0.5204
2.41094e-008,0.6346
2.41479e-008,0.7469
2.41865e-008,0.8426
2.42251e-008,0.9218
2.42637e-008,0.9861
2.43023e-008,1.0359
2.43408e-008,1.0728
2.43794e-008,1.0998
2.44180e-008,1.1203
2.44566e-008,1.1370
2.44951e-008,1.1500
2.45337e-008,1.1593
2.45723e-008,1.1651
2.46109e-008,1.1672
2.46494e-008,1.1670
2.46880e-008,1.1669
2.47266e-008,1.1679
2.47651e-008,1.1694
2.48037e-008,1.1708
2.48423e-008,1.1720
2.48809e-008,1.1730
2.49194e-008,1.1741
2.49580e-008,1.1749
2.49966e-008,1.1752
2.50352e-008,1.1754
2.50737e-008,1.1756
2.51123e-008,1.1760
2.51509e-008,1.1765
2.51895e-008,1.1771
2.52281e-008,1.1774
2.52666e-008,1.1775
2.53052e-008,1.1774
2.53438e-008,1.1774
2.53824e-008,1.1774
2.54209e-008,1.1774
2.54595e-008,1.1773
2.54981e-008,1.1773
2.55367e-008,1.1774
2.55752e-008,1.1774
2.56138e-008,1.1774
2.56524e-008,1.1774
2.56909e-008,1.1774
2.57295e-008,1.1773
2.57681e-008,1.1773
2.58067e-008,1.1773
2.58452e-008,1.1773
2.58838e-008,1.1774
2.59224e-008,1.1774
2.59610e-008,1.1774
2.59995e-008,1.1774
2.60381e-008,1.1774
2.60767e-008,1.1774
2.61153e-008,1.1774
2.61539e-008,1.1774
2.61924e-008,1.1774
2.62310e-008,1.1774
2.62696e-008,1.1774
2.63082e-008,1.1774
2.63467e-008,1.1774
2.63853e-008,1.1774
2.64239e-008,1.1774
2.64625e-008,1.1774
2.65010e-008,1.1774
2.65396e-008,1.1774
2.65782e-008,1.1774
2.66167e-008,1.1774
2.66553e-008,1.1774
2.66939e-008,1.1774
2.67325e-008,1.1774
2.67710e-008,1.1774
2.68096e-008,1.1774
2.68482e-008,1.1774
2.68868e-008,1.1774
2.69254e-008,1.1774
2.69639e-008,1.1774
2.70025e-008,1.1774
2.70411e-008,1.1774
2.70797e-008,1.1774
2.71182e-008,1.1774
2.71568e-008,1.1774
2.71954e-008,1.1774
2.72340e-008,1.1774
2.72725e-008,1.1774
2.73111e-008,1.1774
2.73497e-008,1.1774
2.73882e-008,1.1774
2.74268e-008,1.1774
2.74654e-008,1.1774
2.75040e-008,1.1774
2.75425e-008,1.1774
2.75811e-008,1.1774
2.76197e-008,1.1777
2.76583e-008,1.1795
2.76968e-008,1.1818
2.77354e-008,1.1780
2.77740e-008,1.1547
2.78126e-008,1.0967
2.78512e-008,1.0037
2.78897e-008,0.8921
2.79283e-008,0.7763
2.79669e-008,0.6649
2.80055e-008,0.5672
2.80440e-008,0.4896
2.80826e-008,0.4335
2.81212e-008,0.3958
2.81598e-008,0.3700
2.81983e-008,0.3515
2.82369e-008,0.3382
2.82755e-008,0.3278
2.83140e-008,0.3201
2.83526e-008,0.3167
2.83912e-008,0.3169
2.84298e-008,0.3189
2.84683e-008,0.3213
2.85069e-008,0.3235
2.85455e-008,0.3251
2.85841e-008,0.3269
2.86226e-008,0.3321
2.86612e-008,0.3494
2.86998e-008,0.3913
2.87384e-008,0.4662
2.87770e-008,0.5711
2.88155e-008,0.6871
2.88541e-008,0.7926
2.88927e-008,0.8798
2.89313e-008,0.9516
2.89698e-008,1.0090
2.90084e-008,1.0526
2.90470e-008,1.0849
2.90855e-008,1.1086
2.91241e-008,1.1275
2.91627e-008,1.1429
2.92013e-008,1.1544
2.92398e-008,1.1622
2.92784e-008,1.1664
2.93170e-008,1.1672
2.93556e-008,1.1667
2.93941e-008,1.1671
2.94327e-008,1.1685
2.94713e-008,1.1701
2.95099e-008,1.1714
2.95485e-008,1.1725
2.95870e-008,1.1736
2.96256e-008,1.1746
2.96642e-008,1.1751
2.97028e-008,1.1753
2.97413e-008,1.1755
2.97799e-008,1.1758
2.98185e-008,1.1762
2.98570e-008,1.1768
2.98956e-008,1.1773
2.99342e-008,1.1775
2.99728e-008,1.1775
3.00113e-008,1.1774
3.00499e-008,1.1774
3.00885e-008,1.1774
3.01271e-008,1.1774
3.01657e-008,1.1774
3.02042e-008,1.1774
3.02428e-008,1.1774
3.02814e-008,1.1774
3.03199e-008,1.1775
3.03585e-008,1.1774
3.03971e-008,1.1774
3.04357e-008,1.1777
3.04743e-008,1.1795
3.05128e-008,1.1818
3.05514e-008,1.1774
3.05900e-008,1.1527
3.06285e-008,1.0927
3.06671e-008,0.9983
3.07057e-008,0.8862
3.07443e-008,0.7705
3.07829e-008,0.6595
3.08214e-008,0.5628
3.08600e-008,0.4862
3.08986e-008,0.4303
3.09372e-008,0.3890
3.09757e-008,0.3648
3.10143e-008,0.3657
3.10529e-008,0.3994
3.10914e-008,0.4729
3.11300e-008,0.5828
3.11686e-008,0.7062
3.12072e-008,0.8177
3.12458e-008,0.9088
3.12843e-008,0.9802
3.13229e-008,1.0339
3.13615e-008,1.0734
3.14000e-008,1.1007
3.14386e-008,1.1199
3.14772e-008,1.1360
3.15158e-008,1.1493
3.15544e-008,1.1591
3.15929e-008,1.1661
3.16315e-008,1.1693
3.16701e-008,1.1689
3.17087e-008,1.1675
3.17472e-008,1.1671
3.17858e-008,1.1680
3.18244e-008,1.1696
3.18629e-008,1.1711
3.19015e-008,1.1724
3.19401e-008,1.1737
3.19787e-008,1.1747
3.20173e-008,1.1752
3.20558e-008,1.1754
3.20944e-008,1.1755
3.21330e-008,1.1758
3.21715e-008,1.1763
3.22101e-008,1.1769
3.22487e-008,1.1773
3.22873e-008,1.1776
3.23259e-008,1.1784
3.23644e-008,1.1807
3.24030e-008,1.1816
3.24416e-008,1.1716
3.24801e-008,1.1351
3.25187e-008,1.0612
3.25573e-008,0.9582
3.25959e-008,0.8435
3.26344e-008,0.7287
3.26730e-008,0.6218
3.27116e-008,0.5321
3.27502e-008,0.4635
3.27888e-008,0.4158
3.28273e-008,0.3839
3.28659e-008,0.3615
3.29045e-008,0.3454
3.29430e-008,0.3336
3.29816e-008,0.3242
3.30202e-008,0.3181
3.30588e-008,0.3164
3.30974e-008,0.3176
3.31359e-008,0.3199
3.31745e-008,0.3223
3.32131e-008,0.3242
3.32516e-008,0.3258
3.32902e-008,0.3283
3.33288e-008,0.3372
3.33674e-008,0.3632
3.34060e-008,0.4185
3.34445e-008,0.5072
3.34831e-008,0.6198
3.35217e-008,0.7334
3.35603e-008,0.8312
3.35988e-008,0.9117
3.36374e-008,0.9774
3.36760e-008,1.0288
3.37145e-008,1.0674
3.37531e-008,1.0957
3.37917e-008,1.1170
3.38303e-008,1.1344
3.38689e-008,1.1482
3.39074e-008,1.1581
3.39460e-008,1.1644
3.39846e-008,1.1670
3.40231e-008,1.1669
3.40617e-008,1.1667
3.41003e-008,1.1676
3.41389e-008,1.1691
3.41775e-008,1.1709
3.42160e-008,1.1744
3.42546e-008,1.1788
3.42932e-008,1.1783
3.43318e-008,1.1608
3.43703e-008,1.1105
3.44089e-008,1.0235
3.44475e-008,0.9144
3.44860e-008,0.7993
3.45246e-008,0.6869
3.45632e-008,0.5863
3.46018e-008,0.5045
3.46404e-008,0.4437
3.46789e-008,0.3988
3.47175e-008,0.3697
3.47561e-008,0.3624
3.47946e-008,0.3868
3.48332e-008,0.4494
3.48718e-008,0.5512
3.49104e-008,0.6742
3.49490e-008,0.7904
3.49875e-008,0.8868
3.50261e-008,0.9632
3.50647e-008,1.0212
3.51032e-008,1.0640
3.51418e-008,1.0944
3.51804e-008,1.1152
3.52190e-008,1.1319
3.52575e-008,1.1461
3.52961e-008,1.1568
3.53347e-008,1.1646
3.53733e-008,1.1689
3.54119e-008,1.1692
3.54504e-008,1.1678
3.54890e-008,1.1671
3.55276e-008,1.1676
3.55661e-008,1.1692
3.56047e-008,1.1718
3.56433e-008,1.1762
3.56819e-008,1.1795
3.57205e-008,1.1722
3.57590e-008,1.1393
3.57976e-008,1.0688
3.58362e-008,0.9677
3.58747e-008,0.8539
3.59133e-008,0.7394
3.59519e-008,0.6320
3.59905e-008,0.5408
3.60290e-008,0.4701
3.60676e-008,0.4182
3.61062e-008,0.3809
3.61448e-008,0.3618
3.61834e-008,0.3708
3.62219e-008,0.4143
3.62605e-008,0.4984
3.62991e-008,0.6151
3.63376e-008,0.7372
3.63762e-008,0.8437
3.64148e-008,0.9294
3.64534e-008,0.9957
3.64920e-008,1.0454
3.65305e-008,1.0815
3.65691e-008,1.1061
3.66077e-008,1.1243
3.66462e-008,1.1398
3.66848e-008,1.1522
3.67234e-008,1.1613
3.67620e-008,1.1674
3.68006e-008,1.1694
3.68391e-008,1.1685
3.68777e-008,1.1673
3.69163e-008,1.1672
3.69549e-008,1.1684
3.69934e-008,1.1703
3.70320e-008,1.1740
3.70706e-008,1.1785
3.71091e-008,1.1778
3.71477e-008,1.1592
3.71863e-008,1.1069
3.72249e-008,1.0182
3.72635e-008,0.9085
3.73020e-008,0.7934
3.73406e-008,0.6813
3.73792e-008,0.5816
3.74177e-008,0.5010
3.74563e-008,0.4412
3.74949e-008,0.3967
3.75335e-008,0.3683
3.75721e-008,0.3628
3.76106e-008,0.3889
3.76492e-008,0.4536
3.76878e-008,0.5572
3.77263e-008,0.6804
3.77649e-008,0.7958
3.78035e-008,0.8912
3.78421e-008,0.9666
3.78806e-008,1.0237
3.79192e-008,1.0659
3.79578e-008,1.0956
3.79964e-008,1.1161
3.80350e-008,1.1327
3.80735e-008,1.1467
3.81121e-008,1.1573
3.81507e-008,1.1649
3.81892e-008,1.1690
3.82278e-008,1.1691
3.82664e-008,1.1677
3.83050e-008,1.1671
3.83436e-008,1.1677
3.83821e-008,1.1693
3.84207e-008,1.1708
3.84593e-008,1.1721
3.84978e-008,1.1734
3.85364e-008,1.1746
3.85750e-008,1.1752
3.86136e-008,1.1754
3.86521e-008,1.1755
3.86907e-008,1.1757
3.87293e-008,1.1761
3.87679e-008,1.1767
3.88065e-008,1.1772
3.88450e-008,1.1776
3.88836e-008,1.1776
3.89222e-008,1.1775
3.89607e-008,1.1774
3.89993e-008,1.1774
3.90379e-008,1.1774
3.90765e-008,1.1773
3.91151e-008,1.1774
3.91536e-008,1.1774
3.91922e-008,1.1774
3.92308e-008,1.1775
3.92693e-008,1.1774
3.93079e-008,1.1774
3.93465e-008,1.1777
3.93851e-008,1.1795
3.94237e-008,1.1818
3.94622e-008,1.1775
3.95008e-008,1.1528
3.95394e-008,1.0930
3.95780e-008,0.9988
3.96165e-008,0.8867
3.96551e-008,0.7710
3.96937e-008,0.6599
3.97322e-008,0.5631
3.97708e-008,0.4865
3.98094e-008,0.4305
3.98480e-008,0.3892
3.98866e-008,0.3648
3.99251e-008,0.3656
3.99637e-008,0.3992
4.00023e-008,0.4724
4.00408e-008,0.5823
4.00794e-008,0.7056
4.01180e-008,0.8172
4.01566e-008,0.9084
4.01952e-008,0.9799
4.02337e-008,1.0337
4.02723e-008,1.0732
4.03109e-008,1.1006
4.03494e-008,1.1199
4.03880e-008,1.1359
4.04266e-008,1.1492
4.04652e-008,1.1591
4.05037e-008,1.1661
4.05423e-008,1.1693
4.05809e-008,1.1689
4.06195e-008,1.1675
4.06581e-008,1.1671
4.06966e-008,1.1680
4.07352e-008,1.1696
4.07738e-008,1.1711
4.08123e-008,1.1724
4.08509e-008,1.1737
4.08895e-008,1.1747
4.09281e-008,1.1752
4.09667e-008,1.1754
4.10052e-008,1.1755
4.10438e-008,1.1758
4.10824e-008,1.1763
4.11209e-008,1.1769
4.11595e-008,1.1773
4.11981e-008,1.1776
4.12367e-008,1.1776
4.12752e-008,1.1775
4.13138e-008,1.1774
4.13524e-008,1.1774
4.13910e-008,1.1774
4.14296e-008,1.1774
