.HEADER
..NAMES
Time,V U3.F3&G3
.DATA
1.99047e-008,0.7051
1.99433e-008,0.7615
1.99819e-008,0.7920
2.00204e-008,0.7845
2.00590e-008,0.7196
2.00976e-008,0.5758
2.01362e-008,0.3635
2.01747e-008,0.1265
2.02133e-008,-0.1044
2.02519e-008,-0.3123
2.02905e-008,-0.4816
2.03290e-008,-0.6071
2.03676e-008,-0.6945
2.04062e-008,-0.7552
2.04447e-008,-0.7899
2.04833e-008,-0.7891
2.05219e-008,-0.7348
2.05605e-008,-0.6036
2.05990e-008,-0.3994
2.06376e-008,-0.1637
2.06762e-008,0.0697
2.07148e-008,0.2822
2.07533e-008,0.4578
2.07919e-008,0.5903
2.08305e-008,0.6824
2.08691e-008,0.7464
2.09077e-008,0.7861
2.09462e-008,0.7921
2.09848e-008,0.7480
2.10234e-008,0.6303
2.10620e-008,0.4356
2.11005e-008,0.2019
2.11391e-008,-0.0331
2.11777e-008,-0.2502
2.12163e-008,-0.4328
2.12548e-008,-0.5720
2.12934e-008,-0.6694
2.13320e-008,-0.7368
2.13705e-008,-0.7807
2.14091e-008,-0.7932
2.14477e-008,-0.7586
2.14863e-008,-0.6536
2.15248e-008,-0.4693
2.15634e-008,-0.2389
2.16020e-008,-0.0029
2.16406e-008,0.2180
2.16791e-008,0.4069
2.17177e-008,0.5533
2.17563e-008,0.6569
2.17949e-008,0.7291
2.18335e-008,0.7769
2.18720e-008,0.7947
2.19106e-008,0.7690
2.19492e-008,0.6767
2.19878e-008,0.5037
2.20263e-008,0.2773
2.20649e-008,0.0400
2.21035e-008,-0.1845
2.21420e-008,-0.3794
2.21806e-008,-0.5326
2.22192e-008,-0.6426
2.22578e-008,-0.7185
2.22963e-008,-0.7700
2.23349e-008,-0.7936
2.23735e-008,-0.7761
2.24121e-008,-0.6958
2.24506e-008,-0.5350
2.24892e-008,-0.3139
2.25278e-008,-0.0766
2.25664e-008,0.1508
2.26050e-008,0.3516
2.26435e-008,0.5117
2.26821e-008,0.6283
2.27207e-008,0.7093
2.27593e-008,0.7649
2.27978e-008,0.7932
2.28364e-008,0.7832
2.28750e-008,0.7147
2.29136e-008,0.5664
2.29521e-008,0.3518
2.29907e-008,0.1145
2.30293e-008,-0.1160
2.30678e-008,-0.3220
2.31064e-008,-0.4888
2.31450e-008,-0.6123
2.31836e-008,-0.6975
2.32221e-008,-0.7565
2.32607e-008,-0.7901
2.32993e-008,-0.7874
2.33379e-008,-0.7297
2.33764e-008,-0.5944
2.34150e-008,-0.3875
2.34536e-008,-0.1514
2.34922e-008,0.0810
2.35308e-008,0.2921
2.35693e-008,0.4658
2.36079e-008,0.5960
2.36465e-008,0.6858
2.36851e-008,0.7480
2.37236e-008,0.7864
2.37622e-008,0.7908
2.38008e-008,0.7436
2.38394e-008,0.6217
2.38779e-008,0.4240
2.39165e-008,0.1896
2.39551e-008,-0.0445
2.39936e-008,-0.2603
2.40322e-008,-0.4410
2.40708e-008,-0.5781
2.41094e-008,-0.6739
2.41479e-008,-0.7407
2.41865e-008,-0.7831
2.42251e-008,-0.7932
2.42637e-008,-0.7556
2.43023e-008,-0.6463
2.43408e-008,-0.4584
2.43794e-008,-0.2269
2.44180e-008,0.0090
2.44566e-008,0.2287
2.44951e-008,0.4153
2.45337e-008,0.5594
2.45723e-008,0.6610
2.46109e-008,0.7311
2.46494e-008,0.7777
2.46880e-008,0.7942
2.47266e-008,0.7657
2.47651e-008,0.6694
2.48037e-008,0.4928
2.48423e-008,0.2649
2.48809e-008,0.0281
2.49194e-008,-0.1952
2.49580e-008,-0.3884
2.49966e-008,-0.5394
2.50352e-008,-0.6473
2.50737e-008,-0.7225
2.51123e-008,-0.7730
2.51509e-008,-0.7944
2.51895e-008,-0.7742
2.52281e-008,-0.6900
2.52666e-008,-0.5249
2.53052e-008,-0.3020
2.53438e-008,-0.0645
2.53824e-008,0.1621
2.54209e-008,0.3607
2.54595e-008,0.5185
2.54981e-008,0.6330
2.55367e-008,0.7119
2.55752e-008,0.7659
2.56138e-008,0.7932
2.56524e-008,0.7809
2.56909e-008,0.7087
2.57295e-008,0.5565
2.57681e-008,0.3396
2.58067e-008,0.1023
2.58452e-008,-0.1271
2.58838e-008,-0.3316
2.59224e-008,-0.4964
2.59610e-008,-0.6175
2.59995e-008,-0.7018
2.60381e-008,-0.7600
2.60767e-008,-0.7916
2.61153e-008,-0.7864
2.61539e-008,-0.7252
2.61924e-008,-0.5855
2.62310e-008,-0.3759
2.62696e-008,-0.1393
2.63082e-008,0.0927
2.63467e-008,0.3020
2.63853e-008,0.4733
2.64239e-008,0.6014
2.64625e-008,0.6901
2.65010e-008,0.7516
2.65396e-008,0.7884
2.65782e-008,0.7903
2.66167e-008,0.7397
2.66553e-008,0.6135
2.66939e-008,0.4126
2.67325e-008,0.1774
2.67710e-008,-0.0564
2.68096e-008,-0.2708
2.68482e-008,-0.4490
2.68868e-008,-0.5838
2.69254e-008,-0.6775
2.69639e-008,-0.7424
2.70025e-008,-0.7836
2.70411e-008,-0.7922
2.70797e-008,-0.7515
2.71182e-008,-0.6381
2.71568e-008,-0.4470
2.71954e-008,-0.2145
2.72340e-008,0.0206
2.72725e-008,0.2390
2.73111e-008,0.4239
2.73497e-008,0.5657
2.73882e-008,0.6655
2.74268e-008,0.7351
2.74654e-008,0.7803
2.75040e-008,0.7944
2.75425e-008,0.7630
2.75811e-008,0.6626
2.76197e-008,0.4821
2.76583e-008,0.2529
2.76968e-008,0.0162
2.77354e-008,-0.2062
2.77740e-008,-0.3971
2.78126e-008,-0.5458
2.78512e-008,-0.6516
2.78897e-008,-0.7247
2.79283e-008,-0.7738
2.79669e-008,-0.7940
2.80055e-008,-0.7712
2.80440e-008,-0.6831
2.80826e-008,-0.5144
2.81212e-008,-0.2897
2.81598e-008,-0.0526
2.81983e-008,0.1729
2.82369e-008,0.3700
2.82755e-008,0.5256
2.83140e-008,0.6379
2.83526e-008,0.7161
2.83912e-008,0.7691
2.84298e-008,0.7942
2.84683e-008,0.7793
2.85069e-008,0.7034
2.85455e-008,0.5468
2.85841e-008,0.3278
2.86226e-008,0.0902
2.86612e-008,-0.1385
2.86998e-008,-0.3411
2.87384e-008,-0.5035
2.87770e-008,-0.6225
2.88155e-008,-0.7046
2.88541e-008,-0.7612
2.88927e-008,-0.7917
2.89313e-008,-0.7844
2.89698e-008,-0.7196
2.90084e-008,-0.5759
2.90470e-008,-0.3639
2.90855e-008,-0.1271
2.91241e-008,0.1039
2.91627e-008,0.3118
2.92013e-008,0.4811
2.92398e-008,0.6068
2.92784e-008,0.6933
2.93170e-008,0.7530
2.93556e-008,0.7886
2.93941e-008,0.7887
2.94327e-008,0.7349
2.94713e-008,0.6045
2.95099e-008,0.4008
2.95485e-008,0.1652
2.95870e-008,-0.0677
2.96256e-008,-0.2807
2.96642e-008,-0.4570
2.97028e-008,-0.5896
2.97413e-008,-0.6819
2.97799e-008,-0.7461
2.98185e-008,-0.7857
2.98570e-008,-0.7919
2.98956e-008,-0.7481
2.99342e-008,-0.6304
2.99728e-008,-0.4359
3.00113e-008,-0.2025
3.00499e-008,0.0325
3.00885e-008,0.2496
3.01271e-008,0.4321
3.01657e-008,0.5717
3.02042e-008,0.6694
3.02428e-008,0.7369
3.02814e-008,0.7809
3.03199e-008,0.7936
3.03585e-008,0.7593
3.03971e-008,0.6549
3.04357e-008,0.4710
3.04743e-008,0.2406
3.05128e-008,0.0044
3.05514e-008,-0.2167
3.05900e-008,-0.4059
3.06285e-008,-0.5524
3.06671e-008,-0.6563
3.07057e-008,-0.7287
3.07443e-008,-0.7766
3.07829e-008,-0.7945
3.08214e-008,-0.7689
3.08600e-008,-0.6768
3.08986e-008,-0.5040
3.09372e-008,-0.2778
3.09757e-008,-0.0406
3.10143e-008,0.1840
3.10529e-008,0.3789
3.10914e-008,0.5322
3.11300e-008,0.6425
3.11686e-008,0.7184
3.12072e-008,0.7701
3.12458e-008,0.7940
3.12843e-008,0.7767
3.13229e-008,0.6969
3.13615e-008,0.5366
3.14000e-008,0.3156
3.14386e-008,0.0781
3.14772e-008,-0.1495
3.15158e-008,-0.3505
3.15544e-008,-0.5108
3.15929e-008,-0.6276
3.16315e-008,-0.7089
3.16701e-008,-0.7646
3.17087e-008,-0.7929
3.17472e-008,-0.7831
3.17858e-008,-0.7147
3.18244e-008,-0.5666
3.18629e-008,-0.3522
3.19015e-008,-0.1150
3.19401e-008,0.1154
3.19787e-008,0.3215
3.20173e-008,0.4884
3.20558e-008,0.6121
3.20944e-008,0.6975
3.21330e-008,0.7566
3.21715e-008,0.7904
3.22101e-008,0.7879
3.22487e-008,0.7306
3.22873e-008,0.5959
3.23259e-008,0.3893
3.23644e-008,0.1530
3.24030e-008,-0.0796
3.24416e-008,-0.2909
3.24801e-008,-0.4649
3.25187e-008,-0.5952
3.25573e-008,-0.6853
3.25959e-008,-0.7477
3.26344e-008,-0.7862
3.26730e-008,-0.7906
3.27116e-008,-0.7436
3.27502e-008,-0.6218
3.27888e-008,-0.4243
3.28273e-008,-0.1902
3.28659e-008,0.0440
3.29045e-008,0.2598
3.29430e-008,0.4405
3.29816e-008,0.5778
3.30202e-008,0.6738
3.30588e-008,0.7407
3.30974e-008,0.7833
3.31359e-008,0.7936
3.31745e-008,0.7563
3.32131e-008,0.6476
3.32516e-008,0.4601
3.32902e-008,0.2285
3.33288e-008,-0.0075
3.33674e-008,-0.2274
3.34060e-008,-0.4144
3.34445e-008,-0.5586
3.34831e-008,-0.6604
3.35217e-008,-0.7307
3.35603e-008,-0.7774
3.35988e-008,-0.7939
3.36374e-008,-0.7656
3.36760e-008,-0.6695
3.37145e-008,-0.4931
3.37531e-008,-0.2654
3.37917e-008,-0.0287
3.38303e-008,0.1947
3.38689e-008,0.3879
3.39074e-008,0.5391
3.39460e-008,0.6472
3.39846e-008,0.7225
3.40231e-008,0.7731
3.40617e-008,0.7947
3.41003e-008,0.7748
3.41389e-008,0.6911
3.41775e-008,0.5265
3.42160e-008,0.3037
3.42546e-008,0.0661
3.42932e-008,-0.1608
3.43318e-008,-0.3597
3.43703e-008,-0.5177
3.44089e-008,-0.6323
3.44475e-008,-0.7115
3.44860e-008,-0.7656
3.45246e-008,-0.7929
3.45632e-008,-0.7808
3.46018e-008,-0.7087
3.46404e-008,-0.5567
3.46789e-008,-0.3401
3.47175e-008,-0.1028
3.47561e-008,0.1265
3.47946e-008,0.3311
3.48332e-008,0.4960
3.48718e-008,0.6173
3.49104e-008,0.7004
3.49490e-008,0.7579
3.49875e-008,0.7905
3.50261e-008,0.7861
3.50647e-008,0.7253
3.51032e-008,0.5865
3.51418e-008,0.3773
3.51804e-008,0.1409
3.52190e-008,-0.0907
3.52575e-008,-0.3006
3.52961e-008,-0.4726
3.53347e-008,-0.6008
3.53733e-008,-0.6896
3.54119e-008,-0.7513
3.54504e-008,-0.7880
3.54890e-008,-0.7900
3.55276e-008,-0.7398
3.55661e-008,-0.6136
3.56047e-008,-0.4129
3.56433e-008,-0.1781
3.56819e-008,0.0558
3.57205e-008,0.2701
3.57590e-008,0.4484
3.57976e-008,0.5835
3.58362e-008,0.6774
3.58747e-008,0.7424
3.59133e-008,0.7838
3.59519e-008,0.7926
3.59905e-008,0.7523
3.60290e-008,0.6395
3.60676e-008,0.4487
3.61062e-008,0.2162
3.61448e-008,-0.0192
3.61834e-008,-0.2378
3.62219e-008,-0.4230
3.62605e-008,-0.5649
3.62991e-008,-0.6649
3.63376e-008,-0.7347
3.63762e-008,-0.7800
3.64148e-008,-0.7942
3.64534e-008,-0.7630
3.64920e-008,-0.6627
3.65305e-008,-0.4825
3.65691e-008,-0.2534
3.66077e-008,-0.0167
3.66462e-008,0.2056
3.66848e-008,0.3966
3.67234e-008,0.5455
3.67620e-008,0.6515
3.68006e-008,0.7247
3.68391e-008,0.7740
3.68777e-008,0.7944
3.69163e-008,0.7718
3.69549e-008,0.6843
3.69934e-008,0.5160
3.70320e-008,0.2914
3.70706e-008,0.0541
3.71091e-008,-0.1716
3.71477e-008,-0.3689
3.71863e-008,-0.5248
3.72249e-008,-0.6373
3.72635e-008,-0.7156
3.73020e-008,-0.7688
3.73406e-008,-0.7939
3.73792e-008,-0.7792
3.74177e-008,-0.7034
3.74563e-008,-0.5471
3.74949e-008,-0.3283
3.75335e-008,-0.0908
3.75721e-008,0.1379
3.76106e-008,0.3405
3.76492e-008,0.5031
3.76878e-008,0.6223
3.77263e-008,0.7046
3.77649e-008,0.7613
3.78035e-008,0.7920
3.78421e-008,0.7849
3.78806e-008,0.7206
3.79192e-008,0.5775
3.79578e-008,0.3656
3.79964e-008,0.1287
3.80350e-008,-0.1025
3.80735e-008,-0.3106
3.81121e-008,-0.4802
3.81507e-008,-0.6061
3.81892e-008,-0.6927
3.82278e-008,-0.7527
3.82664e-008,-0.7883
3.83050e-008,-0.7885
3.83436e-008,-0.7349
3.83821e-008,-0.6047
3.84207e-008,-0.4012
3.84593e-008,-0.1658
3.84978e-008,0.0672
3.85364e-008,0.2801
3.85750e-008,0.4565
3.86136e-008,0.5894
3.86521e-008,0.6818
3.86907e-008,0.7462
3.87293e-008,0.7859
3.87679e-008,0.7923
3.88065e-008,0.7489
3.88450e-008,0.6317
3.88836e-008,0.4376
3.89222e-008,0.2041
3.89607e-008,-0.0310
3.89993e-008,-0.2483
3.90379e-008,-0.4312
3.90765e-008,-0.5709
3.91151e-008,-0.6688
3.91536e-008,-0.7365
3.91922e-008,-0.7806
3.92308e-008,-0.7934
3.92693e-008,-0.7593
3.93079e-008,-0.6550
3.93465e-008,-0.4714
3.93851e-008,-0.2411
3.94237e-008,-0.0050
3.94622e-008,0.2161
3.95008e-008,0.4054
3.95394e-008,0.5521
3.95780e-008,0.6562
3.96165e-008,0.7287
