.HEADER
..NAMES
Time,V U2.C7&B7
.DATA
1.80531e-008,1.1029
1.80917e-008,1.1365
1.81302e-008,1.1593
1.81688e-008,1.1617
1.82074e-008,1.1344
1.82460e-008,1.0693
1.82846e-008,0.9719
1.83231e-008,0.8542
1.83617e-008,0.7318
1.84003e-008,0.6170
1.84389e-008,0.5178
1.84774e-008,0.4447
1.85160e-008,0.3974
1.85546e-008,0.3676
1.85932e-008,0.3594
1.86317e-008,0.3797
1.86703e-008,0.4329
1.87089e-008,0.5174
1.87474e-008,0.6220
1.87860e-008,0.7307
1.88246e-008,0.8294
1.88632e-008,0.9155
1.89017e-008,0.9907
1.89403e-008,1.0496
1.89789e-008,1.0914
1.90175e-008,1.1267
1.90560e-008,1.1541
1.90946e-008,1.1636
1.91332e-008,1.1470
1.91718e-008,1.0940
1.92104e-008,1.0056
1.92489e-008,0.8927
1.92875e-008,0.7700
1.93261e-008,0.6520
1.93647e-008,0.5469
1.94032e-008,0.4646
1.94418e-008,0.4103
1.94804e-008,0.3749
1.95190e-008,0.3590
1.95575e-008,0.3699
1.95961e-008,0.4123
1.96347e-008,0.4877
1.96732e-008,0.5876
1.97118e-008,0.6970
1.97504e-008,0.7997
1.97890e-008,0.8894
1.98275e-008,0.9683
1.98661e-008,1.0332
1.99047e-008,1.0794
1.99433e-008,1.1163
1.99819e-008,1.1471
2.00204e-008,1.1630
2.00590e-008,1.1558
2.00976e-008,1.1150
2.01362e-008,1.0369
2.01747e-008,0.9302
2.02133e-008,0.8088
2.02519e-008,0.6882
2.02905e-008,0.5782
2.03290e-008,0.4874
2.03676e-008,0.4249
2.04062e-008,0.3841
2.04447e-008,0.3614
2.04833e-008,0.3632
2.05219e-008,0.3951
2.05605e-008,0.4605
2.05990e-008,0.5541
2.06376e-008,0.6625
2.06762e-008,0.7687
2.07148e-008,0.8623
2.07533e-008,0.9445
2.07919e-008,1.0146
2.08305e-008,1.0665
2.08691e-008,1.1053
2.09077e-008,1.1387
2.09462e-008,1.1602
2.09848e-008,1.1612
2.10234e-008,1.1322
2.10620e-008,1.0653
2.11005e-008,0.9663
2.11391e-008,0.8477
2.11777e-008,0.7255
2.12163e-008,0.6115
2.12548e-008,0.5134
2.12934e-008,0.4417
2.13320e-008,0.3956
2.13705e-008,0.3670
2.14091e-008,0.3599
2.14477e-008,0.3816
2.14863e-008,0.4366
2.15248e-008,0.5226
2.15634e-008,0.6277
2.16020e-008,0.7359
2.16406e-008,0.8340
2.16791e-008,0.9196
2.17177e-008,0.9942
2.17563e-008,1.0521
2.17949e-008,1.0938
2.18335e-008,1.1292
2.18720e-008,1.1555
2.19106e-008,1.1636
2.19492e-008,1.1453
2.19878e-008,1.0905
2.20263e-008,1.0006
2.20649e-008,0.8864
2.21035e-008,0.7636
2.21420e-008,0.6463
2.21806e-008,0.5421
2.22192e-008,0.4612
2.22578e-008,0.4082
2.22963e-008,0.3740
2.23349e-008,0.3592
2.23735e-008,0.3714
2.24121e-008,0.4156
2.24506e-008,0.4925
2.24892e-008,0.5932
2.25278e-008,0.7024
2.25664e-008,0.8046
2.26050e-008,0.8937
2.26435e-008,0.9720
2.26821e-008,1.0360
2.27207e-008,1.0817
2.27593e-008,1.1188
2.27978e-008,1.1490
2.28364e-008,1.1634
2.28750e-008,1.1547
2.29136e-008,1.1121
2.29521e-008,1.0323
2.29907e-008,0.9242
2.30293e-008,0.8022
2.30678e-008,0.6823
2.31064e-008,0.5731
2.31450e-008,0.4836
2.31836e-008,0.4225
2.32221e-008,0.3828
2.32607e-008,0.3612
2.32993e-008,0.3643
2.33379e-008,0.3978
2.33764e-008,0.4649
2.34150e-008,0.5596
2.34536e-008,0.6681
2.34922e-008,0.7737
2.35308e-008,0.8667
2.35693e-008,0.9485
2.36079e-008,1.0178
2.36465e-008,1.0686
2.36851e-008,1.1065
2.37236e-008,1.1395
2.37622e-008,1.1605
2.38008e-008,1.1605
2.38394e-008,1.1295
2.38779e-008,1.0606
2.39165e-008,0.9606
2.39551e-008,0.8416
2.39936e-008,0.7195
2.40322e-008,0.6059
2.40708e-008,0.5090
2.41094e-008,0.4389
2.41479e-008,0.3935
2.41865e-008,0.3656
2.42251e-008,0.3601
2.42637e-008,0.3836
2.43023e-008,0.4402
2.43408e-008,0.5274
2.43794e-008,0.6332
2.44180e-008,0.7414
2.44566e-008,0.8387
2.44951e-008,0.9237
2.45337e-008,0.9976
2.45723e-008,1.0545
2.46109e-008,1.0951
2.46494e-008,1.1300
2.46880e-008,1.1560
2.47266e-008,1.1633
2.47651e-008,1.1433
2.48037e-008,1.0864
2.48423e-008,0.9949
2.48809e-008,0.8803
2.49194e-008,0.7575
2.49580e-008,0.6405
2.49966e-008,0.5372
2.50352e-008,0.4578
2.50737e-008,0.4059
2.51123e-008,0.3723
2.51509e-008,0.3588
2.51895e-008,0.3727
2.52281e-008,0.4186
2.52666e-008,0.4971
2.53052e-008,0.5986
2.53438e-008,0.7080
2.53824e-008,0.8095
2.54209e-008,0.8979
2.54595e-008,0.9757
2.54981e-008,1.0387
2.55367e-008,1.0833
2.55752e-008,1.1198
2.56138e-008,1.1496
2.56524e-008,1.1635
2.56909e-008,1.1533
2.57295e-008,1.1087
2.57681e-008,1.0270
2.58067e-008,0.9182
2.58452e-008,0.7961
2.58838e-008,0.6764
2.59224e-008,0.5679
2.59610e-008,0.4797
2.59995e-008,0.4199
2.60381e-008,0.3809
2.60767e-008,0.3603
2.61153e-008,0.3651
2.61539e-008,0.4003
2.61924e-008,0.4690
2.62310e-008,0.5648
2.62696e-008,0.6737
2.63082e-008,0.7789
2.63467e-008,0.8711
2.63853e-008,0.9523
2.64239e-008,1.0208
2.64625e-008,1.0708
2.65010e-008,1.1089
2.65396e-008,1.1416
2.65782e-008,1.1614
2.66167e-008,1.1598
2.66553e-008,1.1271
2.66939e-008,1.0565
2.67325e-008,0.9548
2.67710e-008,0.8350
2.68096e-008,0.7133
2.68482e-008,0.6005
2.68868e-008,0.5047
2.69254e-008,0.4360
2.69639e-008,0.3919
2.70025e-008,0.3652
2.70411e-008,0.3608
2.70797e-008,0.3857
2.71182e-008,0.4441
2.71568e-008,0.5327
2.71954e-008,0.6389
2.72340e-008,0.7466
2.72725e-008,0.8433
2.73111e-008,0.9278
2.73497e-008,1.0010
2.73882e-008,1.0570
2.74268e-008,1.0976
2.74654e-008,1.1325
2.75040e-008,1.1573
2.75425e-008,1.1631
2.75811e-008,1.1415
2.76197e-008,1.0828
2.76583e-008,0.9897
2.76968e-008,0.8739
2.77354e-008,0.7512
2.77740e-008,0.6349
2.78126e-008,0.5325
2.78512e-008,0.4546
2.78897e-008,0.4040
2.79283e-008,0.3715
2.79669e-008,0.3591
2.80055e-008,0.3743
2.80440e-008,0.4220
2.80826e-008,0.5020
2.81212e-008,0.6043
2.81598e-008,0.7134
2.81983e-008,0.8142
2.82369e-008,0.9022
2.82755e-008,0.9794
2.83140e-008,1.0414
2.83526e-008,1.0857
2.83912e-008,1.1223
2.84298e-008,1.1513
2.84683e-008,1.1637
2.85069e-008,1.1520
2.85455e-008,1.1056
2.85841e-008,1.0223
2.86226e-008,0.9120
2.86612e-008,0.7897
2.86998e-008,0.6705
2.87384e-008,0.5628
2.87770e-008,0.4760
2.88155e-008,0.4177
2.88541e-008,0.3797
2.88927e-008,0.3602
2.89313e-008,0.3662
2.89698e-008,0.4032
2.90084e-008,0.4735
2.90470e-008,0.5704
2.90855e-008,0.6793
2.91241e-008,0.7839
2.91627e-008,0.8756
2.92013e-008,0.9562
2.92398e-008,1.0239
2.92784e-008,1.0728
2.93170e-008,1.1101
2.93556e-008,1.1424
2.93941e-008,1.1616
2.94327e-008,1.1589
2.94713e-008,1.1242
2.95099e-008,1.0516
2.95485e-008,0.9490
2.95870e-008,0.8290
2.96256e-008,0.7073
2.96642e-008,0.5951
2.97028e-008,0.5004
2.97413e-008,0.4334
2.97799e-008,0.3899
2.98185e-008,0.3639
2.98570e-008,0.3611
2.98956e-008,0.3878
2.99342e-008,0.4479
2.99728e-008,0.5377
3.00113e-008,0.6445
3.00499e-008,0.7520
3.00885e-008,0.8479
3.01271e-008,0.9318
3.01657e-008,1.0043
3.02042e-008,1.0592
3.02428e-008,1.0989
3.02814e-008,1.1332
3.03199e-008,1.1577
3.03585e-008,1.1627
3.03971e-008,1.1393
3.04357e-008,1.0784
3.04743e-008,0.9840
3.05128e-008,0.8678
3.05514e-008,0.7451
3.05900e-008,0.6291
3.06285e-008,0.5278
3.06671e-008,0.4514
3.07057e-008,0.4017
3.07443e-008,0.3699
3.07829e-008,0.3589
3.08214e-008,0.3758
3.08600e-008,0.4252
3.08986e-008,0.5066
3.09372e-008,0.6098
3.09757e-008,0.7189
3.10143e-008,0.8191
3.10529e-008,0.9063
3.10914e-008,0.9829
3.11300e-008,1.0441
3.11686e-008,1.0872
3.12072e-008,1.1232
3.12458e-008,1.1519
3.12843e-008,1.1637
3.13229e-008,1.1505
3.13615e-008,1.1019
3.14000e-008,1.0169
3.14386e-008,0.9060
3.14772e-008,0.7836
3.15158e-008,0.6646
3.15544e-008,0.5577
3.15929e-008,0.4723
3.16315e-008,0.4152
3.16701e-008,0.3779
3.17087e-008,0.3595
3.17472e-008,0.3672
3.17858e-008,0.4058
3.18244e-008,0.4778
3.18629e-008,0.5756
3.19015e-008,0.6849
3.19401e-008,0.7890
3.19787e-008,0.8799
3.20173e-008,0.9600
3.20558e-008,1.0269
3.20944e-008,1.0750
3.21330e-008,1.1125
3.21715e-008,1.1444
3.22101e-008,1.1623
3.22487e-008,1.1581
3.22873e-008,1.1216
3.23259e-008,1.0473
3.23644e-008,0.9431
3.24030e-008,0.8224
3.24416e-008,0.7013
3.24801e-008,0.5898
3.25187e-008,0.4962
3.25573e-008,0.4306
3.25959e-008,0.3884
3.26344e-008,0.3636
3.26730e-008,0.3619
3.27116e-008,0.3901
3.27502e-008,0.4520
3.27888e-008,0.5430
3.28273e-008,0.6501
3.28659e-008,0.7571
3.29045e-008,0.8524
3.29430e-008,0.9359
3.29816e-008,1.0076
3.30202e-008,1.0616
3.30588e-008,1.1014
3.30974e-008,1.1356
3.31359e-008,1.1588
3.31745e-008,1.1624
3.32131e-008,1.1373
3.32516e-008,1.0746
3.32902e-008,0.9787
3.33288e-008,0.8614
3.33674e-008,0.7388
3.34060e-008,0.6236
3.34445e-008,0.5232
3.34831e-008,0.4483
3.35217e-008,0.3999
3.35603e-008,0.3692
3.35988e-008,0.3593
3.36374e-008,0.3776
3.36760e-008,0.4288
3.37145e-008,0.5117
3.37531e-008,0.6154
3.37917e-008,0.7242
3.38303e-008,0.8238
3.38689e-008,0.9106
3.39074e-008,0.9865
3.39460e-008,1.0467
3.39846e-008,1.0896
3.40231e-008,1.1257
3.40617e-008,1.1535
3.41003e-008,1.1638
3.41389e-008,1.1490
3.41775e-008,1.0986
3.42160e-008,1.0121
3.42546e-008,0.8998
3.42932e-008,0.7771
3.43318e-008,0.6588
3.43703e-008,0.5528
3.44089e-008,0.4688
3.44475e-008,0.4130
3.44860e-008,0.3768
3.45246e-008,0.3596
3.45632e-008,0.3685
3.46018e-008,0.4089
3.46404e-008,0.4825
3.46789e-008,0.5812
3.47175e-008,0.6904
3.47561e-008,0.7939
3.47946e-008,0.8843
3.48332e-008,0.9639
3.48718e-008,1.0298
3.49104e-008,1.0768
3.49490e-008,1.1137
3.49875e-008,1.1451
3.50261e-008,1.1625
3.50647e-008,1.1570
3.51032e-008,1.1184
3.51418e-008,1.0423
3.51804e-008,0.9372
3.52190e-008,0.8164
3.52575e-008,0.6953
3.52961e-008,0.5844
3.53347e-008,0.4922
3.53733e-008,0.4281
3.54119e-008,0.3864
3.54504e-008,0.3624
3.54890e-008,0.3624
3.55276e-008,0.3924
3.55661e-008,0.4559
3.56047e-008,0.5481
3.56433e-008,0.6558
3.56819e-008,0.7624
3.57205e-008,0.8570
3.57590e-008,0.9398
3.57976e-008,1.0108
3.58362e-008,1.0637
3.58747e-008,1.1026
