.HEADER
..NAMES
Time,V U2.F3&G3
3.5103e-009,0.4037
3.5489e-009,0.3684
3.5875e-009,0.3583
3.6260e-009,0.3758
3.6646e-009,0.4230
3.7032e-009,0.5038
3.7418e-009,0.6104
3.7803e-009,0.7184
3.8189e-009,0.8193
3.8575e-009,0.9105
3.8961e-009,0.9870
3.9346e-009,1.0456
3.9732e-009,1.0869
4.0118e-009,1.1245
4.0504e-009,1.1496
4.0890e-009,1.1589
4.1275e-009,1.1494
4.1661e-009,1.1030
4.2047e-009,1.0150
4.2433e-009,0.9054
4.2818e-009,0.7841
4.3204e-009,0.6637
4.3590e-009,0.5586
4.3975e-009,0.4758
4.4361e-009,0.4178
4.4747e-009,0.3774
4.5133e-009,0.3583
4.5519e-009,0.3672
4.5904e-009,0.4045
4.6290e-009,0.4747
4.6676e-009,0.5752
4.7062e-009,0.6850
4.7447e-009,0.7882
4.7833e-009,0.8830
4.8219e-009,0.9646
4.8604e-009,1.0292
4.8990e-009,1.0751
4.9376e-009,1.1131
4.9762e-009,1.1439
5.0147e-009,1.1575
5.0533e-009,1.1555
5.0919e-009,1.1226
5.1305e-009,1.0462
5.1691e-009,0.9415
5.2076e-009,0.8231
5.2462e-009,0.7006
5.2848e-009,0.5896
5.3234e-009,0.4994
5.3619e-009,0.4337
5.4005e-009,0.3885
5.4391e-009,0.3611
5.4776e-009,0.3615
5.5162e-009,0.3893
5.5548e-009,0.4488
5.5934e-009,0.5410
5.6320e-009,0.6509
5.6705e-009,0.7563
5.7091e-009,0.8542
5.7477e-009,0.9405
5.7863e-009,1.0108
5.8248e-009,1.0624
5.8634e-009,1.1011
5.9020e-009,1.1365
5.9405e-009,1.1547
5.9791e-009,1.1584
6.0177e-009,1.1377
6.0563e-009,1.0747
6.0948e-009,0.9763
6.1334e-009,0.8617
6.1720e-009,0.7387
6.2106e-009,0.6227
6.2492e-009,0.5254
6.2877e-009,0.4518
6.3263e-009,0.4013
6.3649e-009,0.3668
6.4035e-009,0.3584
6.4420e-009,0.3773
6.4806e-009,0.4262
6.5192e-009,0.5087
6.5577e-009,0.6160
6.5963e-009,0.7237
6.6349e-009,0.8243
6.6735e-009,0.9148
6.7121e-009,0.9905
6.7506e-009,1.0481
6.7892e-009,1.0884
6.8278e-009,1.1254
6.8664e-009,1.1501
6.9049e-009,1.1587
6.9435e-009,1.1479
6.9821e-009,1.0991
7.0206e-009,1.0095
7.0592e-009,0.8994
7.0978e-009,0.7779
7.1364e-009,0.6579
7.1749e-009,0.5537
7.2135e-009,0.4722
7.2521e-009,0.4153
7.2907e-009,0.3754
7.3293e-009,0.3579
7.3678e-009,0.3682
7.4064e-009,0.4071
7.4450e-009,0.4791
7.4835e-009,0.5808
7.5221e-009,0.6904
7.5607e-009,0.7933
7.5993e-009,0.8875
7.6379e-009,0.9683
7.6764e-009,1.0319
7.7150e-009,1.0769
7.7536e-009,1.1141
7.7922e-009,1.1445
7.8307e-009,1.1576
7.8693e-009,1.1545
7.9079e-009,1.1196
7.9464e-009,1.0411
7.9850e-009,0.9356
8.0236e-009,0.8169
8.0622e-009,0.6946
8.1008e-009,0.5844
8.1393e-009,0.4953
8.1779e-009,0.4309
8.2165e-009,0.3862
8.2550e-009,0.3602
8.2936e-009,0.3620
8.3322e-009,0.3913
8.3708e-009,0.4526
8.4093e-009,0.5463
8.4479e-009,0.6564
8.4865e-009,0.7615
8.5251e-009,0.8590
8.5637e-009,0.9445
8.6022e-009,1.0138
8.6408e-009,1.0645
8.6794e-009,1.1023
8.7179e-009,1.1372
8.7565e-009,1.1551
8.7951e-009,1.1580
8.8337e-009,1.1354
8.8722e-009,1.0701
8.9108e-009,0.9706
8.9494e-009,0.8555
8.9880e-009,0.7326
9.0266e-009,0.6172
9.0651e-009,0.5209
9.1037e-009,0.4486
9.1423e-009,0.3994
9.1808e-009,0.3661
9.2194e-009,0.3588
9.2580e-009,0.3791
9.2966e-009,0.4297
9.3352e-009,0.5138
9.3737e-009,0.6217
9.4123e-009,0.7290
9.4509e-009,0.8291
9.4895e-009,0.9190
9.5280e-009,0.9939
9.5666e-009,1.0505
9.6052e-009,1.0906
9.6437e-009,1.1280
9.6823e-009,1.1512
9.7209e-009,1.1590
9.7595e-009,1.1466
9.7981e-009,1.0956
9.8366e-009,1.0044
9.8752e-009,0.8933
9.9138e-009,0.7714
9.9524e-009,0.6520
9.9909e-009,0.5490
1.00295e-008,0.4687
1.00681e-008,0.4131
1.01066e-008,0.3742
1.01452e-008,0.3580
1.01838e-008,0.3697
1.02224e-008,0.4101
1.02610e-008,0.4837
1.02995e-008,0.5865
1.03381e-008,0.6959
1.03767e-008,0.7983
1.04152e-008,0.8920
1.04538e-008,0.9720
1.04924e-008,1.0347
1.05310e-008,1.0790
1.05695e-008,1.1170
1.06081e-008,1.1459
1.06467e-008,1.1581
1.06853e-008,1.1539
1.07239e-008,1.1168
1.07624e-008,1.0363
1.08010e-008,0.9299
1.08396e-008,0.8104
1.08781e-008,0.6884
1.09167e-008,0.5793
1.09553e-008,0.4915
1.09939e-008,0.4283
1.10324e-008,0.3847
1.10710e-008,0.3599
1.11096e-008,0.3630
1.11482e-008,0.3938
1.11868e-008,0.4567
1.12253e-008,0.5519
1.12639e-008,0.6620
1.13025e-008,0.7667
1.13410e-008,0.8636
1.13796e-008,0.9485
1.14182e-008,1.0169
1.14568e-008,1.0666
1.14953e-008,1.1050
1.15339e-008,1.1391
1.15725e-008,1.1558
1.16111e-008,1.1578
1.16497e-008,1.1333
1.16882e-008,1.0658
1.17268e-008,0.9652
1.17654e-008,0.8492
1.18039e-008,0.7262
1.18425e-008,0.6117
1.18811e-008,0.5167
1.19197e-008,0.4456
1.19583e-008,0.3970
1.19968e-008,0.3647
1.20354e-008,0.3591
1.20740e-008,0.3808
1.21126e-008,0.4331
1.21511e-008,0.5189
1.21897e-008,0.6273
1.22283e-008,0.7343
1.22668e-008,0.8340
1.23054e-008,0.9233
1.23440e-008,0.9972
1.23826e-008,1.0529
1.24212e-008,1.0921
1.24597e-008,1.1288
1.24983e-008,1.1516
1.25369e-008,1.1587
1.25755e-008,1.1449
1.26140e-008,1.0916
1.26526e-008,0.9988
1.26912e-008,0.8873
1.27297e-008,0.7652
1.27683e-008,0.6463
1.28069e-008,0.5442
1.28455e-008,0.4653
1.28841e-008,0.4105
1.29226e-008,0.3723
1.29612e-008,0.3577
1.29998e-008,0.3708
1.30383e-008,0.4129
1.30769e-008,0.4883
1.31155e-008,0.5921
1.31541e-008,0.7012
1.31926e-008,0.8034
1.32312e-008,0.8965
1.32698e-008,0.9757
1.33084e-008,1.0373
1.33470e-008,1.0807
1.33855e-008,1.1179
1.34241e-008,1.1465
1.34627e-008,1.1582
1.35012e-008,1.1528
1.35398e-008,1.1134
1.35784e-008,1.0311
1.36170e-008,0.9240
1.36555e-008,0.8042
1.36941e-008,0.6825
1.37327e-008,0.5742
1.37713e-008,0.4875
1.38099e-008,0.4256
1.38484e-008,0.3824
1.38870e-008,0.3592
1.39256e-008,0.3637
1.39641e-008,0.3960
1.40027e-008,0.4608
1.40413e-008,0.5573
1.40799e-008,0.6675
1.41185e-008,0.7719
1.41570e-008,0.8683
1.41956e-008,0.9524
1.42342e-008,1.0199
1.42728e-008,1.0686
1.43113e-008,1.1062
1.43499e-008,1.1398
1.43885e-008,1.1561
1.44270e-008,1.1572
1.44656e-008,1.1308
1.45042e-008,1.0611
1.45428e-008,0.9594
1.45814e-008,0.8430
1.46199e-008,0.7201
1.46585e-008,0.6063
1.46971e-008,0.5123
1.47357e-008,0.4426
1.47742e-008,0.3952
1.48128e-008,0.3640
1.48514e-008,0.3597
1.48899e-008,0.3828
1.49285e-008,0.4368
1.49671e-008,0.5241
1.50057e-008,0.6330
1.50443e-008,0.7395
1.50828e-008,0.8388
1.51214e-008,0.9274
1.51600e-008,1.0005
1.51985e-008,1.0552
1.52371e-008,1.0944
1.52757e-008,1.1313
1.53143e-008,1.1526
1.53528e-008,1.1589
1.53914e-008,1.1435
1.54300e-008,1.0878
1.54686e-008,0.9936
1.55071e-008,0.8812
1.55457e-008,0.7587
1.55843e-008,0.6405
1.56229e-008,0.5396
1.56615e-008,0.4619
1.57000e-008,0.4085
1.57386e-008,0.3713
1.57772e-008,0.3580
1.58158e-008,0.3724
1.58543e-008,0.4161
1.58929e-008,0.4931
1.59315e-008,0.5978
1.59701e-008,0.7066
1.60086e-008,0.8083
1.60472e-008,0.9009
1.60858e-008,0.9793
1.61243e-008,1.0400
1.61629e-008,1.0828
1.62015e-008,1.1207
1.62401e-008,1.1478
1.62786e-008,1.1586
1.63172e-008,1.1519
1.63558e-008,1.1104
1.63944e-008,1.0262
1.64329e-008,0.9182
1.64715e-008,0.7978
1.65101e-008,0.6764
1.65487e-008,0.5692
1.65873e-008,0.4838
1.66258e-008,0.4232
1.66644e-008,0.3810
1.67030e-008,0.3590
1.67416e-008,0.3649
1.67801e-008,0.3987
1.68187e-008,0.4651
1.68573e-008,0.5629
1.68959e-008,0.6730
1.69344e-008,0.7770
1.69730e-008,0.8730
1.70116e-008,0.9563
1.70501e-008,1.0228
1.70887e-008,1.0707
1.71273e-008,1.1090
1.71659e-008,1.1415
1.72044e-008,1.1567
1.72430e-008,1.1568
1.72816e-008,1.1285
1.73202e-008,1.0566
1.73588e-008,0.9539
1.73973e-008,0.8367
1.74359e-008,0.7138
1.74745e-008,0.6010
1.75131e-008,0.5082
1.75516e-008,0.4398
1.75902e-008,0.3928
1.76288e-008,0.3628
1.76674e-008,0.3601
1.77059e-008,0.3846
1.77445e-008,0.4403
1.77831e-008,0.5293
1.78216e-008,0.6386
1.78602e-008,0.7448
1.78988e-008,0.8437
1.79374e-008,0.9316
1.79759e-008,1.0038
1.80145e-008,1.0575
1.80531e-008,1.0958
1.80917e-008,1.1321
1.81302e-008,1.1530
1.81688e-008,1.1586
1.82074e-008,1.1415
1.82460e-008,1.0836
1.82846e-008,0.9880
1.83231e-008,0.8751
1.83617e-008,0.7526
1.84003e-008,0.6349
1.84389e-008,0.5350
1.84774e-008,0.4586
1.85160e-008,0.4060
1.85546e-008,0.3695
1.85932e-008,0.3579
1.86317e-008,0.3737
1.86703e-008,0.4190
1.87089e-008,0.4979
1.87474e-008,0.6035
1.87860e-008,0.7120
1.88246e-008,0.8134
1.88632e-008,0.9053
1.89017e-008,0.9828
1.89403e-008,1.0425
1.89789e-008,1.0844
1.90175e-008,1.1217
1.90560e-008,1.1483
1.90946e-008,1.1586
1.91332e-008,1.1506
1.91718e-008,1.1069
1.92104e-008,1.0209
1.92489e-008,0.9122
1.92875e-008,0.7916
1.93261e-008,0.6706
1.93647e-008,0.5642
1.94032e-008,0.4800
1.94418e-008,0.4205
1.94804e-008,0.3789
1.95190e-008,0.3584
1.95575e-008,0.3657
1.95961e-008,0.4011
1.96347e-008,0.4693
1.96732e-008,0.5685
1.97118e-008,0.6785
1.97504e-008,0.7821
1.97890e-008,0.8776
1.98275e-008,0.9601
1.98661e-008,1.0257
1.99047e-008,1.0726
1.99433e-008,1.1101
1.99819e-008,1.1422
2.00204e-008,1.1569
2.00590e-008,1.1561
2.00976e-008,1.1257
2.01362e-008,1.0517
2.01747e-008,0.9481
2.02133e-008,0.8305
2.02519e-008,0.7078
2.02905e-008,0.5957
2.03290e-008,0.5040
2.03676e-008,0.4368
2.04062e-008,0.3904
2.04447e-008,0.3617
2.04833e-008,0.3604
2.05219e-008,0.3865
2.05605e-008,0.4440
2.05990e-008,0.5345
2.06376e-008,0.6442
2.06762e-008,0.7501
2.07148e-008,0.8486
2.07533e-008,0.9357
2.07919e-008,1.0070
2.08305e-008,1.0597
2.08691e-008,1.0982
2.09077e-008,1.1343
2.09462e-008,1.1538
2.09848e-008,1.1586
2.10234e-008,1.1399
2.10620e-008,1.0796
2.11005e-008,0.9827
2.11391e-008,0.8689
2.11777e-008,0.7461
2.12163e-008,0.6292
2.12548e-008,0.5305
2.12934e-008,0.4553
2.13320e-008,0.4040
2.13705e-008,0.3686
2.14091e-008,0.3582
2.14477e-008,0.3754
2.14863e-008,0.4224
2.15248e-008,0.5028
2.15634e-008,0.6092
2.16020e-008,0.7173
2.16406e-008,0.8183
2.16791e-008,0.9096
2.17177e-008,0.9863
2.17563e-008,1.0451
2.17949e-008,1.0866
2.18335e-008,1.1244
2.18720e-008,1.1496
2.19106e-008,1.1589
2.19492e-008,1.1496
2.19878e-008,1.1036
2.20263e-008,1.0159
2.20649e-008,0.9063
2.21035e-008,0.7851
2.21420e-008,0.6646
2.21806e-008,0.5594
2.22192e-008,0.4764
2.22578e-008,0.4182
2.22963e-008,0.3776
2.23349e-008,0.3584
2.23735e-008,0.3670
2.24121e-008,0.4039
2.24506e-008,0.4738
2.24892e-008,0.5741
2.25278e-008,0.6840
2.25664e-008,0.7872
2.26050e-008,0.8821
2.26435e-008,0.9639
2.26821e-008,1.0286
2.27207e-008,1.0747
2.27593e-008,1.1129
2.27978e-008,1.1438
2.28364e-008,1.1575
2.28750e-008,1.1556
2.29136e-008,1.1232
2.29521e-008,1.0470
2.29907e-008,0.9425
2.30293e-008,0.8241
2.30678e-008,0.7016
2.31064e-008,0.5904
2.31450e-008,0.5001
2.31836e-008,0.4342
2.32221e-008,0.3888
2.32607e-008,0.3612
2.32993e-008,0.3613
2.33379e-008,0.3888
2.33764e-008,0.4480
2.34150e-008,0.5400
2.34536e-008,0.6498
2.34922e-008,0.7553
2.35308e-008,0.8533
2.35693e-008,0.9398
2.36079e-008,1.0102
2.36465e-008,1.0619
2.36851e-008,1.0996
2.37236e-008,1.1351
2.37622e-008,1.1542
2.38008e-008,1.1581
2.38394e-008,1.1376
2.38779e-008,1.0751
2.39165e-008,0.9770
2.39551e-008,0.8628
2.39936e-008,0.7400
2.40322e-008,0.6237
2.40708e-008,0.5261
2.41094e-008,0.4522
2.41479e-008,0.4016
2.41865e-008,0.3670
2.42251e-008,0.3582
2.42637e-008,0.3769
2.43023e-008,0.4256
2.43408e-008,0.5078
2.43794e-008,0.6149
2.44180e-008,0.7227
2.44566e-008,0.8233
2.44951e-008,0.9140
2.45337e-008,0.9898
2.45723e-008,1.0476
2.46109e-008,1.0881
2.46494e-008,1.1252
2.46880e-008,1.1500
2.47266e-008,1.1588
2.47651e-008,1.1481
2.48037e-008,1.0998
2.48423e-008,1.0104
2.48809e-008,0.9003
2.49194e-008,0.7789
2.49580e-008,0.6588
2.49966e-008,0.5545
2.50352e-008,0.4728
2.50737e-008,0.4157
2.51123e-008,0.3755
2.51509e-008,0.3579
2.51895e-008,0.3680
2.52281e-008,0.4065
2.52666e-008,0.4782
2.53052e-008,0.5797
2.53438e-008,0.6894
2.53824e-008,0.7923
2.54209e-008,0.8867
2.54595e-008,0.9676
2.54981e-008,1.0314
2.55367e-008,1.0765
2.55752e-008,1.1140
2.56138e-008,1.1444
2.56524e-008,1.1576
2.56909e-008,1.1547
2.57295e-008,1.1201
2.57681e-008,1.0420
2.58067e-008,0.9366
2.58452e-008,0.8179
2.58838e-008,0.6956
2.59224e-008,0.5852
2.59610e-008,0.4960
2.59995e-008,0.4313
2.60381e-008,0.3864
2.60767e-008,0.3603
2.61153e-008,0.3618
2.61539e-008,0.3908
2.61924e-008,0.4518
2.62310e-008,0.5453
2.62696e-008,0.6554
2.63082e-008,0.7606
2.63467e-008,0.8581
2.63853e-008,0.9438
2.64239e-008,1.0133
2.64625e-008,1.0641
2.65010e-008,1.1021
2.65396e-008,1.1371
2.65782e-008,1.1550
2.66167e-008,1.1581
2.66553e-008,1.1358
2.66939e-008,1.0709
2.67325e-008,0.9716
2.67710e-008,0.8565
2.68096e-008,0.7336
2.68482e-008,0.6181
2.68868e-008,0.5217
2.69254e-008,0.4491
2.69639e-008,0.3997
2.70025e-008,0.3662
2.70411e-008,0.3588
2.70797e-008,0.3788
2.71182e-008,0.4291
2.71568e-008,0.5128
2.71954e-008,0.6206
2.72340e-008,0.7280
2.72725e-008,0.8281
2.73111e-008,0.9182
2.73497e-008,0.9932
2.73882e-008,1.0501
2.74268e-008,1.0904
2.74654e-008,1.1279
2.75040e-008,1.1511
2.75425e-008,1.1590
2.75811e-008,1.1469
2.76197e-008,1.0963
2.76583e-008,1.0053
2.76968e-008,0.8943
2.77354e-008,0.7724
2.77740e-008,0.6530
2.78126e-008,0.5498
2.78512e-008,0.4694
2.78897e-008,0.4134
2.79283e-008,0.3744
2.79669e-008,0.3580
2.80055e-008,0.3694
2.80440e-008,0.4095
2.80826e-008,0.4829
2.81212e-008,0.5854
2.81598e-008,0.6948
2.81983e-008,0.7974
2.82369e-008,0.8912
2.82755e-008,0.9714
2.83140e-008,1.0342
2.83526e-008,1.0786
2.83912e-008,1.1168
2.84298e-008,1.1458
2.84683e-008,1.1581
2.85069e-008,1.1541
2.85455e-008,1.1173
2.85841e-008,1.0372
2.86226e-008,0.9309
2.86612e-008,0.8115
2.86998e-008,0.6894
2.87384e-008,0.5801
2.87770e-008,0.4921
2.88155e-008,0.4288
2.88541e-008,0.3850
2.88927e-008,0.3600
2.89313e-008,0.3629
2.89698e-008,0.3933
2.90084e-008,0.4560
2.90470e-008,0.5508
2.90855e-008,0.6609
2.91241e-008,0.7657
2.91627e-008,0.8628
2.92013e-008,0.9477
2.92398e-008,1.0163
2.92784e-008,1.0662
2.93170e-008,1.1034
2.93556e-008,1.1378
2.93941e-008,1.1553
2.94327e-008,1.1575
2.94713e-008,1.1333
2.95099e-008,1.0663
2.95485e-008,0.9659
2.95870e-008,0.8504
2.96256e-008,0.7275
2.96642e-008,0.6127
2.97028e-008,0.5174
2.97413e-008,0.4461
2.97799e-008,0.3973
2.98185e-008,0.3648
2.98570e-008,0.3589
2.98956e-008,0.3804
2.99342e-008,0.4325
2.99728e-008,0.5179
3.00113e-008,0.6262
3.00499e-008,0.7333
3.00885e-008,0.8331
3.01271e-008,0.9225
3.01657e-008,0.9965
3.02042e-008,1.0524
3.02428e-008,1.0918
3.02814e-008,1.1287
3.03199e-008,1.1515
3.03585e-008,1.1588
3.03971e-008,1.1452
3.04357e-008,1.0923
3.04743e-008,0.9998
3.05128e-008,0.8883
3.05514e-008,0.7663
3.05900e-008,0.6472
3.06285e-008,0.5450
3.06671e-008,0.4658
3.07057e-008,0.4109
3.07443e-008,0.3725
3.07829e-008,0.3577
3.08214e-008,0.3705
3.08600e-008,0.4123
3.08986e-008,0.4874
3.09372e-008,0.5911
3.09757e-008,0.7002
3.10143e-008,0.8024
3.10529e-008,0.8957
3.10914e-008,0.9750
3.11300e-008,1.0368
3.11686e-008,1.0804
3.12072e-008,1.1178
3.12458e-008,1.1464
3.12843e-008,1.1582
3.13229e-008,1.1530
3.13615e-008,1.1140
3.14000e-008,1.0320
3.14386e-008,0.9250
3.14772e-008,0.8053
3.15158e-008,0.6835
3.15544e-008,0.5750
3.15929e-008,0.4882
3.16315e-008,0.4261
3.16701e-008,0.3826
3.17087e-008,0.3592
3.17472e-008,0.3635
3.17858e-008,0.3955
3.18244e-008,0.4600
3.18629e-008,0.5563
3.19015e-008,0.6665
3.19401e-008,0.7709
3.19787e-008,0.8675
3.20173e-008,0.9517
3.20558e-008,1.0193
3.20944e-008,1.0682
3.21330e-008,1.1060
3.21715e-008,1.1397
3.22101e-008,1.1560
3.22487e-008,1.1573
3.22873e-008,1.1312
3.23259e-008,1.0619
3.23644e-008,0.9604
3.24030e-008,0.8441
3.24416e-008,0.7212
3.24801e-008,0.6072
3.25187e-008,0.5131
3.25573e-008,0.4431
3.25959e-008,0.3955
3.26344e-008,0.3641
3.26730e-008,0.3596
3.27116e-008,0.3825
3.27502e-008,0.4361
3.27888e-008,0.5231
3.28273e-008,0.6319
3.28659e-008,0.7385
3.29045e-008,0.8379
3.29430e-008,0.9266
3.29816e-008,0.9999
3.30202e-008,1.0548
3.30588e-008,1.0942
3.30974e-008,1.1311
3.31359e-008,1.1526
3.31745e-008,1.1589
3.32131e-008,1.1438
3.32516e-008,1.0885
3.32902e-008,0.9946
3.33288e-008,0.8822
3.33674e-008,0.7598
3.34060e-008,0.6415
3.34445e-008,0.5404
3.34831e-008,0.4625
3.35217e-008,0.4088
3.35603e-008,0.3714
3.35988e-008,0.3579
3.36374e-008,0.3721
3.36760e-008,0.4155
3.37145e-008,0.4922
3.37531e-008,0.5968
3.37917e-008,0.7056
3.38303e-008,0.8074
3.38689e-008,0.9001
3.39074e-008,0.9786
3.39460e-008,1.0395
3.39846e-008,1.0825
3.40231e-008,1.1206
3.40617e-008,1.1477
3.41003e-008,1.1586
3.41389e-008,1.1522
3.41775e-008,1.1110
3.42160e-008,1.0271
3.42546e-008,0.9192
3.42932e-008,0.7988
3.43318e-008,0.6775
3.43703e-008,0.5701
3.44089e-008,0.4845
3.44475e-008,0.4236
3.44860e-008,0.3813
3.45246e-008,0.3590
3.45632e-008,0.3647
3.46018e-008,0.3982
3.46404e-008,0.4643
3.46789e-008,0.5619
3.47175e-008,0.6720
3.47561e-008,0.7760
3.47946e-008,0.8721
3.48332e-008,0.9556
3.48718e-008,1.0223
3.49104e-008,1.0703
3.49490e-008,1.1072
3.49875e-008,1.1404
3.50261e-008,1.1563
3.50647e-008,1.1566
3.51032e-008,1.1285
3.51418e-008,1.0571
3.51804e-008,0.9547
3.52190e-008,0.8380
3.52575e-008,0.7151
3.52961e-008,0.6019
3.53347e-008,0.5089
3.53733e-008,0.4402
3.54119e-008,0.3931
3.54504e-008,0.3629
3.54890e-008,0.3599
3.55276e-008,0.3843
3.55661e-008,0.4397
3.56047e-008,0.5283
3.56433e-008,0.6375
3.56819e-008,0.7438
3.57205e-008,0.8428
3.57590e-008,0.9308
3.57976e-008,1.0031
3.58362e-008,1.0570
3.58747e-008,1.0955
3.59133e-008,1.1319
3.59519e-008,1.1529
3.59905e-008,1.1586
3.60290e-008,1.1418
3.60676e-008,1.0843
3.61062e-008,0.9890
3.61448e-008,0.8762
3.61834e-008,0.7536
3.62219e-008,0.6358
3.62605e-008,0.5358
3.62991e-008,0.4592
3.63376e-008,0.4063
3.63762e-008,0.3697
3.64148e-008,0.3578
3.64534e-008,0.3734
3.64920e-008,0.4184
3.65305e-008,0.4970
3.65691e-008,0.6024
3.66077e-008,0.7110
3.66462e-008,0.8125
3.66848e-008,0.9045
3.67234e-008,0.9822
3.67620e-008,1.0421
3.68006e-008,1.0841
3.68391e-008,1.1215
3.68777e-008,1.1482
3.69163e-008,1.1586
3.69549e-008,1.1509
3.69934e-008,1.1075
3.70320e-008,1.0218
3.70706e-008,0.9133
3.71091e-008,0.7926
3.71477e-008,0.6716
3.71863e-008,0.5650
3.72249e-008,0.4806
3.72635e-008,0.4210
3.73020e-008,0.3791
3.73406e-008,0.3584
3.73792e-008,0.3655
3.74177e-008,0.4005
3.74563e-008,0.4685
3.74949e-008,0.5674
3.75335e-008,0.6775
3.75721e-008,0.7812
3.76106e-008,0.8767
3.76492e-008,0.9594
3.76878e-008,1.0252
3.77263e-008,1.0723
3.77649e-008,1.1099
3.78035e-008,1.1421
3.78421e-008,1.1569
3.78806e-008,1.1562
3.79192e-008,1.1262
3.79578e-008,1.0526
3.79964e-008,0.9491
3.80350e-008,0.8316
3.80735e-008,0.7088
3.81121e-008,0.5966
3.81507e-008,0.5047
3.81892e-008,0.4374
3.82278e-008,0.3915
3.82664e-008,0.3624
3.83050e-008,0.3606
3.83436e-008,0.3864
3.83821e-008,0.4436
3.84207e-008,0.5337
3.84593e-008,0.6432
3.84978e-008,0.7490
3.85364e-008,0.8476
3.85750e-008,0.9349
3.86136e-008,1.0064
3.86521e-008,1.0593
3.86907e-008,1.0980
3.87293e-008,1.1342
3.87679e-008,1.1539
3.88065e-008,1.1586
3.88450e-008,1.1402
3.88836e-008,1.0804
3.89222e-008,0.9837
3.89607e-008,0.8700
3.89993e-008,0.7472
3.90379e-008,0.6302
3.90765e-008,0.5313
3.91151e-008,0.4560
3.91536e-008,0.4044
3.91922e-008,0.3687
3.92308e-008,0.3582
3.92693e-008,0.3751
3.93079e-008,0.4218
3.93465e-008,0.5019
3.93851e-008,0.6081
3.94237e-008,0.7163
3.94622e-008,0.8174
3.95008e-008,0.9088
3.95394e-008,0.9857
3.95780e-008,1.0447
3.96165e-008,1.0863
3.96551e-008,1.1242
3.96937e-008,1.1495
3.97322e-008,1.1589
3.97708e-008,1.1499
3.98094e-008,1.1042
3.98480e-008,1.0168
3.98866e-008,0.9074
3.99251e-008,0.7862
3.99637e-008,0.6656
4.00023e-008,0.5602
4.00408e-008,0.4771
4.00794e-008,0.4186
4.01180e-008,0.3778
4.01566e-008,0.3584
4.01952e-008,0.3668
4.02337e-008,0.4034
4.02723e-008,0.4730
4.03109e-008,0.5731
4.03494e-008,0.6830
4.03880e-008,0.7863
4.04266e-008,0.8813
4.04652e-008,0.9632
4.05037e-008,1.0281
4.05423e-008,1.0744
4.05809e-008,1.1127
4.06195e-008,1.1437
4.06581e-008,1.1575
4.06966e-008,1.1558
4.07352e-008,1.1237
4.07738e-008,1.0479
4.08123e-008,0.9435
4.08509e-008,0.8252
4.08895e-008,0.7026
4.09281e-008,0.5913
4.09667e-008,0.5008
4.10052e-008,0.4347
4.10438e-008,0.3891
4.10824e-008,0.3613
4.11209e-008,0.3612
4.11595e-008,0.3884
4.11981e-008,0.4472
4.12367e-008,0.5390
4.12752e-008,0.6488
4.13138e-008,0.7544
4.13524e-008,0.8524
4.13910e-008,0.9390
