.HEADER
..NAMES
Time,V U2.E3
8.3322e-009,1.1765
8.3708e-009,1.1764
8.4093e-009,1.1763
8.4479e-009,1.1766
8.4865e-009,1.1797
8.5251e-009,1.1821
8.5637e-009,1.1744
8.6022e-009,1.1405
8.6408e-009,1.0650
8.6794e-009,0.9618
8.7179e-009,0.8528
8.7565e-009,0.7383
8.7951e-009,0.6302
8.8337e-009,0.5389
8.8722e-009,0.4709
8.9108e-009,0.4241
8.9494e-009,0.3845
8.9880e-009,0.3701
9.0266e-009,0.3835
9.0651e-009,0.4260
9.1037e-009,0.5021
9.1423e-009,0.6057
9.1808e-009,0.7106
9.2194e-009,0.8056
9.2580e-009,0.8940
9.2966e-009,0.9680
9.3352e-009,1.0239
9.3737e-009,1.0642
9.4123e-009,1.1093
9.4509e-009,1.1409
9.4895e-009,1.1485
9.5280e-009,1.1415
9.5666e-009,1.0988
9.6052e-009,1.0147
9.6437e-009,0.9107
9.6823e-009,0.7958
9.7209e-009,0.6801
9.7595e-009,0.5761
9.7981e-009,0.4961
9.8366e-009,0.4408
9.8752e-009,0.4024
9.9138e-009,0.3764
9.9524e-009,0.3645
9.9909e-009,0.3570
1.00295e-008,0.3488
1.00681e-008,0.3429
1.01066e-008,0.3353
1.01452e-008,0.3261
1.01838e-008,0.3199
1.02224e-008,0.3169
1.02610e-008,0.3162
1.02995e-008,0.3171
1.03381e-008,0.3201
1.03767e-008,0.3239
1.04152e-008,0.3259
1.04538e-008,0.3262
1.04924e-008,0.3269
1.05310e-008,0.3267
1.05695e-008,0.3253
1.06081e-008,0.3244
1.06467e-008,0.3234
1.06853e-008,0.3226
1.07239e-008,0.3227
1.07624e-008,0.3232
1.08010e-008,0.3240
1.08396e-008,0.3287
1.08781e-008,0.3437
1.09167e-008,0.3820
1.09553e-008,0.4535
1.09939e-008,0.5554
1.10324e-008,0.6739
1.10710e-008,0.7769
1.11096e-008,0.8664
1.11482e-008,0.9434
1.11868e-008,1.0045
1.12253e-008,1.0486
1.12639e-008,1.0784
1.13025e-008,1.0993
1.13410e-008,1.1143
1.13796e-008,1.1251
1.14182e-008,1.1348
1.14568e-008,1.1452
1.14953e-008,1.1561
1.15339e-008,1.1658
1.15725e-008,1.1723
1.16111e-008,1.1730
1.16497e-008,1.1722
1.16882e-008,1.1725
1.17268e-008,1.1727
1.17654e-008,1.1722
1.18039e-008,1.1716
1.18425e-008,1.1717
1.18811e-008,1.1724
1.19197e-008,1.1731
1.19583e-008,1.1739
1.19968e-008,1.1750
1.20354e-008,1.1760
1.20740e-008,1.1764
1.21126e-008,1.1761
1.21511e-008,1.1754
1.21897e-008,1.1751
1.22283e-008,1.1755
1.22668e-008,1.1758
1.23054e-008,1.1758
1.23440e-008,1.1758
1.23826e-008,1.1759
1.24212e-008,1.1762
1.24597e-008,1.1762
1.24983e-008,1.1762
1.25369e-008,1.1763
1.25755e-008,1.1763
1.26140e-008,1.1762
1.26526e-008,1.1761
1.26912e-008,1.1777
1.27297e-008,1.1815
1.27683e-008,1.1796
1.28069e-008,1.1593
1.28455e-008,1.1017
1.28841e-008,1.0067
1.29226e-008,0.8994
1.29612e-008,0.7868
1.29998e-008,0.6742
1.30383e-008,0.5748
1.30769e-008,0.4966
1.31155e-008,0.4419
1.31541e-008,0.4001
1.31926e-008,0.3714
1.32312e-008,0.3749
1.32698e-008,0.4037
1.33084e-008,0.4659
1.33470e-008,0.5595
1.33855e-008,0.6679
1.34241e-008,0.7658
1.34627e-008,0.8579
1.35012e-008,0.9388
1.35398e-008,1.0023
1.35784e-008,1.0484
1.36170e-008,1.0866
1.36555e-008,1.1318
1.36941e-008,1.1460
1.37327e-008,1.1470
1.37713e-008,1.1221
1.38099e-008,1.0539
1.38484e-008,0.9559
1.38870e-008,0.8454
1.39256e-008,0.7282
1.39641e-008,0.6178
1.40027e-008,0.5267
1.40413e-008,0.4615
1.40799e-008,0.4152
1.41185e-008,0.3761
1.41570e-008,0.3697
1.41956e-008,0.3902
1.42342e-008,0.4379
1.42728e-008,0.5204
1.43113e-008,0.6298
1.43499e-008,0.7326
1.43885e-008,0.8253
1.44270e-008,0.9098
1.44656e-008,0.9801
1.45042e-008,1.0326
1.45428e-008,1.0714
1.45814e-008,1.1188
1.46199e-008,1.1431
1.46585e-008,1.1480
1.46971e-008,1.1342
1.47357e-008,1.0802
1.47742e-008,0.9882
1.48128e-008,0.8815
1.48514e-008,0.7657
1.48899e-008,0.6518
1.49285e-008,0.5526
1.49671e-008,0.4792
1.50057e-008,0.4290
1.50443e-008,0.3861
1.50828e-008,0.3682
1.51214e-008,0.3810
1.51600e-008,0.4192
1.51985e-008,0.4901
1.52371e-008,0.5940
1.52757e-008,0.7017
1.53143e-008,0.7964
1.53528e-008,0.8843
1.53914e-008,0.9598
1.54300e-008,1.0179
1.54686e-008,1.0590
1.55071e-008,1.0890
1.55457e-008,1.1109
1.55843e-008,1.1230
1.56229e-008,1.1327
1.56615e-008,1.1436
1.57000e-008,1.1527
1.57386e-008,1.1611
1.57772e-008,1.1696
1.58158e-008,1.1738
1.58543e-008,1.1737
1.58929e-008,1.1738
1.59315e-008,1.1744
1.59701e-008,1.1765
1.60086e-008,1.1802
1.60472e-008,1.1781
1.60858e-008,1.1606
1.61243e-008,1.1072
1.61629e-008,1.0153
1.62015e-008,0.9096
1.62401e-008,0.7980
1.62786e-008,0.6848
1.63172e-008,0.5839
1.63558e-008,0.5029
1.63944e-008,0.4455
1.64329e-008,0.4070
1.64715e-008,0.3813
1.65101e-008,0.3663
1.65487e-008,0.3577
1.65873e-008,0.3512
1.66258e-008,0.3449
1.66644e-008,0.3359
1.67030e-008,0.3260
1.67416e-008,0.3207
1.67801e-008,0.3187
1.68187e-008,0.3175
1.68573e-008,0.3181
1.68959e-008,0.3207
1.69344e-008,0.3278
1.69730e-008,0.3452
1.70116e-008,0.3838
1.70501e-008,0.4550
1.70887e-008,0.5557
1.71273e-008,0.6727
1.71659e-008,0.7753
1.72044e-008,0.8640
1.72430e-008,0.9408
1.72816e-008,1.0029
1.73202e-008,1.0480
1.73588e-008,1.0814
1.73973e-008,1.1261
1.74359e-008,1.1439
1.74745e-008,1.1483
1.75131e-008,1.1303
1.75516e-008,1.0717
1.75902e-008,0.9795
1.76288e-008,0.8723
1.76674e-008,0.7552
1.77059e-008,0.6415
1.77445e-008,0.5440
1.77831e-008,0.4729
1.78216e-008,0.4244
1.78602e-008,0.3831
1.78988e-008,0.3674
1.79374e-008,0.3822
1.79759e-008,0.4219
1.80145e-008,0.4954
1.80531e-008,0.6003
1.80917e-008,0.7069
1.81302e-008,0.8017
1.81688e-008,0.8890
1.82074e-008,0.9633
1.82460e-008,1.0203
1.82846e-008,1.0615
1.83231e-008,1.1075
1.83617e-008,1.1400
1.84003e-008,1.1480
1.84389e-008,1.1411
1.84774e-008,1.0990
1.85160e-008,1.0146
1.85546e-008,0.9105
1.85932e-008,0.7965
1.86317e-008,0.6810
1.86703e-008,0.5765
1.87089e-008,0.4959
1.87474e-008,0.4407
1.87860e-008,0.4026
1.88246e-008,0.3764
1.88632e-008,0.3643
1.89017e-008,0.3569
1.89403e-008,0.3486
1.89789e-008,0.3426
1.90175e-008,0.3351
1.90560e-008,0.3258
1.90946e-008,0.3196
1.91332e-008,0.3168
1.91718e-008,0.3160
1.92104e-008,0.3168
1.92489e-008,0.3203
1.92875e-008,0.3298
1.93261e-008,0.3508
1.93647e-008,0.3955
1.94032e-008,0.4742
1.94418e-008,0.5802
1.94804e-008,0.6959
1.95190e-008,0.7946
1.95575e-008,0.8815
1.95961e-008,0.9551
1.96347e-008,1.0132
1.96732e-008,1.0549
1.97118e-008,1.0895
1.97504e-008,1.1327
1.97890e-008,1.1452
1.98275e-008,1.1472
1.98661e-008,1.1215
1.99047e-008,1.0542
1.99433e-008,0.9579
1.99819e-008,0.8481
2.00204e-008,0.7305
2.00590e-008,0.6191
2.00976e-008,0.5268
2.01362e-008,0.4611
2.01747e-008,0.4155
2.02133e-008,0.3764
2.02519e-008,0.3685
2.02905e-008,0.3881
2.03290e-008,0.4342
2.03676e-008,0.5152
2.04062e-008,0.6236
2.04447e-008,0.7272
2.04833e-008,0.8208
2.05219e-008,0.9057
2.05605e-008,0.9766
2.05990e-008,1.0300
2.06376e-008,1.0695
2.06762e-008,1.1174
2.07148e-008,1.1424
2.07533e-008,1.1482
2.07919e-008,1.1358
2.08305e-008,1.0842
2.08691e-008,0.9936
2.09077e-008,0.8874
2.09462e-008,0.7719
2.09848e-008,0.6577
2.10234e-008,0.5573
2.10620e-008,0.4824
2.11005e-008,0.4316
2.11391e-008,0.3959
2.11777e-008,0.3727
2.12163e-008,0.3628
2.12548e-008,0.3550
2.12934e-008,0.3471
2.13320e-008,0.3412
2.13705e-008,0.3331
2.14091e-008,0.3241
2.14477e-008,0.3188
2.14863e-008,0.3164
2.15248e-008,0.3160
2.15634e-008,0.3172
2.16020e-008,0.3205
2.16406e-008,0.3242
2.16791e-008,0.3258
2.17177e-008,0.3260
2.17563e-008,0.3267
2.17949e-008,0.3262
2.18335e-008,0.3248
2.18720e-008,0.3240
2.19106e-008,0.3230
2.19492e-008,0.3224
2.19878e-008,0.3226
2.20263e-008,0.3231
2.20649e-008,0.3234
2.21035e-008,0.3234
2.21420e-008,0.3236
2.21806e-008,0.3237
2.22192e-008,0.3232
2.22578e-008,0.3228
2.22963e-008,0.3228
2.23349e-008,0.3227
2.23735e-008,0.3225
2.24121e-008,0.3226
2.24506e-008,0.3226
2.24892e-008,0.3227
2.25278e-008,0.3233
2.25664e-008,0.3282
2.26050e-008,0.3439
2.26435e-008,0.3836
2.26821e-008,0.4574
2.27207e-008,0.5613
2.27593e-008,0.6796
2.27978e-008,0.7816
2.28364e-008,0.8707
2.28750e-008,0.9469
2.29136e-008,1.0070
2.29521e-008,1.0501
2.29907e-008,1.0793
2.30293e-008,1.0998
2.30678e-008,1.1145
2.31064e-008,1.1253
2.31450e-008,1.1351
2.31836e-008,1.1455
2.32221e-008,1.1566
2.32607e-008,1.1662
2.32993e-008,1.1722
2.33379e-008,1.1727
2.33764e-008,1.1720
2.34150e-008,1.1724
2.34536e-008,1.1729
2.34922e-008,1.1769
2.35308e-008,1.1789
2.35693e-008,1.1719
2.36079e-008,1.1406
2.36465e-008,1.0680
2.36851e-008,0.9664
2.37236e-008,0.8583
2.37622e-008,0.7442
2.38008e-008,0.6354
2.38394e-008,0.5425
2.38779e-008,0.4724
2.39165e-008,0.4246
2.39551e-008,0.3843
2.39936e-008,0.3691
2.40322e-008,0.3812
2.40708e-008,0.4216
2.41094e-008,0.4959
2.41479e-008,0.5988
2.41865e-008,0.7046
2.42251e-008,0.7998
2.42637e-008,0.8888
2.43023e-008,0.9637
2.43408e-008,1.0206
2.43794e-008,1.0614
2.44180e-008,1.1048
2.44566e-008,1.1396
2.44951e-008,1.1477
2.45337e-008,1.1423
2.45723e-008,1.1022
2.46109e-008,1.0200
2.46494e-008,0.9169
2.46880e-008,0.8026
2.47266e-008,0.6865
2.47651e-008,0.5815
2.48037e-008,0.4998
2.48423e-008,0.4433
2.48809e-008,0.4041
2.49194e-008,0.3772
2.49580e-008,0.3645
2.49966e-008,0.3573
2.50352e-008,0.3490
2.50737e-008,0.3429
2.51123e-008,0.3356
2.51509e-008,0.3263
2.51895e-008,0.3199
2.52281e-008,0.3168
2.52666e-008,0.3159
2.53052e-008,0.3168
2.53438e-008,0.3201
2.53824e-008,0.3290
2.54209e-008,0.3491
2.54595e-008,0.3922
2.54981e-008,0.4691
2.55367e-008,0.5739
2.55752e-008,0.6898
2.56138e-008,0.7895
2.56524e-008,0.8770
2.56909e-008,0.9514
2.57295e-008,1.0104
2.57681e-008,1.0530
2.58067e-008,1.0864
2.58452e-008,1.1304
2.58838e-008,1.1449
2.59224e-008,1.1473
2.59610e-008,1.1239
2.59995e-008,1.0588
2.60381e-008,0.9637
2.60767e-008,0.8547
2.61153e-008,0.7369
2.61539e-008,0.6249
2.61924e-008,0.5314
2.62310e-008,0.4642
2.62696e-008,0.4189
2.63082e-008,0.3870
2.63467e-008,0.3682
2.63853e-008,0.3606
2.64239e-008,0.3526
2.64625e-008,0.3456
2.65010e-008,0.3392
2.65396e-008,0.3302
2.65782e-008,0.3225
2.66167e-008,0.3180
2.66553e-008,0.3159
2.66939e-008,0.3160
2.67325e-008,0.3180
2.67710e-008,0.3218
2.68096e-008,0.3250
2.68482e-008,0.3259
2.68868e-008,0.3263
2.69254e-008,0.3268
2.69639e-008,0.3258
2.70025e-008,0.3246
2.70411e-008,0.3237
2.70797e-008,0.3226
2.71182e-008,0.3224
2.71568e-008,0.3227
2.71954e-008,0.3231
2.72340e-008,0.3252
2.72725e-008,0.3335
2.73111e-008,0.3576
2.73497e-008,0.4108
2.73882e-008,0.4973
2.74268e-008,0.6102
2.74654e-008,0.7243
2.75040e-008,0.8196
2.75425e-008,0.9040
2.75811e-008,0.9739
2.76197e-008,1.0269
2.76583e-008,1.0638
2.76968e-008,1.0888
2.77354e-008,1.1068
2.77740e-008,1.1195
2.78126e-008,1.1295
2.78512e-008,1.1393
2.78897e-008,1.1502
2.79283e-008,1.1607
2.79669e-008,1.1693
2.80055e-008,1.1731
2.80440e-008,1.1723
2.80826e-008,1.1721
2.81212e-008,1.1726
2.81598e-008,1.1724
2.81983e-008,1.1718
2.82369e-008,1.1714
2.82755e-008,1.1719
2.83140e-008,1.1727
2.83526e-008,1.1734
2.83912e-008,1.1743
2.84298e-008,1.1754
2.84683e-008,1.1762
2.85069e-008,1.1762
2.85455e-008,1.1757
2.85841e-008,1.1751
2.86226e-008,1.1752
2.86612e-008,1.1756
2.86998e-008,1.1758
2.87384e-008,1.1757
2.87770e-008,1.1758
2.88155e-008,1.1760
2.88541e-008,1.1762
2.88927e-008,1.1762
2.89313e-008,1.1762
2.89698e-008,1.1763
2.90084e-008,1.1763
2.90470e-008,1.1761
2.90855e-008,1.1760
2.91241e-008,1.1760
2.91627e-008,1.1762
2.92013e-008,1.1763
2.92398e-008,1.1763
2.92784e-008,1.1762
2.93170e-008,1.1763
2.93556e-008,1.1763
2.93941e-008,1.1763
2.94327e-008,1.1763
2.94713e-008,1.1763
2.95099e-008,1.1763
2.95485e-008,1.1765
2.95870e-008,1.1792
2.96256e-008,1.1821
2.96642e-008,1.1762
2.97028e-008,1.1464
2.97413e-008,1.0757
2.97799e-008,0.9742
2.98185e-008,0.8657
2.98570e-008,0.7515
2.98956e-008,0.6420
2.99342e-008,0.5483
2.99728e-008,0.4775
3.00113e-008,0.4288
3.00499e-008,0.3883
3.00885e-008,0.3700
3.01271e-008,0.3806
3.01657e-008,0.4193
3.02042e-008,0.4916
3.02428e-008,0.5929
3.02814e-008,0.6992
3.03199e-008,0.7947
3.03585e-008,0.8843
3.03971e-008,0.9603
3.04357e-008,1.0183
3.04743e-008,1.0600
3.05128e-008,1.1038
3.05514e-008,1.1392
3.05900e-008,1.1481
3.06285e-008,1.1438
3.06671e-008,1.1061
3.07057e-008,1.0259
3.07443e-008,0.9233
3.07829e-008,0.8094
3.08214e-008,0.6931
3.08600e-008,0.5871
3.08986e-008,0.5041
3.09372e-008,0.4462
3.09757e-008,0.4063
3.10143e-008,0.3787
3.10529e-008,0.3654
3.10914e-008,0.3580
3.11300e-008,0.3496
3.11686e-008,0.3436
3.12072e-008,0.3364
3.12458e-008,0.3271
3.12843e-008,0.3205
3.13229e-008,0.3172
3.13615e-008,0.3162
3.14000e-008,0.3170
3.14386e-008,0.3201
3.14772e-008,0.3286
3.15158e-008,0.3478
3.15544e-008,0.3891
3.15929e-008,0.4642
3.16315e-008,0.5675
3.16701e-008,0.6837
3.17087e-008,0.7844
3.17472e-008,0.8725
3.17858e-008,0.9478
3.18244e-008,1.0077
3.18629e-008,1.0511
3.19015e-008,1.0806
3.19401e-008,1.1011
3.19787e-008,1.1158
3.20173e-008,1.1267
3.20558e-008,1.1362
3.20944e-008,1.1463
3.21330e-008,1.1570
3.21715e-008,1.1664
3.22101e-008,1.1722
3.22487e-008,1.1728
3.22873e-008,1.1722
3.23259e-008,1.1726
3.23644e-008,1.1729
3.24030e-008,1.1724
3.24416e-008,1.1718
3.24801e-008,1.1719
3.25187e-008,1.1726
3.25573e-008,1.1733
3.25959e-008,1.1741
3.26344e-008,1.1752
3.26730e-008,1.1762
3.27116e-008,1.1765
3.27502e-008,1.1762
3.27888e-008,1.1755
3.28273e-008,1.1754
3.28659e-008,1.1781
3.29045e-008,1.1817
3.29430e-008,1.1772
3.29816e-008,1.1509
3.30202e-008,1.0849
3.30588e-008,0.9857
3.30974e-008,0.8776
3.31359e-008,0.7637
3.31745e-008,0.6530
3.32131e-008,0.5573
3.32516e-008,0.4837
3.32902e-008,0.4332
3.33288e-008,0.3986
3.33674e-008,0.3761
3.34060e-008,0.3635
3.34445e-008,0.3560
3.34831e-008,0.3499
3.35217e-008,0.3427
3.35603e-008,0.3329
3.35988e-008,0.3239
3.36374e-008,0.3198
3.36760e-008,0.3182
3.37145e-008,0.3176
3.37531e-008,0.3187
3.37917e-008,0.3223
3.38303e-008,0.3317
3.38689e-008,0.3541
3.39074e-008,0.4020
3.39460e-008,0.4832
3.39846e-008,0.5913
3.40231e-008,0.7067
3.40617e-008,0.8035
3.41003e-008,0.8890
3.41389e-008,0.9615
3.41775e-008,1.0185
3.42160e-008,1.0587
3.42546e-008,1.0941
3.42932e-008,1.1353
3.43318e-008,1.1460
3.43703e-008,1.1463
3.44089e-008,1.1169
3.44475e-008,1.0459
3.44860e-008,0.9479
3.45246e-008,0.8368
3.45632e-008,0.7193
3.46018e-008,0.6091
3.46404e-008,0.5193
3.46789e-008,0.4561
3.47175e-008,0.4116
3.47561e-008,0.3740
3.47946e-008,0.3695
3.48332e-008,0.3914
3.48718e-008,0.4406
3.49104e-008,0.5251
3.49490e-008,0.6345
3.49875e-008,0.7367
3.50261e-008,0.8296
3.50647e-008,0.9134
3.51032e-008,0.9827
3.51418e-008,1.0343
3.51804e-008,1.0736
3.52190e-008,1.1218
3.52575e-008,1.1435
3.52961e-008,1.1483
3.53347e-008,1.1329
3.53733e-008,1.0768
3.54119e-008,0.9837
3.54504e-008,0.8765
3.54890e-008,0.7605
3.55276e-008,0.6471
3.55661e-008,0.5488
3.56047e-008,0.4765
3.56433e-008,0.4271
3.56819e-008,0.3850
3.57205e-008,0.3683
3.57590e-008,0.3822
3.57976e-008,0.4213
3.58362e-008,0.4938
3.58747e-008,0.5987
3.59133e-008,0.7057
3.59519e-008,0.8002
3.59905e-008,0.8876
3.60290e-008,0.9625
3.60676e-008,1.0199
3.61062e-008,1.0610
3.61448e-008,1.1070
3.61834e-008,1.1397
3.62219e-008,1.1479
3.62605e-008,1.1412
3.62991e-008,1.0996
3.63376e-008,1.0156
3.63762e-008,0.9116
3.64148e-008,0.7976
3.64534e-008,0.6821
3.64920e-008,0.5773
3.65305e-008,0.4966
3.65691e-008,0.4412
3.66077e-008,0.4029
3.66462e-008,0.3766
3.66848e-008,0.3644
3.67234e-008,0.3570
3.67620e-008,0.3487
3.68006e-008,0.3426
3.68391e-008,0.3352
3.68777e-008,0.3260
3.69163e-008,0.3197
3.69549e-008,0.3168
3.69934e-008,0.3161
3.70320e-008,0.3168
3.70706e-008,0.3203
3.71091e-008,0.3297
3.71477e-008,0.3506
3.71863e-008,0.3950
3.72249e-008,0.4734
3.72635e-008,0.5791
3.73020e-008,0.6949
3.73406e-008,0.7938
3.73792e-008,0.8808
3.74177e-008,0.9545
3.74563e-008,1.0127
3.74949e-008,1.0546
3.75335e-008,1.0893
3.75721e-008,1.1326
3.76106e-008,1.1452
3.76492e-008,1.1473
3.76878e-008,1.1220
3.77263e-008,1.0550
3.77649e-008,0.9589
3.78035e-008,0.8491
3.78421e-008,0.7315
3.78806e-008,0.6200
3.79192e-008,0.5276
3.79578e-008,0.4616
3.79964e-008,0.4171
3.80350e-008,0.3858
3.80735e-008,0.3679
3.81121e-008,0.3603
3.81507e-008,0.3520
3.81892e-008,0.3454
3.82278e-008,0.3388
3.82664e-008,0.3298
3.83050e-008,0.3222
3.83436e-008,0.3178
3.83821e-008,0.3159
3.84207e-008,0.3160
3.84593e-008,0.3181
3.84978e-008,0.3219
3.85364e-008,0.3251
3.85750e-008,0.3259
3.86136e-008,0.3263
3.86521e-008,0.3268
3.86907e-008,0.3257
3.87293e-008,0.3245
3.87679e-008,0.3237
3.88065e-008,0.3226
3.88450e-008,0.3224
3.88836e-008,0.3227
3.89222e-008,0.3232
3.89607e-008,0.3254
3.89993e-008,0.3342
3.90379e-008,0.3594
3.90765e-008,0.4142
3.91151e-008,0.5020
3.91536e-008,0.6158
3.91922e-008,0.7290
3.92308e-008,0.8237
3.92693e-008,0.9075
3.93079e-008,0.9767
3.93465e-008,1.0289
3.93851e-008,1.0654
3.94237e-008,1.1036
3.94622e-008,1.1388
3.95008e-008,1.1461
3.95394e-008,1.1410
3.95780e-008,1.1015
3.96165e-008,1.0220
3.96551e-008,0.9206
3.96937e-008,0.8067
3.97322e-008,0.6899
3.97708e-008,0.5835
3.98094e-008,0.5005
3.98480e-008,0.4432
3.98866e-008,0.3996
3.99251e-008,0.3687
3.99637e-008,0.3725
4.00023e-008,0.4011
4.00408e-008,0.4590
4.00794e-008,0.5522
4.01180e-008,0.6627
4.01566e-008,0.7614
4.01952e-008,0.8524
4.02337e-008,0.9328
4.02723e-008,0.9976
4.03109e-008,1.0448
4.03494e-008,1.0783
4.03880e-008,1.1035
4.04266e-008,1.1190
4.04652e-008,1.1286
4.05037e-008,1.1394
4.05423e-008,1.1492
4.05809e-008,1.1576
4.06195e-008,1.1663
4.06581e-008,1.1726
4.06966e-008,1.1736
4.07352e-008,1.1734
4.07738e-008,1.1739
4.08123e-008,1.1749
4.08509e-008,1.1791
4.08895e-008,1.1797
4.09281e-008,1.1702
4.09667e-008,1.1326
4.10052e-008,1.0533
4.10438e-008,0.9502
4.10824e-008,0.8414
4.11209e-008,0.7269
4.11595e-008,0.6203
4.11981e-008,0.5309
4.12367e-008,0.4646
4.12752e-008,0.4189
4.13138e-008,0.3804
4.13524e-008,0.3697
4.13910e-008,0.3854
4.14296e-008,0.4307
