.HEADER
..NAMES
Time,V U5.D3
7.8307e-009,0.9567
7.8693e-009,1.0166
7.9079e-009,1.0609
7.9464e-009,1.0921
7.9850e-009,1.1127
8.0236e-009,1.1286
8.0622e-009,1.1426
8.1008e-009,1.1537
8.1393e-009,1.1623
8.1779e-009,1.1690
8.2165e-009,1.1715
8.2550e-009,1.1704
8.2936e-009,1.1687
8.3322e-009,1.1684
8.3708e-009,1.1693
8.4093e-009,1.1717
8.4479e-009,1.1761
8.4865e-009,1.1799
8.5251e-009,1.1732
8.5637e-009,1.1405
8.6022e-009,1.0677
8.6408e-009,0.9635
8.6794e-009,0.8496
8.7179e-009,0.7372
8.7565e-009,0.6309
8.7951e-009,0.5410
8.8337e-009,0.4723
8.8722e-009,0.4239
8.9108e-009,0.3913
8.9494e-009,0.3685
8.9880e-009,0.3514
9.0266e-009,0.3394
9.0651e-009,0.3300
9.1037e-009,0.3218
9.1423e-009,0.3175
9.1808e-009,0.3179
9.2194e-009,0.3201
9.2580e-009,0.3221
9.2966e-009,0.3240
9.3352e-009,0.3258
9.3737e-009,0.3267
9.4123e-009,0.3266
9.4509e-009,0.3255
9.4895e-009,0.3244
9.5280e-009,0.3238
9.5666e-009,0.3235
9.6052e-009,0.3231
9.6437e-009,0.3231
9.6823e-009,0.3231
9.7209e-009,0.3228
9.7595e-009,0.3223
9.7981e-009,0.3219
9.8366e-009,0.3217
9.8752e-009,0.3215
9.9138e-009,0.3214
9.9524e-009,0.3214
9.9909e-009,0.3214
1.00295e-008,0.3216
1.00681e-008,0.3216
1.01066e-008,0.3216
1.01452e-008,0.3215
1.01838e-008,0.3215
1.02224e-008,0.3215
1.02610e-008,0.3214
1.02995e-008,0.3225
1.03381e-008,0.3280
1.03767e-008,0.3458
1.04152e-008,0.3880
1.04538e-008,0.4636
1.04924e-008,0.5699
1.05310e-008,0.6866
1.05695e-008,0.7911
1.06081e-008,0.8760
1.06467e-008,0.9476
1.06853e-008,1.0061
1.07239e-008,1.0502
1.07624e-008,1.0824
1.08010e-008,1.1059
1.08396e-008,1.1242
1.08781e-008,1.1395
1.09167e-008,1.1515
1.09553e-008,1.1602
1.09939e-008,1.1664
1.10324e-008,1.1688
1.10710e-008,1.1680
1.11096e-008,1.1673
1.11482e-008,1.1684
1.11868e-008,1.1700
1.12253e-008,1.1712
1.12639e-008,1.1720
1.13025e-008,1.1730
1.13410e-008,1.1741
1.13796e-008,1.1750
1.14182e-008,1.1754
1.14568e-008,1.1755
1.14953e-008,1.1758
1.15339e-008,1.1761
1.15725e-008,1.1763
1.16111e-008,1.1767
1.16497e-008,1.1773
1.16882e-008,1.1775
1.17268e-008,1.1774
1.17654e-008,1.1774
1.18039e-008,1.1774
1.18425e-008,1.1774
1.18811e-008,1.1774
1.19197e-008,1.1774
1.19583e-008,1.1774
1.19968e-008,1.1775
1.20354e-008,1.1775
1.20740e-008,1.1775
1.21126e-008,1.1775
1.21511e-008,1.1776
1.21897e-008,1.1775
1.22283e-008,1.1775
1.22668e-008,1.1775
1.23054e-008,1.1776
1.23440e-008,1.1776
1.23826e-008,1.1776
1.24212e-008,1.1776
1.24597e-008,1.1776
1.24983e-008,1.1776
1.25369e-008,1.1777
1.25755e-008,1.1777
1.26140e-008,1.1778
1.26526e-008,1.1794
1.26912e-008,1.1823
1.27297e-008,1.1806
1.27683e-008,1.1606
1.28069e-008,1.1056
1.28455e-008,1.0128
1.28841e-008,0.9011
1.29226e-008,0.7869
1.29612e-008,0.6766
1.29998e-008,0.5781
1.30383e-008,0.4994
1.30769e-008,0.4423
1.31155e-008,0.3985
1.31541e-008,0.3712
1.31926e-008,0.3667
1.32312e-008,0.3951
1.32698e-008,0.4606
1.33084e-008,0.5636
1.33470e-008,0.6843
1.33855e-008,0.7959
1.34241e-008,0.8882
1.34627e-008,0.9632
1.35012e-008,1.0208
1.35398e-008,1.0636
1.35784e-008,1.1033
1.36170e-008,1.1383
1.36555e-008,1.1626
1.36941e-008,1.1626
1.37327e-008,1.1309
1.37713e-008,1.0507
1.38099e-008,0.9365
1.38484e-008,0.8148
1.38870e-008,0.6970
1.39256e-008,0.5915
1.39641e-008,0.5091
1.40027e-008,0.4487
1.40413e-008,0.4064
1.40799e-008,0.3804
1.41185e-008,0.3615
1.41570e-008,0.3459
1.41956e-008,0.3348
1.42342e-008,0.3261
1.42728e-008,0.3184
1.43113e-008,0.3154
1.43499e-008,0.3172
1.43885e-008,0.3202
1.44270e-008,0.3231
1.44656e-008,0.3256
1.45042e-008,0.3271
1.45428e-008,0.3298
1.45814e-008,0.3406
1.46199e-008,0.3702
1.46585e-008,0.4309
1.46971e-008,0.5264
1.47357e-008,0.6427
1.47742e-008,0.7536
1.48128e-008,0.8456
1.48514e-008,0.9219
1.48899e-008,0.9848
1.49285e-008,1.0340
1.49671e-008,1.0734
1.50057e-008,1.1160
1.50443e-008,1.1502
1.50828e-008,1.1616
1.51214e-008,1.1480
1.51600e-008,1.0903
1.51985e-008,0.9889
1.52371e-008,0.8684
1.52757e-008,0.7498
1.53143e-008,0.6376
1.53528e-008,0.5453
1.53914e-008,0.4757
1.54300e-008,0.4245
1.54686e-008,0.3859
1.55071e-008,0.3651
1.55457e-008,0.3665
1.55843e-008,0.3994
1.56229e-008,0.4730
1.56615e-008,0.5829
1.57000e-008,0.7054
1.57386e-008,0.8152
1.57772e-008,0.9053
1.58158e-008,0.9771
1.58543e-008,1.0320
1.58929e-008,1.0719
1.59315e-008,1.0994
1.59701e-008,1.1178
1.60086e-008,1.1331
1.60472e-008,1.1463
1.60858e-008,1.1565
1.61243e-008,1.1647
1.61629e-008,1.1702
1.62015e-008,1.1714
1.62401e-008,1.1698
1.62786e-008,1.1684
1.63172e-008,1.1685
1.63558e-008,1.1697
1.63944e-008,1.1710
1.64329e-008,1.1721
1.64715e-008,1.1732
1.65101e-008,1.1745
1.65487e-008,1.1754
1.65873e-008,1.1757
1.66258e-008,1.1759
1.66644e-008,1.1761
1.67030e-008,1.1763
1.67416e-008,1.1765
1.67801e-008,1.1769
1.68187e-008,1.1775
1.68573e-008,1.1785
1.68959e-008,1.1812
1.69344e-008,1.1825
1.69730e-008,1.1723
1.70116e-008,1.1337
1.70501e-008,1.0555
1.70887e-008,0.9491
1.71273e-008,0.8347
1.71659e-008,0.7225
1.72044e-008,0.6175
1.72430e-008,0.5299
1.72816e-008,0.4639
1.73202e-008,0.4180
1.73588e-008,0.3872
1.73973e-008,0.3654
1.74359e-008,0.3494
1.74745e-008,0.3381
1.75131e-008,0.3289
1.75516e-008,0.3211
1.75902e-008,0.3175
1.76288e-008,0.3182
1.76674e-008,0.3204
1.77059e-008,0.3224
1.77445e-008,0.3244
1.77831e-008,0.3262
1.78216e-008,0.3292
1.78602e-008,0.3388
1.78988e-008,0.3658
1.79374e-008,0.4232
1.79759e-008,0.5149
1.80145e-008,0.6299
1.80531e-008,0.7424
1.80917e-008,0.8366
1.81302e-008,0.9142
1.81688e-008,0.9787
1.82074e-008,1.0295
1.82460e-008,1.0670
1.82846e-008,1.0946
1.83231e-008,1.1151
1.83617e-008,1.1319
1.84003e-008,1.1458
1.84389e-008,1.1562
1.84774e-008,1.1639
1.85160e-008,1.1684
1.85546e-008,1.1688
1.85932e-008,1.1676
1.86317e-008,1.1678
1.86703e-008,1.1694
1.87089e-008,1.1708
1.87474e-008,1.1719
1.87860e-008,1.1728
1.88246e-008,1.1738
1.88632e-008,1.1749
1.89017e-008,1.1755
1.89403e-008,1.1757
1.89789e-008,1.1759
1.90175e-008,1.1762
1.90560e-008,1.1764
1.90946e-008,1.1767
1.91332e-008,1.1773
1.91718e-008,1.1777
1.92104e-008,1.1789
1.92489e-008,1.1817
1.92875e-008,1.1818
1.93261e-008,1.1671
1.93647e-008,1.1206
1.94032e-008,1.0348
1.94418e-008,0.9254
1.94804e-008,0.8109
1.95190e-008,0.6995
1.95575e-008,0.5974
1.95961e-008,0.5142
1.96347e-008,0.4528
1.96732e-008,0.4104
1.97118e-008,0.3820
1.97504e-008,0.3615
1.97890e-008,0.3467
1.98275e-008,0.3361
1.98661e-008,0.3270
1.99047e-008,0.3199
1.99433e-008,0.3173
1.99819e-008,0.3186
2.00204e-008,0.3208
2.00590e-008,0.3228
2.00976e-008,0.3247
2.01362e-008,0.3263
2.01747e-008,0.3270
2.02133e-008,0.3264
2.02519e-008,0.3252
2.02905e-008,0.3242
2.03290e-008,0.3238
2.03676e-008,0.3234
2.04062e-008,0.3232
2.04447e-008,0.3232
2.04833e-008,0.3232
2.05219e-008,0.3227
2.05605e-008,0.3222
2.05990e-008,0.3222
2.06376e-008,0.3247
2.06762e-008,0.3352
2.07148e-008,0.3639
2.07533e-008,0.4232
2.07919e-008,0.5163
2.08305e-008,0.6317
2.08691e-008,0.7438
2.09077e-008,0.8375
2.09462e-008,0.9150
2.09848e-008,0.9799
2.10234e-008,1.0309
2.10620e-008,1.0703
2.11005e-008,1.1133
2.11391e-008,1.1483
2.11777e-008,1.1617
2.12163e-008,1.1496
2.12548e-008,1.0947
2.12934e-008,0.9951
2.13320e-008,0.8751
2.13705e-008,0.7565
2.14091e-008,0.6436
2.14477e-008,0.5497
2.14863e-008,0.4790
2.15248e-008,0.4275
2.15634e-008,0.3929
2.16020e-008,0.3712
2.16406e-008,0.3536
2.16791e-008,0.3396
2.17177e-008,0.3301
2.17563e-008,0.3217
2.17949e-008,0.3160
2.18335e-008,0.3157
2.18720e-008,0.3186
2.19106e-008,0.3213
2.19492e-008,0.3241
2.19878e-008,0.3261
2.20263e-008,0.3275
2.20649e-008,0.3328
2.21035e-008,0.3510
2.21420e-008,0.3941
2.21806e-008,0.4717
2.22192e-008,0.5801
2.22578e-008,0.6966
2.22963e-008,0.7993
2.23349e-008,0.8828
2.23735e-008,0.9529
2.24121e-008,1.0094
2.24506e-008,1.0523
2.24892e-008,1.0837
2.25278e-008,1.1065
2.25664e-008,1.1248
2.26050e-008,1.1401
2.26435e-008,1.1520
2.26821e-008,1.1607
2.27207e-008,1.1668
2.27593e-008,1.1688
2.27978e-008,1.1678
2.28364e-008,1.1673
2.28750e-008,1.1684
2.29136e-008,1.1700
2.29521e-008,1.1713
2.29907e-008,1.1723
2.30293e-008,1.1732
2.30678e-008,1.1743
2.31064e-008,1.1752
2.31450e-008,1.1755
2.31836e-008,1.1756
2.32221e-008,1.1759
2.32607e-008,1.1762
2.32993e-008,1.1764
2.33379e-008,1.1769
2.33764e-008,1.1774
2.34150e-008,1.1776
2.34536e-008,1.1776
2.34922e-008,1.1775
2.35308e-008,1.1775
2.35693e-008,1.1775
2.36079e-008,1.1776
2.36465e-008,1.1775
2.36851e-008,1.1775
2.37236e-008,1.1776
2.37622e-008,1.1776
2.38008e-008,1.1776
2.38394e-008,1.1776
2.38779e-008,1.1779
2.39165e-008,1.1799
2.39551e-008,1.1826
2.39936e-008,1.1784
2.40322e-008,1.1525
2.40708e-008,1.0892
2.41094e-008,0.9907
2.41479e-008,0.8775
2.41865e-008,0.7638
2.42251e-008,0.6550
2.42637e-008,0.5601
2.43023e-008,0.4859
2.43408e-008,0.4330
2.43794e-008,0.3973
2.44180e-008,0.3729
2.44566e-008,0.3548
2.44951e-008,0.3420
2.45337e-008,0.3323
2.45723e-008,0.3237
2.46109e-008,0.3183
2.46494e-008,0.3177
2.46880e-008,0.3196
2.47266e-008,0.3218
2.47651e-008,0.3237
2.48037e-008,0.3256
2.48423e-008,0.3268
2.48809e-008,0.3270
2.49194e-008,0.3260
2.49580e-008,0.3248
2.49966e-008,0.3241
2.50352e-008,0.3237
2.50737e-008,0.3234
2.51123e-008,0.3232
2.51509e-008,0.3233
2.51895e-008,0.3231
2.52281e-008,0.3226
2.52666e-008,0.3221
2.53052e-008,0.3219
2.53438e-008,0.3217
2.53824e-008,0.3216
2.54209e-008,0.3215
2.54595e-008,0.3215
2.54981e-008,0.3217
2.55367e-008,0.3218
2.55752e-008,0.3217
2.56138e-008,0.3217
2.56524e-008,0.3217
2.56909e-008,0.3216
2.57295e-008,0.3216
2.57681e-008,0.3216
2.58067e-008,0.3216
2.58452e-008,0.3216
2.58838e-008,0.3216
2.59224e-008,0.3216
2.59610e-008,0.3215
2.59995e-008,0.3215
2.60381e-008,0.3215
2.60767e-008,0.3215
2.61153e-008,0.3215
2.61539e-008,0.3215
2.61924e-008,0.3215
2.62310e-008,0.3218
2.62696e-008,0.3250
2.63082e-008,0.3369
2.63467e-008,0.3683
2.63853e-008,0.4310
2.64239e-008,0.5271
2.64625e-008,0.6431
2.65010e-008,0.7540
2.65396e-008,0.8458
2.65782e-008,0.9220
2.66167e-008,0.9855
2.66553e-008,1.0351
2.66939e-008,1.0713
2.67325e-008,1.0978
2.67710e-008,1.1176
2.68096e-008,1.1340
2.68482e-008,1.1473
2.68868e-008,1.1572
2.69254e-008,1.1644
2.69639e-008,1.1683
2.70025e-008,1.1684
2.70411e-008,1.1673
2.70797e-008,1.1678
2.71182e-008,1.1693
2.71568e-008,1.1707
2.71954e-008,1.1717
2.72340e-008,1.1726
2.72725e-008,1.1736
2.73111e-008,1.1746
2.73497e-008,1.1752
2.73882e-008,1.1754
2.74268e-008,1.1756
2.74654e-008,1.1760
2.75040e-008,1.1762
2.75425e-008,1.1765
2.75811e-008,1.1771
2.76197e-008,1.1775
2.76583e-008,1.1775
2.76968e-008,1.1774
2.77354e-008,1.1774
2.77740e-008,1.1774
2.78126e-008,1.1774
2.78512e-008,1.1774
2.78897e-008,1.1774
2.79283e-008,1.1774
2.79669e-008,1.1775
2.80055e-008,1.1775
2.80440e-008,1.1775
2.80826e-008,1.1776
2.81212e-008,1.1787
2.81598e-008,1.1815
2.81983e-008,1.1817
2.82369e-008,1.1673
2.82755e-008,1.1209
2.83140e-008,1.0354
2.83526e-008,0.9260
2.83912e-008,0.8115
2.84298e-008,0.7000
2.84683e-008,0.5979
2.85069e-008,0.5146
2.85455e-008,0.4530
2.85841e-008,0.4067
2.86226e-008,0.3755
2.86612e-008,0.3646
2.86998e-008,0.3859
2.87384e-008,0.4427
2.87770e-008,0.5385
2.88155e-008,0.6579
2.88541e-008,0.7730
2.88927e-008,0.8694
2.89313e-008,0.9482
2.89698e-008,1.0095
2.90084e-008,1.0552
2.90470e-008,1.0943
2.90855e-008,1.1316
2.91241e-008,1.1596
2.91627e-008,1.1645
2.92013e-008,1.1419
2.92398e-008,1.0719
2.92784e-008,0.9629
2.93170e-008,0.8410
2.93556e-008,0.7222
2.93941e-008,0.6126
2.94327e-008,0.5250
2.94713e-008,0.4602
2.95099e-008,0.4140
2.95485e-008,0.3851
2.95870e-008,0.3654
2.96256e-008,0.3489
2.96642e-008,0.3368
2.97028e-008,0.3280
2.97413e-008,0.3198
2.97799e-008,0.3156
2.98185e-008,0.3166
2.98570e-008,0.3196
2.98956e-008,0.3225
2.99342e-008,0.3252
2.99728e-008,0.3268
3.00113e-008,0.3288
3.00499e-008,0.3371
3.00885e-008,0.3614
3.01271e-008,0.4146
3.01657e-008,0.5029
3.02042e-008,0.6170
3.02428e-008,0.7307
3.02814e-008,0.8272
3.03199e-008,0.9063
3.03585e-008,0.9722
3.03971e-008,1.0244
3.04357e-008,1.0633
3.04743e-008,1.0917
3.05128e-008,1.1127
3.05514e-008,1.1301
3.05900e-008,1.1443
3.06285e-008,1.1551
3.06671e-008,1.1632
3.07057e-008,1.1681
3.07443e-008,1.1688
3.07829e-008,1.1676
3.08214e-008,1.1676
3.08600e-008,1.1691
3.08986e-008,1.1706
3.09372e-008,1.1718
3.09757e-008,1.1727
3.10143e-008,1.1736
3.10529e-008,1.1747
3.10914e-008,1.1754
3.11300e-008,1.1756
3.11686e-008,1.1758
3.12072e-008,1.1761
3.12458e-008,1.1763
3.12843e-008,1.1766
3.13229e-008,1.1772
3.13615e-008,1.1776
3.14000e-008,1.1787
3.14386e-008,1.1813
3.14772e-008,1.1822
3.15158e-008,1.1700
3.15544e-008,1.1278
3.15929e-008,1.0459
3.16315e-008,0.9380
3.16701e-008,0.8235
3.17087e-008,0.7116
3.17472e-008,0.6079
3.17858e-008,0.5224
3.18244e-008,0.4585
3.18629e-008,0.4143
3.19015e-008,0.3847
3.19401e-008,0.3635
3.19787e-008,0.3481
3.20173e-008,0.3372
3.20558e-008,0.3280
3.20944e-008,0.3205
3.21330e-008,0.3174
3.21715e-008,0.3184
3.22101e-008,0.3206
3.22487e-008,0.3226
3.22873e-008,0.3245
3.23259e-008,0.3262
3.23644e-008,0.3269
3.24030e-008,0.3265
3.24416e-008,0.3253
3.24801e-008,0.3243
3.25187e-008,0.3238
3.25573e-008,0.3235
3.25959e-008,0.3232
3.26344e-008,0.3232
3.26730e-008,0.3232
3.27116e-008,0.3228
3.27502e-008,0.3223
3.27888e-008,0.3219
3.28273e-008,0.3217
3.28659e-008,0.3216
3.29045e-008,0.3215
3.29430e-008,0.3215
3.29816e-008,0.3216
3.30202e-008,0.3217
3.30588e-008,0.3217
3.30974e-008,0.3216
3.31359e-008,0.3216
3.31745e-008,0.3216
3.32131e-008,0.3215
3.32516e-008,0.3215
3.32902e-008,0.3215
3.33288e-008,0.3216
3.33674e-008,0.3216
3.34060e-008,0.3216
3.34445e-008,0.3215
3.34831e-008,0.3215
3.35217e-008,0.3215
3.35603e-008,0.3215
3.35988e-008,0.3215
3.36374e-008,0.3215
3.36760e-008,0.3214
3.37145e-008,0.3214
3.37531e-008,0.3214
3.37917e-008,0.3214
3.38303e-008,0.3214
3.38689e-008,0.3214
3.39074e-008,0.3214
3.39460e-008,0.3214
3.39846e-008,0.3214
3.40231e-008,0.3213
3.40617e-008,0.3213
3.41003e-008,0.3213
3.41389e-008,0.3213
3.41775e-008,0.3213
3.42160e-008,0.3222
3.42546e-008,0.3272
3.42932e-008,0.3438
3.43318e-008,0.3841
3.43703e-008,0.4575
3.44089e-008,0.5623
3.44475e-008,0.6791
3.44860e-008,0.7848
3.45246e-008,0.8708
3.45632e-008,0.9432
3.46018e-008,1.0025
3.46404e-008,1.0476
3.46789e-008,1.0882
3.47175e-008,1.1278
3.47561e-008,1.1571
3.47946e-008,1.1598
3.48332e-008,1.1327
3.48718e-008,1.0576
3.49104e-008,0.9460
3.49490e-008,0.8253
3.49875e-008,0.7084
3.50261e-008,0.6017
3.50647e-008,0.5176
3.51032e-008,0.4555
3.51418e-008,0.4108
3.51804e-008,0.3829
3.52190e-008,0.3634
3.52575e-008,0.3470
3.52961e-008,0.3351
3.53347e-008,0.3264
3.53733e-008,0.3185
3.54119e-008,0.3151
3.54504e-008,0.3166
3.54890e-008,0.3196
3.55276e-008,0.3223
3.55661e-008,0.3249
3.56047e-008,0.3263
3.56433e-008,0.3265
3.56819e-008,0.3261
3.57205e-008,0.3251
3.57590e-008,0.3237
3.57976e-008,0.3232
3.58362e-008,0.3232
3.58747e-008,0.3229
3.59133e-008,0.3228
3.59519e-008,0.3230
3.59905e-008,0.3225
3.60290e-008,0.3220
3.60676e-008,0.3217
3.61062e-008,0.3233
3.61448e-008,0.3312
3.61834e-008,0.3551
3.62219e-008,0.4072
3.62605e-008,0.4932
3.62991e-008,0.6058
3.63376e-008,0.7205
3.63762e-008,0.8187
3.64148e-008,0.8990
3.64534e-008,0.9667
3.64920e-008,1.0208
3.65305e-008,1.0615
3.65691e-008,1.1048
3.66077e-008,1.1414
3.66462e-008,1.1608
3.66848e-008,1.1550
3.67234e-008,1.1110
3.67620e-008,1.0196
3.68006e-008,0.9015
3.68391e-008,0.7820
3.68777e-008,0.6670
3.69163e-008,0.5681
3.69549e-008,0.4926
3.69934e-008,0.4371
3.70320e-008,0.3947
3.70706e-008,0.3694
3.71091e-008,0.3630
3.71477e-008,0.3867
3.71863e-008,0.4485
3.72249e-008,0.5502
3.72635e-008,0.6722
3.73020e-008,0.7871
3.73406e-008,0.8823
3.73792e-008,0.9591
3.74177e-008,1.0184
3.74563e-008,1.0621
3.74949e-008,1.1017
3.75335e-008,1.1368
3.75721e-008,1.1616
3.76106e-008,1.1628
3.76492e-008,1.1340
3.76878e-008,1.0574
3.77263e-008,0.9448
3.77649e-008,0.8228
3.78035e-008,0.7042
3.78421e-008,0.5973
3.78806e-008,0.5131
3.79192e-008,0.4514
3.79578e-008,0.4080
3.79964e-008,0.3812
3.80350e-008,0.3622
3.80735e-008,0.3464
3.81121e-008,0.3351
3.81507e-008,0.3264
3.81892e-008,0.3186
3.82278e-008,0.3152
3.82664e-008,0.3166
3.83050e-008,0.3197
3.83436e-008,0.3226
3.83821e-008,0.3252
3.84207e-008,0.3266
3.84593e-008,0.3269
3.84978e-008,0.3264
3.85364e-008,0.3252
3.85750e-008,0.3238
3.86136e-008,0.3234
3.86521e-008,0.3233
3.86907e-008,0.3230
3.87293e-008,0.3230
3.87679e-008,0.3231
3.88065e-008,0.3227
3.88450e-008,0.3221
3.88836e-008,0.3219
3.89222e-008,0.3236
3.89607e-008,0.3321
3.89993e-008,0.3571
3.90379e-008,0.4109
3.90765e-008,0.4986
3.91151e-008,0.6120
3.91536e-008,0.7261
3.91922e-008,0.8232
3.92308e-008,0.9028
3.92693e-008,0.9699
3.93079e-008,1.0233
3.93465e-008,1.0627
3.93851e-008,1.0916
3.94237e-008,1.1129
3.94622e-008,1.1300
3.95008e-008,1.1442
3.95394e-008,1.1550
3.95780e-008,1.1628
3.96165e-008,1.1678
3.96551e-008,1.1687
3.96937e-008,1.1676
3.97322e-008,1.1676
3.97708e-008,1.1690
3.98094e-008,1.1706
3.98480e-008,1.1738
3.98866e-008,1.1784
3.99251e-008,1.1793
3.99637e-008,1.1640
4.00023e-008,1.1156
4.00408e-008,1.0277
4.00794e-008,0.9175
4.01180e-008,0.8037
4.01566e-008,0.6929
4.01952e-008,0.5920
4.02337e-008,0.5105
4.02723e-008,0.4504
4.03109e-008,0.4050
4.03494e-008,0.3747
4.03880e-008,0.3647
4.04266e-008,0.3873
4.04652e-008,0.4460
4.05037e-008,0.5436
4.05423e-008,0.6634
4.05809e-008,0.7781
4.06195e-008,0.8736
4.06581e-008,0.9515
4.06966e-008,1.0118
4.07352e-008,1.0569
4.07738e-008,1.0897
4.08123e-008,1.1116
4.08509e-008,1.1276
4.08895e-008,1.1419
4.09281e-008,1.1535
4.09667e-008,1.1619
4.10052e-008,1.1683
4.10438e-008,1.1711
4.10824e-008,1.1703
4.11209e-008,1.1687
4.11595e-008,1.1685
4.11981e-008,1.1694
4.12367e-008,1.1714
4.12752e-008,1.1760
4.13138e-008,1.1800
4.13524e-008,1.1743
4.13910e-008,1.1440
4.14296e-008,1.0740
