.HEADER
..NAMES
Time,V U5.K9
.DATA
3.91689e-008,0.4958
3.92056e-008,0.5923
3.92422e-008,0.6921
3.92789e-008,0.7815
3.93156e-008,0.8516
3.93523e-008,0.8975
3.93890e-008,0.9196
3.94256e-008,0.9266
3.94623e-008,0.9292
3.94990e-008,0.9347
3.95356e-008,0.9451
3.95723e-008,0.9585
3.96090e-008,0.9710
3.96457e-008,0.9797
3.96824e-008,0.9839
3.97190e-008,0.9844
3.97557e-008,0.9831
3.97924e-008,0.9820
3.98291e-008,0.9823
3.98657e-008,0.9849
3.99024e-008,0.9901
3.99391e-008,0.9980
3.99757e-008,1.0077
4.00124e-008,1.0173
4.00491e-008,1.0252
4.00858e-008,1.0304
4.01225e-008,1.0339
4.01591e-008,1.0379
4.01958e-008,1.0444
4.02325e-008,1.0544
4.02691e-008,1.0672
4.03058e-008,1.0803
4.03425e-008,1.0912
4.03792e-008,1.0977
4.04158e-008,1.0989
4.04525e-008,1.0954
4.04892e-008,1.0897
4.05259e-008,1.0853
4.05626e-008,1.0847
4.05992e-008,1.0881
4.06359e-008,1.0936
4.06726e-008,1.0990
4.07092e-008,1.1025
4.07459e-008,1.1034
4.07826e-008,1.1016
4.08193e-008,1.0981
4.08560e-008,1.0940
4.08926e-008,1.0906
4.09293e-008,1.0886
4.09660e-008,1.0882
4.10027e-008,1.0889
4.10393e-008,1.0899
4.10760e-008,1.0906
4.11127e-008,1.0904
4.11493e-008,1.0893
4.11860e-008,1.0877
4.12227e-008,1.0860
4.12594e-008,1.0851
4.12961e-008,1.0856
4.13327e-008,1.0876
4.13694e-008,1.0904
4.14061e-008,1.0930
4.14427e-008,1.0944
4.14794e-008,1.0941
4.15161e-008,1.0923
4.15528e-008,1.0899
4.15894e-008,1.0877
4.16261e-008,1.0867
4.16628e-008,1.0871
4.16995e-008,1.0885
4.17362e-008,1.0904
4.17728e-008,1.0923
4.18095e-008,1.0939
4.18462e-008,1.0954
4.18828e-008,1.0950
4.19195e-008,1.0872
4.19562e-008,1.0619
4.19929e-008,1.0085
4.20296e-008,0.9267
4.20662e-008,0.8254
4.21029e-008,0.7167
4.21396e-008,0.6155
4.21763e-008,0.5366
4.22129e-008,0.4876
4.22496e-008,0.4662
4.22863e-008,0.4633
4.23229e-008,0.4678
4.23596e-008,0.4702
4.23963e-008,0.4663
4.24330e-008,0.4568
4.24697e-008,0.4454
4.25063e-008,0.4358
4.25430e-008,0.4303
4.25797e-008,0.4289
4.26163e-008,0.4301
4.26530e-008,0.4319
4.26897e-008,0.4328
4.27264e-008,0.4315
4.27631e-008,0.4286
4.27997e-008,0.4285
4.28364e-008,0.4406
4.28731e-008,0.4785
4.29098e-008,0.5492
4.29464e-008,0.6476
4.29831e-008,0.7538
4.30198e-008,0.8481
4.30564e-008,0.9171
4.30931e-008,0.9540
4.31298e-008,0.9593
4.31665e-008,0.9448
4.32032e-008,0.9272
4.32398e-008,0.9199
4.32765e-008,0.9276
4.33132e-008,0.9467
4.33498e-008,0.9685
4.33865e-008,0.9845
4.34232e-008,0.9906
4.34599e-008,0.9875
4.34965e-008,0.9792
4.35332e-008,0.9705
4.35699e-008,0.9654
4.36066e-008,0.9661
4.36433e-008,0.9731
4.36799e-008,0.9858
4.37166e-008,1.0028
4.37533e-008,1.0198
4.37899e-008,1.0276
4.38266e-008,1.0124
4.38633e-008,0.9623
4.39000e-008,0.8797
4.39367e-008,0.7796
4.39733e-008,0.6777
4.40100e-008,0.5879
4.40467e-008,0.5229
4.40834e-008,0.4881
4.41200e-008,0.4771
4.41567e-008,0.4775
4.41934e-008,0.4771
4.42300e-008,0.4695
4.42667e-008,0.4560
4.43034e-008,0.4423
4.43401e-008,0.4341
4.43768e-008,0.4331
4.44134e-008,0.4376
4.44501e-008,0.4441
4.44868e-008,0.4487
4.45234e-008,0.4490
4.45601e-008,0.4447
4.45968e-008,0.4364
4.46335e-008,0.4257
4.46701e-008,0.4142
4.47068e-008,0.4036
4.47435e-008,0.3954
4.47802e-008,0.3904
4.48169e-008,0.3878
4.48535e-008,0.3857
4.48902e-008,0.3815
4.49269e-008,0.3729
4.49635e-008,0.3596
4.50002e-008,0.3438
4.50369e-008,0.3290
4.50736e-008,0.3185
4.51103e-008,0.3146
4.51469e-008,0.3178
4.51836e-008,0.3257
4.52203e-008,0.3337
4.52570e-008,0.3376
4.52936e-008,0.3357
4.53303e-008,0.3293
4.53670e-008,0.3213
4.54036e-008,0.3149
4.54403e-008,0.3122
4.54770e-008,0.3135
4.55137e-008,0.3178
4.55504e-008,0.3239
4.55870e-008,0.3326
4.56237e-008,0.3484
4.56604e-008,0.3808
4.56970e-008,0.4391
4.57337e-008,0.5232
4.57704e-008,0.6236
4.58071e-008,0.7234
4.58437e-008,0.8095
4.58804e-008,0.8736
4.59171e-008,0.9123
4.59538e-008,0.9278
4.59905e-008,0.9301
4.60271e-008,0.9297
4.60638e-008,0.9335
4.61005e-008,0.9428
4.61371e-008,0.9552
4.61738e-008,0.9673
4.62105e-008,0.9764
4.62472e-008,0.9819
4.62839e-008,0.9844
4.63205e-008,0.9848
4.63572e-008,0.9844
4.63939e-008,0.9844
4.64306e-008,0.9863
4.64672e-008,0.9910
4.65039e-008,0.9998
4.65406e-008,1.0124
4.65772e-008,1.0233
4.66139e-008,1.0215
4.66506e-008,0.9916
4.66873e-008,0.9251
4.67240e-008,0.8312
4.67606e-008,0.7273
4.67973e-008,0.6281
4.68340e-008,0.5468
4.68706e-008,0.4946
4.69073e-008,0.4726
4.69440e-008,0.4709
4.69807e-008,0.4758
4.70173e-008,0.4769
4.70540e-008,0.4699
4.70907e-008,0.4576
4.71274e-008,0.4456
4.71641e-008,0.4381
4.72007e-008,0.4363
4.72374e-008,0.4388
4.72741e-008,0.4430
4.73107e-008,0.4462
4.73474e-008,0.4465
4.73841e-008,0.4432
4.74208e-008,0.4362
4.74575e-008,0.4260
4.74941e-008,0.4139
4.75308e-008,0.4019
4.75675e-008,0.3926
4.76041e-008,0.3870
4.76408e-008,0.3842
4.76775e-008,0.3820
4.77142e-008,0.3772
4.77508e-008,0.3676
4.77875e-008,0.3536
4.78242e-008,0.3381
4.78609e-008,0.3246
4.78976e-008,0.3160
4.79342e-008,0.3144
4.79709e-008,0.3194
4.80076e-008,0.3278
4.80442e-008,0.3350
4.80809e-008,0.3373
4.81176e-008,0.3340
4.81543e-008,0.3271
4.81910e-008,0.3196
4.82276e-008,0.3143
4.82643e-008,0.3125
4.83010e-008,0.3145
4.83377e-008,0.3188
4.83743e-008,0.3240
4.84110e-008,0.3281
4.84477e-008,0.3303
4.84843e-008,0.3303
4.85210e-008,0.3289
4.85577e-008,0.3271
4.85944e-008,0.3259
4.86311e-008,0.3258
4.86677e-008,0.3269
4.87044e-008,0.3291
4.87411e-008,0.3315
4.87777e-008,0.3331
4.88144e-008,0.3328
4.88511e-008,0.3303
4.88878e-008,0.3265
4.89244e-008,0.3228
4.89611e-008,0.3206
4.89978e-008,0.3206
4.90345e-008,0.3227
4.90712e-008,0.3260
4.91078e-008,0.3291
4.91445e-008,0.3309
4.91812e-008,0.3308
4.92178e-008,0.3289
4.92545e-008,0.3263
4.92912e-008,0.3244
4.93279e-008,0.3255
4.93646e-008,0.3337
4.94012e-008,0.3560
4.94379e-008,0.4006
4.94746e-008,0.4706
4.95113e-008,0.5619
4.95479e-008,0.6608
4.95846e-008,0.7526
4.96213e-008,0.8280
4.96579e-008,0.8815
4.96946e-008,0.9113
4.97313e-008,0.9236
4.97680e-008,0.9285
4.98047e-008,0.9344
4.98413e-008,0.9443
4.98780e-008,0.9569
4.99147e-008,0.9690
4.99513e-008,0.9776
4.99880e-008,0.9818
5.00247e-008,0.9825
5.00614e-008,0.9816
5.00980e-008,0.9811
5.01347e-008,0.9822
5.01714e-008,0.9858
5.02081e-008,0.9916
5.02448e-008,0.9996
5.02814e-008,1.0101
5.03181e-008,1.0200
5.03548e-008,1.0213
5.03914e-008,1.0008
5.04281e-008,0.9462
5.04648e-008,0.8603
5.05015e-008,0.7587
5.05382e-008,0.6569
5.05748e-008,0.5682
5.06115e-008,0.5055
5.06482e-008,0.4741
5.06849e-008,0.4674
5.07215e-008,0.4723
5.07582e-008,0.4765
5.07949e-008,0.4731
5.08315e-008,0.4624
5.08682e-008,0.4496
5.09049e-008,0.4400
5.09416e-008,0.4360
5.09783e-008,0.4373
5.10149e-008,0.4413
5.10516e-008,0.4451
5.10883e-008,0.4463
5.11249e-008,0.4443
5.11616e-008,0.4385
5.11983e-008,0.4300
5.12350e-008,0.4228
5.12716e-008,0.4255
5.13083e-008,0.4516
5.13450e-008,0.5114
5.13817e-008,0.6032
5.14184e-008,0.7093
5.14550e-008,0.8080
5.14917e-008,0.8846
5.15284e-008,0.9311
5.15650e-008,0.9459
5.16017e-008,0.9384
5.16384e-008,0.9247
5.16751e-008,0.9191
5.17118e-008,0.9280
5.17484e-008,0.9484
5.17851e-008,0.9711
5.18218e-008,0.9870
5.18584e-008,0.9917
5.18951e-008,0.9868
5.19318e-008,0.9771
5.19685e-008,0.9682
5.20051e-008,0.9639
5.20418e-008,0.9658
5.20785e-008,0.9736
5.21152e-008,0.9862
5.21519e-008,1.0022
5.21885e-008,1.0183
5.22252e-008,1.0269
5.22619e-008,1.0158
5.22985e-008,0.9718
5.23352e-008,0.8940
5.23719e-008,0.7958
5.24086e-008,0.6933
5.24453e-008,0.6005
5.24819e-008,0.5306
5.25186e-008,0.4908
5.25553e-008,0.4766
5.25920e-008,0.4762
5.26286e-008,0.4767
5.26653e-008,0.4707
5.27020e-008,0.4580
5.27386e-008,0.4441
5.27753e-008,0.4351
5.28120e-008,0.4333
5.28487e-008,0.4374
5.28854e-008,0.4438
5.29220e-008,0.4485
5.29587e-008,0.4492
5.29954e-008,0.4452
5.30320e-008,0.4375
5.30687e-008,0.4276
5.31054e-008,0.4169
5.31421e-008,0.4067
5.31787e-008,0.3983
5.32154e-008,0.3926
5.32521e-008,0.3892
5.32888e-008,0.3865
5.33255e-008,0.3823
5.33621e-008,0.3743
5.33988e-008,0.3617
5.34355e-008,0.3463
5.34721e-008,0.3312
5.35088e-008,0.3199
5.35455e-008,0.3149
5.35822e-008,0.3170
5.36189e-008,0.3243
5.36555e-008,0.3326
5.36922e-008,0.3374
5.37289e-008,0.3365
5.37656e-008,0.3306
5.38022e-008,0.3227
5.38389e-008,0.3159
5.38756e-008,0.3126
5.39122e-008,0.3133
5.39489e-008,0.3172
5.39856e-008,0.3230
5.40223e-008,0.3308
5.40590e-008,0.3446
5.40956e-008,0.3731
5.41323e-008,0.4266
5.41690e-008,0.5066
5.42056e-008,0.6055
5.42423e-008,0.7068
5.42790e-008,0.7961
5.43157e-008,0.8643
5.43523e-008,0.9074
5.43890e-008,0.9263
5.44257e-008,0.9300
5.44624e-008,0.9294
5.44991e-008,0.9323
5.45357e-008,0.9408
5.45724e-008,0.9530
5.46091e-008,0.9654
5.46457e-008,0.9752
5.46824e-008,0.9812
5.47191e-008,0.9841
5.47558e-008,0.9848
5.47925e-008,0.9844
5.48291e-008,0.9842
5.48658e-008,0.9857
5.49025e-008,0.9899
5.49392e-008,0.9979
5.49758e-008,1.0100
5.50125e-008,1.0220
5.50492e-008,1.0235
5.50858e-008,0.9999
5.51225e-008,0.9400
5.51592e-008,0.8499
5.51959e-008,0.7467
5.52326e-008,0.6458
5.52692e-008,0.5602
5.53059e-008,0.5022
5.53426e-008,0.4750
5.53792e-008,0.4705
5.54159e-008,0.4750
5.54526e-008,0.4771
5.54893e-008,0.4716
5.55259e-008,0.4599
5.55626e-008,0.4475
5.55993e-008,0.4391
5.56360e-008,0.4363
5.56727e-008,0.4382
5.57093e-008,0.4423
5.57460e-008,0.4458
5.57827e-008,0.4467
5.58193e-008,0.4440
5.58560e-008,0.4375
5.58927e-008,0.4283
5.59294e-008,0.4212
5.59661e-008,0.4257
5.60027e-008,0.4561
5.60394e-008,0.5215
5.60761e-008,0.6177
5.61128e-008,0.7249
5.61494e-008,0.8218
5.61861e-008,0.8945
5.62228e-008,0.9360
5.62594e-008,0.9461
5.62961e-008,0.9362
5.63328e-008,0.9228
5.63695e-008,0.9194
5.64062e-008,0.9306
5.64428e-008,0.9521
5.64795e-008,0.9743
5.65162e-008,0.9885
5.65528e-008,0.9913
5.65895e-008,0.9852
5.66262e-008,0.9754
5.66629e-008,0.9670
5.66996e-008,0.9637
5.67362e-008,0.9666
5.67729e-008,0.9753
5.68096e-008,0.9884
5.68463e-008,1.0047
5.68829e-008,1.0202
5.69196e-008,1.0270
5.69563e-008,1.0123
5.69929e-008,0.9637
5.70296e-008,0.8824
5.70663e-008,0.7831
5.71030e-008,0.6813
5.71397e-008,0.5910
5.71763e-008,0.5249
5.72130e-008,0.4887
5.72497e-008,0.4768
5.72863e-008,0.4765
5.73230e-008,0.4761
5.73597e-008,0.4689
5.73964e-008,0.4557
5.74330e-008,0.4425
5.74697e-008,0.4347
5.75064e-008,0.4340
5.75431e-008,0.4387
5.75798e-008,0.4449
5.76164e-008,0.4490
5.76531e-008,0.4488
5.76898e-008,0.4442
5.77264e-008,0.4361
5.77631e-008,0.4263
5.77998e-008,0.4194
5.78365e-008,0.4233
5.78732e-008,0.4503
5.79098e-008,0.5099
5.79465e-008,0.6010
5.79832e-008,0.7068
5.80199e-008,0.8058
5.80565e-008,0.8834
5.80932e-008,0.9311
5.81299e-008,0.9472
5.81665e-008,0.9404
5.82032e-008,0.9268
5.82399e-008,0.9208
5.82766e-008,0.9290
5.83133e-008,0.9487
5.83499e-008,0.9711
5.83866e-008,0.9869
5.84233e-008,0.9917
5.84599e-008,0.9867
5.84966e-008,0.9770
5.85333e-008,0.9680
5.85700e-008,0.9639
5.86066e-008,0.9661
5.86433e-008,0.9740
5.86800e-008,0.9858
5.87167e-008,0.9995
5.87534e-008,1.0125
5.87900e-008,1.0225
5.88267e-008,1.0284
5.88634e-008,1.0311
5.89000e-008,1.0333
5.89367e-008,1.0380
5.89734e-008,1.0474
5.90101e-008,1.0618
5.90468e-008,1.0786
5.90834e-008,1.0938
5.91201e-008,1.1037
5.91568e-008,1.1060
5.91935e-008,1.1006
5.92301e-008,1.0903
5.92668e-008,1.0802
5.93035e-008,1.0754
5.93401e-008,1.0782
5.93768e-008,1.0867
5.94135e-008,1.0969
5.94502e-008,1.1047
5.94869e-008,1.1078
5.95235e-008,1.1058
5.95602e-008,1.1001
5.95969e-008,1.0931
5.96335e-008,1.0873
5.96702e-008,1.0844
5.97069e-008,1.0848
5.97436e-008,1.0875
5.97802e-008,1.0908
5.98169e-008,1.0930
5.98536e-008,1.0933
5.98903e-008,1.0917
5.99269e-008,1.0888
5.99636e-008,1.0858
6.00003e-008,1.0835
6.00370e-008,1.0831
6.00737e-008,1.0852
6.01103e-008,1.0891
6.01470e-008,1.0935
6.01837e-008,1.0966
6.02204e-008,1.0972
6.02570e-008,1.0952
6.02937e-008,1.0914
6.03304e-008,1.0876
6.03671e-008,1.0851
6.04037e-008,1.0848
6.04404e-008,1.0868
6.04771e-008,1.0899
6.05137e-008,1.0928
6.05504e-008,1.0942
6.05871e-008,1.0937
6.06238e-008,1.0915
6.06604e-008,1.0886
6.06971e-008,1.0862
6.07338e-008,1.0851
6.07705e-008,1.0855
6.08072e-008,1.0870
6.08438e-008,1.0889
6.08805e-008,1.0904
6.09172e-008,1.0911
6.09539e-008,1.0908
6.09905e-008,1.0897
6.10272e-008,1.0883
6.10639e-008,1.0870
6.11006e-008,1.0864
6.11372e-008,1.0867
6.11739e-008,1.0878
6.12106e-008,1.0891
6.12472e-008,1.0903
6.12839e-008,1.0907
6.13206e-008,1.0903
6.13573e-008,1.0893
6.13939e-008,1.0881
6.14306e-008,1.0871
6.14673e-008,1.0869
6.15040e-008,1.0874
6.15407e-008,1.0886
6.15773e-008,1.0897
6.16140e-008,1.0904
6.16507e-008,1.0905
6.16874e-008,1.0898
6.17240e-008,1.0889
6.17607e-008,1.0880
6.17974e-008,1.0875
6.18341e-008,1.0875
6.18707e-008,1.0880
6.19074e-008,1.0887
